date,flu,flu recovery,having the flu,flu duration,remedies for the flu,influenza a and b,cure the flu,remedies for flu,flu season,dangerous fever,break a fever,flu versus cold,how long is the flu contagious,treating flu,flu like symptoms,pneumonia,flu how long,flu and cold,flu lasts,braun thermoscan,the flu,cure flu,cold vs. flu,how long flu,how long is the flu,fever reducer,cold and flu,flu contagious period,treating the flu,incubation period for flu,reduce a fever,how long contagious,i have the flu,treat the flu,flu treatment,is the flu contagious,do i have the flu,flu 2018,cold versus flu,incubation period for the flu,flu vs cold,flu care,flu headache,flu vs. cold,human temperature,medicine for flu,flu treatments,cold vs flu,influenza type a,flu a symptoms,influenza symptoms,the flu virus,how to treat flu,type a influenza,influenza incubation period,thermoscan,normal body temperature,flu virus,how long does the flu last,fever flu,stomach flu,swine flu,flu vaccine,flu cough,over the counter flu,what to do if you have the flu,flu report,symptoms,signs of flu,over the counter flu medicine,normal body,flu or cold,get rid of the flu,flu germs,ear thermometer,flu fever,early flu symptoms,symptoms of the flu,tamiflu,treatment for flu,louisiana flu,exposed to flu,flu contagious,flu length,bronchitis,type a flu,symptoms of bronchitis,what is the flu,oscillococcinum,flu medicine,flu remedies,flu complications,signs of the flu,how to get rid of the flu,body temperature
2013-34,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,16.0,16.0,0.0,0.0,0.0,1.0,36.0,2.0,0.0,0.0,1.0,5.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,13.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,24.0,0.0,0.0,0.0,0.0,11.0,11.0,11.0,0.0,0.0,0.0,16.0,39.0,6.0,0.0,6.0,17.0,3.0,33.0,0.0,0.0,0.0,0.0,74.0,0.0,0.0,56.0,0.0,0.0,0.0,6.0,6.0,0.0,4.0,3.0,0.0,1.0,0.0,0.0,0.0,33.0,5.0,9.0,14.0,0.0,10.0,10.0,0.0,0.0,0.0,54.0
2013-35,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,16.0,16.0,0.0,0.0,0.0,1.0,36.0,2.0,0.0,0.0,1.0,5.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,13.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,24.0,0.0,0.0,0.0,0.0,11.0,11.0,11.0,0.0,0.0,0.0,16.0,39.0,6.0,0.0,6.0,17.0,3.0,33.0,0.0,0.0,0.0,0.0,74.0,0.0,0.0,56.0,0.0,0.0,0.0,6.0,6.0,0.0,4.0,3.0,0.0,1.0,0.0,0.0,0.0,33.0,5.0,9.0,14.0,0.0,10.0,10.0,0.0,0.0,0.0,54.0
2013-36,19.0,0.0,0.0,0.0,0.0,7.0,7.0,7.0,43.0,16.0,31.0,0.0,16.0,0.0,1.0,39.0,6.0,2.0,0.0,1.0,12.0,0.0,0.0,11.0,2.0,0.0,43.0,0.0,0.0,0.0,0.0,22.0,12.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,30.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,11.0,0.0,0.0,0.0,15.0,20.0,6.0,22.0,17.0,0.0,16.0,0.0,0.0,0.0,0.0,73.0,0.0,0.0,55.0,14.0,14.0,6.0,6.0,24.0,6.0,2.0,1.0,0.0,3.0,3.0,3.0,0.0,37.0,0.0,4.0,4.0,4.0,9.0,0.0,0.0,0.0,0.0,26.0
2013-37,19.0,0.0,0.0,0.0,0.0,7.0,7.0,7.0,43.0,16.0,31.0,0.0,16.0,0.0,1.0,39.0,6.0,2.0,0.0,1.0,12.0,0.0,0.0,11.0,2.0,0.0,43.0,0.0,0.0,0.0,0.0,22.0,12.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,30.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,11.0,0.0,0.0,0.0,15.0,20.0,6.0,22.0,17.0,0.0,16.0,0.0,0.0,0.0,0.0,73.0,0.0,0.0,55.0,14.0,14.0,6.0,6.0,24.0,6.0,2.0,1.0,0.0,3.0,3.0,3.0,0.0,37.0,0.0,4.0,4.0,4.0,9.0,0.0,0.0,0.0,0.0,26.0
2013-38,19.0,0.0,0.0,0.0,0.0,7.0,7.0,7.0,43.0,16.0,31.0,0.0,16.0,0.0,1.0,39.0,6.0,2.0,0.0,1.0,12.0,0.0,0.0,11.0,2.0,0.0,43.0,0.0,0.0,0.0,0.0,22.0,12.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,30.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,11.0,0.0,0.0,0.0,15.0,20.0,6.0,22.0,17.0,0.0,16.0,0.0,0.0,0.0,0.0,73.0,0.0,0.0,55.0,14.0,14.0,6.0,6.0,24.0,6.0,2.0,1.0,0.0,3.0,3.0,3.0,0.0,37.0,0.0,4.0,4.0,4.0,9.0,0.0,0.0,0.0,0.0,26.0
2013-39,19.0,0.0,0.0,0.0,0.0,7.0,7.0,7.0,43.0,16.0,31.0,0.0,16.0,0.0,1.0,39.0,6.0,2.0,0.0,1.0,12.0,0.0,0.0,11.0,2.0,0.0,43.0,0.0,0.0,0.0,0.0,22.0,12.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,30.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,11.0,0.0,0.0,0.0,15.0,20.0,6.0,22.0,17.0,0.0,16.0,0.0,0.0,0.0,0.0,73.0,0.0,0.0,55.0,14.0,14.0,6.0,6.0,24.0,6.0,2.0,1.0,0.0,3.0,3.0,3.0,0.0,37.0,0.0,4.0,4.0,4.0,9.0,0.0,0.0,0.0,0.0,26.0
2013-40,19.0,0.0,0.0,0.0,0.0,7.0,7.0,7.0,43.0,16.0,31.0,0.0,16.0,0.0,1.0,39.0,6.0,2.0,0.0,1.0,12.0,0.0,0.0,11.0,2.0,0.0,43.0,0.0,0.0,0.0,0.0,22.0,12.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,30.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,11.0,0.0,0.0,0.0,15.0,20.0,6.0,22.0,17.0,0.0,16.0,0.0,0.0,0.0,0.0,73.0,0.0,0.0,55.0,14.0,14.0,6.0,6.0,24.0,6.0,2.0,1.0,0.0,3.0,3.0,3.0,0.0,37.0,0.0,4.0,4.0,4.0,9.0,0.0,0.0,0.0,0.0,26.0
2013-41,13.0,0.0,0.0,0.0,0.0,8.0,0.0,8.0,19.0,0.0,0.0,0.0,0.0,2.0,0.0,46.0,5.0,2.0,0.0,0.0,9.0,2.0,0.0,7.0,0.0,11.0,40.0,11.0,0.0,7.0,0.0,20.0,7.0,0.0,12.0,12.0,12.0,0.0,0.0,0.0,2.0,32.0,0.0,0.0,16.0,0.0,0.0,17.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,15.0,6.0,18.0,36.0,3.0,17.0,0.0,0.0,0.0,0.0,69.0,0.0,0.0,43.0,15.0,0.0,0.0,6.0,19.0,0.0,0.0,14.0,0.0,1.0,0.0,11.0,0.0,47.0,5.0,5.0,7.0,5.0,0.0,10.0,0.0,10.0,0.0,48.0
2013-42,13.0,0.0,0.0,0.0,0.0,8.0,0.0,8.0,19.0,0.0,0.0,0.0,0.0,2.0,0.0,46.0,5.0,2.0,0.0,0.0,9.0,2.0,0.0,7.0,0.0,11.0,40.0,11.0,0.0,7.0,0.0,20.0,7.0,0.0,12.0,12.0,12.0,0.0,0.0,0.0,2.0,32.0,0.0,0.0,16.0,0.0,0.0,17.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,15.0,6.0,18.0,36.0,3.0,17.0,0.0,0.0,0.0,0.0,69.0,0.0,0.0,43.0,15.0,0.0,0.0,6.0,19.0,0.0,0.0,14.0,0.0,1.0,0.0,11.0,0.0,47.0,5.0,5.0,7.0,5.0,0.0,10.0,0.0,10.0,0.0,48.0
2013-43,13.0,0.0,0.0,0.0,0.0,8.0,0.0,8.0,19.0,0.0,0.0,0.0,0.0,2.0,0.0,46.0,5.0,2.0,0.0,0.0,9.0,2.0,0.0,7.0,0.0,11.0,40.0,11.0,0.0,7.0,0.0,20.0,7.0,0.0,12.0,12.0,12.0,0.0,0.0,0.0,2.0,32.0,0.0,0.0,16.0,0.0,0.0,17.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,15.0,6.0,18.0,36.0,3.0,17.0,0.0,0.0,0.0,0.0,69.0,0.0,0.0,43.0,15.0,0.0,0.0,6.0,19.0,0.0,0.0,14.0,0.0,1.0,0.0,11.0,0.0,47.0,5.0,5.0,7.0,5.0,0.0,10.0,0.0,10.0,0.0,48.0
2013-44,13.0,0.0,0.0,0.0,0.0,8.0,0.0,8.0,19.0,0.0,0.0,0.0,0.0,2.0,0.0,46.0,5.0,2.0,0.0,0.0,9.0,2.0,0.0,7.0,0.0,11.0,40.0,11.0,0.0,7.0,0.0,20.0,7.0,0.0,12.0,12.0,12.0,0.0,0.0,0.0,2.0,32.0,0.0,0.0,16.0,0.0,0.0,17.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,15.0,6.0,18.0,36.0,3.0,17.0,0.0,0.0,0.0,0.0,69.0,0.0,0.0,43.0,15.0,0.0,0.0,6.0,19.0,0.0,0.0,14.0,0.0,1.0,0.0,11.0,0.0,47.0,5.0,5.0,7.0,5.0,0.0,10.0,0.0,10.0,0.0,48.0
2013-45,26.0,0.0,51.0,0.0,0.0,8.0,8.0,15.0,30.0,0.0,48.0,0.0,16.0,1.0,4.0,82.0,23.0,2.0,0.0,0.0,25.0,2.0,0.0,36.0,11.0,11.0,27.0,11.0,11.0,10.0,0.0,54.0,13.0,0.0,35.0,23.0,12.0,0.0,0.0,2.0,5.0,24.0,16.0,0.0,16.0,24.0,0.0,32.0,16.0,28.0,11.0,28.0,0.0,16.0,0.0,0.0,47.0,29.0,14.0,17.0,37.0,37.0,10.0,7.0,3.0,0.0,0.0,70.0,1.0,14.0,77.0,21.0,0.0,6.0,6.0,19.0,6.0,7.0,31.0,1.0,4.0,0.0,24.0,0.0,100.0,25.0,11.0,18.0,5.0,19.0,34.0,0.0,19.0,0.0,27.0
2013-46,26.0,0.0,51.0,0.0,0.0,8.0,8.0,15.0,30.0,0.0,48.0,0.0,16.0,1.0,4.0,82.0,23.0,2.0,0.0,0.0,25.0,2.0,0.0,36.0,11.0,11.0,27.0,11.0,11.0,10.0,0.0,54.0,13.0,0.0,35.0,23.0,12.0,0.0,0.0,2.0,5.0,24.0,16.0,0.0,16.0,24.0,0.0,32.0,16.0,28.0,11.0,28.0,0.0,16.0,0.0,0.0,47.0,29.0,14.0,17.0,37.0,37.0,10.0,7.0,3.0,0.0,0.0,70.0,1.0,14.0,77.0,21.0,0.0,6.0,6.0,19.0,6.0,7.0,31.0,1.0,4.0,0.0,24.0,0.0,100.0,25.0,11.0,18.0,5.0,19.0,34.0,0.0,19.0,0.0,27.0
2013-47,26.0,0.0,51.0,0.0,0.0,8.0,8.0,15.0,30.0,0.0,48.0,0.0,16.0,1.0,4.0,82.0,23.0,2.0,0.0,0.0,25.0,2.0,0.0,36.0,11.0,11.0,27.0,11.0,11.0,10.0,0.0,54.0,13.0,0.0,35.0,23.0,12.0,0.0,0.0,2.0,5.0,24.0,16.0,0.0,16.0,24.0,0.0,32.0,16.0,28.0,11.0,28.0,0.0,16.0,0.0,0.0,47.0,29.0,14.0,17.0,37.0,37.0,10.0,7.0,3.0,0.0,0.0,70.0,1.0,14.0,77.0,21.0,0.0,6.0,6.0,19.0,6.0,7.0,31.0,1.0,4.0,0.0,24.0,0.0,100.0,25.0,11.0,18.0,5.0,19.0,34.0,0.0,19.0,0.0,27.0
2013-48,26.0,0.0,51.0,0.0,0.0,8.0,8.0,15.0,30.0,0.0,48.0,0.0,16.0,1.0,4.0,82.0,23.0,2.0,0.0,0.0,25.0,2.0,0.0,36.0,11.0,11.0,27.0,11.0,11.0,10.0,0.0,54.0,13.0,0.0,35.0,23.0,12.0,0.0,0.0,2.0,5.0,24.0,16.0,0.0,16.0,24.0,0.0,32.0,16.0,28.0,11.0,28.0,0.0,16.0,0.0,0.0,47.0,29.0,14.0,17.0,37.0,37.0,10.0,7.0,3.0,0.0,0.0,70.0,1.0,14.0,77.0,21.0,0.0,6.0,6.0,19.0,6.0,7.0,31.0,1.0,4.0,0.0,24.0,0.0,100.0,25.0,11.0,18.0,5.0,19.0,34.0,0.0,19.0,0.0,27.0
2013-49,5.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,47.0,5.0,1.0,0.0,0.0,9.0,0.0,0.0,11.0,0.0,0.0,13.0,0.0,0.0,0.0,5.0,15.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,9.0,18.0,0.0,0.0,0.0,0.0,31.0,14.0,7.0,7.0,25.0,0.0,13.0,0.0,3.0,0.0,0.0,72.0,0.0,11.0,68.0,0.0,0.0,0.0,5.0,7.0,5.0,1.0,5.0,1.0,0.0,0.0,2.0,0.0,52.0,4.0,4.0,5.0,0.0,8.0,0.0,8.0,8.0,0.0,32.0
2013-50,5.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,47.0,5.0,1.0,0.0,0.0,9.0,0.0,0.0,11.0,0.0,0.0,13.0,0.0,0.0,0.0,5.0,15.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,9.0,18.0,0.0,0.0,0.0,0.0,31.0,14.0,7.0,7.0,25.0,0.0,13.0,0.0,3.0,0.0,0.0,72.0,0.0,11.0,68.0,0.0,0.0,0.0,5.0,7.0,5.0,1.0,5.0,1.0,0.0,0.0,2.0,0.0,52.0,4.0,4.0,5.0,0.0,8.0,0.0,8.0,8.0,0.0,32.0
2013-51,5.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,47.0,5.0,1.0,0.0,0.0,9.0,0.0,0.0,11.0,0.0,0.0,13.0,0.0,0.0,0.0,5.0,15.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,9.0,18.0,0.0,0.0,0.0,0.0,31.0,14.0,7.0,7.0,25.0,0.0,13.0,0.0,3.0,0.0,0.0,72.0,0.0,11.0,68.0,0.0,0.0,0.0,5.0,7.0,5.0,1.0,5.0,1.0,0.0,0.0,2.0,0.0,52.0,4.0,4.0,5.0,0.0,8.0,0.0,8.0,8.0,0.0,32.0
2013-52,5.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,47.0,5.0,1.0,0.0,0.0,9.0,0.0,0.0,11.0,0.0,0.0,13.0,0.0,0.0,0.0,5.0,15.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,9.0,18.0,0.0,0.0,0.0,0.0,31.0,14.0,7.0,7.0,25.0,0.0,13.0,0.0,3.0,0.0,0.0,72.0,0.0,11.0,68.0,0.0,0.0,0.0,5.0,7.0,5.0,1.0,5.0,1.0,0.0,0.0,2.0,0.0,52.0,4.0,4.0,5.0,0.0,8.0,0.0,8.0,8.0,0.0,32.0
2014-01,5.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,47.0,5.0,1.0,0.0,0.0,9.0,0.0,0.0,11.0,0.0,0.0,13.0,0.0,0.0,0.0,5.0,15.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,9.0,18.0,0.0,0.0,0.0,0.0,31.0,14.0,7.0,7.0,25.0,0.0,13.0,0.0,3.0,0.0,0.0,72.0,0.0,11.0,68.0,0.0,0.0,0.0,5.0,7.0,5.0,1.0,5.0,1.0,0.0,0.0,2.0,0.0,52.0,4.0,4.0,5.0,0.0,8.0,0.0,8.0,8.0,0.0,32.0
2014-02,5.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,47.0,5.0,1.0,0.0,0.0,9.0,0.0,0.0,11.0,0.0,0.0,13.0,0.0,0.0,0.0,5.0,15.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,9.0,18.0,0.0,0.0,0.0,0.0,31.0,14.0,7.0,7.0,25.0,0.0,13.0,0.0,3.0,0.0,0.0,72.0,0.0,11.0,68.0,0.0,0.0,0.0,5.0,7.0,5.0,1.0,5.0,1.0,0.0,0.0,2.0,0.0,52.0,4.0,4.0,5.0,0.0,8.0,0.0,8.0,8.0,0.0,32.0
2014-03,5.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,47.0,5.0,1.0,0.0,0.0,9.0,0.0,0.0,11.0,0.0,0.0,13.0,0.0,0.0,0.0,5.0,15.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,9.0,18.0,0.0,0.0,0.0,0.0,31.0,14.0,7.0,7.0,25.0,0.0,13.0,0.0,3.0,0.0,0.0,72.0,0.0,11.0,68.0,0.0,0.0,0.0,5.0,7.0,5.0,1.0,5.0,1.0,0.0,0.0,2.0,0.0,52.0,4.0,4.0,5.0,0.0,8.0,0.0,8.0,8.0,0.0,32.0
2014-04,5.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,47.0,5.0,1.0,0.0,0.0,9.0,0.0,0.0,11.0,0.0,0.0,13.0,0.0,0.0,0.0,5.0,15.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,9.0,18.0,0.0,0.0,0.0,0.0,31.0,14.0,7.0,7.0,25.0,0.0,13.0,0.0,3.0,0.0,0.0,72.0,0.0,11.0,68.0,0.0,0.0,0.0,5.0,7.0,5.0,1.0,5.0,1.0,0.0,0.0,2.0,0.0,52.0,4.0,4.0,5.0,0.0,8.0,0.0,8.0,8.0,0.0,32.0
2014-05,5.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,47.0,5.0,1.0,0.0,0.0,9.0,0.0,0.0,11.0,0.0,0.0,13.0,0.0,0.0,0.0,5.0,15.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,9.0,18.0,0.0,0.0,0.0,0.0,31.0,14.0,7.0,7.0,25.0,0.0,13.0,0.0,3.0,0.0,0.0,72.0,0.0,11.0,68.0,0.0,0.0,0.0,5.0,7.0,5.0,1.0,5.0,1.0,0.0,0.0,2.0,0.0,52.0,4.0,4.0,5.0,0.0,8.0,0.0,8.0,8.0,0.0,32.0
2014-06,5.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,47.0,5.0,1.0,0.0,0.0,9.0,0.0,0.0,11.0,0.0,0.0,13.0,0.0,0.0,0.0,5.0,15.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,9.0,18.0,0.0,0.0,0.0,0.0,31.0,14.0,7.0,7.0,25.0,0.0,13.0,0.0,3.0,0.0,0.0,72.0,0.0,11.0,68.0,0.0,0.0,0.0,5.0,7.0,5.0,1.0,5.0,1.0,0.0,0.0,2.0,0.0,52.0,4.0,4.0,5.0,0.0,8.0,0.0,8.0,8.0,0.0,32.0
2014-07,5.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,47.0,5.0,1.0,0.0,0.0,9.0,0.0,0.0,11.0,0.0,0.0,13.0,0.0,0.0,0.0,5.0,15.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,9.0,18.0,0.0,0.0,0.0,0.0,31.0,14.0,7.0,7.0,25.0,0.0,13.0,0.0,3.0,0.0,0.0,72.0,0.0,11.0,68.0,0.0,0.0,0.0,5.0,7.0,5.0,1.0,5.0,1.0,0.0,0.0,2.0,0.0,52.0,4.0,4.0,5.0,0.0,8.0,0.0,8.0,8.0,0.0,32.0
2014-08,5.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,47.0,5.0,1.0,0.0,0.0,9.0,0.0,0.0,11.0,0.0,0.0,13.0,0.0,0.0,0.0,5.0,15.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,9.0,18.0,0.0,0.0,0.0,0.0,31.0,14.0,7.0,7.0,25.0,0.0,13.0,0.0,3.0,0.0,0.0,72.0,0.0,11.0,68.0,0.0,0.0,0.0,5.0,7.0,5.0,1.0,5.0,1.0,0.0,0.0,2.0,0.0,52.0,4.0,4.0,5.0,0.0,8.0,0.0,8.0,8.0,0.0,32.0
2014-09,5.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,47.0,5.0,1.0,0.0,0.0,9.0,0.0,0.0,11.0,0.0,0.0,13.0,0.0,0.0,0.0,5.0,15.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,9.0,18.0,0.0,0.0,0.0,0.0,31.0,14.0,7.0,7.0,25.0,0.0,13.0,0.0,3.0,0.0,0.0,72.0,0.0,11.0,68.0,0.0,0.0,0.0,5.0,7.0,5.0,1.0,5.0,1.0,0.0,0.0,2.0,0.0,52.0,4.0,4.0,5.0,0.0,8.0,0.0,8.0,8.0,0.0,32.0
2014-10,5.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,47.0,5.0,1.0,0.0,0.0,9.0,0.0,0.0,11.0,0.0,0.0,13.0,0.0,0.0,0.0,5.0,15.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,9.0,18.0,0.0,0.0,0.0,0.0,31.0,14.0,7.0,7.0,25.0,0.0,13.0,0.0,3.0,0.0,0.0,72.0,0.0,11.0,68.0,0.0,0.0,0.0,5.0,7.0,5.0,1.0,5.0,1.0,0.0,0.0,2.0,0.0,52.0,4.0,4.0,5.0,0.0,8.0,0.0,8.0,8.0,0.0,32.0
2014-11,5.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,47.0,5.0,1.0,0.0,0.0,9.0,0.0,0.0,11.0,0.0,0.0,13.0,0.0,0.0,0.0,5.0,15.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,9.0,18.0,0.0,0.0,0.0,0.0,31.0,14.0,7.0,7.0,25.0,0.0,13.0,0.0,3.0,0.0,0.0,72.0,0.0,11.0,68.0,0.0,0.0,0.0,5.0,7.0,5.0,1.0,5.0,1.0,0.0,0.0,2.0,0.0,52.0,4.0,4.0,5.0,0.0,8.0,0.0,8.0,8.0,0.0,32.0
2014-12,5.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,47.0,5.0,1.0,0.0,0.0,9.0,0.0,0.0,11.0,0.0,0.0,13.0,0.0,0.0,0.0,5.0,15.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,9.0,18.0,0.0,0.0,0.0,0.0,31.0,14.0,7.0,7.0,25.0,0.0,13.0,0.0,3.0,0.0,0.0,72.0,0.0,11.0,68.0,0.0,0.0,0.0,5.0,7.0,5.0,1.0,5.0,1.0,0.0,0.0,2.0,0.0,52.0,4.0,4.0,5.0,0.0,8.0,0.0,8.0,8.0,0.0,32.0
2014-13,5.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,47.0,5.0,1.0,0.0,0.0,9.0,0.0,0.0,11.0,0.0,0.0,13.0,0.0,0.0,0.0,5.0,15.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,9.0,18.0,0.0,0.0,0.0,0.0,31.0,14.0,7.0,7.0,25.0,0.0,13.0,0.0,3.0,0.0,0.0,72.0,0.0,11.0,68.0,0.0,0.0,0.0,5.0,7.0,5.0,1.0,5.0,1.0,0.0,0.0,2.0,0.0,52.0,4.0,4.0,5.0,0.0,8.0,0.0,8.0,8.0,0.0,32.0
2014-14,5.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,47.0,5.0,1.0,0.0,0.0,9.0,0.0,0.0,11.0,0.0,0.0,13.0,0.0,0.0,0.0,5.0,15.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,9.0,18.0,0.0,0.0,0.0,0.0,31.0,14.0,7.0,7.0,25.0,0.0,13.0,0.0,3.0,0.0,0.0,72.0,0.0,11.0,68.0,0.0,0.0,0.0,5.0,7.0,5.0,1.0,5.0,1.0,0.0,0.0,2.0,0.0,52.0,4.0,4.0,5.0,0.0,8.0,0.0,8.0,8.0,0.0,32.0
2014-15,4.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0,0.0,13.0,0.0,0.0,0.0,3.0,37.0,1.0,1.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,15.0,5.0,0.0,9.0,9.0,9.0,0.0,0.0,0.0,0.0,12.0,12.0,0.0,50.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,25.0,7.0,5.0,5.0,23.0,3.0,3.0,0.0,0.0,0.0,0.0,74.0,0.0,0.0,73.0,0.0,0.0,0.0,5.0,5.0,5.0,0.0,4.0,0.0,1.0,0.0,3.0,0.0,43.0,0.0,4.0,4.0,0.0,15.0,15.0,8.0,0.0,0.0,53.0
