date,flu,flu recovery,having the flu,flu duration,remedies for the flu,influenza a and b,cure the flu,remedies for flu,flu season,dangerous fever,break a fever,flu versus cold,how long is the flu contagious,treating flu,pneumonia,flu how long,fever cough,flu lasts,braun thermoscan,the flu,flu symptoms,cure flu,cold vs. flu,how long flu,how long is the flu,flu massachusetts,fever reducer,cold and flu,flu contagious period,flu children,flu 2019,incubation period for flu,reduce a fever,i have the flu,low body,treat the flu,flu treatment,do i have the flu,flu shot,flu 2018,cold versus flu,flu vs cold,flu and fever,flu care,flu boston,flu vs. cold,human temperature,high fever,medicine for flu,cold vs flu,influenza type a,fight the flu,influenza symptoms,how to treat flu,reduce fever,cdc,type a influenza,thermoscan,normal body temperature,how to treat the flu,flu virus,fever flu,stomach flu,how long does flu last,swine flu,flu cough,over the counter flu,contagious flu,what to do if you have the flu,symptoms,signs of flu,over the counter flu medicine,the flu symptoms,flu or cold,get rid of the flu,is flu contagious,flu germs,flu fever,early flu symptoms,how long is flu contagious,symptoms of the flu,cdc flu,taking temperature,exposed to flu,flu contagious,bronchitis,get over the flu,symptoms of bronchitis,what is the flu,cold or flu,flu clinic,flu medicine,flu remedies,flu complications,signs of the flu,treat flu,how to get rid of the flu
2012-47,30.0,22.0,22.0,87.0,43.0,0.0,5.0,5.0,11.0,30.0,37.0,15.0,15.0,1.0,68.0,9.0,6.0,0.0,0.0,23.0,22.0,2.0,0.0,19.0,3.0,10.0,8.0,29.0,3.0,4.0,0.0,0.0,3.0,27.0,60.0,0.0,27.0,0.0,22.0,0.0,0.0,7.0,3.0,2.0,3.0,0.0,24.0,57.0,19.0,64.0,17.0,9.0,26.0,0.0,1.0,32.0,1.0,5.0,14.0,0.0,38.0,10.0,24.0,5.0,9.0,11.0,4.0,18.0,0.0,75.0,0.0,0.0,1.0,29.0,20.0,35.0,12.0,17.0,0.0,5.0,15.0,14.0,0.0,2.0,18.0,67.0,4.0,5.0,5.0,16.0,18.0,23.0,23.0,12.0,24.0,0.0,48.0
2012-48,30.0,22.0,22.0,87.0,43.0,0.0,5.0,5.0,11.0,30.0,37.0,15.0,15.0,1.0,68.0,9.0,6.0,0.0,0.0,23.0,22.0,2.0,0.0,19.0,3.0,10.0,8.0,29.0,3.0,4.0,0.0,0.0,3.0,27.0,60.0,0.0,27.0,0.0,22.0,0.0,0.0,7.0,3.0,2.0,3.0,0.0,24.0,57.0,19.0,64.0,17.0,9.0,26.0,0.0,1.0,32.0,1.0,5.0,14.0,0.0,38.0,10.0,24.0,5.0,9.0,11.0,4.0,18.0,0.0,75.0,0.0,0.0,1.0,29.0,20.0,35.0,12.0,17.0,0.0,5.0,15.0,14.0,0.0,2.0,18.0,67.0,4.0,5.0,5.0,16.0,18.0,23.0,23.0,12.0,24.0,0.0,48.0
2012-49,12.0,23.0,0.0,23.0,0.0,0.0,0.0,3.0,6.0,0.0,16.0,0.0,0.0,1.0,68.0,3.0,2.0,0.0,1.0,9.0,11.0,1.0,0.0,6.0,0.0,6.0,0.0,19.0,3.0,4.0,0.0,0.0,4.0,6.0,29.0,0.0,12.0,0.0,9.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,12.0,70.0,6.0,0.0,0.0,0.0,9.0,0.0,1.0,34.0,0.0,5.0,36.0,5.0,29.0,5.0,36.0,2.0,8.0,5.0,0.0,4.0,0.0,84.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,8.0,3.0,0.0,10.0,0.0,3.0,0.0,4.0,49.0,0.0,7.0,3.0,5.0,7.0,7.0,0.0,13.0,13.0,26.0,0.0
2012-50,12.0,23.0,0.0,23.0,0.0,0.0,0.0,3.0,6.0,0.0,16.0,0.0,0.0,1.0,68.0,3.0,2.0,0.0,1.0,9.0,11.0,1.0,0.0,6.0,0.0,6.0,0.0,19.0,3.0,4.0,0.0,0.0,4.0,6.0,29.0,0.0,12.0,0.0,9.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,12.0,70.0,6.0,0.0,0.0,0.0,9.0,0.0,1.0,34.0,0.0,5.0,36.0,5.0,29.0,5.0,36.0,2.0,8.0,5.0,0.0,4.0,0.0,84.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,8.0,3.0,0.0,10.0,0.0,3.0,0.0,4.0,49.0,0.0,7.0,3.0,5.0,7.0,7.0,0.0,13.0,13.0,26.0,0.0
2012-51,12.0,23.0,0.0,23.0,0.0,0.0,0.0,3.0,6.0,0.0,16.0,0.0,0.0,1.0,68.0,3.0,2.0,0.0,1.0,9.0,11.0,1.0,0.0,6.0,0.0,6.0,0.0,19.0,3.0,4.0,0.0,0.0,4.0,6.0,29.0,0.0,12.0,0.0,9.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,12.0,70.0,6.0,0.0,0.0,0.0,9.0,0.0,1.0,34.0,0.0,5.0,36.0,5.0,29.0,5.0,36.0,2.0,8.0,5.0,0.0,4.0,0.0,84.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,8.0,3.0,0.0,10.0,0.0,3.0,0.0,4.0,49.0,0.0,7.0,3.0,5.0,7.0,7.0,0.0,13.0,13.0,26.0,0.0
2012-52,12.0,23.0,0.0,23.0,0.0,0.0,0.0,3.0,6.0,0.0,16.0,0.0,0.0,1.0,68.0,3.0,2.0,0.0,1.0,9.0,11.0,1.0,0.0,6.0,0.0,6.0,0.0,19.0,3.0,4.0,0.0,0.0,4.0,6.0,29.0,0.0,12.0,0.0,9.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,12.0,70.0,6.0,0.0,0.0,0.0,9.0,0.0,1.0,34.0,0.0,5.0,36.0,5.0,29.0,5.0,36.0,2.0,8.0,5.0,0.0,4.0,0.0,84.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,8.0,3.0,0.0,10.0,0.0,3.0,0.0,4.0,49.0,0.0,7.0,3.0,5.0,7.0,7.0,0.0,13.0,13.0,26.0,0.0
2013-01,11.0,18.0,0.0,0.0,19.0,2.0,0.0,5.0,2.0,13.0,51.0,0.0,0.0,0.0,46.0,2.0,2.0,0.0,0.0,8.0,7.0,2.0,0.0,4.0,2.0,2.0,4.0,6.0,0.0,2.0,0.0,0.0,1.0,0.0,65.0,0.0,5.0,0.0,3.0,0.0,0.0,1.0,1.0,2.0,4.0,0.0,14.0,56.0,9.0,7.0,7.0,0.0,7.0,0.0,1.0,32.0,0.0,4.0,19.0,4.0,21.0,4.0,22.0,5.0,3.0,4.0,3.0,4.0,0.0,74.0,0.0,0.0,0.0,5.0,0.0,7.0,0.0,6.0,2.0,2.0,8.0,5.0,0.0,0.0,4.0,42.0,0.0,2.0,1.0,3.0,6.0,3.0,4.0,10.0,10.0,15.0,0.0
2013-02,11.0,18.0,0.0,0.0,19.0,2.0,0.0,5.0,2.0,13.0,51.0,0.0,0.0,0.0,46.0,2.0,2.0,0.0,0.0,8.0,7.0,2.0,0.0,4.0,2.0,2.0,4.0,6.0,0.0,2.0,0.0,0.0,1.0,0.0,65.0,0.0,5.0,0.0,3.0,0.0,0.0,1.0,1.0,2.0,4.0,0.0,14.0,56.0,9.0,7.0,7.0,0.0,7.0,0.0,1.0,32.0,0.0,4.0,19.0,4.0,21.0,4.0,22.0,5.0,3.0,4.0,3.0,4.0,0.0,74.0,0.0,0.0,0.0,5.0,0.0,7.0,0.0,6.0,2.0,2.0,8.0,5.0,0.0,0.0,4.0,42.0,0.0,2.0,1.0,3.0,6.0,3.0,4.0,10.0,10.0,15.0,0.0
2013-03,11.0,18.0,0.0,0.0,19.0,2.0,0.0,5.0,2.0,13.0,51.0,0.0,0.0,0.0,46.0,2.0,2.0,0.0,0.0,8.0,7.0,2.0,0.0,4.0,2.0,2.0,4.0,6.0,0.0,2.0,0.0,0.0,1.0,0.0,65.0,0.0,5.0,0.0,3.0,0.0,0.0,1.0,1.0,2.0,4.0,0.0,14.0,56.0,9.0,7.0,7.0,0.0,7.0,0.0,1.0,32.0,0.0,4.0,19.0,4.0,21.0,4.0,22.0,5.0,3.0,4.0,3.0,4.0,0.0,74.0,0.0,0.0,0.0,5.0,0.0,7.0,0.0,6.0,2.0,2.0,8.0,5.0,0.0,0.0,4.0,42.0,0.0,2.0,1.0,3.0,6.0,3.0,4.0,10.0,10.0,15.0,0.0
2013-04,11.0,18.0,0.0,0.0,19.0,2.0,0.0,5.0,2.0,13.0,51.0,0.0,0.0,0.0,46.0,2.0,2.0,0.0,0.0,8.0,7.0,2.0,0.0,4.0,2.0,2.0,4.0,6.0,0.0,2.0,0.0,0.0,1.0,0.0,65.0,0.0,5.0,0.0,3.0,0.0,0.0,1.0,1.0,2.0,4.0,0.0,14.0,56.0,9.0,7.0,7.0,0.0,7.0,0.0,1.0,32.0,0.0,4.0,19.0,4.0,21.0,4.0,22.0,5.0,3.0,4.0,3.0,4.0,0.0,74.0,0.0,0.0,0.0,5.0,0.0,7.0,0.0,6.0,2.0,2.0,8.0,5.0,0.0,0.0,4.0,42.0,0.0,2.0,1.0,3.0,6.0,3.0,4.0,10.0,10.0,15.0,0.0
2013-05,11.0,18.0,0.0,0.0,19.0,2.0,0.0,5.0,2.0,13.0,51.0,0.0,0.0,0.0,46.0,2.0,2.0,0.0,0.0,8.0,7.0,2.0,0.0,4.0,2.0,2.0,4.0,6.0,0.0,2.0,0.0,0.0,1.0,0.0,65.0,0.0,5.0,0.0,3.0,0.0,0.0,1.0,1.0,2.0,4.0,0.0,14.0,56.0,9.0,7.0,7.0,0.0,7.0,0.0,1.0,32.0,0.0,4.0,19.0,4.0,21.0,4.0,22.0,5.0,3.0,4.0,3.0,4.0,0.0,74.0,0.0,0.0,0.0,5.0,0.0,7.0,0.0,6.0,2.0,2.0,8.0,5.0,0.0,0.0,4.0,42.0,0.0,2.0,1.0,3.0,6.0,3.0,4.0,10.0,10.0,15.0,0.0
2013-06,11.0,18.0,0.0,0.0,19.0,2.0,0.0,5.0,2.0,13.0,51.0,0.0,0.0,0.0,46.0,2.0,2.0,0.0,0.0,8.0,7.0,2.0,0.0,4.0,2.0,2.0,4.0,6.0,0.0,2.0,0.0,0.0,1.0,0.0,65.0,0.0,5.0,0.0,3.0,0.0,0.0,1.0,1.0,2.0,4.0,0.0,14.0,56.0,9.0,7.0,7.0,0.0,7.0,0.0,1.0,32.0,0.0,4.0,19.0,4.0,21.0,4.0,22.0,5.0,3.0,4.0,3.0,4.0,0.0,74.0,0.0,0.0,0.0,5.0,0.0,7.0,0.0,6.0,2.0,2.0,8.0,5.0,0.0,0.0,4.0,42.0,0.0,2.0,1.0,3.0,6.0,3.0,4.0,10.0,10.0,15.0,0.0
2013-07,11.0,18.0,0.0,0.0,19.0,2.0,0.0,5.0,2.0,13.0,51.0,0.0,0.0,0.0,46.0,2.0,2.0,0.0,0.0,8.0,7.0,2.0,0.0,4.0,2.0,2.0,4.0,6.0,0.0,2.0,0.0,0.0,1.0,0.0,65.0,0.0,5.0,0.0,3.0,0.0,0.0,1.0,1.0,2.0,4.0,0.0,14.0,56.0,9.0,7.0,7.0,0.0,7.0,0.0,1.0,32.0,0.0,4.0,19.0,4.0,21.0,4.0,22.0,5.0,3.0,4.0,3.0,4.0,0.0,74.0,0.0,0.0,0.0,5.0,0.0,7.0,0.0,6.0,2.0,2.0,8.0,5.0,0.0,0.0,4.0,42.0,0.0,2.0,1.0,3.0,6.0,3.0,4.0,10.0,10.0,15.0,0.0
2013-08,11.0,18.0,0.0,0.0,19.0,2.0,0.0,5.0,2.0,13.0,51.0,0.0,0.0,0.0,46.0,2.0,2.0,0.0,0.0,8.0,7.0,2.0,0.0,4.0,2.0,2.0,4.0,6.0,0.0,2.0,0.0,0.0,1.0,0.0,65.0,0.0,5.0,0.0,3.0,0.0,0.0,1.0,1.0,2.0,4.0,0.0,14.0,56.0,9.0,7.0,7.0,0.0,7.0,0.0,1.0,32.0,0.0,4.0,19.0,4.0,21.0,4.0,22.0,5.0,3.0,4.0,3.0,4.0,0.0,74.0,0.0,0.0,0.0,5.0,0.0,7.0,0.0,6.0,2.0,2.0,8.0,5.0,0.0,0.0,4.0,42.0,0.0,2.0,1.0,3.0,6.0,3.0,4.0,10.0,10.0,15.0,0.0
2013-09,11.0,18.0,0.0,0.0,19.0,2.0,0.0,5.0,2.0,13.0,51.0,0.0,0.0,0.0,46.0,2.0,2.0,0.0,0.0,8.0,7.0,2.0,0.0,4.0,2.0,2.0,4.0,6.0,0.0,2.0,0.0,0.0,1.0,0.0,65.0,0.0,5.0,0.0,3.0,0.0,0.0,1.0,1.0,2.0,4.0,0.0,14.0,56.0,9.0,7.0,7.0,0.0,7.0,0.0,1.0,32.0,0.0,4.0,19.0,4.0,21.0,4.0,22.0,5.0,3.0,4.0,3.0,4.0,0.0,74.0,0.0,0.0,0.0,5.0,0.0,7.0,0.0,6.0,2.0,2.0,8.0,5.0,0.0,0.0,4.0,42.0,0.0,2.0,1.0,3.0,6.0,3.0,4.0,10.0,10.0,15.0,0.0
2013-10,11.0,18.0,0.0,0.0,19.0,2.0,0.0,5.0,2.0,13.0,51.0,0.0,0.0,0.0,46.0,2.0,2.0,0.0,0.0,8.0,7.0,2.0,0.0,4.0,2.0,2.0,4.0,6.0,0.0,2.0,0.0,0.0,1.0,0.0,65.0,0.0,5.0,0.0,3.0,0.0,0.0,1.0,1.0,2.0,4.0,0.0,14.0,56.0,9.0,7.0,7.0,0.0,7.0,0.0,1.0,32.0,0.0,4.0,19.0,4.0,21.0,4.0,22.0,5.0,3.0,4.0,3.0,4.0,0.0,74.0,0.0,0.0,0.0,5.0,0.0,7.0,0.0,6.0,2.0,2.0,8.0,5.0,0.0,0.0,4.0,42.0,0.0,2.0,1.0,3.0,6.0,3.0,4.0,10.0,10.0,15.0,0.0
2013-11,11.0,18.0,0.0,0.0,19.0,2.0,0.0,5.0,2.0,13.0,51.0,0.0,0.0,0.0,46.0,2.0,2.0,0.0,0.0,8.0,7.0,2.0,0.0,4.0,2.0,2.0,4.0,6.0,0.0,2.0,0.0,0.0,1.0,0.0,65.0,0.0,5.0,0.0,3.0,0.0,0.0,1.0,1.0,2.0,4.0,0.0,14.0,56.0,9.0,7.0,7.0,0.0,7.0,0.0,1.0,32.0,0.0,4.0,19.0,4.0,21.0,4.0,22.0,5.0,3.0,4.0,3.0,4.0,0.0,74.0,0.0,0.0,0.0,5.0,0.0,7.0,0.0,6.0,2.0,2.0,8.0,5.0,0.0,0.0,4.0,42.0,0.0,2.0,1.0,3.0,6.0,3.0,4.0,10.0,10.0,15.0,0.0
2013-12,11.0,18.0,0.0,0.0,19.0,2.0,0.0,5.0,2.0,13.0,51.0,0.0,0.0,0.0,46.0,2.0,2.0,0.0,0.0,8.0,7.0,2.0,0.0,4.0,2.0,2.0,4.0,6.0,0.0,2.0,0.0,0.0,1.0,0.0,65.0,0.0,5.0,0.0,3.0,0.0,0.0,1.0,1.0,2.0,4.0,0.0,14.0,56.0,9.0,7.0,7.0,0.0,7.0,0.0,1.0,32.0,0.0,4.0,19.0,4.0,21.0,4.0,22.0,5.0,3.0,4.0,3.0,4.0,0.0,74.0,0.0,0.0,0.0,5.0,0.0,7.0,0.0,6.0,2.0,2.0,8.0,5.0,0.0,0.0,4.0,42.0,0.0,2.0,1.0,3.0,6.0,3.0,4.0,10.0,10.0,15.0,0.0
2013-13,11.0,18.0,0.0,0.0,19.0,2.0,0.0,5.0,2.0,13.0,51.0,0.0,0.0,0.0,46.0,2.0,2.0,0.0,0.0,8.0,7.0,2.0,0.0,4.0,2.0,2.0,4.0,6.0,0.0,2.0,0.0,0.0,1.0,0.0,65.0,0.0,5.0,0.0,3.0,0.0,0.0,1.0,1.0,2.0,4.0,0.0,14.0,56.0,9.0,7.0,7.0,0.0,7.0,0.0,1.0,32.0,0.0,4.0,19.0,4.0,21.0,4.0,22.0,5.0,3.0,4.0,3.0,4.0,0.0,74.0,0.0,0.0,0.0,5.0,0.0,7.0,0.0,6.0,2.0,2.0,8.0,5.0,0.0,0.0,4.0,42.0,0.0,2.0,1.0,3.0,6.0,3.0,4.0,10.0,10.0,15.0,0.0
2013-14,11.0,18.0,0.0,0.0,19.0,2.0,0.0,5.0,2.0,13.0,51.0,0.0,0.0,0.0,46.0,2.0,2.0,0.0,0.0,8.0,7.0,2.0,0.0,4.0,2.0,2.0,4.0,6.0,0.0,2.0,0.0,0.0,1.0,0.0,65.0,0.0,5.0,0.0,3.0,0.0,0.0,1.0,1.0,2.0,4.0,0.0,14.0,56.0,9.0,7.0,7.0,0.0,7.0,0.0,1.0,32.0,0.0,4.0,19.0,4.0,21.0,4.0,22.0,5.0,3.0,4.0,3.0,4.0,0.0,74.0,0.0,0.0,0.0,5.0,0.0,7.0,0.0,6.0,2.0,2.0,8.0,5.0,0.0,0.0,4.0,42.0,0.0,2.0,1.0,3.0,6.0,3.0,4.0,10.0,10.0,15.0,0.0
2013-15,6.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,7.0,12.0,0.0,0.0,12.0,0.0,29.0,2.0,3.0,0.0,0.0,4.0,4.0,1.0,0.0,3.0,0.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,14.0,45.0,5.0,7.0,0.0,7.0,14.0,0.0,1.0,33.0,0.0,4.0,15.0,0.0,17.0,3.0,12.0,4.0,1.0,0.0,0.0,4.0,0.0,73.0,0.0,0.0,0.0,5.0,0.0,7.0,0.0,5.0,0.0,3.0,3.0,2.0,4.0,0.0,4.0,37.0,0.0,3.0,1.0,3.0,5.0,0.0,3.0,0.0,20.0,0.0,0.0
2013-16,6.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,7.0,12.0,0.0,0.0,12.0,0.0,29.0,2.0,3.0,0.0,0.0,4.0,4.0,1.0,0.0,3.0,0.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,14.0,45.0,5.0,7.0,0.0,7.0,14.0,0.0,1.0,33.0,0.0,4.0,15.0,0.0,17.0,3.0,12.0,4.0,1.0,0.0,0.0,4.0,0.0,73.0,0.0,0.0,0.0,5.0,0.0,7.0,0.0,5.0,0.0,3.0,3.0,2.0,4.0,0.0,4.0,37.0,0.0,3.0,1.0,3.0,5.0,0.0,3.0,0.0,20.0,0.0,0.0
2013-17,6.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,7.0,12.0,0.0,0.0,12.0,0.0,29.0,2.0,3.0,0.0,0.0,4.0,4.0,1.0,0.0,3.0,0.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,14.0,45.0,5.0,7.0,0.0,7.0,14.0,0.0,1.0,33.0,0.0,4.0,15.0,0.0,17.0,3.0,12.0,4.0,1.0,0.0,0.0,4.0,0.0,73.0,0.0,0.0,0.0,5.0,0.0,7.0,0.0,5.0,0.0,3.0,3.0,2.0,4.0,0.0,4.0,37.0,0.0,3.0,1.0,3.0,5.0,0.0,3.0,0.0,20.0,0.0,0.0
2013-18,6.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,7.0,12.0,0.0,0.0,12.0,0.0,29.0,2.0,3.0,0.0,0.0,4.0,4.0,1.0,0.0,3.0,0.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,14.0,45.0,5.0,7.0,0.0,7.0,14.0,0.0,1.0,33.0,0.0,4.0,15.0,0.0,17.0,3.0,12.0,4.0,1.0,0.0,0.0,4.0,0.0,73.0,0.0,0.0,0.0,5.0,0.0,7.0,0.0,5.0,0.0,3.0,3.0,2.0,4.0,0.0,4.0,37.0,0.0,3.0,1.0,3.0,5.0,0.0,3.0,0.0,20.0,0.0,0.0
2013-19,4.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,30.0,0.0,1.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,10.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,17.0,47.0,5.0,8.0,0.0,0.0,8.0,0.0,1.0,28.0,0.0,0.0,16.0,0.0,6.0,5.0,6.0,2.0,3.0,3.0,2.0,0.0,0.0,76.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,9.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,36.0,0.0,4.0,2.0,0.0,0.0,0.0,3.0,0.0,11.0,0.0,0.0
2013-20,4.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,30.0,0.0,1.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,10.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,17.0,47.0,5.0,8.0,0.0,0.0,8.0,0.0,1.0,28.0,0.0,0.0,16.0,0.0,6.0,5.0,6.0,2.0,3.0,3.0,2.0,0.0,0.0,76.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,9.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,36.0,0.0,4.0,2.0,0.0,0.0,0.0,3.0,0.0,11.0,0.0,0.0
2013-21,4.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,30.0,0.0,1.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,10.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,17.0,47.0,5.0,8.0,0.0,0.0,8.0,0.0,1.0,28.0,0.0,0.0,16.0,0.0,6.0,5.0,6.0,2.0,3.0,3.0,2.0,0.0,0.0,76.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,9.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,36.0,0.0,4.0,2.0,0.0,0.0,0.0,3.0,0.0,11.0,0.0,0.0
2013-22,4.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,30.0,0.0,1.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,10.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,17.0,47.0,5.0,8.0,0.0,0.0,8.0,0.0,1.0,28.0,0.0,0.0,16.0,0.0,6.0,5.0,6.0,2.0,3.0,3.0,2.0,0.0,0.0,76.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,9.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,36.0,0.0,4.0,2.0,0.0,0.0,0.0,3.0,0.0,11.0,0.0,0.0
2013-23,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,29.0,14.0,0.0,0.0,0.0,28.0,0.0,1.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,4.0,5.0,3.0,0.0,2.0,0.0,0.0,5.0,5.0,37.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,8.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,29.0,0.0,4.0,4.0,0.0,9.0,4.0,10.0,1.0,1.0,2.0,2.0,0.0,0.0,82.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,7.0,2.0,0.0,2.0,7.0,2.0,0.0,0.0,33.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0
2013-24,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,29.0,14.0,0.0,0.0,0.0,28.0,0.0,1.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,4.0,5.0,3.0,0.0,2.0,0.0,0.0,5.0,5.0,37.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,8.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,29.0,0.0,4.0,4.0,0.0,9.0,4.0,10.0,1.0,1.0,2.0,2.0,0.0,0.0,82.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,7.0,2.0,0.0,2.0,7.0,2.0,0.0,0.0,33.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0
2013-25,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,29.0,14.0,0.0,0.0,0.0,28.0,0.0,1.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,4.0,5.0,3.0,0.0,2.0,0.0,0.0,5.0,5.0,37.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,8.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,29.0,0.0,4.0,4.0,0.0,9.0,4.0,10.0,1.0,1.0,2.0,2.0,0.0,0.0,82.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,7.0,2.0,0.0,2.0,7.0,2.0,0.0,0.0,33.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0
2013-26,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,29.0,14.0,0.0,0.0,0.0,28.0,0.0,1.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,4.0,5.0,3.0,0.0,2.0,0.0,0.0,5.0,5.0,37.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,8.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,29.0,0.0,4.0,4.0,0.0,9.0,4.0,10.0,1.0,1.0,2.0,2.0,0.0,0.0,82.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,7.0,2.0,0.0,2.0,7.0,2.0,0.0,0.0,33.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0
2013-27,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,29.0,14.0,0.0,0.0,0.0,28.0,0.0,1.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,4.0,5.0,3.0,0.0,2.0,0.0,0.0,5.0,5.0,37.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,8.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,29.0,0.0,4.0,4.0,0.0,9.0,4.0,10.0,1.0,1.0,2.0,2.0,0.0,0.0,82.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,7.0,2.0,0.0,2.0,7.0,2.0,0.0,0.0,33.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0
2013-28,4.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,14.0,0.0,0.0,0.0,0.0,28.0,1.0,1.0,0.0,0.0,2.0,2.0,1.0,0.0,1.0,0.0,10.0,3.0,11.0,0.0,0.0,0.0,0.0,0.0,5.0,25.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,15.0,32.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,24.0,0.0,0.0,17.0,0.0,10.0,3.0,9.0,3.0,1.0,0.0,0.0,2.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0,0.0,2.0,0.0,4.0,0.0,2.0,21.0,0.0,3.0,1.0,0.0,4.0,6.0,4.0,11.0,0.0,11.0,0.0
