date,flu,flu recovery,having the flu,bird flu,flu duration,flu in children,influenza,influenza a and b,cure the flu,flu season,flu shots,dangerous fever,break a fever,how long is the flu contagious,medicine for the flu,treating flu,pneumonia,fever cough,flu and cold,flu lasts,braun thermoscan,flu symptoms,cure flu,cold vs. flu,how long flu,symptoms of flu,fever reducer,cold and flu,flu contagious period,flu children,flu 2019,incubation period for flu,reduce a fever,i have the flu,low body,treat the flu,flu treatment,do i have the flu,flu shot,flu 2018,cold versus flu,flu vs cold,flu and fever,flu care,flu headache,human temperature,high fever,medicine for flu,flu treatments,influenza type a,fight the flu,influenza symptoms,the flu virus,flu in oregon,reduce fever,cdc,type a influenza,influenza incubation period,thermoscan,normal body temperature,how to treat the flu,how long does the flu last,fever flu,stomach flu,how long does flu last,flu vaccine,flu cough,over the counter flu,contagious flu,flu report,symptoms,signs of flu,over the counter flu medicine,flu or cold,get rid of the flu,is flu contagious,flu germs,flu fever,flu oregon,early flu symptoms,how long is flu contagious,treatment for flu,taking temperature,exposed to flu,flu contagious,bronchitis,get over the flu,portland flu,symptoms of bronchitis,oscillococcinum,cold or flu,flu medicine,flu remedies,flu complications,signs of the flu,treat flu,how to get rid of the flu
2019-18,12.0,0.0,0.0,5.0,0.0,0.0,13.0,1.0,0.0,2.0,3.0,5.0,2.0,0.0,0.0,0.0,59.0,24.0,24.0,0.0,6.0,6.0,1.0,0.0,2.0,8.0,0.0,19.0,0.0,3.0,18.0,0.0,3.0,0.0,38.0,0.0,6.0,1.0,1.0,1.0,0.0,23.0,11.0,11.0,11.0,0.0,46.0,0.0,0.0,0.0,0.0,19.0,0.0,1.0,2.0,51.0,0.0,0.0,0.0,13.0,0.0,0.0,8.0,38.0,3.0,9.0,3.0,0.0,0.0,0.0,65.0,0.0,0.0,12.0,0.0,0.0,0.0,4.0,6.0,0.0,0.0,6.0,12.0,0.0,6.0,64.0,0.0,2.0,2.0,0.0,14.0,14.0,28.0,0.0,23.0,0.0,0.0
2019-19,8.0,0.0,5.0,0.0,0.0,0.0,7.0,1.0,0.0,4.0,2.0,2.0,2.0,0.0,0.0,0.0,51.0,0.0,19.0,0.0,0.0,9.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,12.0,12.0,12.0,40.0,64.0,0.0,0.0,0.0,0.0,10.0,10.0,1.0,1.0,50.0,0.0,0.0,13.0,13.0,0.0,3.0,5.0,30.0,3.0,6.0,3.0,6.0,0.0,0.0,69.0,0.0,0.0,12.0,0.0,0.0,0.0,2.0,9.0,0.0,0.0,0.0,7.0,0.0,7.0,43.0,0.0,6.0,0.0,0.0,14.0,29.0,0.0,0.0,24.0,48.0,0.0
2019-20,8.0,0.0,5.0,0.0,0.0,0.0,7.0,1.0,0.0,4.0,2.0,2.0,2.0,0.0,0.0,0.0,51.0,0.0,19.0,0.0,0.0,9.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,12.0,12.0,12.0,40.0,64.0,0.0,0.0,0.0,0.0,10.0,10.0,1.0,1.0,50.0,0.0,0.0,13.0,13.0,0.0,3.0,5.0,30.0,3.0,6.0,3.0,6.0,0.0,0.0,69.0,0.0,0.0,12.0,0.0,0.0,0.0,2.0,9.0,0.0,0.0,0.0,7.0,0.0,7.0,43.0,0.0,6.0,0.0,0.0,14.0,29.0,0.0,0.0,24.0,48.0,0.0
2019-21,8.0,0.0,5.0,0.0,0.0,0.0,7.0,1.0,0.0,4.0,2.0,2.0,2.0,0.0,0.0,0.0,51.0,0.0,19.0,0.0,0.0,9.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,12.0,12.0,12.0,40.0,64.0,0.0,0.0,0.0,0.0,10.0,10.0,1.0,1.0,50.0,0.0,0.0,13.0,13.0,0.0,3.0,5.0,30.0,3.0,6.0,3.0,6.0,0.0,0.0,69.0,0.0,0.0,12.0,0.0,0.0,0.0,2.0,9.0,0.0,0.0,0.0,7.0,0.0,7.0,43.0,0.0,6.0,0.0,0.0,14.0,29.0,0.0,0.0,24.0,48.0,0.0
2019-22,8.0,0.0,5.0,0.0,0.0,0.0,7.0,1.0,0.0,4.0,2.0,2.0,2.0,0.0,0.0,0.0,51.0,0.0,19.0,0.0,0.0,9.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,12.0,12.0,12.0,40.0,64.0,0.0,0.0,0.0,0.0,10.0,10.0,1.0,1.0,50.0,0.0,0.0,13.0,13.0,0.0,3.0,5.0,30.0,3.0,6.0,3.0,6.0,0.0,0.0,69.0,0.0,0.0,12.0,0.0,0.0,0.0,2.0,9.0,0.0,0.0,0.0,7.0,0.0,7.0,43.0,0.0,6.0,0.0,0.0,14.0,29.0,0.0,0.0,24.0,48.0,0.0
2019-23,8.0,0.0,0.0,5.0,0.0,1.0,5.0,0.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,40.0,18.0,0.0,0.0,0.0,5.0,1.0,0.0,2.0,12.0,0.0,12.0,0.0,0.0,5.0,0.0,0.0,0.0,40.0,0.0,0.0,1.0,4.0,0.0,0.0,12.0,0.0,23.0,23.0,8.0,32.0,0.0,0.0,10.0,0.0,10.0,0.0,1.0,2.0,43.0,1.0,0.0,0.0,13.0,0.0,3.0,3.0,43.0,3.0,3.0,0.0,0.0,3.0,0.0,60.0,0.0,0.0,0.0,12.0,12.0,0.0,2.0,6.0,0.0,0.0,6.0,13.0,0.0,7.0,32.0,0.0,0.0,2.0,14.0,0.0,14.0,0.0,0.0,24.0,0.0,0.0
2019-24,8.0,0.0,0.0,5.0,0.0,1.0,5.0,0.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,40.0,18.0,0.0,0.0,0.0,5.0,1.0,0.0,2.0,12.0,0.0,12.0,0.0,0.0,5.0,0.0,0.0,0.0,40.0,0.0,0.0,1.0,4.0,0.0,0.0,12.0,0.0,23.0,23.0,8.0,32.0,0.0,0.0,10.0,0.0,10.0,0.0,1.0,2.0,43.0,1.0,0.0,0.0,13.0,0.0,3.0,3.0,43.0,3.0,3.0,0.0,0.0,3.0,0.0,60.0,0.0,0.0,0.0,12.0,12.0,0.0,2.0,6.0,0.0,0.0,6.0,13.0,0.0,7.0,32.0,0.0,0.0,2.0,14.0,0.0,14.0,0.0,0.0,24.0,0.0,0.0
2019-25,8.0,0.0,0.0,5.0,0.0,1.0,5.0,0.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,40.0,18.0,0.0,0.0,0.0,5.0,1.0,0.0,2.0,12.0,0.0,12.0,0.0,0.0,5.0,0.0,0.0,0.0,40.0,0.0,0.0,1.0,4.0,0.0,0.0,12.0,0.0,23.0,23.0,8.0,32.0,0.0,0.0,10.0,0.0,10.0,0.0,1.0,2.0,43.0,1.0,0.0,0.0,13.0,0.0,3.0,3.0,43.0,3.0,3.0,0.0,0.0,3.0,0.0,60.0,0.0,0.0,0.0,12.0,12.0,0.0,2.0,6.0,0.0,0.0,6.0,13.0,0.0,7.0,32.0,0.0,0.0,2.0,14.0,0.0,14.0,0.0,0.0,24.0,0.0,0.0
2019-26,8.0,0.0,0.0,5.0,0.0,1.0,5.0,0.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,40.0,18.0,0.0,0.0,0.0,5.0,1.0,0.0,2.0,12.0,0.0,12.0,0.0,0.0,5.0,0.0,0.0,0.0,40.0,0.0,0.0,1.0,4.0,0.0,0.0,12.0,0.0,23.0,23.0,8.0,32.0,0.0,0.0,10.0,0.0,10.0,0.0,1.0,2.0,43.0,1.0,0.0,0.0,13.0,0.0,3.0,3.0,43.0,3.0,3.0,0.0,0.0,3.0,0.0,60.0,0.0,0.0,0.0,12.0,12.0,0.0,2.0,6.0,0.0,0.0,6.0,13.0,0.0,7.0,32.0,0.0,0.0,2.0,14.0,0.0,14.0,0.0,0.0,24.0,0.0,0.0
2019-27,8.0,0.0,0.0,5.0,0.0,1.0,5.0,0.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,40.0,18.0,0.0,0.0,0.0,5.0,1.0,0.0,2.0,12.0,0.0,12.0,0.0,0.0,5.0,0.0,0.0,0.0,40.0,0.0,0.0,1.0,4.0,0.0,0.0,12.0,0.0,23.0,23.0,8.0,32.0,0.0,0.0,10.0,0.0,10.0,0.0,1.0,2.0,43.0,1.0,0.0,0.0,13.0,0.0,3.0,3.0,43.0,3.0,3.0,0.0,0.0,3.0,0.0,60.0,0.0,0.0,0.0,12.0,12.0,0.0,2.0,6.0,0.0,0.0,6.0,13.0,0.0,7.0,32.0,0.0,0.0,2.0,14.0,0.0,14.0,0.0,0.0,24.0,0.0,0.0
2019-28,9.0,0.0,0.0,5.0,5.0,0.0,8.0,1.0,0.0,2.0,11.0,0.0,2.0,0.0,0.0,0.0,38.0,24.0,18.0,0.0,0.0,6.0,1.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,29.0,5.0,3.0,7.0,26.0,0.0,7.0,1.0,5.0,0.0,0.0,11.0,0.0,0.0,23.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,2.0,36.0,0.0,0.0,13.0,0.0,0.0,3.0,5.0,28.0,3.0,3.0,3.0,0.0,0.0,0.0,63.0,0.0,0.0,12.0,0.0,0.0,0.0,2.0,3.0,2.0,0.0,6.0,0.0,0.0,0.0,27.0,2.0,2.0,2.0,14.0,14.0,14.0,0.0,0.0,0.0,0.0,24.0
2019-29,9.0,0.0,0.0,5.0,5.0,0.0,8.0,1.0,0.0,2.0,11.0,0.0,2.0,0.0,0.0,0.0,38.0,24.0,18.0,0.0,0.0,6.0,1.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,29.0,5.0,3.0,7.0,26.0,0.0,7.0,1.0,5.0,0.0,0.0,11.0,0.0,0.0,23.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,2.0,36.0,0.0,0.0,13.0,0.0,0.0,3.0,5.0,28.0,3.0,3.0,3.0,0.0,0.0,0.0,63.0,0.0,0.0,12.0,0.0,0.0,0.0,2.0,3.0,2.0,0.0,6.0,0.0,0.0,0.0,27.0,2.0,2.0,2.0,14.0,14.0,14.0,0.0,0.0,0.0,0.0,24.0
2019-30,9.0,0.0,0.0,5.0,5.0,0.0,8.0,1.0,0.0,2.0,11.0,0.0,2.0,0.0,0.0,0.0,38.0,24.0,18.0,0.0,0.0,6.0,1.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,29.0,5.0,3.0,7.0,26.0,0.0,7.0,1.0,5.0,0.0,0.0,11.0,0.0,0.0,23.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,2.0,36.0,0.0,0.0,13.0,0.0,0.0,3.0,5.0,28.0,3.0,3.0,3.0,0.0,0.0,0.0,63.0,0.0,0.0,12.0,0.0,0.0,0.0,2.0,3.0,2.0,0.0,6.0,0.0,0.0,0.0,27.0,2.0,2.0,2.0,14.0,14.0,14.0,0.0,0.0,0.0,0.0,24.0
2019-31,9.0,0.0,0.0,5.0,5.0,0.0,8.0,1.0,0.0,2.0,11.0,0.0,2.0,0.0,0.0,0.0,38.0,24.0,18.0,0.0,0.0,6.0,1.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,29.0,5.0,3.0,7.0,26.0,0.0,7.0,1.0,5.0,0.0,0.0,11.0,0.0,0.0,23.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,2.0,36.0,0.0,0.0,13.0,0.0,0.0,3.0,5.0,28.0,3.0,3.0,3.0,0.0,0.0,0.0,63.0,0.0,0.0,12.0,0.0,0.0,0.0,2.0,3.0,2.0,0.0,6.0,0.0,0.0,0.0,27.0,2.0,2.0,2.0,14.0,14.0,14.0,0.0,0.0,0.0,0.0,24.0
