date,north_dakota_flu,flu,influenza a and b,pneumonia,flu how long,fever cough,flu and cold,braun thermoscan,the flu,flu symptoms,cure flu,how long flu,how long is the flu,symptoms of flu,fever reducer,cold and flu,how long contagious,i have the flu,low body,flu treatment,man flu,is the flu contagious,flu shot,flu vs cold,flu symptoms 2018,human temperature,high fever,cold vs flu,dog flu,influenza symptoms,the flu virus,side effects of flu shot,influenza incubation period,thermoscan,normal body temperature,how long does the flu last,cdc flu map,fever flu,stomach flu,how long does flu last,influenza a,swine flu,flu cough,contagious flu,signs of flu,normal body,is flu contagious,ear thermometer,flu fever,symptoms of the flu,taking temperature,keto flu,flu contagious,bronchitis,flu symptoms 2017,symptoms of bronchitis,oscillococcinum,flu medicine,flu shot side effects,body temperature,target
2014-40,0.41608900000000004,57.0,0.0,79.0,19.0,38.0,0.0,0.0,42.0,24.0,0.0,19.0,0.0,31.0,0.0,0.0,23.0,0.0,26.0,0.0,0.0,0.0,50.0,0.0,0.0,52.0,25.0,0.0,0.0,0.0,47.0,67.0,0.0,0.0,33.0,0.0,0.0,98.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,31.0,98.0,36.0,0.0,0.0,0.0,59.0,0.0,0.0,0.0,0.0,44.0,55.0,0.664011
2014-41,0.664011,39.0,0.0,35.0,19.0,0.0,0.0,0.0,47.0,16.0,0.0,19.0,0.0,42.0,0.0,0.0,24.0,0.0,53.0,0.0,0.0,0.0,31.0,0.0,0.0,53.0,25.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,34.0,30.0,23.0,35.0,0.0,0.0,0.0,0.0,0.0,28.0,40.0,0.0,31.0,37.0,0.0,45.0,24.0,0.804829
2014-42,0.804829,39.0,0.0,35.0,19.0,0.0,0.0,0.0,47.0,16.0,0.0,19.0,0.0,42.0,0.0,0.0,24.0,0.0,53.0,0.0,0.0,0.0,31.0,0.0,0.0,53.0,25.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,34.0,30.0,23.0,35.0,0.0,0.0,0.0,0.0,0.0,28.0,40.0,0.0,31.0,37.0,0.0,45.0,24.0,0.643317
2014-43,0.643317,39.0,0.0,35.0,19.0,0.0,0.0,0.0,47.0,16.0,0.0,19.0,0.0,42.0,0.0,0.0,24.0,0.0,53.0,0.0,0.0,0.0,31.0,0.0,0.0,53.0,25.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,34.0,30.0,23.0,35.0,0.0,0.0,0.0,0.0,0.0,28.0,40.0,0.0,31.0,37.0,0.0,45.0,24.0,0.679245
2014-44,0.679245,39.0,0.0,35.0,19.0,0.0,0.0,0.0,47.0,16.0,0.0,19.0,0.0,42.0,0.0,0.0,24.0,0.0,53.0,0.0,0.0,0.0,31.0,0.0,0.0,53.0,25.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,34.0,30.0,23.0,35.0,0.0,0.0,0.0,0.0,0.0,28.0,40.0,0.0,31.0,37.0,0.0,45.0,24.0,0.563063
2014-45,0.563063,63.0,66.0,61.0,38.0,77.0,18.0,0.0,46.0,32.0,0.0,57.0,32.0,63.0,0.0,18.0,47.0,29.0,26.0,0.0,0.0,0.0,20.0,0.0,0.0,52.0,25.0,0.0,0.0,96.0,0.0,0.0,84.0,0.0,66.0,100.0,0.0,49.0,84.0,84.0,57.0,0.0,0.0,50.0,0.0,46.0,35.0,32.0,49.0,0.0,0.0,0.0,56.0,40.0,0.0,0.0,37.0,0.0,0.0,24.0,0.337458
2014-46,0.337458,63.0,66.0,61.0,38.0,77.0,18.0,0.0,46.0,32.0,0.0,57.0,32.0,63.0,0.0,18.0,47.0,29.0,26.0,0.0,0.0,0.0,20.0,0.0,0.0,52.0,25.0,0.0,0.0,96.0,0.0,0.0,84.0,0.0,66.0,100.0,0.0,49.0,84.0,84.0,57.0,0.0,0.0,50.0,0.0,46.0,35.0,32.0,49.0,0.0,0.0,0.0,56.0,40.0,0.0,0.0,37.0,0.0,0.0,24.0,0.38860100000000003
2014-47,0.38860100000000003,63.0,66.0,61.0,38.0,77.0,18.0,0.0,46.0,32.0,0.0,57.0,32.0,63.0,0.0,18.0,47.0,29.0,26.0,0.0,0.0,0.0,20.0,0.0,0.0,52.0,25.0,0.0,0.0,96.0,0.0,0.0,84.0,0.0,66.0,100.0,0.0,49.0,84.0,84.0,57.0,0.0,0.0,50.0,0.0,46.0,35.0,32.0,49.0,0.0,0.0,0.0,56.0,40.0,0.0,0.0,37.0,0.0,0.0,24.0,0.322581
2014-48,0.322581,63.0,66.0,61.0,38.0,77.0,18.0,0.0,46.0,32.0,0.0,57.0,32.0,63.0,0.0,18.0,47.0,29.0,26.0,0.0,0.0,0.0,20.0,0.0,0.0,52.0,25.0,0.0,0.0,96.0,0.0,0.0,84.0,0.0,66.0,100.0,0.0,49.0,84.0,84.0,57.0,0.0,0.0,50.0,0.0,46.0,35.0,32.0,49.0,0.0,0.0,0.0,56.0,40.0,0.0,0.0,37.0,0.0,0.0,24.0,0.675676
2014-49,0.675676,63.0,66.0,61.0,38.0,77.0,18.0,0.0,46.0,32.0,0.0,57.0,32.0,63.0,0.0,18.0,47.0,29.0,26.0,0.0,0.0,0.0,20.0,0.0,0.0,52.0,25.0,0.0,0.0,96.0,0.0,0.0,84.0,0.0,66.0,100.0,0.0,49.0,84.0,84.0,57.0,0.0,0.0,50.0,0.0,46.0,35.0,32.0,49.0,0.0,0.0,0.0,56.0,40.0,0.0,0.0,37.0,0.0,0.0,24.0,2.08184
2014-50,2.08184,26.0,0.0,68.0,19.0,57.0,0.0,0.0,23.0,32.0,0.0,19.0,0.0,31.0,0.0,0.0,47.0,29.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,52.0,0.0,0.0,31.0,38.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,49.0,41.0,0.0,13.0,0.0,0.0,33.0,0.0,15.0,0.0,0.0,49.0,36.0,52.0,0.0,0.0,69.0,0.0,30.0,0.0,0.0,0.0,47.0,3.6734699999999996
2014-51,3.6734699999999996,26.0,0.0,68.0,19.0,57.0,0.0,0.0,23.0,32.0,0.0,19.0,0.0,31.0,0.0,0.0,47.0,29.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,52.0,0.0,0.0,31.0,38.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,49.0,41.0,0.0,13.0,0.0,0.0,33.0,0.0,15.0,0.0,0.0,49.0,36.0,52.0,0.0,0.0,69.0,0.0,30.0,0.0,0.0,0.0,47.0,4.29799
2014-52,4.29799,26.0,0.0,68.0,19.0,57.0,0.0,0.0,23.0,32.0,0.0,19.0,0.0,31.0,0.0,0.0,47.0,29.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,52.0,0.0,0.0,31.0,38.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,49.0,41.0,0.0,13.0,0.0,0.0,33.0,0.0,15.0,0.0,0.0,49.0,36.0,52.0,0.0,0.0,69.0,0.0,30.0,0.0,0.0,0.0,47.0,4.04858
2015-01,4.04858,26.0,0.0,68.0,19.0,57.0,0.0,0.0,23.0,32.0,0.0,19.0,0.0,31.0,0.0,0.0,47.0,29.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,52.0,0.0,0.0,31.0,38.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,49.0,41.0,0.0,13.0,0.0,0.0,33.0,0.0,15.0,0.0,0.0,49.0,36.0,52.0,0.0,0.0,69.0,0.0,30.0,0.0,0.0,0.0,47.0,3.37739
2015-02,3.37739,26.0,0.0,68.0,19.0,57.0,0.0,0.0,23.0,32.0,0.0,19.0,0.0,31.0,0.0,0.0,47.0,29.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,52.0,0.0,0.0,31.0,38.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,49.0,41.0,0.0,13.0,0.0,0.0,33.0,0.0,15.0,0.0,0.0,49.0,36.0,52.0,0.0,0.0,69.0,0.0,30.0,0.0,0.0,0.0,47.0,7.654210000000001
2015-03,7.654210000000001,26.0,0.0,68.0,19.0,57.0,0.0,0.0,23.0,32.0,0.0,19.0,0.0,31.0,0.0,0.0,47.0,29.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,52.0,0.0,0.0,31.0,38.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,49.0,41.0,0.0,13.0,0.0,0.0,33.0,0.0,15.0,0.0,0.0,49.0,36.0,52.0,0.0,0.0,69.0,0.0,30.0,0.0,0.0,0.0,47.0,5.9335900000000015
2015-04,5.9335900000000015,26.0,0.0,68.0,19.0,57.0,0.0,0.0,23.0,32.0,0.0,19.0,0.0,31.0,0.0,0.0,47.0,29.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,52.0,0.0,0.0,31.0,38.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,49.0,41.0,0.0,13.0,0.0,0.0,33.0,0.0,15.0,0.0,0.0,49.0,36.0,52.0,0.0,0.0,69.0,0.0,30.0,0.0,0.0,0.0,47.0,4.90028
2015-05,4.90028,26.0,0.0,68.0,19.0,57.0,0.0,0.0,23.0,32.0,0.0,19.0,0.0,31.0,0.0,0.0,47.0,29.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,52.0,0.0,0.0,31.0,38.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,49.0,41.0,0.0,13.0,0.0,0.0,33.0,0.0,15.0,0.0,0.0,49.0,36.0,52.0,0.0,0.0,69.0,0.0,30.0,0.0,0.0,0.0,47.0,3.73872
2015-06,3.73872,26.0,0.0,68.0,19.0,57.0,0.0,0.0,23.0,32.0,0.0,19.0,0.0,31.0,0.0,0.0,47.0,29.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,52.0,0.0,0.0,31.0,38.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,49.0,41.0,0.0,13.0,0.0,0.0,33.0,0.0,15.0,0.0,0.0,49.0,36.0,52.0,0.0,0.0,69.0,0.0,30.0,0.0,0.0,0.0,47.0,1.87553
2015-07,1.87553,26.0,0.0,68.0,19.0,57.0,0.0,0.0,23.0,32.0,0.0,19.0,0.0,31.0,0.0,0.0,47.0,29.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,52.0,0.0,0.0,31.0,38.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,49.0,41.0,0.0,13.0,0.0,0.0,33.0,0.0,15.0,0.0,0.0,49.0,36.0,52.0,0.0,0.0,69.0,0.0,30.0,0.0,0.0,0.0,47.0,2.7051
2015-08,2.7051,26.0,0.0,68.0,19.0,57.0,0.0,0.0,23.0,32.0,0.0,19.0,0.0,31.0,0.0,0.0,47.0,29.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,52.0,0.0,0.0,31.0,38.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,49.0,41.0,0.0,13.0,0.0,0.0,33.0,0.0,15.0,0.0,0.0,49.0,36.0,52.0,0.0,0.0,69.0,0.0,30.0,0.0,0.0,0.0,47.0,1.58866
2015-09,1.58866,26.0,0.0,68.0,19.0,57.0,0.0,0.0,23.0,32.0,0.0,19.0,0.0,31.0,0.0,0.0,47.0,29.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,52.0,0.0,0.0,31.0,38.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,49.0,41.0,0.0,13.0,0.0,0.0,33.0,0.0,15.0,0.0,0.0,49.0,36.0,52.0,0.0,0.0,69.0,0.0,30.0,0.0,0.0,0.0,47.0,1.2123899999999999
2015-10,1.2123899999999999,26.0,0.0,68.0,19.0,57.0,0.0,0.0,23.0,32.0,0.0,19.0,0.0,31.0,0.0,0.0,47.0,29.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,52.0,0.0,0.0,31.0,38.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,49.0,41.0,0.0,13.0,0.0,0.0,33.0,0.0,15.0,0.0,0.0,49.0,36.0,52.0,0.0,0.0,69.0,0.0,30.0,0.0,0.0,0.0,47.0,1.6493900000000001
2015-11,1.6493900000000001,26.0,0.0,68.0,19.0,57.0,0.0,0.0,23.0,32.0,0.0,19.0,0.0,31.0,0.0,0.0,47.0,29.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,52.0,0.0,0.0,31.0,38.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,49.0,41.0,0.0,13.0,0.0,0.0,33.0,0.0,15.0,0.0,0.0,49.0,36.0,52.0,0.0,0.0,69.0,0.0,30.0,0.0,0.0,0.0,47.0,0.767386
2015-12,0.767386,26.0,0.0,68.0,19.0,57.0,0.0,0.0,23.0,32.0,0.0,19.0,0.0,31.0,0.0,0.0,47.0,29.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,52.0,0.0,0.0,31.0,38.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,49.0,41.0,0.0,13.0,0.0,0.0,33.0,0.0,15.0,0.0,0.0,49.0,36.0,52.0,0.0,0.0,69.0,0.0,30.0,0.0,0.0,0.0,47.0,1.09785
2015-13,1.09785,26.0,0.0,68.0,19.0,57.0,0.0,0.0,23.0,32.0,0.0,19.0,0.0,31.0,0.0,0.0,47.0,29.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,52.0,0.0,0.0,31.0,38.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,49.0,41.0,0.0,13.0,0.0,0.0,33.0,0.0,15.0,0.0,0.0,49.0,36.0,52.0,0.0,0.0,69.0,0.0,30.0,0.0,0.0,0.0,47.0,0.556117
2015-14,0.556117,26.0,0.0,68.0,19.0,57.0,0.0,0.0,23.0,32.0,0.0,19.0,0.0,31.0,0.0,0.0,47.0,29.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,52.0,0.0,0.0,31.0,38.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,49.0,41.0,0.0,13.0,0.0,0.0,33.0,0.0,15.0,0.0,0.0,49.0,36.0,52.0,0.0,0.0,69.0,0.0,30.0,0.0,0.0,0.0,47.0,0.5549390000000001
2015-15,0.5549390000000001,16.0,0.0,34.0,0.0,0.0,18.0,0.0,20.0,16.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,51.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,31.0,19.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,31.0,0.0,36.0,0.0,0.0,0.0,40.0,0.0,31.0,0.0,0.0,0.0,24.0,0.941423
2015-16,0.941423,16.0,0.0,34.0,0.0,0.0,18.0,0.0,20.0,16.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,51.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,31.0,19.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,31.0,0.0,36.0,0.0,0.0,0.0,40.0,0.0,31.0,0.0,0.0,0.0,24.0,0.43029300000000004
2015-17,0.43029300000000004,16.0,0.0,34.0,0.0,0.0,18.0,0.0,20.0,16.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,51.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,31.0,19.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,31.0,0.0,36.0,0.0,0.0,0.0,40.0,0.0,31.0,0.0,0.0,0.0,24.0,0.185874
2015-18,0.185874,16.0,0.0,34.0,0.0,0.0,18.0,0.0,20.0,16.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,51.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,31.0,19.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,31.0,0.0,36.0,0.0,0.0,0.0,40.0,0.0,31.0,0.0,0.0,0.0,24.0,0.175285
2015-19,0.175285,14.0,0.0,27.0,23.0,0.0,0.0,0.0,28.0,20.0,43.0,23.0,0.0,25.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0,59.0,13.0,0.0,0.0,0.0,0.0,41.0,0.0,37.0,0.0,0.0,59.0,0.0,0.0,0.0,34.0,12.0,0.0,0.0,0.0,0.0,0.0,38.0,0.262123
2015-20,0.262123,14.0,0.0,27.0,23.0,0.0,0.0,0.0,28.0,20.0,43.0,23.0,0.0,25.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0,59.0,13.0,0.0,0.0,0.0,0.0,41.0,0.0,37.0,0.0,0.0,59.0,0.0,0.0,0.0,34.0,12.0,0.0,0.0,0.0,0.0,0.0,38.0,0.14770999999999998
2015-21,0.14770999999999998,14.0,0.0,27.0,23.0,0.0,0.0,0.0,28.0,20.0,43.0,23.0,0.0,25.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0,59.0,13.0,0.0,0.0,0.0,0.0,41.0,0.0,37.0,0.0,0.0,59.0,0.0,0.0,0.0,34.0,12.0,0.0,0.0,0.0,0.0,0.0,38.0,0.191939
2015-22,0.191939,14.0,0.0,27.0,23.0,0.0,0.0,0.0,28.0,20.0,43.0,23.0,0.0,25.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0,59.0,13.0,0.0,0.0,0.0,0.0,41.0,0.0,37.0,0.0,0.0,59.0,0.0,0.0,0.0,34.0,12.0,0.0,0.0,0.0,0.0,0.0,38.0,0.21008400000000002
2015-23,0.21008400000000002,14.0,0.0,27.0,23.0,0.0,0.0,0.0,28.0,20.0,43.0,23.0,0.0,25.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0,59.0,13.0,0.0,0.0,0.0,0.0,41.0,0.0,37.0,0.0,0.0,59.0,0.0,0.0,0.0,34.0,12.0,0.0,0.0,0.0,0.0,0.0,38.0,0.10040199999999999
2015-24,0.10040199999999999,6.0,0.0,43.0,0.0,43.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,35.0,0.0,0.0,0.0,27.0,0.18018
2015-25,0.18018,6.0,0.0,43.0,0.0,43.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,35.0,0.0,0.0,0.0,27.0,0.0672948
2015-26,0.0672948,6.0,0.0,43.0,0.0,43.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,35.0,0.0,0.0,0.0,27.0,0.0001
2015-27,0.0001,6.0,0.0,43.0,0.0,43.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,35.0,0.0,0.0,0.0,27.0,0.0001
2015-28,0.0001,13.0,0.0,28.0,0.0,0.0,20.0,0.0,14.0,13.0,0.0,0.0,0.0,0.0,59.0,20.0,0.0,0.0,56.0,0.0,0.0,0.0,6.0,39.0,0.0,56.0,27.0,39.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,34.0,0.0,0.0,56.0,0.0,30.0,11.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0001
2015-29,0.0001,13.0,0.0,28.0,0.0,0.0,20.0,0.0,14.0,13.0,0.0,0.0,0.0,0.0,59.0,20.0,0.0,0.0,56.0,0.0,0.0,0.0,6.0,39.0,0.0,56.0,27.0,39.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,34.0,0.0,0.0,56.0,0.0,30.0,11.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0001
2015-30,0.0001,13.0,0.0,28.0,0.0,0.0,20.0,0.0,14.0,13.0,0.0,0.0,0.0,0.0,59.0,20.0,0.0,0.0,56.0,0.0,0.0,0.0,6.0,39.0,0.0,56.0,27.0,39.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,34.0,0.0,0.0,56.0,0.0,30.0,11.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0001
2015-31,0.0001,13.0,0.0,28.0,0.0,0.0,20.0,0.0,14.0,13.0,0.0,0.0,0.0,0.0,59.0,20.0,0.0,0.0,56.0,0.0,0.0,0.0,6.0,39.0,0.0,56.0,27.0,39.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,34.0,0.0,0.0,56.0,0.0,30.0,11.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0001
2015-32,0.0001,18.0,0.0,46.0,0.0,0.0,19.0,0.0,13.0,8.0,0.0,0.0,0.0,21.0,54.0,19.0,24.0,0.0,39.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,38.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,23.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0001
2015-33,0.0001,18.0,0.0,46.0,0.0,0.0,19.0,0.0,13.0,8.0,0.0,0.0,0.0,21.0,54.0,19.0,24.0,0.0,39.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,38.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,23.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0001
2015-34,0.0001,18.0,0.0,46.0,0.0,0.0,19.0,0.0,13.0,8.0,0.0,0.0,0.0,21.0,54.0,19.0,24.0,0.0,39.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,38.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,23.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0001
2015-35,0.0001,18.0,0.0,46.0,0.0,0.0,19.0,0.0,13.0,8.0,0.0,0.0,0.0,21.0,54.0,19.0,24.0,0.0,39.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,38.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,23.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0001
2015-36,0.0001,18.0,0.0,46.0,0.0,0.0,19.0,0.0,13.0,8.0,0.0,0.0,0.0,21.0,54.0,19.0,24.0,0.0,39.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,38.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,23.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,40.0,0.12953399999999998
2015-37,0.12953399999999998,49.0,0.0,60.0,18.0,0.0,26.0,0.0,28.0,8.0,0.0,18.0,0.0,20.0,0.0,17.0,22.0,0.0,24.0,0.0,0.0,0.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,14.0,0.0,29.0,0.0,0.0,82.0,22.0,0.0001
2015-38,0.0001,49.0,0.0,60.0,18.0,0.0,26.0,0.0,28.0,8.0,0.0,18.0,0.0,20.0,0.0,17.0,22.0,0.0,24.0,0.0,0.0,0.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,14.0,0.0,29.0,0.0,0.0,82.0,22.0,0.0001
2015-39,0.0001,49.0,0.0,60.0,18.0,0.0,26.0,0.0,28.0,8.0,0.0,18.0,0.0,20.0,0.0,17.0,22.0,0.0,24.0,0.0,0.0,0.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,14.0,0.0,29.0,0.0,0.0,82.0,22.0,0.087108
2015-40,0.087108,49.0,0.0,60.0,18.0,0.0,26.0,0.0,28.0,8.0,0.0,18.0,0.0,20.0,0.0,17.0,22.0,0.0,24.0,0.0,0.0,0.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,14.0,0.0,29.0,0.0,0.0,82.0,22.0,0.60652
