date,california_flu,flu,flu recovery,having the flu,flu duration,remedies for the flu,influenza a and b,cure the flu,remedies for flu,flu season,dangerous fever,break a fever,flu versus cold,how long is the flu contagious,treating flu,pneumonia,flu how long,fever cough,flu lasts,braun thermoscan,the flu,flu symptoms,cold vs. flu,how long flu,how long is the flu,symptoms of flu,cold and flu,flu contagious period,treating the flu,flu children,incubation period for flu,reduce a fever,how long contagious,i have the flu,treat the flu,flu treatment,is the flu contagious,do i have the flu,flu 2018,cold versus flu,incubation period for the flu,flu vs cold,flu care,flu headache,flu vs. cold,flu shot kaiser,high fever,medicine for flu,flu treatments,cold vs flu,fight the flu,influenza symptoms,the flu virus,how to treat flu,type a influenza,influenza incubation period,thermoscan,normal body temperature,flu virus,how long does the flu last,cold,fever flu,how long does flu last,swine flu,flu vaccine,flu cough,contagious flu,what to do if you have the flu,flu report,symptoms,signs of flu,over the counter flu medicine,the flu symptoms,normal body,get rid of the flu,is flu contagious,flu germs,ear thermometer,early flu symptoms,stomach,how long is flu contagious,symptoms of the flu,taking temperature,exposed to flu,california flu,flu contagious,bronchitis,get over the flu,stomach flu symptoms,symptoms of bronchitis,oscillococcinum,cold or flu,flu medicine,flu remedies,signs of the flu,treat flu,how to get rid of the flu,body temperature,target_1,target_2,target_4,target_8
2015-37,0.909243,25.0,0.0,14.0,14.0,14.0,1.0,1.0,3.0,11.0,10.0,27.0,7.0,7.0,0.0,45.0,5.0,3.0,0.0,0.0,16.0,9.0,0.0,16.0,2.0,10.0,23.0,1.0,0.0,6.0,1.0,3.0,33.0,8.0,2.0,12.0,4.0,6.0,0.0,0.0,0.0,3.0,6.0,6.0,1.0,54.0,43.0,8.0,1.0,15.0,2.0,5.0,17.0,5.0,2.0,2.0,4.0,50.0,0.0,0.0,53.0,0.0,4.0,3.0,43.0,3.0,0.0,0.0,0.0,73.0,5.0,2.0,14.0,34.0,8.0,6.0,4.0,14.0,0.0,68.0,0.0,1.0,3.0,1.0,16.0,4.0,41.0,0.0,5.0,2.0,11.0,7.0,16.0,11.0,1.0,3.0,2.0,85.0,1.4079,1.34636,1.3806399999999999,1.7358900000000002
2015-38,1.4079,25.0,0.0,14.0,14.0,14.0,1.0,1.0,3.0,11.0,10.0,27.0,7.0,7.0,0.0,45.0,5.0,3.0,0.0,0.0,16.0,9.0,0.0,16.0,2.0,10.0,23.0,1.0,0.0,6.0,1.0,3.0,33.0,8.0,2.0,12.0,4.0,6.0,0.0,0.0,0.0,3.0,6.0,6.0,1.0,54.0,43.0,8.0,1.0,15.0,2.0,5.0,17.0,5.0,2.0,2.0,4.0,50.0,0.0,0.0,53.0,0.0,4.0,3.0,43.0,3.0,0.0,0.0,0.0,73.0,5.0,2.0,14.0,34.0,8.0,6.0,4.0,14.0,0.0,68.0,0.0,1.0,3.0,1.0,16.0,4.0,41.0,0.0,5.0,2.0,11.0,7.0,16.0,11.0,1.0,3.0,2.0,85.0,1.34636,1.21246,1.5661,1.80813
2015-39,1.34636,25.0,0.0,14.0,14.0,14.0,1.0,1.0,3.0,11.0,10.0,27.0,7.0,7.0,0.0,45.0,5.0,3.0,0.0,0.0,16.0,9.0,0.0,16.0,2.0,10.0,23.0,1.0,0.0,6.0,1.0,3.0,33.0,8.0,2.0,12.0,4.0,6.0,0.0,0.0,0.0,3.0,6.0,6.0,1.0,54.0,43.0,8.0,1.0,15.0,2.0,5.0,17.0,5.0,2.0,2.0,4.0,50.0,0.0,0.0,53.0,0.0,4.0,3.0,43.0,3.0,0.0,0.0,0.0,73.0,5.0,2.0,14.0,34.0,8.0,6.0,4.0,14.0,0.0,68.0,0.0,1.0,3.0,1.0,16.0,4.0,41.0,0.0,5.0,2.0,11.0,7.0,16.0,11.0,1.0,3.0,2.0,85.0,1.21246,1.3806399999999999,1.50411,2.1409700000000003
2015-40,1.21246,25.0,0.0,14.0,14.0,14.0,1.0,1.0,3.0,11.0,10.0,27.0,7.0,7.0,0.0,45.0,5.0,3.0,0.0,0.0,16.0,9.0,0.0,16.0,2.0,10.0,23.0,1.0,0.0,6.0,1.0,3.0,33.0,8.0,2.0,12.0,4.0,6.0,0.0,0.0,0.0,3.0,6.0,6.0,1.0,54.0,43.0,8.0,1.0,15.0,2.0,5.0,17.0,5.0,2.0,2.0,4.0,50.0,0.0,0.0,53.0,0.0,4.0,3.0,43.0,3.0,0.0,0.0,0.0,73.0,5.0,2.0,14.0,34.0,8.0,6.0,4.0,14.0,0.0,68.0,0.0,1.0,3.0,1.0,16.0,4.0,41.0,0.0,5.0,2.0,11.0,7.0,16.0,11.0,1.0,3.0,2.0,85.0,1.3806399999999999,1.5661,1.61772,2.39866
2015-41,1.3806399999999999,22.0,8.0,38.0,23.0,8.0,0.0,1.0,2.0,9.0,15.0,22.0,7.0,11.0,0.0,55.0,6.0,3.0,0.0,0.0,17.0,11.0,1.0,17.0,2.0,11.0,28.0,0.0,1.0,3.0,1.0,2.0,47.0,9.0,4.0,17.0,12.0,8.0,0.0,0.0,0.0,3.0,4.0,6.0,2.0,31.0,34.0,13.0,0.0,14.0,4.0,10.0,22.0,8.0,3.0,5.0,9.0,43.0,0.0,0.0,70.0,0.0,5.0,4.0,24.0,3.0,0.0,0.0,0.0,74.0,5.0,2.0,17.0,44.0,3.0,21.0,4.0,10.0,0.0,70.0,0.0,1.0,3.0,1.0,13.0,9.0,47.0,1.0,5.0,2.0,13.0,12.0,25.0,17.0,1.0,3.0,2.0,75.0,1.5661,1.50411,1.7358900000000002,2.02273
2015-42,1.5661,22.0,8.0,38.0,23.0,8.0,0.0,1.0,2.0,9.0,15.0,22.0,7.0,11.0,0.0,55.0,6.0,3.0,0.0,0.0,17.0,11.0,1.0,17.0,2.0,11.0,28.0,0.0,1.0,3.0,1.0,2.0,47.0,9.0,4.0,17.0,12.0,8.0,0.0,0.0,0.0,3.0,4.0,6.0,2.0,31.0,34.0,13.0,0.0,14.0,4.0,10.0,22.0,8.0,3.0,5.0,9.0,43.0,0.0,0.0,70.0,0.0,5.0,4.0,24.0,3.0,0.0,0.0,0.0,74.0,5.0,2.0,17.0,44.0,3.0,21.0,4.0,10.0,0.0,70.0,0.0,1.0,3.0,1.0,13.0,9.0,47.0,1.0,5.0,2.0,13.0,12.0,25.0,17.0,1.0,3.0,2.0,75.0,1.50411,1.61772,1.80813,2.07101
2015-43,1.50411,22.0,8.0,38.0,23.0,8.0,0.0,1.0,2.0,9.0,15.0,22.0,7.0,11.0,0.0,55.0,6.0,3.0,0.0,0.0,17.0,11.0,1.0,17.0,2.0,11.0,28.0,0.0,1.0,3.0,1.0,2.0,47.0,9.0,4.0,17.0,12.0,8.0,0.0,0.0,0.0,3.0,4.0,6.0,2.0,31.0,34.0,13.0,0.0,14.0,4.0,10.0,22.0,8.0,3.0,5.0,9.0,43.0,0.0,0.0,70.0,0.0,5.0,4.0,24.0,3.0,0.0,0.0,0.0,74.0,5.0,2.0,17.0,44.0,3.0,21.0,4.0,10.0,0.0,70.0,0.0,1.0,3.0,1.0,13.0,9.0,47.0,1.0,5.0,2.0,13.0,12.0,25.0,17.0,1.0,3.0,2.0,75.0,1.61772,1.7358900000000002,2.1409700000000003,2.17017
2015-44,1.61772,22.0,8.0,38.0,23.0,8.0,0.0,1.0,2.0,9.0,15.0,22.0,7.0,11.0,0.0,55.0,6.0,3.0,0.0,0.0,17.0,11.0,1.0,17.0,2.0,11.0,28.0,0.0,1.0,3.0,1.0,2.0,47.0,9.0,4.0,17.0,12.0,8.0,0.0,0.0,0.0,3.0,4.0,6.0,2.0,31.0,34.0,13.0,0.0,14.0,4.0,10.0,22.0,8.0,3.0,5.0,9.0,43.0,0.0,0.0,70.0,0.0,5.0,4.0,24.0,3.0,0.0,0.0,0.0,74.0,5.0,2.0,17.0,44.0,3.0,21.0,4.0,10.0,0.0,70.0,0.0,1.0,3.0,1.0,13.0,9.0,47.0,1.0,5.0,2.0,13.0,12.0,25.0,17.0,1.0,3.0,2.0,75.0,1.7358900000000002,1.80813,2.39866,2.9133299999999998
2015-45,1.7358900000000002,21.0,8.0,15.0,8.0,8.0,1.0,1.0,4.0,7.0,15.0,41.0,7.0,33.0,0.0,54.0,8.0,3.0,0.0,1.0,18.0,13.0,0.0,25.0,3.0,16.0,45.0,1.0,0.0,4.0,3.0,2.0,54.0,11.0,8.0,25.0,22.0,7.0,0.0,0.0,0.0,3.0,6.0,6.0,0.0,9.0,40.0,17.0,3.0,17.0,3.0,13.0,12.0,14.0,0.0,0.0,8.0,72.0,0.0,0.0,74.0,1.0,8.0,3.0,14.0,3.0,1.0,0.0,0.0,72.0,5.0,3.0,17.0,40.0,12.0,43.0,7.0,16.0,0.0,83.0,0.0,1.0,2.0,1.0,7.0,15.0,59.0,1.0,9.0,4.0,10.0,15.0,25.0,27.0,4.0,4.0,4.0,82.0,1.80813,2.1409700000000003,2.02273,3.27722
2015-46,1.80813,21.0,8.0,15.0,8.0,8.0,1.0,1.0,4.0,7.0,15.0,41.0,7.0,33.0,0.0,54.0,8.0,3.0,0.0,1.0,18.0,13.0,0.0,25.0,3.0,16.0,45.0,1.0,0.0,4.0,3.0,2.0,54.0,11.0,8.0,25.0,22.0,7.0,0.0,0.0,0.0,3.0,6.0,6.0,0.0,9.0,40.0,17.0,3.0,17.0,3.0,13.0,12.0,14.0,0.0,0.0,8.0,72.0,0.0,0.0,74.0,1.0,8.0,3.0,14.0,3.0,1.0,0.0,0.0,72.0,5.0,3.0,17.0,40.0,12.0,43.0,7.0,16.0,0.0,83.0,0.0,1.0,2.0,1.0,7.0,15.0,59.0,1.0,9.0,4.0,10.0,15.0,25.0,27.0,4.0,4.0,4.0,82.0,2.1409700000000003,2.39866,2.07101,2.5018
2015-47,2.1409700000000003,21.0,8.0,15.0,8.0,8.0,1.0,1.0,4.0,7.0,15.0,41.0,7.0,33.0,0.0,54.0,8.0,3.0,0.0,1.0,18.0,13.0,0.0,25.0,3.0,16.0,45.0,1.0,0.0,4.0,3.0,2.0,54.0,11.0,8.0,25.0,22.0,7.0,0.0,0.0,0.0,3.0,6.0,6.0,0.0,9.0,40.0,17.0,3.0,17.0,3.0,13.0,12.0,14.0,0.0,0.0,8.0,72.0,0.0,0.0,74.0,1.0,8.0,3.0,14.0,3.0,1.0,0.0,0.0,72.0,5.0,3.0,17.0,40.0,12.0,43.0,7.0,16.0,0.0,83.0,0.0,1.0,2.0,1.0,7.0,15.0,59.0,1.0,9.0,4.0,10.0,15.0,25.0,27.0,4.0,4.0,4.0,82.0,2.39866,2.02273,2.17017,2.47039
2015-48,2.39866,21.0,8.0,15.0,8.0,8.0,1.0,1.0,4.0,7.0,15.0,41.0,7.0,33.0,0.0,54.0,8.0,3.0,0.0,1.0,18.0,13.0,0.0,25.0,3.0,16.0,45.0,1.0,0.0,4.0,3.0,2.0,54.0,11.0,8.0,25.0,22.0,7.0,0.0,0.0,0.0,3.0,6.0,6.0,0.0,9.0,40.0,17.0,3.0,17.0,3.0,13.0,12.0,14.0,0.0,0.0,8.0,72.0,0.0,0.0,74.0,1.0,8.0,3.0,14.0,3.0,1.0,0.0,0.0,72.0,5.0,3.0,17.0,40.0,12.0,43.0,7.0,16.0,0.0,83.0,0.0,1.0,2.0,1.0,7.0,15.0,59.0,1.0,9.0,4.0,10.0,15.0,25.0,27.0,4.0,4.0,4.0,82.0,2.02273,2.07101,2.9133299999999998,2.68971
2015-49,2.02273,21.0,8.0,15.0,8.0,8.0,1.0,1.0,4.0,7.0,15.0,41.0,7.0,33.0,0.0,54.0,8.0,3.0,0.0,1.0,18.0,13.0,0.0,25.0,3.0,16.0,45.0,1.0,0.0,4.0,3.0,2.0,54.0,11.0,8.0,25.0,22.0,7.0,0.0,0.0,0.0,3.0,6.0,6.0,0.0,9.0,40.0,17.0,3.0,17.0,3.0,13.0,12.0,14.0,0.0,0.0,8.0,72.0,0.0,0.0,74.0,1.0,8.0,3.0,14.0,3.0,1.0,0.0,0.0,72.0,5.0,3.0,17.0,40.0,12.0,43.0,7.0,16.0,0.0,83.0,0.0,1.0,2.0,1.0,7.0,15.0,59.0,1.0,9.0,4.0,10.0,15.0,25.0,27.0,4.0,4.0,4.0,82.0,2.07101,2.17017,3.27722,2.83328
2015-50,2.07101,11.0,0.0,6.0,6.0,0.0,2.0,1.0,2.0,6.0,19.0,35.0,5.0,14.0,0.0,47.0,3.0,3.0,0.0,0.0,11.0,8.0,0.0,10.0,2.0,9.0,16.0,1.0,0.0,2.0,2.0,5.0,29.0,7.0,4.0,11.0,6.0,4.0,0.0,0.0,0.0,1.0,3.0,2.0,1.0,1.0,55.0,10.0,0.0,9.0,3.0,12.0,12.0,4.0,3.0,2.0,9.0,52.0,0.0,0.0,61.0,0.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,76.0,2.0,0.0,12.0,43.0,8.0,20.0,2.0,16.0,0.0,83.0,0.0,0.0,2.0,0.0,5.0,7.0,49.0,0.0,5.0,2.0,8.0,6.0,22.0,9.0,1.0,2.0,2.0,72.0,2.17017,2.9133299999999998,2.5018,3.28407
2015-51,2.17017,11.0,0.0,6.0,6.0,0.0,2.0,1.0,2.0,6.0,19.0,35.0,5.0,14.0,0.0,47.0,3.0,3.0,0.0,0.0,11.0,8.0,0.0,10.0,2.0,9.0,16.0,1.0,0.0,2.0,2.0,5.0,29.0,7.0,4.0,11.0,6.0,4.0,0.0,0.0,0.0,1.0,3.0,2.0,1.0,1.0,55.0,10.0,0.0,9.0,3.0,12.0,12.0,4.0,3.0,2.0,9.0,52.0,0.0,0.0,61.0,0.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,76.0,2.0,0.0,12.0,43.0,8.0,20.0,2.0,16.0,0.0,83.0,0.0,0.0,2.0,0.0,5.0,7.0,49.0,0.0,5.0,2.0,8.0,6.0,22.0,9.0,1.0,2.0,2.0,72.0,2.9133299999999998,3.27722,2.47039,3.91439
2015-52,2.9133299999999998,11.0,0.0,6.0,6.0,0.0,2.0,1.0,2.0,6.0,19.0,35.0,5.0,14.0,0.0,47.0,3.0,3.0,0.0,0.0,11.0,8.0,0.0,10.0,2.0,9.0,16.0,1.0,0.0,2.0,2.0,5.0,29.0,7.0,4.0,11.0,6.0,4.0,0.0,0.0,0.0,1.0,3.0,2.0,1.0,1.0,55.0,10.0,0.0,9.0,3.0,12.0,12.0,4.0,3.0,2.0,9.0,52.0,0.0,0.0,61.0,0.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,76.0,2.0,0.0,12.0,43.0,8.0,20.0,2.0,16.0,0.0,83.0,0.0,0.0,2.0,0.0,5.0,7.0,49.0,0.0,5.0,2.0,8.0,6.0,22.0,9.0,1.0,2.0,2.0,72.0,3.27722,2.5018,2.68971,4.39619
2015-53,3.27722,11.0,0.0,6.0,6.0,0.0,2.0,1.0,2.0,6.0,19.0,35.0,5.0,14.0,0.0,47.0,3.0,3.0,0.0,0.0,11.0,8.0,0.0,10.0,2.0,9.0,16.0,1.0,0.0,2.0,2.0,5.0,29.0,7.0,4.0,11.0,6.0,4.0,0.0,0.0,0.0,1.0,3.0,2.0,1.0,1.0,55.0,10.0,0.0,9.0,3.0,12.0,12.0,4.0,3.0,2.0,9.0,52.0,0.0,0.0,61.0,0.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,76.0,2.0,0.0,12.0,43.0,8.0,20.0,2.0,16.0,0.0,83.0,0.0,0.0,2.0,0.0,5.0,7.0,49.0,0.0,5.0,2.0,8.0,6.0,22.0,9.0,1.0,2.0,2.0,72.0,2.5018,2.47039,2.83328,3.731430000000002
2016-01,2.5018,11.0,0.0,6.0,6.0,0.0,2.0,1.0,2.0,6.0,19.0,35.0,5.0,14.0,0.0,47.0,3.0,3.0,0.0,0.0,11.0,8.0,0.0,10.0,2.0,9.0,16.0,1.0,0.0,2.0,2.0,5.0,29.0,7.0,4.0,11.0,6.0,4.0,0.0,0.0,0.0,1.0,3.0,2.0,1.0,1.0,55.0,10.0,0.0,9.0,3.0,12.0,12.0,4.0,3.0,2.0,9.0,52.0,0.0,0.0,61.0,0.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,76.0,2.0,0.0,12.0,43.0,8.0,20.0,2.0,16.0,0.0,83.0,0.0,0.0,2.0,0.0,5.0,7.0,49.0,0.0,5.0,2.0,8.0,6.0,22.0,9.0,1.0,2.0,2.0,72.0,2.47039,2.68971,3.28407,3.6372400000000003
2016-02,2.47039,11.0,0.0,6.0,6.0,0.0,2.0,1.0,2.0,6.0,19.0,35.0,5.0,14.0,0.0,47.0,3.0,3.0,0.0,0.0,11.0,8.0,0.0,10.0,2.0,9.0,16.0,1.0,0.0,2.0,2.0,5.0,29.0,7.0,4.0,11.0,6.0,4.0,0.0,0.0,0.0,1.0,3.0,2.0,1.0,1.0,55.0,10.0,0.0,9.0,3.0,12.0,12.0,4.0,3.0,2.0,9.0,52.0,0.0,0.0,61.0,0.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,76.0,2.0,0.0,12.0,43.0,8.0,20.0,2.0,16.0,0.0,83.0,0.0,0.0,2.0,0.0,5.0,7.0,49.0,0.0,5.0,2.0,8.0,6.0,22.0,9.0,1.0,2.0,2.0,72.0,2.68971,2.83328,3.91439,3.6944199999999996
2016-03,2.68971,11.0,0.0,6.0,6.0,0.0,2.0,1.0,2.0,6.0,19.0,35.0,5.0,14.0,0.0,47.0,3.0,3.0,0.0,0.0,11.0,8.0,0.0,10.0,2.0,9.0,16.0,1.0,0.0,2.0,2.0,5.0,29.0,7.0,4.0,11.0,6.0,4.0,0.0,0.0,0.0,1.0,3.0,2.0,1.0,1.0,55.0,10.0,0.0,9.0,3.0,12.0,12.0,4.0,3.0,2.0,9.0,52.0,0.0,0.0,61.0,0.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,76.0,2.0,0.0,12.0,43.0,8.0,20.0,2.0,16.0,0.0,83.0,0.0,0.0,2.0,0.0,5.0,7.0,49.0,0.0,5.0,2.0,8.0,6.0,22.0,9.0,1.0,2.0,2.0,72.0,2.83328,3.28407,4.39619,3.19283
2016-04,2.83328,11.0,0.0,6.0,6.0,0.0,2.0,1.0,2.0,6.0,19.0,35.0,5.0,14.0,0.0,47.0,3.0,3.0,0.0,0.0,11.0,8.0,0.0,10.0,2.0,9.0,16.0,1.0,0.0,2.0,2.0,5.0,29.0,7.0,4.0,11.0,6.0,4.0,0.0,0.0,0.0,1.0,3.0,2.0,1.0,1.0,55.0,10.0,0.0,9.0,3.0,12.0,12.0,4.0,3.0,2.0,9.0,52.0,0.0,0.0,61.0,0.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,76.0,2.0,0.0,12.0,43.0,8.0,20.0,2.0,16.0,0.0,83.0,0.0,0.0,2.0,0.0,5.0,7.0,49.0,0.0,5.0,2.0,8.0,6.0,22.0,9.0,1.0,2.0,2.0,72.0,3.28407,3.91439,3.731430000000002,2.99262
2016-05,3.28407,11.0,0.0,6.0,6.0,0.0,2.0,1.0,2.0,6.0,19.0,35.0,5.0,14.0,0.0,47.0,3.0,3.0,0.0,0.0,11.0,8.0,0.0,10.0,2.0,9.0,16.0,1.0,0.0,2.0,2.0,5.0,29.0,7.0,4.0,11.0,6.0,4.0,0.0,0.0,0.0,1.0,3.0,2.0,1.0,1.0,55.0,10.0,0.0,9.0,3.0,12.0,12.0,4.0,3.0,2.0,9.0,52.0,0.0,0.0,61.0,0.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,76.0,2.0,0.0,12.0,43.0,8.0,20.0,2.0,16.0,0.0,83.0,0.0,0.0,2.0,0.0,5.0,7.0,49.0,0.0,5.0,2.0,8.0,6.0,22.0,9.0,1.0,2.0,2.0,72.0,3.91439,4.39619,3.6372400000000003,2.80927
2016-06,3.91439,11.0,0.0,6.0,6.0,0.0,2.0,1.0,2.0,6.0,19.0,35.0,5.0,14.0,0.0,47.0,3.0,3.0,0.0,0.0,11.0,8.0,0.0,10.0,2.0,9.0,16.0,1.0,0.0,2.0,2.0,5.0,29.0,7.0,4.0,11.0,6.0,4.0,0.0,0.0,0.0,1.0,3.0,2.0,1.0,1.0,55.0,10.0,0.0,9.0,3.0,12.0,12.0,4.0,3.0,2.0,9.0,52.0,0.0,0.0,61.0,0.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,76.0,2.0,0.0,12.0,43.0,8.0,20.0,2.0,16.0,0.0,83.0,0.0,0.0,2.0,0.0,5.0,7.0,49.0,0.0,5.0,2.0,8.0,6.0,22.0,9.0,1.0,2.0,2.0,72.0,4.39619,3.731430000000002,3.6944199999999996,2.11652
2016-07,4.39619,11.0,0.0,6.0,6.0,0.0,2.0,1.0,2.0,6.0,19.0,35.0,5.0,14.0,0.0,47.0,3.0,3.0,0.0,0.0,11.0,8.0,0.0,10.0,2.0,9.0,16.0,1.0,0.0,2.0,2.0,5.0,29.0,7.0,4.0,11.0,6.0,4.0,0.0,0.0,0.0,1.0,3.0,2.0,1.0,1.0,55.0,10.0,0.0,9.0,3.0,12.0,12.0,4.0,3.0,2.0,9.0,52.0,0.0,0.0,61.0,0.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,76.0,2.0,0.0,12.0,43.0,8.0,20.0,2.0,16.0,0.0,83.0,0.0,0.0,2.0,0.0,5.0,7.0,49.0,0.0,5.0,2.0,8.0,6.0,22.0,9.0,1.0,2.0,2.0,72.0,3.731430000000002,3.6372400000000003,3.19283,1.92403
2016-08,3.731430000000002,11.0,0.0,6.0,6.0,0.0,2.0,1.0,2.0,6.0,19.0,35.0,5.0,14.0,0.0,47.0,3.0,3.0,0.0,0.0,11.0,8.0,0.0,10.0,2.0,9.0,16.0,1.0,0.0,2.0,2.0,5.0,29.0,7.0,4.0,11.0,6.0,4.0,0.0,0.0,0.0,1.0,3.0,2.0,1.0,1.0,55.0,10.0,0.0,9.0,3.0,12.0,12.0,4.0,3.0,2.0,9.0,52.0,0.0,0.0,61.0,0.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,76.0,2.0,0.0,12.0,43.0,8.0,20.0,2.0,16.0,0.0,83.0,0.0,0.0,2.0,0.0,5.0,7.0,49.0,0.0,5.0,2.0,8.0,6.0,22.0,9.0,1.0,2.0,2.0,72.0,3.6372400000000003,3.6944199999999996,2.99262,1.62852
2016-09,3.6372400000000003,11.0,0.0,6.0,6.0,0.0,2.0,1.0,2.0,6.0,19.0,35.0,5.0,14.0,0.0,47.0,3.0,3.0,0.0,0.0,11.0,8.0,0.0,10.0,2.0,9.0,16.0,1.0,0.0,2.0,2.0,5.0,29.0,7.0,4.0,11.0,6.0,4.0,0.0,0.0,0.0,1.0,3.0,2.0,1.0,1.0,55.0,10.0,0.0,9.0,3.0,12.0,12.0,4.0,3.0,2.0,9.0,52.0,0.0,0.0,61.0,0.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,76.0,2.0,0.0,12.0,43.0,8.0,20.0,2.0,16.0,0.0,83.0,0.0,0.0,2.0,0.0,5.0,7.0,49.0,0.0,5.0,2.0,8.0,6.0,22.0,9.0,1.0,2.0,2.0,72.0,3.6944199999999996,3.19283,2.80927,1.73597
2016-10,3.6944199999999996,11.0,0.0,6.0,6.0,0.0,2.0,1.0,2.0,6.0,19.0,35.0,5.0,14.0,0.0,47.0,3.0,3.0,0.0,0.0,11.0,8.0,0.0,10.0,2.0,9.0,16.0,1.0,0.0,2.0,2.0,5.0,29.0,7.0,4.0,11.0,6.0,4.0,0.0,0.0,0.0,1.0,3.0,2.0,1.0,1.0,55.0,10.0,0.0,9.0,3.0,12.0,12.0,4.0,3.0,2.0,9.0,52.0,0.0,0.0,61.0,0.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,76.0,2.0,0.0,12.0,43.0,8.0,20.0,2.0,16.0,0.0,83.0,0.0,0.0,2.0,0.0,5.0,7.0,49.0,0.0,5.0,2.0,8.0,6.0,22.0,9.0,1.0,2.0,2.0,72.0,3.19283,2.99262,2.11652,1.84902
2016-11,3.19283,11.0,0.0,6.0,6.0,0.0,2.0,1.0,2.0,6.0,19.0,35.0,5.0,14.0,0.0,47.0,3.0,3.0,0.0,0.0,11.0,8.0,0.0,10.0,2.0,9.0,16.0,1.0,0.0,2.0,2.0,5.0,29.0,7.0,4.0,11.0,6.0,4.0,0.0,0.0,0.0,1.0,3.0,2.0,1.0,1.0,55.0,10.0,0.0,9.0,3.0,12.0,12.0,4.0,3.0,2.0,9.0,52.0,0.0,0.0,61.0,0.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,76.0,2.0,0.0,12.0,43.0,8.0,20.0,2.0,16.0,0.0,83.0,0.0,0.0,2.0,0.0,5.0,7.0,49.0,0.0,5.0,2.0,8.0,6.0,22.0,9.0,1.0,2.0,2.0,72.0,2.99262,2.80927,1.92403,1.53059
2016-12,2.99262,11.0,0.0,6.0,6.0,0.0,2.0,1.0,2.0,6.0,19.0,35.0,5.0,14.0,0.0,47.0,3.0,3.0,0.0,0.0,11.0,8.0,0.0,10.0,2.0,9.0,16.0,1.0,0.0,2.0,2.0,5.0,29.0,7.0,4.0,11.0,6.0,4.0,0.0,0.0,0.0,1.0,3.0,2.0,1.0,1.0,55.0,10.0,0.0,9.0,3.0,12.0,12.0,4.0,3.0,2.0,9.0,52.0,0.0,0.0,61.0,0.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,76.0,2.0,0.0,12.0,43.0,8.0,20.0,2.0,16.0,0.0,83.0,0.0,0.0,2.0,0.0,5.0,7.0,49.0,0.0,5.0,2.0,8.0,6.0,22.0,9.0,1.0,2.0,2.0,72.0,2.80927,2.11652,1.62852,1.48681
2016-13,2.80927,11.0,0.0,6.0,6.0,0.0,2.0,1.0,2.0,6.0,19.0,35.0,5.0,14.0,0.0,47.0,3.0,3.0,0.0,0.0,11.0,8.0,0.0,10.0,2.0,9.0,16.0,1.0,0.0,2.0,2.0,5.0,29.0,7.0,4.0,11.0,6.0,4.0,0.0,0.0,0.0,1.0,3.0,2.0,1.0,1.0,55.0,10.0,0.0,9.0,3.0,12.0,12.0,4.0,3.0,2.0,9.0,52.0,0.0,0.0,61.0,0.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,76.0,2.0,0.0,12.0,43.0,8.0,20.0,2.0,16.0,0.0,83.0,0.0,0.0,2.0,0.0,5.0,7.0,49.0,0.0,5.0,2.0,8.0,6.0,22.0,9.0,1.0,2.0,2.0,72.0,2.11652,1.92403,1.73597,1.4439899999999999
2016-14,2.11652,12.0,16.0,16.0,0.0,11.0,0.0,1.0,2.0,5.0,19.0,37.0,5.0,16.0,0.0,38.0,3.0,2.0,0.0,0.0,10.0,6.0,0.0,9.0,2.0,7.0,19.0,0.0,0.0,1.0,0.0,3.0,41.0,5.0,2.0,10.0,7.0,3.0,0.0,0.0,0.0,1.0,1.0,4.0,0.0,1.0,60.0,8.0,1.0,6.0,2.0,5.0,8.0,5.0,2.0,0.0,11.0,34.0,0.0,0.0,59.0,0.0,3.0,2.0,3.0,2.0,0.0,0.0,0.0,75.0,2.0,1.0,10.0,34.0,2.0,9.0,3.0,11.0,0.0,84.0,0.0,0.0,2.0,1.0,3.0,5.0,39.0,0.0,4.0,2.0,4.0,8.0,11.0,8.0,1.0,1.0,1.0,63.0,1.92403,1.62852,1.84902,1.37865
