date,new_hampshire_flu,flu,flu recovery,having the flu,flu duration,remedies for the flu,influenza a and b,cure the flu,remedies for flu,flu season,break a fever,flu versus cold,how long is the flu contagious,medicine for the flu,pneumonia,flu how long,fever cough,flu and cold,braun thermoscan,the flu,flu symptoms,cure flu,how long flu,how long is the flu,symptoms of flu,fever reducer,flu contagious period,treating the flu,flu children,incubation period for flu,how long contagious,i have the flu,low body,treat the flu,is the flu contagious,do i have the flu,flu shot,flu 2018,cold versus flu,incubation period for the flu,flu vs cold,flu and fever,flu headache,flu vs. cold,flu symptoms 2018,human temperature,spanish flu,medicine for flu,flu treatments,cold vs flu,fight the flu,influenza symptoms,the flu virus,how to treat flu,cdc,type a influenza,influenza incubation period,thermoscan,how to treat the flu,how long does the flu last,fever flu,stomach flu,swine flu,flu vaccine,flu cough,over the counter flu,what to do if you have the flu,flu report,signs of flu,flu test,normal body,flu or cold,get rid of the flu,is flu contagious,ear thermometer,flu fever,early flu symptoms,how long is flu contagious,flu map,treatment for flu,cdc flu,taking temperature,flu shot symptoms,flu contagious,flu length,bronchitis,symptoms of bronchitis,boston flu,oscillococcinum,cold or flu,flu remedies,flu shot side effects,flu complications,signs of the flu,how to get rid of the flu,body temperature,target
2015-16,0.24122800000000005,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,32.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0.34991300000000003
2015-17,0.34991300000000003,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,32.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0.262467
2015-18,0.262467,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,32.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0.13739400000000002
2015-19,0.13739400000000002,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,32.0,0.0,4.0,4.0,0.0,0.0,5.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,56.0,0.0,30.0,0.0,15.0,15.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,10.0,10.0,0.0,0.0,0.0,0.0,22.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0493218
2015-20,0.0493218,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,32.0,0.0,4.0,4.0,0.0,0.0,5.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,56.0,0.0,30.0,0.0,15.0,15.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,10.0,10.0,0.0,0.0,0.0,0.0,22.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.106326
2015-21,0.106326,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,32.0,0.0,4.0,4.0,0.0,0.0,5.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,56.0,0.0,30.0,0.0,15.0,15.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,10.0,10.0,0.0,0.0,0.0,0.0,22.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0001
2015-22,0.0001,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,32.0,0.0,4.0,4.0,0.0,0.0,5.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,56.0,0.0,30.0,0.0,15.0,15.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,10.0,10.0,0.0,0.0,0.0,0.0,22.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0826446
2015-23,0.0826446,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,32.0,0.0,4.0,4.0,0.0,0.0,5.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,56.0,0.0,30.0,0.0,15.0,15.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,10.0,10.0,0.0,0.0,0.0,0.0,22.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0828729
2015-24,0.0828729,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,33.0,4.0,9.0,4.0,2.0,2.0,2.0,0.0,7.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,15.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,28.0,0.0,0.0,4.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,17.0,36.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.058997100000000004
2015-25,0.058997100000000004,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,33.0,4.0,9.0,4.0,2.0,2.0,2.0,0.0,7.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,15.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,28.0,0.0,0.0,4.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,17.0,36.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0300933
2015-26,0.0300933,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,33.0,4.0,9.0,4.0,2.0,2.0,2.0,0.0,7.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,15.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,28.0,0.0,0.0,4.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,17.0,36.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.036483
2015-27,0.036483,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,33.0,4.0,9.0,4.0,2.0,2.0,2.0,0.0,7.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,15.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,28.0,0.0,0.0,4.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,17.0,36.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0001
2015-28,0.0001,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,49.0,0.0,4.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.034317099999999996
2015-29,0.034317099999999996,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,49.0,0.0,4.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0001
2015-30,0.0001,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,49.0,0.0,4.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0001
2015-31,0.0001,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,49.0,0.0,4.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0345543
2015-32,0.0345543,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,4.0,4.0,4.0,0.0,9.0,4.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,36.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,63.0,32.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,38.0,0.0,0.0,0.0,0.0,0.0,21.0,51.0,41.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,6.0,0.0,0.0,23.0,0.0,0.0,0.0,69.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0001
2015-33,0.0001,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,4.0,4.0,4.0,0.0,9.0,4.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,36.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,63.0,32.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,38.0,0.0,0.0,0.0,0.0,0.0,21.0,51.0,41.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,6.0,0.0,0.0,23.0,0.0,0.0,0.0,69.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0859845
2015-34,0.0859845,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,4.0,4.0,4.0,0.0,9.0,4.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,36.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,63.0,32.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,38.0,0.0,0.0,0.0,0.0,0.0,21.0,51.0,41.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,6.0,0.0,0.0,23.0,0.0,0.0,0.0,69.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0001
2015-35,0.0001,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,4.0,4.0,4.0,0.0,9.0,4.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,36.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,63.0,32.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,38.0,0.0,0.0,0.0,0.0,0.0,21.0,51.0,41.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,6.0,0.0,0.0,23.0,0.0,0.0,0.0,69.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0729395
2015-36,0.0729395,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,4.0,4.0,4.0,0.0,9.0,4.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,36.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,63.0,32.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,38.0,0.0,0.0,0.0,0.0,0.0,21.0,51.0,41.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,6.0,0.0,0.0,23.0,0.0,0.0,0.0,69.0,0.0,0.0,0.0,0.0,0.0,62.0,0.047892699999999996
2015-37,0.047892699999999996,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,62.0,8.0,6.0,4.0,0.0,12.0,10.0,0.0,12.0,6.0,9.0,6.0,0.0,0.0,0.0,0.0,20.0,0.0,27.0,0.0,0.0,0.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,3.0,0.0,12.0,18.0,18.0,9.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,19.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,22.0,45.0,0.0,5.0,0.0,0.0,34.0,0.0,0.0,0.0,32.0,0.0,100.0,0.0,0.0,0.0,36.0,0.0733138
2015-38,0.0733138,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,62.0,8.0,6.0,4.0,0.0,12.0,10.0,0.0,12.0,6.0,9.0,6.0,0.0,0.0,0.0,0.0,20.0,0.0,27.0,0.0,0.0,0.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,3.0,0.0,12.0,18.0,18.0,9.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,19.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,22.0,45.0,0.0,5.0,0.0,0.0,34.0,0.0,0.0,0.0,32.0,0.0,100.0,0.0,0.0,0.0,36.0,0.11592000000000001
2015-39,0.11592000000000001,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,62.0,8.0,6.0,4.0,0.0,12.0,10.0,0.0,12.0,6.0,9.0,6.0,0.0,0.0,0.0,0.0,20.0,0.0,27.0,0.0,0.0,0.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,3.0,0.0,12.0,18.0,18.0,9.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,19.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,22.0,45.0,0.0,5.0,0.0,0.0,34.0,0.0,0.0,0.0,32.0,0.0,100.0,0.0,0.0,0.0,36.0,0.0653595
2015-40,0.0653595,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,62.0,8.0,6.0,4.0,0.0,12.0,10.0,0.0,12.0,6.0,9.0,6.0,0.0,0.0,0.0,0.0,20.0,0.0,27.0,0.0,0.0,0.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,3.0,0.0,12.0,18.0,18.0,9.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,19.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,22.0,45.0,0.0,5.0,0.0,0.0,34.0,0.0,0.0,0.0,32.0,0.0,100.0,0.0,0.0,0.0,36.0,0.0828672
2015-41,0.0828672,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,51.0,0.0,70.0,4.0,4.0,12.0,0.0,11.0,7.0,2.0,6.0,6.0,6.0,0.0,0.0,0.0,99.0,0.0,34.0,0.0,14.0,14.0,4.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,12.0,0.0,0.0,12.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,20.0,0.0,20.0,0.0,0.0,0.0,0.0,23.0,0.0,47.0,0.0,0.0,0.0,0.0,43.0,66.0,0.0,66.0,33.0,23.0,46.0,0.0,0.0,0.0,37.0,0.17753
2015-42,0.17753,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,51.0,0.0,70.0,4.0,4.0,12.0,0.0,11.0,7.0,2.0,6.0,6.0,6.0,0.0,0.0,0.0,99.0,0.0,34.0,0.0,14.0,14.0,4.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,12.0,0.0,0.0,12.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,20.0,0.0,20.0,0.0,0.0,0.0,0.0,23.0,0.0,47.0,0.0,0.0,0.0,0.0,43.0,66.0,0.0,66.0,33.0,23.0,46.0,0.0,0.0,0.0,37.0,0.137426
2015-43,0.137426,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,51.0,0.0,70.0,4.0,4.0,12.0,0.0,11.0,7.0,2.0,6.0,6.0,6.0,0.0,0.0,0.0,99.0,0.0,34.0,0.0,14.0,14.0,4.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,12.0,0.0,0.0,12.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,20.0,0.0,20.0,0.0,0.0,0.0,0.0,23.0,0.0,47.0,0.0,0.0,0.0,0.0,43.0,66.0,0.0,66.0,33.0,23.0,46.0,0.0,0.0,0.0,37.0,0.20979
2015-44,0.20979,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,51.0,0.0,70.0,4.0,4.0,12.0,0.0,11.0,7.0,2.0,6.0,6.0,6.0,0.0,0.0,0.0,99.0,0.0,34.0,0.0,14.0,14.0,4.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,12.0,0.0,0.0,12.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,20.0,0.0,20.0,0.0,0.0,0.0,0.0,23.0,0.0,47.0,0.0,0.0,0.0,0.0,43.0,66.0,0.0,66.0,33.0,23.0,46.0,0.0,0.0,0.0,37.0,0.240385
2015-45,0.240385,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,4.0,8.0,0.0,0.0,8.0,2.0,0.0,6.0,0.0,6.0,0.0,0.0,0.0,49.0,0.0,27.0,0.0,13.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,21.0,0.0,9.0,0.0,0.0,9.0,0.0,0.0,0.0,27.0,0.0,0.0,30.0,0.0,46.0,0.0,0.0,0.0,0.0,12.0,0.0,12.0,0.0,9.0,0.0,0.0,0.0,0.0,20.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,29.0,0.0,0.0,33.0,0.0,22.0,0.0,0.0,0.0,0.0,44.0,0.20980900000000002
2015-46,0.20980900000000002,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,4.0,8.0,0.0,0.0,8.0,2.0,0.0,6.0,0.0,6.0,0.0,0.0,0.0,49.0,0.0,27.0,0.0,13.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,21.0,0.0,9.0,0.0,0.0,9.0,0.0,0.0,0.0,27.0,0.0,0.0,30.0,0.0,46.0,0.0,0.0,0.0,0.0,12.0,0.0,12.0,0.0,9.0,0.0,0.0,0.0,0.0,20.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,29.0,0.0,0.0,33.0,0.0,22.0,0.0,0.0,0.0,0.0,44.0,0.279525
2015-47,0.279525,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,4.0,8.0,0.0,0.0,8.0,2.0,0.0,6.0,0.0,6.0,0.0,0.0,0.0,49.0,0.0,27.0,0.0,13.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,21.0,0.0,9.0,0.0,0.0,9.0,0.0,0.0,0.0,27.0,0.0,0.0,30.0,0.0,46.0,0.0,0.0,0.0,0.0,12.0,0.0,12.0,0.0,9.0,0.0,0.0,0.0,0.0,20.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,29.0,0.0,0.0,33.0,0.0,22.0,0.0,0.0,0.0,0.0,44.0,0.10772000000000001
2015-48,0.10772000000000001,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,4.0,8.0,0.0,0.0,8.0,2.0,0.0,6.0,0.0,6.0,0.0,0.0,0.0,49.0,0.0,27.0,0.0,13.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,21.0,0.0,9.0,0.0,0.0,9.0,0.0,0.0,0.0,27.0,0.0,0.0,30.0,0.0,46.0,0.0,0.0,0.0,0.0,12.0,0.0,12.0,0.0,9.0,0.0,0.0,0.0,0.0,20.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,29.0,0.0,0.0,33.0,0.0,22.0,0.0,0.0,0.0,0.0,44.0,0.463897
