date,wisconsin_flu,flu,flu recovery,having the flu,flu duration,remedies for the flu,influenza,influenza a and b,cure the flu,remedies for flu,flu shots,dangerous fever,break a fever,flu versus cold,medicine for the flu,treating flu,pneumonia,flu how long,flu and cold,flu lasts,braun thermoscan,the flu,cure flu,cold vs. flu,how long flu,how long is the flu,fever reducer,cold and flu,flu contagious period,treating the flu,wisconsin flu,flu 2019,incubation period for flu,reduce a fever,i have the flu,low body,treat the flu,flu treatment,do i have the flu,flu shot,flu 2018,flu shot walgreens,incubation period for the flu,flu vs cold,flu and fever,flu care,flu vs. cold,human temperature,high fever,flu in wisconsin,flu treatments,cold vs flu,influenza type a,fight the flu,the flu virus,how to treat flu,reduce fever,cdc,influenza incubation period,thermoscan,normal body temperature,how to treat the flu,how long does the flu last,fever flu,stomach flu,how long does flu last,flu vaccine,flu cough,over the counter flu,contagious flu,flu report,signs of flu,over the counter flu medicine,normal body,get rid of the flu,is flu contagious,flu germs,ear thermometer,early flu symptoms,how long is flu contagious,symptoms of the flu,treatment for flu,taking temperature,exposed to flu,flu contagious,flu length,get over the flu,stomach flu symptoms,symptoms of bronchitis,what is the flu,cold or flu,flu medicine,flu remedies,flu shot side effects,flu complications,signs of the flu,treat flu,how to get rid of the flu,target_1,target_2,target_4,target_8
2011-19,0.227661,4.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0,53.0,0.0,0.0,3.0,3.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.524292,0.41021,0.12172899999999999,0.29188600000000003
2011-20,0.524292,4.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0,53.0,0.0,0.0,3.0,3.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41021,0.421496,0.11135899999999999,0.29301
2011-21,0.41021,4.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0,53.0,0.0,0.0,3.0,3.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.421496,0.12172899999999999,0.395604,0.157563
2011-22,0.421496,4.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0,53.0,0.0,0.0,3.0,3.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12172899999999999,0.11135899999999999,0.42714799999999997,0.262329
2011-23,0.12172899999999999,4.0,0.0,0.0,49.0,0.0,4.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,2.0,34.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,11.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,35.0,0.0,14.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,37.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,44.0,0.0,0.0,50.0,0.0,0.0,3.0,5.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,19.0,0.0,0.0,14.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,29.0,15.0,0.0,0.0,0.0,0.0,0.0,0.11135899999999999,0.395604,0.29188600000000003,0.0478011
2011-24,0.11135899999999999,4.0,0.0,0.0,49.0,0.0,4.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,2.0,34.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,11.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,35.0,0.0,14.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,37.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,44.0,0.0,0.0,50.0,0.0,0.0,3.0,5.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,19.0,0.0,0.0,14.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,29.0,15.0,0.0,0.0,0.0,0.0,0.0,0.395604,0.42714799999999997,0.29301,0.231267
2011-25,0.395604,4.0,0.0,0.0,49.0,0.0,4.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,2.0,34.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,11.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,35.0,0.0,14.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,37.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,44.0,0.0,0.0,50.0,0.0,0.0,3.0,5.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,19.0,0.0,0.0,14.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,29.0,15.0,0.0,0.0,0.0,0.0,0.0,0.42714799999999997,0.29188600000000003,0.157563,0.111919
2011-26,0.42714799999999997,4.0,0.0,0.0,49.0,0.0,4.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,2.0,34.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,11.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,35.0,0.0,14.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,37.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,44.0,0.0,0.0,50.0,0.0,0.0,3.0,5.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,19.0,0.0,0.0,14.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,29.0,15.0,0.0,0.0,0.0,0.0,0.0,0.29188600000000003,0.29301,0.262329,0.31914899999999996
2011-27,0.29188600000000003,6.0,0.0,46.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,0.0,5.0,0.0,0.0,0.0,30.0,3.0,1.0,0.0,0.0,4.0,5.0,0.0,7.0,5.0,10.0,10.0,0.0,0.0,11.0,0.0,0.0,0.0,13.0,26.0,0.0,13.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,4.0,31.0,0.0,24.0,24.0,0.0,6.0,6.0,16.0,6.0,12.0,0.0,0.0,0.0,0.0,11.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29301,0.157563,0.0478011,0.287356
2011-28,0.29301,6.0,0.0,46.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,0.0,5.0,0.0,0.0,0.0,30.0,3.0,1.0,0.0,0.0,4.0,5.0,0.0,7.0,5.0,10.0,10.0,0.0,0.0,11.0,0.0,0.0,0.0,13.0,26.0,0.0,13.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,4.0,31.0,0.0,24.0,24.0,0.0,6.0,6.0,16.0,6.0,12.0,0.0,0.0,0.0,0.0,11.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.157563,0.262329,0.231267,0.21533200000000002
2011-29,0.157563,6.0,0.0,46.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,0.0,5.0,0.0,0.0,0.0,30.0,3.0,1.0,0.0,0.0,4.0,5.0,0.0,7.0,5.0,10.0,10.0,0.0,0.0,11.0,0.0,0.0,0.0,13.0,26.0,0.0,13.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,4.0,31.0,0.0,24.0,24.0,0.0,6.0,6.0,16.0,6.0,12.0,0.0,0.0,0.0,0.0,11.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.262329,0.0478011,0.111919,0.21103400000000005
2011-30,0.262329,6.0,0.0,46.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,0.0,5.0,0.0,0.0,0.0,30.0,3.0,1.0,0.0,0.0,4.0,5.0,0.0,7.0,5.0,10.0,10.0,0.0,0.0,11.0,0.0,0.0,0.0,13.0,26.0,0.0,13.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,4.0,31.0,0.0,24.0,24.0,0.0,6.0,6.0,16.0,6.0,12.0,0.0,0.0,0.0,0.0,11.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0478011,0.231267,0.31914899999999996,0.519781
2011-31,0.0478011,6.0,0.0,46.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,0.0,5.0,0.0,0.0,0.0,30.0,3.0,1.0,0.0,0.0,4.0,5.0,0.0,7.0,5.0,10.0,10.0,0.0,0.0,11.0,0.0,0.0,0.0,13.0,26.0,0.0,13.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,4.0,31.0,0.0,24.0,24.0,0.0,6.0,6.0,16.0,6.0,12.0,0.0,0.0,0.0,0.0,11.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.231267,0.111919,0.287356,0.501771
2011-32,0.231267,14.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,43.0,0.0,0.0,0.0,2.0,0.0,39.0,5.0,2.0,0.0,0.0,10.0,0.0,0.0,14.0,0.0,0.0,21.0,0.0,0.0,11.0,0.0,0.0,5.0,13.0,33.0,0.0,13.0,0.0,18.0,0.0,1.0,0.0,0.0,0.0,33.0,0.0,12.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,3.0,3.0,9.0,3.0,36.0,0.0,0.0,6.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,27.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,17.0,17.0,0.0,0.0,14.0,21.0,0.0,0.0,0.0,0.0,0.111919,0.31914899999999996,0.21533200000000002,0.763807
2011-33,0.111919,14.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,43.0,0.0,0.0,0.0,2.0,0.0,39.0,5.0,2.0,0.0,0.0,10.0,0.0,0.0,14.0,0.0,0.0,21.0,0.0,0.0,11.0,0.0,0.0,5.0,13.0,33.0,0.0,13.0,0.0,18.0,0.0,1.0,0.0,0.0,0.0,33.0,0.0,12.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,3.0,3.0,9.0,3.0,36.0,0.0,0.0,6.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,27.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,17.0,17.0,0.0,0.0,14.0,21.0,0.0,0.0,0.0,0.0,0.31914899999999996,0.287356,0.21103400000000005,0.410628
2011-34,0.31914899999999996,14.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,43.0,0.0,0.0,0.0,2.0,0.0,39.0,5.0,2.0,0.0,0.0,10.0,0.0,0.0,14.0,0.0,0.0,21.0,0.0,0.0,11.0,0.0,0.0,5.0,13.0,33.0,0.0,13.0,0.0,18.0,0.0,1.0,0.0,0.0,0.0,33.0,0.0,12.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,3.0,3.0,9.0,3.0,36.0,0.0,0.0,6.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,27.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,17.0,17.0,0.0,0.0,14.0,21.0,0.0,0.0,0.0,0.0,0.287356,0.21533200000000002,0.519781,0.61546
2011-35,0.287356,14.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,43.0,0.0,0.0,0.0,2.0,0.0,39.0,5.0,2.0,0.0,0.0,10.0,0.0,0.0,14.0,0.0,0.0,21.0,0.0,0.0,11.0,0.0,0.0,5.0,13.0,33.0,0.0,13.0,0.0,18.0,0.0,1.0,0.0,0.0,0.0,33.0,0.0,12.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,3.0,3.0,9.0,3.0,36.0,0.0,0.0,6.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,27.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,17.0,17.0,0.0,0.0,14.0,21.0,0.0,0.0,0.0,0.0,0.21533200000000002,0.21103400000000005,0.501771,0.899101
2011-36,0.21533200000000002,22.0,44.0,45.0,0.0,0.0,10.0,0.0,1.0,1.0,61.0,0.0,5.0,0.0,0.0,0.0,59.0,3.0,2.0,0.0,0.0,14.0,0.0,0.0,9.0,0.0,10.0,24.0,0.0,0.0,15.0,0.0,5.0,0.0,0.0,56.0,0.0,38.0,0.0,41.0,0.0,1.0,15.0,0.0,0.0,47.0,0.0,0.0,22.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,44.0,0.0,4.0,4.0,14.0,4.0,56.0,6.0,0.0,11.0,10.0,10.0,0.0,62.0,0.0,0.0,0.0,0.0,13.0,13.0,0.0,13.0,10.0,10.0,20.0,0.0,15.0,31.0,0.0,47.0,0.0,13.0,0.0,91.0,0.0,35.0,34.0,0.0,0.21103400000000005,0.519781,0.763807,0.383828
2011-37,0.21103400000000005,22.0,44.0,45.0,0.0,0.0,10.0,0.0,1.0,1.0,61.0,0.0,5.0,0.0,0.0,0.0,59.0,3.0,2.0,0.0,0.0,14.0,0.0,0.0,9.0,0.0,10.0,24.0,0.0,0.0,15.0,0.0,5.0,0.0,0.0,56.0,0.0,38.0,0.0,41.0,0.0,1.0,15.0,0.0,0.0,47.0,0.0,0.0,22.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,44.0,0.0,4.0,4.0,14.0,4.0,56.0,6.0,0.0,11.0,10.0,10.0,0.0,62.0,0.0,0.0,0.0,0.0,13.0,13.0,0.0,13.0,10.0,10.0,20.0,0.0,15.0,31.0,0.0,47.0,0.0,13.0,0.0,91.0,0.0,35.0,34.0,0.0,0.519781,0.501771,0.410628,0.7173970000000001
2011-38,0.519781,22.0,44.0,45.0,0.0,0.0,10.0,0.0,1.0,1.0,61.0,0.0,5.0,0.0,0.0,0.0,59.0,3.0,2.0,0.0,0.0,14.0,0.0,0.0,9.0,0.0,10.0,24.0,0.0,0.0,15.0,0.0,5.0,0.0,0.0,56.0,0.0,38.0,0.0,41.0,0.0,1.0,15.0,0.0,0.0,47.0,0.0,0.0,22.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,44.0,0.0,4.0,4.0,14.0,4.0,56.0,6.0,0.0,11.0,10.0,10.0,0.0,62.0,0.0,0.0,0.0,0.0,13.0,13.0,0.0,13.0,10.0,10.0,20.0,0.0,15.0,31.0,0.0,47.0,0.0,13.0,0.0,91.0,0.0,35.0,34.0,0.0,0.501771,0.763807,0.61546,0.6772600000000001
2011-39,0.501771,22.0,44.0,45.0,0.0,0.0,10.0,0.0,1.0,1.0,61.0,0.0,5.0,0.0,0.0,0.0,59.0,3.0,2.0,0.0,0.0,14.0,0.0,0.0,9.0,0.0,10.0,24.0,0.0,0.0,15.0,0.0,5.0,0.0,0.0,56.0,0.0,38.0,0.0,41.0,0.0,1.0,15.0,0.0,0.0,47.0,0.0,0.0,22.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,44.0,0.0,4.0,4.0,14.0,4.0,56.0,6.0,0.0,11.0,10.0,10.0,0.0,62.0,0.0,0.0,0.0,0.0,13.0,13.0,0.0,13.0,10.0,10.0,20.0,0.0,15.0,31.0,0.0,47.0,0.0,13.0,0.0,91.0,0.0,35.0,34.0,0.0,0.763807,0.410628,0.899101,0.8970530000000001
2011-40,0.763807,17.0,0.0,0.0,86.0,0.0,5.0,0.0,1.0,0.0,28.0,0.0,5.0,0.0,0.0,0.0,43.0,4.0,2.0,0.0,1.0,15.0,0.0,0.0,11.0,7.0,10.0,24.0,0.0,0.0,8.0,0.0,0.0,10.0,37.0,43.0,12.0,0.0,1.0,24.0,0.0,1.0,0.0,0.0,0.0,15.0,0.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,66.0,0.0,0.0,4.0,17.0,3.0,28.0,8.0,0.0,11.0,0.0,0.0,0.0,50.0,0.0,34.0,17.0,17.0,0.0,12.0,25.0,12.0,0.0,0.0,30.0,0.0,15.0,31.0,0.0,15.0,26.0,19.0,39.0,32.0,0.0,34.0,34.0,0.0,0.410628,0.61546,0.383828,0.91417
2011-41,0.410628,17.0,0.0,0.0,86.0,0.0,5.0,0.0,1.0,0.0,28.0,0.0,5.0,0.0,0.0,0.0,43.0,4.0,2.0,0.0,1.0,15.0,0.0,0.0,11.0,7.0,10.0,24.0,0.0,0.0,8.0,0.0,0.0,10.0,37.0,43.0,12.0,0.0,1.0,24.0,0.0,1.0,0.0,0.0,0.0,15.0,0.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,66.0,0.0,0.0,4.0,17.0,3.0,28.0,8.0,0.0,11.0,0.0,0.0,0.0,50.0,0.0,34.0,17.0,17.0,0.0,12.0,25.0,12.0,0.0,0.0,30.0,0.0,15.0,31.0,0.0,15.0,26.0,19.0,39.0,32.0,0.0,34.0,34.0,0.0,0.61546,0.899101,0.7173970000000001,0.8942260000000001
2011-42,0.61546,17.0,0.0,0.0,86.0,0.0,5.0,0.0,1.0,0.0,28.0,0.0,5.0,0.0,0.0,0.0,43.0,4.0,2.0,0.0,1.0,15.0,0.0,0.0,11.0,7.0,10.0,24.0,0.0,0.0,8.0,0.0,0.0,10.0,37.0,43.0,12.0,0.0,1.0,24.0,0.0,1.0,0.0,0.0,0.0,15.0,0.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,66.0,0.0,0.0,4.0,17.0,3.0,28.0,8.0,0.0,11.0,0.0,0.0,0.0,50.0,0.0,34.0,17.0,17.0,0.0,12.0,25.0,12.0,0.0,0.0,30.0,0.0,15.0,31.0,0.0,15.0,26.0,19.0,39.0,32.0,0.0,34.0,34.0,0.0,0.899101,0.383828,0.6772600000000001,0.708475
2011-43,0.899101,17.0,0.0,0.0,86.0,0.0,5.0,0.0,1.0,0.0,28.0,0.0,5.0,0.0,0.0,0.0,43.0,4.0,2.0,0.0,1.0,15.0,0.0,0.0,11.0,7.0,10.0,24.0,0.0,0.0,8.0,0.0,0.0,10.0,37.0,43.0,12.0,0.0,1.0,24.0,0.0,1.0,0.0,0.0,0.0,15.0,0.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,66.0,0.0,0.0,4.0,17.0,3.0,28.0,8.0,0.0,11.0,0.0,0.0,0.0,50.0,0.0,34.0,17.0,17.0,0.0,12.0,25.0,12.0,0.0,0.0,30.0,0.0,15.0,31.0,0.0,15.0,26.0,19.0,39.0,32.0,0.0,34.0,34.0,0.0,0.383828,0.7173970000000001,0.8970530000000001,1.00935
2011-44,0.383828,17.0,0.0,0.0,86.0,0.0,5.0,0.0,1.0,0.0,28.0,0.0,5.0,0.0,0.0,0.0,43.0,4.0,2.0,0.0,1.0,15.0,0.0,0.0,11.0,7.0,10.0,24.0,0.0,0.0,8.0,0.0,0.0,10.0,37.0,43.0,12.0,0.0,1.0,24.0,0.0,1.0,0.0,0.0,0.0,15.0,0.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,66.0,0.0,0.0,4.0,17.0,3.0,28.0,8.0,0.0,11.0,0.0,0.0,0.0,50.0,0.0,34.0,17.0,17.0,0.0,12.0,25.0,12.0,0.0,0.0,30.0,0.0,15.0,31.0,0.0,15.0,26.0,19.0,39.0,32.0,0.0,34.0,34.0,0.0,0.7173970000000001,0.6772600000000001,0.91417,0.902335
2011-45,0.7173970000000001,21.0,84.0,42.0,0.0,0.0,9.0,0.0,0.0,1.0,9.0,0.0,5.0,5.0,1.0,0.0,55.0,10.0,2.0,0.0,0.0,20.0,0.0,0.0,34.0,4.0,0.0,19.0,9.0,0.0,10.0,0.0,0.0,0.0,12.0,30.0,12.0,30.0,0.0,10.0,0.0,0.0,15.0,30.0,15.0,15.0,0.0,32.0,11.0,21.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,30.0,22.0,0.0,22.0,0.0,5.0,7.0,51.0,4.0,16.0,11.0,0.0,16.0,0.0,0.0,0.0,29.0,16.0,24.0,0.0,16.0,0.0,12.0,30.0,12.0,0.0,0.0,29.0,0.0,0.0,82.0,15.0,75.0,25.0,37.0,13.0,12.0,0.0,100.0,0.0,33.0,0.6772600000000001,0.8970530000000001,0.8942260000000001,0.970874
2011-46,0.6772600000000001,21.0,84.0,42.0,0.0,0.0,9.0,0.0,0.0,1.0,9.0,0.0,5.0,5.0,1.0,0.0,55.0,10.0,2.0,0.0,0.0,20.0,0.0,0.0,34.0,4.0,0.0,19.0,9.0,0.0,10.0,0.0,0.0,0.0,12.0,30.0,12.0,30.0,0.0,10.0,0.0,0.0,15.0,30.0,15.0,15.0,0.0,32.0,11.0,21.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,30.0,22.0,0.0,22.0,0.0,5.0,7.0,51.0,4.0,16.0,11.0,0.0,16.0,0.0,0.0,0.0,29.0,16.0,24.0,0.0,16.0,0.0,12.0,30.0,12.0,0.0,0.0,29.0,0.0,0.0,82.0,15.0,75.0,25.0,37.0,13.0,12.0,0.0,100.0,0.0,33.0,0.8970530000000001,0.91417,0.708475,0.7330979999999999
2011-47,0.8970530000000001,21.0,84.0,42.0,0.0,0.0,9.0,0.0,0.0,1.0,9.0,0.0,5.0,5.0,1.0,0.0,55.0,10.0,2.0,0.0,0.0,20.0,0.0,0.0,34.0,4.0,0.0,19.0,9.0,0.0,10.0,0.0,0.0,0.0,12.0,30.0,12.0,30.0,0.0,10.0,0.0,0.0,15.0,30.0,15.0,15.0,0.0,32.0,11.0,21.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,30.0,22.0,0.0,22.0,0.0,5.0,7.0,51.0,4.0,16.0,11.0,0.0,16.0,0.0,0.0,0.0,29.0,16.0,24.0,0.0,16.0,0.0,12.0,30.0,12.0,0.0,0.0,29.0,0.0,0.0,82.0,15.0,75.0,25.0,37.0,13.0,12.0,0.0,100.0,0.0,33.0,0.91417,0.8942260000000001,1.00935,1.22105
2011-48,0.91417,21.0,84.0,42.0,0.0,0.0,9.0,0.0,0.0,1.0,9.0,0.0,5.0,5.0,1.0,0.0,55.0,10.0,2.0,0.0,0.0,20.0,0.0,0.0,34.0,4.0,0.0,19.0,9.0,0.0,10.0,0.0,0.0,0.0,12.0,30.0,12.0,30.0,0.0,10.0,0.0,0.0,15.0,30.0,15.0,15.0,0.0,32.0,11.0,21.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,30.0,22.0,0.0,22.0,0.0,5.0,7.0,51.0,4.0,16.0,11.0,0.0,16.0,0.0,0.0,0.0,29.0,16.0,24.0,0.0,16.0,0.0,12.0,30.0,12.0,0.0,0.0,29.0,0.0,0.0,82.0,15.0,75.0,25.0,37.0,13.0,12.0,0.0,100.0,0.0,33.0,0.8942260000000001,0.708475,0.902335,1.46199
2011-49,0.8942260000000001,18.0,0.0,0.0,100.0,0.0,8.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,2.0,53.0,3.0,3.0,0.0,0.0,16.0,0.0,0.0,15.0,5.0,0.0,33.0,0.0,0.0,17.0,0.0,0.0,6.0,21.0,50.0,0.0,28.0,0.0,8.0,0.0,0.0,18.0,18.0,0.0,18.0,0.0,12.0,12.0,0.0,0.0,18.0,18.0,0.0,2.0,0.0,0.0,44.0,0.0,0.0,25.0,0.0,3.0,9.0,39.0,3.0,6.0,19.0,0.0,0.0,0.0,0.0,0.0,46.0,57.0,0.0,39.0,0.0,0.0,0.0,14.0,14.0,11.0,0.0,0.0,0.0,0.0,44.0,35.0,53.0,15.0,22.0,59.0,15.0,0.0,0.0,40.0,79.0,0.708475,1.00935,0.970874,0.8776459999999999
