date,illinois_flu,flu,flu recovery,having the flu,flu duration,remedies for the flu,influenza,influenza a and b,cure the flu,remedies for flu,flu shots,dangerous fever,break a fever,flu versus cold,medicine for the flu,treating flu,pneumonia,flu how long,flu and cold,flu lasts,braun thermoscan,the flu,flu symptoms,flu game,cure flu,cold vs. flu,how long is the flu,symptoms of flu,fever reducer,cold and flu,treating the flu,flu children,incubation period for flu,reduce a fever,i have the flu,low body,treat the flu,flu treatment,do i have the flu,flu shot,flu 2018,cold versus flu,flu chicago,flu vs cold,flu and fever,flu care,flu vs. cold,human temperature,high fever,medicine for flu,cold vs flu,influenza type a,fight the flu,influenza symptoms,how to treat flu,reduce fever,type a influenza,influenza incubation period,walgreens flu shot,normal body temperature,how to treat the flu,flu virus,fever flu,stomach flu,how long does flu last,illinois flu,flu vaccine,flu cough,over the counter flu,contagious flu,flu report,signs of flu,over the counter flu medicine,normal body,get rid of the flu,is flu contagious,flu germs,ear thermometer,early flu symptoms,stomach,how long is flu contagious,symptoms of the flu,taking temperature,exposed to flu,flu contagious,flu length,get over the flu,stomach flu symptoms,symptoms of bronchitis,what is the flu,cold or flu,flu medicine,flu remedies,flu complications,treat flu,how to get rid of the flu,body temperature,target
2013-49,2.3809099999999996,12.0,10.0,14.0,10.0,9.0,10.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,1.0,0.0,46.0,5.0,1.0,0.0,0.0,11.0,12.0,1.0,0.0,0.0,1.0,9.0,2.0,5.0,0.0,5.0,0.0,10.0,8.0,65.0,4.0,8.0,1.0,2.0,0.0,0.0,2.0,4.0,4.0,0.0,0.0,10.0,31.0,12.0,3.0,0.0,2.0,5.0,14.0,18.0,0.0,0.0,2.0,12.0,5.0,13.0,4.0,44.0,3.0,1.0,4.0,3.0,2.0,11.0,3.0,9.0,3.0,55.0,4.0,22.0,0.0,9.0,0.0,80.0,0.0,1.0,4.0,2.0,15.0,2.0,6.0,21.0,16.0,19.0,7.0,13.0,10.0,0.0,2.0,0.0,62.0,2.78107
2013-50,2.78107,12.0,10.0,14.0,10.0,9.0,10.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,1.0,0.0,46.0,5.0,1.0,0.0,0.0,11.0,12.0,1.0,0.0,0.0,1.0,9.0,2.0,5.0,0.0,5.0,0.0,10.0,8.0,65.0,4.0,8.0,1.0,2.0,0.0,0.0,2.0,4.0,4.0,0.0,0.0,10.0,31.0,12.0,3.0,0.0,2.0,5.0,14.0,18.0,0.0,0.0,2.0,12.0,5.0,13.0,4.0,44.0,3.0,1.0,4.0,3.0,2.0,11.0,3.0,9.0,3.0,55.0,4.0,22.0,0.0,9.0,0.0,80.0,0.0,1.0,4.0,2.0,15.0,2.0,6.0,21.0,16.0,19.0,7.0,13.0,10.0,0.0,2.0,0.0,62.0,3.00035
2013-51,3.00035,12.0,10.0,14.0,10.0,9.0,10.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,1.0,0.0,46.0,5.0,1.0,0.0,0.0,11.0,12.0,1.0,0.0,0.0,1.0,9.0,2.0,5.0,0.0,5.0,0.0,10.0,8.0,65.0,4.0,8.0,1.0,2.0,0.0,0.0,2.0,4.0,4.0,0.0,0.0,10.0,31.0,12.0,3.0,0.0,2.0,5.0,14.0,18.0,0.0,0.0,2.0,12.0,5.0,13.0,4.0,44.0,3.0,1.0,4.0,3.0,2.0,11.0,3.0,9.0,3.0,55.0,4.0,22.0,0.0,9.0,0.0,80.0,0.0,1.0,4.0,2.0,15.0,2.0,6.0,21.0,16.0,19.0,7.0,13.0,10.0,0.0,2.0,0.0,62.0,4.50831
2013-52,4.50831,12.0,10.0,14.0,10.0,9.0,10.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,1.0,0.0,46.0,5.0,1.0,0.0,0.0,11.0,12.0,1.0,0.0,0.0,1.0,9.0,2.0,5.0,0.0,5.0,0.0,10.0,8.0,65.0,4.0,8.0,1.0,2.0,0.0,0.0,2.0,4.0,4.0,0.0,0.0,10.0,31.0,12.0,3.0,0.0,2.0,5.0,14.0,18.0,0.0,0.0,2.0,12.0,5.0,13.0,4.0,44.0,3.0,1.0,4.0,3.0,2.0,11.0,3.0,9.0,3.0,55.0,4.0,22.0,0.0,9.0,0.0,80.0,0.0,1.0,4.0,2.0,15.0,2.0,6.0,21.0,16.0,19.0,7.0,13.0,10.0,0.0,2.0,0.0,62.0,4.442419999999999
2014-01,4.442419999999999,12.0,10.0,14.0,10.0,9.0,10.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,1.0,0.0,46.0,5.0,1.0,0.0,0.0,11.0,12.0,1.0,0.0,0.0,1.0,9.0,2.0,5.0,0.0,5.0,0.0,10.0,8.0,65.0,4.0,8.0,1.0,2.0,0.0,0.0,2.0,4.0,4.0,0.0,0.0,10.0,31.0,12.0,3.0,0.0,2.0,5.0,14.0,18.0,0.0,0.0,2.0,12.0,5.0,13.0,4.0,44.0,3.0,1.0,4.0,3.0,2.0,11.0,3.0,9.0,3.0,55.0,4.0,22.0,0.0,9.0,0.0,80.0,0.0,1.0,4.0,2.0,15.0,2.0,6.0,21.0,16.0,19.0,7.0,13.0,10.0,0.0,2.0,0.0,62.0,3.44904
2014-02,3.44904,12.0,10.0,14.0,10.0,9.0,10.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,1.0,0.0,46.0,5.0,1.0,0.0,0.0,11.0,12.0,1.0,0.0,0.0,1.0,9.0,2.0,5.0,0.0,5.0,0.0,10.0,8.0,65.0,4.0,8.0,1.0,2.0,0.0,0.0,2.0,4.0,4.0,0.0,0.0,10.0,31.0,12.0,3.0,0.0,2.0,5.0,14.0,18.0,0.0,0.0,2.0,12.0,5.0,13.0,4.0,44.0,3.0,1.0,4.0,3.0,2.0,11.0,3.0,9.0,3.0,55.0,4.0,22.0,0.0,9.0,0.0,80.0,0.0,1.0,4.0,2.0,15.0,2.0,6.0,21.0,16.0,19.0,7.0,13.0,10.0,0.0,2.0,0.0,62.0,2.9955700000000003
2014-03,2.9955700000000003,12.0,10.0,14.0,10.0,9.0,10.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,1.0,0.0,46.0,5.0,1.0,0.0,0.0,11.0,12.0,1.0,0.0,0.0,1.0,9.0,2.0,5.0,0.0,5.0,0.0,10.0,8.0,65.0,4.0,8.0,1.0,2.0,0.0,0.0,2.0,4.0,4.0,0.0,0.0,10.0,31.0,12.0,3.0,0.0,2.0,5.0,14.0,18.0,0.0,0.0,2.0,12.0,5.0,13.0,4.0,44.0,3.0,1.0,4.0,3.0,2.0,11.0,3.0,9.0,3.0,55.0,4.0,22.0,0.0,9.0,0.0,80.0,0.0,1.0,4.0,2.0,15.0,2.0,6.0,21.0,16.0,19.0,7.0,13.0,10.0,0.0,2.0,0.0,62.0,2.81371
2014-04,2.81371,12.0,10.0,14.0,10.0,9.0,10.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,1.0,0.0,46.0,5.0,1.0,0.0,0.0,11.0,12.0,1.0,0.0,0.0,1.0,9.0,2.0,5.0,0.0,5.0,0.0,10.0,8.0,65.0,4.0,8.0,1.0,2.0,0.0,0.0,2.0,4.0,4.0,0.0,0.0,10.0,31.0,12.0,3.0,0.0,2.0,5.0,14.0,18.0,0.0,0.0,2.0,12.0,5.0,13.0,4.0,44.0,3.0,1.0,4.0,3.0,2.0,11.0,3.0,9.0,3.0,55.0,4.0,22.0,0.0,9.0,0.0,80.0,0.0,1.0,4.0,2.0,15.0,2.0,6.0,21.0,16.0,19.0,7.0,13.0,10.0,0.0,2.0,0.0,62.0,2.31313
2014-05,2.31313,12.0,10.0,14.0,10.0,9.0,10.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,1.0,0.0,46.0,5.0,1.0,0.0,0.0,11.0,12.0,1.0,0.0,0.0,1.0,9.0,2.0,5.0,0.0,5.0,0.0,10.0,8.0,65.0,4.0,8.0,1.0,2.0,0.0,0.0,2.0,4.0,4.0,0.0,0.0,10.0,31.0,12.0,3.0,0.0,2.0,5.0,14.0,18.0,0.0,0.0,2.0,12.0,5.0,13.0,4.0,44.0,3.0,1.0,4.0,3.0,2.0,11.0,3.0,9.0,3.0,55.0,4.0,22.0,0.0,9.0,0.0,80.0,0.0,1.0,4.0,2.0,15.0,2.0,6.0,21.0,16.0,19.0,7.0,13.0,10.0,0.0,2.0,0.0,62.0,2.09311
2014-06,2.09311,12.0,10.0,14.0,10.0,9.0,10.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,1.0,0.0,46.0,5.0,1.0,0.0,0.0,11.0,12.0,1.0,0.0,0.0,1.0,9.0,2.0,5.0,0.0,5.0,0.0,10.0,8.0,65.0,4.0,8.0,1.0,2.0,0.0,0.0,2.0,4.0,4.0,0.0,0.0,10.0,31.0,12.0,3.0,0.0,2.0,5.0,14.0,18.0,0.0,0.0,2.0,12.0,5.0,13.0,4.0,44.0,3.0,1.0,4.0,3.0,2.0,11.0,3.0,9.0,3.0,55.0,4.0,22.0,0.0,9.0,0.0,80.0,0.0,1.0,4.0,2.0,15.0,2.0,6.0,21.0,16.0,19.0,7.0,13.0,10.0,0.0,2.0,0.0,62.0,2.02027
2014-07,2.02027,12.0,10.0,14.0,10.0,9.0,10.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,1.0,0.0,46.0,5.0,1.0,0.0,0.0,11.0,12.0,1.0,0.0,0.0,1.0,9.0,2.0,5.0,0.0,5.0,0.0,10.0,8.0,65.0,4.0,8.0,1.0,2.0,0.0,0.0,2.0,4.0,4.0,0.0,0.0,10.0,31.0,12.0,3.0,0.0,2.0,5.0,14.0,18.0,0.0,0.0,2.0,12.0,5.0,13.0,4.0,44.0,3.0,1.0,4.0,3.0,2.0,11.0,3.0,9.0,3.0,55.0,4.0,22.0,0.0,9.0,0.0,80.0,0.0,1.0,4.0,2.0,15.0,2.0,6.0,21.0,16.0,19.0,7.0,13.0,10.0,0.0,2.0,0.0,62.0,2.0733900000000003
2014-08,2.0733900000000003,12.0,10.0,14.0,10.0,9.0,10.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,1.0,0.0,46.0,5.0,1.0,0.0,0.0,11.0,12.0,1.0,0.0,0.0,1.0,9.0,2.0,5.0,0.0,5.0,0.0,10.0,8.0,65.0,4.0,8.0,1.0,2.0,0.0,0.0,2.0,4.0,4.0,0.0,0.0,10.0,31.0,12.0,3.0,0.0,2.0,5.0,14.0,18.0,0.0,0.0,2.0,12.0,5.0,13.0,4.0,44.0,3.0,1.0,4.0,3.0,2.0,11.0,3.0,9.0,3.0,55.0,4.0,22.0,0.0,9.0,0.0,80.0,0.0,1.0,4.0,2.0,15.0,2.0,6.0,21.0,16.0,19.0,7.0,13.0,10.0,0.0,2.0,0.0,62.0,2.04208
2014-09,2.04208,12.0,10.0,14.0,10.0,9.0,10.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,1.0,0.0,46.0,5.0,1.0,0.0,0.0,11.0,12.0,1.0,0.0,0.0,1.0,9.0,2.0,5.0,0.0,5.0,0.0,10.0,8.0,65.0,4.0,8.0,1.0,2.0,0.0,0.0,2.0,4.0,4.0,0.0,0.0,10.0,31.0,12.0,3.0,0.0,2.0,5.0,14.0,18.0,0.0,0.0,2.0,12.0,5.0,13.0,4.0,44.0,3.0,1.0,4.0,3.0,2.0,11.0,3.0,9.0,3.0,55.0,4.0,22.0,0.0,9.0,0.0,80.0,0.0,1.0,4.0,2.0,15.0,2.0,6.0,21.0,16.0,19.0,7.0,13.0,10.0,0.0,2.0,0.0,62.0,1.849
2014-10,1.849,12.0,10.0,14.0,10.0,9.0,10.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,1.0,0.0,46.0,5.0,1.0,0.0,0.0,11.0,12.0,1.0,0.0,0.0,1.0,9.0,2.0,5.0,0.0,5.0,0.0,10.0,8.0,65.0,4.0,8.0,1.0,2.0,0.0,0.0,2.0,4.0,4.0,0.0,0.0,10.0,31.0,12.0,3.0,0.0,2.0,5.0,14.0,18.0,0.0,0.0,2.0,12.0,5.0,13.0,4.0,44.0,3.0,1.0,4.0,3.0,2.0,11.0,3.0,9.0,3.0,55.0,4.0,22.0,0.0,9.0,0.0,80.0,0.0,1.0,4.0,2.0,15.0,2.0,6.0,21.0,16.0,19.0,7.0,13.0,10.0,0.0,2.0,0.0,62.0,1.9831400000000001
2014-11,1.9831400000000001,12.0,10.0,14.0,10.0,9.0,10.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,1.0,0.0,46.0,5.0,1.0,0.0,0.0,11.0,12.0,1.0,0.0,0.0,1.0,9.0,2.0,5.0,0.0,5.0,0.0,10.0,8.0,65.0,4.0,8.0,1.0,2.0,0.0,0.0,2.0,4.0,4.0,0.0,0.0,10.0,31.0,12.0,3.0,0.0,2.0,5.0,14.0,18.0,0.0,0.0,2.0,12.0,5.0,13.0,4.0,44.0,3.0,1.0,4.0,3.0,2.0,11.0,3.0,9.0,3.0,55.0,4.0,22.0,0.0,9.0,0.0,80.0,0.0,1.0,4.0,2.0,15.0,2.0,6.0,21.0,16.0,19.0,7.0,13.0,10.0,0.0,2.0,0.0,62.0,1.7520799999999999
2014-12,1.7520799999999999,12.0,10.0,14.0,10.0,9.0,10.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,1.0,0.0,46.0,5.0,1.0,0.0,0.0,11.0,12.0,1.0,0.0,0.0,1.0,9.0,2.0,5.0,0.0,5.0,0.0,10.0,8.0,65.0,4.0,8.0,1.0,2.0,0.0,0.0,2.0,4.0,4.0,0.0,0.0,10.0,31.0,12.0,3.0,0.0,2.0,5.0,14.0,18.0,0.0,0.0,2.0,12.0,5.0,13.0,4.0,44.0,3.0,1.0,4.0,3.0,2.0,11.0,3.0,9.0,3.0,55.0,4.0,22.0,0.0,9.0,0.0,80.0,0.0,1.0,4.0,2.0,15.0,2.0,6.0,21.0,16.0,19.0,7.0,13.0,10.0,0.0,2.0,0.0,62.0,2.03628
2014-13,2.03628,12.0,10.0,14.0,10.0,9.0,10.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,1.0,0.0,46.0,5.0,1.0,0.0,0.0,11.0,12.0,1.0,0.0,0.0,1.0,9.0,2.0,5.0,0.0,5.0,0.0,10.0,8.0,65.0,4.0,8.0,1.0,2.0,0.0,0.0,2.0,4.0,4.0,0.0,0.0,10.0,31.0,12.0,3.0,0.0,2.0,5.0,14.0,18.0,0.0,0.0,2.0,12.0,5.0,13.0,4.0,44.0,3.0,1.0,4.0,3.0,2.0,11.0,3.0,9.0,3.0,55.0,4.0,22.0,0.0,9.0,0.0,80.0,0.0,1.0,4.0,2.0,15.0,2.0,6.0,21.0,16.0,19.0,7.0,13.0,10.0,0.0,2.0,0.0,62.0,1.96344
2014-14,1.96344,12.0,10.0,14.0,10.0,9.0,10.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,1.0,0.0,46.0,5.0,1.0,0.0,0.0,11.0,12.0,1.0,0.0,0.0,1.0,9.0,2.0,5.0,0.0,5.0,0.0,10.0,8.0,65.0,4.0,8.0,1.0,2.0,0.0,0.0,2.0,4.0,4.0,0.0,0.0,10.0,31.0,12.0,3.0,0.0,2.0,5.0,14.0,18.0,0.0,0.0,2.0,12.0,5.0,13.0,4.0,44.0,3.0,1.0,4.0,3.0,2.0,11.0,3.0,9.0,3.0,55.0,4.0,22.0,0.0,9.0,0.0,80.0,0.0,1.0,4.0,2.0,15.0,2.0,6.0,21.0,16.0,19.0,7.0,13.0,10.0,0.0,2.0,0.0,62.0,1.95187
2014-15,1.95187,10.0,0.0,15.0,10.0,10.0,6.0,0.0,0.0,1.0,2.0,5.0,2.0,1.0,0.0,0.0,41.0,3.0,1.0,0.0,0.0,8.0,6.0,1.0,0.0,0.0,2.0,5.0,2.0,4.0,0.0,0.0,0.0,5.0,10.0,55.0,8.0,13.0,0.0,1.0,0.0,0.0,12.0,2.0,6.0,0.0,0.0,12.0,25.0,3.0,2.0,2.0,2.0,2.0,14.0,29.0,10.0,10.0,5.0,15.0,4.0,18.0,2.0,24.0,3.0,1.0,4.0,5.0,0.0,4.0,0.0,5.0,0.0,49.0,7.0,7.0,0.0,7.0,0.0,70.0,0.0,0.0,9.0,0.0,6.0,0.0,3.0,18.0,13.0,13.0,0.0,3.0,0.0,0.0,7.0,2.0,41.0,1.78886
2014-16,1.78886,10.0,0.0,15.0,10.0,10.0,6.0,0.0,0.0,1.0,2.0,5.0,2.0,1.0,0.0,0.0,41.0,3.0,1.0,0.0,0.0,8.0,6.0,1.0,0.0,0.0,2.0,5.0,2.0,4.0,0.0,0.0,0.0,5.0,10.0,55.0,8.0,13.0,0.0,1.0,0.0,0.0,12.0,2.0,6.0,0.0,0.0,12.0,25.0,3.0,2.0,2.0,2.0,2.0,14.0,29.0,10.0,10.0,5.0,15.0,4.0,18.0,2.0,24.0,3.0,1.0,4.0,5.0,0.0,4.0,0.0,5.0,0.0,49.0,7.0,7.0,0.0,7.0,0.0,70.0,0.0,0.0,9.0,0.0,6.0,0.0,3.0,18.0,13.0,13.0,0.0,3.0,0.0,0.0,7.0,2.0,41.0,1.8620400000000001
2014-17,1.8620400000000001,10.0,0.0,15.0,10.0,10.0,6.0,0.0,0.0,1.0,2.0,5.0,2.0,1.0,0.0,0.0,41.0,3.0,1.0,0.0,0.0,8.0,6.0,1.0,0.0,0.0,2.0,5.0,2.0,4.0,0.0,0.0,0.0,5.0,10.0,55.0,8.0,13.0,0.0,1.0,0.0,0.0,12.0,2.0,6.0,0.0,0.0,12.0,25.0,3.0,2.0,2.0,2.0,2.0,14.0,29.0,10.0,10.0,5.0,15.0,4.0,18.0,2.0,24.0,3.0,1.0,4.0,5.0,0.0,4.0,0.0,5.0,0.0,49.0,7.0,7.0,0.0,7.0,0.0,70.0,0.0,0.0,9.0,0.0,6.0,0.0,3.0,18.0,13.0,13.0,0.0,3.0,0.0,0.0,7.0,2.0,41.0,1.7144
2014-18,1.7144,10.0,0.0,15.0,10.0,10.0,6.0,0.0,0.0,1.0,2.0,5.0,2.0,1.0,0.0,0.0,41.0,3.0,1.0,0.0,0.0,8.0,6.0,1.0,0.0,0.0,2.0,5.0,2.0,4.0,0.0,0.0,0.0,5.0,10.0,55.0,8.0,13.0,0.0,1.0,0.0,0.0,12.0,2.0,6.0,0.0,0.0,12.0,25.0,3.0,2.0,2.0,2.0,2.0,14.0,29.0,10.0,10.0,5.0,15.0,4.0,18.0,2.0,24.0,3.0,1.0,4.0,5.0,0.0,4.0,0.0,5.0,0.0,49.0,7.0,7.0,0.0,7.0,0.0,70.0,0.0,0.0,9.0,0.0,6.0,0.0,3.0,18.0,13.0,13.0,0.0,3.0,0.0,0.0,7.0,2.0,41.0,1.99132
2014-19,1.99132,6.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,30.0,2.0,1.0,0.0,0.0,5.0,4.0,2.0,0.0,0.0,1.0,4.0,2.0,4.0,7.0,0.0,0.0,7.0,5.0,53.0,0.0,0.0,0.0,4.0,0.0,0.0,7.0,2.0,0.0,0.0,0.0,6.0,39.0,4.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,9.0,3.0,10.0,1.0,1.0,6.0,8.0,0.0,2.0,0.0,0.0,0.0,59.0,5.0,5.0,0.0,5.0,0.0,65.0,0.0,0.0,11.0,0.0,3.0,0.0,0.0,10.0,8.0,4.0,0.0,8.0,8.0,4.0,0.0,2.0,41.0,1.63255
2014-20,1.63255,6.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,30.0,2.0,1.0,0.0,0.0,5.0,4.0,2.0,0.0,0.0,1.0,4.0,2.0,4.0,7.0,0.0,0.0,7.0,5.0,53.0,0.0,0.0,0.0,4.0,0.0,0.0,7.0,2.0,0.0,0.0,0.0,6.0,39.0,4.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,9.0,3.0,10.0,1.0,1.0,6.0,8.0,0.0,2.0,0.0,0.0,0.0,59.0,5.0,5.0,0.0,5.0,0.0,65.0,0.0,0.0,11.0,0.0,3.0,0.0,0.0,10.0,8.0,4.0,0.0,8.0,8.0,4.0,0.0,2.0,41.0,1.7325700000000002
2014-21,1.7325700000000002,6.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,30.0,2.0,1.0,0.0,0.0,5.0,4.0,2.0,0.0,0.0,1.0,4.0,2.0,4.0,7.0,0.0,0.0,7.0,5.0,53.0,0.0,0.0,0.0,4.0,0.0,0.0,7.0,2.0,0.0,0.0,0.0,6.0,39.0,4.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,9.0,3.0,10.0,1.0,1.0,6.0,8.0,0.0,2.0,0.0,0.0,0.0,59.0,5.0,5.0,0.0,5.0,0.0,65.0,0.0,0.0,11.0,0.0,3.0,0.0,0.0,10.0,8.0,4.0,0.0,8.0,8.0,4.0,0.0,2.0,41.0,1.56121
2014-22,1.56121,6.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,30.0,2.0,1.0,0.0,0.0,5.0,4.0,2.0,0.0,0.0,1.0,4.0,2.0,4.0,7.0,0.0,0.0,7.0,5.0,53.0,0.0,0.0,0.0,4.0,0.0,0.0,7.0,2.0,0.0,0.0,0.0,6.0,39.0,4.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,9.0,3.0,10.0,1.0,1.0,6.0,8.0,0.0,2.0,0.0,0.0,0.0,59.0,5.0,5.0,0.0,5.0,0.0,65.0,0.0,0.0,11.0,0.0,3.0,0.0,0.0,10.0,8.0,4.0,0.0,8.0,8.0,4.0,0.0,2.0,41.0,1.48708
2014-23,1.48708,5.0,0.0,11.0,12.0,0.0,3.0,0.0,0.0,1.0,2.0,1.0,2.0,1.0,0.0,0.0,32.0,3.0,1.0,0.0,0.0,4.0,6.0,1.0,1.0,0.0,0.0,7.0,2.0,5.0,0.0,6.0,0.0,16.0,5.0,49.0,5.0,7.0,0.0,2.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,11.0,45.0,4.0,0.0,2.0,0.0,0.0,0.0,39.0,11.0,0.0,3.0,16.0,3.0,7.0,1.0,14.0,1.0,2.0,7.0,4.0,2.0,3.0,8.0,4.0,0.0,31.0,5.0,0.0,5.0,13.0,0.0,69.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,17.0,6.0,8.0,4.0,12.0,4.0,0.0,2.0,0.0,57.0,1.42806
2014-24,1.42806,5.0,0.0,11.0,12.0,0.0,3.0,0.0,0.0,1.0,2.0,1.0,2.0,1.0,0.0,0.0,32.0,3.0,1.0,0.0,0.0,4.0,6.0,1.0,1.0,0.0,0.0,7.0,2.0,5.0,0.0,6.0,0.0,16.0,5.0,49.0,5.0,7.0,0.0,2.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,11.0,45.0,4.0,0.0,2.0,0.0,0.0,0.0,39.0,11.0,0.0,3.0,16.0,3.0,7.0,1.0,14.0,1.0,2.0,7.0,4.0,2.0,3.0,8.0,4.0,0.0,31.0,5.0,0.0,5.0,13.0,0.0,69.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,17.0,6.0,8.0,4.0,12.0,4.0,0.0,2.0,0.0,57.0,1.4026100000000001
2014-25,1.4026100000000001,5.0,0.0,11.0,12.0,0.0,3.0,0.0,0.0,1.0,2.0,1.0,2.0,1.0,0.0,0.0,32.0,3.0,1.0,0.0,0.0,4.0,6.0,1.0,1.0,0.0,0.0,7.0,2.0,5.0,0.0,6.0,0.0,16.0,5.0,49.0,5.0,7.0,0.0,2.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,11.0,45.0,4.0,0.0,2.0,0.0,0.0,0.0,39.0,11.0,0.0,3.0,16.0,3.0,7.0,1.0,14.0,1.0,2.0,7.0,4.0,2.0,3.0,8.0,4.0,0.0,31.0,5.0,0.0,5.0,13.0,0.0,69.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,17.0,6.0,8.0,4.0,12.0,4.0,0.0,2.0,0.0,57.0,1.08399
2014-26,1.08399,5.0,0.0,11.0,12.0,0.0,3.0,0.0,0.0,1.0,2.0,1.0,2.0,1.0,0.0,0.0,32.0,3.0,1.0,0.0,0.0,4.0,6.0,1.0,1.0,0.0,0.0,7.0,2.0,5.0,0.0,6.0,0.0,16.0,5.0,49.0,5.0,7.0,0.0,2.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,11.0,45.0,4.0,0.0,2.0,0.0,0.0,0.0,39.0,11.0,0.0,3.0,16.0,3.0,7.0,1.0,14.0,1.0,2.0,7.0,4.0,2.0,3.0,8.0,4.0,0.0,31.0,5.0,0.0,5.0,13.0,0.0,69.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,17.0,6.0,8.0,4.0,12.0,4.0,0.0,2.0,0.0,57.0,0.8753559999999999
2014-27,0.8753559999999999,5.0,0.0,11.0,12.0,0.0,3.0,0.0,0.0,1.0,2.0,1.0,2.0,1.0,0.0,0.0,32.0,3.0,1.0,0.0,0.0,4.0,6.0,1.0,1.0,0.0,0.0,7.0,2.0,5.0,0.0,6.0,0.0,16.0,5.0,49.0,5.0,7.0,0.0,2.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,11.0,45.0,4.0,0.0,2.0,0.0,0.0,0.0,39.0,11.0,0.0,3.0,16.0,3.0,7.0,1.0,14.0,1.0,2.0,7.0,4.0,2.0,3.0,8.0,4.0,0.0,31.0,5.0,0.0,5.0,13.0,0.0,69.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,17.0,6.0,8.0,4.0,12.0,4.0,0.0,2.0,0.0,57.0,0.8989379999999999
2014-28,0.8989379999999999,7.0,0.0,11.0,0.0,0.0,5.0,0.0,0.0,0.0,6.0,1.0,2.0,1.0,0.0,0.0,33.0,2.0,1.0,0.0,0.0,5.0,4.0,1.0,0.0,0.0,2.0,5.0,3.0,6.0,0.0,6.0,6.0,0.0,10.0,61.0,5.0,5.0,0.0,5.0,0.0,0.0,20.0,0.0,2.0,5.0,0.0,7.0,40.0,5.0,0.0,0.0,0.0,0.0,11.0,22.0,0.0,0.0,6.0,13.0,0.0,16.0,3.0,14.0,1.0,2.0,15.0,4.0,0.0,2.0,0.0,4.0,0.0,49.0,0.0,10.0,0.0,18.0,0.0,64.0,0.0,0.0,4.0,3.0,3.0,3.0,0.0,8.0,19.0,8.0,0.0,12.0,4.0,0.0,2.0,0.0,60.0,0.8266020000000001
2014-29,0.8266020000000001,7.0,0.0,11.0,0.0,0.0,5.0,0.0,0.0,0.0,6.0,1.0,2.0,1.0,0.0,0.0,33.0,2.0,1.0,0.0,0.0,5.0,4.0,1.0,0.0,0.0,2.0,5.0,3.0,6.0,0.0,6.0,6.0,0.0,10.0,61.0,5.0,5.0,0.0,5.0,0.0,0.0,20.0,0.0,2.0,5.0,0.0,7.0,40.0,5.0,0.0,0.0,0.0,0.0,11.0,22.0,0.0,0.0,6.0,13.0,0.0,16.0,3.0,14.0,1.0,2.0,15.0,4.0,0.0,2.0,0.0,4.0,0.0,49.0,0.0,10.0,0.0,18.0,0.0,64.0,0.0,0.0,4.0,3.0,3.0,3.0,0.0,8.0,19.0,8.0,0.0,12.0,4.0,0.0,2.0,0.0,60.0,0.788524
