date,louisiana_flu,flu,flu recovery,having the flu,flu duration,remedies for the flu,influenza a and b,cure the flu,remedies for flu,flu season,dangerous fever,break a fever,flu versus cold,how long is the flu contagious,treating flu,flu like symptoms,pneumonia,flu how long,flu and cold,flu lasts,braun thermoscan,the flu,cure flu,cold vs. flu,how long flu,how long is the flu,fever reducer,cold and flu,flu contagious period,treating the flu,incubation period for flu,reduce a fever,how long contagious,i have the flu,treat the flu,flu treatment,is the flu contagious,do i have the flu,flu 2018,cold versus flu,incubation period for the flu,flu vs cold,flu care,flu headache,flu vs. cold,human temperature,medicine for flu,flu treatments,cold vs flu,influenza type a,flu a symptoms,influenza symptoms,the flu virus,how to treat flu,type a influenza,influenza incubation period,thermoscan,normal body temperature,flu virus,how long does the flu last,fever flu,stomach flu,swine flu,flu vaccine,flu cough,over the counter flu,what to do if you have the flu,flu report,symptoms,signs of flu,over the counter flu medicine,normal body,flu or cold,get rid of the flu,flu germs,ear thermometer,flu fever,early flu symptoms,symptoms of the flu,tamiflu,treatment for flu,louisiana flu,exposed to flu,flu contagious,flu length,bronchitis,type a flu,symptoms of bronchitis,what is the flu,oscillococcinum,flu medicine,flu remedies,flu complications,signs of the flu,how to get rid of the flu,body temperature,target_1,target_2,target_4,target_8
2013-23,1.34287,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,1.0,24.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,5.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,14.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,5.0,32.0,3.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,24.0,0.0,4.0,4.0,0.0,8.0,0.0,0.0,0.0,0.0,47.0,1.2033,1.29978,1.1888100000000001,1.5222
2013-24,1.2033,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,1.0,24.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,5.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,14.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,5.0,32.0,3.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,24.0,0.0,4.0,4.0,0.0,8.0,0.0,0.0,0.0,0.0,47.0,1.29978,1.06077,1.0125600000000001,1.11779
2013-25,1.29978,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,1.0,24.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,5.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,14.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,5.0,32.0,3.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,24.0,0.0,4.0,4.0,0.0,8.0,0.0,0.0,0.0,0.0,47.0,1.06077,1.1888100000000001,0.932235,1.22065
2013-26,1.06077,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,1.0,24.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,5.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,14.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,5.0,32.0,3.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,24.0,0.0,4.0,4.0,0.0,8.0,0.0,0.0,0.0,0.0,47.0,1.1888100000000001,1.0125600000000001,1.04764,1.30633
2013-27,1.1888100000000001,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,1.0,24.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,5.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,14.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,5.0,32.0,3.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,24.0,0.0,4.0,4.0,0.0,8.0,0.0,0.0,0.0,0.0,47.0,1.0125600000000001,0.932235,1.5222,1.57083
2013-28,1.0125600000000001,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,3.0,31.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,14.0,0.0,0.0,0.0,14.0,10.0,0.0,10.0,0.0,14.0,0.0,14.0,35.0,8.0,0.0,8.0,16.0,6.0,3.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,76.0,0.0,0.0,0.0,6.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,23.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.932235,1.04764,1.11779,1.67113
2013-29,0.932235,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,3.0,31.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,14.0,0.0,0.0,0.0,14.0,10.0,0.0,10.0,0.0,14.0,0.0,14.0,35.0,8.0,0.0,8.0,16.0,6.0,3.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,76.0,0.0,0.0,0.0,6.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,23.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,1.04764,1.5222,1.22065,1.82213
2013-30,1.04764,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,3.0,31.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,14.0,0.0,0.0,0.0,14.0,10.0,0.0,10.0,0.0,14.0,0.0,14.0,35.0,8.0,0.0,8.0,16.0,6.0,3.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,76.0,0.0,0.0,0.0,6.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,23.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,1.5222,1.11779,1.30633,1.88159
2013-31,1.5222,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,3.0,31.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,14.0,0.0,0.0,0.0,14.0,10.0,0.0,10.0,0.0,14.0,0.0,14.0,35.0,8.0,0.0,8.0,16.0,6.0,3.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,76.0,0.0,0.0,0.0,6.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,23.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,1.11779,1.22065,1.57083,1.99498
2013-32,1.11779,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,16.0,16.0,0.0,0.0,0.0,1.0,36.0,2.0,0.0,0.0,1.0,5.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,13.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,24.0,0.0,0.0,0.0,0.0,11.0,11.0,11.0,0.0,0.0,0.0,16.0,39.0,6.0,0.0,6.0,17.0,3.0,33.0,0.0,0.0,0.0,0.0,74.0,0.0,0.0,56.0,0.0,0.0,0.0,6.0,6.0,0.0,4.0,3.0,0.0,1.0,0.0,0.0,0.0,33.0,5.0,9.0,14.0,0.0,10.0,10.0,0.0,0.0,0.0,54.0,1.22065,1.30633,1.67113,2.02694
2013-33,1.22065,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,16.0,16.0,0.0,0.0,0.0,1.0,36.0,2.0,0.0,0.0,1.0,5.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,13.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,24.0,0.0,0.0,0.0,0.0,11.0,11.0,11.0,0.0,0.0,0.0,16.0,39.0,6.0,0.0,6.0,17.0,3.0,33.0,0.0,0.0,0.0,0.0,74.0,0.0,0.0,56.0,0.0,0.0,0.0,6.0,6.0,0.0,4.0,3.0,0.0,1.0,0.0,0.0,0.0,33.0,5.0,9.0,14.0,0.0,10.0,10.0,0.0,0.0,0.0,54.0,1.30633,1.57083,1.82213,2.23888
2013-34,1.30633,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,16.0,16.0,0.0,0.0,0.0,1.0,36.0,2.0,0.0,0.0,1.0,5.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,13.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,24.0,0.0,0.0,0.0,0.0,11.0,11.0,11.0,0.0,0.0,0.0,16.0,39.0,6.0,0.0,6.0,17.0,3.0,33.0,0.0,0.0,0.0,0.0,74.0,0.0,0.0,56.0,0.0,0.0,0.0,6.0,6.0,0.0,4.0,3.0,0.0,1.0,0.0,0.0,0.0,33.0,5.0,9.0,14.0,0.0,10.0,10.0,0.0,0.0,0.0,54.0,1.57083,1.67113,1.88159,2.3002700000000003
2013-35,1.57083,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,16.0,16.0,0.0,0.0,0.0,1.0,36.0,2.0,0.0,0.0,1.0,5.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,13.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,24.0,0.0,0.0,0.0,0.0,11.0,11.0,11.0,0.0,0.0,0.0,16.0,39.0,6.0,0.0,6.0,17.0,3.0,33.0,0.0,0.0,0.0,0.0,74.0,0.0,0.0,56.0,0.0,0.0,0.0,6.0,6.0,0.0,4.0,3.0,0.0,1.0,0.0,0.0,0.0,33.0,5.0,9.0,14.0,0.0,10.0,10.0,0.0,0.0,0.0,54.0,1.67113,1.82213,1.99498,2.62847
2013-36,1.67113,19.0,0.0,0.0,0.0,0.0,7.0,7.0,7.0,43.0,16.0,31.0,0.0,16.0,0.0,1.0,39.0,6.0,2.0,0.0,1.0,12.0,0.0,0.0,11.0,2.0,0.0,43.0,0.0,0.0,0.0,0.0,22.0,12.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,30.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,11.0,0.0,0.0,0.0,15.0,20.0,6.0,22.0,17.0,0.0,16.0,0.0,0.0,0.0,0.0,73.0,0.0,0.0,55.0,14.0,14.0,6.0,6.0,24.0,6.0,2.0,1.0,0.0,3.0,3.0,3.0,0.0,37.0,0.0,4.0,4.0,4.0,9.0,0.0,0.0,0.0,0.0,26.0,1.82213,1.88159,2.02694,2.65535
2013-37,1.82213,19.0,0.0,0.0,0.0,0.0,7.0,7.0,7.0,43.0,16.0,31.0,0.0,16.0,0.0,1.0,39.0,6.0,2.0,0.0,1.0,12.0,0.0,0.0,11.0,2.0,0.0,43.0,0.0,0.0,0.0,0.0,22.0,12.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,30.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,11.0,0.0,0.0,0.0,15.0,20.0,6.0,22.0,17.0,0.0,16.0,0.0,0.0,0.0,0.0,73.0,0.0,0.0,55.0,14.0,14.0,6.0,6.0,24.0,6.0,2.0,1.0,0.0,3.0,3.0,3.0,0.0,37.0,0.0,4.0,4.0,4.0,9.0,0.0,0.0,0.0,0.0,26.0,1.88159,1.99498,2.23888,3.0209099999999998
2013-38,1.88159,19.0,0.0,0.0,0.0,0.0,7.0,7.0,7.0,43.0,16.0,31.0,0.0,16.0,0.0,1.0,39.0,6.0,2.0,0.0,1.0,12.0,0.0,0.0,11.0,2.0,0.0,43.0,0.0,0.0,0.0,0.0,22.0,12.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,30.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,11.0,0.0,0.0,0.0,15.0,20.0,6.0,22.0,17.0,0.0,16.0,0.0,0.0,0.0,0.0,73.0,0.0,0.0,55.0,14.0,14.0,6.0,6.0,24.0,6.0,2.0,1.0,0.0,3.0,3.0,3.0,0.0,37.0,0.0,4.0,4.0,4.0,9.0,0.0,0.0,0.0,0.0,26.0,1.99498,2.02694,2.3002700000000003,3.04197
2013-39,1.99498,19.0,0.0,0.0,0.0,0.0,7.0,7.0,7.0,43.0,16.0,31.0,0.0,16.0,0.0,1.0,39.0,6.0,2.0,0.0,1.0,12.0,0.0,0.0,11.0,2.0,0.0,43.0,0.0,0.0,0.0,0.0,22.0,12.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,30.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,11.0,0.0,0.0,0.0,15.0,20.0,6.0,22.0,17.0,0.0,16.0,0.0,0.0,0.0,0.0,73.0,0.0,0.0,55.0,14.0,14.0,6.0,6.0,24.0,6.0,2.0,1.0,0.0,3.0,3.0,3.0,0.0,37.0,0.0,4.0,4.0,4.0,9.0,0.0,0.0,0.0,0.0,26.0,2.02694,2.23888,2.62847,2.83947
2013-40,2.02694,19.0,0.0,0.0,0.0,0.0,7.0,7.0,7.0,43.0,16.0,31.0,0.0,16.0,0.0,1.0,39.0,6.0,2.0,0.0,1.0,12.0,0.0,0.0,11.0,2.0,0.0,43.0,0.0,0.0,0.0,0.0,22.0,12.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,30.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,11.0,0.0,0.0,0.0,15.0,20.0,6.0,22.0,17.0,0.0,16.0,0.0,0.0,0.0,0.0,73.0,0.0,0.0,55.0,14.0,14.0,6.0,6.0,24.0,6.0,2.0,1.0,0.0,3.0,3.0,3.0,0.0,37.0,0.0,4.0,4.0,4.0,9.0,0.0,0.0,0.0,0.0,26.0,2.23888,2.3002700000000003,2.65535,3.94011
2013-41,2.23888,13.0,0.0,0.0,0.0,0.0,8.0,0.0,8.0,19.0,0.0,0.0,0.0,0.0,2.0,0.0,46.0,5.0,2.0,0.0,0.0,9.0,2.0,0.0,7.0,0.0,11.0,40.0,11.0,0.0,7.0,0.0,20.0,7.0,0.0,12.0,12.0,12.0,0.0,0.0,0.0,2.0,32.0,0.0,0.0,16.0,0.0,0.0,17.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,15.0,6.0,18.0,36.0,3.0,17.0,0.0,0.0,0.0,0.0,69.0,0.0,0.0,43.0,15.0,0.0,0.0,6.0,19.0,0.0,0.0,14.0,0.0,1.0,0.0,11.0,0.0,47.0,5.0,5.0,7.0,5.0,0.0,10.0,0.0,10.0,0.0,48.0,2.3002700000000003,2.62847,3.0209099999999998,4.19149
2013-42,2.3002700000000003,13.0,0.0,0.0,0.0,0.0,8.0,0.0,8.0,19.0,0.0,0.0,0.0,0.0,2.0,0.0,46.0,5.0,2.0,0.0,0.0,9.0,2.0,0.0,7.0,0.0,11.0,40.0,11.0,0.0,7.0,0.0,20.0,7.0,0.0,12.0,12.0,12.0,0.0,0.0,0.0,2.0,32.0,0.0,0.0,16.0,0.0,0.0,17.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,15.0,6.0,18.0,36.0,3.0,17.0,0.0,0.0,0.0,0.0,69.0,0.0,0.0,43.0,15.0,0.0,0.0,6.0,19.0,0.0,0.0,14.0,0.0,1.0,0.0,11.0,0.0,47.0,5.0,5.0,7.0,5.0,0.0,10.0,0.0,10.0,0.0,48.0,2.62847,2.65535,3.04197,5.18179
2013-43,2.62847,13.0,0.0,0.0,0.0,0.0,8.0,0.0,8.0,19.0,0.0,0.0,0.0,0.0,2.0,0.0,46.0,5.0,2.0,0.0,0.0,9.0,2.0,0.0,7.0,0.0,11.0,40.0,11.0,0.0,7.0,0.0,20.0,7.0,0.0,12.0,12.0,12.0,0.0,0.0,0.0,2.0,32.0,0.0,0.0,16.0,0.0,0.0,17.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,15.0,6.0,18.0,36.0,3.0,17.0,0.0,0.0,0.0,0.0,69.0,0.0,0.0,43.0,15.0,0.0,0.0,6.0,19.0,0.0,0.0,14.0,0.0,1.0,0.0,11.0,0.0,47.0,5.0,5.0,7.0,5.0,0.0,10.0,0.0,10.0,0.0,48.0,2.65535,3.0209099999999998,2.83947,4.19062
2013-44,2.65535,13.0,0.0,0.0,0.0,0.0,8.0,0.0,8.0,19.0,0.0,0.0,0.0,0.0,2.0,0.0,46.0,5.0,2.0,0.0,0.0,9.0,2.0,0.0,7.0,0.0,11.0,40.0,11.0,0.0,7.0,0.0,20.0,7.0,0.0,12.0,12.0,12.0,0.0,0.0,0.0,2.0,32.0,0.0,0.0,16.0,0.0,0.0,17.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,15.0,6.0,18.0,36.0,3.0,17.0,0.0,0.0,0.0,0.0,69.0,0.0,0.0,43.0,15.0,0.0,0.0,6.0,19.0,0.0,0.0,14.0,0.0,1.0,0.0,11.0,0.0,47.0,5.0,5.0,7.0,5.0,0.0,10.0,0.0,10.0,0.0,48.0,3.0209099999999998,3.04197,3.94011,8.66634
2013-45,3.0209099999999998,26.0,0.0,51.0,0.0,0.0,8.0,8.0,15.0,30.0,0.0,48.0,0.0,16.0,1.0,4.0,82.0,23.0,2.0,0.0,0.0,25.0,2.0,0.0,36.0,11.0,11.0,27.0,11.0,11.0,10.0,0.0,54.0,13.0,0.0,35.0,23.0,12.0,0.0,0.0,2.0,5.0,24.0,16.0,0.0,16.0,24.0,0.0,32.0,16.0,28.0,11.0,28.0,0.0,16.0,0.0,0.0,47.0,29.0,14.0,17.0,37.0,37.0,10.0,7.0,3.0,0.0,0.0,70.0,1.0,14.0,77.0,21.0,0.0,6.0,6.0,19.0,6.0,7.0,31.0,1.0,4.0,0.0,24.0,0.0,100.0,25.0,11.0,18.0,5.0,19.0,34.0,0.0,19.0,0.0,27.0,3.04197,2.83947,4.19149,8.012880000000001
2013-46,3.04197,26.0,0.0,51.0,0.0,0.0,8.0,8.0,15.0,30.0,0.0,48.0,0.0,16.0,1.0,4.0,82.0,23.0,2.0,0.0,0.0,25.0,2.0,0.0,36.0,11.0,11.0,27.0,11.0,11.0,10.0,0.0,54.0,13.0,0.0,35.0,23.0,12.0,0.0,0.0,2.0,5.0,24.0,16.0,0.0,16.0,24.0,0.0,32.0,16.0,28.0,11.0,28.0,0.0,16.0,0.0,0.0,47.0,29.0,14.0,17.0,37.0,37.0,10.0,7.0,3.0,0.0,0.0,70.0,1.0,14.0,77.0,21.0,0.0,6.0,6.0,19.0,6.0,7.0,31.0,1.0,4.0,0.0,24.0,0.0,100.0,25.0,11.0,18.0,5.0,19.0,34.0,0.0,19.0,0.0,27.0,2.83947,3.94011,5.18179,7.0751300000000015
2013-47,2.83947,26.0,0.0,51.0,0.0,0.0,8.0,8.0,15.0,30.0,0.0,48.0,0.0,16.0,1.0,4.0,82.0,23.0,2.0,0.0,0.0,25.0,2.0,0.0,36.0,11.0,11.0,27.0,11.0,11.0,10.0,0.0,54.0,13.0,0.0,35.0,23.0,12.0,0.0,0.0,2.0,5.0,24.0,16.0,0.0,16.0,24.0,0.0,32.0,16.0,28.0,11.0,28.0,0.0,16.0,0.0,0.0,47.0,29.0,14.0,17.0,37.0,37.0,10.0,7.0,3.0,0.0,0.0,70.0,1.0,14.0,77.0,21.0,0.0,6.0,6.0,19.0,6.0,7.0,31.0,1.0,4.0,0.0,24.0,0.0,100.0,25.0,11.0,18.0,5.0,19.0,34.0,0.0,19.0,0.0,27.0,3.94011,4.19149,4.19062,6.03897
2013-48,3.94011,26.0,0.0,51.0,0.0,0.0,8.0,8.0,15.0,30.0,0.0,48.0,0.0,16.0,1.0,4.0,82.0,23.0,2.0,0.0,0.0,25.0,2.0,0.0,36.0,11.0,11.0,27.0,11.0,11.0,10.0,0.0,54.0,13.0,0.0,35.0,23.0,12.0,0.0,0.0,2.0,5.0,24.0,16.0,0.0,16.0,24.0,0.0,32.0,16.0,28.0,11.0,28.0,0.0,16.0,0.0,0.0,47.0,29.0,14.0,17.0,37.0,37.0,10.0,7.0,3.0,0.0,0.0,70.0,1.0,14.0,77.0,21.0,0.0,6.0,6.0,19.0,6.0,7.0,31.0,1.0,4.0,0.0,24.0,0.0,100.0,25.0,11.0,18.0,5.0,19.0,34.0,0.0,19.0,0.0,27.0,4.19149,5.18179,8.66634,4.90335
2013-49,4.19149,5.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,47.0,5.0,1.0,0.0,0.0,9.0,0.0,0.0,11.0,0.0,0.0,13.0,0.0,0.0,0.0,5.0,15.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,9.0,18.0,0.0,0.0,0.0,0.0,31.0,14.0,7.0,7.0,25.0,0.0,13.0,0.0,3.0,0.0,0.0,72.0,0.0,11.0,68.0,0.0,0.0,0.0,5.0,7.0,5.0,1.0,5.0,1.0,0.0,0.0,2.0,0.0,52.0,4.0,4.0,5.0,0.0,8.0,0.0,8.0,8.0,0.0,32.0,5.18179,4.19062,8.012880000000001,4.26658
2013-50,5.18179,5.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,47.0,5.0,1.0,0.0,0.0,9.0,0.0,0.0,11.0,0.0,0.0,13.0,0.0,0.0,0.0,5.0,15.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,9.0,18.0,0.0,0.0,0.0,0.0,31.0,14.0,7.0,7.0,25.0,0.0,13.0,0.0,3.0,0.0,0.0,72.0,0.0,11.0,68.0,0.0,0.0,0.0,5.0,7.0,5.0,1.0,5.0,1.0,0.0,0.0,2.0,0.0,52.0,4.0,4.0,5.0,0.0,8.0,0.0,8.0,8.0,0.0,32.0,4.19062,8.66634,7.0751300000000015,3.61763
2013-51,4.19062,5.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,47.0,5.0,1.0,0.0,0.0,9.0,0.0,0.0,11.0,0.0,0.0,13.0,0.0,0.0,0.0,5.0,15.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,9.0,18.0,0.0,0.0,0.0,0.0,31.0,14.0,7.0,7.0,25.0,0.0,13.0,0.0,3.0,0.0,0.0,72.0,0.0,11.0,68.0,0.0,0.0,0.0,5.0,7.0,5.0,1.0,5.0,1.0,0.0,0.0,2.0,0.0,52.0,4.0,4.0,5.0,0.0,8.0,0.0,8.0,8.0,0.0,32.0,8.66634,8.012880000000001,6.03897,2.9620599999999997
2013-52,8.66634,5.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,47.0,5.0,1.0,0.0,0.0,9.0,0.0,0.0,11.0,0.0,0.0,13.0,0.0,0.0,0.0,5.0,15.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,9.0,18.0,0.0,0.0,0.0,0.0,31.0,14.0,7.0,7.0,25.0,0.0,13.0,0.0,3.0,0.0,0.0,72.0,0.0,11.0,68.0,0.0,0.0,0.0,5.0,7.0,5.0,1.0,5.0,1.0,0.0,0.0,2.0,0.0,52.0,4.0,4.0,5.0,0.0,8.0,0.0,8.0,8.0,0.0,32.0,8.012880000000001,7.0751300000000015,4.90335,2.7631799999999997
2014-01,8.012880000000001,5.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,47.0,5.0,1.0,0.0,0.0,9.0,0.0,0.0,11.0,0.0,0.0,13.0,0.0,0.0,0.0,5.0,15.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,9.0,18.0,0.0,0.0,0.0,0.0,31.0,14.0,7.0,7.0,25.0,0.0,13.0,0.0,3.0,0.0,0.0,72.0,0.0,11.0,68.0,0.0,0.0,0.0,5.0,7.0,5.0,1.0,5.0,1.0,0.0,0.0,2.0,0.0,52.0,4.0,4.0,5.0,0.0,8.0,0.0,8.0,8.0,0.0,32.0,7.0751300000000015,6.03897,4.26658,2.7004900000000003
2014-02,7.0751300000000015,5.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,47.0,5.0,1.0,0.0,0.0,9.0,0.0,0.0,11.0,0.0,0.0,13.0,0.0,0.0,0.0,5.0,15.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,9.0,18.0,0.0,0.0,0.0,0.0,31.0,14.0,7.0,7.0,25.0,0.0,13.0,0.0,3.0,0.0,0.0,72.0,0.0,11.0,68.0,0.0,0.0,0.0,5.0,7.0,5.0,1.0,5.0,1.0,0.0,0.0,2.0,0.0,52.0,4.0,4.0,5.0,0.0,8.0,0.0,8.0,8.0,0.0,32.0,6.03897,4.90335,3.61763,2.82952
