date,washington_flu,flu,flu recovery,having the flu,flu duration,remedies for the flu,influenza,influenza a and b,cure the flu,remedies for flu,flu shots,dangerous fever,break a fever,flu versus cold,medicine for the flu,treating flu,pneumonia,flu how long,flu and cold,flu lasts,braun thermoscan,the flu,cure flu,cold vs. flu,how long flu,how long is the flu,fever reducer,cold and flu,flu contagious period,treating the flu,incubation period for flu,reduce a fever,how long contagious,i have the flu,washington state flu,treat the flu,seattle flu,flu treatment,do i have the flu,flu shot,flu 2018,cold versus flu,flu vs cold,flu and fever,flu care,flu headache,human temperature,high fever,medicine for flu,flu treatments,influenza type a,fight the flu,influenza symptoms,the flu virus,reduce fever,cdc,type a influenza,cold symptoms,thermoscan,normal body temperature,how to treat the flu,flu virus,fever flu,stomach flu,how long does flu last,swine flu,flu cough,over the counter flu,contagious flu,what to do if you have the flu,symptoms,signs of flu,over the counter flu medicine,the flu symptoms,flu or cold,get rid of the flu,is flu contagious,flu germs,flu fever,early flu symptoms,stomach,how long is flu contagious,treatment for flu,cdc flu,taking temperature,exposed to flu,flu length,bronchitis,get over the flu,stomach flu symptoms,what is the flu,oscillococcinum,cold or flu,flu medicine,flu shot side effects,flu complications,signs of the flu,treat flu,body temperature,target_1,target_2,target_4,target_8
2014-07,1.43451,10.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,4.0,3.0,4.0,0.0,0.0,0.0,54.0,4.0,2.0,0.0,0.0,9.0,2.0,0.0,12.0,0.0,5.0,27.0,0.0,0.0,0.0,4.0,31.0,10.0,6.0,0.0,12.0,6.0,1.0,2.0,0.0,0.0,22.0,15.0,0.0,7.0,9.0,28.0,5.0,0.0,0.0,0.0,8.0,8.0,1.0,40.0,0.0,7.0,4.0,16.0,4.0,14.0,4.0,31.0,7.0,7.0,4.0,4.0,13.0,0.0,70.0,0.0,0.0,0.0,18.0,0.0,9.0,0.0,1.0,0.0,76.0,0.0,6.0,6.0,17.0,0.0,0.0,50.0,0.0,6.0,22.0,22.0,15.0,15.0,8.0,0.0,8.0,23.0,44.0,1.51721,0.580191,0.65596,0.548902
2014-08,1.51721,10.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,4.0,3.0,4.0,0.0,0.0,0.0,54.0,4.0,2.0,0.0,0.0,9.0,2.0,0.0,12.0,0.0,5.0,27.0,0.0,0.0,0.0,4.0,31.0,10.0,6.0,0.0,12.0,6.0,1.0,2.0,0.0,0.0,22.0,15.0,0.0,7.0,9.0,28.0,5.0,0.0,0.0,0.0,8.0,8.0,1.0,40.0,0.0,7.0,4.0,16.0,4.0,14.0,4.0,31.0,7.0,7.0,4.0,4.0,13.0,0.0,70.0,0.0,0.0,0.0,18.0,0.0,9.0,0.0,1.0,0.0,76.0,0.0,6.0,6.0,17.0,0.0,0.0,50.0,0.0,6.0,22.0,22.0,15.0,15.0,8.0,0.0,8.0,23.0,44.0,0.580191,0.724638,0.856007,0.682996
2014-09,0.580191,10.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,4.0,3.0,4.0,0.0,0.0,0.0,54.0,4.0,2.0,0.0,0.0,9.0,2.0,0.0,12.0,0.0,5.0,27.0,0.0,0.0,0.0,4.0,31.0,10.0,6.0,0.0,12.0,6.0,1.0,2.0,0.0,0.0,22.0,15.0,0.0,7.0,9.0,28.0,5.0,0.0,0.0,0.0,8.0,8.0,1.0,40.0,0.0,7.0,4.0,16.0,4.0,14.0,4.0,31.0,7.0,7.0,4.0,4.0,13.0,0.0,70.0,0.0,0.0,0.0,18.0,0.0,9.0,0.0,1.0,0.0,76.0,0.0,6.0,6.0,17.0,0.0,0.0,50.0,0.0,6.0,22.0,22.0,15.0,15.0,8.0,0.0,8.0,23.0,44.0,0.724638,0.65596,0.735294,0.681872
2014-10,0.724638,10.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,4.0,3.0,4.0,0.0,0.0,0.0,54.0,4.0,2.0,0.0,0.0,9.0,2.0,0.0,12.0,0.0,5.0,27.0,0.0,0.0,0.0,4.0,31.0,10.0,6.0,0.0,12.0,6.0,1.0,2.0,0.0,0.0,22.0,15.0,0.0,7.0,9.0,28.0,5.0,0.0,0.0,0.0,8.0,8.0,1.0,40.0,0.0,7.0,4.0,16.0,4.0,14.0,4.0,31.0,7.0,7.0,4.0,4.0,13.0,0.0,70.0,0.0,0.0,0.0,18.0,0.0,9.0,0.0,1.0,0.0,76.0,0.0,6.0,6.0,17.0,0.0,0.0,50.0,0.0,6.0,22.0,22.0,15.0,15.0,8.0,0.0,8.0,23.0,44.0,0.65596,0.856007,0.648571,0.401417
2014-11,0.65596,10.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,4.0,3.0,4.0,0.0,0.0,0.0,54.0,4.0,2.0,0.0,0.0,9.0,2.0,0.0,12.0,0.0,5.0,27.0,0.0,0.0,0.0,4.0,31.0,10.0,6.0,0.0,12.0,6.0,1.0,2.0,0.0,0.0,22.0,15.0,0.0,7.0,9.0,28.0,5.0,0.0,0.0,0.0,8.0,8.0,1.0,40.0,0.0,7.0,4.0,16.0,4.0,14.0,4.0,31.0,7.0,7.0,4.0,4.0,13.0,0.0,70.0,0.0,0.0,0.0,18.0,0.0,9.0,0.0,1.0,0.0,76.0,0.0,6.0,6.0,17.0,0.0,0.0,50.0,0.0,6.0,22.0,22.0,15.0,15.0,8.0,0.0,8.0,23.0,44.0,0.856007,0.735294,0.548902,0.607681
2014-12,0.856007,10.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,4.0,3.0,4.0,0.0,0.0,0.0,54.0,4.0,2.0,0.0,0.0,9.0,2.0,0.0,12.0,0.0,5.0,27.0,0.0,0.0,0.0,4.0,31.0,10.0,6.0,0.0,12.0,6.0,1.0,2.0,0.0,0.0,22.0,15.0,0.0,7.0,9.0,28.0,5.0,0.0,0.0,0.0,8.0,8.0,1.0,40.0,0.0,7.0,4.0,16.0,4.0,14.0,4.0,31.0,7.0,7.0,4.0,4.0,13.0,0.0,70.0,0.0,0.0,0.0,18.0,0.0,9.0,0.0,1.0,0.0,76.0,0.0,6.0,6.0,17.0,0.0,0.0,50.0,0.0,6.0,22.0,22.0,15.0,15.0,8.0,0.0,8.0,23.0,44.0,0.735294,0.648571,0.682996,0.407166
2014-13,0.735294,10.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,4.0,3.0,4.0,0.0,0.0,0.0,54.0,4.0,2.0,0.0,0.0,9.0,2.0,0.0,12.0,0.0,5.0,27.0,0.0,0.0,0.0,4.0,31.0,10.0,6.0,0.0,12.0,6.0,1.0,2.0,0.0,0.0,22.0,15.0,0.0,7.0,9.0,28.0,5.0,0.0,0.0,0.0,8.0,8.0,1.0,40.0,0.0,7.0,4.0,16.0,4.0,14.0,4.0,31.0,7.0,7.0,4.0,4.0,13.0,0.0,70.0,0.0,0.0,0.0,18.0,0.0,9.0,0.0,1.0,0.0,76.0,0.0,6.0,6.0,17.0,0.0,0.0,50.0,0.0,6.0,22.0,22.0,15.0,15.0,8.0,0.0,8.0,23.0,44.0,0.648571,0.548902,0.681872,0.609579
2014-14,0.648571,10.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,4.0,3.0,4.0,0.0,0.0,0.0,54.0,4.0,2.0,0.0,0.0,9.0,2.0,0.0,12.0,0.0,5.0,27.0,0.0,0.0,0.0,4.0,31.0,10.0,6.0,0.0,12.0,6.0,1.0,2.0,0.0,0.0,22.0,15.0,0.0,7.0,9.0,28.0,5.0,0.0,0.0,0.0,8.0,8.0,1.0,40.0,0.0,7.0,4.0,16.0,4.0,14.0,4.0,31.0,7.0,7.0,4.0,4.0,13.0,0.0,70.0,0.0,0.0,0.0,18.0,0.0,9.0,0.0,1.0,0.0,76.0,0.0,6.0,6.0,17.0,0.0,0.0,50.0,0.0,6.0,22.0,22.0,15.0,15.0,8.0,0.0,8.0,23.0,44.0,0.548902,0.682996,0.401417,0.38583
2014-15,0.548902,8.0,23.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,2.0,4.0,2.0,0.0,0.0,0.0,43.0,3.0,1.0,0.0,0.0,9.0,0.0,0.0,9.0,0.0,6.0,11.0,0.0,0.0,0.0,4.0,28.0,8.0,8.0,0.0,5.0,3.0,0.0,0.0,0.0,0.0,8.0,0.0,8.0,16.0,10.0,40.0,5.0,0.0,8.0,0.0,12.0,16.0,0.0,43.0,1.0,5.0,4.0,23.0,0.0,8.0,9.0,28.0,2.0,4.0,5.0,0.0,7.0,0.0,68.0,0.0,0.0,0.0,9.0,14.0,19.0,9.0,1.0,0.0,74.0,0.0,0.0,12.0,12.0,0.0,1.0,38.0,1.0,4.0,12.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,55.0,0.682996,0.681872,0.607681,0.402414
2014-16,0.682996,8.0,23.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,2.0,4.0,2.0,0.0,0.0,0.0,43.0,3.0,1.0,0.0,0.0,9.0,0.0,0.0,9.0,0.0,6.0,11.0,0.0,0.0,0.0,4.0,28.0,8.0,8.0,0.0,5.0,3.0,0.0,0.0,0.0,0.0,8.0,0.0,8.0,16.0,10.0,40.0,5.0,0.0,8.0,0.0,12.0,16.0,0.0,43.0,1.0,5.0,4.0,23.0,0.0,8.0,9.0,28.0,2.0,4.0,5.0,0.0,7.0,0.0,68.0,0.0,0.0,0.0,9.0,14.0,19.0,9.0,1.0,0.0,74.0,0.0,0.0,12.0,12.0,0.0,1.0,38.0,1.0,4.0,12.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,55.0,0.681872,0.401417,0.407166,0.454959
2014-17,0.681872,8.0,23.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,2.0,4.0,2.0,0.0,0.0,0.0,43.0,3.0,1.0,0.0,0.0,9.0,0.0,0.0,9.0,0.0,6.0,11.0,0.0,0.0,0.0,4.0,28.0,8.0,8.0,0.0,5.0,3.0,0.0,0.0,0.0,0.0,8.0,0.0,8.0,16.0,10.0,40.0,5.0,0.0,8.0,0.0,12.0,16.0,0.0,43.0,1.0,5.0,4.0,23.0,0.0,8.0,9.0,28.0,2.0,4.0,5.0,0.0,7.0,0.0,68.0,0.0,0.0,0.0,9.0,14.0,19.0,9.0,1.0,0.0,74.0,0.0,0.0,12.0,12.0,0.0,1.0,38.0,1.0,4.0,12.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,55.0,0.401417,0.607681,0.609579,0.529301
2014-18,0.401417,8.0,23.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,2.0,4.0,2.0,0.0,0.0,0.0,43.0,3.0,1.0,0.0,0.0,9.0,0.0,0.0,9.0,0.0,6.0,11.0,0.0,0.0,0.0,4.0,28.0,8.0,8.0,0.0,5.0,3.0,0.0,0.0,0.0,0.0,8.0,0.0,8.0,16.0,10.0,40.0,5.0,0.0,8.0,0.0,12.0,16.0,0.0,43.0,1.0,5.0,4.0,23.0,0.0,8.0,9.0,28.0,2.0,4.0,5.0,0.0,7.0,0.0,68.0,0.0,0.0,0.0,9.0,14.0,19.0,9.0,1.0,0.0,74.0,0.0,0.0,12.0,12.0,0.0,1.0,38.0,1.0,4.0,12.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,55.0,0.607681,0.407166,0.38583,0.45853999999999995
2014-19,0.607681,9.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,2.0,2.0,6.0,0.0,1.0,0.0,43.0,3.0,2.0,0.0,1.0,6.0,2.0,0.0,7.0,0.0,16.0,22.0,0.0,0.0,5.0,0.0,20.0,0.0,0.0,7.0,5.0,4.0,0.0,2.0,0.0,0.0,18.0,0.0,0.0,9.0,11.0,28.0,0.0,0.0,0.0,0.0,9.0,9.0,1.0,35.0,0.0,2.0,0.0,19.0,0.0,10.0,6.0,24.0,4.0,2.0,10.0,5.0,5.0,0.0,64.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,1.0,0.0,71.0,0.0,7.0,7.0,7.0,0.0,0.0,35.0,0.0,3.0,18.0,0.0,9.0,9.0,0.0,0.0,0.0,27.0,42.0,0.407166,0.609579,0.402414,0.241896
2014-20,0.407166,9.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,2.0,2.0,6.0,0.0,1.0,0.0,43.0,3.0,2.0,0.0,1.0,6.0,2.0,0.0,7.0,0.0,16.0,22.0,0.0,0.0,5.0,0.0,20.0,0.0,0.0,7.0,5.0,4.0,0.0,2.0,0.0,0.0,18.0,0.0,0.0,9.0,11.0,28.0,0.0,0.0,0.0,0.0,9.0,9.0,1.0,35.0,0.0,2.0,0.0,19.0,0.0,10.0,6.0,24.0,4.0,2.0,10.0,5.0,5.0,0.0,64.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,1.0,0.0,71.0,0.0,7.0,7.0,7.0,0.0,0.0,35.0,0.0,3.0,18.0,0.0,9.0,9.0,0.0,0.0,0.0,27.0,42.0,0.609579,0.38583,0.454959,0.37236199999999997
2014-21,0.609579,9.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,2.0,2.0,6.0,0.0,1.0,0.0,43.0,3.0,2.0,0.0,1.0,6.0,2.0,0.0,7.0,0.0,16.0,22.0,0.0,0.0,5.0,0.0,20.0,0.0,0.0,7.0,5.0,4.0,0.0,2.0,0.0,0.0,18.0,0.0,0.0,9.0,11.0,28.0,0.0,0.0,0.0,0.0,9.0,9.0,1.0,35.0,0.0,2.0,0.0,19.0,0.0,10.0,6.0,24.0,4.0,2.0,10.0,5.0,5.0,0.0,64.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,1.0,0.0,71.0,0.0,7.0,7.0,7.0,0.0,0.0,35.0,0.0,3.0,18.0,0.0,9.0,9.0,0.0,0.0,0.0,27.0,42.0,0.38583,0.402414,0.529301,0.265152
2014-22,0.38583,9.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,2.0,2.0,6.0,0.0,1.0,0.0,43.0,3.0,2.0,0.0,1.0,6.0,2.0,0.0,7.0,0.0,16.0,22.0,0.0,0.0,5.0,0.0,20.0,0.0,0.0,7.0,5.0,4.0,0.0,2.0,0.0,0.0,18.0,0.0,0.0,9.0,11.0,28.0,0.0,0.0,0.0,0.0,9.0,9.0,1.0,35.0,0.0,2.0,0.0,19.0,0.0,10.0,6.0,24.0,4.0,2.0,10.0,5.0,5.0,0.0,64.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,1.0,0.0,71.0,0.0,7.0,7.0,7.0,0.0,0.0,35.0,0.0,3.0,18.0,0.0,9.0,9.0,0.0,0.0,0.0,27.0,42.0,0.402414,0.454959,0.45853999999999995,0.274348
2014-23,0.402414,7.0,0.0,49.0,0.0,0.0,9.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,36.0,1.0,1.0,0.0,0.0,4.0,5.0,0.0,2.0,0.0,6.0,6.0,0.0,0.0,4.0,4.0,24.0,0.0,0.0,0.0,10.0,0.0,1.0,1.0,0.0,0.0,0.0,9.0,9.0,9.0,11.0,22.0,0.0,0.0,9.0,0.0,0.0,9.0,1.0,32.0,1.0,4.0,0.0,9.0,0.0,5.0,0.0,14.0,2.0,3.0,0.0,0.0,5.0,0.0,64.0,0.0,0.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,70.0,0.0,6.0,10.0,0.0,0.0,0.0,25.0,0.0,2.0,17.0,8.0,9.0,25.0,0.0,0.0,0.0,0.0,35.0,0.454959,0.529301,0.241896,0.631845
2014-24,0.454959,7.0,0.0,49.0,0.0,0.0,9.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,36.0,1.0,1.0,0.0,0.0,4.0,5.0,0.0,2.0,0.0,6.0,6.0,0.0,0.0,4.0,4.0,24.0,0.0,0.0,0.0,10.0,0.0,1.0,1.0,0.0,0.0,0.0,9.0,9.0,9.0,11.0,22.0,0.0,0.0,9.0,0.0,0.0,9.0,1.0,32.0,1.0,4.0,0.0,9.0,0.0,5.0,0.0,14.0,2.0,3.0,0.0,0.0,5.0,0.0,64.0,0.0,0.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,70.0,0.0,6.0,10.0,0.0,0.0,0.0,25.0,0.0,2.0,17.0,8.0,9.0,25.0,0.0,0.0,0.0,0.0,35.0,0.529301,0.45853999999999995,0.37236199999999997,0.30888000000000004
2014-25,0.529301,7.0,0.0,49.0,0.0,0.0,9.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,36.0,1.0,1.0,0.0,0.0,4.0,5.0,0.0,2.0,0.0,6.0,6.0,0.0,0.0,4.0,4.0,24.0,0.0,0.0,0.0,10.0,0.0,1.0,1.0,0.0,0.0,0.0,9.0,9.0,9.0,11.0,22.0,0.0,0.0,9.0,0.0,0.0,9.0,1.0,32.0,1.0,4.0,0.0,9.0,0.0,5.0,0.0,14.0,2.0,3.0,0.0,0.0,5.0,0.0,64.0,0.0,0.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,70.0,0.0,6.0,10.0,0.0,0.0,0.0,25.0,0.0,2.0,17.0,8.0,9.0,25.0,0.0,0.0,0.0,0.0,35.0,0.45853999999999995,0.241896,0.265152,0.292032
2014-26,0.45853999999999995,7.0,0.0,49.0,0.0,0.0,9.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,36.0,1.0,1.0,0.0,0.0,4.0,5.0,0.0,2.0,0.0,6.0,6.0,0.0,0.0,4.0,4.0,24.0,0.0,0.0,0.0,10.0,0.0,1.0,1.0,0.0,0.0,0.0,9.0,9.0,9.0,11.0,22.0,0.0,0.0,9.0,0.0,0.0,9.0,1.0,32.0,1.0,4.0,0.0,9.0,0.0,5.0,0.0,14.0,2.0,3.0,0.0,0.0,5.0,0.0,64.0,0.0,0.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,70.0,0.0,6.0,10.0,0.0,0.0,0.0,25.0,0.0,2.0,17.0,8.0,9.0,25.0,0.0,0.0,0.0,0.0,35.0,0.241896,0.37236199999999997,0.274348,0.329489
2014-27,0.241896,7.0,0.0,49.0,0.0,0.0,9.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,36.0,1.0,1.0,0.0,0.0,4.0,5.0,0.0,2.0,0.0,6.0,6.0,0.0,0.0,4.0,4.0,24.0,0.0,0.0,0.0,10.0,0.0,1.0,1.0,0.0,0.0,0.0,9.0,9.0,9.0,11.0,22.0,0.0,0.0,9.0,0.0,0.0,9.0,1.0,32.0,1.0,4.0,0.0,9.0,0.0,5.0,0.0,14.0,2.0,3.0,0.0,0.0,5.0,0.0,64.0,0.0,0.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,70.0,0.0,6.0,10.0,0.0,0.0,0.0,25.0,0.0,2.0,17.0,8.0,9.0,25.0,0.0,0.0,0.0,0.0,35.0,0.37236199999999997,0.265152,0.631845,0.183908
2014-28,0.37236199999999997,8.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,1.0,5.0,2.0,9.0,0.0,0.0,0.0,28.0,2.0,1.0,0.0,1.0,5.0,0.0,0.0,7.0,0.0,12.0,6.0,0.0,0.0,0.0,0.0,12.0,0.0,3.0,0.0,13.0,3.0,0.0,3.0,0.0,0.0,8.0,0.0,0.0,8.0,10.0,15.0,0.0,0.0,0.0,0.0,8.0,0.0,1.0,47.0,0.0,3.0,4.0,9.0,0.0,13.0,4.0,17.0,2.0,4.0,0.0,0.0,7.0,0.0,65.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,1.0,0.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,3.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.265152,0.274348,0.30888000000000004,0.365631
2014-29,0.265152,8.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,1.0,5.0,2.0,9.0,0.0,0.0,0.0,28.0,2.0,1.0,0.0,1.0,5.0,0.0,0.0,7.0,0.0,12.0,6.0,0.0,0.0,0.0,0.0,12.0,0.0,3.0,0.0,13.0,3.0,0.0,3.0,0.0,0.0,8.0,0.0,0.0,8.0,10.0,15.0,0.0,0.0,0.0,0.0,8.0,0.0,1.0,47.0,0.0,3.0,4.0,9.0,0.0,13.0,4.0,17.0,2.0,4.0,0.0,0.0,7.0,0.0,65.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,1.0,0.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,3.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.274348,0.631845,0.292032,0.40726799999999996
2014-30,0.274348,8.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,1.0,5.0,2.0,9.0,0.0,0.0,0.0,28.0,2.0,1.0,0.0,1.0,5.0,0.0,0.0,7.0,0.0,12.0,6.0,0.0,0.0,0.0,0.0,12.0,0.0,3.0,0.0,13.0,3.0,0.0,3.0,0.0,0.0,8.0,0.0,0.0,8.0,10.0,15.0,0.0,0.0,0.0,0.0,8.0,0.0,1.0,47.0,0.0,3.0,4.0,9.0,0.0,13.0,4.0,17.0,2.0,4.0,0.0,0.0,7.0,0.0,65.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,1.0,0.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,3.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.631845,0.30888000000000004,0.329489,0.622038
2014-31,0.631845,8.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,1.0,5.0,2.0,9.0,0.0,0.0,0.0,28.0,2.0,1.0,0.0,1.0,5.0,0.0,0.0,7.0,0.0,12.0,6.0,0.0,0.0,0.0,0.0,12.0,0.0,3.0,0.0,13.0,3.0,0.0,3.0,0.0,0.0,8.0,0.0,0.0,8.0,10.0,15.0,0.0,0.0,0.0,0.0,8.0,0.0,1.0,47.0,0.0,3.0,4.0,9.0,0.0,13.0,4.0,17.0,2.0,4.0,0.0,0.0,7.0,0.0,65.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,1.0,0.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,3.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.30888000000000004,0.292032,0.183908,0.32769000000000004
2014-32,0.30888000000000004,19.0,0.0,21.0,0.0,0.0,14.0,1.0,1.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,43.0,3.0,4.0,0.0,0.0,10.0,2.0,0.0,10.0,0.0,5.0,39.0,0.0,0.0,0.0,0.0,24.0,11.0,6.0,3.0,21.0,3.0,1.0,28.0,0.0,0.0,22.0,22.0,18.0,7.0,14.0,9.0,0.0,0.0,0.0,0.0,0.0,15.0,2.0,42.0,0.0,8.0,4.0,23.0,0.0,35.0,11.0,22.0,5.0,8.0,11.0,4.0,17.0,4.0,69.0,0.0,0.0,0.0,17.0,9.0,0.0,0.0,2.0,0.0,69.0,0.0,11.0,11.0,11.0,0.0,0.0,39.0,0.0,5.0,22.0,7.0,14.0,14.0,33.0,0.0,0.0,7.0,60.0,0.292032,0.329489,0.365631,0.4437180000000001
2014-33,0.292032,19.0,0.0,21.0,0.0,0.0,14.0,1.0,1.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,43.0,3.0,4.0,0.0,0.0,10.0,2.0,0.0,10.0,0.0,5.0,39.0,0.0,0.0,0.0,0.0,24.0,11.0,6.0,3.0,21.0,3.0,1.0,28.0,0.0,0.0,22.0,22.0,18.0,7.0,14.0,9.0,0.0,0.0,0.0,0.0,0.0,15.0,2.0,42.0,0.0,8.0,4.0,23.0,0.0,35.0,11.0,22.0,5.0,8.0,11.0,4.0,17.0,4.0,69.0,0.0,0.0,0.0,17.0,9.0,0.0,0.0,2.0,0.0,69.0,0.0,11.0,11.0,11.0,0.0,0.0,39.0,0.0,5.0,22.0,7.0,14.0,14.0,33.0,0.0,0.0,7.0,60.0,0.329489,0.183908,0.40726799999999996,1.4532200000000002
2014-34,0.329489,19.0,0.0,21.0,0.0,0.0,14.0,1.0,1.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,43.0,3.0,4.0,0.0,0.0,10.0,2.0,0.0,10.0,0.0,5.0,39.0,0.0,0.0,0.0,0.0,24.0,11.0,6.0,3.0,21.0,3.0,1.0,28.0,0.0,0.0,22.0,22.0,18.0,7.0,14.0,9.0,0.0,0.0,0.0,0.0,0.0,15.0,2.0,42.0,0.0,8.0,4.0,23.0,0.0,35.0,11.0,22.0,5.0,8.0,11.0,4.0,17.0,4.0,69.0,0.0,0.0,0.0,17.0,9.0,0.0,0.0,2.0,0.0,69.0,0.0,11.0,11.0,11.0,0.0,0.0,39.0,0.0,5.0,22.0,7.0,14.0,14.0,33.0,0.0,0.0,7.0,60.0,0.183908,0.365631,0.622038,0.773616
2014-35,0.183908,19.0,0.0,21.0,0.0,0.0,14.0,1.0,1.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,43.0,3.0,4.0,0.0,0.0,10.0,2.0,0.0,10.0,0.0,5.0,39.0,0.0,0.0,0.0,0.0,24.0,11.0,6.0,3.0,21.0,3.0,1.0,28.0,0.0,0.0,22.0,22.0,18.0,7.0,14.0,9.0,0.0,0.0,0.0,0.0,0.0,15.0,2.0,42.0,0.0,8.0,4.0,23.0,0.0,35.0,11.0,22.0,5.0,8.0,11.0,4.0,17.0,4.0,69.0,0.0,0.0,0.0,17.0,9.0,0.0,0.0,2.0,0.0,69.0,0.0,11.0,11.0,11.0,0.0,0.0,39.0,0.0,5.0,22.0,7.0,14.0,14.0,33.0,0.0,0.0,7.0,60.0,0.365631,0.40726799999999996,0.32769000000000004,0.620604
2014-36,0.365631,19.0,0.0,21.0,0.0,0.0,14.0,1.0,1.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,43.0,3.0,4.0,0.0,0.0,10.0,2.0,0.0,10.0,0.0,5.0,39.0,0.0,0.0,0.0,0.0,24.0,11.0,6.0,3.0,21.0,3.0,1.0,28.0,0.0,0.0,22.0,22.0,18.0,7.0,14.0,9.0,0.0,0.0,0.0,0.0,0.0,15.0,2.0,42.0,0.0,8.0,4.0,23.0,0.0,35.0,11.0,22.0,5.0,8.0,11.0,4.0,17.0,4.0,69.0,0.0,0.0,0.0,17.0,9.0,0.0,0.0,2.0,0.0,69.0,0.0,11.0,11.0,11.0,0.0,0.0,39.0,0.0,5.0,22.0,7.0,14.0,14.0,33.0,0.0,0.0,7.0,60.0,0.40726799999999996,0.622038,0.4437180000000001,0.604511
2014-37,0.40726799999999996,38.0,0.0,21.0,0.0,0.0,29.0,0.0,0.0,0.0,73.0,2.0,4.0,0.0,0.0,0.0,51.0,7.0,2.0,0.0,0.0,23.0,3.0,0.0,22.0,0.0,5.0,26.0,0.0,11.0,0.0,4.0,22.0,4.0,0.0,0.0,39.0,3.0,0.0,73.0,0.0,0.0,26.0,15.0,15.0,22.0,23.0,46.0,0.0,0.0,0.0,0.0,7.0,15.0,1.0,100.0,0.0,12.0,6.0,22.0,0.0,33.0,9.0,19.0,2.0,8.0,11.0,9.0,6.0,4.0,86.0,0.0,0.0,0.0,17.0,0.0,17.0,0.0,1.0,0.0,67.0,0.0,5.0,33.0,8.0,0.0,0.0,51.0,3.0,5.0,15.0,11.0,15.0,11.0,100.0,7.0,7.0,0.0,85.0,0.622038,0.32769000000000004,1.4532200000000002,0.616406
