date,oregon_flu,flu,flu recovery,having the flu,bird flu,flu duration,flu in children,influenza,influenza a and b,cure the flu,flu season,flu shots,dangerous fever,break a fever,how long is the flu contagious,medicine for the flu,treating flu,pneumonia,fever cough,flu and cold,flu lasts,braun thermoscan,flu symptoms,cure flu,cold vs. flu,how long flu,symptoms of flu,fever reducer,cold and flu,flu contagious period,flu children,flu 2019,incubation period for flu,reduce a fever,i have the flu,low body,treat the flu,flu treatment,do i have the flu,flu shot,flu 2018,cold versus flu,flu vs cold,flu and fever,flu care,flu headache,human temperature,high fever,medicine for flu,flu treatments,influenza type a,fight the flu,influenza symptoms,the flu virus,flu in oregon,reduce fever,cdc,type a influenza,influenza incubation period,thermoscan,normal body temperature,how to treat the flu,how long does the flu last,fever flu,stomach flu,how long does flu last,flu vaccine,flu cough,over the counter flu,contagious flu,flu report,symptoms,signs of flu,over the counter flu medicine,flu or cold,get rid of the flu,is flu contagious,flu germs,flu fever,flu oregon,early flu symptoms,how long is flu contagious,treatment for flu,taking temperature,exposed to flu,flu contagious,bronchitis,get over the flu,portland flu,symptoms of bronchitis,oscillococcinum,cold or flu,flu medicine,flu remedies,flu complications,signs of the flu,treat flu,how to get rid of the flu,target_1,target_2,target_4,target_8
2013-38,0.443787,12.0,0.0,0.0,4.0,0.0,1.0,13.0,0.0,0.0,1.0,16.0,0.0,0.0,0.0,0.0,1.0,23.0,3.0,3.0,0.0,0.0,4.0,0.0,0.0,1.0,5.0,5.0,2.0,0.0,3.0,0.0,0.0,0.0,4.0,23.0,0.0,4.0,0.0,20.0,0.0,0.0,7.0,13.0,7.0,13.0,4.0,27.0,0.0,0.0,0.0,0.0,6.0,6.0,1.0,1.0,26.0,0.0,0.0,0.0,8.0,0.0,0.0,6.0,8.0,2.0,34.0,4.0,0.0,0.0,0.0,30.0,0.0,0.0,14.0,7.0,7.0,7.0,3.0,9.0,1.0,0.0,4.0,4.0,0.0,4.0,22.0,0.0,6.0,2.0,16.0,16.0,0.0,0.0,0.0,14.0,14.0,27.0,0.436137,0.0904432,0.443568,0.484914
2013-39,0.436137,12.0,0.0,0.0,4.0,0.0,1.0,13.0,0.0,0.0,1.0,16.0,0.0,0.0,0.0,0.0,1.0,23.0,3.0,3.0,0.0,0.0,4.0,0.0,0.0,1.0,5.0,5.0,2.0,0.0,3.0,0.0,0.0,0.0,4.0,23.0,0.0,4.0,0.0,20.0,0.0,0.0,7.0,13.0,7.0,13.0,4.0,27.0,0.0,0.0,0.0,0.0,6.0,6.0,1.0,1.0,26.0,0.0,0.0,0.0,8.0,0.0,0.0,6.0,8.0,2.0,34.0,4.0,0.0,0.0,0.0,30.0,0.0,0.0,14.0,7.0,7.0,7.0,3.0,9.0,1.0,0.0,4.0,4.0,0.0,4.0,22.0,0.0,6.0,2.0,16.0,16.0,0.0,0.0,0.0,14.0,14.0,27.0,0.0904432,0.151668,0.321268,0.4966890000000001
2013-40,0.0904432,12.0,0.0,0.0,4.0,0.0,1.0,13.0,0.0,0.0,1.0,16.0,0.0,0.0,0.0,0.0,1.0,23.0,3.0,3.0,0.0,0.0,4.0,0.0,0.0,1.0,5.0,5.0,2.0,0.0,3.0,0.0,0.0,0.0,4.0,23.0,0.0,4.0,0.0,20.0,0.0,0.0,7.0,13.0,7.0,13.0,4.0,27.0,0.0,0.0,0.0,0.0,6.0,6.0,1.0,1.0,26.0,0.0,0.0,0.0,8.0,0.0,0.0,6.0,8.0,2.0,34.0,4.0,0.0,0.0,0.0,30.0,0.0,0.0,14.0,7.0,7.0,7.0,3.0,9.0,1.0,0.0,4.0,4.0,0.0,4.0,22.0,0.0,6.0,2.0,16.0,16.0,0.0,0.0,0.0,14.0,14.0,27.0,0.151668,0.443568,0.459559,0.324675
2013-41,0.151668,10.0,0.0,0.0,6.0,0.0,0.0,15.0,0.0,0.0,1.0,7.0,1.0,1.0,0.0,0.0,1.0,26.0,7.0,7.0,0.0,0.0,6.0,0.0,0.0,1.0,11.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,4.0,0.0,9.0,0.0,0.0,0.0,10.0,0.0,13.0,9.0,13.0,0.0,0.0,0.0,6.0,6.0,6.0,1.0,1.0,21.0,0.0,0.0,0.0,8.0,0.0,2.0,9.0,15.0,4.0,21.0,0.0,2.0,2.0,0.0,33.0,0.0,0.0,0.0,7.0,14.0,0.0,5.0,4.0,1.0,0.0,0.0,4.0,4.0,4.0,25.0,0.0,5.0,5.0,8.0,0.0,0.0,16.0,13.0,0.0,0.0,0.0,0.443568,0.321268,0.307613,0.746714
2013-42,0.443568,10.0,0.0,0.0,6.0,0.0,0.0,15.0,0.0,0.0,1.0,7.0,1.0,1.0,0.0,0.0,1.0,26.0,7.0,7.0,0.0,0.0,6.0,0.0,0.0,1.0,11.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,4.0,0.0,9.0,0.0,0.0,0.0,10.0,0.0,13.0,9.0,13.0,0.0,0.0,0.0,6.0,6.0,6.0,1.0,1.0,21.0,0.0,0.0,0.0,8.0,0.0,2.0,9.0,15.0,4.0,21.0,0.0,2.0,2.0,0.0,33.0,0.0,0.0,0.0,7.0,14.0,0.0,5.0,4.0,1.0,0.0,0.0,4.0,4.0,4.0,25.0,0.0,5.0,5.0,8.0,0.0,0.0,16.0,13.0,0.0,0.0,0.0,0.321268,0.459559,0.484914,0.8982040000000001
2013-43,0.321268,10.0,0.0,0.0,6.0,0.0,0.0,15.0,0.0,0.0,1.0,7.0,1.0,1.0,0.0,0.0,1.0,26.0,7.0,7.0,0.0,0.0,6.0,0.0,0.0,1.0,11.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,4.0,0.0,9.0,0.0,0.0,0.0,10.0,0.0,13.0,9.0,13.0,0.0,0.0,0.0,6.0,6.0,6.0,1.0,1.0,21.0,0.0,0.0,0.0,8.0,0.0,2.0,9.0,15.0,4.0,21.0,0.0,2.0,2.0,0.0,33.0,0.0,0.0,0.0,7.0,14.0,0.0,5.0,4.0,1.0,0.0,0.0,4.0,4.0,4.0,25.0,0.0,5.0,5.0,8.0,0.0,0.0,16.0,13.0,0.0,0.0,0.0,0.459559,0.307613,0.4966890000000001,1.76152
2013-44,0.459559,10.0,0.0,0.0,6.0,0.0,0.0,15.0,0.0,0.0,1.0,7.0,1.0,1.0,0.0,0.0,1.0,26.0,7.0,7.0,0.0,0.0,6.0,0.0,0.0,1.0,11.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,4.0,0.0,9.0,0.0,0.0,0.0,10.0,0.0,13.0,9.0,13.0,0.0,0.0,0.0,6.0,6.0,6.0,1.0,1.0,21.0,0.0,0.0,0.0,8.0,0.0,2.0,9.0,15.0,4.0,21.0,0.0,2.0,2.0,0.0,33.0,0.0,0.0,0.0,7.0,14.0,0.0,5.0,4.0,1.0,0.0,0.0,4.0,4.0,4.0,25.0,0.0,5.0,5.0,8.0,0.0,0.0,16.0,13.0,0.0,0.0,0.0,0.307613,0.484914,0.324675,4.26703
2013-45,0.307613,16.0,3.0,0.0,8.0,0.0,2.0,17.0,0.0,0.0,0.0,5.0,2.0,2.0,1.0,0.0,0.0,36.0,25.0,17.0,0.0,4.0,11.0,1.0,0.0,3.0,8.0,3.0,8.0,0.0,0.0,0.0,0.0,2.0,5.0,9.0,5.0,0.0,1.0,6.0,0.0,0.0,16.0,12.0,8.0,16.0,5.0,16.0,11.0,0.0,0.0,0.0,7.0,10.0,1.0,1.0,22.0,0.0,0.0,9.0,9.0,0.0,7.0,5.0,41.0,8.0,4.0,0.0,2.0,9.0,0.0,37.0,0.0,0.0,8.0,8.0,21.0,8.0,2.0,13.0,1.0,2.0,0.0,9.0,0.0,18.0,40.0,0.0,5.0,0.0,10.0,10.0,20.0,68.0,0.0,0.0,16.0,16.0,0.484914,0.4966890000000001,0.746714,5.00275
2013-46,0.484914,16.0,3.0,0.0,8.0,0.0,2.0,17.0,0.0,0.0,0.0,5.0,2.0,2.0,1.0,0.0,0.0,36.0,25.0,17.0,0.0,4.0,11.0,1.0,0.0,3.0,8.0,3.0,8.0,0.0,0.0,0.0,0.0,2.0,5.0,9.0,5.0,0.0,1.0,6.0,0.0,0.0,16.0,12.0,8.0,16.0,5.0,16.0,11.0,0.0,0.0,0.0,7.0,10.0,1.0,1.0,22.0,0.0,0.0,9.0,9.0,0.0,7.0,5.0,41.0,8.0,4.0,0.0,2.0,9.0,0.0,37.0,0.0,0.0,8.0,8.0,21.0,8.0,2.0,13.0,1.0,2.0,0.0,9.0,0.0,18.0,40.0,0.0,5.0,0.0,10.0,10.0,20.0,68.0,0.0,0.0,16.0,16.0,0.4966890000000001,0.324675,0.8982040000000001,3.4797599999999997
2013-47,0.4966890000000001,16.0,3.0,0.0,8.0,0.0,2.0,17.0,0.0,0.0,0.0,5.0,2.0,2.0,1.0,0.0,0.0,36.0,25.0,17.0,0.0,4.0,11.0,1.0,0.0,3.0,8.0,3.0,8.0,0.0,0.0,0.0,0.0,2.0,5.0,9.0,5.0,0.0,1.0,6.0,0.0,0.0,16.0,12.0,8.0,16.0,5.0,16.0,11.0,0.0,0.0,0.0,7.0,10.0,1.0,1.0,22.0,0.0,0.0,9.0,9.0,0.0,7.0,5.0,41.0,8.0,4.0,0.0,2.0,9.0,0.0,37.0,0.0,0.0,8.0,8.0,21.0,8.0,2.0,13.0,1.0,2.0,0.0,9.0,0.0,18.0,40.0,0.0,5.0,0.0,10.0,10.0,20.0,68.0,0.0,0.0,16.0,16.0,0.324675,0.746714,1.76152,3.3013800000000004
2013-48,0.324675,16.0,3.0,0.0,8.0,0.0,2.0,17.0,0.0,0.0,0.0,5.0,2.0,2.0,1.0,0.0,0.0,36.0,25.0,17.0,0.0,4.0,11.0,1.0,0.0,3.0,8.0,3.0,8.0,0.0,0.0,0.0,0.0,2.0,5.0,9.0,5.0,0.0,1.0,6.0,0.0,0.0,16.0,12.0,8.0,16.0,5.0,16.0,11.0,0.0,0.0,0.0,7.0,10.0,1.0,1.0,22.0,0.0,0.0,9.0,9.0,0.0,7.0,5.0,41.0,8.0,4.0,0.0,2.0,9.0,0.0,37.0,0.0,0.0,8.0,8.0,21.0,8.0,2.0,13.0,1.0,2.0,0.0,9.0,0.0,18.0,40.0,0.0,5.0,0.0,10.0,10.0,20.0,68.0,0.0,0.0,16.0,16.0,0.746714,0.8982040000000001,4.26703,2.36039
2013-49,0.746714,7.0,0.0,0.0,9.0,0.0,1.0,2.0,0.0,0.0,5.0,3.0,2.0,2.0,0.0,1.0,0.0,30.0,5.0,5.0,0.0,5.0,6.0,0.0,0.0,2.0,4.0,0.0,11.0,0.0,0.0,0.0,0.0,2.0,6.0,24.0,0.0,0.0,1.0,2.0,0.0,0.0,10.0,0.0,10.0,10.0,7.0,7.0,7.0,0.0,9.0,0.0,9.0,9.0,1.0,1.0,30.0,1.0,0.0,0.0,59.0,0.0,6.0,7.0,38.0,6.0,0.0,0.0,0.0,6.0,0.0,46.0,0.0,0.0,22.0,11.0,0.0,0.0,4.0,5.0,0.0,1.0,0.0,0.0,0.0,12.0,28.0,0.0,2.0,0.0,13.0,25.0,26.0,13.0,0.0,0.0,0.0,21.0,0.8982040000000001,1.76152,5.00275,1.44202
2013-50,0.8982040000000001,7.0,0.0,0.0,9.0,0.0,1.0,2.0,0.0,0.0,5.0,3.0,2.0,2.0,0.0,1.0,0.0,30.0,5.0,5.0,0.0,5.0,6.0,0.0,0.0,2.0,4.0,0.0,11.0,0.0,0.0,0.0,0.0,2.0,6.0,24.0,0.0,0.0,1.0,2.0,0.0,0.0,10.0,0.0,10.0,10.0,7.0,7.0,7.0,0.0,9.0,0.0,9.0,9.0,1.0,1.0,30.0,1.0,0.0,0.0,59.0,0.0,6.0,7.0,38.0,6.0,0.0,0.0,0.0,6.0,0.0,46.0,0.0,0.0,22.0,11.0,0.0,0.0,4.0,5.0,0.0,1.0,0.0,0.0,0.0,12.0,28.0,0.0,2.0,0.0,13.0,25.0,26.0,13.0,0.0,0.0,0.0,21.0,1.76152,4.26703,3.4797599999999997,1.2931
2013-51,1.76152,7.0,0.0,0.0,9.0,0.0,1.0,2.0,0.0,0.0,5.0,3.0,2.0,2.0,0.0,1.0,0.0,30.0,5.0,5.0,0.0,5.0,6.0,0.0,0.0,2.0,4.0,0.0,11.0,0.0,0.0,0.0,0.0,2.0,6.0,24.0,0.0,0.0,1.0,2.0,0.0,0.0,10.0,0.0,10.0,10.0,7.0,7.0,7.0,0.0,9.0,0.0,9.0,9.0,1.0,1.0,30.0,1.0,0.0,0.0,59.0,0.0,6.0,7.0,38.0,6.0,0.0,0.0,0.0,6.0,0.0,46.0,0.0,0.0,22.0,11.0,0.0,0.0,4.0,5.0,0.0,1.0,0.0,0.0,0.0,12.0,28.0,0.0,2.0,0.0,13.0,25.0,26.0,13.0,0.0,0.0,0.0,21.0,4.26703,5.00275,3.3013800000000004,0.794378
2013-52,4.26703,7.0,0.0,0.0,9.0,0.0,1.0,2.0,0.0,0.0,5.0,3.0,2.0,2.0,0.0,1.0,0.0,30.0,5.0,5.0,0.0,5.0,6.0,0.0,0.0,2.0,4.0,0.0,11.0,0.0,0.0,0.0,0.0,2.0,6.0,24.0,0.0,0.0,1.0,2.0,0.0,0.0,10.0,0.0,10.0,10.0,7.0,7.0,7.0,0.0,9.0,0.0,9.0,9.0,1.0,1.0,30.0,1.0,0.0,0.0,59.0,0.0,6.0,7.0,38.0,6.0,0.0,0.0,0.0,6.0,0.0,46.0,0.0,0.0,22.0,11.0,0.0,0.0,4.0,5.0,0.0,1.0,0.0,0.0,0.0,12.0,28.0,0.0,2.0,0.0,13.0,25.0,26.0,13.0,0.0,0.0,0.0,21.0,5.00275,3.4797599999999997,2.36039,0.880432
2014-01,5.00275,7.0,0.0,0.0,9.0,0.0,1.0,2.0,0.0,0.0,5.0,3.0,2.0,2.0,0.0,1.0,0.0,30.0,5.0,5.0,0.0,5.0,6.0,0.0,0.0,2.0,4.0,0.0,11.0,0.0,0.0,0.0,0.0,2.0,6.0,24.0,0.0,0.0,1.0,2.0,0.0,0.0,10.0,0.0,10.0,10.0,7.0,7.0,7.0,0.0,9.0,0.0,9.0,9.0,1.0,1.0,30.0,1.0,0.0,0.0,59.0,0.0,6.0,7.0,38.0,6.0,0.0,0.0,0.0,6.0,0.0,46.0,0.0,0.0,22.0,11.0,0.0,0.0,4.0,5.0,0.0,1.0,0.0,0.0,0.0,12.0,28.0,0.0,2.0,0.0,13.0,25.0,26.0,13.0,0.0,0.0,0.0,21.0,3.4797599999999997,3.3013800000000004,1.44202,0.473274
2014-02,3.4797599999999997,7.0,0.0,0.0,9.0,0.0,1.0,2.0,0.0,0.0,5.0,3.0,2.0,2.0,0.0,1.0,0.0,30.0,5.0,5.0,0.0,5.0,6.0,0.0,0.0,2.0,4.0,0.0,11.0,0.0,0.0,0.0,0.0,2.0,6.0,24.0,0.0,0.0,1.0,2.0,0.0,0.0,10.0,0.0,10.0,10.0,7.0,7.0,7.0,0.0,9.0,0.0,9.0,9.0,1.0,1.0,30.0,1.0,0.0,0.0,59.0,0.0,6.0,7.0,38.0,6.0,0.0,0.0,0.0,6.0,0.0,46.0,0.0,0.0,22.0,11.0,0.0,0.0,4.0,5.0,0.0,1.0,0.0,0.0,0.0,12.0,28.0,0.0,2.0,0.0,13.0,25.0,26.0,13.0,0.0,0.0,0.0,21.0,3.3013800000000004,2.36039,1.2931,0.5080439999999999
2014-03,3.3013800000000004,7.0,0.0,0.0,9.0,0.0,1.0,2.0,0.0,0.0,5.0,3.0,2.0,2.0,0.0,1.0,0.0,30.0,5.0,5.0,0.0,5.0,6.0,0.0,0.0,2.0,4.0,0.0,11.0,0.0,0.0,0.0,0.0,2.0,6.0,24.0,0.0,0.0,1.0,2.0,0.0,0.0,10.0,0.0,10.0,10.0,7.0,7.0,7.0,0.0,9.0,0.0,9.0,9.0,1.0,1.0,30.0,1.0,0.0,0.0,59.0,0.0,6.0,7.0,38.0,6.0,0.0,0.0,0.0,6.0,0.0,46.0,0.0,0.0,22.0,11.0,0.0,0.0,4.0,5.0,0.0,1.0,0.0,0.0,0.0,12.0,28.0,0.0,2.0,0.0,13.0,25.0,26.0,13.0,0.0,0.0,0.0,21.0,2.36039,1.44202,0.794378,0.44603000000000004
2014-04,2.36039,7.0,0.0,0.0,9.0,0.0,1.0,2.0,0.0,0.0,5.0,3.0,2.0,2.0,0.0,1.0,0.0,30.0,5.0,5.0,0.0,5.0,6.0,0.0,0.0,2.0,4.0,0.0,11.0,0.0,0.0,0.0,0.0,2.0,6.0,24.0,0.0,0.0,1.0,2.0,0.0,0.0,10.0,0.0,10.0,10.0,7.0,7.0,7.0,0.0,9.0,0.0,9.0,9.0,1.0,1.0,30.0,1.0,0.0,0.0,59.0,0.0,6.0,7.0,38.0,6.0,0.0,0.0,0.0,6.0,0.0,46.0,0.0,0.0,22.0,11.0,0.0,0.0,4.0,5.0,0.0,1.0,0.0,0.0,0.0,12.0,28.0,0.0,2.0,0.0,13.0,25.0,26.0,13.0,0.0,0.0,0.0,21.0,1.44202,1.2931,0.880432,0.7202430000000001
2014-05,1.44202,7.0,0.0,0.0,9.0,0.0,1.0,2.0,0.0,0.0,5.0,3.0,2.0,2.0,0.0,1.0,0.0,30.0,5.0,5.0,0.0,5.0,6.0,0.0,0.0,2.0,4.0,0.0,11.0,0.0,0.0,0.0,0.0,2.0,6.0,24.0,0.0,0.0,1.0,2.0,0.0,0.0,10.0,0.0,10.0,10.0,7.0,7.0,7.0,0.0,9.0,0.0,9.0,9.0,1.0,1.0,30.0,1.0,0.0,0.0,59.0,0.0,6.0,7.0,38.0,6.0,0.0,0.0,0.0,6.0,0.0,46.0,0.0,0.0,22.0,11.0,0.0,0.0,4.0,5.0,0.0,1.0,0.0,0.0,0.0,12.0,28.0,0.0,2.0,0.0,13.0,25.0,26.0,13.0,0.0,0.0,0.0,21.0,1.2931,0.794378,0.473274,0.5947319999999999
2014-06,1.2931,7.0,0.0,0.0,9.0,0.0,1.0,2.0,0.0,0.0,5.0,3.0,2.0,2.0,0.0,1.0,0.0,30.0,5.0,5.0,0.0,5.0,6.0,0.0,0.0,2.0,4.0,0.0,11.0,0.0,0.0,0.0,0.0,2.0,6.0,24.0,0.0,0.0,1.0,2.0,0.0,0.0,10.0,0.0,10.0,10.0,7.0,7.0,7.0,0.0,9.0,0.0,9.0,9.0,1.0,1.0,30.0,1.0,0.0,0.0,59.0,0.0,6.0,7.0,38.0,6.0,0.0,0.0,0.0,6.0,0.0,46.0,0.0,0.0,22.0,11.0,0.0,0.0,4.0,5.0,0.0,1.0,0.0,0.0,0.0,12.0,28.0,0.0,2.0,0.0,13.0,25.0,26.0,13.0,0.0,0.0,0.0,21.0,0.794378,0.880432,0.5080439999999999,0.49784300000000004
2014-07,0.794378,7.0,0.0,0.0,9.0,0.0,1.0,2.0,0.0,0.0,5.0,3.0,2.0,2.0,0.0,1.0,0.0,30.0,5.0,5.0,0.0,5.0,6.0,0.0,0.0,2.0,4.0,0.0,11.0,0.0,0.0,0.0,0.0,2.0,6.0,24.0,0.0,0.0,1.0,2.0,0.0,0.0,10.0,0.0,10.0,10.0,7.0,7.0,7.0,0.0,9.0,0.0,9.0,9.0,1.0,1.0,30.0,1.0,0.0,0.0,59.0,0.0,6.0,7.0,38.0,6.0,0.0,0.0,0.0,6.0,0.0,46.0,0.0,0.0,22.0,11.0,0.0,0.0,4.0,5.0,0.0,1.0,0.0,0.0,0.0,12.0,28.0,0.0,2.0,0.0,13.0,25.0,26.0,13.0,0.0,0.0,0.0,21.0,0.880432,0.473274,0.44603000000000004,0.503555
2014-08,0.880432,7.0,0.0,0.0,9.0,0.0,1.0,2.0,0.0,0.0,5.0,3.0,2.0,2.0,0.0,1.0,0.0,30.0,5.0,5.0,0.0,5.0,6.0,0.0,0.0,2.0,4.0,0.0,11.0,0.0,0.0,0.0,0.0,2.0,6.0,24.0,0.0,0.0,1.0,2.0,0.0,0.0,10.0,0.0,10.0,10.0,7.0,7.0,7.0,0.0,9.0,0.0,9.0,9.0,1.0,1.0,30.0,1.0,0.0,0.0,59.0,0.0,6.0,7.0,38.0,6.0,0.0,0.0,0.0,6.0,0.0,46.0,0.0,0.0,22.0,11.0,0.0,0.0,4.0,5.0,0.0,1.0,0.0,0.0,0.0,12.0,28.0,0.0,2.0,0.0,13.0,25.0,26.0,13.0,0.0,0.0,0.0,21.0,0.473274,0.5080439999999999,0.7202430000000001,0.421941
2014-09,0.473274,7.0,0.0,0.0,9.0,0.0,1.0,2.0,0.0,0.0,5.0,3.0,2.0,2.0,0.0,1.0,0.0,30.0,5.0,5.0,0.0,5.0,6.0,0.0,0.0,2.0,4.0,0.0,11.0,0.0,0.0,0.0,0.0,2.0,6.0,24.0,0.0,0.0,1.0,2.0,0.0,0.0,10.0,0.0,10.0,10.0,7.0,7.0,7.0,0.0,9.0,0.0,9.0,9.0,1.0,1.0,30.0,1.0,0.0,0.0,59.0,0.0,6.0,7.0,38.0,6.0,0.0,0.0,0.0,6.0,0.0,46.0,0.0,0.0,22.0,11.0,0.0,0.0,4.0,5.0,0.0,1.0,0.0,0.0,0.0,12.0,28.0,0.0,2.0,0.0,13.0,25.0,26.0,13.0,0.0,0.0,0.0,21.0,0.5080439999999999,0.44603000000000004,0.5947319999999999,0.4099890000000001
2014-10,0.5080439999999999,7.0,0.0,0.0,9.0,0.0,1.0,2.0,0.0,0.0,5.0,3.0,2.0,2.0,0.0,1.0,0.0,30.0,5.0,5.0,0.0,5.0,6.0,0.0,0.0,2.0,4.0,0.0,11.0,0.0,0.0,0.0,0.0,2.0,6.0,24.0,0.0,0.0,1.0,2.0,0.0,0.0,10.0,0.0,10.0,10.0,7.0,7.0,7.0,0.0,9.0,0.0,9.0,9.0,1.0,1.0,30.0,1.0,0.0,0.0,59.0,0.0,6.0,7.0,38.0,6.0,0.0,0.0,0.0,6.0,0.0,46.0,0.0,0.0,22.0,11.0,0.0,0.0,4.0,5.0,0.0,1.0,0.0,0.0,0.0,12.0,28.0,0.0,2.0,0.0,13.0,25.0,26.0,13.0,0.0,0.0,0.0,21.0,0.44603000000000004,0.7202430000000001,0.49784300000000004,0.34626
2014-11,0.44603000000000004,7.0,0.0,0.0,9.0,0.0,1.0,2.0,0.0,0.0,5.0,3.0,2.0,2.0,0.0,1.0,0.0,30.0,5.0,5.0,0.0,5.0,6.0,0.0,0.0,2.0,4.0,0.0,11.0,0.0,0.0,0.0,0.0,2.0,6.0,24.0,0.0,0.0,1.0,2.0,0.0,0.0,10.0,0.0,10.0,10.0,7.0,7.0,7.0,0.0,9.0,0.0,9.0,9.0,1.0,1.0,30.0,1.0,0.0,0.0,59.0,0.0,6.0,7.0,38.0,6.0,0.0,0.0,0.0,6.0,0.0,46.0,0.0,0.0,22.0,11.0,0.0,0.0,4.0,5.0,0.0,1.0,0.0,0.0,0.0,12.0,28.0,0.0,2.0,0.0,13.0,25.0,26.0,13.0,0.0,0.0,0.0,21.0,0.7202430000000001,0.5947319999999999,0.503555,0.701481
2014-12,0.7202430000000001,7.0,0.0,0.0,9.0,0.0,1.0,2.0,0.0,0.0,5.0,3.0,2.0,2.0,0.0,1.0,0.0,30.0,5.0,5.0,0.0,5.0,6.0,0.0,0.0,2.0,4.0,0.0,11.0,0.0,0.0,0.0,0.0,2.0,6.0,24.0,0.0,0.0,1.0,2.0,0.0,0.0,10.0,0.0,10.0,10.0,7.0,7.0,7.0,0.0,9.0,0.0,9.0,9.0,1.0,1.0,30.0,1.0,0.0,0.0,59.0,0.0,6.0,7.0,38.0,6.0,0.0,0.0,0.0,6.0,0.0,46.0,0.0,0.0,22.0,11.0,0.0,0.0,4.0,5.0,0.0,1.0,0.0,0.0,0.0,12.0,28.0,0.0,2.0,0.0,13.0,25.0,26.0,13.0,0.0,0.0,0.0,21.0,0.5947319999999999,0.49784300000000004,0.421941,0.417933
2014-13,0.5947319999999999,7.0,0.0,0.0,9.0,0.0,1.0,2.0,0.0,0.0,5.0,3.0,2.0,2.0,0.0,1.0,0.0,30.0,5.0,5.0,0.0,5.0,6.0,0.0,0.0,2.0,4.0,0.0,11.0,0.0,0.0,0.0,0.0,2.0,6.0,24.0,0.0,0.0,1.0,2.0,0.0,0.0,10.0,0.0,10.0,10.0,7.0,7.0,7.0,0.0,9.0,0.0,9.0,9.0,1.0,1.0,30.0,1.0,0.0,0.0,59.0,0.0,6.0,7.0,38.0,6.0,0.0,0.0,0.0,6.0,0.0,46.0,0.0,0.0,22.0,11.0,0.0,0.0,4.0,5.0,0.0,1.0,0.0,0.0,0.0,12.0,28.0,0.0,2.0,0.0,13.0,25.0,26.0,13.0,0.0,0.0,0.0,21.0,0.49784300000000004,0.503555,0.4099890000000001,0.370508
2014-14,0.49784300000000004,7.0,0.0,0.0,9.0,0.0,1.0,2.0,0.0,0.0,5.0,3.0,2.0,2.0,0.0,1.0,0.0,30.0,5.0,5.0,0.0,5.0,6.0,0.0,0.0,2.0,4.0,0.0,11.0,0.0,0.0,0.0,0.0,2.0,6.0,24.0,0.0,0.0,1.0,2.0,0.0,0.0,10.0,0.0,10.0,10.0,7.0,7.0,7.0,0.0,9.0,0.0,9.0,9.0,1.0,1.0,30.0,1.0,0.0,0.0,59.0,0.0,6.0,7.0,38.0,6.0,0.0,0.0,0.0,6.0,0.0,46.0,0.0,0.0,22.0,11.0,0.0,0.0,4.0,5.0,0.0,1.0,0.0,0.0,0.0,12.0,28.0,0.0,2.0,0.0,13.0,25.0,26.0,13.0,0.0,0.0,0.0,21.0,0.503555,0.421941,0.34626,0.21114899999999998
2014-15,0.503555,6.0,0.0,0.0,4.0,0.0,0.0,7.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,1.0,30.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10.0,0.0,0.0,14.0,50.0,7.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,31.0,0.0,0.0,12.0,12.0,0.0,0.0,3.0,22.0,3.0,0.0,0.0,0.0,6.0,0.0,45.0,0.0,0.0,11.0,0.0,22.0,0.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,12.0,29.0,0.0,5.0,2.0,13.0,13.0,13.0,0.0,0.0,21.0,21.0,0.0,0.421941,0.4099890000000001,0.701481,0.17130599999999999
2014-16,0.421941,6.0,0.0,0.0,4.0,0.0,0.0,7.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,1.0,30.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10.0,0.0,0.0,14.0,50.0,7.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,31.0,0.0,0.0,12.0,12.0,0.0,0.0,3.0,22.0,3.0,0.0,0.0,0.0,6.0,0.0,45.0,0.0,0.0,11.0,0.0,22.0,0.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,12.0,29.0,0.0,5.0,2.0,13.0,13.0,13.0,0.0,0.0,21.0,21.0,0.0,0.4099890000000001,0.34626,0.417933,0.37135300000000004
