date,missouri_flu,flu,flu recovery,having the flu,flu duration,remedies for the flu,influenza,influenza a and b,cure the flu,remedies for flu,flu shots,dangerous fever,break a fever,flu versus cold,medicine for the flu,treating flu,pneumonia,flu how long,flu and cold,flu lasts,braun thermoscan,the flu,cure flu,cold vs. flu,how long flu,how long is the flu,fever reducer,cold and flu,flu contagious period,treating the flu,flu 2019,incubation period for flu,reduce a fever,flu missouri,i have the flu,low body,treat the flu,flu treatment,do i have the flu,flu shot,flu 2018,flu shot walgreens,incubation period for the flu,flu vs cold,flu and fever,flu care,flu vs. cold,human temperature,high fever,medicine for flu,cold vs flu,influenza type a,fight the flu,flu a symptoms,the flu virus,how to treat flu,reduce fever,type a influenza,thermoscan,normal body temperature,how to treat the flu,flu virus,fever flu,stomach flu,how long does flu last,swine flu,st louis flu,flu cough,over the counter flu,contagious flu,flu report,signs of flu,over the counter flu medicine,normal body,get rid of the flu,is flu contagious,flu germs,ear thermometer,early flu symptoms,how long is flu contagious,symptoms of the flu,treatment for flu,exposed to flu,free flu shots,flu contagious,flu length,get over the flu,stomach flu symptoms,symptoms of bronchitis,what is the flu,cold or flu,flu medicine,flu remedies,flu shot side effects,signs of the flu,treat flu,how to get rid of the flu,body temperature,target
2016-06,2.1764,10.0,0.0,21.0,21.0,0.0,14.0,1.0,1.0,1.0,2.0,0.0,5.0,0.0,0.0,0.0,38.0,3.0,1.0,0.0,0.0,9.0,1.0,0.0,5.0,3.0,4.0,19.0,0.0,0.0,0.0,2.0,0.0,5.0,6.0,29.0,0.0,12.0,0.0,4.0,0.0,0.0,0.0,10.0,29.0,19.0,0.0,22.0,38.0,6.0,4.0,4.0,0.0,13.0,8.0,0.0,17.0,8.0,4.0,5.0,0.0,11.0,8.0,33.0,2.0,2.0,5.0,3.0,3.0,9.0,0.0,4.0,0.0,53.0,0.0,12.0,0.0,6.0,0.0,0.0,23.0,0.0,3.0,0.0,9.0,0.0,0.0,17.0,11.0,17.0,6.0,12.0,6.0,0.0,4.0,0.0,4.0,58.0,2.2293
2016-07,2.2293,10.0,0.0,21.0,21.0,0.0,14.0,1.0,1.0,1.0,2.0,0.0,5.0,0.0,0.0,0.0,38.0,3.0,1.0,0.0,0.0,9.0,1.0,0.0,5.0,3.0,4.0,19.0,0.0,0.0,0.0,2.0,0.0,5.0,6.0,29.0,0.0,12.0,0.0,4.0,0.0,0.0,0.0,10.0,29.0,19.0,0.0,22.0,38.0,6.0,4.0,4.0,0.0,13.0,8.0,0.0,17.0,8.0,4.0,5.0,0.0,11.0,8.0,33.0,2.0,2.0,5.0,3.0,3.0,9.0,0.0,4.0,0.0,53.0,0.0,12.0,0.0,6.0,0.0,0.0,23.0,0.0,3.0,0.0,9.0,0.0,0.0,17.0,11.0,17.0,6.0,12.0,6.0,0.0,4.0,0.0,4.0,58.0,2.0909
2016-08,2.0909,10.0,0.0,21.0,21.0,0.0,14.0,1.0,1.0,1.0,2.0,0.0,5.0,0.0,0.0,0.0,38.0,3.0,1.0,0.0,0.0,9.0,1.0,0.0,5.0,3.0,4.0,19.0,0.0,0.0,0.0,2.0,0.0,5.0,6.0,29.0,0.0,12.0,0.0,4.0,0.0,0.0,0.0,10.0,29.0,19.0,0.0,22.0,38.0,6.0,4.0,4.0,0.0,13.0,8.0,0.0,17.0,8.0,4.0,5.0,0.0,11.0,8.0,33.0,2.0,2.0,5.0,3.0,3.0,9.0,0.0,4.0,0.0,53.0,0.0,12.0,0.0,6.0,0.0,0.0,23.0,0.0,3.0,0.0,9.0,0.0,0.0,17.0,11.0,17.0,6.0,12.0,6.0,0.0,4.0,0.0,4.0,58.0,2.8364700000000003
2016-09,2.8364700000000003,10.0,0.0,21.0,21.0,0.0,14.0,1.0,1.0,1.0,2.0,0.0,5.0,0.0,0.0,0.0,38.0,3.0,1.0,0.0,0.0,9.0,1.0,0.0,5.0,3.0,4.0,19.0,0.0,0.0,0.0,2.0,0.0,5.0,6.0,29.0,0.0,12.0,0.0,4.0,0.0,0.0,0.0,10.0,29.0,19.0,0.0,22.0,38.0,6.0,4.0,4.0,0.0,13.0,8.0,0.0,17.0,8.0,4.0,5.0,0.0,11.0,8.0,33.0,2.0,2.0,5.0,3.0,3.0,9.0,0.0,4.0,0.0,53.0,0.0,12.0,0.0,6.0,0.0,0.0,23.0,0.0,3.0,0.0,9.0,0.0,0.0,17.0,11.0,17.0,6.0,12.0,6.0,0.0,4.0,0.0,4.0,58.0,3.0674799999999998
2016-10,3.0674799999999998,10.0,0.0,21.0,21.0,0.0,14.0,1.0,1.0,1.0,2.0,0.0,5.0,0.0,0.0,0.0,38.0,3.0,1.0,0.0,0.0,9.0,1.0,0.0,5.0,3.0,4.0,19.0,0.0,0.0,0.0,2.0,0.0,5.0,6.0,29.0,0.0,12.0,0.0,4.0,0.0,0.0,0.0,10.0,29.0,19.0,0.0,22.0,38.0,6.0,4.0,4.0,0.0,13.0,8.0,0.0,17.0,8.0,4.0,5.0,0.0,11.0,8.0,33.0,2.0,2.0,5.0,3.0,3.0,9.0,0.0,4.0,0.0,53.0,0.0,12.0,0.0,6.0,0.0,0.0,23.0,0.0,3.0,0.0,9.0,0.0,0.0,17.0,11.0,17.0,6.0,12.0,6.0,0.0,4.0,0.0,4.0,58.0,2.6461
2016-11,2.6461,10.0,0.0,21.0,21.0,0.0,14.0,1.0,1.0,1.0,2.0,0.0,5.0,0.0,0.0,0.0,38.0,3.0,1.0,0.0,0.0,9.0,1.0,0.0,5.0,3.0,4.0,19.0,0.0,0.0,0.0,2.0,0.0,5.0,6.0,29.0,0.0,12.0,0.0,4.0,0.0,0.0,0.0,10.0,29.0,19.0,0.0,22.0,38.0,6.0,4.0,4.0,0.0,13.0,8.0,0.0,17.0,8.0,4.0,5.0,0.0,11.0,8.0,33.0,2.0,2.0,5.0,3.0,3.0,9.0,0.0,4.0,0.0,53.0,0.0,12.0,0.0,6.0,0.0,0.0,23.0,0.0,3.0,0.0,9.0,0.0,0.0,17.0,11.0,17.0,6.0,12.0,6.0,0.0,4.0,0.0,4.0,58.0,2.86005
2016-12,2.86005,10.0,0.0,21.0,21.0,0.0,14.0,1.0,1.0,1.0,2.0,0.0,5.0,0.0,0.0,0.0,38.0,3.0,1.0,0.0,0.0,9.0,1.0,0.0,5.0,3.0,4.0,19.0,0.0,0.0,0.0,2.0,0.0,5.0,6.0,29.0,0.0,12.0,0.0,4.0,0.0,0.0,0.0,10.0,29.0,19.0,0.0,22.0,38.0,6.0,4.0,4.0,0.0,13.0,8.0,0.0,17.0,8.0,4.0,5.0,0.0,11.0,8.0,33.0,2.0,2.0,5.0,3.0,3.0,9.0,0.0,4.0,0.0,53.0,0.0,12.0,0.0,6.0,0.0,0.0,23.0,0.0,3.0,0.0,9.0,0.0,0.0,17.0,11.0,17.0,6.0,12.0,6.0,0.0,4.0,0.0,4.0,58.0,2.94644
2016-13,2.94644,10.0,0.0,21.0,21.0,0.0,14.0,1.0,1.0,1.0,2.0,0.0,5.0,0.0,0.0,0.0,38.0,3.0,1.0,0.0,0.0,9.0,1.0,0.0,5.0,3.0,4.0,19.0,0.0,0.0,0.0,2.0,0.0,5.0,6.0,29.0,0.0,12.0,0.0,4.0,0.0,0.0,0.0,10.0,29.0,19.0,0.0,22.0,38.0,6.0,4.0,4.0,0.0,13.0,8.0,0.0,17.0,8.0,4.0,5.0,0.0,11.0,8.0,33.0,2.0,2.0,5.0,3.0,3.0,9.0,0.0,4.0,0.0,53.0,0.0,12.0,0.0,6.0,0.0,0.0,23.0,0.0,3.0,0.0,9.0,0.0,0.0,17.0,11.0,17.0,6.0,12.0,6.0,0.0,4.0,0.0,4.0,58.0,1.91642
2016-14,1.91642,8.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,2.0,0.0,3.0,0.0,1.0,0.0,33.0,2.0,1.0,0.0,0.0,4.0,1.0,0.0,5.0,1.0,0.0,15.0,0.0,0.0,0.0,0.0,2.0,2.0,12.0,23.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,13.0,38.0,6.0,0.0,4.0,0.0,0.0,0.0,9.0,0.0,9.0,4.0,9.0,4.0,7.0,7.0,18.0,2.0,0.0,0.0,3.0,3.0,3.0,0.0,4.0,0.0,18.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,3.0,0.0,0.0,11.0,11.0,0.0,6.0,6.0,0.0,6.0,0.0,4.0,4.0,46.0,1.7713
2016-15,1.7713,8.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,2.0,0.0,3.0,0.0,1.0,0.0,33.0,2.0,1.0,0.0,0.0,4.0,1.0,0.0,5.0,1.0,0.0,15.0,0.0,0.0,0.0,0.0,2.0,2.0,12.0,23.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,13.0,38.0,6.0,0.0,4.0,0.0,0.0,0.0,9.0,0.0,9.0,4.0,9.0,4.0,7.0,7.0,18.0,2.0,0.0,0.0,3.0,3.0,3.0,0.0,4.0,0.0,18.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,3.0,0.0,0.0,11.0,11.0,0.0,6.0,6.0,0.0,6.0,0.0,4.0,4.0,46.0,1.7131599999999998
2016-16,1.7131599999999998,8.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,2.0,0.0,3.0,0.0,1.0,0.0,33.0,2.0,1.0,0.0,0.0,4.0,1.0,0.0,5.0,1.0,0.0,15.0,0.0,0.0,0.0,0.0,2.0,2.0,12.0,23.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,13.0,38.0,6.0,0.0,4.0,0.0,0.0,0.0,9.0,0.0,9.0,4.0,9.0,4.0,7.0,7.0,18.0,2.0,0.0,0.0,3.0,3.0,3.0,0.0,4.0,0.0,18.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,3.0,0.0,0.0,11.0,11.0,0.0,6.0,6.0,0.0,6.0,0.0,4.0,4.0,46.0,1.48666
2016-17,1.48666,8.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,2.0,0.0,3.0,0.0,1.0,0.0,33.0,2.0,1.0,0.0,0.0,4.0,1.0,0.0,5.0,1.0,0.0,15.0,0.0,0.0,0.0,0.0,2.0,2.0,12.0,23.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,13.0,38.0,6.0,0.0,4.0,0.0,0.0,0.0,9.0,0.0,9.0,4.0,9.0,4.0,7.0,7.0,18.0,2.0,0.0,0.0,3.0,3.0,3.0,0.0,4.0,0.0,18.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,3.0,0.0,0.0,11.0,11.0,0.0,6.0,6.0,0.0,6.0,0.0,4.0,4.0,46.0,1.3098100000000001
2016-18,1.3098100000000001,5.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,2.0,1.0,0.0,1.0,4.0,1.0,0.0,4.0,0.0,7.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,28.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,20.0,37.0,7.0,5.0,0.0,0.0,9.0,0.0,9.0,0.0,0.0,0.0,8.0,0.0,4.0,2.0,14.0,2.0,2.0,7.0,0.0,0.0,4.0,0.0,0.0,0.0,19.0,0.0,7.0,0.0,7.0,0.0,0.0,5.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,6.0,0.0,7.0,7.0,6.0,0.0,0.0,0.0,0.0,25.0,1.1521700000000001
2016-19,1.1521700000000001,5.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,2.0,1.0,0.0,1.0,4.0,1.0,0.0,4.0,0.0,7.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,28.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,20.0,37.0,7.0,5.0,0.0,0.0,9.0,0.0,9.0,0.0,0.0,0.0,8.0,0.0,4.0,2.0,14.0,2.0,2.0,7.0,0.0,0.0,4.0,0.0,0.0,0.0,19.0,0.0,7.0,0.0,7.0,0.0,0.0,5.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,6.0,0.0,7.0,7.0,6.0,0.0,0.0,0.0,0.0,25.0,0.8866719999999999
2016-20,0.8866719999999999,5.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,2.0,1.0,0.0,1.0,4.0,1.0,0.0,4.0,0.0,7.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,28.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,20.0,37.0,7.0,5.0,0.0,0.0,9.0,0.0,9.0,0.0,0.0,0.0,8.0,0.0,4.0,2.0,14.0,2.0,2.0,7.0,0.0,0.0,4.0,0.0,0.0,0.0,19.0,0.0,7.0,0.0,7.0,0.0,0.0,5.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,6.0,0.0,7.0,7.0,6.0,0.0,0.0,0.0,0.0,25.0,0.313199
2016-21,0.313199,5.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,2.0,1.0,0.0,1.0,4.0,1.0,0.0,4.0,0.0,7.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,28.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,20.0,37.0,7.0,5.0,0.0,0.0,9.0,0.0,9.0,0.0,0.0,0.0,8.0,0.0,4.0,2.0,14.0,2.0,2.0,7.0,0.0,0.0,4.0,0.0,0.0,0.0,19.0,0.0,7.0,0.0,7.0,0.0,0.0,5.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,6.0,0.0,7.0,7.0,6.0,0.0,0.0,0.0,0.0,25.0,0.53357
2016-22,0.53357,5.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,2.0,1.0,0.0,1.0,4.0,1.0,0.0,4.0,0.0,7.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,28.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,20.0,37.0,7.0,5.0,0.0,0.0,9.0,0.0,9.0,0.0,0.0,0.0,8.0,0.0,4.0,2.0,14.0,2.0,2.0,7.0,0.0,0.0,4.0,0.0,0.0,0.0,19.0,0.0,7.0,0.0,7.0,0.0,0.0,5.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,6.0,0.0,7.0,7.0,6.0,0.0,0.0,0.0,0.0,25.0,0.9189639999999999
2016-23,0.9189639999999999,4.0,23.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,3.0,2.0,0.0,0.0,0.0,33.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,3.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,2.0,0.0,6.0,30.0,0.0,0.0,0.0,3.0,0.0,0.0,10.0,0.0,10.0,10.0,0.0,20.0,50.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,9.0,0.0,0.0,8.0,0.0,6.0,2.0,17.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,9.0,0.0,18.0,6.0,0.0,0.0,6.0,0.0,0.0,5.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,52.0,0.486224
2016-24,0.486224,4.0,23.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,3.0,2.0,0.0,0.0,0.0,33.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,3.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,2.0,0.0,6.0,30.0,0.0,0.0,0.0,3.0,0.0,0.0,10.0,0.0,10.0,10.0,0.0,20.0,50.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,9.0,0.0,0.0,8.0,0.0,6.0,2.0,17.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,9.0,0.0,18.0,6.0,0.0,0.0,6.0,0.0,0.0,5.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,52.0,0.416493
2016-25,0.416493,4.0,23.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,3.0,2.0,0.0,0.0,0.0,33.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,3.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,2.0,0.0,6.0,30.0,0.0,0.0,0.0,3.0,0.0,0.0,10.0,0.0,10.0,10.0,0.0,20.0,50.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,9.0,0.0,0.0,8.0,0.0,6.0,2.0,17.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,9.0,0.0,18.0,6.0,0.0,0.0,6.0,0.0,0.0,5.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,52.0,0.388098
2016-26,0.388098,4.0,23.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,3.0,2.0,0.0,0.0,0.0,33.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,3.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,2.0,0.0,6.0,30.0,0.0,0.0,0.0,3.0,0.0,0.0,10.0,0.0,10.0,10.0,0.0,20.0,50.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,9.0,0.0,0.0,8.0,0.0,6.0,2.0,17.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,9.0,0.0,18.0,6.0,0.0,0.0,6.0,0.0,0.0,5.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,52.0,0.6317689999999999
2016-27,0.6317689999999999,6.0,0.0,0.0,22.0,0.0,3.0,0.0,0.0,0.0,7.0,2.0,0.0,2.0,0.0,0.0,28.0,2.0,1.0,0.0,1.0,4.0,0.0,0.0,4.0,1.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,30.0,0.0,6.0,0.0,5.0,0.0,1.0,0.0,10.0,21.0,10.0,0.0,13.0,33.0,7.0,5.0,0.0,0.0,14.0,9.0,0.0,18.0,0.0,4.0,6.0,0.0,6.0,2.0,17.0,0.0,2.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,13.0,0.0,6.0,0.0,5.0,8.0,5.0,0.0,4.0,0.0,0.0,0.0,18.0,12.0,0.0,6.0,10.0,0.0,0.0,0.0,0.0,0.0,52.0,0.443459
2016-28,0.443459,6.0,0.0,0.0,22.0,0.0,3.0,0.0,0.0,0.0,7.0,2.0,0.0,2.0,0.0,0.0,28.0,2.0,1.0,0.0,1.0,4.0,0.0,0.0,4.0,1.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,30.0,0.0,6.0,0.0,5.0,0.0,1.0,0.0,10.0,21.0,10.0,0.0,13.0,33.0,7.0,5.0,0.0,0.0,14.0,9.0,0.0,18.0,0.0,4.0,6.0,0.0,6.0,2.0,17.0,0.0,2.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,13.0,0.0,6.0,0.0,5.0,8.0,5.0,0.0,4.0,0.0,0.0,0.0,18.0,12.0,0.0,6.0,10.0,0.0,0.0,0.0,0.0,0.0,52.0,0.28571399999999997
2016-29,0.28571399999999997,6.0,0.0,0.0,22.0,0.0,3.0,0.0,0.0,0.0,7.0,2.0,0.0,2.0,0.0,0.0,28.0,2.0,1.0,0.0,1.0,4.0,0.0,0.0,4.0,1.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,30.0,0.0,6.0,0.0,5.0,0.0,1.0,0.0,10.0,21.0,10.0,0.0,13.0,33.0,7.0,5.0,0.0,0.0,14.0,9.0,0.0,18.0,0.0,4.0,6.0,0.0,6.0,2.0,17.0,0.0,2.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,13.0,0.0,6.0,0.0,5.0,8.0,5.0,0.0,4.0,0.0,0.0,0.0,18.0,12.0,0.0,6.0,10.0,0.0,0.0,0.0,0.0,0.0,52.0,0.519031
2016-30,0.519031,6.0,0.0,0.0,22.0,0.0,3.0,0.0,0.0,0.0,7.0,2.0,0.0,2.0,0.0,0.0,28.0,2.0,1.0,0.0,1.0,4.0,0.0,0.0,4.0,1.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,30.0,0.0,6.0,0.0,5.0,0.0,1.0,0.0,10.0,21.0,10.0,0.0,13.0,33.0,7.0,5.0,0.0,0.0,14.0,9.0,0.0,18.0,0.0,4.0,6.0,0.0,6.0,2.0,17.0,0.0,2.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,13.0,0.0,6.0,0.0,5.0,8.0,5.0,0.0,4.0,0.0,0.0,0.0,18.0,12.0,0.0,6.0,10.0,0.0,0.0,0.0,0.0,0.0,52.0,0.271739
2016-31,0.271739,6.0,0.0,0.0,22.0,0.0,3.0,0.0,0.0,0.0,7.0,2.0,0.0,2.0,0.0,0.0,28.0,2.0,1.0,0.0,1.0,4.0,0.0,0.0,4.0,1.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,30.0,0.0,6.0,0.0,5.0,0.0,1.0,0.0,10.0,21.0,10.0,0.0,13.0,33.0,7.0,5.0,0.0,0.0,14.0,9.0,0.0,18.0,0.0,4.0,6.0,0.0,6.0,2.0,17.0,0.0,2.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,13.0,0.0,6.0,0.0,5.0,8.0,5.0,0.0,4.0,0.0,0.0,0.0,18.0,12.0,0.0,6.0,10.0,0.0,0.0,0.0,0.0,0.0,52.0,0.4834810000000001
2016-32,0.4834810000000001,14.0,0.0,21.0,0.0,21.0,5.0,0.0,0.0,1.0,29.0,0.0,2.0,0.0,0.0,0.0,70.0,3.0,1.0,0.0,0.0,7.0,0.0,0.0,6.0,0.0,4.0,17.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,46.0,6.0,6.0,0.0,24.0,0.0,1.0,0.0,10.0,20.0,20.0,0.0,16.0,44.0,0.0,4.0,0.0,0.0,4.0,8.0,0.0,8.0,0.0,4.0,15.0,0.0,9.0,3.0,16.0,5.0,0.0,12.0,0.0,0.0,0.0,0.0,4.0,0.0,31.0,0.0,0.0,0.0,24.0,5.0,0.0,10.0,5.0,0.0,19.0,0.0,0.0,0.0,6.0,17.0,6.0,6.0,6.0,0.0,24.0,4.0,4.0,0.0,60.0,0.170648
2016-33,0.170648,14.0,0.0,21.0,0.0,21.0,5.0,0.0,0.0,1.0,29.0,0.0,2.0,0.0,0.0,0.0,70.0,3.0,1.0,0.0,0.0,7.0,0.0,0.0,6.0,0.0,4.0,17.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,46.0,6.0,6.0,0.0,24.0,0.0,1.0,0.0,10.0,20.0,20.0,0.0,16.0,44.0,0.0,4.0,0.0,0.0,4.0,8.0,0.0,8.0,0.0,4.0,15.0,0.0,9.0,3.0,16.0,5.0,0.0,12.0,0.0,0.0,0.0,0.0,4.0,0.0,31.0,0.0,0.0,0.0,24.0,5.0,0.0,10.0,5.0,0.0,19.0,0.0,0.0,0.0,6.0,17.0,6.0,6.0,6.0,0.0,24.0,4.0,4.0,0.0,60.0,0.29932
2016-34,0.29932,14.0,0.0,21.0,0.0,21.0,5.0,0.0,0.0,1.0,29.0,0.0,2.0,0.0,0.0,0.0,70.0,3.0,1.0,0.0,0.0,7.0,0.0,0.0,6.0,0.0,4.0,17.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,46.0,6.0,6.0,0.0,24.0,0.0,1.0,0.0,10.0,20.0,20.0,0.0,16.0,44.0,0.0,4.0,0.0,0.0,4.0,8.0,0.0,8.0,0.0,4.0,15.0,0.0,9.0,3.0,16.0,5.0,0.0,12.0,0.0,0.0,0.0,0.0,4.0,0.0,31.0,0.0,0.0,0.0,24.0,5.0,0.0,10.0,5.0,0.0,19.0,0.0,0.0,0.0,6.0,17.0,6.0,6.0,6.0,0.0,24.0,4.0,4.0,0.0,60.0,0.42577299999999996
2016-35,0.42577299999999996,14.0,0.0,21.0,0.0,21.0,5.0,0.0,0.0,1.0,29.0,0.0,2.0,0.0,0.0,0.0,70.0,3.0,1.0,0.0,0.0,7.0,0.0,0.0,6.0,0.0,4.0,17.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,46.0,6.0,6.0,0.0,24.0,0.0,1.0,0.0,10.0,20.0,20.0,0.0,16.0,44.0,0.0,4.0,0.0,0.0,4.0,8.0,0.0,8.0,0.0,4.0,15.0,0.0,9.0,3.0,16.0,5.0,0.0,12.0,0.0,0.0,0.0,0.0,4.0,0.0,31.0,0.0,0.0,0.0,24.0,5.0,0.0,10.0,5.0,0.0,19.0,0.0,0.0,0.0,6.0,17.0,6.0,6.0,6.0,0.0,24.0,4.0,4.0,0.0,60.0,0.739056
2016-36,0.739056,24.0,0.0,42.0,21.0,0.0,9.0,0.0,0.0,0.0,59.0,2.0,3.0,2.0,0.0,0.0,50.0,6.0,1.0,0.0,0.0,15.0,0.0,0.0,11.0,1.0,4.0,15.0,0.0,0.0,0.0,0.0,0.0,8.0,14.0,56.0,6.0,6.0,0.0,56.0,0.0,4.0,0.0,19.0,29.0,38.0,0.0,25.0,40.0,0.0,8.0,0.0,0.0,4.0,16.0,8.0,8.0,0.0,4.0,9.0,4.0,20.0,3.0,23.0,2.0,5.0,23.0,7.0,0.0,7.0,0.0,4.0,0.0,47.0,0.0,12.0,0.0,18.0,0.0,5.0,15.0,0.0,0.0,42.0,7.0,0.0,0.0,6.0,22.0,11.0,6.0,9.0,6.0,74.0,4.0,4.0,0.0,71.0,0.40526799999999996
2016-37,0.40526799999999996,24.0,0.0,42.0,21.0,0.0,9.0,0.0,0.0,0.0,59.0,2.0,3.0,2.0,0.0,0.0,50.0,6.0,1.0,0.0,0.0,15.0,0.0,0.0,11.0,1.0,4.0,15.0,0.0,0.0,0.0,0.0,0.0,8.0,14.0,56.0,6.0,6.0,0.0,56.0,0.0,4.0,0.0,19.0,29.0,38.0,0.0,25.0,40.0,0.0,8.0,0.0,0.0,4.0,16.0,8.0,8.0,0.0,4.0,9.0,4.0,20.0,3.0,23.0,2.0,5.0,23.0,7.0,0.0,7.0,0.0,4.0,0.0,47.0,0.0,12.0,0.0,18.0,0.0,5.0,15.0,0.0,0.0,42.0,7.0,0.0,0.0,6.0,22.0,11.0,6.0,9.0,6.0,74.0,4.0,4.0,0.0,71.0,0.551615
