date,massachusetts_flu,flu,flu recovery,having the flu,flu duration,remedies for the flu,influenza a and b,cure the flu,remedies for flu,flu season,dangerous fever,break a fever,flu versus cold,how long is the flu contagious,treating flu,pneumonia,flu how long,fever cough,flu lasts,braun thermoscan,the flu,flu symptoms,cure flu,cold vs. flu,how long flu,how long is the flu,flu massachusetts,fever reducer,cold and flu,flu contagious period,flu children,flu 2019,incubation period for flu,reduce a fever,i have the flu,low body,treat the flu,flu treatment,do i have the flu,flu shot,flu 2018,cold versus flu,flu vs cold,flu and fever,flu care,flu boston,flu vs. cold,human temperature,high fever,medicine for flu,cold vs flu,influenza type a,fight the flu,influenza symptoms,how to treat flu,reduce fever,cdc,type a influenza,thermoscan,normal body temperature,how to treat the flu,flu virus,fever flu,stomach flu,how long does flu last,swine flu,flu cough,over the counter flu,contagious flu,what to do if you have the flu,symptoms,signs of flu,over the counter flu medicine,the flu symptoms,flu or cold,get rid of the flu,is flu contagious,flu germs,flu fever,early flu symptoms,how long is flu contagious,symptoms of the flu,cdc flu,taking temperature,exposed to flu,flu contagious,bronchitis,get over the flu,symptoms of bronchitis,what is the flu,cold or flu,flu clinic,flu medicine,flu remedies,flu complications,signs of the flu,treat flu,how to get rid of the flu,target_1,target_2,target_4,target_8
2016-27,0.488679,5.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,24.0,0.0,0.0,0.0,31.0,1.0,1.0,0.0,0.0,4.0,3.0,2.0,0.0,2.0,0.0,2.0,3.0,4.0,0.0,0.0,0.0,1.0,1.0,0.0,26.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,22.0,35.0,4.0,7.0,0.0,0.0,14.0,0.0,1.0,33.0,0.0,4.0,11.0,4.0,5.0,1.0,5.0,1.0,2.0,2.0,0.0,3.0,0.0,69.0,0.0,0.0,0.0,5.0,0.0,9.0,0.0,2.0,4.0,0.0,4.0,0.0,5.0,0.0,3.0,27.0,0.0,2.0,2.0,3.0,8.0,10.0,0.0,0.0,0.0,19.0,0.0,0.42667700000000003,0.4277220000000001,0.389268,0.356064
2016-28,0.42667700000000003,5.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,24.0,0.0,0.0,0.0,31.0,1.0,1.0,0.0,0.0,4.0,3.0,2.0,0.0,2.0,0.0,2.0,3.0,4.0,0.0,0.0,0.0,1.0,1.0,0.0,26.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,22.0,35.0,4.0,7.0,0.0,0.0,14.0,0.0,1.0,33.0,0.0,4.0,11.0,4.0,5.0,1.0,5.0,1.0,2.0,2.0,0.0,3.0,0.0,69.0,0.0,0.0,0.0,5.0,0.0,9.0,0.0,2.0,4.0,0.0,4.0,0.0,5.0,0.0,3.0,27.0,0.0,2.0,2.0,3.0,8.0,10.0,0.0,0.0,0.0,19.0,0.0,0.4277220000000001,0.41484099999999996,0.333677,0.477624
2016-29,0.4277220000000001,5.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,24.0,0.0,0.0,0.0,31.0,1.0,1.0,0.0,0.0,4.0,3.0,2.0,0.0,2.0,0.0,2.0,3.0,4.0,0.0,0.0,0.0,1.0,1.0,0.0,26.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,22.0,35.0,4.0,7.0,0.0,0.0,14.0,0.0,1.0,33.0,0.0,4.0,11.0,4.0,5.0,1.0,5.0,1.0,2.0,2.0,0.0,3.0,0.0,69.0,0.0,0.0,0.0,5.0,0.0,9.0,0.0,2.0,4.0,0.0,4.0,0.0,5.0,0.0,3.0,27.0,0.0,2.0,2.0,3.0,8.0,10.0,0.0,0.0,0.0,19.0,0.0,0.41484099999999996,0.389268,0.465679,0.565901
2016-30,0.41484099999999996,5.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,24.0,0.0,0.0,0.0,31.0,1.0,1.0,0.0,0.0,4.0,3.0,2.0,0.0,2.0,0.0,2.0,3.0,4.0,0.0,0.0,0.0,1.0,1.0,0.0,26.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,22.0,35.0,4.0,7.0,0.0,0.0,14.0,0.0,1.0,33.0,0.0,4.0,11.0,4.0,5.0,1.0,5.0,1.0,2.0,2.0,0.0,3.0,0.0,69.0,0.0,0.0,0.0,5.0,0.0,9.0,0.0,2.0,4.0,0.0,4.0,0.0,5.0,0.0,3.0,27.0,0.0,2.0,2.0,3.0,8.0,10.0,0.0,0.0,0.0,19.0,0.0,0.389268,0.333677,0.406466,0.5873430000000001
2016-31,0.389268,5.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,24.0,0.0,0.0,0.0,31.0,1.0,1.0,0.0,0.0,4.0,3.0,2.0,0.0,2.0,0.0,2.0,3.0,4.0,0.0,0.0,0.0,1.0,1.0,0.0,26.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,22.0,35.0,4.0,7.0,0.0,0.0,14.0,0.0,1.0,33.0,0.0,4.0,11.0,4.0,5.0,1.0,5.0,1.0,2.0,2.0,0.0,3.0,0.0,69.0,0.0,0.0,0.0,5.0,0.0,9.0,0.0,2.0,4.0,0.0,4.0,0.0,5.0,0.0,3.0,27.0,0.0,2.0,2.0,3.0,8.0,10.0,0.0,0.0,0.0,19.0,0.0,0.333677,0.465679,0.356064,0.48773199999999994
2016-32,0.333677,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,12.0,0.0,0.0,0.0,70.0,2.0,2.0,0.0,0.0,8.0,4.0,1.0,0.0,4.0,0.0,5.0,2.0,9.0,2.0,2.0,0.0,0.0,0.0,4.0,40.0,4.0,13.0,0.0,28.0,0.0,0.0,2.0,4.0,2.0,3.0,0.0,16.0,67.0,0.0,14.0,0.0,0.0,7.0,0.0,1.0,33.0,0.0,4.0,11.0,7.0,7.0,7.0,7.0,3.0,5.0,5.0,2.0,4.0,0.0,62.0,0.0,0.0,0.0,14.0,5.0,5.0,0.0,12.0,0.0,0.0,6.0,7.0,2.0,0.0,4.0,37.0,1.0,3.0,3.0,8.0,39.0,4.0,3.0,0.0,0.0,0.0,0.0,0.465679,0.406466,0.477624,0.61873
2016-33,0.465679,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,12.0,0.0,0.0,0.0,70.0,2.0,2.0,0.0,0.0,8.0,4.0,1.0,0.0,4.0,0.0,5.0,2.0,9.0,2.0,2.0,0.0,0.0,0.0,4.0,40.0,4.0,13.0,0.0,28.0,0.0,0.0,2.0,4.0,2.0,3.0,0.0,16.0,67.0,0.0,14.0,0.0,0.0,7.0,0.0,1.0,33.0,0.0,4.0,11.0,7.0,7.0,7.0,7.0,3.0,5.0,5.0,2.0,4.0,0.0,62.0,0.0,0.0,0.0,14.0,5.0,5.0,0.0,12.0,0.0,0.0,6.0,7.0,2.0,0.0,4.0,37.0,1.0,3.0,3.0,8.0,39.0,4.0,3.0,0.0,0.0,0.0,0.0,0.406466,0.356064,0.565901,0.538175
2016-34,0.406466,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,12.0,0.0,0.0,0.0,70.0,2.0,2.0,0.0,0.0,8.0,4.0,1.0,0.0,4.0,0.0,5.0,2.0,9.0,2.0,2.0,0.0,0.0,0.0,4.0,40.0,4.0,13.0,0.0,28.0,0.0,0.0,2.0,4.0,2.0,3.0,0.0,16.0,67.0,0.0,14.0,0.0,0.0,7.0,0.0,1.0,33.0,0.0,4.0,11.0,7.0,7.0,7.0,7.0,3.0,5.0,5.0,2.0,4.0,0.0,62.0,0.0,0.0,0.0,14.0,5.0,5.0,0.0,12.0,0.0,0.0,6.0,7.0,2.0,0.0,4.0,37.0,1.0,3.0,3.0,8.0,39.0,4.0,3.0,0.0,0.0,0.0,0.0,0.356064,0.477624,0.5873430000000001,0.677688
2016-35,0.356064,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,12.0,0.0,0.0,0.0,70.0,2.0,2.0,0.0,0.0,8.0,4.0,1.0,0.0,4.0,0.0,5.0,2.0,9.0,2.0,2.0,0.0,0.0,0.0,4.0,40.0,4.0,13.0,0.0,28.0,0.0,0.0,2.0,4.0,2.0,3.0,0.0,16.0,67.0,0.0,14.0,0.0,0.0,7.0,0.0,1.0,33.0,0.0,4.0,11.0,7.0,7.0,7.0,7.0,3.0,5.0,5.0,2.0,4.0,0.0,62.0,0.0,0.0,0.0,14.0,5.0,5.0,0.0,12.0,0.0,0.0,6.0,7.0,2.0,0.0,4.0,37.0,1.0,3.0,3.0,8.0,39.0,4.0,3.0,0.0,0.0,0.0,0.0,0.477624,0.565901,0.48773199999999994,0.630021
2016-36,0.477624,25.0,17.0,0.0,18.0,0.0,2.0,0.0,2.0,10.0,24.0,0.0,0.0,24.0,0.0,53.0,2.0,2.0,0.0,0.0,15.0,8.0,2.0,0.0,4.0,1.0,10.0,7.0,19.0,0.0,1.0,0.0,1.0,1.0,0.0,22.0,4.0,18.0,0.0,61.0,0.0,0.0,2.0,2.0,0.0,4.0,0.0,24.0,31.0,4.0,14.0,0.0,0.0,7.0,0.0,1.0,36.0,0.0,0.0,16.0,4.0,7.0,8.0,11.0,2.0,1.0,7.0,2.0,9.0,0.0,61.0,0.0,0.0,0.0,5.0,0.0,9.0,5.0,13.0,0.0,0.0,6.0,11.0,6.0,0.0,9.0,54.0,1.0,4.0,3.0,3.0,65.0,10.0,5.0,10.0,0.0,10.0,10.0,0.565901,0.5873430000000001,0.61873,0.767178
2016-37,0.565901,25.0,17.0,0.0,18.0,0.0,2.0,0.0,2.0,10.0,24.0,0.0,0.0,24.0,0.0,53.0,2.0,2.0,0.0,0.0,15.0,8.0,2.0,0.0,4.0,1.0,10.0,7.0,19.0,0.0,1.0,0.0,1.0,1.0,0.0,22.0,4.0,18.0,0.0,61.0,0.0,0.0,2.0,2.0,0.0,4.0,0.0,24.0,31.0,4.0,14.0,0.0,0.0,7.0,0.0,1.0,36.0,0.0,0.0,16.0,4.0,7.0,8.0,11.0,2.0,1.0,7.0,2.0,9.0,0.0,61.0,0.0,0.0,0.0,5.0,0.0,9.0,5.0,13.0,0.0,0.0,6.0,11.0,6.0,0.0,9.0,54.0,1.0,4.0,3.0,3.0,65.0,10.0,5.0,10.0,0.0,10.0,10.0,0.5873430000000001,0.48773199999999994,0.538175,0.679392
2016-38,0.5873430000000001,25.0,17.0,0.0,18.0,0.0,2.0,0.0,2.0,10.0,24.0,0.0,0.0,24.0,0.0,53.0,2.0,2.0,0.0,0.0,15.0,8.0,2.0,0.0,4.0,1.0,10.0,7.0,19.0,0.0,1.0,0.0,1.0,1.0,0.0,22.0,4.0,18.0,0.0,61.0,0.0,0.0,2.0,2.0,0.0,4.0,0.0,24.0,31.0,4.0,14.0,0.0,0.0,7.0,0.0,1.0,36.0,0.0,0.0,16.0,4.0,7.0,8.0,11.0,2.0,1.0,7.0,2.0,9.0,0.0,61.0,0.0,0.0,0.0,5.0,0.0,9.0,5.0,13.0,0.0,0.0,6.0,11.0,6.0,0.0,9.0,54.0,1.0,4.0,3.0,3.0,65.0,10.0,5.0,10.0,0.0,10.0,10.0,0.48773199999999994,0.61873,0.677688,0.8070390000000001
2016-39,0.48773199999999994,25.0,17.0,0.0,18.0,0.0,2.0,0.0,2.0,10.0,24.0,0.0,0.0,24.0,0.0,53.0,2.0,2.0,0.0,0.0,15.0,8.0,2.0,0.0,4.0,1.0,10.0,7.0,19.0,0.0,1.0,0.0,1.0,1.0,0.0,22.0,4.0,18.0,0.0,61.0,0.0,0.0,2.0,2.0,0.0,4.0,0.0,24.0,31.0,4.0,14.0,0.0,0.0,7.0,0.0,1.0,36.0,0.0,0.0,16.0,4.0,7.0,8.0,11.0,2.0,1.0,7.0,2.0,9.0,0.0,61.0,0.0,0.0,0.0,5.0,0.0,9.0,5.0,13.0,0.0,0.0,6.0,11.0,6.0,0.0,9.0,54.0,1.0,4.0,3.0,3.0,65.0,10.0,5.0,10.0,0.0,10.0,10.0,0.61873,0.538175,0.630021,0.847225
2016-40,0.61873,16.0,17.0,18.0,17.0,17.0,0.0,2.0,2.0,10.0,24.0,12.0,0.0,12.0,0.0,57.0,4.0,2.0,0.0,0.0,10.0,6.0,1.0,0.0,8.0,1.0,6.0,3.0,10.0,0.0,3.0,0.0,0.0,1.0,18.0,48.0,4.0,13.0,0.0,26.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,28.0,46.0,4.0,21.0,0.0,7.0,0.0,1.0,0.0,36.0,0.0,4.0,11.0,4.0,13.0,3.0,13.0,4.0,3.0,2.0,0.0,4.0,0.0,61.0,0.0,0.0,0.0,16.0,0.0,7.0,0.0,6.0,2.0,2.0,6.0,9.0,3.0,2.0,4.0,54.0,0.0,1.0,2.0,9.0,30.0,10.0,5.0,0.0,19.0,29.0,0.0,0.538175,0.677688,0.767178,0.691585
2016-41,0.538175,16.0,17.0,18.0,17.0,17.0,0.0,2.0,2.0,10.0,24.0,12.0,0.0,12.0,0.0,57.0,4.0,2.0,0.0,0.0,10.0,6.0,1.0,0.0,8.0,1.0,6.0,3.0,10.0,0.0,3.0,0.0,0.0,1.0,18.0,48.0,4.0,13.0,0.0,26.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,28.0,46.0,4.0,21.0,0.0,7.0,0.0,1.0,0.0,36.0,0.0,4.0,11.0,4.0,13.0,3.0,13.0,4.0,3.0,2.0,0.0,4.0,0.0,61.0,0.0,0.0,0.0,16.0,0.0,7.0,0.0,6.0,2.0,2.0,6.0,9.0,3.0,2.0,4.0,54.0,0.0,1.0,2.0,9.0,30.0,10.0,5.0,0.0,19.0,29.0,0.0,0.677688,0.630021,0.679392,0.8711260000000001
2016-42,0.677688,16.0,17.0,18.0,17.0,17.0,0.0,2.0,2.0,10.0,24.0,12.0,0.0,12.0,0.0,57.0,4.0,2.0,0.0,0.0,10.0,6.0,1.0,0.0,8.0,1.0,6.0,3.0,10.0,0.0,3.0,0.0,0.0,1.0,18.0,48.0,4.0,13.0,0.0,26.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,28.0,46.0,4.0,21.0,0.0,7.0,0.0,1.0,0.0,36.0,0.0,4.0,11.0,4.0,13.0,3.0,13.0,4.0,3.0,2.0,0.0,4.0,0.0,61.0,0.0,0.0,0.0,16.0,0.0,7.0,0.0,6.0,2.0,2.0,6.0,9.0,3.0,2.0,4.0,54.0,0.0,1.0,2.0,9.0,30.0,10.0,5.0,0.0,19.0,29.0,0.0,0.630021,0.767178,0.8070390000000001,1.01981
2016-43,0.630021,16.0,17.0,18.0,17.0,17.0,0.0,2.0,2.0,10.0,24.0,12.0,0.0,12.0,0.0,57.0,4.0,2.0,0.0,0.0,10.0,6.0,1.0,0.0,8.0,1.0,6.0,3.0,10.0,0.0,3.0,0.0,0.0,1.0,18.0,48.0,4.0,13.0,0.0,26.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,28.0,46.0,4.0,21.0,0.0,7.0,0.0,1.0,0.0,36.0,0.0,4.0,11.0,4.0,13.0,3.0,13.0,4.0,3.0,2.0,0.0,4.0,0.0,61.0,0.0,0.0,0.0,16.0,0.0,7.0,0.0,6.0,2.0,2.0,6.0,9.0,3.0,2.0,4.0,54.0,0.0,1.0,2.0,9.0,30.0,10.0,5.0,0.0,19.0,29.0,0.0,0.767178,0.679392,0.847225,1.1781
2016-44,0.767178,16.0,17.0,18.0,17.0,17.0,0.0,2.0,2.0,10.0,24.0,12.0,0.0,12.0,0.0,57.0,4.0,2.0,0.0,0.0,10.0,6.0,1.0,0.0,8.0,1.0,6.0,3.0,10.0,0.0,3.0,0.0,0.0,1.0,18.0,48.0,4.0,13.0,0.0,26.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,28.0,46.0,4.0,21.0,0.0,7.0,0.0,1.0,0.0,36.0,0.0,4.0,11.0,4.0,13.0,3.0,13.0,4.0,3.0,2.0,0.0,4.0,0.0,61.0,0.0,0.0,0.0,16.0,0.0,7.0,0.0,6.0,2.0,2.0,6.0,9.0,3.0,2.0,4.0,54.0,0.0,1.0,2.0,9.0,30.0,10.0,5.0,0.0,19.0,29.0,0.0,0.679392,0.8070390000000001,0.691585,1.55035
2016-45,0.679392,16.0,0.0,17.0,17.0,17.0,0.0,0.0,2.0,8.0,24.0,24.0,12.0,24.0,0.0,66.0,5.0,3.0,0.0,0.0,13.0,9.0,1.0,0.0,11.0,2.0,8.0,4.0,20.0,0.0,1.0,0.0,4.0,0.0,9.0,22.0,0.0,0.0,0.0,17.0,0.0,0.0,3.0,1.0,2.0,4.0,0.0,21.0,28.0,4.0,27.0,13.0,0.0,10.0,0.0,1.0,30.0,1.0,5.0,13.0,4.0,16.0,8.0,43.0,7.0,3.0,7.0,2.0,18.0,0.0,59.0,0.0,0.0,0.0,16.0,5.0,28.0,5.0,14.0,4.0,5.0,8.0,2.0,6.0,2.0,18.0,67.0,0.0,5.0,1.0,9.0,6.0,15.0,5.0,0.0,28.0,9.0,14.0,0.8070390000000001,0.847225,0.8711260000000001,1.34451
2016-46,0.8070390000000001,16.0,0.0,17.0,17.0,17.0,0.0,0.0,2.0,8.0,24.0,24.0,12.0,24.0,0.0,66.0,5.0,3.0,0.0,0.0,13.0,9.0,1.0,0.0,11.0,2.0,8.0,4.0,20.0,0.0,1.0,0.0,4.0,0.0,9.0,22.0,0.0,0.0,0.0,17.0,0.0,0.0,3.0,1.0,2.0,4.0,0.0,21.0,28.0,4.0,27.0,13.0,0.0,10.0,0.0,1.0,30.0,1.0,5.0,13.0,4.0,16.0,8.0,43.0,7.0,3.0,7.0,2.0,18.0,0.0,59.0,0.0,0.0,0.0,16.0,5.0,28.0,5.0,14.0,4.0,5.0,8.0,2.0,6.0,2.0,18.0,67.0,0.0,5.0,1.0,9.0,6.0,15.0,5.0,0.0,28.0,9.0,14.0,0.847225,0.691585,1.01981,1.32576
2016-47,0.847225,16.0,0.0,17.0,17.0,17.0,0.0,0.0,2.0,8.0,24.0,24.0,12.0,24.0,0.0,66.0,5.0,3.0,0.0,0.0,13.0,9.0,1.0,0.0,11.0,2.0,8.0,4.0,20.0,0.0,1.0,0.0,4.0,0.0,9.0,22.0,0.0,0.0,0.0,17.0,0.0,0.0,3.0,1.0,2.0,4.0,0.0,21.0,28.0,4.0,27.0,13.0,0.0,10.0,0.0,1.0,30.0,1.0,5.0,13.0,4.0,16.0,8.0,43.0,7.0,3.0,7.0,2.0,18.0,0.0,59.0,0.0,0.0,0.0,16.0,5.0,28.0,5.0,14.0,4.0,5.0,8.0,2.0,6.0,2.0,18.0,67.0,0.0,5.0,1.0,9.0,6.0,15.0,5.0,0.0,28.0,9.0,14.0,0.691585,0.8711260000000001,1.1781,1.5127700000000002
2016-48,0.691585,16.0,0.0,17.0,17.0,17.0,0.0,0.0,2.0,8.0,24.0,24.0,12.0,24.0,0.0,66.0,5.0,3.0,0.0,0.0,13.0,9.0,1.0,0.0,11.0,2.0,8.0,4.0,20.0,0.0,1.0,0.0,4.0,0.0,9.0,22.0,0.0,0.0,0.0,17.0,0.0,0.0,3.0,1.0,2.0,4.0,0.0,21.0,28.0,4.0,27.0,13.0,0.0,10.0,0.0,1.0,30.0,1.0,5.0,13.0,4.0,16.0,8.0,43.0,7.0,3.0,7.0,2.0,18.0,0.0,59.0,0.0,0.0,0.0,16.0,5.0,28.0,5.0,14.0,4.0,5.0,8.0,2.0,6.0,2.0,18.0,67.0,0.0,5.0,1.0,9.0,6.0,15.0,5.0,0.0,28.0,9.0,14.0,0.8711260000000001,1.01981,1.55035,1.7981599999999998
2016-49,0.8711260000000001,16.0,17.0,17.0,0.0,17.0,4.0,2.0,0.0,12.0,12.0,0.0,0.0,23.0,0.0,58.0,9.0,3.0,0.0,0.0,14.0,10.0,0.0,0.0,19.0,2.0,13.0,4.0,18.0,4.0,3.0,0.0,1.0,0.0,0.0,47.0,0.0,21.0,0.0,3.0,0.0,0.0,3.0,1.0,1.0,5.0,0.0,15.0,34.0,6.0,27.0,0.0,0.0,13.0,1.0,0.0,34.0,0.0,0.0,14.0,4.0,18.0,13.0,21.0,10.0,2.0,10.0,4.0,18.0,2.0,67.0,0.0,0.0,0.0,11.0,9.0,16.0,5.0,22.0,2.0,6.0,15.0,5.0,4.0,0.0,18.0,63.0,1.0,1.0,5.0,6.0,4.0,14.0,3.0,9.0,14.0,14.0,9.0,1.01981,1.1781,1.34451,2.23652
2016-50,1.01981,16.0,17.0,17.0,0.0,17.0,4.0,2.0,0.0,12.0,12.0,0.0,0.0,23.0,0.0,58.0,9.0,3.0,0.0,0.0,14.0,10.0,0.0,0.0,19.0,2.0,13.0,4.0,18.0,4.0,3.0,0.0,1.0,0.0,0.0,47.0,0.0,21.0,0.0,3.0,0.0,0.0,3.0,1.0,1.0,5.0,0.0,15.0,34.0,6.0,27.0,0.0,0.0,13.0,1.0,0.0,34.0,0.0,0.0,14.0,4.0,18.0,13.0,21.0,10.0,2.0,10.0,4.0,18.0,2.0,67.0,0.0,0.0,0.0,11.0,9.0,16.0,5.0,22.0,2.0,6.0,15.0,5.0,4.0,0.0,18.0,63.0,1.0,1.0,5.0,6.0,4.0,14.0,3.0,9.0,14.0,14.0,9.0,1.1781,1.55035,1.32576,2.73075
2016-51,1.1781,16.0,17.0,17.0,0.0,17.0,4.0,2.0,0.0,12.0,12.0,0.0,0.0,23.0,0.0,58.0,9.0,3.0,0.0,0.0,14.0,10.0,0.0,0.0,19.0,2.0,13.0,4.0,18.0,4.0,3.0,0.0,1.0,0.0,0.0,47.0,0.0,21.0,0.0,3.0,0.0,0.0,3.0,1.0,1.0,5.0,0.0,15.0,34.0,6.0,27.0,0.0,0.0,13.0,1.0,0.0,34.0,0.0,0.0,14.0,4.0,18.0,13.0,21.0,10.0,2.0,10.0,4.0,18.0,2.0,67.0,0.0,0.0,0.0,11.0,9.0,16.0,5.0,22.0,2.0,6.0,15.0,5.0,4.0,0.0,18.0,63.0,1.0,1.0,5.0,6.0,4.0,14.0,3.0,9.0,14.0,14.0,9.0,1.55035,1.34451,1.5127700000000002,2.4473
2016-52,1.55035,16.0,17.0,17.0,0.0,17.0,4.0,2.0,0.0,12.0,12.0,0.0,0.0,23.0,0.0,58.0,9.0,3.0,0.0,0.0,14.0,10.0,0.0,0.0,19.0,2.0,13.0,4.0,18.0,4.0,3.0,0.0,1.0,0.0,0.0,47.0,0.0,21.0,0.0,3.0,0.0,0.0,3.0,1.0,1.0,5.0,0.0,15.0,34.0,6.0,27.0,0.0,0.0,13.0,1.0,0.0,34.0,0.0,0.0,14.0,4.0,18.0,13.0,21.0,10.0,2.0,10.0,4.0,18.0,2.0,67.0,0.0,0.0,0.0,11.0,9.0,16.0,5.0,22.0,2.0,6.0,15.0,5.0,4.0,0.0,18.0,63.0,1.0,1.0,5.0,6.0,4.0,14.0,3.0,9.0,14.0,14.0,9.0,1.34451,1.32576,1.7981599999999998,2.53476
2017-01,1.34451,16.0,17.0,17.0,0.0,17.0,4.0,2.0,0.0,12.0,12.0,0.0,0.0,23.0,0.0,58.0,9.0,3.0,0.0,0.0,14.0,10.0,0.0,0.0,19.0,2.0,13.0,4.0,18.0,4.0,3.0,0.0,1.0,0.0,0.0,47.0,0.0,21.0,0.0,3.0,0.0,0.0,3.0,1.0,1.0,5.0,0.0,15.0,34.0,6.0,27.0,0.0,0.0,13.0,1.0,0.0,34.0,0.0,0.0,14.0,4.0,18.0,13.0,21.0,10.0,2.0,10.0,4.0,18.0,2.0,67.0,0.0,0.0,0.0,11.0,9.0,16.0,5.0,22.0,2.0,6.0,15.0,5.0,4.0,0.0,18.0,63.0,1.0,1.0,5.0,6.0,4.0,14.0,3.0,9.0,14.0,14.0,9.0,1.32576,1.5127700000000002,2.23652,1.6397099999999998
2017-02,1.32576,16.0,17.0,17.0,0.0,17.0,4.0,2.0,0.0,12.0,12.0,0.0,0.0,23.0,0.0,58.0,9.0,3.0,0.0,0.0,14.0,10.0,0.0,0.0,19.0,2.0,13.0,4.0,18.0,4.0,3.0,0.0,1.0,0.0,0.0,47.0,0.0,21.0,0.0,3.0,0.0,0.0,3.0,1.0,1.0,5.0,0.0,15.0,34.0,6.0,27.0,0.0,0.0,13.0,1.0,0.0,34.0,0.0,0.0,14.0,4.0,18.0,13.0,21.0,10.0,2.0,10.0,4.0,18.0,2.0,67.0,0.0,0.0,0.0,11.0,9.0,16.0,5.0,22.0,2.0,6.0,15.0,5.0,4.0,0.0,18.0,63.0,1.0,1.0,5.0,6.0,4.0,14.0,3.0,9.0,14.0,14.0,9.0,1.5127700000000002,1.7981599999999998,2.73075,1.67908
2017-03,1.5127700000000002,16.0,17.0,17.0,0.0,17.0,4.0,2.0,0.0,12.0,12.0,0.0,0.0,23.0,0.0,58.0,9.0,3.0,0.0,0.0,14.0,10.0,0.0,0.0,19.0,2.0,13.0,4.0,18.0,4.0,3.0,0.0,1.0,0.0,0.0,47.0,0.0,21.0,0.0,3.0,0.0,0.0,3.0,1.0,1.0,5.0,0.0,15.0,34.0,6.0,27.0,0.0,0.0,13.0,1.0,0.0,34.0,0.0,0.0,14.0,4.0,18.0,13.0,21.0,10.0,2.0,10.0,4.0,18.0,2.0,67.0,0.0,0.0,0.0,11.0,9.0,16.0,5.0,22.0,2.0,6.0,15.0,5.0,4.0,0.0,18.0,63.0,1.0,1.0,5.0,6.0,4.0,14.0,3.0,9.0,14.0,14.0,9.0,1.7981599999999998,2.23652,2.4473,1.7834400000000001
2017-04,1.7981599999999998,16.0,17.0,17.0,0.0,17.0,4.0,2.0,0.0,12.0,12.0,0.0,0.0,23.0,0.0,58.0,9.0,3.0,0.0,0.0,14.0,10.0,0.0,0.0,19.0,2.0,13.0,4.0,18.0,4.0,3.0,0.0,1.0,0.0,0.0,47.0,0.0,21.0,0.0,3.0,0.0,0.0,3.0,1.0,1.0,5.0,0.0,15.0,34.0,6.0,27.0,0.0,0.0,13.0,1.0,0.0,34.0,0.0,0.0,14.0,4.0,18.0,13.0,21.0,10.0,2.0,10.0,4.0,18.0,2.0,67.0,0.0,0.0,0.0,11.0,9.0,16.0,5.0,22.0,2.0,6.0,15.0,5.0,4.0,0.0,18.0,63.0,1.0,1.0,5.0,6.0,4.0,14.0,3.0,9.0,14.0,14.0,9.0,2.23652,2.73075,2.53476,1.82552
2017-05,2.23652,16.0,17.0,17.0,0.0,17.0,4.0,2.0,0.0,12.0,12.0,0.0,0.0,23.0,0.0,58.0,9.0,3.0,0.0,0.0,14.0,10.0,0.0,0.0,19.0,2.0,13.0,4.0,18.0,4.0,3.0,0.0,1.0,0.0,0.0,47.0,0.0,21.0,0.0,3.0,0.0,0.0,3.0,1.0,1.0,5.0,0.0,15.0,34.0,6.0,27.0,0.0,0.0,13.0,1.0,0.0,34.0,0.0,0.0,14.0,4.0,18.0,13.0,21.0,10.0,2.0,10.0,4.0,18.0,2.0,67.0,0.0,0.0,0.0,11.0,9.0,16.0,5.0,22.0,2.0,6.0,15.0,5.0,4.0,0.0,18.0,63.0,1.0,1.0,5.0,6.0,4.0,14.0,3.0,9.0,14.0,14.0,9.0,2.73075,2.4473,1.6397099999999998,2.02522
