date,south_carolina_flu,flu,flu recovery,having the flu,flu duration,remedies for the flu,influenza a and b,cure the flu,remedies for flu,flu season,dangerous fever,break a fever,2018 flu,flu versus cold,medicine for the flu,treating flu,pneumonia,flu how long,flu and cold,flu lasts,braun thermoscan,the flu,cure flu,cold vs. flu,how long flu,how long is the flu,symptoms of flu,fever reducer,cold and flu,flu contagious period,flu children,flu 2019,incubation period for flu,reduce a fever,i have the flu,low body,treat the flu,flu treatment,do i have the flu,flu shot,cold versus flu,incubation period for the flu,flu and fever,flu care,flu headache,flu vs. cold,human temperature,high fever,medicine for flu,flu treatments,influenza type a,fight the flu,influenza symptoms,the flu virus,reduce fever,type a influenza,influenza incubation period,thermoscan,how to treat the flu,flu virus,how long does the flu last,fever flu,how long does flu last,flu vaccine,flu cough,over the counter flu,what to do if you have the flu,flu report,symptoms,signs of flu,over the counter flu medicine,normal body,flu or cold,get rid of the flu,flu germs,ear thermometer,flu fever,early flu symptoms,sc flu,symptoms of the flu,tamiflu,treatment for flu,exposed to flu,flu contagious,flu length,flu in sc,get over the flu,symptoms of bronchitis,what is the flu,oscillococcinum,flu medicine,flu remedies,flu complications,signs of the flu,how to get rid of the flu,body temperature,target_1,target_2,target_4,target_8
2015-13,0.713371,8.0,0.0,19.0,0.0,0.0,0.0,5.0,5.0,13.0,3.0,0.0,0.0,0.0,1.0,0.0,39.0,5.0,1.0,0.0,0.0,8.0,0.0,0.0,6.0,2.0,10.0,2.0,5.0,0.0,0.0,0.0,5.0,5.0,16.0,20.0,0.0,16.0,1.0,3.0,0.0,0.0,15.0,0.0,15.0,0.0,11.0,37.0,11.0,0.0,12.0,0.0,12.0,0.0,24.0,24.0,0.0,24.0,0.0,8.0,0.0,24.0,6.0,6.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0,26.0,0.0,0.0,8.0,0.0,14.0,0.0,1.0,2.0,2.0,1.0,0.0,8.0,0.0,4.0,4.0,4.0,7.0,4.0,10.0,0.0,0.0,10.0,0.0,38.0,0.594354,0.410984,0.199927,0.040016
2015-14,0.594354,8.0,0.0,19.0,0.0,0.0,0.0,5.0,5.0,13.0,3.0,0.0,0.0,0.0,1.0,0.0,39.0,5.0,1.0,0.0,0.0,8.0,0.0,0.0,6.0,2.0,10.0,2.0,5.0,0.0,0.0,0.0,5.0,5.0,16.0,20.0,0.0,16.0,1.0,3.0,0.0,0.0,15.0,0.0,15.0,0.0,11.0,37.0,11.0,0.0,12.0,0.0,12.0,0.0,24.0,24.0,0.0,24.0,0.0,8.0,0.0,24.0,6.0,6.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0,26.0,0.0,0.0,8.0,0.0,14.0,0.0,1.0,2.0,2.0,1.0,0.0,8.0,0.0,4.0,4.0,4.0,7.0,4.0,10.0,0.0,0.0,10.0,0.0,38.0,0.410984,0.564175,0.29917699999999997,0.225225
2015-15,0.410984,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,37.0,5.0,0.0,0.0,0.0,3.0,0.0,0.0,7.0,0.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,1.0,0.0,0.0,15.0,0.0,0.0,0.0,11.0,50.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,4.0,0.0,6.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,43.0,0.0,11.0,0.0,0.0,9.0,0.0,2.0,2.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,11.0,11.0,10.0,0.0,55.0,0.564175,0.199927,0.22566999999999998,0.16008499999999998
2015-16,0.564175,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,37.0,5.0,0.0,0.0,0.0,3.0,0.0,0.0,7.0,0.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,1.0,0.0,0.0,15.0,0.0,0.0,0.0,11.0,50.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,4.0,0.0,6.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,43.0,0.0,11.0,0.0,0.0,9.0,0.0,2.0,2.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,11.0,11.0,10.0,0.0,55.0,0.199927,0.29917699999999997,0.150319,0.21575
2015-17,0.199927,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,37.0,5.0,0.0,0.0,0.0,3.0,0.0,0.0,7.0,0.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,1.0,0.0,0.0,15.0,0.0,0.0,0.0,11.0,50.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,4.0,0.0,6.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,43.0,0.0,11.0,0.0,0.0,9.0,0.0,2.0,2.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,11.0,11.0,10.0,0.0,55.0,0.29917699999999997,0.22566999999999998,0.040016,0.0001
2015-18,0.29917699999999997,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,37.0,5.0,0.0,0.0,0.0,3.0,0.0,0.0,7.0,0.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,1.0,0.0,0.0,15.0,0.0,0.0,0.0,11.0,50.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,4.0,0.0,6.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,43.0,0.0,11.0,0.0,0.0,9.0,0.0,2.0,2.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,11.0,11.0,10.0,0.0,55.0,0.22566999999999998,0.150319,0.225225,0.257898
2015-19,0.22566999999999998,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,1.0,25.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,6.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,2.0,0.0,1.0,14.0,0.0,0.0,0.0,31.0,31.0,0.0,0.0,12.0,0.0,0.0,0.0,23.0,23.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,68.0,0.0,0.0,20.0,0.0,0.0,0.0,4.0,0.0,0.0,3.0,2.0,1.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,10.0,0.0,0.0,0.0,53.0,0.150319,0.040016,0.16008499999999998,0.08779630000000001
2015-20,0.150319,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,1.0,25.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,6.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,2.0,0.0,1.0,14.0,0.0,0.0,0.0,31.0,31.0,0.0,0.0,12.0,0.0,0.0,0.0,23.0,23.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,68.0,0.0,0.0,20.0,0.0,0.0,0.0,4.0,0.0,0.0,3.0,2.0,1.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,10.0,0.0,0.0,0.0,53.0,0.040016,0.225225,0.21575,0.105652
2015-21,0.040016,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,1.0,25.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,6.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,2.0,0.0,1.0,14.0,0.0,0.0,0.0,31.0,31.0,0.0,0.0,12.0,0.0,0.0,0.0,23.0,23.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,68.0,0.0,0.0,20.0,0.0,0.0,0.0,4.0,0.0,0.0,3.0,2.0,1.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,10.0,0.0,0.0,0.0,53.0,0.225225,0.16008499999999998,0.0001,0.052493399999999996
2015-22,0.225225,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,1.0,25.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,6.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,2.0,0.0,1.0,14.0,0.0,0.0,0.0,31.0,31.0,0.0,0.0,12.0,0.0,0.0,0.0,23.0,23.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,68.0,0.0,0.0,20.0,0.0,0.0,0.0,4.0,0.0,0.0,3.0,2.0,1.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,10.0,0.0,0.0,0.0,53.0,0.16008499999999998,0.21575,0.257898,0.151899
2015-23,0.16008499999999998,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,1.0,25.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,6.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,2.0,0.0,1.0,14.0,0.0,0.0,0.0,31.0,31.0,0.0,0.0,12.0,0.0,0.0,0.0,23.0,23.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,68.0,0.0,0.0,20.0,0.0,0.0,0.0,4.0,0.0,0.0,3.0,2.0,1.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,10.0,0.0,0.0,0.0,53.0,0.21575,0.0001,0.08779630000000001,0.0668449
2015-24,0.21575,3.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,5.0,1.0,3.0,0.0,0.0,0.0,0.0,3.0,5.0,27.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,42.0,6.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,2.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,69.0,0.0,0.0,37.0,0.0,0.0,0.0,5.0,5.0,0.0,1.0,1.0,0.0,0.0,0.0,5.0,0.0,4.0,0.0,7.0,2.0,0.0,6.0,6.0,0.0,0.0,0.0,42.0,0.0001,0.257898,0.105652,0.237812
2015-25,0.0001,3.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,5.0,1.0,3.0,0.0,0.0,0.0,0.0,3.0,5.0,27.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,42.0,6.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,2.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,69.0,0.0,0.0,37.0,0.0,0.0,0.0,5.0,5.0,0.0,1.0,1.0,0.0,0.0,0.0,5.0,0.0,4.0,0.0,7.0,2.0,0.0,6.0,6.0,0.0,0.0,0.0,42.0,0.257898,0.08779630000000001,0.052493399999999996,0.0706714
2015-26,0.257898,3.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,5.0,1.0,3.0,0.0,0.0,0.0,0.0,3.0,5.0,27.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,42.0,6.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,2.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,69.0,0.0,0.0,37.0,0.0,0.0,0.0,5.0,5.0,0.0,1.0,1.0,0.0,0.0,0.0,5.0,0.0,4.0,0.0,7.0,2.0,0.0,6.0,6.0,0.0,0.0,0.0,42.0,0.08779630000000001,0.105652,0.151899,0.0439174
2015-27,0.08779630000000001,3.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,5.0,1.0,3.0,0.0,0.0,0.0,0.0,3.0,5.0,27.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,42.0,6.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,2.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,69.0,0.0,0.0,37.0,0.0,0.0,0.0,5.0,5.0,0.0,1.0,1.0,0.0,0.0,0.0,5.0,0.0,4.0,0.0,7.0,2.0,0.0,6.0,6.0,0.0,0.0,0.0,42.0,0.105652,0.052493399999999996,0.0668449,0.12170399999999999
2015-28,0.105652,3.0,0.0,0.0,0.0,12.0,0.0,0.0,3.0,10.0,1.0,1.0,0.0,0.0,0.0,0.0,29.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,1.0,5.0,1.0,2.0,0.0,3.0,0.0,0.0,3.0,0.0,20.0,0.0,10.0,0.0,6.0,0.0,0.0,9.0,0.0,9.0,0.0,10.0,29.0,7.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,15.0,0.0,5.0,0.0,5.0,0.0,15.0,3.0,0.0,0.0,0.0,67.0,0.0,0.0,50.0,6.0,0.0,0.0,0.0,5.0,0.0,1.0,1.0,0.0,0.0,3.0,3.0,0.0,0.0,2.0,5.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,39.0,0.052493399999999996,0.151899,0.237812,0.0776699
2015-29,0.052493399999999996,3.0,0.0,0.0,0.0,12.0,0.0,0.0,3.0,10.0,1.0,1.0,0.0,0.0,0.0,0.0,29.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,1.0,5.0,1.0,2.0,0.0,3.0,0.0,0.0,3.0,0.0,20.0,0.0,10.0,0.0,6.0,0.0,0.0,9.0,0.0,9.0,0.0,10.0,29.0,7.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,15.0,0.0,5.0,0.0,5.0,0.0,15.0,3.0,0.0,0.0,0.0,67.0,0.0,0.0,50.0,6.0,0.0,0.0,0.0,5.0,0.0,1.0,1.0,0.0,0.0,3.0,3.0,0.0,0.0,2.0,5.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,39.0,0.151899,0.0668449,0.0706714,0.182565
2015-30,0.151899,3.0,0.0,0.0,0.0,12.0,0.0,0.0,3.0,10.0,1.0,1.0,0.0,0.0,0.0,0.0,29.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,1.0,5.0,1.0,2.0,0.0,3.0,0.0,0.0,3.0,0.0,20.0,0.0,10.0,0.0,6.0,0.0,0.0,9.0,0.0,9.0,0.0,10.0,29.0,7.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,15.0,0.0,5.0,0.0,5.0,0.0,15.0,3.0,0.0,0.0,0.0,67.0,0.0,0.0,50.0,6.0,0.0,0.0,0.0,5.0,0.0,1.0,1.0,0.0,0.0,3.0,3.0,0.0,0.0,2.0,5.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,39.0,0.0668449,0.237812,0.0439174,0.404115
2015-31,0.0668449,3.0,0.0,0.0,0.0,12.0,0.0,0.0,3.0,10.0,1.0,1.0,0.0,0.0,0.0,0.0,29.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,1.0,5.0,1.0,2.0,0.0,3.0,0.0,0.0,3.0,0.0,20.0,0.0,10.0,0.0,6.0,0.0,0.0,9.0,0.0,9.0,0.0,10.0,29.0,7.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,15.0,0.0,5.0,0.0,5.0,0.0,15.0,3.0,0.0,0.0,0.0,67.0,0.0,0.0,50.0,6.0,0.0,0.0,0.0,5.0,0.0,1.0,1.0,0.0,0.0,3.0,3.0,0.0,0.0,2.0,5.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,39.0,0.237812,0.0706714,0.12170399999999999,0.208044
2015-32,0.237812,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,43.0,3.0,0.0,0.0,0.0,6.0,0.0,0.0,4.0,1.0,6.0,2.0,2.0,0.0,4.0,0.0,0.0,0.0,6.0,36.0,6.0,12.0,0.0,24.0,0.0,0.0,0.0,21.0,0.0,0.0,16.0,43.0,8.0,0.0,0.0,0.0,14.0,18.0,0.0,0.0,0.0,18.0,3.0,6.0,0.0,9.0,4.0,24.0,0.0,0.0,0.0,0.0,66.0,0.0,0.0,30.0,15.0,0.0,0.0,3.0,8.0,3.0,4.0,3.0,1.0,1.0,0.0,3.0,0.0,3.0,0.0,3.0,11.0,0.0,7.0,7.0,0.0,7.0,0.0,53.0,0.0706714,0.0439174,0.0776699,0.283086
2015-33,0.0706714,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,43.0,3.0,0.0,0.0,0.0,6.0,0.0,0.0,4.0,1.0,6.0,2.0,2.0,0.0,4.0,0.0,0.0,0.0,6.0,36.0,6.0,12.0,0.0,24.0,0.0,0.0,0.0,21.0,0.0,0.0,16.0,43.0,8.0,0.0,0.0,0.0,14.0,18.0,0.0,0.0,0.0,18.0,3.0,6.0,0.0,9.0,4.0,24.0,0.0,0.0,0.0,0.0,66.0,0.0,0.0,30.0,15.0,0.0,0.0,3.0,8.0,3.0,4.0,3.0,1.0,1.0,0.0,3.0,0.0,3.0,0.0,3.0,11.0,0.0,7.0,7.0,0.0,7.0,0.0,53.0,0.0439174,0.12170399999999999,0.182565,0.539773
2015-34,0.0439174,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,43.0,3.0,0.0,0.0,0.0,6.0,0.0,0.0,4.0,1.0,6.0,2.0,2.0,0.0,4.0,0.0,0.0,0.0,6.0,36.0,6.0,12.0,0.0,24.0,0.0,0.0,0.0,21.0,0.0,0.0,16.0,43.0,8.0,0.0,0.0,0.0,14.0,18.0,0.0,0.0,0.0,18.0,3.0,6.0,0.0,9.0,4.0,24.0,0.0,0.0,0.0,0.0,66.0,0.0,0.0,30.0,15.0,0.0,0.0,3.0,8.0,3.0,4.0,3.0,1.0,1.0,0.0,3.0,0.0,3.0,0.0,3.0,11.0,0.0,7.0,7.0,0.0,7.0,0.0,53.0,0.12170399999999999,0.0776699,0.404115,0.874568
2015-35,0.12170399999999999,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,43.0,3.0,0.0,0.0,0.0,6.0,0.0,0.0,4.0,1.0,6.0,2.0,2.0,0.0,4.0,0.0,0.0,0.0,6.0,36.0,6.0,12.0,0.0,24.0,0.0,0.0,0.0,21.0,0.0,0.0,16.0,43.0,8.0,0.0,0.0,0.0,14.0,18.0,0.0,0.0,0.0,18.0,3.0,6.0,0.0,9.0,4.0,24.0,0.0,0.0,0.0,0.0,66.0,0.0,0.0,30.0,15.0,0.0,0.0,3.0,8.0,3.0,4.0,3.0,1.0,1.0,0.0,3.0,0.0,3.0,0.0,3.0,11.0,0.0,7.0,7.0,0.0,7.0,0.0,53.0,0.0776699,0.182565,0.208044,1.06744
2015-36,0.0776699,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,43.0,3.0,0.0,0.0,0.0,6.0,0.0,0.0,4.0,1.0,6.0,2.0,2.0,0.0,4.0,0.0,0.0,0.0,6.0,36.0,6.0,12.0,0.0,24.0,0.0,0.0,0.0,21.0,0.0,0.0,16.0,43.0,8.0,0.0,0.0,0.0,14.0,18.0,0.0,0.0,0.0,18.0,3.0,6.0,0.0,9.0,4.0,24.0,0.0,0.0,0.0,0.0,66.0,0.0,0.0,30.0,15.0,0.0,0.0,3.0,8.0,3.0,4.0,3.0,1.0,1.0,0.0,3.0,0.0,3.0,0.0,3.0,11.0,0.0,7.0,7.0,0.0,7.0,0.0,53.0,0.182565,0.404115,0.283086,1.67598
2015-37,0.182565,16.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,12.0,1.0,1.0,0.0,0.0,0.0,0.0,63.0,3.0,1.0,0.0,0.0,9.0,0.0,0.0,4.0,2.0,8.0,4.0,5.0,0.0,9.0,0.0,5.0,0.0,7.0,29.0,7.0,0.0,1.0,68.0,0.0,0.0,0.0,39.0,0.0,0.0,29.0,53.0,10.0,0.0,0.0,0.0,0.0,11.0,33.0,0.0,0.0,0.0,4.0,11.0,0.0,4.0,5.0,57.0,10.0,0.0,0.0,0.0,62.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,4.0,0.0,10.0,3.0,1.0,0.0,0.0,6.0,0.0,6.0,3.0,10.0,7.0,0.0,27.0,9.0,0.0,9.0,5.0,84.0,0.404115,0.208044,0.539773,1.2777399999999999
2015-38,0.404115,16.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,12.0,1.0,1.0,0.0,0.0,0.0,0.0,63.0,3.0,1.0,0.0,0.0,9.0,0.0,0.0,4.0,2.0,8.0,4.0,5.0,0.0,9.0,0.0,5.0,0.0,7.0,29.0,7.0,0.0,1.0,68.0,0.0,0.0,0.0,39.0,0.0,0.0,29.0,53.0,10.0,0.0,0.0,0.0,0.0,11.0,33.0,0.0,0.0,0.0,4.0,11.0,0.0,4.0,5.0,57.0,10.0,0.0,0.0,0.0,62.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,4.0,0.0,10.0,3.0,1.0,0.0,0.0,6.0,0.0,6.0,3.0,10.0,7.0,0.0,27.0,9.0,0.0,9.0,5.0,84.0,0.208044,0.283086,0.874568,1.7458599999999995
2015-39,0.208044,16.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,12.0,1.0,1.0,0.0,0.0,0.0,0.0,63.0,3.0,1.0,0.0,0.0,9.0,0.0,0.0,4.0,2.0,8.0,4.0,5.0,0.0,9.0,0.0,5.0,0.0,7.0,29.0,7.0,0.0,1.0,68.0,0.0,0.0,0.0,39.0,0.0,0.0,29.0,53.0,10.0,0.0,0.0,0.0,0.0,11.0,33.0,0.0,0.0,0.0,4.0,11.0,0.0,4.0,5.0,57.0,10.0,0.0,0.0,0.0,62.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,4.0,0.0,10.0,3.0,1.0,0.0,0.0,6.0,0.0,6.0,3.0,10.0,7.0,0.0,27.0,9.0,0.0,9.0,5.0,84.0,0.283086,0.539773,1.06744,1.61504
2015-40,0.283086,16.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,12.0,1.0,1.0,0.0,0.0,0.0,0.0,63.0,3.0,1.0,0.0,0.0,9.0,0.0,0.0,4.0,2.0,8.0,4.0,5.0,0.0,9.0,0.0,5.0,0.0,7.0,29.0,7.0,0.0,1.0,68.0,0.0,0.0,0.0,39.0,0.0,0.0,29.0,53.0,10.0,0.0,0.0,0.0,0.0,11.0,33.0,0.0,0.0,0.0,4.0,11.0,0.0,4.0,5.0,57.0,10.0,0.0,0.0,0.0,62.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,4.0,0.0,10.0,3.0,1.0,0.0,0.0,6.0,0.0,6.0,3.0,10.0,7.0,0.0,27.0,9.0,0.0,9.0,5.0,84.0,0.539773,0.874568,1.67598,1.6247200000000002
2015-41,0.539773,12.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,17.0,1.0,3.0,0.0,0.0,0.0,0.0,53.0,3.0,1.0,0.0,0.0,11.0,0.0,0.0,4.0,0.0,8.0,0.0,8.0,0.0,8.0,0.0,0.0,5.0,8.0,34.0,0.0,17.0,1.0,41.0,0.0,0.0,0.0,0.0,15.0,0.0,17.0,44.0,0.0,0.0,0.0,0.0,13.0,13.0,25.0,0.0,0.0,25.0,0.0,0.0,0.0,8.0,11.0,60.0,11.0,0.0,0.0,0.0,63.0,0.0,0.0,63.0,0.0,11.0,4.0,9.0,13.0,4.0,4.0,2.0,3.0,1.0,0.0,4.0,0.0,4.0,0.0,8.0,8.0,0.0,10.0,0.0,10.0,10.0,0.0,63.0,0.874568,1.06744,1.2777399999999999,1.5956299999999999
2015-42,0.874568,12.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,17.0,1.0,3.0,0.0,0.0,0.0,0.0,53.0,3.0,1.0,0.0,0.0,11.0,0.0,0.0,4.0,0.0,8.0,0.0,8.0,0.0,8.0,0.0,0.0,5.0,8.0,34.0,0.0,17.0,1.0,41.0,0.0,0.0,0.0,0.0,15.0,0.0,17.0,44.0,0.0,0.0,0.0,0.0,13.0,13.0,25.0,0.0,0.0,25.0,0.0,0.0,0.0,8.0,11.0,60.0,11.0,0.0,0.0,0.0,63.0,0.0,0.0,63.0,0.0,11.0,4.0,9.0,13.0,4.0,4.0,2.0,3.0,1.0,0.0,4.0,0.0,4.0,0.0,8.0,8.0,0.0,10.0,0.0,10.0,10.0,0.0,63.0,1.06744,1.67598,1.7458599999999995,0.713063
2015-43,1.06744,12.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,17.0,1.0,3.0,0.0,0.0,0.0,0.0,53.0,3.0,1.0,0.0,0.0,11.0,0.0,0.0,4.0,0.0,8.0,0.0,8.0,0.0,8.0,0.0,0.0,5.0,8.0,34.0,0.0,17.0,1.0,41.0,0.0,0.0,0.0,0.0,15.0,0.0,17.0,44.0,0.0,0.0,0.0,0.0,13.0,13.0,25.0,0.0,0.0,25.0,0.0,0.0,0.0,8.0,11.0,60.0,11.0,0.0,0.0,0.0,63.0,0.0,0.0,63.0,0.0,11.0,4.0,9.0,13.0,4.0,4.0,2.0,3.0,1.0,0.0,4.0,0.0,4.0,0.0,8.0,8.0,0.0,10.0,0.0,10.0,10.0,0.0,63.0,1.67598,1.2777399999999999,1.61504,0.621302
2015-44,1.67598,12.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,17.0,1.0,3.0,0.0,0.0,0.0,0.0,53.0,3.0,1.0,0.0,0.0,11.0,0.0,0.0,4.0,0.0,8.0,0.0,8.0,0.0,8.0,0.0,0.0,5.0,8.0,34.0,0.0,17.0,1.0,41.0,0.0,0.0,0.0,0.0,15.0,0.0,17.0,44.0,0.0,0.0,0.0,0.0,13.0,13.0,25.0,0.0,0.0,25.0,0.0,0.0,0.0,8.0,11.0,60.0,11.0,0.0,0.0,0.0,63.0,0.0,0.0,63.0,0.0,11.0,4.0,9.0,13.0,4.0,4.0,2.0,3.0,1.0,0.0,4.0,0.0,4.0,0.0,8.0,8.0,0.0,10.0,0.0,10.0,10.0,0.0,63.0,1.2777399999999999,1.7458599999999995,1.6247200000000002,0.515668
