date,arizona_flu,flu,flu recovery,having the flu,flu duration,remedies for the flu,influenza a and b,cure the flu,remedies for flu,flu season,dangerous fever,break a fever,flu versus cold,how long is the flu contagious,treating flu,flu like symptoms,pneumonia,flu how long,flu and cold,flu lasts,braun thermoscan,the flu,cure flu,cold vs. flu,how long flu,how long is the flu,fever reducer,cold and flu,flu contagious period,treating the flu,incubation period for flu,reduce a fever,how long contagious,i have the flu,treat the flu,flu treatment,is the flu contagious,do i have the flu,flu 2018,cold versus flu,incubation period for the flu,flu vs cold,flu care,arizona flu,flu headache,flu vs. cold,high fever,medicine for flu,flu treatments,cold vs flu,fight the flu,influenza symptoms,the flu virus,how to treat flu,reduce fever,type a influenza,influenza incubation period,thermoscan,how to treat the flu,flu virus,how long does the flu last,fever flu,how long does flu last,swine flu,flu vaccine,flu cough,contagious flu,what to do if you have the flu,flu report,symptoms,signs of flu,over the counter flu medicine,the flu symptoms,normal body,get rid of the flu,is flu contagious,flu germs,ear thermometer,early flu symptoms,stomach,how long is flu contagious,symptoms of the flu,taking temperature,exposed to flu,flu contagious,flu length,get over the flu,stomach flu symptoms,symptoms of bronchitis,what is the flu,cold or flu,flu medicine,flu remedies,flu complications,treat flu,how to get rid of the flu,body temperature,target_1,target_2,target_4,target_8
2011-50,1.05126,17.0,0.0,42.0,63.0,0.0,0.0,8.0,0.0,15.0,0.0,61.0,0.0,46.0,0.0,0.0,49.0,3.0,3.0,0.0,0.0,16.0,7.0,0.0,7.0,5.0,0.0,16.0,0.0,0.0,0.0,0.0,23.0,12.0,18.0,54.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,12.0,0.0,44.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,28.0,0.0,0.0,28.0,9.0,26.0,13.0,9.0,4.0,17.0,6.0,8.0,0.0,0.0,0.0,90.0,8.0,0.0,19.0,34.0,32.0,16.0,0.0,16.0,0.0,49.0,1.0,1.0,9.0,0.0,9.0,0.0,13.0,32.0,26.0,26.0,17.0,35.0,17.0,0.0,0.0,0.0,58.0,1.0983399999999999,1.36416,1.01845,1.3926399999999999
2011-51,1.0983399999999999,17.0,0.0,42.0,63.0,0.0,0.0,8.0,0.0,15.0,0.0,61.0,0.0,46.0,0.0,0.0,49.0,3.0,3.0,0.0,0.0,16.0,7.0,0.0,7.0,5.0,0.0,16.0,0.0,0.0,0.0,0.0,23.0,12.0,18.0,54.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,12.0,0.0,44.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,28.0,0.0,0.0,28.0,9.0,26.0,13.0,9.0,4.0,17.0,6.0,8.0,0.0,0.0,0.0,90.0,8.0,0.0,19.0,34.0,32.0,16.0,0.0,16.0,0.0,49.0,1.0,1.0,9.0,0.0,9.0,0.0,13.0,32.0,26.0,26.0,17.0,35.0,17.0,0.0,0.0,0.0,58.0,1.36416,1.28667,1.09919,1.9129099999999999
2011-52,1.36416,17.0,0.0,42.0,63.0,0.0,0.0,8.0,0.0,15.0,0.0,61.0,0.0,46.0,0.0,0.0,49.0,3.0,3.0,0.0,0.0,16.0,7.0,0.0,7.0,5.0,0.0,16.0,0.0,0.0,0.0,0.0,23.0,12.0,18.0,54.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,12.0,0.0,44.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,28.0,0.0,0.0,28.0,9.0,26.0,13.0,9.0,4.0,17.0,6.0,8.0,0.0,0.0,0.0,90.0,8.0,0.0,19.0,34.0,32.0,16.0,0.0,16.0,0.0,49.0,1.0,1.0,9.0,0.0,9.0,0.0,13.0,32.0,26.0,26.0,17.0,35.0,17.0,0.0,0.0,0.0,58.0,1.28667,1.01845,1.03044,1.9221099999999998
2012-01,1.28667,13.0,0.0,0.0,0.0,33.0,6.0,6.0,0.0,6.0,24.0,25.0,0.0,0.0,1.0,1.0,41.0,1.0,1.0,0.0,1.0,8.0,7.0,0.0,7.0,0.0,6.0,6.0,0.0,0.0,6.0,6.0,31.0,9.0,0.0,0.0,29.0,14.0,0.0,0.0,0.0,2.0,0.0,14.0,5.0,0.0,47.0,0.0,0.0,8.0,0.0,14.0,21.0,0.0,34.0,22.0,0.0,23.0,0.0,14.0,14.0,21.0,3.0,10.0,7.0,3.0,0.0,0.0,0.0,73.0,0.0,0.0,6.0,45.0,13.0,13.0,0.0,26.0,0.0,62.0,0.0,0.0,0.0,7.0,0.0,0.0,10.0,41.0,15.0,10.0,9.0,0.0,18.0,0.0,6.0,6.0,55.0,1.01845,1.09919,1.4499,1.83021
2012-02,1.01845,13.0,0.0,0.0,0.0,33.0,6.0,6.0,0.0,6.0,24.0,25.0,0.0,0.0,1.0,1.0,41.0,1.0,1.0,0.0,1.0,8.0,7.0,0.0,7.0,0.0,6.0,6.0,0.0,0.0,6.0,6.0,31.0,9.0,0.0,0.0,29.0,14.0,0.0,0.0,0.0,2.0,0.0,14.0,5.0,0.0,47.0,0.0,0.0,8.0,0.0,14.0,21.0,0.0,34.0,22.0,0.0,23.0,0.0,14.0,14.0,21.0,3.0,10.0,7.0,3.0,0.0,0.0,0.0,73.0,0.0,0.0,6.0,45.0,13.0,13.0,0.0,26.0,0.0,62.0,0.0,0.0,0.0,7.0,0.0,0.0,10.0,41.0,15.0,10.0,9.0,0.0,18.0,0.0,6.0,6.0,55.0,1.09919,1.03044,1.3926399999999999,1.74732
2012-03,1.09919,13.0,0.0,0.0,0.0,33.0,6.0,6.0,0.0,6.0,24.0,25.0,0.0,0.0,1.0,1.0,41.0,1.0,1.0,0.0,1.0,8.0,7.0,0.0,7.0,0.0,6.0,6.0,0.0,0.0,6.0,6.0,31.0,9.0,0.0,0.0,29.0,14.0,0.0,0.0,0.0,2.0,0.0,14.0,5.0,0.0,47.0,0.0,0.0,8.0,0.0,14.0,21.0,0.0,34.0,22.0,0.0,23.0,0.0,14.0,14.0,21.0,3.0,10.0,7.0,3.0,0.0,0.0,0.0,73.0,0.0,0.0,6.0,45.0,13.0,13.0,0.0,26.0,0.0,62.0,0.0,0.0,0.0,7.0,0.0,0.0,10.0,41.0,15.0,10.0,9.0,0.0,18.0,0.0,6.0,6.0,55.0,1.03044,1.4499,1.9129099999999999,1.6798400000000002
2012-04,1.03044,13.0,0.0,0.0,0.0,33.0,6.0,6.0,0.0,6.0,24.0,25.0,0.0,0.0,1.0,1.0,41.0,1.0,1.0,0.0,1.0,8.0,7.0,0.0,7.0,0.0,6.0,6.0,0.0,0.0,6.0,6.0,31.0,9.0,0.0,0.0,29.0,14.0,0.0,0.0,0.0,2.0,0.0,14.0,5.0,0.0,47.0,0.0,0.0,8.0,0.0,14.0,21.0,0.0,34.0,22.0,0.0,23.0,0.0,14.0,14.0,21.0,3.0,10.0,7.0,3.0,0.0,0.0,0.0,73.0,0.0,0.0,6.0,45.0,13.0,13.0,0.0,26.0,0.0,62.0,0.0,0.0,0.0,7.0,0.0,0.0,10.0,41.0,15.0,10.0,9.0,0.0,18.0,0.0,6.0,6.0,55.0,1.4499,1.3926399999999999,1.9221099999999998,1.69287
2012-05,1.4499,13.0,0.0,0.0,0.0,33.0,6.0,6.0,0.0,6.0,24.0,25.0,0.0,0.0,1.0,1.0,41.0,1.0,1.0,0.0,1.0,8.0,7.0,0.0,7.0,0.0,6.0,6.0,0.0,0.0,6.0,6.0,31.0,9.0,0.0,0.0,29.0,14.0,0.0,0.0,0.0,2.0,0.0,14.0,5.0,0.0,47.0,0.0,0.0,8.0,0.0,14.0,21.0,0.0,34.0,22.0,0.0,23.0,0.0,14.0,14.0,21.0,3.0,10.0,7.0,3.0,0.0,0.0,0.0,73.0,0.0,0.0,6.0,45.0,13.0,13.0,0.0,26.0,0.0,62.0,0.0,0.0,0.0,7.0,0.0,0.0,10.0,41.0,15.0,10.0,9.0,0.0,18.0,0.0,6.0,6.0,55.0,1.3926399999999999,1.9129099999999999,1.83021,1.65915
2012-06,1.3926399999999999,13.0,0.0,0.0,0.0,33.0,6.0,6.0,0.0,6.0,24.0,25.0,0.0,0.0,1.0,1.0,41.0,1.0,1.0,0.0,1.0,8.0,7.0,0.0,7.0,0.0,6.0,6.0,0.0,0.0,6.0,6.0,31.0,9.0,0.0,0.0,29.0,14.0,0.0,0.0,0.0,2.0,0.0,14.0,5.0,0.0,47.0,0.0,0.0,8.0,0.0,14.0,21.0,0.0,34.0,22.0,0.0,23.0,0.0,14.0,14.0,21.0,3.0,10.0,7.0,3.0,0.0,0.0,0.0,73.0,0.0,0.0,6.0,45.0,13.0,13.0,0.0,26.0,0.0,62.0,0.0,0.0,0.0,7.0,0.0,0.0,10.0,41.0,15.0,10.0,9.0,0.0,18.0,0.0,6.0,6.0,55.0,1.9129099999999999,1.9221099999999998,1.74732,1.6905400000000002
2012-07,1.9129099999999999,13.0,0.0,0.0,0.0,33.0,6.0,6.0,0.0,6.0,24.0,25.0,0.0,0.0,1.0,1.0,41.0,1.0,1.0,0.0,1.0,8.0,7.0,0.0,7.0,0.0,6.0,6.0,0.0,0.0,6.0,6.0,31.0,9.0,0.0,0.0,29.0,14.0,0.0,0.0,0.0,2.0,0.0,14.0,5.0,0.0,47.0,0.0,0.0,8.0,0.0,14.0,21.0,0.0,34.0,22.0,0.0,23.0,0.0,14.0,14.0,21.0,3.0,10.0,7.0,3.0,0.0,0.0,0.0,73.0,0.0,0.0,6.0,45.0,13.0,13.0,0.0,26.0,0.0,62.0,0.0,0.0,0.0,7.0,0.0,0.0,10.0,41.0,15.0,10.0,9.0,0.0,18.0,0.0,6.0,6.0,55.0,1.9221099999999998,1.83021,1.6798400000000002,1.57702
2012-08,1.9221099999999998,13.0,0.0,0.0,0.0,33.0,6.0,6.0,0.0,6.0,24.0,25.0,0.0,0.0,1.0,1.0,41.0,1.0,1.0,0.0,1.0,8.0,7.0,0.0,7.0,0.0,6.0,6.0,0.0,0.0,6.0,6.0,31.0,9.0,0.0,0.0,29.0,14.0,0.0,0.0,0.0,2.0,0.0,14.0,5.0,0.0,47.0,0.0,0.0,8.0,0.0,14.0,21.0,0.0,34.0,22.0,0.0,23.0,0.0,14.0,14.0,21.0,3.0,10.0,7.0,3.0,0.0,0.0,0.0,73.0,0.0,0.0,6.0,45.0,13.0,13.0,0.0,26.0,0.0,62.0,0.0,0.0,0.0,7.0,0.0,0.0,10.0,41.0,15.0,10.0,9.0,0.0,18.0,0.0,6.0,6.0,55.0,1.83021,1.74732,1.69287,1.33121
2012-09,1.83021,13.0,0.0,0.0,0.0,33.0,6.0,6.0,0.0,6.0,24.0,25.0,0.0,0.0,1.0,1.0,41.0,1.0,1.0,0.0,1.0,8.0,7.0,0.0,7.0,0.0,6.0,6.0,0.0,0.0,6.0,6.0,31.0,9.0,0.0,0.0,29.0,14.0,0.0,0.0,0.0,2.0,0.0,14.0,5.0,0.0,47.0,0.0,0.0,8.0,0.0,14.0,21.0,0.0,34.0,22.0,0.0,23.0,0.0,14.0,14.0,21.0,3.0,10.0,7.0,3.0,0.0,0.0,0.0,73.0,0.0,0.0,6.0,45.0,13.0,13.0,0.0,26.0,0.0,62.0,0.0,0.0,0.0,7.0,0.0,0.0,10.0,41.0,15.0,10.0,9.0,0.0,18.0,0.0,6.0,6.0,55.0,1.74732,1.6798400000000002,1.65915,1.1384299999999998
2012-10,1.74732,13.0,0.0,0.0,0.0,33.0,6.0,6.0,0.0,6.0,24.0,25.0,0.0,0.0,1.0,1.0,41.0,1.0,1.0,0.0,1.0,8.0,7.0,0.0,7.0,0.0,6.0,6.0,0.0,0.0,6.0,6.0,31.0,9.0,0.0,0.0,29.0,14.0,0.0,0.0,0.0,2.0,0.0,14.0,5.0,0.0,47.0,0.0,0.0,8.0,0.0,14.0,21.0,0.0,34.0,22.0,0.0,23.0,0.0,14.0,14.0,21.0,3.0,10.0,7.0,3.0,0.0,0.0,0.0,73.0,0.0,0.0,6.0,45.0,13.0,13.0,0.0,26.0,0.0,62.0,0.0,0.0,0.0,7.0,0.0,0.0,10.0,41.0,15.0,10.0,9.0,0.0,18.0,0.0,6.0,6.0,55.0,1.6798400000000002,1.69287,1.6905400000000002,1.17545
2012-11,1.6798400000000002,13.0,0.0,0.0,0.0,33.0,6.0,6.0,0.0,6.0,24.0,25.0,0.0,0.0,1.0,1.0,41.0,1.0,1.0,0.0,1.0,8.0,7.0,0.0,7.0,0.0,6.0,6.0,0.0,0.0,6.0,6.0,31.0,9.0,0.0,0.0,29.0,14.0,0.0,0.0,0.0,2.0,0.0,14.0,5.0,0.0,47.0,0.0,0.0,8.0,0.0,14.0,21.0,0.0,34.0,22.0,0.0,23.0,0.0,14.0,14.0,21.0,3.0,10.0,7.0,3.0,0.0,0.0,0.0,73.0,0.0,0.0,6.0,45.0,13.0,13.0,0.0,26.0,0.0,62.0,0.0,0.0,0.0,7.0,0.0,0.0,10.0,41.0,15.0,10.0,9.0,0.0,18.0,0.0,6.0,6.0,55.0,1.69287,1.65915,1.57702,1.0765
2012-12,1.69287,13.0,0.0,0.0,0.0,33.0,6.0,6.0,0.0,6.0,24.0,25.0,0.0,0.0,1.0,1.0,41.0,1.0,1.0,0.0,1.0,8.0,7.0,0.0,7.0,0.0,6.0,6.0,0.0,0.0,6.0,6.0,31.0,9.0,0.0,0.0,29.0,14.0,0.0,0.0,0.0,2.0,0.0,14.0,5.0,0.0,47.0,0.0,0.0,8.0,0.0,14.0,21.0,0.0,34.0,22.0,0.0,23.0,0.0,14.0,14.0,21.0,3.0,10.0,7.0,3.0,0.0,0.0,0.0,73.0,0.0,0.0,6.0,45.0,13.0,13.0,0.0,26.0,0.0,62.0,0.0,0.0,0.0,7.0,0.0,0.0,10.0,41.0,15.0,10.0,9.0,0.0,18.0,0.0,6.0,6.0,55.0,1.65915,1.6905400000000002,1.33121,1.0943200000000002
2012-13,1.65915,13.0,0.0,0.0,0.0,33.0,6.0,6.0,0.0,6.0,24.0,25.0,0.0,0.0,1.0,1.0,41.0,1.0,1.0,0.0,1.0,8.0,7.0,0.0,7.0,0.0,6.0,6.0,0.0,0.0,6.0,6.0,31.0,9.0,0.0,0.0,29.0,14.0,0.0,0.0,0.0,2.0,0.0,14.0,5.0,0.0,47.0,0.0,0.0,8.0,0.0,14.0,21.0,0.0,34.0,22.0,0.0,23.0,0.0,14.0,14.0,21.0,3.0,10.0,7.0,3.0,0.0,0.0,0.0,73.0,0.0,0.0,6.0,45.0,13.0,13.0,0.0,26.0,0.0,62.0,0.0,0.0,0.0,7.0,0.0,0.0,10.0,41.0,15.0,10.0,9.0,0.0,18.0,0.0,6.0,6.0,55.0,1.6905400000000002,1.57702,1.1384299999999998,0.918007
2012-14,1.6905400000000002,9.0,0.0,33.0,0.0,0.0,0.0,0.0,6.0,6.0,24.0,24.0,0.0,0.0,0.0,3.0,26.0,1.0,1.0,0.0,1.0,8.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,27.0,6.0,0.0,28.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,31.0,8.0,0.0,0.0,0.0,0.0,0.0,28.0,45.0,0.0,0.0,0.0,7.0,21.0,0.0,7.0,3.0,7.0,7.0,0.0,0.0,0.0,0.0,73.0,0.0,0.0,0.0,21.0,0.0,13.0,0.0,13.0,0.0,68.0,0.0,0.0,0.0,0.0,7.0,7.0,10.0,20.0,10.0,10.0,0.0,9.0,23.0,9.0,0.0,0.0,72.0,1.57702,1.33121,1.17545,0.8323520000000001
2012-15,1.57702,9.0,0.0,33.0,0.0,0.0,0.0,0.0,6.0,6.0,24.0,24.0,0.0,0.0,0.0,3.0,26.0,1.0,1.0,0.0,1.0,8.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,27.0,6.0,0.0,28.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,31.0,8.0,0.0,0.0,0.0,0.0,0.0,28.0,45.0,0.0,0.0,0.0,7.0,21.0,0.0,7.0,3.0,7.0,7.0,0.0,0.0,0.0,0.0,73.0,0.0,0.0,0.0,21.0,0.0,13.0,0.0,13.0,0.0,68.0,0.0,0.0,0.0,0.0,7.0,7.0,10.0,20.0,10.0,10.0,0.0,9.0,23.0,9.0,0.0,0.0,72.0,1.33121,1.1384299999999998,1.0765,0.6997260000000001
2012-16,1.33121,9.0,0.0,33.0,0.0,0.0,0.0,0.0,6.0,6.0,24.0,24.0,0.0,0.0,0.0,3.0,26.0,1.0,1.0,0.0,1.0,8.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,27.0,6.0,0.0,28.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,31.0,8.0,0.0,0.0,0.0,0.0,0.0,28.0,45.0,0.0,0.0,0.0,7.0,21.0,0.0,7.0,3.0,7.0,7.0,0.0,0.0,0.0,0.0,73.0,0.0,0.0,0.0,21.0,0.0,13.0,0.0,13.0,0.0,68.0,0.0,0.0,0.0,0.0,7.0,7.0,10.0,20.0,10.0,10.0,0.0,9.0,23.0,9.0,0.0,0.0,72.0,1.1384299999999998,1.17545,1.0943200000000002,0.797623
2012-17,1.1384299999999998,9.0,0.0,33.0,0.0,0.0,0.0,0.0,6.0,6.0,24.0,24.0,0.0,0.0,0.0,3.0,26.0,1.0,1.0,0.0,1.0,8.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,27.0,6.0,0.0,28.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,31.0,8.0,0.0,0.0,0.0,0.0,0.0,28.0,45.0,0.0,0.0,0.0,7.0,21.0,0.0,7.0,3.0,7.0,7.0,0.0,0.0,0.0,0.0,73.0,0.0,0.0,0.0,21.0,0.0,13.0,0.0,13.0,0.0,68.0,0.0,0.0,0.0,0.0,7.0,7.0,10.0,20.0,10.0,10.0,0.0,9.0,23.0,9.0,0.0,0.0,72.0,1.17545,1.0765,0.918007,0.697134
2012-18,1.17545,9.0,0.0,33.0,0.0,0.0,0.0,0.0,6.0,6.0,24.0,24.0,0.0,0.0,0.0,3.0,26.0,1.0,1.0,0.0,1.0,8.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,27.0,6.0,0.0,28.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,31.0,8.0,0.0,0.0,0.0,0.0,0.0,28.0,45.0,0.0,0.0,0.0,7.0,21.0,0.0,7.0,3.0,7.0,7.0,0.0,0.0,0.0,0.0,73.0,0.0,0.0,0.0,21.0,0.0,13.0,0.0,13.0,0.0,68.0,0.0,0.0,0.0,0.0,7.0,7.0,10.0,20.0,10.0,10.0,0.0,9.0,23.0,9.0,0.0,0.0,72.0,1.0765,1.0943200000000002,0.8323520000000001,0.733859
2012-19,1.0765,7.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,2.0,2.0,0.0,1.0,4.0,0.0,0.0,6.0,4.0,0.0,13.0,0.0,0.0,0.0,7.0,16.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,36.0,0.0,0.0,0.0,0.0,11.0,0.0,7.0,0.0,4.0,4.0,5.0,0.0,0.0,0.0,84.0,0.0,0.0,6.0,29.0,0.0,0.0,0.0,14.0,0.0,65.0,0.0,0.0,8.0,0.0,8.0,0.0,0.0,22.0,11.0,11.0,10.0,0.0,0.0,0.0,6.0,6.0,62.0,1.0943200000000002,0.918007,0.6997260000000001,0.545768
2012-20,1.0943200000000002,7.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,2.0,2.0,0.0,1.0,4.0,0.0,0.0,6.0,4.0,0.0,13.0,0.0,0.0,0.0,7.0,16.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,36.0,0.0,0.0,0.0,0.0,11.0,0.0,7.0,0.0,4.0,4.0,5.0,0.0,0.0,0.0,84.0,0.0,0.0,6.0,29.0,0.0,0.0,0.0,14.0,0.0,65.0,0.0,0.0,8.0,0.0,8.0,0.0,0.0,22.0,11.0,11.0,10.0,0.0,0.0,0.0,6.0,6.0,62.0,0.918007,0.8323520000000001,0.797623,0.506594
2012-21,0.918007,7.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,2.0,2.0,0.0,1.0,4.0,0.0,0.0,6.0,4.0,0.0,13.0,0.0,0.0,0.0,7.0,16.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,36.0,0.0,0.0,0.0,0.0,11.0,0.0,7.0,0.0,4.0,4.0,5.0,0.0,0.0,0.0,84.0,0.0,0.0,6.0,29.0,0.0,0.0,0.0,14.0,0.0,65.0,0.0,0.0,8.0,0.0,8.0,0.0,0.0,22.0,11.0,11.0,10.0,0.0,0.0,0.0,6.0,6.0,62.0,0.8323520000000001,0.6997260000000001,0.697134,0.507653
2012-22,0.8323520000000001,7.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,2.0,2.0,0.0,1.0,4.0,0.0,0.0,6.0,4.0,0.0,13.0,0.0,0.0,0.0,7.0,16.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,36.0,0.0,0.0,0.0,0.0,11.0,0.0,7.0,0.0,4.0,4.0,5.0,0.0,0.0,0.0,84.0,0.0,0.0,6.0,29.0,0.0,0.0,0.0,14.0,0.0,65.0,0.0,0.0,8.0,0.0,8.0,0.0,0.0,22.0,11.0,11.0,10.0,0.0,0.0,0.0,6.0,6.0,62.0,0.6997260000000001,0.797623,0.733859,0.623532
2012-23,0.6997260000000001,5.0,0.0,34.0,0.0,0.0,0.0,6.0,0.0,6.0,0.0,51.0,0.0,25.0,0.0,1.0,25.0,1.0,1.0,0.0,0.0,4.0,4.0,0.0,4.0,4.0,0.0,6.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,40.0,0.0,0.0,0.0,14.0,14.0,0.0,0.0,23.0,0.0,0.0,23.0,0.0,11.0,0.0,14.0,0.0,3.0,7.0,3.0,0.0,0.0,0.0,74.0,0.0,0.0,9.0,22.0,13.0,0.0,0.0,13.0,0.0,61.0,0.0,1.0,0.0,0.0,0.0,0.0,10.0,21.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,21.0,0.797623,0.697134,0.545768,1.13044
2012-24,0.797623,5.0,0.0,34.0,0.0,0.0,0.0,6.0,0.0,6.0,0.0,51.0,0.0,25.0,0.0,1.0,25.0,1.0,1.0,0.0,0.0,4.0,4.0,0.0,4.0,4.0,0.0,6.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,40.0,0.0,0.0,0.0,14.0,14.0,0.0,0.0,23.0,0.0,0.0,23.0,0.0,11.0,0.0,14.0,0.0,3.0,7.0,3.0,0.0,0.0,0.0,74.0,0.0,0.0,9.0,22.0,13.0,0.0,0.0,13.0,0.0,61.0,0.0,1.0,0.0,0.0,0.0,0.0,10.0,21.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,21.0,0.697134,0.733859,0.506594,1.23854
2012-25,0.697134,5.0,0.0,34.0,0.0,0.0,0.0,6.0,0.0,6.0,0.0,51.0,0.0,25.0,0.0,1.0,25.0,1.0,1.0,0.0,0.0,4.0,4.0,0.0,4.0,4.0,0.0,6.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,40.0,0.0,0.0,0.0,14.0,14.0,0.0,0.0,23.0,0.0,0.0,23.0,0.0,11.0,0.0,14.0,0.0,3.0,7.0,3.0,0.0,0.0,0.0,74.0,0.0,0.0,9.0,22.0,13.0,0.0,0.0,13.0,0.0,61.0,0.0,1.0,0.0,0.0,0.0,0.0,10.0,21.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,21.0,0.733859,0.545768,0.507653,1.10109
2012-26,0.733859,5.0,0.0,34.0,0.0,0.0,0.0,6.0,0.0,6.0,0.0,51.0,0.0,25.0,0.0,1.0,25.0,1.0,1.0,0.0,0.0,4.0,4.0,0.0,4.0,4.0,0.0,6.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,40.0,0.0,0.0,0.0,14.0,14.0,0.0,0.0,23.0,0.0,0.0,23.0,0.0,11.0,0.0,14.0,0.0,3.0,7.0,3.0,0.0,0.0,0.0,74.0,0.0,0.0,9.0,22.0,13.0,0.0,0.0,13.0,0.0,61.0,0.0,1.0,0.0,0.0,0.0,0.0,10.0,21.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,21.0,0.545768,0.506594,0.623532,1.24289
2012-27,0.545768,9.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,15.0,24.0,0.0,0.0,0.0,0.0,3.0,26.0,0.0,1.0,0.0,0.0,6.0,5.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,18.0,0.0,0.0,11.0,0.0,0.0,8.0,0.0,14.0,28.0,14.0,22.0,0.0,0.0,22.0,7.0,17.0,0.0,0.0,0.0,10.0,18.0,3.0,0.0,0.0,0.0,73.0,0.0,0.0,12.0,26.0,0.0,0.0,0.0,49.0,0.0,57.0,0.0,0.0,14.0,0.0,7.0,0.0,0.0,0.0,0.0,20.0,0.0,27.0,0.0,0.0,0.0,6.0,68.0,0.506594,0.507653,1.13044,1.48956
2012-28,0.506594,9.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,15.0,24.0,0.0,0.0,0.0,0.0,3.0,26.0,0.0,1.0,0.0,0.0,6.0,5.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,18.0,0.0,0.0,11.0,0.0,0.0,8.0,0.0,14.0,28.0,14.0,22.0,0.0,0.0,22.0,7.0,17.0,0.0,0.0,0.0,10.0,18.0,3.0,0.0,0.0,0.0,73.0,0.0,0.0,12.0,26.0,0.0,0.0,0.0,49.0,0.0,57.0,0.0,0.0,14.0,0.0,7.0,0.0,0.0,0.0,0.0,20.0,0.0,27.0,0.0,0.0,0.0,6.0,68.0,0.507653,0.623532,1.23854,1.26366
