date,nebraska_flu,flu,flu recovery,having the flu,bird flu,flu duration,flu in children,influenza,influenza a and b,cure the flu,flu season,flu shots,dangerous fever,break a fever,how long is the flu contagious,medicine for the flu,treating flu,pneumonia,fever cough,flu and cold,flu lasts,braun thermoscan,flu symptoms,cure flu,cold vs. flu,how long flu,symptoms of flu,fever reducer,cold and flu,flu contagious period,flu children,incubation period for flu,reduce a fever,how long contagious,low body,treat the flu,flu treatment,is the flu contagious,flu shot,flu 2018,cold versus flu,incubation period for the flu,flu and fever,flu care,flu headache,flu vs. cold,high fever,spanish flu,medicine for flu,flu treatments,influenza type a,fight the flu,influenza symptoms,the flu virus,reduce fever,type a influenza,influenza incubation period,thermoscan,normal body temperature,how to treat the flu,how long does the flu last,fever flu,how long does flu last,food poisoning,influenza a,swine flu,flu cough,over the counter flu,contagious flu,what to do if you have the flu,signs of flu,over the counter flu medicine,normal body,flu or cold,is flu contagious,flu germs,ear thermometer,flu fever,how long is flu contagious,symptoms of the flu,flu map,treatment for flu,taking temperature,exposed to flu,keto flu,flu contagious,bronchitis,get over the flu,stomach flu symptoms,symptoms of bronchitis,cold or flu,flu medicine,flu remedies,flu shot side effects,signs of the flu,treat flu,how to get rid of the flu,body temperature,target_1,target_2,target_4,target_8
2016-29,0.14698699999999998,8.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,5.0,10.0,0.0,0.0,0.0,0.0,0.0,21.0,24.0,0.0,0.0,12.0,6.0,0.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,28.0,8.0,0.0,0.0,3.0,0.0,0.0,0.0,40.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,16.0,0.0,0.0,0.0,13.0,0.0,0.0,13.0,0.0,17.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,0.0,17.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.203046,0.380771,0.353565,0.381316
2016-30,0.203046,8.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,5.0,10.0,0.0,0.0,0.0,0.0,0.0,21.0,24.0,0.0,0.0,12.0,6.0,0.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,28.0,8.0,0.0,0.0,3.0,0.0,0.0,0.0,40.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,16.0,0.0,0.0,0.0,13.0,0.0,0.0,13.0,0.0,17.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,0.0,17.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.380771,0.334821,0.316957,0.435493
2016-31,0.380771,8.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,5.0,10.0,0.0,0.0,0.0,0.0,0.0,21.0,24.0,0.0,0.0,12.0,6.0,0.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,28.0,8.0,0.0,0.0,3.0,0.0,0.0,0.0,40.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,16.0,0.0,0.0,0.0,13.0,0.0,0.0,13.0,0.0,17.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,0.0,17.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.334821,0.353565,0.394477,0.22038600000000005
2016-32,0.334821,19.0,0.0,0.0,5.0,0.0,0.0,6.0,0.0,0.0,5.0,33.0,5.0,5.0,0.0,0.0,0.0,55.0,12.0,12.0,0.0,0.0,5.0,0.0,0.0,2.0,11.0,5.0,5.0,0.0,9.0,0.0,0.0,21.0,30.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,28.0,19.0,28.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,2.0,14.0,3.0,2.0,0.0,0.0,10.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,11.0,0.0,0.0,10.0,10.0,10.0,32.0,0.0,6.0,0.0,0.0,11.0,11.0,11.0,0.0,0.0,0.0,41.0,0.353565,0.316957,0.37899299999999997,0.335161
2016-33,0.353565,19.0,0.0,0.0,5.0,0.0,0.0,6.0,0.0,0.0,5.0,33.0,5.0,5.0,0.0,0.0,0.0,55.0,12.0,12.0,0.0,0.0,5.0,0.0,0.0,2.0,11.0,5.0,5.0,0.0,9.0,0.0,0.0,21.0,30.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,28.0,19.0,28.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,2.0,14.0,3.0,2.0,0.0,0.0,10.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,11.0,0.0,0.0,10.0,10.0,10.0,32.0,0.0,6.0,0.0,0.0,11.0,11.0,11.0,0.0,0.0,0.0,41.0,0.316957,0.394477,0.381316,0.25399099999999997
2016-34,0.316957,19.0,0.0,0.0,5.0,0.0,0.0,6.0,0.0,0.0,5.0,33.0,5.0,5.0,0.0,0.0,0.0,55.0,12.0,12.0,0.0,0.0,5.0,0.0,0.0,2.0,11.0,5.0,5.0,0.0,9.0,0.0,0.0,21.0,30.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,28.0,19.0,28.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,2.0,14.0,3.0,2.0,0.0,0.0,10.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,11.0,0.0,0.0,10.0,10.0,10.0,32.0,0.0,6.0,0.0,0.0,11.0,11.0,11.0,0.0,0.0,0.0,41.0,0.394477,0.37899299999999997,0.435493,0.27907
2016-35,0.394477,19.0,0.0,0.0,5.0,0.0,0.0,6.0,0.0,0.0,5.0,33.0,5.0,5.0,0.0,0.0,0.0,55.0,12.0,12.0,0.0,0.0,5.0,0.0,0.0,2.0,11.0,5.0,5.0,0.0,9.0,0.0,0.0,21.0,30.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,28.0,19.0,28.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,2.0,14.0,3.0,2.0,0.0,0.0,10.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,11.0,0.0,0.0,10.0,10.0,10.0,32.0,0.0,6.0,0.0,0.0,11.0,11.0,11.0,0.0,0.0,0.0,41.0,0.37899299999999997,0.381316,0.22038600000000005,0.15758
2016-36,0.37899299999999997,27.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,9.0,33.0,5.0,0.0,0.0,0.0,0.0,39.0,11.0,11.0,0.0,0.0,10.0,2.0,0.0,8.0,10.0,0.0,5.0,0.0,0.0,0.0,0.0,42.0,15.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,35.0,12.0,0.0,0.0,0.0,0.0,6.0,2.0,15.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,2.0,14.0,2.0,0.0,0.0,0.0,10.0,0.0,11.0,0.0,34.0,0.0,10.0,0.0,10.0,30.0,0.0,11.0,0.0,0.0,10.0,0.0,0.0,10.0,37.0,3.0,0.0,3.0,0.0,22.0,0.0,45.0,6.0,0.0,0.0,25.0,0.381316,0.435493,0.335161,0.41629499999999997
2016-37,0.381316,27.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,9.0,33.0,5.0,0.0,0.0,0.0,0.0,39.0,11.0,11.0,0.0,0.0,10.0,2.0,0.0,8.0,10.0,0.0,5.0,0.0,0.0,0.0,0.0,42.0,15.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,35.0,12.0,0.0,0.0,0.0,0.0,6.0,2.0,15.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,2.0,14.0,2.0,0.0,0.0,0.0,10.0,0.0,11.0,0.0,34.0,0.0,10.0,0.0,10.0,30.0,0.0,11.0,0.0,0.0,10.0,0.0,0.0,10.0,37.0,3.0,0.0,3.0,0.0,22.0,0.0,45.0,6.0,0.0,0.0,25.0,0.435493,0.22038600000000005,0.25399099999999997,0.584966
2016-38,0.435493,27.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,9.0,33.0,5.0,0.0,0.0,0.0,0.0,39.0,11.0,11.0,0.0,0.0,10.0,2.0,0.0,8.0,10.0,0.0,5.0,0.0,0.0,0.0,0.0,42.0,15.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,35.0,12.0,0.0,0.0,0.0,0.0,6.0,2.0,15.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,2.0,14.0,2.0,0.0,0.0,0.0,10.0,0.0,11.0,0.0,34.0,0.0,10.0,0.0,10.0,30.0,0.0,11.0,0.0,0.0,10.0,0.0,0.0,10.0,37.0,3.0,0.0,3.0,0.0,22.0,0.0,45.0,6.0,0.0,0.0,25.0,0.22038600000000005,0.335161,0.27907,0.409707
2016-39,0.22038600000000005,27.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,9.0,33.0,5.0,0.0,0.0,0.0,0.0,39.0,11.0,11.0,0.0,0.0,10.0,2.0,0.0,8.0,10.0,0.0,5.0,0.0,0.0,0.0,0.0,42.0,15.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,35.0,12.0,0.0,0.0,0.0,0.0,6.0,2.0,15.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,2.0,14.0,2.0,0.0,0.0,0.0,10.0,0.0,11.0,0.0,34.0,0.0,10.0,0.0,10.0,30.0,0.0,11.0,0.0,0.0,10.0,0.0,0.0,10.0,37.0,3.0,0.0,3.0,0.0,22.0,0.0,45.0,6.0,0.0,0.0,25.0,0.335161,0.25399099999999997,0.15758,0.572246
2016-40,0.335161,21.0,0.0,0.0,10.0,0.0,0.0,6.0,0.0,0.0,9.0,18.0,14.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,11.0,13.0,2.0,0.0,3.0,15.0,0.0,10.0,0.0,8.0,0.0,0.0,25.0,30.0,0.0,7.0,0.0,18.0,0.0,0.0,0.0,18.0,19.0,19.0,0.0,23.0,11.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,15.0,12.0,0.0,0.0,24.0,2.0,13.0,5.0,0.0,10.0,0.0,10.0,0.0,11.0,0.0,45.0,11.0,10.0,0.0,10.0,15.0,0.0,11.0,11.0,0.0,0.0,10.0,0.0,14.0,57.0,0.0,4.0,4.0,11.0,11.0,0.0,11.0,0.0,12.0,0.0,25.0,0.25399099999999997,0.27907,0.41629499999999997,0.796266
2016-41,0.25399099999999997,21.0,0.0,0.0,10.0,0.0,0.0,6.0,0.0,0.0,9.0,18.0,14.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,11.0,13.0,2.0,0.0,3.0,15.0,0.0,10.0,0.0,8.0,0.0,0.0,25.0,30.0,0.0,7.0,0.0,18.0,0.0,0.0,0.0,18.0,19.0,19.0,0.0,23.0,11.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,15.0,12.0,0.0,0.0,24.0,2.0,13.0,5.0,0.0,10.0,0.0,10.0,0.0,11.0,0.0,45.0,11.0,10.0,0.0,10.0,15.0,0.0,11.0,11.0,0.0,0.0,10.0,0.0,14.0,57.0,0.0,4.0,4.0,11.0,11.0,0.0,11.0,0.0,12.0,0.0,25.0,0.27907,0.15758,0.584966,0.466708
2016-42,0.27907,21.0,0.0,0.0,10.0,0.0,0.0,6.0,0.0,0.0,9.0,18.0,14.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,11.0,13.0,2.0,0.0,3.0,15.0,0.0,10.0,0.0,8.0,0.0,0.0,25.0,30.0,0.0,7.0,0.0,18.0,0.0,0.0,0.0,18.0,19.0,19.0,0.0,23.0,11.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,15.0,12.0,0.0,0.0,24.0,2.0,13.0,5.0,0.0,10.0,0.0,10.0,0.0,11.0,0.0,45.0,11.0,10.0,0.0,10.0,15.0,0.0,11.0,11.0,0.0,0.0,10.0,0.0,14.0,57.0,0.0,4.0,4.0,11.0,11.0,0.0,11.0,0.0,12.0,0.0,25.0,0.15758,0.41629499999999997,0.409707,0.498287
2016-43,0.15758,21.0,0.0,0.0,10.0,0.0,0.0,6.0,0.0,0.0,9.0,18.0,14.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,11.0,13.0,2.0,0.0,3.0,15.0,0.0,10.0,0.0,8.0,0.0,0.0,25.0,30.0,0.0,7.0,0.0,18.0,0.0,0.0,0.0,18.0,19.0,19.0,0.0,23.0,11.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,15.0,12.0,0.0,0.0,24.0,2.0,13.0,5.0,0.0,10.0,0.0,10.0,0.0,11.0,0.0,45.0,11.0,10.0,0.0,10.0,15.0,0.0,11.0,11.0,0.0,0.0,10.0,0.0,14.0,57.0,0.0,4.0,4.0,11.0,11.0,0.0,11.0,0.0,12.0,0.0,25.0,0.41629499999999997,0.584966,0.572246,0.942737
2016-44,0.41629499999999997,21.0,0.0,0.0,10.0,0.0,0.0,6.0,0.0,0.0,9.0,18.0,14.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,11.0,13.0,2.0,0.0,3.0,15.0,0.0,10.0,0.0,8.0,0.0,0.0,25.0,30.0,0.0,7.0,0.0,18.0,0.0,0.0,0.0,18.0,19.0,19.0,0.0,23.0,11.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,15.0,12.0,0.0,0.0,24.0,2.0,13.0,5.0,0.0,10.0,0.0,10.0,0.0,11.0,0.0,45.0,11.0,10.0,0.0,10.0,15.0,0.0,11.0,11.0,0.0,0.0,10.0,0.0,14.0,57.0,0.0,4.0,4.0,11.0,11.0,0.0,11.0,0.0,12.0,0.0,25.0,0.584966,0.409707,0.796266,1.00209
2016-45,0.584966,26.0,0.0,5.0,0.0,0.0,0.0,9.0,0.0,0.0,5.0,14.0,5.0,5.0,0.0,0.0,0.0,60.0,11.0,11.0,0.0,0.0,18.0,0.0,0.0,8.0,13.0,5.0,8.0,0.0,0.0,8.0,0.0,37.0,11.0,0.0,7.0,7.0,11.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,45.0,11.0,34.0,0.0,0.0,0.0,6.0,0.0,22.0,0.0,0.0,15.0,12.0,0.0,0.0,12.0,3.0,26.0,14.0,2.0,0.0,0.0,10.0,0.0,0.0,0.0,39.0,0.0,20.0,0.0,10.0,10.0,11.0,21.0,11.0,0.0,10.0,0.0,9.0,10.0,62.0,0.0,12.0,0.0,0.0,22.0,11.0,22.0,12.0,0.0,0.0,31.0,0.409707,0.572246,0.466708,1.47908
2016-46,0.409707,26.0,0.0,5.0,0.0,0.0,0.0,9.0,0.0,0.0,5.0,14.0,5.0,5.0,0.0,0.0,0.0,60.0,11.0,11.0,0.0,0.0,18.0,0.0,0.0,8.0,13.0,5.0,8.0,0.0,0.0,8.0,0.0,37.0,11.0,0.0,7.0,7.0,11.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,45.0,11.0,34.0,0.0,0.0,0.0,6.0,0.0,22.0,0.0,0.0,15.0,12.0,0.0,0.0,12.0,3.0,26.0,14.0,2.0,0.0,0.0,10.0,0.0,0.0,0.0,39.0,0.0,20.0,0.0,10.0,10.0,11.0,21.0,11.0,0.0,10.0,0.0,9.0,10.0,62.0,0.0,12.0,0.0,0.0,22.0,11.0,22.0,12.0,0.0,0.0,31.0,0.572246,0.796266,0.498287,1.6377
2016-47,0.572246,26.0,0.0,5.0,0.0,0.0,0.0,9.0,0.0,0.0,5.0,14.0,5.0,5.0,0.0,0.0,0.0,60.0,11.0,11.0,0.0,0.0,18.0,0.0,0.0,8.0,13.0,5.0,8.0,0.0,0.0,8.0,0.0,37.0,11.0,0.0,7.0,7.0,11.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,45.0,11.0,34.0,0.0,0.0,0.0,6.0,0.0,22.0,0.0,0.0,15.0,12.0,0.0,0.0,12.0,3.0,26.0,14.0,2.0,0.0,0.0,10.0,0.0,0.0,0.0,39.0,0.0,20.0,0.0,10.0,10.0,11.0,21.0,11.0,0.0,10.0,0.0,9.0,10.0,62.0,0.0,12.0,0.0,0.0,22.0,11.0,22.0,12.0,0.0,0.0,31.0,0.796266,0.466708,0.942737,2.86899
2016-48,0.796266,26.0,0.0,5.0,0.0,0.0,0.0,9.0,0.0,0.0,5.0,14.0,5.0,5.0,0.0,0.0,0.0,60.0,11.0,11.0,0.0,0.0,18.0,0.0,0.0,8.0,13.0,5.0,8.0,0.0,0.0,8.0,0.0,37.0,11.0,0.0,7.0,7.0,11.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,45.0,11.0,34.0,0.0,0.0,0.0,6.0,0.0,22.0,0.0,0.0,15.0,12.0,0.0,0.0,12.0,3.0,26.0,14.0,2.0,0.0,0.0,10.0,0.0,0.0,0.0,39.0,0.0,20.0,0.0,10.0,10.0,11.0,21.0,11.0,0.0,10.0,0.0,9.0,10.0,62.0,0.0,12.0,0.0,0.0,22.0,11.0,22.0,12.0,0.0,0.0,31.0,0.466708,0.498287,1.00209,2.60756
2016-49,0.466708,10.0,0.0,0.0,14.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,39.0,0.0,11.0,0.0,11.0,12.0,0.0,0.0,2.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,24.0,14.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,18.0,18.0,0.0,22.0,22.0,11.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,14.0,14.0,12.0,0.0,0.0,12.0,2.0,15.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,0.0,10.0,10.0,10.0,0.0,21.0,0.0,0.0,9.0,0.0,9.0,0.0,37.0,3.0,11.0,6.0,0.0,11.0,11.0,0.0,0.0,0.0,0.0,54.0,0.498287,0.942737,1.47908,3.20242
2016-50,0.498287,10.0,0.0,0.0,14.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,39.0,0.0,11.0,0.0,11.0,12.0,0.0,0.0,2.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,24.0,14.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,18.0,18.0,0.0,22.0,22.0,11.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,14.0,14.0,12.0,0.0,0.0,12.0,2.0,15.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,0.0,10.0,10.0,10.0,0.0,21.0,0.0,0.0,9.0,0.0,9.0,0.0,37.0,3.0,11.0,6.0,0.0,11.0,11.0,0.0,0.0,0.0,0.0,54.0,0.942737,1.00209,1.6377,4.1719300000000015
2016-51,0.942737,10.0,0.0,0.0,14.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,39.0,0.0,11.0,0.0,11.0,12.0,0.0,0.0,2.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,24.0,14.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,18.0,18.0,0.0,22.0,22.0,11.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,14.0,14.0,12.0,0.0,0.0,12.0,2.0,15.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,0.0,10.0,10.0,10.0,0.0,21.0,0.0,0.0,9.0,0.0,9.0,0.0,37.0,3.0,11.0,6.0,0.0,11.0,11.0,0.0,0.0,0.0,0.0,54.0,1.00209,1.47908,2.86899,2.29617
2016-52,1.00209,10.0,0.0,0.0,14.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,39.0,0.0,11.0,0.0,11.0,12.0,0.0,0.0,2.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,24.0,14.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,18.0,18.0,0.0,22.0,22.0,11.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,14.0,14.0,12.0,0.0,0.0,12.0,2.0,15.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,0.0,10.0,10.0,10.0,0.0,21.0,0.0,0.0,9.0,0.0,9.0,0.0,37.0,3.0,11.0,6.0,0.0,11.0,11.0,0.0,0.0,0.0,0.0,54.0,1.47908,1.6377,2.60756,1.93638
2017-01,1.47908,10.0,0.0,0.0,14.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,39.0,0.0,11.0,0.0,11.0,12.0,0.0,0.0,2.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,24.0,14.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,18.0,18.0,0.0,22.0,22.0,11.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,14.0,14.0,12.0,0.0,0.0,12.0,2.0,15.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,0.0,10.0,10.0,10.0,0.0,21.0,0.0,0.0,9.0,0.0,9.0,0.0,37.0,3.0,11.0,6.0,0.0,11.0,11.0,0.0,0.0,0.0,0.0,54.0,1.6377,2.86899,3.20242,1.2429700000000001
2017-02,1.6377,10.0,0.0,0.0,14.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,39.0,0.0,11.0,0.0,11.0,12.0,0.0,0.0,2.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,24.0,14.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,18.0,18.0,0.0,22.0,22.0,11.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,14.0,14.0,12.0,0.0,0.0,12.0,2.0,15.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,0.0,10.0,10.0,10.0,0.0,21.0,0.0,0.0,9.0,0.0,9.0,0.0,37.0,3.0,11.0,6.0,0.0,11.0,11.0,0.0,0.0,0.0,0.0,54.0,2.86899,2.60756,4.1719300000000015,1.54799
2017-03,2.86899,10.0,0.0,0.0,14.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,39.0,0.0,11.0,0.0,11.0,12.0,0.0,0.0,2.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,24.0,14.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,18.0,18.0,0.0,22.0,22.0,11.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,14.0,14.0,12.0,0.0,0.0,12.0,2.0,15.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,0.0,10.0,10.0,10.0,0.0,21.0,0.0,0.0,9.0,0.0,9.0,0.0,37.0,3.0,11.0,6.0,0.0,11.0,11.0,0.0,0.0,0.0,0.0,54.0,2.60756,3.20242,2.29617,1.9888299999999999
2017-04,2.60756,10.0,0.0,0.0,14.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,39.0,0.0,11.0,0.0,11.0,12.0,0.0,0.0,2.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,24.0,14.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,18.0,18.0,0.0,22.0,22.0,11.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,14.0,14.0,12.0,0.0,0.0,12.0,2.0,15.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,0.0,10.0,10.0,10.0,0.0,21.0,0.0,0.0,9.0,0.0,9.0,0.0,37.0,3.0,11.0,6.0,0.0,11.0,11.0,0.0,0.0,0.0,0.0,54.0,3.20242,4.1719300000000015,1.93638,1.35802
2017-05,3.20242,10.0,0.0,0.0,14.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,39.0,0.0,11.0,0.0,11.0,12.0,0.0,0.0,2.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,24.0,14.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,18.0,18.0,0.0,22.0,22.0,11.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,14.0,14.0,12.0,0.0,0.0,12.0,2.0,15.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,0.0,10.0,10.0,10.0,0.0,21.0,0.0,0.0,9.0,0.0,9.0,0.0,37.0,3.0,11.0,6.0,0.0,11.0,11.0,0.0,0.0,0.0,0.0,54.0,4.1719300000000015,2.29617,1.2429700000000001,0.8885850000000001
2017-06,4.1719300000000015,10.0,0.0,0.0,14.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,39.0,0.0,11.0,0.0,11.0,12.0,0.0,0.0,2.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,24.0,14.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,18.0,18.0,0.0,22.0,22.0,11.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,14.0,14.0,12.0,0.0,0.0,12.0,2.0,15.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,0.0,10.0,10.0,10.0,0.0,21.0,0.0,0.0,9.0,0.0,9.0,0.0,37.0,3.0,11.0,6.0,0.0,11.0,11.0,0.0,0.0,0.0,0.0,54.0,2.29617,1.93638,1.54799,0.887282
2017-07,2.29617,10.0,0.0,0.0,14.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,39.0,0.0,11.0,0.0,11.0,12.0,0.0,0.0,2.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,24.0,14.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,18.0,18.0,0.0,22.0,22.0,11.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,14.0,14.0,12.0,0.0,0.0,12.0,2.0,15.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,0.0,10.0,10.0,10.0,0.0,21.0,0.0,0.0,9.0,0.0,9.0,0.0,37.0,3.0,11.0,6.0,0.0,11.0,11.0,0.0,0.0,0.0,0.0,54.0,1.93638,1.2429700000000001,1.9888299999999999,0.635425
