date,mississippi_flu,flu,flu recovery,having the flu,flu duration,remedies for the flu,influenza a and b,cure the flu,remedies for flu,flu season,break a fever,flu versus cold,how long is the flu contagious,medicine for the flu,flu like symptoms,pneumonia,flu how long,fever cough,flu lasts,braun thermoscan,the flu,flu symptoms,cure flu,cold vs. flu,how long flu,how long is the flu,fever reducer,cold and flu,flu contagious period,treating the flu,incubation period for flu,reduce a fever,how long contagious,type b flu,low body,treat the flu,flu treatment,is the flu contagious,flu shot,cold versus flu,incubation period for the flu,flu vs cold,flu care,flu headache,flu vs. cold,human temperature,medicine for flu,flu treatments,cold vs flu,influenza type a,flu a symptoms,influenza symptoms,the flu virus,how to treat flu,type a influenza,influenza incubation period,thermoscan,normal body temperature,how long does the flu last,fever flu,stomach flu,how long does flu last,flu cough,over the counter flu,contagious flu,flu mississippi,flu report,signs of flu,over the counter flu medicine,normal body,get rid of the flu,is flu contagious,flu germs,ear thermometer,early flu symptoms,how long is flu contagious,symptoms of the flu,tamiflu,taking temperature,exposed to flu,flu contagious,flu length,get over the flu,stomach flu symptoms,type a flu,symptoms of bronchitis,oscillococcinum,cold or flu,flu medicine,flu remedies,flu complications,signs of the flu,treat flu,how to get rid of the flu,target
2014-22,2.09246,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,21.0,0.0,31.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,8.0,0.0,23.0,16.0,9.0,0.0,9.0,0.0,0.0,14.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,22.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,1.85963
2014-23,1.85963,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,5.0,4.0,0.0,0.0,0.0,0.0,16.0,32.0,0.0,0.0,0.0,0.0,23.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,29.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,25.0,37.0,0.0,9.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,1.9388900000000002
2014-24,1.9388900000000002,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,5.0,4.0,0.0,0.0,0.0,0.0,16.0,32.0,0.0,0.0,0.0,0.0,23.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,29.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,25.0,37.0,0.0,9.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,1.49305
2014-25,1.49305,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,5.0,4.0,0.0,0.0,0.0,0.0,16.0,32.0,0.0,0.0,0.0,0.0,23.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,29.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,25.0,37.0,0.0,9.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,1.64258
2014-26,1.64258,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,5.0,4.0,0.0,0.0,0.0,0.0,16.0,32.0,0.0,0.0,0.0,0.0,23.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,29.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,25.0,37.0,0.0,9.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,1.71565
2014-27,1.71565,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,5.0,4.0,0.0,0.0,0.0,0.0,16.0,32.0,0.0,0.0,0.0,0.0,23.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,29.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,25.0,37.0,0.0,9.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,1.34846
2014-28,1.34846,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,30.0,4.0,2.0,0.0,0.0,7.0,2.0,0.0,0.0,7.0,0.0,16.0,16.0,0.0,0.0,11.0,0.0,12.0,12.0,17.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,9.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,19.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,1.5185899999999999
2014-29,1.5185899999999999,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,30.0,4.0,2.0,0.0,0.0,7.0,2.0,0.0,0.0,7.0,0.0,16.0,16.0,0.0,0.0,11.0,0.0,12.0,12.0,17.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,9.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,19.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,1.42219
2014-30,1.42219,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,30.0,4.0,2.0,0.0,0.0,7.0,2.0,0.0,0.0,7.0,0.0,16.0,16.0,0.0,0.0,11.0,0.0,12.0,12.0,17.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,9.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,19.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,1.15988
2014-31,1.15988,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,30.0,4.0,2.0,0.0,0.0,7.0,2.0,0.0,0.0,7.0,0.0,16.0,16.0,0.0,0.0,11.0,0.0,12.0,12.0,17.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,9.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,19.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,1.2929
2014-32,1.2929,8.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,28.0,0.0,0.0,20.0,0.0,2.0,39.0,0.0,5.0,0.0,0.0,5.0,7.0,0.0,0.0,0.0,0.0,15.0,31.0,0.0,0.0,0.0,0.0,17.0,0.0,57.0,0.0,0.0,16.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,24.0,23.0,0.0,8.0,0.0,0.0,10.0,10.0,10.0,10.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,12.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8595400000000002
2014-33,1.8595400000000002,8.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,28.0,0.0,0.0,20.0,0.0,2.0,39.0,0.0,5.0,0.0,0.0,5.0,7.0,0.0,0.0,0.0,0.0,15.0,31.0,0.0,0.0,0.0,0.0,17.0,0.0,57.0,0.0,0.0,16.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,24.0,23.0,0.0,8.0,0.0,0.0,10.0,10.0,10.0,10.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,12.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.14161
2014-34,2.14161,8.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,28.0,0.0,0.0,20.0,0.0,2.0,39.0,0.0,5.0,0.0,0.0,5.0,7.0,0.0,0.0,0.0,0.0,15.0,31.0,0.0,0.0,0.0,0.0,17.0,0.0,57.0,0.0,0.0,16.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,24.0,23.0,0.0,8.0,0.0,0.0,10.0,10.0,10.0,10.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,12.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.24905
2014-35,2.24905,8.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,28.0,0.0,0.0,20.0,0.0,2.0,39.0,0.0,5.0,0.0,0.0,5.0,7.0,0.0,0.0,0.0,0.0,15.0,31.0,0.0,0.0,0.0,0.0,17.0,0.0,57.0,0.0,0.0,16.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,24.0,23.0,0.0,8.0,0.0,0.0,10.0,10.0,10.0,10.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,12.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9318
2014-36,1.9318,8.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,28.0,0.0,0.0,20.0,0.0,2.0,39.0,0.0,5.0,0.0,0.0,5.0,7.0,0.0,0.0,0.0,0.0,15.0,31.0,0.0,0.0,0.0,0.0,17.0,0.0,57.0,0.0,0.0,16.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,24.0,23.0,0.0,8.0,0.0,0.0,10.0,10.0,10.0,10.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,12.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.25673
2014-37,2.25673,21.0,0.0,0.0,0.0,0.0,0.0,18.0,18.0,36.0,20.0,0.0,0.0,0.0,0.0,58.0,10.0,5.0,0.0,0.0,10.0,7.0,0.0,0.0,21.0,0.0,15.0,38.0,0.0,0.0,0.0,0.0,16.0,0.0,16.0,16.0,16.0,0.0,70.0,0.0,0.0,0.0,0.0,27.0,0.0,27.0,0.0,0.0,0.0,0.0,12.0,0.0,31.0,0.0,0.0,0.0,0.0,23.0,0.0,33.0,24.0,0.0,10.0,0.0,19.0,19.0,0.0,14.0,0.0,28.0,18.0,0.0,0.0,18.0,0.0,0.0,4.0,3.0,10.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,0.0,7.0,0.0,7.0,0.0,32.0,32.0,32.0,2.3109599999999997
2014-38,2.3109599999999997,21.0,0.0,0.0,0.0,0.0,0.0,18.0,18.0,36.0,20.0,0.0,0.0,0.0,0.0,58.0,10.0,5.0,0.0,0.0,10.0,7.0,0.0,0.0,21.0,0.0,15.0,38.0,0.0,0.0,0.0,0.0,16.0,0.0,16.0,16.0,16.0,0.0,70.0,0.0,0.0,0.0,0.0,27.0,0.0,27.0,0.0,0.0,0.0,0.0,12.0,0.0,31.0,0.0,0.0,0.0,0.0,23.0,0.0,33.0,24.0,0.0,10.0,0.0,19.0,19.0,0.0,14.0,0.0,28.0,18.0,0.0,0.0,18.0,0.0,0.0,4.0,3.0,10.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,0.0,7.0,0.0,7.0,0.0,32.0,32.0,32.0,2.67093
2014-39,2.67093,21.0,0.0,0.0,0.0,0.0,0.0,18.0,18.0,36.0,20.0,0.0,0.0,0.0,0.0,58.0,10.0,5.0,0.0,0.0,10.0,7.0,0.0,0.0,21.0,0.0,15.0,38.0,0.0,0.0,0.0,0.0,16.0,0.0,16.0,16.0,16.0,0.0,70.0,0.0,0.0,0.0,0.0,27.0,0.0,27.0,0.0,0.0,0.0,0.0,12.0,0.0,31.0,0.0,0.0,0.0,0.0,23.0,0.0,33.0,24.0,0.0,10.0,0.0,19.0,19.0,0.0,14.0,0.0,28.0,18.0,0.0,0.0,18.0,0.0,0.0,4.0,3.0,10.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,0.0,7.0,0.0,7.0,0.0,32.0,32.0,32.0,2.26715
2014-40,2.26715,21.0,0.0,0.0,0.0,0.0,0.0,18.0,18.0,36.0,20.0,0.0,0.0,0.0,0.0,58.0,10.0,5.0,0.0,0.0,10.0,7.0,0.0,0.0,21.0,0.0,15.0,38.0,0.0,0.0,0.0,0.0,16.0,0.0,16.0,16.0,16.0,0.0,70.0,0.0,0.0,0.0,0.0,27.0,0.0,27.0,0.0,0.0,0.0,0.0,12.0,0.0,31.0,0.0,0.0,0.0,0.0,23.0,0.0,33.0,24.0,0.0,10.0,0.0,19.0,19.0,0.0,14.0,0.0,28.0,18.0,0.0,0.0,18.0,0.0,0.0,4.0,3.0,10.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,0.0,7.0,0.0,7.0,0.0,32.0,32.0,32.0,2.87785
2014-41,2.87785,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,21.0,0.0,0.0,0.0,2.0,61.0,9.0,2.0,0.0,0.0,23.0,13.0,0.0,0.0,17.0,0.0,16.0,32.0,0.0,0.0,0.0,0.0,46.0,0.0,51.0,17.0,0.0,51.0,34.0,0.0,0.0,0.0,29.0,29.0,0.0,58.0,20.0,0.0,0.0,0.0,40.0,13.0,26.0,13.0,0.0,0.0,0.0,25.0,0.0,9.0,9.0,9.0,0.0,0.0,15.0,21.0,0.0,0.0,0.0,22.0,0.0,38.0,0.0,0.0,0.0,0.0,6.0,12.0,0.0,0.0,20.0,0.0,0.0,0.0,12.0,25.0,8.0,8.0,12.0,0.0,0.0,0.0,69.0,0.0,2.48465
2014-42,2.48465,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,21.0,0.0,0.0,0.0,2.0,61.0,9.0,2.0,0.0,0.0,23.0,13.0,0.0,0.0,17.0,0.0,16.0,32.0,0.0,0.0,0.0,0.0,46.0,0.0,51.0,17.0,0.0,51.0,34.0,0.0,0.0,0.0,29.0,29.0,0.0,58.0,20.0,0.0,0.0,0.0,40.0,13.0,26.0,13.0,0.0,0.0,0.0,25.0,0.0,9.0,9.0,9.0,0.0,0.0,15.0,21.0,0.0,0.0,0.0,22.0,0.0,38.0,0.0,0.0,0.0,0.0,6.0,12.0,0.0,0.0,20.0,0.0,0.0,0.0,12.0,25.0,8.0,8.0,12.0,0.0,0.0,0.0,69.0,0.0,2.86832
2014-43,2.86832,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,21.0,0.0,0.0,0.0,2.0,61.0,9.0,2.0,0.0,0.0,23.0,13.0,0.0,0.0,17.0,0.0,16.0,32.0,0.0,0.0,0.0,0.0,46.0,0.0,51.0,17.0,0.0,51.0,34.0,0.0,0.0,0.0,29.0,29.0,0.0,58.0,20.0,0.0,0.0,0.0,40.0,13.0,26.0,13.0,0.0,0.0,0.0,25.0,0.0,9.0,9.0,9.0,0.0,0.0,15.0,21.0,0.0,0.0,0.0,22.0,0.0,38.0,0.0,0.0,0.0,0.0,6.0,12.0,0.0,0.0,20.0,0.0,0.0,0.0,12.0,25.0,8.0,8.0,12.0,0.0,0.0,0.0,69.0,0.0,2.4588900000000002
2014-44,2.4588900000000002,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,21.0,0.0,0.0,0.0,2.0,61.0,9.0,2.0,0.0,0.0,23.0,13.0,0.0,0.0,17.0,0.0,16.0,32.0,0.0,0.0,0.0,0.0,46.0,0.0,51.0,17.0,0.0,51.0,34.0,0.0,0.0,0.0,29.0,29.0,0.0,58.0,20.0,0.0,0.0,0.0,40.0,13.0,26.0,13.0,0.0,0.0,0.0,25.0,0.0,9.0,9.0,9.0,0.0,0.0,15.0,21.0,0.0,0.0,0.0,22.0,0.0,38.0,0.0,0.0,0.0,0.0,6.0,12.0,0.0,0.0,20.0,0.0,0.0,0.0,12.0,25.0,8.0,8.0,12.0,0.0,0.0,0.0,69.0,0.0,3.13698
2014-45,3.13698,41.0,0.0,93.0,0.0,0.0,0.0,19.0,19.0,19.0,41.0,0.0,0.0,0.0,4.0,53.0,33.0,4.0,0.0,0.0,47.0,45.0,5.0,0.0,67.0,10.0,0.0,46.0,0.0,0.0,11.0,0.0,100.0,11.0,33.0,17.0,17.0,25.0,29.0,0.0,3.0,0.0,0.0,42.0,0.0,0.0,19.0,0.0,0.0,0.0,38.0,0.0,39.0,13.0,0.0,0.0,0.0,47.0,8.0,33.0,25.0,17.0,15.0,20.0,89.0,35.0,14.0,43.0,0.0,22.0,18.0,36.0,18.0,18.0,3.0,10.0,25.0,64.0,0.0,10.0,99.0,0.0,12.0,18.0,36.0,12.0,8.0,8.0,8.0,15.0,0.0,67.0,33.0,33.0,3.15941
2014-46,3.15941,41.0,0.0,93.0,0.0,0.0,0.0,19.0,19.0,19.0,41.0,0.0,0.0,0.0,4.0,53.0,33.0,4.0,0.0,0.0,47.0,45.0,5.0,0.0,67.0,10.0,0.0,46.0,0.0,0.0,11.0,0.0,100.0,11.0,33.0,17.0,17.0,25.0,29.0,0.0,3.0,0.0,0.0,42.0,0.0,0.0,19.0,0.0,0.0,0.0,38.0,0.0,39.0,13.0,0.0,0.0,0.0,47.0,8.0,33.0,25.0,17.0,15.0,20.0,89.0,35.0,14.0,43.0,0.0,22.0,18.0,36.0,18.0,18.0,3.0,10.0,25.0,64.0,0.0,10.0,99.0,0.0,12.0,18.0,36.0,12.0,8.0,8.0,8.0,15.0,0.0,67.0,33.0,33.0,4.27091
2014-47,4.27091,41.0,0.0,93.0,0.0,0.0,0.0,19.0,19.0,19.0,41.0,0.0,0.0,0.0,4.0,53.0,33.0,4.0,0.0,0.0,47.0,45.0,5.0,0.0,67.0,10.0,0.0,46.0,0.0,0.0,11.0,0.0,100.0,11.0,33.0,17.0,17.0,25.0,29.0,0.0,3.0,0.0,0.0,42.0,0.0,0.0,19.0,0.0,0.0,0.0,38.0,0.0,39.0,13.0,0.0,0.0,0.0,47.0,8.0,33.0,25.0,17.0,15.0,20.0,89.0,35.0,14.0,43.0,0.0,22.0,18.0,36.0,18.0,18.0,3.0,10.0,25.0,64.0,0.0,10.0,99.0,0.0,12.0,18.0,36.0,12.0,8.0,8.0,8.0,15.0,0.0,67.0,33.0,33.0,4.94181
2014-48,4.94181,41.0,0.0,93.0,0.0,0.0,0.0,19.0,19.0,19.0,41.0,0.0,0.0,0.0,4.0,53.0,33.0,4.0,0.0,0.0,47.0,45.0,5.0,0.0,67.0,10.0,0.0,46.0,0.0,0.0,11.0,0.0,100.0,11.0,33.0,17.0,17.0,25.0,29.0,0.0,3.0,0.0,0.0,42.0,0.0,0.0,19.0,0.0,0.0,0.0,38.0,0.0,39.0,13.0,0.0,0.0,0.0,47.0,8.0,33.0,25.0,17.0,15.0,20.0,89.0,35.0,14.0,43.0,0.0,22.0,18.0,36.0,18.0,18.0,3.0,10.0,25.0,64.0,0.0,10.0,99.0,0.0,12.0,18.0,36.0,12.0,8.0,8.0,8.0,15.0,0.0,67.0,33.0,33.0,5.90889
2014-49,5.90889,41.0,0.0,93.0,0.0,0.0,0.0,19.0,19.0,19.0,41.0,0.0,0.0,0.0,4.0,53.0,33.0,4.0,0.0,0.0,47.0,45.0,5.0,0.0,67.0,10.0,0.0,46.0,0.0,0.0,11.0,0.0,100.0,11.0,33.0,17.0,17.0,25.0,29.0,0.0,3.0,0.0,0.0,42.0,0.0,0.0,19.0,0.0,0.0,0.0,38.0,0.0,39.0,13.0,0.0,0.0,0.0,47.0,8.0,33.0,25.0,17.0,15.0,20.0,89.0,35.0,14.0,43.0,0.0,22.0,18.0,36.0,18.0,18.0,3.0,10.0,25.0,64.0,0.0,10.0,99.0,0.0,12.0,18.0,36.0,12.0,8.0,8.0,8.0,15.0,0.0,67.0,33.0,33.0,7.21097
2014-50,7.21097,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,50.0,3.0,6.0,0.0,0.0,7.0,11.0,0.0,0.0,6.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,21.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,11.0,11.0,11.0,13.0,0.0,13.0,0.0,0.0,0.0,0.0,56.0,0.0,23.0,0.0,23.0,0.0,0.0,4.0,7.0,0.0,0.0,13.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.328
2014-51,10.328,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,50.0,3.0,6.0,0.0,0.0,7.0,11.0,0.0,0.0,6.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,21.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,11.0,11.0,11.0,13.0,0.0,13.0,0.0,0.0,0.0,0.0,56.0,0.0,23.0,0.0,23.0,0.0,0.0,4.0,7.0,0.0,0.0,13.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.5581
2014-52,11.5581,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,50.0,3.0,6.0,0.0,0.0,7.0,11.0,0.0,0.0,6.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,21.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,11.0,11.0,11.0,13.0,0.0,13.0,0.0,0.0,0.0,0.0,56.0,0.0,23.0,0.0,23.0,0.0,0.0,4.0,7.0,0.0,0.0,13.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.09211
2015-01,8.09211,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,50.0,3.0,6.0,0.0,0.0,7.0,11.0,0.0,0.0,6.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,21.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,11.0,11.0,11.0,13.0,0.0,13.0,0.0,0.0,0.0,0.0,56.0,0.0,23.0,0.0,23.0,0.0,0.0,4.0,7.0,0.0,0.0,13.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.57493
2015-02,5.57493,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,50.0,3.0,6.0,0.0,0.0,7.0,11.0,0.0,0.0,6.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,21.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,11.0,11.0,11.0,13.0,0.0,13.0,0.0,0.0,0.0,0.0,56.0,0.0,23.0,0.0,23.0,0.0,0.0,4.0,7.0,0.0,0.0,13.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.25514
2015-03,5.25514,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,50.0,3.0,6.0,0.0,0.0,7.0,11.0,0.0,0.0,6.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,21.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,11.0,11.0,11.0,13.0,0.0,13.0,0.0,0.0,0.0,0.0,56.0,0.0,23.0,0.0,23.0,0.0,0.0,4.0,7.0,0.0,0.0,13.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.33119
