date,michigan_flu,flu,flu recovery,having the flu,flu duration,remedies for the flu,influenza,influenza a and b,cure the flu,remedies for flu,flu shots,dangerous fever,break a fever,flu versus cold,medicine for the flu,treating flu,flu like symptoms,pneumonia,fever cough,flu and cold,michigan flu,flu lasts,the flu,flu symptoms,cure flu,cold vs. flu,how long is the flu,symptoms of flu,fever reducer,cold and flu,treating the flu,flu children,incubation period for flu,reduce a fever,i have the flu,low body,treat the flu,flu treatment,do i have the flu,flu shot,flu 2018,cold versus flu,flu vs cold,flu and fever,flu care,flu headache,human temperature,high fever,flu in michigan,medicine for flu,cold vs flu,influenza type a,fight the flu,flu a symptoms,the flu virus,how to treat flu,reduce fever,cdc,influenza incubation period,thermoscan,normal body temperature,how to treat the flu,how long does the flu last,fever flu,stomach flu,how long does flu last,swine flu,flu vaccine,flu cough,over the counter flu,what to do if you have the flu,flu report,signs of flu,over the counter flu medicine,normal body,flu or cold,get rid of the flu,is flu contagious,ear thermometer,flu fever,early flu symptoms,how long is flu contagious,treatment for flu,taking temperature,exposed to flu,flu contagious,bronchitis,get over the flu,stomach flu symptoms,symptoms of bronchitis,oscillococcinum,cold or flu,flu medicine,flu remedies,flu complications,signs of the flu,treat flu,how to get rid of the flu,target_1,target_2,target_4,target_8
2013-30,1.17672,5.0,0.0,13.0,0.0,13.0,4.0,0.0,1.0,0.0,5.0,4.0,4.0,0.0,0.0,0.0,1.0,29.0,5.0,4.0,2.0,0.0,4.0,4.0,0.0,0.0,0.0,4.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,34.0,5.0,14.0,0.0,4.0,0.0,0.0,0.0,6.0,6.0,6.0,4.0,56.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,1.0,29.0,0.0,9.0,28.0,9.0,2.0,3.0,15.0,2.0,2.0,7.0,2.0,0.0,0.0,0.0,10.0,0.0,50.0,5.0,5.0,10.0,3.0,8.0,3.0,0.0,3.0,0.0,0.0,3.0,25.0,0.0,1.0,2.0,0.0,6.0,12.0,6.0,0.0,0.0,11.0,11.0,1.20076,0.963801,1.1035700000000002,1.775
2013-31,1.20076,5.0,0.0,13.0,0.0,13.0,4.0,0.0,1.0,0.0,5.0,4.0,4.0,0.0,0.0,0.0,1.0,29.0,5.0,4.0,2.0,0.0,4.0,4.0,0.0,0.0,0.0,4.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,34.0,5.0,14.0,0.0,4.0,0.0,0.0,0.0,6.0,6.0,6.0,4.0,56.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,1.0,29.0,0.0,9.0,28.0,9.0,2.0,3.0,15.0,2.0,2.0,7.0,2.0,0.0,0.0,0.0,10.0,0.0,50.0,5.0,5.0,10.0,3.0,8.0,3.0,0.0,3.0,0.0,0.0,3.0,25.0,0.0,1.0,2.0,0.0,6.0,12.0,6.0,0.0,0.0,11.0,11.0,0.963801,1.13792,1.3688,1.18761
2013-32,0.963801,15.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,47.0,0.0,2.0,0.0,0.0,0.0,2.0,38.0,4.0,6.0,14.0,0.0,10.0,7.0,0.0,0.0,0.0,5.0,2.0,6.0,0.0,17.0,8.0,0.0,6.0,51.0,0.0,0.0,1.0,36.0,0.0,0.0,7.0,21.0,14.0,14.0,5.0,33.0,5.0,0.0,6.0,0.0,0.0,6.0,2.0,1.0,1.0,37.0,0.0,11.0,38.0,11.0,1.0,2.0,14.0,2.0,5.0,29.0,0.0,0.0,0.0,0.0,6.0,0.0,43.0,6.0,6.0,6.0,4.0,6.0,4.0,0.0,0.0,11.0,0.0,0.0,36.0,0.0,3.0,3.0,7.0,7.0,7.0,7.0,0.0,12.0,12.0,0.0,1.13792,1.1035700000000002,1.20918,1.1005
2013-33,1.13792,15.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,47.0,0.0,2.0,0.0,0.0,0.0,2.0,38.0,4.0,6.0,14.0,0.0,10.0,7.0,0.0,0.0,0.0,5.0,2.0,6.0,0.0,17.0,8.0,0.0,6.0,51.0,0.0,0.0,1.0,36.0,0.0,0.0,7.0,21.0,14.0,14.0,5.0,33.0,5.0,0.0,6.0,0.0,0.0,6.0,2.0,1.0,1.0,37.0,0.0,11.0,38.0,11.0,1.0,2.0,14.0,2.0,5.0,29.0,0.0,0.0,0.0,0.0,6.0,0.0,43.0,6.0,6.0,6.0,4.0,6.0,4.0,0.0,0.0,11.0,0.0,0.0,36.0,0.0,3.0,3.0,7.0,7.0,7.0,7.0,0.0,12.0,12.0,0.0,1.1035700000000002,1.3688,1.71218,1.1484
2013-34,1.1035700000000002,15.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,47.0,0.0,2.0,0.0,0.0,0.0,2.0,38.0,4.0,6.0,14.0,0.0,10.0,7.0,0.0,0.0,0.0,5.0,2.0,6.0,0.0,17.0,8.0,0.0,6.0,51.0,0.0,0.0,1.0,36.0,0.0,0.0,7.0,21.0,14.0,14.0,5.0,33.0,5.0,0.0,6.0,0.0,0.0,6.0,2.0,1.0,1.0,37.0,0.0,11.0,38.0,11.0,1.0,2.0,14.0,2.0,5.0,29.0,0.0,0.0,0.0,0.0,6.0,0.0,43.0,6.0,6.0,6.0,4.0,6.0,4.0,0.0,0.0,11.0,0.0,0.0,36.0,0.0,3.0,3.0,7.0,7.0,7.0,7.0,0.0,12.0,12.0,0.0,1.3688,1.20918,1.775,1.27306
2013-35,1.3688,15.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,47.0,0.0,2.0,0.0,0.0,0.0,2.0,38.0,4.0,6.0,14.0,0.0,10.0,7.0,0.0,0.0,0.0,5.0,2.0,6.0,0.0,17.0,8.0,0.0,6.0,51.0,0.0,0.0,1.0,36.0,0.0,0.0,7.0,21.0,14.0,14.0,5.0,33.0,5.0,0.0,6.0,0.0,0.0,6.0,2.0,1.0,1.0,37.0,0.0,11.0,38.0,11.0,1.0,2.0,14.0,2.0,5.0,29.0,0.0,0.0,0.0,0.0,6.0,0.0,43.0,6.0,6.0,6.0,4.0,6.0,4.0,0.0,0.0,11.0,0.0,0.0,36.0,0.0,3.0,3.0,7.0,7.0,7.0,7.0,0.0,12.0,12.0,0.0,1.20918,1.71218,1.18761,1.07441
2013-36,1.20918,25.0,0.0,0.0,0.0,0.0,11.0,1.0,0.0,1.0,61.0,2.0,0.0,0.0,1.0,0.0,3.0,44.0,5.0,11.0,25.0,0.0,16.0,8.0,1.0,0.0,0.0,10.0,3.0,10.0,0.0,8.0,0.0,12.0,0.0,53.0,0.0,0.0,1.0,62.0,0.0,0.0,7.0,10.0,17.0,7.0,22.0,13.0,31.0,0.0,5.0,5.0,0.0,5.0,1.0,1.0,1.0,39.0,0.0,0.0,51.0,10.0,1.0,4.0,12.0,2.0,5.0,47.0,3.0,2.0,0.0,11.0,23.0,0.0,58.0,11.0,0.0,11.0,4.0,12.0,4.0,4.0,0.0,0.0,0.0,10.0,53.0,1.0,1.0,3.0,0.0,13.0,10.0,7.0,0.0,0.0,0.0,0.0,1.71218,1.775,1.1005,1.15028
2013-37,1.71218,25.0,0.0,0.0,0.0,0.0,11.0,1.0,0.0,1.0,61.0,2.0,0.0,0.0,1.0,0.0,3.0,44.0,5.0,11.0,25.0,0.0,16.0,8.0,1.0,0.0,0.0,10.0,3.0,10.0,0.0,8.0,0.0,12.0,0.0,53.0,0.0,0.0,1.0,62.0,0.0,0.0,7.0,10.0,17.0,7.0,22.0,13.0,31.0,0.0,5.0,5.0,0.0,5.0,1.0,1.0,1.0,39.0,0.0,0.0,51.0,10.0,1.0,4.0,12.0,2.0,5.0,47.0,3.0,2.0,0.0,11.0,23.0,0.0,58.0,11.0,0.0,11.0,4.0,12.0,4.0,4.0,0.0,0.0,0.0,10.0,53.0,1.0,1.0,3.0,0.0,13.0,10.0,7.0,0.0,0.0,0.0,0.0,1.775,1.18761,1.1484,1.35071
2013-38,1.775,25.0,0.0,0.0,0.0,0.0,11.0,1.0,0.0,1.0,61.0,2.0,0.0,0.0,1.0,0.0,3.0,44.0,5.0,11.0,25.0,0.0,16.0,8.0,1.0,0.0,0.0,10.0,3.0,10.0,0.0,8.0,0.0,12.0,0.0,53.0,0.0,0.0,1.0,62.0,0.0,0.0,7.0,10.0,17.0,7.0,22.0,13.0,31.0,0.0,5.0,5.0,0.0,5.0,1.0,1.0,1.0,39.0,0.0,0.0,51.0,10.0,1.0,4.0,12.0,2.0,5.0,47.0,3.0,2.0,0.0,11.0,23.0,0.0,58.0,11.0,0.0,11.0,4.0,12.0,4.0,4.0,0.0,0.0,0.0,10.0,53.0,1.0,1.0,3.0,0.0,13.0,10.0,7.0,0.0,0.0,0.0,0.0,1.18761,1.1005,1.27306,1.4787
2013-39,1.18761,25.0,0.0,0.0,0.0,0.0,11.0,1.0,0.0,1.0,61.0,2.0,0.0,0.0,1.0,0.0,3.0,44.0,5.0,11.0,25.0,0.0,16.0,8.0,1.0,0.0,0.0,10.0,3.0,10.0,0.0,8.0,0.0,12.0,0.0,53.0,0.0,0.0,1.0,62.0,0.0,0.0,7.0,10.0,17.0,7.0,22.0,13.0,31.0,0.0,5.0,5.0,0.0,5.0,1.0,1.0,1.0,39.0,0.0,0.0,51.0,10.0,1.0,4.0,12.0,2.0,5.0,47.0,3.0,2.0,0.0,11.0,23.0,0.0,58.0,11.0,0.0,11.0,4.0,12.0,4.0,4.0,0.0,0.0,0.0,10.0,53.0,1.0,1.0,3.0,0.0,13.0,10.0,7.0,0.0,0.0,0.0,0.0,1.1005,1.1484,1.07441,1.4711
2013-40,1.1005,25.0,0.0,0.0,0.0,0.0,11.0,1.0,0.0,1.0,61.0,2.0,0.0,0.0,1.0,0.0,3.0,44.0,5.0,11.0,25.0,0.0,16.0,8.0,1.0,0.0,0.0,10.0,3.0,10.0,0.0,8.0,0.0,12.0,0.0,53.0,0.0,0.0,1.0,62.0,0.0,0.0,7.0,10.0,17.0,7.0,22.0,13.0,31.0,0.0,5.0,5.0,0.0,5.0,1.0,1.0,1.0,39.0,0.0,0.0,51.0,10.0,1.0,4.0,12.0,2.0,5.0,47.0,3.0,2.0,0.0,11.0,23.0,0.0,58.0,11.0,0.0,11.0,4.0,12.0,4.0,4.0,0.0,0.0,0.0,10.0,53.0,1.0,1.0,3.0,0.0,13.0,10.0,7.0,0.0,0.0,0.0,0.0,1.1484,1.27306,1.15028,2.41871
2013-41,1.1484,19.0,0.0,22.0,15.0,15.0,12.0,0.0,1.0,1.0,37.0,0.0,5.0,0.0,1.0,0.0,1.0,52.0,6.0,12.0,14.0,0.0,15.0,9.0,0.0,0.0,3.0,13.0,3.0,12.0,0.0,24.0,0.0,8.0,0.0,27.0,5.0,11.0,0.0,33.0,0.0,0.0,7.0,10.0,10.0,0.0,9.0,32.0,14.0,5.0,5.0,5.0,5.0,22.0,1.0,1.0,1.0,29.0,0.0,11.0,47.0,0.0,2.0,6.0,20.0,4.0,3.0,29.0,3.0,0.0,0.0,12.0,6.0,6.0,58.0,8.0,11.0,11.0,6.0,17.0,7.0,4.0,4.0,11.0,4.0,0.0,53.0,0.0,3.0,3.0,10.0,10.0,14.0,7.0,0.0,0.0,12.0,0.0,1.27306,1.07441,1.35071,2.14276
2013-42,1.27306,19.0,0.0,22.0,15.0,15.0,12.0,0.0,1.0,1.0,37.0,0.0,5.0,0.0,1.0,0.0,1.0,52.0,6.0,12.0,14.0,0.0,15.0,9.0,0.0,0.0,3.0,13.0,3.0,12.0,0.0,24.0,0.0,8.0,0.0,27.0,5.0,11.0,0.0,33.0,0.0,0.0,7.0,10.0,10.0,0.0,9.0,32.0,14.0,5.0,5.0,5.0,5.0,22.0,1.0,1.0,1.0,29.0,0.0,11.0,47.0,0.0,2.0,6.0,20.0,4.0,3.0,29.0,3.0,0.0,0.0,12.0,6.0,6.0,58.0,8.0,11.0,11.0,6.0,17.0,7.0,4.0,4.0,11.0,4.0,0.0,53.0,0.0,3.0,3.0,10.0,10.0,14.0,7.0,0.0,0.0,12.0,0.0,1.07441,1.15028,1.4787,1.881
2013-43,1.07441,19.0,0.0,22.0,15.0,15.0,12.0,0.0,1.0,1.0,37.0,0.0,5.0,0.0,1.0,0.0,1.0,52.0,6.0,12.0,14.0,0.0,15.0,9.0,0.0,0.0,3.0,13.0,3.0,12.0,0.0,24.0,0.0,8.0,0.0,27.0,5.0,11.0,0.0,33.0,0.0,0.0,7.0,10.0,10.0,0.0,9.0,32.0,14.0,5.0,5.0,5.0,5.0,22.0,1.0,1.0,1.0,29.0,0.0,11.0,47.0,0.0,2.0,6.0,20.0,4.0,3.0,29.0,3.0,0.0,0.0,12.0,6.0,6.0,58.0,8.0,11.0,11.0,6.0,17.0,7.0,4.0,4.0,11.0,4.0,0.0,53.0,0.0,3.0,3.0,10.0,10.0,14.0,7.0,0.0,0.0,12.0,0.0,1.15028,1.35071,1.4711,2.44917
2013-44,1.15028,19.0,0.0,22.0,15.0,15.0,12.0,0.0,1.0,1.0,37.0,0.0,5.0,0.0,1.0,0.0,1.0,52.0,6.0,12.0,14.0,0.0,15.0,9.0,0.0,0.0,3.0,13.0,3.0,12.0,0.0,24.0,0.0,8.0,0.0,27.0,5.0,11.0,0.0,33.0,0.0,0.0,7.0,10.0,10.0,0.0,9.0,32.0,14.0,5.0,5.0,5.0,5.0,22.0,1.0,1.0,1.0,29.0,0.0,11.0,47.0,0.0,2.0,6.0,20.0,4.0,3.0,29.0,3.0,0.0,0.0,12.0,6.0,6.0,58.0,8.0,11.0,11.0,6.0,17.0,7.0,4.0,4.0,11.0,4.0,0.0,53.0,0.0,3.0,3.0,10.0,10.0,14.0,7.0,0.0,0.0,12.0,0.0,1.35071,1.4787,2.41871,3.3563199999999997
2013-45,1.35071,25.0,27.0,20.0,0.0,0.0,15.0,0.0,1.0,2.0,20.0,4.0,2.0,0.0,1.0,0.0,1.0,55.0,10.0,13.0,17.0,2.0,25.0,18.0,0.0,0.0,5.0,25.0,3.0,13.0,0.0,30.0,7.0,7.0,15.0,40.0,5.0,5.0,1.0,15.0,0.0,0.0,16.0,13.0,16.0,22.0,13.0,38.0,17.0,8.0,12.0,5.0,0.0,10.0,2.0,1.0,1.0,26.0,10.0,10.0,48.0,29.0,7.0,9.0,57.0,8.0,8.0,17.0,3.0,5.0,5.0,11.0,16.0,11.0,42.0,17.0,25.0,20.0,0.0,27.0,3.0,13.0,0.0,3.0,0.0,19.0,67.0,0.0,10.0,3.0,16.0,22.0,35.0,31.0,0.0,11.0,0.0,33.0,1.4787,1.4711,2.14276,3.5631699999999995
2013-46,1.4787,25.0,27.0,20.0,0.0,0.0,15.0,0.0,1.0,2.0,20.0,4.0,2.0,0.0,1.0,0.0,1.0,55.0,10.0,13.0,17.0,2.0,25.0,18.0,0.0,0.0,5.0,25.0,3.0,13.0,0.0,30.0,7.0,7.0,15.0,40.0,5.0,5.0,1.0,15.0,0.0,0.0,16.0,13.0,16.0,22.0,13.0,38.0,17.0,8.0,12.0,5.0,0.0,10.0,2.0,1.0,1.0,26.0,10.0,10.0,48.0,29.0,7.0,9.0,57.0,8.0,8.0,17.0,3.0,5.0,5.0,11.0,16.0,11.0,42.0,17.0,25.0,20.0,0.0,27.0,3.0,13.0,0.0,3.0,0.0,19.0,67.0,0.0,10.0,3.0,16.0,22.0,35.0,31.0,0.0,11.0,0.0,33.0,1.4711,2.41871,1.881,3.1522200000000002
2013-47,1.4711,25.0,27.0,20.0,0.0,0.0,15.0,0.0,1.0,2.0,20.0,4.0,2.0,0.0,1.0,0.0,1.0,55.0,10.0,13.0,17.0,2.0,25.0,18.0,0.0,0.0,5.0,25.0,3.0,13.0,0.0,30.0,7.0,7.0,15.0,40.0,5.0,5.0,1.0,15.0,0.0,0.0,16.0,13.0,16.0,22.0,13.0,38.0,17.0,8.0,12.0,5.0,0.0,10.0,2.0,1.0,1.0,26.0,10.0,10.0,48.0,29.0,7.0,9.0,57.0,8.0,8.0,17.0,3.0,5.0,5.0,11.0,16.0,11.0,42.0,17.0,25.0,20.0,0.0,27.0,3.0,13.0,0.0,3.0,0.0,19.0,67.0,0.0,10.0,3.0,16.0,22.0,35.0,31.0,0.0,11.0,0.0,33.0,2.41871,2.14276,2.44917,2.44761
2013-48,2.41871,25.0,27.0,20.0,0.0,0.0,15.0,0.0,1.0,2.0,20.0,4.0,2.0,0.0,1.0,0.0,1.0,55.0,10.0,13.0,17.0,2.0,25.0,18.0,0.0,0.0,5.0,25.0,3.0,13.0,0.0,30.0,7.0,7.0,15.0,40.0,5.0,5.0,1.0,15.0,0.0,0.0,16.0,13.0,16.0,22.0,13.0,38.0,17.0,8.0,12.0,5.0,0.0,10.0,2.0,1.0,1.0,26.0,10.0,10.0,48.0,29.0,7.0,9.0,57.0,8.0,8.0,17.0,3.0,5.0,5.0,11.0,16.0,11.0,42.0,17.0,25.0,20.0,0.0,27.0,3.0,13.0,0.0,3.0,0.0,19.0,67.0,0.0,10.0,3.0,16.0,22.0,35.0,31.0,0.0,11.0,0.0,33.0,2.14276,1.881,3.3563199999999997,2.5653
2013-49,2.14276,12.0,20.0,13.0,0.0,13.0,10.0,0.0,0.0,1.0,4.0,5.0,2.0,0.0,0.0,0.0,1.0,40.0,9.0,7.0,8.0,0.0,12.0,6.0,0.0,0.0,6.0,8.0,2.0,6.0,0.0,7.0,7.0,0.0,5.0,74.0,10.0,5.0,0.0,3.0,0.0,0.0,6.0,0.0,6.0,12.0,8.0,57.0,8.0,0.0,5.0,0.0,0.0,17.0,1.0,0.0,1.0,36.0,0.0,0.0,37.0,0.0,2.0,7.0,44.0,4.0,7.0,8.0,2.0,0.0,0.0,0.0,8.0,0.0,49.0,5.0,5.0,17.0,7.0,21.0,0.0,8.0,6.0,0.0,0.0,9.0,44.0,1.0,5.0,4.0,6.0,6.0,6.0,9.0,0.0,32.0,32.0,11.0,1.881,2.44917,3.5631699999999995,2.40028
2013-50,1.881,12.0,20.0,13.0,0.0,13.0,10.0,0.0,0.0,1.0,4.0,5.0,2.0,0.0,0.0,0.0,1.0,40.0,9.0,7.0,8.0,0.0,12.0,6.0,0.0,0.0,6.0,8.0,2.0,6.0,0.0,7.0,7.0,0.0,5.0,74.0,10.0,5.0,0.0,3.0,0.0,0.0,6.0,0.0,6.0,12.0,8.0,57.0,8.0,0.0,5.0,0.0,0.0,17.0,1.0,0.0,1.0,36.0,0.0,0.0,37.0,0.0,2.0,7.0,44.0,4.0,7.0,8.0,2.0,0.0,0.0,0.0,8.0,0.0,49.0,5.0,5.0,17.0,7.0,21.0,0.0,8.0,6.0,0.0,0.0,9.0,44.0,1.0,5.0,4.0,6.0,6.0,6.0,9.0,0.0,32.0,32.0,11.0,2.44917,3.3563199999999997,3.1522200000000002,2.33985
2013-51,2.44917,12.0,20.0,13.0,0.0,13.0,10.0,0.0,0.0,1.0,4.0,5.0,2.0,0.0,0.0,0.0,1.0,40.0,9.0,7.0,8.0,0.0,12.0,6.0,0.0,0.0,6.0,8.0,2.0,6.0,0.0,7.0,7.0,0.0,5.0,74.0,10.0,5.0,0.0,3.0,0.0,0.0,6.0,0.0,6.0,12.0,8.0,57.0,8.0,0.0,5.0,0.0,0.0,17.0,1.0,0.0,1.0,36.0,0.0,0.0,37.0,0.0,2.0,7.0,44.0,4.0,7.0,8.0,2.0,0.0,0.0,0.0,8.0,0.0,49.0,5.0,5.0,17.0,7.0,21.0,0.0,8.0,6.0,0.0,0.0,9.0,44.0,1.0,5.0,4.0,6.0,6.0,6.0,9.0,0.0,32.0,32.0,11.0,3.3563199999999997,3.5631699999999995,2.44761,2.38357
2013-52,3.3563199999999997,12.0,20.0,13.0,0.0,13.0,10.0,0.0,0.0,1.0,4.0,5.0,2.0,0.0,0.0,0.0,1.0,40.0,9.0,7.0,8.0,0.0,12.0,6.0,0.0,0.0,6.0,8.0,2.0,6.0,0.0,7.0,7.0,0.0,5.0,74.0,10.0,5.0,0.0,3.0,0.0,0.0,6.0,0.0,6.0,12.0,8.0,57.0,8.0,0.0,5.0,0.0,0.0,17.0,1.0,0.0,1.0,36.0,0.0,0.0,37.0,0.0,2.0,7.0,44.0,4.0,7.0,8.0,2.0,0.0,0.0,0.0,8.0,0.0,49.0,5.0,5.0,17.0,7.0,21.0,0.0,8.0,6.0,0.0,0.0,9.0,44.0,1.0,5.0,4.0,6.0,6.0,6.0,9.0,0.0,32.0,32.0,11.0,3.5631699999999995,3.1522200000000002,2.5653,2.53917
2014-01,3.5631699999999995,12.0,20.0,13.0,0.0,13.0,10.0,0.0,0.0,1.0,4.0,5.0,2.0,0.0,0.0,0.0,1.0,40.0,9.0,7.0,8.0,0.0,12.0,6.0,0.0,0.0,6.0,8.0,2.0,6.0,0.0,7.0,7.0,0.0,5.0,74.0,10.0,5.0,0.0,3.0,0.0,0.0,6.0,0.0,6.0,12.0,8.0,57.0,8.0,0.0,5.0,0.0,0.0,17.0,1.0,0.0,1.0,36.0,0.0,0.0,37.0,0.0,2.0,7.0,44.0,4.0,7.0,8.0,2.0,0.0,0.0,0.0,8.0,0.0,49.0,5.0,5.0,17.0,7.0,21.0,0.0,8.0,6.0,0.0,0.0,9.0,44.0,1.0,5.0,4.0,6.0,6.0,6.0,9.0,0.0,32.0,32.0,11.0,3.1522200000000002,2.44761,2.40028,1.90937
2014-02,3.1522200000000002,12.0,20.0,13.0,0.0,13.0,10.0,0.0,0.0,1.0,4.0,5.0,2.0,0.0,0.0,0.0,1.0,40.0,9.0,7.0,8.0,0.0,12.0,6.0,0.0,0.0,6.0,8.0,2.0,6.0,0.0,7.0,7.0,0.0,5.0,74.0,10.0,5.0,0.0,3.0,0.0,0.0,6.0,0.0,6.0,12.0,8.0,57.0,8.0,0.0,5.0,0.0,0.0,17.0,1.0,0.0,1.0,36.0,0.0,0.0,37.0,0.0,2.0,7.0,44.0,4.0,7.0,8.0,2.0,0.0,0.0,0.0,8.0,0.0,49.0,5.0,5.0,17.0,7.0,21.0,0.0,8.0,6.0,0.0,0.0,9.0,44.0,1.0,5.0,4.0,6.0,6.0,6.0,9.0,0.0,32.0,32.0,11.0,2.44761,2.5653,2.33985,2.25215
2014-03,2.44761,12.0,20.0,13.0,0.0,13.0,10.0,0.0,0.0,1.0,4.0,5.0,2.0,0.0,0.0,0.0,1.0,40.0,9.0,7.0,8.0,0.0,12.0,6.0,0.0,0.0,6.0,8.0,2.0,6.0,0.0,7.0,7.0,0.0,5.0,74.0,10.0,5.0,0.0,3.0,0.0,0.0,6.0,0.0,6.0,12.0,8.0,57.0,8.0,0.0,5.0,0.0,0.0,17.0,1.0,0.0,1.0,36.0,0.0,0.0,37.0,0.0,2.0,7.0,44.0,4.0,7.0,8.0,2.0,0.0,0.0,0.0,8.0,0.0,49.0,5.0,5.0,17.0,7.0,21.0,0.0,8.0,6.0,0.0,0.0,9.0,44.0,1.0,5.0,4.0,6.0,6.0,6.0,9.0,0.0,32.0,32.0,11.0,2.5653,2.40028,2.38357,2.0962
2014-04,2.5653,12.0,20.0,13.0,0.0,13.0,10.0,0.0,0.0,1.0,4.0,5.0,2.0,0.0,0.0,0.0,1.0,40.0,9.0,7.0,8.0,0.0,12.0,6.0,0.0,0.0,6.0,8.0,2.0,6.0,0.0,7.0,7.0,0.0,5.0,74.0,10.0,5.0,0.0,3.0,0.0,0.0,6.0,0.0,6.0,12.0,8.0,57.0,8.0,0.0,5.0,0.0,0.0,17.0,1.0,0.0,1.0,36.0,0.0,0.0,37.0,0.0,2.0,7.0,44.0,4.0,7.0,8.0,2.0,0.0,0.0,0.0,8.0,0.0,49.0,5.0,5.0,17.0,7.0,21.0,0.0,8.0,6.0,0.0,0.0,9.0,44.0,1.0,5.0,4.0,6.0,6.0,6.0,9.0,0.0,32.0,32.0,11.0,2.40028,2.33985,2.53917,2.02663
2014-05,2.40028,12.0,20.0,13.0,0.0,13.0,10.0,0.0,0.0,1.0,4.0,5.0,2.0,0.0,0.0,0.0,1.0,40.0,9.0,7.0,8.0,0.0,12.0,6.0,0.0,0.0,6.0,8.0,2.0,6.0,0.0,7.0,7.0,0.0,5.0,74.0,10.0,5.0,0.0,3.0,0.0,0.0,6.0,0.0,6.0,12.0,8.0,57.0,8.0,0.0,5.0,0.0,0.0,17.0,1.0,0.0,1.0,36.0,0.0,0.0,37.0,0.0,2.0,7.0,44.0,4.0,7.0,8.0,2.0,0.0,0.0,0.0,8.0,0.0,49.0,5.0,5.0,17.0,7.0,21.0,0.0,8.0,6.0,0.0,0.0,9.0,44.0,1.0,5.0,4.0,6.0,6.0,6.0,9.0,0.0,32.0,32.0,11.0,2.33985,2.38357,1.90937,1.7155799999999999
2014-06,2.33985,12.0,20.0,13.0,0.0,13.0,10.0,0.0,0.0,1.0,4.0,5.0,2.0,0.0,0.0,0.0,1.0,40.0,9.0,7.0,8.0,0.0,12.0,6.0,0.0,0.0,6.0,8.0,2.0,6.0,0.0,7.0,7.0,0.0,5.0,74.0,10.0,5.0,0.0,3.0,0.0,0.0,6.0,0.0,6.0,12.0,8.0,57.0,8.0,0.0,5.0,0.0,0.0,17.0,1.0,0.0,1.0,36.0,0.0,0.0,37.0,0.0,2.0,7.0,44.0,4.0,7.0,8.0,2.0,0.0,0.0,0.0,8.0,0.0,49.0,5.0,5.0,17.0,7.0,21.0,0.0,8.0,6.0,0.0,0.0,9.0,44.0,1.0,5.0,4.0,6.0,6.0,6.0,9.0,0.0,32.0,32.0,11.0,2.38357,2.53917,2.25215,1.65936
2014-07,2.38357,12.0,20.0,13.0,0.0,13.0,10.0,0.0,0.0,1.0,4.0,5.0,2.0,0.0,0.0,0.0,1.0,40.0,9.0,7.0,8.0,0.0,12.0,6.0,0.0,0.0,6.0,8.0,2.0,6.0,0.0,7.0,7.0,0.0,5.0,74.0,10.0,5.0,0.0,3.0,0.0,0.0,6.0,0.0,6.0,12.0,8.0,57.0,8.0,0.0,5.0,0.0,0.0,17.0,1.0,0.0,1.0,36.0,0.0,0.0,37.0,0.0,2.0,7.0,44.0,4.0,7.0,8.0,2.0,0.0,0.0,0.0,8.0,0.0,49.0,5.0,5.0,17.0,7.0,21.0,0.0,8.0,6.0,0.0,0.0,9.0,44.0,1.0,5.0,4.0,6.0,6.0,6.0,9.0,0.0,32.0,32.0,11.0,2.53917,1.90937,2.0962,1.3891
2014-08,2.53917,12.0,20.0,13.0,0.0,13.0,10.0,0.0,0.0,1.0,4.0,5.0,2.0,0.0,0.0,0.0,1.0,40.0,9.0,7.0,8.0,0.0,12.0,6.0,0.0,0.0,6.0,8.0,2.0,6.0,0.0,7.0,7.0,0.0,5.0,74.0,10.0,5.0,0.0,3.0,0.0,0.0,6.0,0.0,6.0,12.0,8.0,57.0,8.0,0.0,5.0,0.0,0.0,17.0,1.0,0.0,1.0,36.0,0.0,0.0,37.0,0.0,2.0,7.0,44.0,4.0,7.0,8.0,2.0,0.0,0.0,0.0,8.0,0.0,49.0,5.0,5.0,17.0,7.0,21.0,0.0,8.0,6.0,0.0,0.0,9.0,44.0,1.0,5.0,4.0,6.0,6.0,6.0,9.0,0.0,32.0,32.0,11.0,1.90937,2.25215,2.02663,1.15602
