date,pennsylvania_flu,flu,flu recovery,having the flu,flu duration,remedies for the flu,influenza a and b,cure the flu,remedies for flu,flu season,dangerous fever,break a fever,2018 flu,flu versus cold,medicine for the flu,treating flu,pneumonia,flu how long,flu and cold,flu lasts,braun thermoscan,the flu,cure flu,cold vs. flu,how long flu,how long is the flu,fever reducer,cold and flu,flu contagious period,treating the flu,incubation period for flu,reduce a fever,how long contagious,i have the flu,treat the flu,flu treatment,is the flu contagious,do i have the flu,cold versus flu,incubation period for the flu,flu vs cold,flu and fever,flu headache,flu vs. cold,human temperature,high fever,flu treatments,cold vs flu,influenza type a,fight the flu,the flu virus,how to treat flu,reduce fever,cdc,influenza incubation period,thermoscan,normal body temperature,how to treat the flu,how long does the flu last,fever flu,stomach flu,how long does flu last,flu pa,flu vaccine,flu cough,over the counter flu,what to do if you have the flu,flu report,symptoms,signs of flu,the flu symptoms,normal body,flu or cold,get rid of the flu,flu germs,ear thermometer,flu fever,early flu symptoms,symptoms of the flu,treatment for flu,cdc flu,taking temperature,flu contagious,flu length,bronchitis,get over the flu,symptoms of bronchitis,what is the flu,oscillococcinum,cold or flu,flu remedies,flu shot side effects,flu complications,signs of the flu,how to get rid of the flu,body temperature,target
2013-21,0.885559,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,34.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,2.0,0.0,8.0,6.0,0.0,0.0,0.0,2.0,21.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,5.0,0.0,4.0,0.0,11.0,40.0,0.0,5.0,5.0,0.0,1.0,0.0,0.0,32.0,0.0,0.0,17.0,0.0,1.0,4.0,10.0,1.0,4.0,6.0,1.0,0.0,0.0,0.0,74.0,0.0,1.0,7.0,0.0,1.0,0.0,5.0,5.0,0.0,5.0,3.0,3.0,3.0,1.0,0.0,39.0,0.0,10.0,6.0,0.0,4.0,9.0,0.0,0.0,0.0,0.0,41.0,0.9600360000000001
2013-22,0.9600360000000001,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,34.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,2.0,0.0,8.0,6.0,0.0,0.0,0.0,2.0,21.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,5.0,0.0,4.0,0.0,11.0,40.0,0.0,5.0,5.0,0.0,1.0,0.0,0.0,32.0,0.0,0.0,17.0,0.0,1.0,4.0,10.0,1.0,4.0,6.0,1.0,0.0,0.0,0.0,74.0,0.0,1.0,7.0,0.0,1.0,0.0,5.0,5.0,0.0,5.0,3.0,3.0,3.0,1.0,0.0,39.0,0.0,10.0,6.0,0.0,4.0,9.0,0.0,0.0,0.0,0.0,41.0,0.76053
2013-23,0.76053,5.0,0.0,19.0,19.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,37.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0,1.0,6.0,4.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,9.0,4.0,0.0,8.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,55.0,0.0,0.0,2.0,16.0,1.0,2.0,5.0,1.0,0.0,0.0,0.0,73.0,0.0,3.0,19.0,0.0,1.0,0.0,4.0,2.0,0.0,0.0,0.0,8.0,5.0,0.0,0.0,21.0,1.0,7.0,4.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,49.0,0.8458190000000001
2013-24,0.8458190000000001,5.0,0.0,19.0,19.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,37.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0,1.0,6.0,4.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,9.0,4.0,0.0,8.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,55.0,0.0,0.0,2.0,16.0,1.0,2.0,5.0,1.0,0.0,0.0,0.0,73.0,0.0,3.0,19.0,0.0,1.0,0.0,4.0,2.0,0.0,0.0,0.0,8.0,5.0,0.0,0.0,21.0,1.0,7.0,4.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,49.0,0.614092
2013-25,0.614092,5.0,0.0,19.0,19.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,37.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0,1.0,6.0,4.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,9.0,4.0,0.0,8.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,55.0,0.0,0.0,2.0,16.0,1.0,2.0,5.0,1.0,0.0,0.0,0.0,73.0,0.0,3.0,19.0,0.0,1.0,0.0,4.0,2.0,0.0,0.0,0.0,8.0,5.0,0.0,0.0,21.0,1.0,7.0,4.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,49.0,0.6041949999999999
2013-26,0.6041949999999999,5.0,0.0,19.0,19.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,37.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0,1.0,6.0,4.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,9.0,4.0,0.0,8.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,55.0,0.0,0.0,2.0,16.0,1.0,2.0,5.0,1.0,0.0,0.0,0.0,73.0,0.0,3.0,19.0,0.0,1.0,0.0,4.0,2.0,0.0,0.0,0.0,8.0,5.0,0.0,0.0,21.0,1.0,7.0,4.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,49.0,0.542846
2013-27,0.542846,5.0,0.0,19.0,19.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,37.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0,1.0,6.0,4.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,9.0,4.0,0.0,8.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,55.0,0.0,0.0,2.0,16.0,1.0,2.0,5.0,1.0,0.0,0.0,0.0,73.0,0.0,3.0,19.0,0.0,1.0,0.0,4.0,2.0,0.0,0.0,0.0,8.0,5.0,0.0,0.0,21.0,1.0,7.0,4.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,49.0,0.611897
2013-28,0.611897,5.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,9.0,7.0,4.0,0.0,0.0,2.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,0.0,6.0,30.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,15.0,0.0,0.0,2.0,10.0,0.0,2.0,8.0,1.0,0.0,0.0,0.0,69.0,0.0,3.0,9.0,0.0,0.0,0.0,3.0,2.0,2.0,0.0,2.0,7.0,2.0,1.0,0.0,24.0,0.0,12.0,7.0,0.0,4.0,8.0,4.0,0.0,0.0,0.0,44.0,0.43761300000000003
2013-29,0.43761300000000003,5.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,9.0,7.0,4.0,0.0,0.0,2.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,0.0,6.0,30.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,15.0,0.0,0.0,2.0,10.0,0.0,2.0,8.0,1.0,0.0,0.0,0.0,69.0,0.0,3.0,9.0,0.0,0.0,0.0,3.0,2.0,2.0,0.0,2.0,7.0,2.0,1.0,0.0,24.0,0.0,12.0,7.0,0.0,4.0,8.0,4.0,0.0,0.0,0.0,44.0,0.417275
2013-30,0.417275,5.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,9.0,7.0,4.0,0.0,0.0,2.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,0.0,6.0,30.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,15.0,0.0,0.0,2.0,10.0,0.0,2.0,8.0,1.0,0.0,0.0,0.0,69.0,0.0,3.0,9.0,0.0,0.0,0.0,3.0,2.0,2.0,0.0,2.0,7.0,2.0,1.0,0.0,24.0,0.0,12.0,7.0,0.0,4.0,8.0,4.0,0.0,0.0,0.0,44.0,0.563116
2013-31,0.563116,5.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,9.0,7.0,4.0,0.0,0.0,2.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,0.0,6.0,30.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,15.0,0.0,0.0,2.0,10.0,0.0,2.0,8.0,1.0,0.0,0.0,0.0,69.0,0.0,3.0,9.0,0.0,0.0,0.0,3.0,2.0,2.0,0.0,2.0,7.0,2.0,1.0,0.0,24.0,0.0,12.0,7.0,0.0,4.0,8.0,4.0,0.0,0.0,0.0,44.0,0.570278
2013-32,0.570278,19.0,0.0,0.0,0.0,19.0,2.0,0.0,2.0,13.0,1.0,1.0,0.0,0.0,0.0,0.0,37.0,3.0,1.0,0.0,0.0,10.0,2.0,0.0,7.0,1.0,4.0,23.0,0.0,0.0,0.0,2.0,19.0,4.0,0.0,9.0,12.0,6.0,0.0,0.0,4.0,0.0,4.0,0.0,19.0,26.0,0.0,8.0,0.0,5.0,1.0,0.0,1.0,39.0,0.0,16.0,48.0,0.0,0.0,5.0,14.0,1.0,23.0,43.0,2.0,0.0,0.0,0.0,70.0,0.0,3.0,14.0,1.0,0.0,0.0,2.0,7.0,2.0,7.0,2.0,15.0,4.0,1.0,1.0,47.0,0.0,17.0,25.0,0.0,9.0,6.0,34.0,4.0,9.0,0.0,74.0,0.571367
2013-33,0.571367,19.0,0.0,0.0,0.0,19.0,2.0,0.0,2.0,13.0,1.0,1.0,0.0,0.0,0.0,0.0,37.0,3.0,1.0,0.0,0.0,10.0,2.0,0.0,7.0,1.0,4.0,23.0,0.0,0.0,0.0,2.0,19.0,4.0,0.0,9.0,12.0,6.0,0.0,0.0,4.0,0.0,4.0,0.0,19.0,26.0,0.0,8.0,0.0,5.0,1.0,0.0,1.0,39.0,0.0,16.0,48.0,0.0,0.0,5.0,14.0,1.0,23.0,43.0,2.0,0.0,0.0,0.0,70.0,0.0,3.0,14.0,1.0,0.0,0.0,2.0,7.0,2.0,7.0,2.0,15.0,4.0,1.0,1.0,47.0,0.0,17.0,25.0,0.0,9.0,6.0,34.0,4.0,9.0,0.0,74.0,0.403464
2013-34,0.403464,19.0,0.0,0.0,0.0,19.0,2.0,0.0,2.0,13.0,1.0,1.0,0.0,0.0,0.0,0.0,37.0,3.0,1.0,0.0,0.0,10.0,2.0,0.0,7.0,1.0,4.0,23.0,0.0,0.0,0.0,2.0,19.0,4.0,0.0,9.0,12.0,6.0,0.0,0.0,4.0,0.0,4.0,0.0,19.0,26.0,0.0,8.0,0.0,5.0,1.0,0.0,1.0,39.0,0.0,16.0,48.0,0.0,0.0,5.0,14.0,1.0,23.0,43.0,2.0,0.0,0.0,0.0,70.0,0.0,3.0,14.0,1.0,0.0,0.0,2.0,7.0,2.0,7.0,2.0,15.0,4.0,1.0,1.0,47.0,0.0,17.0,25.0,0.0,9.0,6.0,34.0,4.0,9.0,0.0,74.0,0.36554000000000003
2013-35,0.36554000000000003,19.0,0.0,0.0,0.0,19.0,2.0,0.0,2.0,13.0,1.0,1.0,0.0,0.0,0.0,0.0,37.0,3.0,1.0,0.0,0.0,10.0,2.0,0.0,7.0,1.0,4.0,23.0,0.0,0.0,0.0,2.0,19.0,4.0,0.0,9.0,12.0,6.0,0.0,0.0,4.0,0.0,4.0,0.0,19.0,26.0,0.0,8.0,0.0,5.0,1.0,0.0,1.0,39.0,0.0,16.0,48.0,0.0,0.0,5.0,14.0,1.0,23.0,43.0,2.0,0.0,0.0,0.0,70.0,0.0,3.0,14.0,1.0,0.0,0.0,2.0,7.0,2.0,7.0,2.0,15.0,4.0,1.0,1.0,47.0,0.0,17.0,25.0,0.0,9.0,6.0,34.0,4.0,9.0,0.0,74.0,0.47508199999999995
2013-36,0.47508199999999995,26.0,0.0,34.0,17.0,0.0,4.0,0.0,2.0,14.0,1.0,0.0,0.0,1.0,0.0,0.0,54.0,4.0,1.0,0.0,0.0,14.0,1.0,0.0,9.0,1.0,7.0,23.0,0.0,0.0,0.0,2.0,18.0,6.0,0.0,22.0,6.0,8.0,4.0,0.0,8.0,8.0,10.0,0.0,18.0,37.0,0.0,7.0,5.0,5.0,1.0,0.0,0.0,39.0,0.0,0.0,37.0,0.0,1.0,5.0,11.0,1.0,28.0,53.0,7.0,1.0,0.0,0.0,67.0,0.0,9.0,24.0,6.0,1.0,2.0,4.0,8.0,0.0,6.0,4.0,10.0,2.0,1.0,1.0,41.0,1.0,10.0,16.0,10.0,14.0,6.0,49.0,4.0,8.0,2.0,88.0,0.6605800000000001
2013-37,0.6605800000000001,26.0,0.0,34.0,17.0,0.0,4.0,0.0,2.0,14.0,1.0,0.0,0.0,1.0,0.0,0.0,54.0,4.0,1.0,0.0,0.0,14.0,1.0,0.0,9.0,1.0,7.0,23.0,0.0,0.0,0.0,2.0,18.0,6.0,0.0,22.0,6.0,8.0,4.0,0.0,8.0,8.0,10.0,0.0,18.0,37.0,0.0,7.0,5.0,5.0,1.0,0.0,0.0,39.0,0.0,0.0,37.0,0.0,1.0,5.0,11.0,1.0,28.0,53.0,7.0,1.0,0.0,0.0,67.0,0.0,9.0,24.0,6.0,1.0,2.0,4.0,8.0,0.0,6.0,4.0,10.0,2.0,1.0,1.0,41.0,1.0,10.0,16.0,10.0,14.0,6.0,49.0,4.0,8.0,2.0,88.0,0.72715
2013-38,0.72715,26.0,0.0,34.0,17.0,0.0,4.0,0.0,2.0,14.0,1.0,0.0,0.0,1.0,0.0,0.0,54.0,4.0,1.0,0.0,0.0,14.0,1.0,0.0,9.0,1.0,7.0,23.0,0.0,0.0,0.0,2.0,18.0,6.0,0.0,22.0,6.0,8.0,4.0,0.0,8.0,8.0,10.0,0.0,18.0,37.0,0.0,7.0,5.0,5.0,1.0,0.0,0.0,39.0,0.0,0.0,37.0,0.0,1.0,5.0,11.0,1.0,28.0,53.0,7.0,1.0,0.0,0.0,67.0,0.0,9.0,24.0,6.0,1.0,2.0,4.0,8.0,0.0,6.0,4.0,10.0,2.0,1.0,1.0,41.0,1.0,10.0,16.0,10.0,14.0,6.0,49.0,4.0,8.0,2.0,88.0,0.607761
2013-39,0.607761,26.0,0.0,34.0,17.0,0.0,4.0,0.0,2.0,14.0,1.0,0.0,0.0,1.0,0.0,0.0,54.0,4.0,1.0,0.0,0.0,14.0,1.0,0.0,9.0,1.0,7.0,23.0,0.0,0.0,0.0,2.0,18.0,6.0,0.0,22.0,6.0,8.0,4.0,0.0,8.0,8.0,10.0,0.0,18.0,37.0,0.0,7.0,5.0,5.0,1.0,0.0,0.0,39.0,0.0,0.0,37.0,0.0,1.0,5.0,11.0,1.0,28.0,53.0,7.0,1.0,0.0,0.0,67.0,0.0,9.0,24.0,6.0,1.0,2.0,4.0,8.0,0.0,6.0,4.0,10.0,2.0,1.0,1.0,41.0,1.0,10.0,16.0,10.0,14.0,6.0,49.0,4.0,8.0,2.0,88.0,0.754364
2013-40,0.754364,26.0,0.0,34.0,17.0,0.0,4.0,0.0,2.0,14.0,1.0,0.0,0.0,1.0,0.0,0.0,54.0,4.0,1.0,0.0,0.0,14.0,1.0,0.0,9.0,1.0,7.0,23.0,0.0,0.0,0.0,2.0,18.0,6.0,0.0,22.0,6.0,8.0,4.0,0.0,8.0,8.0,10.0,0.0,18.0,37.0,0.0,7.0,5.0,5.0,1.0,0.0,0.0,39.0,0.0,0.0,37.0,0.0,1.0,5.0,11.0,1.0,28.0,53.0,7.0,1.0,0.0,0.0,67.0,0.0,9.0,24.0,6.0,1.0,2.0,4.0,8.0,0.0,6.0,4.0,10.0,2.0,1.0,1.0,41.0,1.0,10.0,16.0,10.0,14.0,6.0,49.0,4.0,8.0,2.0,88.0,0.826735
2013-41,0.826735,18.0,0.0,17.0,17.0,0.0,0.0,2.0,0.0,5.0,1.0,1.0,0.0,0.0,0.0,1.0,58.0,2.0,2.0,0.0,0.0,11.0,0.0,0.0,6.0,1.0,5.0,36.0,0.0,0.0,0.0,2.0,30.0,3.0,6.0,14.0,17.0,6.0,0.0,0.0,16.0,4.0,10.0,0.0,17.0,40.0,0.0,14.0,5.0,0.0,2.0,0.0,0.0,33.0,0.0,14.0,7.0,0.0,1.0,1.0,20.0,2.0,13.0,34.0,2.0,1.0,0.0,0.0,69.0,0.0,8.0,19.0,4.0,1.0,1.0,1.0,6.0,1.0,8.0,2.0,4.0,7.0,4.0,2.0,49.0,0.0,12.0,19.0,3.0,7.0,13.0,27.0,0.0,4.0,2.0,62.0,0.7111529999999999
2013-42,0.7111529999999999,18.0,0.0,17.0,17.0,0.0,0.0,2.0,0.0,5.0,1.0,1.0,0.0,0.0,0.0,1.0,58.0,2.0,2.0,0.0,0.0,11.0,0.0,0.0,6.0,1.0,5.0,36.0,0.0,0.0,0.0,2.0,30.0,3.0,6.0,14.0,17.0,6.0,0.0,0.0,16.0,4.0,10.0,0.0,17.0,40.0,0.0,14.0,5.0,0.0,2.0,0.0,0.0,33.0,0.0,14.0,7.0,0.0,1.0,1.0,20.0,2.0,13.0,34.0,2.0,1.0,0.0,0.0,69.0,0.0,8.0,19.0,4.0,1.0,1.0,1.0,6.0,1.0,8.0,2.0,4.0,7.0,4.0,2.0,49.0,0.0,12.0,19.0,3.0,7.0,13.0,27.0,0.0,4.0,2.0,62.0,0.794165
2013-43,0.794165,18.0,0.0,17.0,17.0,0.0,0.0,2.0,0.0,5.0,1.0,1.0,0.0,0.0,0.0,1.0,58.0,2.0,2.0,0.0,0.0,11.0,0.0,0.0,6.0,1.0,5.0,36.0,0.0,0.0,0.0,2.0,30.0,3.0,6.0,14.0,17.0,6.0,0.0,0.0,16.0,4.0,10.0,0.0,17.0,40.0,0.0,14.0,5.0,0.0,2.0,0.0,0.0,33.0,0.0,14.0,7.0,0.0,1.0,1.0,20.0,2.0,13.0,34.0,2.0,1.0,0.0,0.0,69.0,0.0,8.0,19.0,4.0,1.0,1.0,1.0,6.0,1.0,8.0,2.0,4.0,7.0,4.0,2.0,49.0,0.0,12.0,19.0,3.0,7.0,13.0,27.0,0.0,4.0,2.0,62.0,0.829274
2013-44,0.829274,18.0,0.0,17.0,17.0,0.0,0.0,2.0,0.0,5.0,1.0,1.0,0.0,0.0,0.0,1.0,58.0,2.0,2.0,0.0,0.0,11.0,0.0,0.0,6.0,1.0,5.0,36.0,0.0,0.0,0.0,2.0,30.0,3.0,6.0,14.0,17.0,6.0,0.0,0.0,16.0,4.0,10.0,0.0,17.0,40.0,0.0,14.0,5.0,0.0,2.0,0.0,0.0,33.0,0.0,14.0,7.0,0.0,1.0,1.0,20.0,2.0,13.0,34.0,2.0,1.0,0.0,0.0,69.0,0.0,8.0,19.0,4.0,1.0,1.0,1.0,6.0,1.0,8.0,2.0,4.0,7.0,4.0,2.0,49.0,0.0,12.0,19.0,3.0,7.0,13.0,27.0,0.0,4.0,2.0,62.0,0.773813
2013-45,0.773813,17.0,0.0,17.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,1.0,0.0,1.0,0.0,0.0,55.0,8.0,2.0,0.0,0.0,11.0,2.0,0.0,19.0,3.0,8.0,30.0,3.0,0.0,2.0,2.0,30.0,6.0,11.0,8.0,8.0,8.0,4.0,4.0,8.0,8.0,4.0,0.0,15.0,21.0,0.0,12.0,5.0,5.0,1.0,0.0,1.0,27.0,0.0,14.0,35.0,0.0,3.0,8.0,41.0,5.0,14.0,20.0,6.0,0.0,0.0,0.0,66.0,0.0,7.0,10.0,4.0,0.0,0.0,3.0,10.0,3.0,11.0,4.0,13.0,8.0,6.0,1.0,50.0,1.0,20.0,13.0,8.0,17.0,13.0,8.0,0.0,4.0,2.0,58.0,0.8874620000000001
2013-46,0.8874620000000001,17.0,0.0,17.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,1.0,0.0,1.0,0.0,0.0,55.0,8.0,2.0,0.0,0.0,11.0,2.0,0.0,19.0,3.0,8.0,30.0,3.0,0.0,2.0,2.0,30.0,6.0,11.0,8.0,8.0,8.0,4.0,4.0,8.0,8.0,4.0,0.0,15.0,21.0,0.0,12.0,5.0,5.0,1.0,0.0,1.0,27.0,0.0,14.0,35.0,0.0,3.0,8.0,41.0,5.0,14.0,20.0,6.0,0.0,0.0,0.0,66.0,0.0,7.0,10.0,4.0,0.0,0.0,3.0,10.0,3.0,11.0,4.0,13.0,8.0,6.0,1.0,50.0,1.0,20.0,13.0,8.0,17.0,13.0,8.0,0.0,4.0,2.0,58.0,0.725484
2013-47,0.725484,17.0,0.0,17.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,1.0,0.0,1.0,0.0,0.0,55.0,8.0,2.0,0.0,0.0,11.0,2.0,0.0,19.0,3.0,8.0,30.0,3.0,0.0,2.0,2.0,30.0,6.0,11.0,8.0,8.0,8.0,4.0,4.0,8.0,8.0,4.0,0.0,15.0,21.0,0.0,12.0,5.0,5.0,1.0,0.0,1.0,27.0,0.0,14.0,35.0,0.0,3.0,8.0,41.0,5.0,14.0,20.0,6.0,0.0,0.0,0.0,66.0,0.0,7.0,10.0,4.0,0.0,0.0,3.0,10.0,3.0,11.0,4.0,13.0,8.0,6.0,1.0,50.0,1.0,20.0,13.0,8.0,17.0,13.0,8.0,0.0,4.0,2.0,58.0,1.01918
2013-48,1.01918,17.0,0.0,17.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,1.0,0.0,1.0,0.0,0.0,55.0,8.0,2.0,0.0,0.0,11.0,2.0,0.0,19.0,3.0,8.0,30.0,3.0,0.0,2.0,2.0,30.0,6.0,11.0,8.0,8.0,8.0,4.0,4.0,8.0,8.0,4.0,0.0,15.0,21.0,0.0,12.0,5.0,5.0,1.0,0.0,1.0,27.0,0.0,14.0,35.0,0.0,3.0,8.0,41.0,5.0,14.0,20.0,6.0,0.0,0.0,0.0,66.0,0.0,7.0,10.0,4.0,0.0,0.0,3.0,10.0,3.0,11.0,4.0,13.0,8.0,6.0,1.0,50.0,1.0,20.0,13.0,8.0,17.0,13.0,8.0,0.0,4.0,2.0,58.0,1.0175
2013-49,1.0175,11.0,0.0,33.0,16.0,0.0,0.0,0.0,3.0,4.0,0.0,1.0,0.0,0.0,1.0,0.0,49.0,5.0,1.0,0.0,0.0,10.0,1.0,0.0,12.0,2.0,7.0,18.0,0.0,0.0,2.0,0.0,22.0,3.0,16.0,5.0,5.0,5.0,0.0,0.0,4.0,8.0,11.0,0.0,21.0,39.0,0.0,5.0,9.0,0.0,1.0,0.0,1.0,35.0,7.0,0.0,49.0,0.0,3.0,11.0,45.0,7.0,4.0,5.0,2.0,1.0,0.0,0.0,73.0,0.0,15.0,20.0,1.0,1.0,1.0,3.0,12.0,1.0,11.0,0.0,5.0,4.0,3.0,0.0,57.0,1.0,27.0,12.0,7.0,3.0,9.0,0.0,0.0,8.0,0.0,68.0,1.2073200000000002
2013-50,1.2073200000000002,11.0,0.0,33.0,16.0,0.0,0.0,0.0,3.0,4.0,0.0,1.0,0.0,0.0,1.0,0.0,49.0,5.0,1.0,0.0,0.0,10.0,1.0,0.0,12.0,2.0,7.0,18.0,0.0,0.0,2.0,0.0,22.0,3.0,16.0,5.0,5.0,5.0,0.0,0.0,4.0,8.0,11.0,0.0,21.0,39.0,0.0,5.0,9.0,0.0,1.0,0.0,1.0,35.0,7.0,0.0,49.0,0.0,3.0,11.0,45.0,7.0,4.0,5.0,2.0,1.0,0.0,0.0,73.0,0.0,15.0,20.0,1.0,1.0,1.0,3.0,12.0,1.0,11.0,0.0,5.0,4.0,3.0,0.0,57.0,1.0,27.0,12.0,7.0,3.0,9.0,0.0,0.0,8.0,0.0,68.0,1.8372400000000002
2013-51,1.8372400000000002,11.0,0.0,33.0,16.0,0.0,0.0,0.0,3.0,4.0,0.0,1.0,0.0,0.0,1.0,0.0,49.0,5.0,1.0,0.0,0.0,10.0,1.0,0.0,12.0,2.0,7.0,18.0,0.0,0.0,2.0,0.0,22.0,3.0,16.0,5.0,5.0,5.0,0.0,0.0,4.0,8.0,11.0,0.0,21.0,39.0,0.0,5.0,9.0,0.0,1.0,0.0,1.0,35.0,7.0,0.0,49.0,0.0,3.0,11.0,45.0,7.0,4.0,5.0,2.0,1.0,0.0,0.0,73.0,0.0,15.0,20.0,1.0,1.0,1.0,3.0,12.0,1.0,11.0,0.0,5.0,4.0,3.0,0.0,57.0,1.0,27.0,12.0,7.0,3.0,9.0,0.0,0.0,8.0,0.0,68.0,3.1023400000000003
2013-52,3.1023400000000003,11.0,0.0,33.0,16.0,0.0,0.0,0.0,3.0,4.0,0.0,1.0,0.0,0.0,1.0,0.0,49.0,5.0,1.0,0.0,0.0,10.0,1.0,0.0,12.0,2.0,7.0,18.0,0.0,0.0,2.0,0.0,22.0,3.0,16.0,5.0,5.0,5.0,0.0,0.0,4.0,8.0,11.0,0.0,21.0,39.0,0.0,5.0,9.0,0.0,1.0,0.0,1.0,35.0,7.0,0.0,49.0,0.0,3.0,11.0,45.0,7.0,4.0,5.0,2.0,1.0,0.0,0.0,73.0,0.0,15.0,20.0,1.0,1.0,1.0,3.0,12.0,1.0,11.0,0.0,5.0,4.0,3.0,0.0,57.0,1.0,27.0,12.0,7.0,3.0,9.0,0.0,0.0,8.0,0.0,68.0,3.24514
2014-01,3.24514,11.0,0.0,33.0,16.0,0.0,0.0,0.0,3.0,4.0,0.0,1.0,0.0,0.0,1.0,0.0,49.0,5.0,1.0,0.0,0.0,10.0,1.0,0.0,12.0,2.0,7.0,18.0,0.0,0.0,2.0,0.0,22.0,3.0,16.0,5.0,5.0,5.0,0.0,0.0,4.0,8.0,11.0,0.0,21.0,39.0,0.0,5.0,9.0,0.0,1.0,0.0,1.0,35.0,7.0,0.0,49.0,0.0,3.0,11.0,45.0,7.0,4.0,5.0,2.0,1.0,0.0,0.0,73.0,0.0,15.0,20.0,1.0,1.0,1.0,3.0,12.0,1.0,11.0,0.0,5.0,4.0,3.0,0.0,57.0,1.0,27.0,12.0,7.0,3.0,9.0,0.0,0.0,8.0,0.0,68.0,2.83613
