date,new_york_flu,flu,treating flu,medicine for the flu,high fever,is the flu contagious,get over the flu,medicine for flu,how to get rid of the flu,fever cough,nyc flu,pneumonia,fever flu,normal body,signs of flu,symptoms of the flu,cold or flu,stomach flu,flu 2018,flu game,cold versus flu,incubation period for flu,how long is flu contagious,treating the flu,flu treatments,flu complications,influenza symptoms,contagious flu,how to treat flu,flu fever,type a influenza,cure the flu,flu vs cold,flu contagious period,how long is the flu,signs of the flu,the flu virus,flu cough,flu symptoms,treat flu,ear thermometer,taking temperature,get rid of the flu,over the counter flu,reduce a fever,flu and cold,cold and flu,flu vs. cold,cure flu,human temperature,braun thermoscan,flu length,remedies for flu,how long does flu last,what to do if you have the flu,flu shots,symptoms of flu,treat the flu,over the counter flu medicine,flu report,incubation period for the flu,influenza a and b,having the flu,normal body temperature,flu germs,flu lasts,thermoscan,flu treatment,is flu contagious,flu care,flu children,swine flu,flu shot side effects,cold vs flu,flu how long,flu recovery,flu versus cold,exposed to flu,flu remedies,influenza type a,flu medicine,fever,flu duration,the flu symptoms,flu shot,flu or cold,flu vaccine,cold vs. flu,flu in children,do i have the flu,i have the flu,influenza incubation period,flu season,oscillococcinum,what is the flu,low body,remedies for the flu,target_1,target_2,target_4,target_8
2013-40,0.582589,15.0,5.0,4.0,62.0,4.0,0.0,11.0,6.0,25.0,2.0,47.0,3.0,5.0,2.0,6.0,2.0,17.0,0.0,3.0,0.0,0.0,6.0,3.0,0.0,3.0,1.0,5.0,1.0,11.0,0.0,10.0,15.0,2.0,2.0,7.0,14.0,16.0,9.0,0.0,0.0,0.0,4.0,5.0,2.0,35.0,44.0,5.0,3.0,24.0,3.0,0.0,0.0,11.0,0.0,22.0,9.0,1.0,0.0,22.0,0.0,0.0,4.0,35.0,0.0,4.0,2.0,15.0,6.0,4.0,2.0,2.0,7.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,50.0,1.0,2.0,31.0,1.0,40.0,3.0,2.0,1.0,3.0,1.0,9.0,4.0,10.0,38.0,0.0,0.552562,0.573782,0.7195630000000001,0.990182
2013-41,0.552562,15.0,5.0,4.0,62.0,4.0,0.0,11.0,6.0,25.0,2.0,47.0,3.0,5.0,2.0,6.0,2.0,17.0,0.0,3.0,0.0,0.0,6.0,3.0,0.0,3.0,1.0,5.0,1.0,11.0,0.0,10.0,15.0,2.0,2.0,7.0,14.0,16.0,9.0,0.0,0.0,0.0,4.0,5.0,2.0,35.0,44.0,5.0,3.0,24.0,3.0,0.0,0.0,11.0,0.0,22.0,9.0,1.0,0.0,22.0,0.0,0.0,4.0,35.0,0.0,4.0,2.0,15.0,6.0,4.0,2.0,2.0,7.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,50.0,1.0,2.0,31.0,1.0,40.0,3.0,2.0,1.0,3.0,1.0,9.0,4.0,10.0,38.0,0.0,0.573782,0.753849,0.8504870000000001,0.958767
2013-42,0.573782,15.0,5.0,4.0,62.0,4.0,0.0,11.0,6.0,25.0,2.0,47.0,3.0,5.0,2.0,6.0,2.0,17.0,0.0,3.0,0.0,0.0,6.0,3.0,0.0,3.0,1.0,5.0,1.0,11.0,0.0,10.0,15.0,2.0,2.0,7.0,14.0,16.0,9.0,0.0,0.0,0.0,4.0,5.0,2.0,35.0,44.0,5.0,3.0,24.0,3.0,0.0,0.0,11.0,0.0,22.0,9.0,1.0,0.0,22.0,0.0,0.0,4.0,35.0,0.0,4.0,2.0,15.0,6.0,4.0,2.0,2.0,7.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,50.0,1.0,2.0,31.0,1.0,40.0,3.0,2.0,1.0,3.0,1.0,9.0,4.0,10.0,38.0,0.0,0.753849,0.7195630000000001,0.809817,1.03744
2013-43,0.753849,15.0,5.0,4.0,62.0,4.0,0.0,11.0,6.0,25.0,2.0,47.0,3.0,5.0,2.0,6.0,2.0,17.0,0.0,3.0,0.0,0.0,6.0,3.0,0.0,3.0,1.0,5.0,1.0,11.0,0.0,10.0,15.0,2.0,2.0,7.0,14.0,16.0,9.0,0.0,0.0,0.0,4.0,5.0,2.0,35.0,44.0,5.0,3.0,24.0,3.0,0.0,0.0,11.0,0.0,22.0,9.0,1.0,0.0,22.0,0.0,0.0,4.0,35.0,0.0,4.0,2.0,15.0,6.0,4.0,2.0,2.0,7.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,50.0,1.0,2.0,31.0,1.0,40.0,3.0,2.0,1.0,3.0,1.0,9.0,4.0,10.0,38.0,0.0,0.7195630000000001,0.8504870000000001,0.915243,1.35515
2013-44,0.7195630000000001,17.0,3.0,3.0,55.0,18.0,3.0,8.0,3.0,43.0,3.0,50.0,4.0,5.0,1.0,7.0,3.0,36.0,0.0,5.0,0.0,0.0,9.0,0.0,0.0,5.0,3.0,9.0,2.0,16.0,0.0,2.0,23.0,5.0,8.0,6.0,8.0,6.0,13.0,0.0,1.0,0.0,1.0,2.0,3.0,35.0,39.0,0.0,9.0,6.0,5.0,0.0,4.0,16.0,0.0,11.0,13.0,1.0,14.0,21.0,0.0,7.0,8.0,55.0,4.0,4.0,8.0,4.0,14.0,4.0,2.0,7.0,4.0,2.0,13.0,0.0,0.0,0.0,1.0,0.0,1.0,55.0,0.0,4.0,20.0,1.0,33.0,0.0,2.0,3.0,6.0,0.0,12.0,9.0,17.0,38.0,0.0,0.8504870000000001,0.809817,0.990182,2.99457
2013-45,0.8504870000000001,17.0,3.0,3.0,55.0,18.0,3.0,8.0,3.0,43.0,3.0,50.0,4.0,5.0,1.0,7.0,3.0,36.0,0.0,5.0,0.0,0.0,9.0,0.0,0.0,5.0,3.0,9.0,2.0,16.0,0.0,2.0,23.0,5.0,8.0,6.0,8.0,6.0,13.0,0.0,1.0,0.0,1.0,2.0,3.0,35.0,39.0,0.0,9.0,6.0,5.0,0.0,4.0,16.0,0.0,11.0,13.0,1.0,14.0,21.0,0.0,7.0,8.0,55.0,4.0,4.0,8.0,4.0,14.0,4.0,2.0,7.0,4.0,2.0,13.0,0.0,0.0,0.0,1.0,0.0,1.0,55.0,0.0,4.0,20.0,1.0,33.0,0.0,2.0,3.0,6.0,0.0,12.0,9.0,17.0,38.0,0.0,0.809817,0.915243,0.958767,2.97304
2013-46,0.809817,17.0,3.0,3.0,55.0,18.0,3.0,8.0,3.0,43.0,3.0,50.0,4.0,5.0,1.0,7.0,3.0,36.0,0.0,5.0,0.0,0.0,9.0,0.0,0.0,5.0,3.0,9.0,2.0,16.0,0.0,2.0,23.0,5.0,8.0,6.0,8.0,6.0,13.0,0.0,1.0,0.0,1.0,2.0,3.0,35.0,39.0,0.0,9.0,6.0,5.0,0.0,4.0,16.0,0.0,11.0,13.0,1.0,14.0,21.0,0.0,7.0,8.0,55.0,4.0,4.0,8.0,4.0,14.0,4.0,2.0,7.0,4.0,2.0,13.0,0.0,0.0,0.0,1.0,0.0,1.0,55.0,0.0,4.0,20.0,1.0,33.0,0.0,2.0,3.0,6.0,0.0,12.0,9.0,17.0,38.0,0.0,0.915243,0.990182,1.03744,1.99698
2013-47,0.915243,17.0,3.0,3.0,55.0,18.0,3.0,8.0,3.0,43.0,3.0,50.0,4.0,5.0,1.0,7.0,3.0,36.0,0.0,5.0,0.0,0.0,9.0,0.0,0.0,5.0,3.0,9.0,2.0,16.0,0.0,2.0,23.0,5.0,8.0,6.0,8.0,6.0,13.0,0.0,1.0,0.0,1.0,2.0,3.0,35.0,39.0,0.0,9.0,6.0,5.0,0.0,4.0,16.0,0.0,11.0,13.0,1.0,14.0,21.0,0.0,7.0,8.0,55.0,4.0,4.0,8.0,4.0,14.0,4.0,2.0,7.0,4.0,2.0,13.0,0.0,0.0,0.0,1.0,0.0,1.0,55.0,0.0,4.0,20.0,1.0,33.0,0.0,2.0,3.0,6.0,0.0,12.0,9.0,17.0,38.0,0.0,0.990182,0.958767,1.35515,2.8084599999999997
2013-48,0.990182,17.0,3.0,3.0,55.0,18.0,3.0,8.0,3.0,43.0,3.0,50.0,4.0,5.0,1.0,7.0,3.0,36.0,0.0,5.0,0.0,0.0,9.0,0.0,0.0,5.0,3.0,9.0,2.0,16.0,0.0,2.0,23.0,5.0,8.0,6.0,8.0,6.0,13.0,0.0,1.0,0.0,1.0,2.0,3.0,35.0,39.0,0.0,9.0,6.0,5.0,0.0,4.0,16.0,0.0,11.0,13.0,1.0,14.0,21.0,0.0,7.0,8.0,55.0,4.0,4.0,8.0,4.0,14.0,4.0,2.0,7.0,4.0,2.0,13.0,0.0,0.0,0.0,1.0,0.0,1.0,55.0,0.0,4.0,20.0,1.0,33.0,0.0,2.0,3.0,6.0,0.0,12.0,9.0,17.0,38.0,0.0,0.958767,1.03744,2.99457,2.91725
2013-49,0.958767,16.0,3.0,5.0,43.0,12.0,0.0,6.0,14.0,42.0,3.0,52.0,4.0,5.0,4.0,8.0,3.0,40.0,0.0,2.0,0.0,1.0,21.0,3.0,0.0,3.0,3.0,15.0,2.0,17.0,3.0,5.0,15.0,3.0,19.0,5.0,14.0,7.0,16.0,0.0,0.0,0.0,9.0,4.0,2.0,33.0,41.0,3.0,14.0,9.0,3.0,0.0,5.0,24.0,0.0,3.0,10.0,3.0,8.0,23.0,0.0,0.0,10.0,31.0,4.0,0.0,2.0,24.0,11.0,4.0,1.0,8.0,1.0,3.0,19.0,0.0,0.0,0.0,1.0,0.0,1.0,63.0,1.0,5.0,9.0,1.0,16.0,2.0,1.0,2.0,10.0,1.0,17.0,13.0,19.0,46.0,2.0,1.03744,1.35515,2.97304,3.1379799999999998
2013-50,1.03744,16.0,3.0,5.0,43.0,12.0,0.0,6.0,14.0,42.0,3.0,52.0,4.0,5.0,4.0,8.0,3.0,40.0,0.0,2.0,0.0,1.0,21.0,3.0,0.0,3.0,3.0,15.0,2.0,17.0,3.0,5.0,15.0,3.0,19.0,5.0,14.0,7.0,16.0,0.0,0.0,0.0,9.0,4.0,2.0,33.0,41.0,3.0,14.0,9.0,3.0,0.0,5.0,24.0,0.0,3.0,10.0,3.0,8.0,23.0,0.0,0.0,10.0,31.0,4.0,0.0,2.0,24.0,11.0,4.0,1.0,8.0,1.0,3.0,19.0,0.0,0.0,0.0,1.0,0.0,1.0,63.0,1.0,5.0,9.0,1.0,16.0,2.0,1.0,2.0,10.0,1.0,17.0,13.0,19.0,46.0,2.0,1.35515,2.99457,1.99698,3.6535900000000003
2013-51,1.35515,16.0,3.0,5.0,43.0,12.0,0.0,6.0,14.0,42.0,3.0,52.0,4.0,5.0,4.0,8.0,3.0,40.0,0.0,2.0,0.0,1.0,21.0,3.0,0.0,3.0,3.0,15.0,2.0,17.0,3.0,5.0,15.0,3.0,19.0,5.0,14.0,7.0,16.0,0.0,0.0,0.0,9.0,4.0,2.0,33.0,41.0,3.0,14.0,9.0,3.0,0.0,5.0,24.0,0.0,3.0,10.0,3.0,8.0,23.0,0.0,0.0,10.0,31.0,4.0,0.0,2.0,24.0,11.0,4.0,1.0,8.0,1.0,3.0,19.0,0.0,0.0,0.0,1.0,0.0,1.0,63.0,1.0,5.0,9.0,1.0,16.0,2.0,1.0,2.0,10.0,1.0,17.0,13.0,19.0,46.0,2.0,2.99457,2.97304,2.8084599999999997,2.90014
2013-52,2.99457,16.0,3.0,5.0,43.0,12.0,0.0,6.0,14.0,42.0,3.0,52.0,4.0,5.0,4.0,8.0,3.0,40.0,0.0,2.0,0.0,1.0,21.0,3.0,0.0,3.0,3.0,15.0,2.0,17.0,3.0,5.0,15.0,3.0,19.0,5.0,14.0,7.0,16.0,0.0,0.0,0.0,9.0,4.0,2.0,33.0,41.0,3.0,14.0,9.0,3.0,0.0,5.0,24.0,0.0,3.0,10.0,3.0,8.0,23.0,0.0,0.0,10.0,31.0,4.0,0.0,2.0,24.0,11.0,4.0,1.0,8.0,1.0,3.0,19.0,0.0,0.0,0.0,1.0,0.0,1.0,63.0,1.0,5.0,9.0,1.0,16.0,2.0,1.0,2.0,10.0,1.0,17.0,13.0,19.0,46.0,2.0,2.97304,1.99698,2.91725,1.8887900000000002
2014-01,2.97304,16.0,3.0,5.0,43.0,12.0,0.0,6.0,14.0,42.0,3.0,52.0,4.0,5.0,4.0,8.0,3.0,40.0,0.0,2.0,0.0,1.0,21.0,3.0,0.0,3.0,3.0,15.0,2.0,17.0,3.0,5.0,15.0,3.0,19.0,5.0,14.0,7.0,16.0,0.0,0.0,0.0,9.0,4.0,2.0,33.0,41.0,3.0,14.0,9.0,3.0,0.0,5.0,24.0,0.0,3.0,10.0,3.0,8.0,23.0,0.0,0.0,10.0,31.0,4.0,0.0,2.0,24.0,11.0,4.0,1.0,8.0,1.0,3.0,19.0,0.0,0.0,0.0,1.0,0.0,1.0,63.0,1.0,5.0,9.0,1.0,16.0,2.0,1.0,2.0,10.0,1.0,17.0,13.0,19.0,46.0,2.0,1.99698,2.8084599999999997,3.1379799999999998,1.54231
2014-02,1.99698,16.0,3.0,5.0,43.0,12.0,0.0,6.0,14.0,42.0,3.0,52.0,4.0,5.0,4.0,8.0,3.0,40.0,0.0,2.0,0.0,1.0,21.0,3.0,0.0,3.0,3.0,15.0,2.0,17.0,3.0,5.0,15.0,3.0,19.0,5.0,14.0,7.0,16.0,0.0,0.0,0.0,9.0,4.0,2.0,33.0,41.0,3.0,14.0,9.0,3.0,0.0,5.0,24.0,0.0,3.0,10.0,3.0,8.0,23.0,0.0,0.0,10.0,31.0,4.0,0.0,2.0,24.0,11.0,4.0,1.0,8.0,1.0,3.0,19.0,0.0,0.0,0.0,1.0,0.0,1.0,63.0,1.0,5.0,9.0,1.0,16.0,2.0,1.0,2.0,10.0,1.0,17.0,13.0,19.0,46.0,2.0,2.8084599999999997,2.91725,3.6535900000000003,1.78227
2014-03,2.8084599999999997,16.0,3.0,5.0,43.0,12.0,0.0,6.0,14.0,42.0,3.0,52.0,4.0,5.0,4.0,8.0,3.0,40.0,0.0,2.0,0.0,1.0,21.0,3.0,0.0,3.0,3.0,15.0,2.0,17.0,3.0,5.0,15.0,3.0,19.0,5.0,14.0,7.0,16.0,0.0,0.0,0.0,9.0,4.0,2.0,33.0,41.0,3.0,14.0,9.0,3.0,0.0,5.0,24.0,0.0,3.0,10.0,3.0,8.0,23.0,0.0,0.0,10.0,31.0,4.0,0.0,2.0,24.0,11.0,4.0,1.0,8.0,1.0,3.0,19.0,0.0,0.0,0.0,1.0,0.0,1.0,63.0,1.0,5.0,9.0,1.0,16.0,2.0,1.0,2.0,10.0,1.0,17.0,13.0,19.0,46.0,2.0,2.91725,3.1379799999999998,2.90014,1.9047
2014-04,2.91725,16.0,3.0,5.0,43.0,12.0,0.0,6.0,14.0,42.0,3.0,52.0,4.0,5.0,4.0,8.0,3.0,40.0,0.0,2.0,0.0,1.0,21.0,3.0,0.0,3.0,3.0,15.0,2.0,17.0,3.0,5.0,15.0,3.0,19.0,5.0,14.0,7.0,16.0,0.0,0.0,0.0,9.0,4.0,2.0,33.0,41.0,3.0,14.0,9.0,3.0,0.0,5.0,24.0,0.0,3.0,10.0,3.0,8.0,23.0,0.0,0.0,10.0,31.0,4.0,0.0,2.0,24.0,11.0,4.0,1.0,8.0,1.0,3.0,19.0,0.0,0.0,0.0,1.0,0.0,1.0,63.0,1.0,5.0,9.0,1.0,16.0,2.0,1.0,2.0,10.0,1.0,17.0,13.0,19.0,46.0,2.0,3.1379799999999998,3.6535900000000003,1.8887900000000002,2.19795
2014-05,3.1379799999999998,12.0,4.0,4.0,60.0,11.0,13.0,13.0,8.0,60.0,2.0,53.0,3.0,6.0,4.0,6.0,2.0,41.0,0.0,2.0,0.0,0.0,8.0,4.0,3.0,4.0,3.0,8.0,2.0,13.0,4.0,7.0,7.0,0.0,12.0,8.0,12.0,12.0,13.0,0.0,0.0,0.0,6.0,4.0,1.0,25.0,21.0,0.0,8.0,15.0,6.0,1.0,2.0,22.0,0.0,3.0,14.0,0.0,0.0,7.0,0.0,14.0,7.0,48.0,0.0,4.0,6.0,14.0,8.0,10.0,1.0,4.0,0.0,2.0,10.0,0.0,0.0,1.0,1.0,0.0,1.0,64.0,0.0,3.0,4.0,0.0,12.0,0.0,4.0,2.0,6.0,0.0,15.0,6.0,23.0,61.0,5.0,3.6535900000000003,2.90014,1.54231,2.73789
2014-06,3.6535900000000003,12.0,4.0,4.0,60.0,11.0,13.0,13.0,8.0,60.0,2.0,53.0,3.0,6.0,4.0,6.0,2.0,41.0,0.0,2.0,0.0,0.0,8.0,4.0,3.0,4.0,3.0,8.0,2.0,13.0,4.0,7.0,7.0,0.0,12.0,8.0,12.0,12.0,13.0,0.0,0.0,0.0,6.0,4.0,1.0,25.0,21.0,0.0,8.0,15.0,6.0,1.0,2.0,22.0,0.0,3.0,14.0,0.0,0.0,7.0,0.0,14.0,7.0,48.0,0.0,4.0,6.0,14.0,8.0,10.0,1.0,4.0,0.0,2.0,10.0,0.0,0.0,1.0,1.0,0.0,1.0,64.0,0.0,3.0,4.0,0.0,12.0,0.0,4.0,2.0,6.0,0.0,15.0,6.0,23.0,61.0,5.0,2.90014,1.8887900000000002,1.78227,3.06605
2014-07,2.90014,12.0,4.0,4.0,60.0,11.0,13.0,13.0,8.0,60.0,2.0,53.0,3.0,6.0,4.0,6.0,2.0,41.0,0.0,2.0,0.0,0.0,8.0,4.0,3.0,4.0,3.0,8.0,2.0,13.0,4.0,7.0,7.0,0.0,12.0,8.0,12.0,12.0,13.0,0.0,0.0,0.0,6.0,4.0,1.0,25.0,21.0,0.0,8.0,15.0,6.0,1.0,2.0,22.0,0.0,3.0,14.0,0.0,0.0,7.0,0.0,14.0,7.0,48.0,0.0,4.0,6.0,14.0,8.0,10.0,1.0,4.0,0.0,2.0,10.0,0.0,0.0,1.0,1.0,0.0,1.0,64.0,0.0,3.0,4.0,0.0,12.0,0.0,4.0,2.0,6.0,0.0,15.0,6.0,23.0,61.0,5.0,1.8887900000000002,1.54231,1.9047,3.09776
2014-08,1.8887900000000002,12.0,4.0,4.0,60.0,11.0,13.0,13.0,8.0,60.0,2.0,53.0,3.0,6.0,4.0,6.0,2.0,41.0,0.0,2.0,0.0,0.0,8.0,4.0,3.0,4.0,3.0,8.0,2.0,13.0,4.0,7.0,7.0,0.0,12.0,8.0,12.0,12.0,13.0,0.0,0.0,0.0,6.0,4.0,1.0,25.0,21.0,0.0,8.0,15.0,6.0,1.0,2.0,22.0,0.0,3.0,14.0,0.0,0.0,7.0,0.0,14.0,7.0,48.0,0.0,4.0,6.0,14.0,8.0,10.0,1.0,4.0,0.0,2.0,10.0,0.0,0.0,1.0,1.0,0.0,1.0,64.0,0.0,3.0,4.0,0.0,12.0,0.0,4.0,2.0,6.0,0.0,15.0,6.0,23.0,61.0,5.0,1.54231,1.78227,2.19795,2.37233
2014-09,1.54231,12.0,4.0,0.0,71.0,15.0,3.0,8.0,3.0,42.0,2.0,43.0,4.0,6.0,4.0,5.0,2.0,35.0,0.0,1.0,0.0,0.0,19.0,0.0,3.0,6.0,4.0,10.0,3.0,14.0,0.0,2.0,7.0,0.0,9.0,13.0,11.0,11.0,9.0,1.0,0.0,0.0,4.0,1.0,4.0,21.0,24.0,0.0,5.0,11.0,3.0,0.0,2.0,9.0,1.0,2.0,11.0,3.0,14.0,7.0,7.0,7.0,4.0,60.0,8.0,0.0,4.0,4.0,24.0,10.0,1.0,4.0,1.0,1.0,14.0,0.0,1.0,1.0,0.0,0.0,0.0,64.0,0.0,2.0,4.0,1.0,10.0,0.0,2.0,1.0,7.0,1.0,22.0,1.0,20.0,46.0,0.0,1.78227,1.9047,2.73789,1.5094299999999998
2014-10,1.78227,12.0,4.0,0.0,71.0,15.0,3.0,8.0,3.0,42.0,2.0,43.0,4.0,6.0,4.0,5.0,2.0,35.0,0.0,1.0,0.0,0.0,19.0,0.0,3.0,6.0,4.0,10.0,3.0,14.0,0.0,2.0,7.0,0.0,9.0,13.0,11.0,11.0,9.0,1.0,0.0,0.0,4.0,1.0,4.0,21.0,24.0,0.0,5.0,11.0,3.0,0.0,2.0,9.0,1.0,2.0,11.0,3.0,14.0,7.0,7.0,7.0,4.0,60.0,8.0,0.0,4.0,4.0,24.0,10.0,1.0,4.0,1.0,1.0,14.0,0.0,1.0,1.0,0.0,0.0,0.0,64.0,0.0,2.0,4.0,1.0,10.0,0.0,2.0,1.0,7.0,1.0,22.0,1.0,20.0,46.0,0.0,1.9047,2.19795,3.06605,1.5965200000000002
2014-11,1.9047,12.0,4.0,0.0,71.0,15.0,3.0,8.0,3.0,42.0,2.0,43.0,4.0,6.0,4.0,5.0,2.0,35.0,0.0,1.0,0.0,0.0,19.0,0.0,3.0,6.0,4.0,10.0,3.0,14.0,0.0,2.0,7.0,0.0,9.0,13.0,11.0,11.0,9.0,1.0,0.0,0.0,4.0,1.0,4.0,21.0,24.0,0.0,5.0,11.0,3.0,0.0,2.0,9.0,1.0,2.0,11.0,3.0,14.0,7.0,7.0,7.0,4.0,60.0,8.0,0.0,4.0,4.0,24.0,10.0,1.0,4.0,1.0,1.0,14.0,0.0,1.0,1.0,0.0,0.0,0.0,64.0,0.0,2.0,4.0,1.0,10.0,0.0,2.0,1.0,7.0,1.0,22.0,1.0,20.0,46.0,0.0,2.19795,2.73789,3.09776,1.3619999999999999
2014-12,2.19795,12.0,4.0,0.0,71.0,15.0,3.0,8.0,3.0,42.0,2.0,43.0,4.0,6.0,4.0,5.0,2.0,35.0,0.0,1.0,0.0,0.0,19.0,0.0,3.0,6.0,4.0,10.0,3.0,14.0,0.0,2.0,7.0,0.0,9.0,13.0,11.0,11.0,9.0,1.0,0.0,0.0,4.0,1.0,4.0,21.0,24.0,0.0,5.0,11.0,3.0,0.0,2.0,9.0,1.0,2.0,11.0,3.0,14.0,7.0,7.0,7.0,4.0,60.0,8.0,0.0,4.0,4.0,24.0,10.0,1.0,4.0,1.0,1.0,14.0,0.0,1.0,1.0,0.0,0.0,0.0,64.0,0.0,2.0,4.0,1.0,10.0,0.0,2.0,1.0,7.0,1.0,22.0,1.0,20.0,46.0,0.0,2.73789,3.06605,2.37233,1.32629
2014-13,2.73789,12.0,4.0,0.0,71.0,15.0,3.0,8.0,3.0,42.0,2.0,43.0,4.0,6.0,4.0,5.0,2.0,35.0,0.0,1.0,0.0,0.0,19.0,0.0,3.0,6.0,4.0,10.0,3.0,14.0,0.0,2.0,7.0,0.0,9.0,13.0,11.0,11.0,9.0,1.0,0.0,0.0,4.0,1.0,4.0,21.0,24.0,0.0,5.0,11.0,3.0,0.0,2.0,9.0,1.0,2.0,11.0,3.0,14.0,7.0,7.0,7.0,4.0,60.0,8.0,0.0,4.0,4.0,24.0,10.0,1.0,4.0,1.0,1.0,14.0,0.0,1.0,1.0,0.0,0.0,0.0,64.0,0.0,2.0,4.0,1.0,10.0,0.0,2.0,1.0,7.0,1.0,22.0,1.0,20.0,46.0,0.0,3.06605,3.09776,1.5094299999999998,1.06975
2014-14,3.06605,8.0,4.0,2.0,46.0,7.0,0.0,11.0,3.0,50.0,1.0,34.0,2.0,4.0,2.0,3.0,1.0,21.0,0.0,2.0,0.0,0.0,3.0,3.0,0.0,3.0,2.0,5.0,1.0,7.0,0.0,2.0,0.0,0.0,2.0,5.0,11.0,11.0,5.0,0.0,0.0,0.0,0.0,3.0,5.0,14.0,13.0,0.0,2.0,15.0,1.0,0.0,1.0,11.0,0.0,1.0,3.0,0.0,15.0,8.0,8.0,0.0,13.0,33.0,0.0,4.0,4.0,6.0,9.0,2.0,2.0,2.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,1.0,2.0,0.0,9.0,0.0,2.0,1.0,0.0,0.0,11.0,3.0,15.0,26.0,3.0,3.09776,2.37233,1.5965200000000002,0.9058879999999999
2014-15,3.09776,8.0,4.0,2.0,46.0,7.0,0.0,11.0,3.0,50.0,1.0,34.0,2.0,4.0,2.0,3.0,1.0,21.0,0.0,2.0,0.0,0.0,3.0,3.0,0.0,3.0,2.0,5.0,1.0,7.0,0.0,2.0,0.0,0.0,2.0,5.0,11.0,11.0,5.0,0.0,0.0,0.0,0.0,3.0,5.0,14.0,13.0,0.0,2.0,15.0,1.0,0.0,1.0,11.0,0.0,1.0,3.0,0.0,15.0,8.0,8.0,0.0,13.0,33.0,0.0,4.0,4.0,6.0,9.0,2.0,2.0,2.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,1.0,2.0,0.0,9.0,0.0,2.0,1.0,0.0,0.0,11.0,3.0,15.0,26.0,3.0,2.37233,1.5094299999999998,1.3619999999999999,1.02176
2014-16,2.37233,8.0,4.0,2.0,46.0,7.0,0.0,11.0,3.0,50.0,1.0,34.0,2.0,4.0,2.0,3.0,1.0,21.0,0.0,2.0,0.0,0.0,3.0,3.0,0.0,3.0,2.0,5.0,1.0,7.0,0.0,2.0,0.0,0.0,2.0,5.0,11.0,11.0,5.0,0.0,0.0,0.0,0.0,3.0,5.0,14.0,13.0,0.0,2.0,15.0,1.0,0.0,1.0,11.0,0.0,1.0,3.0,0.0,15.0,8.0,8.0,0.0,13.0,33.0,0.0,4.0,4.0,6.0,9.0,2.0,2.0,2.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,1.0,2.0,0.0,9.0,0.0,2.0,1.0,0.0,0.0,11.0,3.0,15.0,26.0,3.0,1.5094299999999998,1.5965200000000002,1.32629,1.2822799999999999
2014-17,1.5094299999999998,8.0,4.0,2.0,46.0,7.0,0.0,11.0,3.0,50.0,1.0,34.0,2.0,4.0,2.0,3.0,1.0,21.0,0.0,2.0,0.0,0.0,3.0,3.0,0.0,3.0,2.0,5.0,1.0,7.0,0.0,2.0,0.0,0.0,2.0,5.0,11.0,11.0,5.0,0.0,0.0,0.0,0.0,3.0,5.0,14.0,13.0,0.0,2.0,15.0,1.0,0.0,1.0,11.0,0.0,1.0,3.0,0.0,15.0,8.0,8.0,0.0,13.0,33.0,0.0,4.0,4.0,6.0,9.0,2.0,2.0,2.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,1.0,2.0,0.0,9.0,0.0,2.0,1.0,0.0,0.0,11.0,3.0,15.0,26.0,3.0,1.5965200000000002,1.3619999999999999,1.06975,1.0805200000000001
2014-18,1.5965200000000002,4.0,3.0,0.0,40.0,3.0,0.0,0.0,0.0,22.0,0.0,31.0,1.0,5.0,0.0,1.0,1.0,10.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,2.0,2.0,1.0,5.0,0.0,0.0,3.0,0.0,3.0,0.0,5.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,2.0,14.0,12.0,0.0,6.0,14.0,5.0,0.0,0.0,9.0,1.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,10.0,7.0,7.0,5.0,1.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,1.0,1.0,0.0,8.0,0.0,0.0,2.0,0.0,0.0,9.0,1.0,4.0,16.0,0.0,1.3619999999999999,1.32629,0.9058879999999999,0.8630770000000001
