date,colorado_flu,flu,flu recovery,having the flu,flu duration,remedies for the flu,influenza,influenza a and b,cure the flu,remedies for flu,flu shots,dangerous fever,break a fever,2018 flu,how long is the flu contagious,medicine for the flu,treating flu,pneumonia,fever cough,flu and cold,flu lasts,braun thermoscan,flu symptoms,cure flu,cold vs. flu,how long flu,symptoms of flu,fever reducer,cold and flu,flu contagious period,flu children,incubation period for flu,colorado flu,reduce a fever,i have the flu,low body,treat the flu,flu treatment,do i have the flu,flu shot,flu shot walgreens,flu denver,incubation period for the flu,flu vs cold,flu and fever,flu care,flu vs. cold,human temperature,high fever,medicine for flu,cold vs flu,influenza type a,fight the flu,flu a symptoms,the flu virus,how to treat flu,reduce fever,type a influenza,influenza incubation period,thermoscan,normal body temperature,how to treat the flu,how long does the flu last,fever flu,stomach flu,how long does flu last,flu vaccine,flu cough,over the counter flu,contagious flu,flu report,symptoms,fever,signs of flu,normal body,flu or cold,get rid of the flu,is flu contagious,ear thermometer,flu fever,early flu symptoms,how long is flu contagious,treatment for flu,taking temperature,exposed to flu,flu contagious,bronchitis,get over the flu,stomach flu symptoms,symptoms of bronchitis,oscillococcinum,cold or flu,flu medicine,flu remedies,signs of the flu,treat flu,how to get rid of the flu,body temperature,target
2012-01,0.652822,9.0,0.0,0.0,0.0,0.0,16.0,2.0,0.0,0.0,0.0,2.0,3.0,0.0,1.0,0.0,0.0,52.0,23.0,8.0,0.0,0.0,6.0,1.0,0.0,2.0,4.0,0.0,4.0,0.0,3.0,0.0,3.0,0.0,9.0,38.0,9.0,9.0,1.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,10.0,29.0,0.0,0.0,0.0,0.0,0.0,36.0,24.0,72.0,0.0,0.0,12.0,24.0,12.0,3.0,5.0,24.0,3.0,5.0,0.0,0.0,14.0,0.0,79.0,13.0,0.0,39.0,0.0,0.0,8.0,14.0,14.0,0.0,9.0,0.0,10.0,0.0,20.0,70.0,0.0,4.0,4.0,9.0,0.0,9.0,18.0,0.0,0.0,0.0,65.0,0.7128909999999999
2012-02,0.7128909999999999,9.0,0.0,0.0,0.0,0.0,16.0,2.0,0.0,0.0,0.0,2.0,3.0,0.0,1.0,0.0,0.0,52.0,23.0,8.0,0.0,0.0,6.0,1.0,0.0,2.0,4.0,0.0,4.0,0.0,3.0,0.0,3.0,0.0,9.0,38.0,9.0,9.0,1.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,10.0,29.0,0.0,0.0,0.0,0.0,0.0,36.0,24.0,72.0,0.0,0.0,12.0,24.0,12.0,3.0,5.0,24.0,3.0,5.0,0.0,0.0,14.0,0.0,79.0,13.0,0.0,39.0,0.0,0.0,8.0,14.0,14.0,0.0,9.0,0.0,10.0,0.0,20.0,70.0,0.0,4.0,4.0,9.0,0.0,9.0,18.0,0.0,0.0,0.0,65.0,0.727438
2012-03,0.727438,9.0,0.0,0.0,0.0,0.0,16.0,2.0,0.0,0.0,0.0,2.0,3.0,0.0,1.0,0.0,0.0,52.0,23.0,8.0,0.0,0.0,6.0,1.0,0.0,2.0,4.0,0.0,4.0,0.0,3.0,0.0,3.0,0.0,9.0,38.0,9.0,9.0,1.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,10.0,29.0,0.0,0.0,0.0,0.0,0.0,36.0,24.0,72.0,0.0,0.0,12.0,24.0,12.0,3.0,5.0,24.0,3.0,5.0,0.0,0.0,14.0,0.0,79.0,13.0,0.0,39.0,0.0,0.0,8.0,14.0,14.0,0.0,9.0,0.0,10.0,0.0,20.0,70.0,0.0,4.0,4.0,9.0,0.0,9.0,18.0,0.0,0.0,0.0,65.0,1.02699
2012-04,1.02699,9.0,0.0,0.0,0.0,0.0,16.0,2.0,0.0,0.0,0.0,2.0,3.0,0.0,1.0,0.0,0.0,52.0,23.0,8.0,0.0,0.0,6.0,1.0,0.0,2.0,4.0,0.0,4.0,0.0,3.0,0.0,3.0,0.0,9.0,38.0,9.0,9.0,1.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,10.0,29.0,0.0,0.0,0.0,0.0,0.0,36.0,24.0,72.0,0.0,0.0,12.0,24.0,12.0,3.0,5.0,24.0,3.0,5.0,0.0,0.0,14.0,0.0,79.0,13.0,0.0,39.0,0.0,0.0,8.0,14.0,14.0,0.0,9.0,0.0,10.0,0.0,20.0,70.0,0.0,4.0,4.0,9.0,0.0,9.0,18.0,0.0,0.0,0.0,65.0,1.00453
2012-05,1.00453,9.0,0.0,0.0,0.0,0.0,16.0,2.0,0.0,0.0,0.0,2.0,3.0,0.0,1.0,0.0,0.0,52.0,23.0,8.0,0.0,0.0,6.0,1.0,0.0,2.0,4.0,0.0,4.0,0.0,3.0,0.0,3.0,0.0,9.0,38.0,9.0,9.0,1.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,10.0,29.0,0.0,0.0,0.0,0.0,0.0,36.0,24.0,72.0,0.0,0.0,12.0,24.0,12.0,3.0,5.0,24.0,3.0,5.0,0.0,0.0,14.0,0.0,79.0,13.0,0.0,39.0,0.0,0.0,8.0,14.0,14.0,0.0,9.0,0.0,10.0,0.0,20.0,70.0,0.0,4.0,4.0,9.0,0.0,9.0,18.0,0.0,0.0,0.0,65.0,1.05944
2012-06,1.05944,9.0,0.0,0.0,0.0,0.0,16.0,2.0,0.0,0.0,0.0,2.0,3.0,0.0,1.0,0.0,0.0,52.0,23.0,8.0,0.0,0.0,6.0,1.0,0.0,2.0,4.0,0.0,4.0,0.0,3.0,0.0,3.0,0.0,9.0,38.0,9.0,9.0,1.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,10.0,29.0,0.0,0.0,0.0,0.0,0.0,36.0,24.0,72.0,0.0,0.0,12.0,24.0,12.0,3.0,5.0,24.0,3.0,5.0,0.0,0.0,14.0,0.0,79.0,13.0,0.0,39.0,0.0,0.0,8.0,14.0,14.0,0.0,9.0,0.0,10.0,0.0,20.0,70.0,0.0,4.0,4.0,9.0,0.0,9.0,18.0,0.0,0.0,0.0,65.0,1.05263
2012-07,1.05263,9.0,0.0,0.0,0.0,0.0,16.0,2.0,0.0,0.0,0.0,2.0,3.0,0.0,1.0,0.0,0.0,52.0,23.0,8.0,0.0,0.0,6.0,1.0,0.0,2.0,4.0,0.0,4.0,0.0,3.0,0.0,3.0,0.0,9.0,38.0,9.0,9.0,1.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,10.0,29.0,0.0,0.0,0.0,0.0,0.0,36.0,24.0,72.0,0.0,0.0,12.0,24.0,12.0,3.0,5.0,24.0,3.0,5.0,0.0,0.0,14.0,0.0,79.0,13.0,0.0,39.0,0.0,0.0,8.0,14.0,14.0,0.0,9.0,0.0,10.0,0.0,20.0,70.0,0.0,4.0,4.0,9.0,0.0,9.0,18.0,0.0,0.0,0.0,65.0,1.36395
2012-08,1.36395,9.0,0.0,0.0,0.0,0.0,16.0,2.0,0.0,0.0,0.0,2.0,3.0,0.0,1.0,0.0,0.0,52.0,23.0,8.0,0.0,0.0,6.0,1.0,0.0,2.0,4.0,0.0,4.0,0.0,3.0,0.0,3.0,0.0,9.0,38.0,9.0,9.0,1.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,10.0,29.0,0.0,0.0,0.0,0.0,0.0,36.0,24.0,72.0,0.0,0.0,12.0,24.0,12.0,3.0,5.0,24.0,3.0,5.0,0.0,0.0,14.0,0.0,79.0,13.0,0.0,39.0,0.0,0.0,8.0,14.0,14.0,0.0,9.0,0.0,10.0,0.0,20.0,70.0,0.0,4.0,4.0,9.0,0.0,9.0,18.0,0.0,0.0,0.0,65.0,1.43858
2012-09,1.43858,9.0,0.0,0.0,0.0,0.0,16.0,2.0,0.0,0.0,0.0,2.0,3.0,0.0,1.0,0.0,0.0,52.0,23.0,8.0,0.0,0.0,6.0,1.0,0.0,2.0,4.0,0.0,4.0,0.0,3.0,0.0,3.0,0.0,9.0,38.0,9.0,9.0,1.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,10.0,29.0,0.0,0.0,0.0,0.0,0.0,36.0,24.0,72.0,0.0,0.0,12.0,24.0,12.0,3.0,5.0,24.0,3.0,5.0,0.0,0.0,14.0,0.0,79.0,13.0,0.0,39.0,0.0,0.0,8.0,14.0,14.0,0.0,9.0,0.0,10.0,0.0,20.0,70.0,0.0,4.0,4.0,9.0,0.0,9.0,18.0,0.0,0.0,0.0,65.0,1.3706200000000002
2012-10,1.3706200000000002,9.0,0.0,0.0,0.0,0.0,16.0,2.0,0.0,0.0,0.0,2.0,3.0,0.0,1.0,0.0,0.0,52.0,23.0,8.0,0.0,0.0,6.0,1.0,0.0,2.0,4.0,0.0,4.0,0.0,3.0,0.0,3.0,0.0,9.0,38.0,9.0,9.0,1.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,10.0,29.0,0.0,0.0,0.0,0.0,0.0,36.0,24.0,72.0,0.0,0.0,12.0,24.0,12.0,3.0,5.0,24.0,3.0,5.0,0.0,0.0,14.0,0.0,79.0,13.0,0.0,39.0,0.0,0.0,8.0,14.0,14.0,0.0,9.0,0.0,10.0,0.0,20.0,70.0,0.0,4.0,4.0,9.0,0.0,9.0,18.0,0.0,0.0,0.0,65.0,1.47807
2012-11,1.47807,9.0,0.0,0.0,0.0,0.0,16.0,2.0,0.0,0.0,0.0,2.0,3.0,0.0,1.0,0.0,0.0,52.0,23.0,8.0,0.0,0.0,6.0,1.0,0.0,2.0,4.0,0.0,4.0,0.0,3.0,0.0,3.0,0.0,9.0,38.0,9.0,9.0,1.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,10.0,29.0,0.0,0.0,0.0,0.0,0.0,36.0,24.0,72.0,0.0,0.0,12.0,24.0,12.0,3.0,5.0,24.0,3.0,5.0,0.0,0.0,14.0,0.0,79.0,13.0,0.0,39.0,0.0,0.0,8.0,14.0,14.0,0.0,9.0,0.0,10.0,0.0,20.0,70.0,0.0,4.0,4.0,9.0,0.0,9.0,18.0,0.0,0.0,0.0,65.0,1.19068
2012-12,1.19068,9.0,0.0,0.0,0.0,0.0,16.0,2.0,0.0,0.0,0.0,2.0,3.0,0.0,1.0,0.0,0.0,52.0,23.0,8.0,0.0,0.0,6.0,1.0,0.0,2.0,4.0,0.0,4.0,0.0,3.0,0.0,3.0,0.0,9.0,38.0,9.0,9.0,1.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,10.0,29.0,0.0,0.0,0.0,0.0,0.0,36.0,24.0,72.0,0.0,0.0,12.0,24.0,12.0,3.0,5.0,24.0,3.0,5.0,0.0,0.0,14.0,0.0,79.0,13.0,0.0,39.0,0.0,0.0,8.0,14.0,14.0,0.0,9.0,0.0,10.0,0.0,20.0,70.0,0.0,4.0,4.0,9.0,0.0,9.0,18.0,0.0,0.0,0.0,65.0,0.864606
2012-13,0.864606,9.0,0.0,0.0,0.0,0.0,16.0,2.0,0.0,0.0,0.0,2.0,3.0,0.0,1.0,0.0,0.0,52.0,23.0,8.0,0.0,0.0,6.0,1.0,0.0,2.0,4.0,0.0,4.0,0.0,3.0,0.0,3.0,0.0,9.0,38.0,9.0,9.0,1.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,10.0,29.0,0.0,0.0,0.0,0.0,0.0,36.0,24.0,72.0,0.0,0.0,12.0,24.0,12.0,3.0,5.0,24.0,3.0,5.0,0.0,0.0,14.0,0.0,79.0,13.0,0.0,39.0,0.0,0.0,8.0,14.0,14.0,0.0,9.0,0.0,10.0,0.0,20.0,70.0,0.0,4.0,4.0,9.0,0.0,9.0,18.0,0.0,0.0,0.0,65.0,0.923766
2012-14,0.923766,8.0,0.0,0.0,21.0,0.0,11.0,0.0,0.0,3.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,44.0,11.0,11.0,0.0,8.0,12.0,1.0,0.0,1.0,7.0,0.0,6.0,4.0,3.0,0.0,6.0,0.0,28.0,50.0,0.0,9.0,0.0,1.0,0.0,1.0,0.0,0.0,21.0,0.0,0.0,9.0,33.0,9.0,0.0,0.0,0.0,31.0,24.0,0.0,0.0,0.0,0.0,11.0,29.0,0.0,3.0,8.0,31.0,3.0,7.0,0.0,0.0,4.0,0.0,81.0,12.0,0.0,46.0,8.0,0.0,0.0,9.0,27.0,0.0,18.0,0.0,6.0,0.0,7.0,43.0,2.0,4.0,4.0,0.0,9.0,9.0,9.0,0.0,0.0,5.0,46.0,0.733014
2012-15,0.733014,8.0,0.0,0.0,21.0,0.0,11.0,0.0,0.0,3.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,44.0,11.0,11.0,0.0,8.0,12.0,1.0,0.0,1.0,7.0,0.0,6.0,4.0,3.0,0.0,6.0,0.0,28.0,50.0,0.0,9.0,0.0,1.0,0.0,1.0,0.0,0.0,21.0,0.0,0.0,9.0,33.0,9.0,0.0,0.0,0.0,31.0,24.0,0.0,0.0,0.0,0.0,11.0,29.0,0.0,3.0,8.0,31.0,3.0,7.0,0.0,0.0,4.0,0.0,81.0,12.0,0.0,46.0,8.0,0.0,0.0,9.0,27.0,0.0,18.0,0.0,6.0,0.0,7.0,43.0,2.0,4.0,4.0,0.0,9.0,9.0,9.0,0.0,0.0,5.0,46.0,0.598441
2012-16,0.598441,8.0,0.0,0.0,21.0,0.0,11.0,0.0,0.0,3.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,44.0,11.0,11.0,0.0,8.0,12.0,1.0,0.0,1.0,7.0,0.0,6.0,4.0,3.0,0.0,6.0,0.0,28.0,50.0,0.0,9.0,0.0,1.0,0.0,1.0,0.0,0.0,21.0,0.0,0.0,9.0,33.0,9.0,0.0,0.0,0.0,31.0,24.0,0.0,0.0,0.0,0.0,11.0,29.0,0.0,3.0,8.0,31.0,3.0,7.0,0.0,0.0,4.0,0.0,81.0,12.0,0.0,46.0,8.0,0.0,0.0,9.0,27.0,0.0,18.0,0.0,6.0,0.0,7.0,43.0,2.0,4.0,4.0,0.0,9.0,9.0,9.0,0.0,0.0,5.0,46.0,0.6313489999999999
2012-17,0.6313489999999999,8.0,0.0,0.0,21.0,0.0,11.0,0.0,0.0,3.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,44.0,11.0,11.0,0.0,8.0,12.0,1.0,0.0,1.0,7.0,0.0,6.0,4.0,3.0,0.0,6.0,0.0,28.0,50.0,0.0,9.0,0.0,1.0,0.0,1.0,0.0,0.0,21.0,0.0,0.0,9.0,33.0,9.0,0.0,0.0,0.0,31.0,24.0,0.0,0.0,0.0,0.0,11.0,29.0,0.0,3.0,8.0,31.0,3.0,7.0,0.0,0.0,4.0,0.0,81.0,12.0,0.0,46.0,8.0,0.0,0.0,9.0,27.0,0.0,18.0,0.0,6.0,0.0,7.0,43.0,2.0,4.0,4.0,0.0,9.0,9.0,9.0,0.0,0.0,5.0,46.0,0.5988020000000001
2012-18,0.5988020000000001,8.0,0.0,0.0,21.0,0.0,11.0,0.0,0.0,3.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,44.0,11.0,11.0,0.0,8.0,12.0,1.0,0.0,1.0,7.0,0.0,6.0,4.0,3.0,0.0,6.0,0.0,28.0,50.0,0.0,9.0,0.0,1.0,0.0,1.0,0.0,0.0,21.0,0.0,0.0,9.0,33.0,9.0,0.0,0.0,0.0,31.0,24.0,0.0,0.0,0.0,0.0,11.0,29.0,0.0,3.0,8.0,31.0,3.0,7.0,0.0,0.0,4.0,0.0,81.0,12.0,0.0,46.0,8.0,0.0,0.0,9.0,27.0,0.0,18.0,0.0,6.0,0.0,7.0,43.0,2.0,4.0,4.0,0.0,9.0,9.0,9.0,0.0,0.0,5.0,46.0,0.48608
2012-19,0.48608,6.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,31.0,12.0,0.0,0.0,8.0,5.0,1.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,3.0,7.0,3.0,0.0,14.0,0.0,19.0,1.0,2.0,0.0,2.0,0.0,11.0,0.0,11.0,0.0,10.0,58.0,0.0,11.0,0.0,0.0,11.0,49.0,0.0,24.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,19.0,0.0,9.0,0.0,0.0,9.0,0.0,79.0,13.0,0.0,16.0,0.0,8.0,0.0,9.0,19.0,0.0,19.0,0.0,7.0,7.0,14.0,35.0,0.0,7.0,0.0,9.0,0.0,9.0,0.0,5.0,0.0,0.0,33.0,0.6247
2012-20,0.6247,6.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,31.0,12.0,0.0,0.0,8.0,5.0,1.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,3.0,7.0,3.0,0.0,14.0,0.0,19.0,1.0,2.0,0.0,2.0,0.0,11.0,0.0,11.0,0.0,10.0,58.0,0.0,11.0,0.0,0.0,11.0,49.0,0.0,24.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,19.0,0.0,9.0,0.0,0.0,9.0,0.0,79.0,13.0,0.0,16.0,0.0,8.0,0.0,9.0,19.0,0.0,19.0,0.0,7.0,7.0,14.0,35.0,0.0,7.0,0.0,9.0,0.0,9.0,0.0,5.0,0.0,0.0,33.0,0.372593
2012-21,0.372593,6.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,31.0,12.0,0.0,0.0,8.0,5.0,1.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,3.0,7.0,3.0,0.0,14.0,0.0,19.0,1.0,2.0,0.0,2.0,0.0,11.0,0.0,11.0,0.0,10.0,58.0,0.0,11.0,0.0,0.0,11.0,49.0,0.0,24.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,19.0,0.0,9.0,0.0,0.0,9.0,0.0,79.0,13.0,0.0,16.0,0.0,8.0,0.0,9.0,19.0,0.0,19.0,0.0,7.0,7.0,14.0,35.0,0.0,7.0,0.0,9.0,0.0,9.0,0.0,5.0,0.0,0.0,33.0,0.475391
2012-22,0.475391,6.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,31.0,12.0,0.0,0.0,8.0,5.0,1.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,3.0,7.0,3.0,0.0,14.0,0.0,19.0,1.0,2.0,0.0,2.0,0.0,11.0,0.0,11.0,0.0,10.0,58.0,0.0,11.0,0.0,0.0,11.0,49.0,0.0,24.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,19.0,0.0,9.0,0.0,0.0,9.0,0.0,79.0,13.0,0.0,16.0,0.0,8.0,0.0,9.0,19.0,0.0,19.0,0.0,7.0,7.0,14.0,35.0,0.0,7.0,0.0,9.0,0.0,9.0,0.0,5.0,0.0,0.0,33.0,0.42847399999999997
2012-23,0.42847399999999997,5.0,0.0,20.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,33.0,14.0,14.0,0.0,0.0,3.0,0.0,0.0,1.0,7.0,0.0,7.0,0.0,0.0,0.0,9.0,0.0,9.0,56.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,26.0,26.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,44.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,4.0,0.0,75.0,11.0,0.0,21.0,14.0,0.0,7.0,8.0,17.0,0.0,0.0,6.0,0.0,0.0,6.0,24.0,0.0,9.0,2.0,0.0,17.0,8.0,0.0,0.0,0.0,0.0,43.0,0.382495
2012-24,0.382495,5.0,0.0,20.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,33.0,14.0,14.0,0.0,0.0,3.0,0.0,0.0,1.0,7.0,0.0,7.0,0.0,0.0,0.0,9.0,0.0,9.0,56.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,26.0,26.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,44.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,4.0,0.0,75.0,11.0,0.0,21.0,14.0,0.0,7.0,8.0,17.0,0.0,0.0,6.0,0.0,0.0,6.0,24.0,0.0,9.0,2.0,0.0,17.0,8.0,0.0,0.0,0.0,0.0,43.0,0.39582
2012-25,0.39582,5.0,0.0,20.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,33.0,14.0,14.0,0.0,0.0,3.0,0.0,0.0,1.0,7.0,0.0,7.0,0.0,0.0,0.0,9.0,0.0,9.0,56.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,26.0,26.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,44.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,4.0,0.0,75.0,11.0,0.0,21.0,14.0,0.0,7.0,8.0,17.0,0.0,0.0,6.0,0.0,0.0,6.0,24.0,0.0,9.0,2.0,0.0,17.0,8.0,0.0,0.0,0.0,0.0,43.0,0.318319
2012-26,0.318319,5.0,0.0,20.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,33.0,14.0,14.0,0.0,0.0,3.0,0.0,0.0,1.0,7.0,0.0,7.0,0.0,0.0,0.0,9.0,0.0,9.0,56.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,26.0,26.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,44.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,4.0,0.0,75.0,11.0,0.0,21.0,14.0,0.0,7.0,8.0,17.0,0.0,0.0,6.0,0.0,0.0,6.0,24.0,0.0,9.0,2.0,0.0,17.0,8.0,0.0,0.0,0.0,0.0,43.0,0.329042
2012-27,0.329042,8.0,0.0,18.0,18.0,0.0,8.0,0.0,1.0,1.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,29.0,13.0,13.0,0.0,7.0,8.0,1.0,0.0,1.0,3.0,3.0,6.0,0.0,3.0,0.0,8.0,0.0,0.0,55.0,0.0,0.0,1.0,3.0,0.0,1.0,0.0,9.0,17.0,9.0,0.0,16.0,40.0,8.0,9.0,0.0,0.0,9.0,40.0,0.0,20.0,0.0,0.0,10.0,15.0,10.0,0.0,0.0,7.0,2.0,17.0,4.0,0.0,4.0,0.0,78.0,12.0,0.0,58.0,6.0,0.0,0.0,0.0,8.0,0.0,8.0,0.0,6.0,0.0,6.0,31.0,0.0,4.0,4.0,0.0,11.0,8.0,0.0,0.0,0.0,0.0,27.0,0.344321
2012-28,0.344321,8.0,0.0,18.0,18.0,0.0,8.0,0.0,1.0,1.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,29.0,13.0,13.0,0.0,7.0,8.0,1.0,0.0,1.0,3.0,3.0,6.0,0.0,3.0,0.0,8.0,0.0,0.0,55.0,0.0,0.0,1.0,3.0,0.0,1.0,0.0,9.0,17.0,9.0,0.0,16.0,40.0,8.0,9.0,0.0,0.0,9.0,40.0,0.0,20.0,0.0,0.0,10.0,15.0,10.0,0.0,0.0,7.0,2.0,17.0,4.0,0.0,4.0,0.0,78.0,12.0,0.0,58.0,6.0,0.0,0.0,0.0,8.0,0.0,8.0,0.0,6.0,0.0,6.0,31.0,0.0,4.0,4.0,0.0,11.0,8.0,0.0,0.0,0.0,0.0,27.0,0.342296
2012-29,0.342296,8.0,0.0,18.0,18.0,0.0,8.0,0.0,1.0,1.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,29.0,13.0,13.0,0.0,7.0,8.0,1.0,0.0,1.0,3.0,3.0,6.0,0.0,3.0,0.0,8.0,0.0,0.0,55.0,0.0,0.0,1.0,3.0,0.0,1.0,0.0,9.0,17.0,9.0,0.0,16.0,40.0,8.0,9.0,0.0,0.0,9.0,40.0,0.0,20.0,0.0,0.0,10.0,15.0,10.0,0.0,0.0,7.0,2.0,17.0,4.0,0.0,4.0,0.0,78.0,12.0,0.0,58.0,6.0,0.0,0.0,0.0,8.0,0.0,8.0,0.0,6.0,0.0,6.0,31.0,0.0,4.0,4.0,0.0,11.0,8.0,0.0,0.0,0.0,0.0,27.0,0.362629
2012-30,0.362629,8.0,0.0,18.0,18.0,0.0,8.0,0.0,1.0,1.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,29.0,13.0,13.0,0.0,7.0,8.0,1.0,0.0,1.0,3.0,3.0,6.0,0.0,3.0,0.0,8.0,0.0,0.0,55.0,0.0,0.0,1.0,3.0,0.0,1.0,0.0,9.0,17.0,9.0,0.0,16.0,40.0,8.0,9.0,0.0,0.0,9.0,40.0,0.0,20.0,0.0,0.0,10.0,15.0,10.0,0.0,0.0,7.0,2.0,17.0,4.0,0.0,4.0,0.0,78.0,12.0,0.0,58.0,6.0,0.0,0.0,0.0,8.0,0.0,8.0,0.0,6.0,0.0,6.0,31.0,0.0,4.0,4.0,0.0,11.0,8.0,0.0,0.0,0.0,0.0,27.0,0.28364
2012-31,0.28364,8.0,0.0,18.0,18.0,0.0,8.0,0.0,1.0,1.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,29.0,13.0,13.0,0.0,7.0,8.0,1.0,0.0,1.0,3.0,3.0,6.0,0.0,3.0,0.0,8.0,0.0,0.0,55.0,0.0,0.0,1.0,3.0,0.0,1.0,0.0,9.0,17.0,9.0,0.0,16.0,40.0,8.0,9.0,0.0,0.0,9.0,40.0,0.0,20.0,0.0,0.0,10.0,15.0,10.0,0.0,0.0,7.0,2.0,17.0,4.0,0.0,4.0,0.0,78.0,12.0,0.0,58.0,6.0,0.0,0.0,0.0,8.0,0.0,8.0,0.0,6.0,0.0,6.0,31.0,0.0,4.0,4.0,0.0,11.0,8.0,0.0,0.0,0.0,0.0,27.0,0.295435
2012-32,0.295435,16.0,0.0,20.0,20.0,0.0,22.0,0.0,0.0,2.0,15.0,1.0,1.0,0.0,1.0,1.0,0.0,48.0,11.0,7.0,0.0,7.0,11.0,0.0,0.0,3.0,7.0,0.0,4.0,0.0,7.0,0.0,10.0,3.0,9.0,74.0,0.0,9.0,1.0,15.0,1.0,2.0,0.0,10.0,10.0,29.0,0.0,31.0,40.0,9.0,10.0,0.0,0.0,10.0,44.0,22.0,22.0,0.0,0.0,17.0,22.0,0.0,5.0,2.0,5.0,7.0,34.0,4.0,0.0,9.0,0.0,79.0,10.0,0.0,44.0,7.0,0.0,0.0,0.0,13.0,0.0,9.0,0.0,12.0,0.0,13.0,47.0,2.0,3.0,2.0,8.0,8.0,8.0,8.0,0.0,4.0,0.0,52.0,0.334806
2012-33,0.334806,16.0,0.0,20.0,20.0,0.0,22.0,0.0,0.0,2.0,15.0,1.0,1.0,0.0,1.0,1.0,0.0,48.0,11.0,7.0,0.0,7.0,11.0,0.0,0.0,3.0,7.0,0.0,4.0,0.0,7.0,0.0,10.0,3.0,9.0,74.0,0.0,9.0,1.0,15.0,1.0,2.0,0.0,10.0,10.0,29.0,0.0,31.0,40.0,9.0,10.0,0.0,0.0,10.0,44.0,22.0,22.0,0.0,0.0,17.0,22.0,0.0,5.0,2.0,5.0,7.0,34.0,4.0,0.0,9.0,0.0,79.0,10.0,0.0,44.0,7.0,0.0,0.0,0.0,13.0,0.0,9.0,0.0,12.0,0.0,13.0,47.0,2.0,3.0,2.0,8.0,8.0,8.0,8.0,0.0,4.0,0.0,52.0,0.4476060000000001
