date,new_jersey_flu,flu,flu recovery,having the flu,flu duration,remedies for the flu,influenza a and b,cure the flu,remedies for flu,flu season,dangerous fever,break a fever,flu versus cold,how long is the flu contagious,treating flu,nj flu,pneumonia,flu how long,flu and cold,flu lasts,braun thermoscan,the flu,flu in nj,cure flu,cold vs. flu,how long flu,symptoms of flu,fever reducer,cold and flu,flu contagious period,flu children,incubation period for flu,reduce a fever,how long contagious,low body,treat the flu,flu treatment,is the flu contagious,flu shot,flu 2018,cold versus flu,incubation period for the flu,flu and fever,flu care,flu headache,flu vs. cold,high fever,medicine for flu,flu treatments,cold vs flu,fight the flu,influenza symptoms,the flu virus,how to treat flu,type a influenza,influenza incubation period,thermoscan,normal body temperature,flu virus,how long does the flu last,cold,fever flu,how long does flu last,swine flu,flu vaccine,flu cough,contagious flu,what to do if you have the flu,flu report,fever,over the counter flu medicine,the flu symptoms,normal body,flu or cold,is flu contagious,flu germs,ear thermometer,flu fever,how long is flu contagious,symptoms of the flu,tamiflu,treatment for flu,exposed to flu,flu contagious,flu length,bronchitis,symptoms of bronchitis,what is the flu,oscillococcinum,cold or flu,flu remedies,flu shot side effects,flu complications,signs of the flu,how to get rid of the flu,body temperature,target_1,target_2,target_4,target_8
2015-30,1.16115,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,36.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,2.0,0.0,3.0,0.0,3.0,0.0,6.0,15.0,41.0,0.0,6.0,0.0,3.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,48.0,11.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,45.0,0.0,3.0,1.0,8.0,1.0,0.0,0.0,0.0,66.0,2.0,2.0,10.0,0.0,5.0,0.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,27.0,0.0,7.0,4.0,0.0,0.0,0.0,0.0,6.0,0.0,34.0,1.15761,1.50245,1.17442,0.959693
2015-31,1.15761,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,36.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,2.0,0.0,3.0,0.0,3.0,0.0,6.0,15.0,41.0,0.0,6.0,0.0,3.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,48.0,11.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,45.0,0.0,3.0,1.0,8.0,1.0,0.0,0.0,0.0,66.0,2.0,2.0,10.0,0.0,5.0,0.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,27.0,0.0,7.0,4.0,0.0,0.0,0.0,0.0,6.0,0.0,34.0,1.50245,1.19066,0.5553739999999999,1.91625
2015-32,1.50245,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,7.0,44.0,2.0,1.0,0.0,0.0,7.0,2.0,0.0,0.0,4.0,6.0,3.0,5.0,0.0,6.0,0.0,3.0,13.0,34.0,6.0,6.0,0.0,23.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0,31.0,0.0,0.0,5.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,47.0,0.0,3.0,4.0,31.0,1.0,0.0,0.0,0.0,52.0,0.0,6.0,21.0,2.0,2.0,0.0,9.0,10.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,35.0,11.0,21.0,8.0,4.0,0.0,31.0,0.0,0.0,0.0,30.0,1.19066,1.17442,0.867137,1.4460899999999999
2015-33,1.19066,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,7.0,44.0,2.0,1.0,0.0,0.0,7.0,2.0,0.0,0.0,4.0,6.0,3.0,5.0,0.0,6.0,0.0,3.0,13.0,34.0,6.0,6.0,0.0,23.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0,31.0,0.0,0.0,5.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,47.0,0.0,3.0,4.0,31.0,1.0,0.0,0.0,0.0,52.0,0.0,6.0,21.0,2.0,2.0,0.0,9.0,10.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,35.0,11.0,21.0,8.0,4.0,0.0,31.0,0.0,0.0,0.0,30.0,1.17442,0.5553739999999999,1.28706,0.896943
2015-34,1.17442,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,7.0,44.0,2.0,1.0,0.0,0.0,7.0,2.0,0.0,0.0,4.0,6.0,3.0,5.0,0.0,6.0,0.0,3.0,13.0,34.0,6.0,6.0,0.0,23.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0,31.0,0.0,0.0,5.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,47.0,0.0,3.0,4.0,31.0,1.0,0.0,0.0,0.0,52.0,0.0,6.0,21.0,2.0,2.0,0.0,9.0,10.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,35.0,11.0,21.0,8.0,4.0,0.0,31.0,0.0,0.0,0.0,30.0,0.5553739999999999,0.867137,0.959693,0.608305
2015-35,0.5553739999999999,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,7.0,44.0,2.0,1.0,0.0,0.0,7.0,2.0,0.0,0.0,4.0,6.0,3.0,5.0,0.0,6.0,0.0,3.0,13.0,34.0,6.0,6.0,0.0,23.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0,31.0,0.0,0.0,5.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,47.0,0.0,3.0,4.0,31.0,1.0,0.0,0.0,0.0,52.0,0.0,6.0,21.0,2.0,2.0,0.0,9.0,10.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,35.0,11.0,21.0,8.0,4.0,0.0,31.0,0.0,0.0,0.0,30.0,0.867137,1.28706,1.91625,0.605908
2015-36,0.867137,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,7.0,44.0,2.0,1.0,0.0,0.0,7.0,2.0,0.0,0.0,4.0,6.0,3.0,5.0,0.0,6.0,0.0,3.0,13.0,34.0,6.0,6.0,0.0,23.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0,31.0,0.0,0.0,5.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,47.0,0.0,3.0,4.0,31.0,1.0,0.0,0.0,0.0,52.0,0.0,6.0,21.0,2.0,2.0,0.0,9.0,10.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,35.0,11.0,21.0,8.0,4.0,0.0,31.0,0.0,0.0,0.0,30.0,1.28706,0.959693,1.4460899999999999,0.426487
2015-37,1.28706,19.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,14.0,54.0,5.0,2.0,0.0,0.0,15.0,6.0,1.0,0.0,8.0,9.0,1.0,9.0,0.0,5.0,0.0,3.0,13.0,58.0,5.0,5.0,0.0,53.0,0.0,0.0,0.0,10.0,30.0,20.0,0.0,15.0,0.0,5.0,7.0,0.0,0.0,14.0,9.0,0.0,0.0,0.0,22.0,0.0,0.0,57.0,0.0,4.0,5.0,43.0,3.0,0.0,0.0,0.0,60.0,0.0,8.0,23.0,2.0,5.0,2.0,0.0,9.0,0.0,1.0,2.0,0.0,0.0,2.0,0.0,56.0,12.0,22.0,4.0,4.0,5.0,53.0,5.0,5.0,0.0,67.0,0.959693,1.91625,0.896943,0.744961
2015-38,0.959693,19.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,14.0,54.0,5.0,2.0,0.0,0.0,15.0,6.0,1.0,0.0,8.0,9.0,1.0,9.0,0.0,5.0,0.0,3.0,13.0,58.0,5.0,5.0,0.0,53.0,0.0,0.0,0.0,10.0,30.0,20.0,0.0,15.0,0.0,5.0,7.0,0.0,0.0,14.0,9.0,0.0,0.0,0.0,22.0,0.0,0.0,57.0,0.0,4.0,5.0,43.0,3.0,0.0,0.0,0.0,60.0,0.0,8.0,23.0,2.0,5.0,2.0,0.0,9.0,0.0,1.0,2.0,0.0,0.0,2.0,0.0,56.0,12.0,22.0,4.0,4.0,5.0,53.0,5.0,5.0,0.0,67.0,1.91625,1.4460899999999999,0.608305,0.430005
2015-39,1.91625,19.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,14.0,54.0,5.0,2.0,0.0,0.0,15.0,6.0,1.0,0.0,8.0,9.0,1.0,9.0,0.0,5.0,0.0,3.0,13.0,58.0,5.0,5.0,0.0,53.0,0.0,0.0,0.0,10.0,30.0,20.0,0.0,15.0,0.0,5.0,7.0,0.0,0.0,14.0,9.0,0.0,0.0,0.0,22.0,0.0,0.0,57.0,0.0,4.0,5.0,43.0,3.0,0.0,0.0,0.0,60.0,0.0,8.0,23.0,2.0,5.0,2.0,0.0,9.0,0.0,1.0,2.0,0.0,0.0,2.0,0.0,56.0,12.0,22.0,4.0,4.0,5.0,53.0,5.0,5.0,0.0,67.0,1.4460899999999999,0.896943,0.605908,0.652884
2015-40,1.4460899999999999,19.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,14.0,54.0,5.0,2.0,0.0,0.0,15.0,6.0,1.0,0.0,8.0,9.0,1.0,9.0,0.0,5.0,0.0,3.0,13.0,58.0,5.0,5.0,0.0,53.0,0.0,0.0,0.0,10.0,30.0,20.0,0.0,15.0,0.0,5.0,7.0,0.0,0.0,14.0,9.0,0.0,0.0,0.0,22.0,0.0,0.0,57.0,0.0,4.0,5.0,43.0,3.0,0.0,0.0,0.0,60.0,0.0,8.0,23.0,2.0,5.0,2.0,0.0,9.0,0.0,1.0,2.0,0.0,0.0,2.0,0.0,56.0,12.0,22.0,4.0,4.0,5.0,53.0,5.0,5.0,0.0,67.0,0.896943,0.608305,0.426487,0.6720430000000001
2015-41,0.896943,13.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,22.0,11.0,0.0,0.0,0.0,7.0,56.0,5.0,1.0,0.0,0.0,10.0,2.0,1.0,0.0,7.0,5.0,1.0,9.0,0.0,4.0,0.0,3.0,25.0,38.0,5.0,5.0,5.0,30.0,0.0,0.0,0.0,0.0,10.0,20.0,0.0,35.0,5.0,0.0,0.0,0.0,9.0,14.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,56.0,1.0,5.0,4.0,22.0,1.0,0.0,0.0,0.0,56.0,2.0,9.0,11.0,2.0,5.0,0.0,4.0,11.0,0.0,2.0,3.0,0.0,0.0,4.0,0.0,55.0,18.0,14.0,8.0,4.0,8.0,14.0,0.0,5.0,0.0,70.0,0.608305,0.605908,0.744961,0.987224
2015-42,0.608305,13.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,22.0,11.0,0.0,0.0,0.0,7.0,56.0,5.0,1.0,0.0,0.0,10.0,2.0,1.0,0.0,7.0,5.0,1.0,9.0,0.0,4.0,0.0,3.0,25.0,38.0,5.0,5.0,5.0,30.0,0.0,0.0,0.0,0.0,10.0,20.0,0.0,35.0,5.0,0.0,0.0,0.0,9.0,14.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,56.0,1.0,5.0,4.0,22.0,1.0,0.0,0.0,0.0,56.0,2.0,9.0,11.0,2.0,5.0,0.0,4.0,11.0,0.0,2.0,3.0,0.0,0.0,4.0,0.0,55.0,18.0,14.0,8.0,4.0,8.0,14.0,0.0,5.0,0.0,70.0,0.605908,0.426487,0.430005,1.06728
2015-43,0.605908,13.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,22.0,11.0,0.0,0.0,0.0,7.0,56.0,5.0,1.0,0.0,0.0,10.0,2.0,1.0,0.0,7.0,5.0,1.0,9.0,0.0,4.0,0.0,3.0,25.0,38.0,5.0,5.0,5.0,30.0,0.0,0.0,0.0,0.0,10.0,20.0,0.0,35.0,5.0,0.0,0.0,0.0,9.0,14.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,56.0,1.0,5.0,4.0,22.0,1.0,0.0,0.0,0.0,56.0,2.0,9.0,11.0,2.0,5.0,0.0,4.0,11.0,0.0,2.0,3.0,0.0,0.0,4.0,0.0,55.0,18.0,14.0,8.0,4.0,8.0,14.0,0.0,5.0,0.0,70.0,0.426487,0.744961,0.652884,1.0995700000000002
2015-44,0.426487,13.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,22.0,11.0,0.0,0.0,0.0,7.0,56.0,5.0,1.0,0.0,0.0,10.0,2.0,1.0,0.0,7.0,5.0,1.0,9.0,0.0,4.0,0.0,3.0,25.0,38.0,5.0,5.0,5.0,30.0,0.0,0.0,0.0,0.0,10.0,20.0,0.0,35.0,5.0,0.0,0.0,0.0,9.0,14.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,56.0,1.0,5.0,4.0,22.0,1.0,0.0,0.0,0.0,56.0,2.0,9.0,11.0,2.0,5.0,0.0,4.0,11.0,0.0,2.0,3.0,0.0,0.0,4.0,0.0,55.0,18.0,14.0,8.0,4.0,8.0,14.0,0.0,5.0,0.0,70.0,0.744961,0.430005,0.6720430000000001,1.17736
2015-45,0.744961,12.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,4.0,11.0,0.0,0.0,11.0,0.0,7.0,70.0,3.0,1.0,0.0,0.0,8.0,3.0,2.0,0.0,6.0,7.0,4.0,7.0,0.0,5.0,0.0,3.0,31.0,58.0,5.0,8.0,11.0,16.0,0.0,0.0,0.0,20.0,10.0,0.0,0.0,51.0,10.0,0.0,15.0,0.0,9.0,23.0,9.0,0.0,0.0,7.0,43.0,0.0,0.0,64.0,0.0,1.0,1.0,11.0,4.0,0.0,0.0,0.0,62.0,4.0,12.0,13.0,0.0,5.0,0.0,9.0,17.0,0.0,2.0,3.0,0.0,0.0,1.0,0.0,52.0,18.0,6.0,4.0,0.0,5.0,27.0,0.0,0.0,3.0,62.0,0.430005,0.652884,0.987224,1.40393
2015-46,0.430005,12.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,4.0,11.0,0.0,0.0,11.0,0.0,7.0,70.0,3.0,1.0,0.0,0.0,8.0,3.0,2.0,0.0,6.0,7.0,4.0,7.0,0.0,5.0,0.0,3.0,31.0,58.0,5.0,8.0,11.0,16.0,0.0,0.0,0.0,20.0,10.0,0.0,0.0,51.0,10.0,0.0,15.0,0.0,9.0,23.0,9.0,0.0,0.0,7.0,43.0,0.0,0.0,64.0,0.0,1.0,1.0,11.0,4.0,0.0,0.0,0.0,62.0,4.0,12.0,13.0,0.0,5.0,0.0,9.0,17.0,0.0,2.0,3.0,0.0,0.0,1.0,0.0,52.0,18.0,6.0,4.0,0.0,5.0,27.0,0.0,0.0,3.0,62.0,0.652884,0.6720430000000001,1.06728,1.54976
2015-47,0.652884,12.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,4.0,11.0,0.0,0.0,11.0,0.0,7.0,70.0,3.0,1.0,0.0,0.0,8.0,3.0,2.0,0.0,6.0,7.0,4.0,7.0,0.0,5.0,0.0,3.0,31.0,58.0,5.0,8.0,11.0,16.0,0.0,0.0,0.0,20.0,10.0,0.0,0.0,51.0,10.0,0.0,15.0,0.0,9.0,23.0,9.0,0.0,0.0,7.0,43.0,0.0,0.0,64.0,0.0,1.0,1.0,11.0,4.0,0.0,0.0,0.0,62.0,4.0,12.0,13.0,0.0,5.0,0.0,9.0,17.0,0.0,2.0,3.0,0.0,0.0,1.0,0.0,52.0,18.0,6.0,4.0,0.0,5.0,27.0,0.0,0.0,3.0,62.0,0.6720430000000001,0.987224,1.0995700000000002,1.3430000000000002
2015-48,0.6720430000000001,12.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,4.0,11.0,0.0,0.0,11.0,0.0,7.0,70.0,3.0,1.0,0.0,0.0,8.0,3.0,2.0,0.0,6.0,7.0,4.0,7.0,0.0,5.0,0.0,3.0,31.0,58.0,5.0,8.0,11.0,16.0,0.0,0.0,0.0,20.0,10.0,0.0,0.0,51.0,10.0,0.0,15.0,0.0,9.0,23.0,9.0,0.0,0.0,7.0,43.0,0.0,0.0,64.0,0.0,1.0,1.0,11.0,4.0,0.0,0.0,0.0,62.0,4.0,12.0,13.0,0.0,5.0,0.0,9.0,17.0,0.0,2.0,3.0,0.0,0.0,1.0,0.0,52.0,18.0,6.0,4.0,0.0,5.0,27.0,0.0,0.0,3.0,62.0,0.987224,1.06728,1.17736,1.58053
2015-49,0.987224,12.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,4.0,11.0,0.0,0.0,11.0,0.0,7.0,70.0,3.0,1.0,0.0,0.0,8.0,3.0,2.0,0.0,6.0,7.0,4.0,7.0,0.0,5.0,0.0,3.0,31.0,58.0,5.0,8.0,11.0,16.0,0.0,0.0,0.0,20.0,10.0,0.0,0.0,51.0,10.0,0.0,15.0,0.0,9.0,23.0,9.0,0.0,0.0,7.0,43.0,0.0,0.0,64.0,0.0,1.0,1.0,11.0,4.0,0.0,0.0,0.0,62.0,4.0,12.0,13.0,0.0,5.0,0.0,9.0,17.0,0.0,2.0,3.0,0.0,0.0,1.0,0.0,52.0,18.0,6.0,4.0,0.0,5.0,27.0,0.0,0.0,3.0,62.0,1.06728,1.0995700000000002,1.40393,1.85906
2015-50,1.06728,10.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,7.0,9.0,0.0,0.0,35.0,0.0,4.0,47.0,6.0,1.0,0.0,0.0,10.0,4.0,2.0,0.0,10.0,9.0,5.0,8.0,0.0,4.0,2.0,2.0,32.0,63.0,9.0,11.0,13.0,3.0,0.0,0.0,0.0,17.0,0.0,33.0,0.0,55.0,6.0,0.0,8.0,0.0,19.0,23.0,8.0,0.0,0.0,18.0,35.0,0.0,0.0,59.0,1.0,3.0,3.0,5.0,3.0,1.0,0.0,0.0,69.0,2.0,7.0,33.0,2.0,10.0,0.0,2.0,23.0,1.0,2.0,10.0,0.0,1.0,6.0,0.0,34.0,10.0,10.0,10.0,3.0,13.0,4.0,0.0,7.0,0.0,52.0,1.0995700000000002,1.17736,1.54976,1.69208
2015-51,1.0995700000000002,10.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,7.0,9.0,0.0,0.0,35.0,0.0,4.0,47.0,6.0,1.0,0.0,0.0,10.0,4.0,2.0,0.0,10.0,9.0,5.0,8.0,0.0,4.0,2.0,2.0,32.0,63.0,9.0,11.0,13.0,3.0,0.0,0.0,0.0,17.0,0.0,33.0,0.0,55.0,6.0,0.0,8.0,0.0,19.0,23.0,8.0,0.0,0.0,18.0,35.0,0.0,0.0,59.0,1.0,3.0,3.0,5.0,3.0,1.0,0.0,0.0,69.0,2.0,7.0,33.0,2.0,10.0,0.0,2.0,23.0,1.0,2.0,10.0,0.0,1.0,6.0,0.0,34.0,10.0,10.0,10.0,3.0,13.0,4.0,0.0,7.0,0.0,52.0,1.17736,1.40393,1.3430000000000002,2.60692
2015-52,1.17736,10.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,7.0,9.0,0.0,0.0,35.0,0.0,4.0,47.0,6.0,1.0,0.0,0.0,10.0,4.0,2.0,0.0,10.0,9.0,5.0,8.0,0.0,4.0,2.0,2.0,32.0,63.0,9.0,11.0,13.0,3.0,0.0,0.0,0.0,17.0,0.0,33.0,0.0,55.0,6.0,0.0,8.0,0.0,19.0,23.0,8.0,0.0,0.0,18.0,35.0,0.0,0.0,59.0,1.0,3.0,3.0,5.0,3.0,1.0,0.0,0.0,69.0,2.0,7.0,33.0,2.0,10.0,0.0,2.0,23.0,1.0,2.0,10.0,0.0,1.0,6.0,0.0,34.0,10.0,10.0,10.0,3.0,13.0,4.0,0.0,7.0,0.0,52.0,1.40393,1.54976,1.58053,3.01218
2015-53,1.40393,10.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,7.0,9.0,0.0,0.0,35.0,0.0,4.0,47.0,6.0,1.0,0.0,0.0,10.0,4.0,2.0,0.0,10.0,9.0,5.0,8.0,0.0,4.0,2.0,2.0,32.0,63.0,9.0,11.0,13.0,3.0,0.0,0.0,0.0,17.0,0.0,33.0,0.0,55.0,6.0,0.0,8.0,0.0,19.0,23.0,8.0,0.0,0.0,18.0,35.0,0.0,0.0,59.0,1.0,3.0,3.0,5.0,3.0,1.0,0.0,0.0,69.0,2.0,7.0,33.0,2.0,10.0,0.0,2.0,23.0,1.0,2.0,10.0,0.0,1.0,6.0,0.0,34.0,10.0,10.0,10.0,3.0,13.0,4.0,0.0,7.0,0.0,52.0,1.54976,1.3430000000000002,1.85906,2.58117
2016-01,1.54976,10.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,7.0,9.0,0.0,0.0,35.0,0.0,4.0,47.0,6.0,1.0,0.0,0.0,10.0,4.0,2.0,0.0,10.0,9.0,5.0,8.0,0.0,4.0,2.0,2.0,32.0,63.0,9.0,11.0,13.0,3.0,0.0,0.0,0.0,17.0,0.0,33.0,0.0,55.0,6.0,0.0,8.0,0.0,19.0,23.0,8.0,0.0,0.0,18.0,35.0,0.0,0.0,59.0,1.0,3.0,3.0,5.0,3.0,1.0,0.0,0.0,69.0,2.0,7.0,33.0,2.0,10.0,0.0,2.0,23.0,1.0,2.0,10.0,0.0,1.0,6.0,0.0,34.0,10.0,10.0,10.0,3.0,13.0,4.0,0.0,7.0,0.0,52.0,1.3430000000000002,1.58053,1.69208,3.7633300000000003
2016-02,1.3430000000000002,10.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,7.0,9.0,0.0,0.0,35.0,0.0,4.0,47.0,6.0,1.0,0.0,0.0,10.0,4.0,2.0,0.0,10.0,9.0,5.0,8.0,0.0,4.0,2.0,2.0,32.0,63.0,9.0,11.0,13.0,3.0,0.0,0.0,0.0,17.0,0.0,33.0,0.0,55.0,6.0,0.0,8.0,0.0,19.0,23.0,8.0,0.0,0.0,18.0,35.0,0.0,0.0,59.0,1.0,3.0,3.0,5.0,3.0,1.0,0.0,0.0,69.0,2.0,7.0,33.0,2.0,10.0,0.0,2.0,23.0,1.0,2.0,10.0,0.0,1.0,6.0,0.0,34.0,10.0,10.0,10.0,3.0,13.0,4.0,0.0,7.0,0.0,52.0,1.58053,1.85906,2.60692,4.47187
2016-03,1.58053,10.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,7.0,9.0,0.0,0.0,35.0,0.0,4.0,47.0,6.0,1.0,0.0,0.0,10.0,4.0,2.0,0.0,10.0,9.0,5.0,8.0,0.0,4.0,2.0,2.0,32.0,63.0,9.0,11.0,13.0,3.0,0.0,0.0,0.0,17.0,0.0,33.0,0.0,55.0,6.0,0.0,8.0,0.0,19.0,23.0,8.0,0.0,0.0,18.0,35.0,0.0,0.0,59.0,1.0,3.0,3.0,5.0,3.0,1.0,0.0,0.0,69.0,2.0,7.0,33.0,2.0,10.0,0.0,2.0,23.0,1.0,2.0,10.0,0.0,1.0,6.0,0.0,34.0,10.0,10.0,10.0,3.0,13.0,4.0,0.0,7.0,0.0,52.0,1.85906,1.69208,3.01218,4.8609300000000015
2016-04,1.85906,10.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,7.0,9.0,0.0,0.0,35.0,0.0,4.0,47.0,6.0,1.0,0.0,0.0,10.0,4.0,2.0,0.0,10.0,9.0,5.0,8.0,0.0,4.0,2.0,2.0,32.0,63.0,9.0,11.0,13.0,3.0,0.0,0.0,0.0,17.0,0.0,33.0,0.0,55.0,6.0,0.0,8.0,0.0,19.0,23.0,8.0,0.0,0.0,18.0,35.0,0.0,0.0,59.0,1.0,3.0,3.0,5.0,3.0,1.0,0.0,0.0,69.0,2.0,7.0,33.0,2.0,10.0,0.0,2.0,23.0,1.0,2.0,10.0,0.0,1.0,6.0,0.0,34.0,10.0,10.0,10.0,3.0,13.0,4.0,0.0,7.0,0.0,52.0,1.69208,2.60692,2.58117,3.9079
2016-05,1.69208,10.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,7.0,9.0,0.0,0.0,35.0,0.0,4.0,47.0,6.0,1.0,0.0,0.0,10.0,4.0,2.0,0.0,10.0,9.0,5.0,8.0,0.0,4.0,2.0,2.0,32.0,63.0,9.0,11.0,13.0,3.0,0.0,0.0,0.0,17.0,0.0,33.0,0.0,55.0,6.0,0.0,8.0,0.0,19.0,23.0,8.0,0.0,0.0,18.0,35.0,0.0,0.0,59.0,1.0,3.0,3.0,5.0,3.0,1.0,0.0,0.0,69.0,2.0,7.0,33.0,2.0,10.0,0.0,2.0,23.0,1.0,2.0,10.0,0.0,1.0,6.0,0.0,34.0,10.0,10.0,10.0,3.0,13.0,4.0,0.0,7.0,0.0,52.0,2.60692,3.01218,3.7633300000000003,2.88483
2016-06,2.60692,10.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,7.0,9.0,0.0,0.0,35.0,0.0,4.0,47.0,6.0,1.0,0.0,0.0,10.0,4.0,2.0,0.0,10.0,9.0,5.0,8.0,0.0,4.0,2.0,2.0,32.0,63.0,9.0,11.0,13.0,3.0,0.0,0.0,0.0,17.0,0.0,33.0,0.0,55.0,6.0,0.0,8.0,0.0,19.0,23.0,8.0,0.0,0.0,18.0,35.0,0.0,0.0,59.0,1.0,3.0,3.0,5.0,3.0,1.0,0.0,0.0,69.0,2.0,7.0,33.0,2.0,10.0,0.0,2.0,23.0,1.0,2.0,10.0,0.0,1.0,6.0,0.0,34.0,10.0,10.0,10.0,3.0,13.0,4.0,0.0,7.0,0.0,52.0,3.01218,2.58117,4.47187,2.3450599999999997
2016-07,3.01218,10.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,7.0,9.0,0.0,0.0,35.0,0.0,4.0,47.0,6.0,1.0,0.0,0.0,10.0,4.0,2.0,0.0,10.0,9.0,5.0,8.0,0.0,4.0,2.0,2.0,32.0,63.0,9.0,11.0,13.0,3.0,0.0,0.0,0.0,17.0,0.0,33.0,0.0,55.0,6.0,0.0,8.0,0.0,19.0,23.0,8.0,0.0,0.0,18.0,35.0,0.0,0.0,59.0,1.0,3.0,3.0,5.0,3.0,1.0,0.0,0.0,69.0,2.0,7.0,33.0,2.0,10.0,0.0,2.0,23.0,1.0,2.0,10.0,0.0,1.0,6.0,0.0,34.0,10.0,10.0,10.0,3.0,13.0,4.0,0.0,7.0,0.0,52.0,2.58117,3.7633300000000003,4.8609300000000015,3.02083
2016-08,2.58117,10.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,7.0,9.0,0.0,0.0,35.0,0.0,4.0,47.0,6.0,1.0,0.0,0.0,10.0,4.0,2.0,0.0,10.0,9.0,5.0,8.0,0.0,4.0,2.0,2.0,32.0,63.0,9.0,11.0,13.0,3.0,0.0,0.0,0.0,17.0,0.0,33.0,0.0,55.0,6.0,0.0,8.0,0.0,19.0,23.0,8.0,0.0,0.0,18.0,35.0,0.0,0.0,59.0,1.0,3.0,3.0,5.0,3.0,1.0,0.0,0.0,69.0,2.0,7.0,33.0,2.0,10.0,0.0,2.0,23.0,1.0,2.0,10.0,0.0,1.0,6.0,0.0,34.0,10.0,10.0,10.0,3.0,13.0,4.0,0.0,7.0,0.0,52.0,3.7633300000000003,4.47187,3.9079,2.98913
