date,nevada_flu,flu,flu recovery,having the flu,flu duration,remedies for the flu,influenza a and b,cure the flu,remedies for flu,flu season,dangerous fever,break a fever,flu versus cold,how long is the flu contagious,treating flu,pneumonia,flu how long,fever cough,flu lasts,braun thermoscan,the flu,flu symptoms,cold vs. flu,how long flu,how long is the flu,symptoms of flu,cold and flu,flu contagious period,treating the flu,flu children,incubation period for flu,reduce a fever,how long contagious,i have the flu,treat the flu,flu treatment,is the flu contagious,do i have the flu,cold versus flu,incubation period for the flu,flu vs cold,flu and fever,flu headache,flu vs. cold,human temperature,high fever,medicine for flu,flu treatments,cold vs flu,influenza type a,fight the flu,influenza symptoms,the flu virus,how to treat flu,type a influenza,influenza incubation period,thermoscan,normal body temperature,flu virus,how long does the flu last,fever flu,stomach flu,swine flu,flu vaccine,flu cough,over the counter flu,what to do if you have the flu,flu report,signs of flu,over the counter flu medicine,flu or cold,get rid of the flu,is flu contagious,flu germs,flu fever,early flu symptoms,how long is flu contagious,symptoms of the flu,taking temperature,exposed to flu,keto flu,flu contagious,bronchitis,get over the flu,stomach flu symptoms,symptoms of bronchitis,flu in las vegas,oscillococcinum,cold or flu,flu medicine,flu shot side effects,diarrhea,flu complications,signs of the flu,how to get rid of the flu,body temperature,target_1,target_2,target_4,target_8
2010-40,1.66683,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,13.0,5.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,0.0,0.0,0.0,47.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,74.0,1.6363299999999998,1.5086,1.76761,2.89043
2010-41,1.6363299999999998,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,13.0,5.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,0.0,0.0,0.0,47.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,74.0,1.5086,2.14451,0.805239,3.2827900000000003
2010-42,1.5086,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,13.0,5.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,0.0,0.0,0.0,47.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,74.0,2.14451,1.76761,2.6327599999999998,4.28725
2010-43,2.14451,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,13.0,5.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,0.0,0.0,0.0,47.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,74.0,1.76761,0.805239,3.1019799999999997,3.4678400000000003
2010-44,1.76761,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,13.0,5.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,0.0,0.0,0.0,47.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,74.0,0.805239,2.6327599999999998,2.89043,3.8866400000000003
2010-45,0.805239,18.0,0.0,0.0,0.0,0.0,0.0,100.0,50.0,75.0,0.0,0.0,0.0,0.0,0.0,47.0,12.0,0.0,0.0,0.0,13.0,23.0,0.0,48.0,0.0,24.0,38.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,80.0,81.0,0.0,0.0,0.0,0.0,78.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,86.0,0.0,0.0,0.0,0.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,47.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,56.0,0.0,0.0,11.0,0.0,51.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,2.6327599999999998,3.1019799999999997,3.2827900000000003,3.08241
2010-46,2.6327599999999998,18.0,0.0,0.0,0.0,0.0,0.0,100.0,50.0,75.0,0.0,0.0,0.0,0.0,0.0,47.0,12.0,0.0,0.0,0.0,13.0,23.0,0.0,48.0,0.0,24.0,38.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,80.0,81.0,0.0,0.0,0.0,0.0,78.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,86.0,0.0,0.0,0.0,0.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,47.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,56.0,0.0,0.0,11.0,0.0,51.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,3.1019799999999997,2.89043,4.28725,3.3142099999999997
2010-47,3.1019799999999997,18.0,0.0,0.0,0.0,0.0,0.0,100.0,50.0,75.0,0.0,0.0,0.0,0.0,0.0,47.0,12.0,0.0,0.0,0.0,13.0,23.0,0.0,48.0,0.0,24.0,38.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,80.0,81.0,0.0,0.0,0.0,0.0,78.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,86.0,0.0,0.0,0.0,0.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,47.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,56.0,0.0,0.0,11.0,0.0,51.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,2.89043,3.2827900000000003,3.4678400000000003,3.78455
2010-48,2.89043,18.0,0.0,0.0,0.0,0.0,0.0,100.0,50.0,75.0,0.0,0.0,0.0,0.0,0.0,47.0,12.0,0.0,0.0,0.0,13.0,23.0,0.0,48.0,0.0,24.0,38.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,80.0,81.0,0.0,0.0,0.0,0.0,78.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,86.0,0.0,0.0,0.0,0.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,47.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,56.0,0.0,0.0,11.0,0.0,51.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,3.2827900000000003,4.28725,3.8866400000000003,3.83545
2010-49,3.2827900000000003,12.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,46.0,0.0,0.0,0.0,38.0,0.0,4.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,32.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,20.0,17.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,43.0,7.0,11.0,0.0,0.0,0.0,0.0,33.0,0.0,65.0,0.0,0.0,0.0,32.0,4.28725,3.4678400000000003,3.08241,4.03184
2010-50,4.28725,12.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,46.0,0.0,0.0,0.0,38.0,0.0,4.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,32.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,20.0,17.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,43.0,7.0,11.0,0.0,0.0,0.0,0.0,33.0,0.0,65.0,0.0,0.0,0.0,32.0,3.4678400000000003,3.8866400000000003,3.3142099999999997,3.71371
2010-51,3.4678400000000003,12.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,46.0,0.0,0.0,0.0,38.0,0.0,4.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,32.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,20.0,17.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,43.0,7.0,11.0,0.0,0.0,0.0,0.0,33.0,0.0,65.0,0.0,0.0,0.0,32.0,3.8866400000000003,3.08241,3.78455,4.06365
2010-52,3.8866400000000003,12.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,46.0,0.0,0.0,0.0,38.0,0.0,4.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,32.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,20.0,17.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,43.0,7.0,11.0,0.0,0.0,0.0,0.0,33.0,0.0,65.0,0.0,0.0,0.0,32.0,3.08241,3.3142099999999997,3.83545,4.06769
2011-01,3.08241,12.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,46.0,0.0,0.0,0.0,38.0,0.0,4.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,32.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,20.0,17.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,43.0,7.0,11.0,0.0,0.0,0.0,0.0,33.0,0.0,65.0,0.0,0.0,0.0,32.0,3.3142099999999997,3.78455,4.03184,4.7891900000000005
2011-02,3.3142099999999997,12.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,46.0,0.0,0.0,0.0,38.0,0.0,4.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,32.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,20.0,17.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,43.0,7.0,11.0,0.0,0.0,0.0,0.0,33.0,0.0,65.0,0.0,0.0,0.0,32.0,3.78455,3.83545,3.71371,3.27375
2011-03,3.78455,12.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,46.0,0.0,0.0,0.0,38.0,0.0,4.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,32.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,20.0,17.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,43.0,7.0,11.0,0.0,0.0,0.0,0.0,33.0,0.0,65.0,0.0,0.0,0.0,32.0,3.83545,4.03184,4.06365,3.08045
2011-04,3.83545,12.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,46.0,0.0,0.0,0.0,38.0,0.0,4.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,32.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,20.0,17.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,43.0,7.0,11.0,0.0,0.0,0.0,0.0,33.0,0.0,65.0,0.0,0.0,0.0,32.0,4.03184,3.71371,4.06769,4.29749
2011-05,4.03184,12.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,46.0,0.0,0.0,0.0,38.0,0.0,4.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,32.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,20.0,17.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,43.0,7.0,11.0,0.0,0.0,0.0,0.0,33.0,0.0,65.0,0.0,0.0,0.0,32.0,3.71371,4.06365,4.7891900000000005,2.2793799999999997
2011-06,3.71371,12.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,46.0,0.0,0.0,0.0,38.0,0.0,4.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,32.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,20.0,17.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,43.0,7.0,11.0,0.0,0.0,0.0,0.0,33.0,0.0,65.0,0.0,0.0,0.0,32.0,4.06365,4.06769,3.27375,2.21222
2011-07,4.06365,12.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,46.0,0.0,0.0,0.0,38.0,0.0,4.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,32.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,20.0,17.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,43.0,7.0,11.0,0.0,0.0,0.0,0.0,33.0,0.0,65.0,0.0,0.0,0.0,32.0,4.06769,4.7891900000000005,3.08045,2.1133900000000003
2011-08,4.06769,12.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,46.0,0.0,0.0,0.0,38.0,0.0,4.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,32.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,20.0,17.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,43.0,7.0,11.0,0.0,0.0,0.0,0.0,33.0,0.0,65.0,0.0,0.0,0.0,32.0,4.7891900000000005,3.27375,4.29749,3.12605
2011-09,4.7891900000000005,12.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,46.0,0.0,0.0,0.0,38.0,0.0,4.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,32.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,20.0,17.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,43.0,7.0,11.0,0.0,0.0,0.0,0.0,33.0,0.0,65.0,0.0,0.0,0.0,32.0,3.27375,3.08045,2.2793799999999997,1.55288
2011-10,3.27375,12.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,46.0,0.0,0.0,0.0,38.0,0.0,4.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,32.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,20.0,17.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,43.0,7.0,11.0,0.0,0.0,0.0,0.0,33.0,0.0,65.0,0.0,0.0,0.0,32.0,3.08045,4.29749,2.21222,2.51242
2011-11,3.08045,12.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,46.0,0.0,0.0,0.0,38.0,0.0,4.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,32.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,20.0,17.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,43.0,7.0,11.0,0.0,0.0,0.0,0.0,33.0,0.0,65.0,0.0,0.0,0.0,32.0,4.29749,2.2793799999999997,2.1133900000000003,2.4206
2011-12,4.29749,12.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,46.0,0.0,0.0,0.0,38.0,0.0,4.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,32.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,20.0,17.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,43.0,7.0,11.0,0.0,0.0,0.0,0.0,33.0,0.0,65.0,0.0,0.0,0.0,32.0,2.2793799999999997,2.21222,3.12605,0.7890520000000001
2011-13,2.2793799999999997,12.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,46.0,0.0,0.0,0.0,38.0,0.0,4.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,32.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,20.0,17.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,43.0,7.0,11.0,0.0,0.0,0.0,0.0,33.0,0.0,65.0,0.0,0.0,0.0,32.0,2.21222,2.1133900000000003,1.55288,0.67815
2011-14,2.21222,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,4.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,31.0,0.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,10.0,0.0,10.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,24.0,0.0,24.0,0.0,0.0,0.0,0.0,64.0,21.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,15.0,61.0,2.1133900000000003,3.12605,2.51242,0.7316020000000001
2011-15,2.1133900000000003,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,4.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,31.0,0.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,10.0,0.0,10.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,24.0,0.0,24.0,0.0,0.0,0.0,0.0,64.0,21.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,15.0,61.0,3.12605,1.55288,2.4206,1.03003
2011-16,3.12605,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,4.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,31.0,0.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,10.0,0.0,10.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,24.0,0.0,24.0,0.0,0.0,0.0,0.0,64.0,21.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,15.0,61.0,1.55288,2.51242,0.7890520000000001,0.8828010000000001
2011-17,1.55288,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,4.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,31.0,0.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,10.0,0.0,10.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,24.0,0.0,24.0,0.0,0.0,0.0,0.0,64.0,21.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,15.0,61.0,2.51242,2.4206,0.67815,0.754663
2011-18,2.51242,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,25.0,4.0,0.0,0.0,0.0,7.0,7.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,10.0,0.0,41.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,18.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,73.0,2.4206,0.7890520000000001,0.7316020000000001,0.6449630000000001
2011-19,2.4206,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,25.0,4.0,0.0,0.0,0.0,7.0,7.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,10.0,0.0,41.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,18.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,73.0,0.7890520000000001,0.67815,1.03003,0.388814
