date,ohio_flu,flu,flu recovery,having the flu,flu duration,remedies for the flu,influenza,influenza a and b,cure the flu,remedies for flu,flu shots,dangerous fever,break a fever,2018 flu,how long is the flu contagious,medicine for the flu,treating flu,pneumonia,fever cough,flu and cold,flu lasts,braun thermoscan,flu symptoms,cure flu,cold vs. flu,how long flu,symptoms of flu,flu ohio,fever reducer,cold and flu,treating the flu,flu children,incubation period for flu,reduce a fever,i have the flu,low body,treat the flu,flu treatment,do i have the flu,flu shot,cold versus flu,incubation period for the flu,flu and fever,flu care,flu in ohio,flu headache,human temperature,high fever,medicine for flu,flu treatments,influenza type a,fight the flu,flu a symptoms,influenza symptoms,how to treat flu,reduce fever,type a influenza,influenza incubation period,normal body temperature,how to treat the flu,flu virus,how long does the flu last,fever flu,stomach flu,how long does flu last,swine flu,flu cough,over the counter flu,contagious flu,what to do if you have the flu,fever,signs of flu,over the counter flu medicine,the flu symptoms,flu or cold,get rid of the flu,is flu contagious,flu germs,flu fever,early flu symptoms,how long is flu contagious,symptoms of the flu,taking temperature,exposed to flu,flu contagious,flu length,get over the flu,stomach flu symptoms,symptoms of bronchitis,what is the flu,cold or flu,flu medicine,flu remedies,flu complications,treat flu,how to get rid of the flu,body temperature,target_1,target_2,target_4,target_8
2016-08,1.67182,12.0,12.0,12.0,12.0,0.0,20.0,0.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,54.0,13.0,6.0,0.0,0.0,10.0,0.0,0.0,4.0,9.0,9.0,2.0,5.0,0.0,8.0,0.0,0.0,11.0,54.0,8.0,11.0,1.0,3.0,0.0,0.0,4.0,4.0,4.0,6.0,23.0,36.0,4.0,0.0,3.0,0.0,8.0,14.0,13.0,33.0,14.0,20.0,15.0,3.0,43.0,14.0,1.0,20.0,3.0,6.0,0.0,2.0,9.0,2.0,63.0,0.0,0.0,2.0,8.0,6.0,10.0,4.0,6.0,0.0,0.0,11.0,6.0,0.0,10.0,0.0,10.0,23.0,13.0,23.0,8.0,17.0,6.0,0.0,2.0,0.0,59.0,1.6564900000000002,2.44448,1.82237,1.05375
2016-09,1.6564900000000002,12.0,12.0,12.0,12.0,0.0,20.0,0.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,54.0,13.0,6.0,0.0,0.0,10.0,0.0,0.0,4.0,9.0,9.0,2.0,5.0,0.0,8.0,0.0,0.0,11.0,54.0,8.0,11.0,1.0,3.0,0.0,0.0,4.0,4.0,4.0,6.0,23.0,36.0,4.0,0.0,3.0,0.0,8.0,14.0,13.0,33.0,14.0,20.0,15.0,3.0,43.0,14.0,1.0,20.0,3.0,6.0,0.0,2.0,9.0,2.0,63.0,0.0,0.0,2.0,8.0,6.0,10.0,4.0,6.0,0.0,0.0,11.0,6.0,0.0,10.0,0.0,10.0,23.0,13.0,23.0,8.0,17.0,6.0,0.0,2.0,0.0,59.0,2.44448,1.78285,1.4758799999999999,0.838148
2016-10,2.44448,12.0,12.0,12.0,12.0,0.0,20.0,0.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,54.0,13.0,6.0,0.0,0.0,10.0,0.0,0.0,4.0,9.0,9.0,2.0,5.0,0.0,8.0,0.0,0.0,11.0,54.0,8.0,11.0,1.0,3.0,0.0,0.0,4.0,4.0,4.0,6.0,23.0,36.0,4.0,0.0,3.0,0.0,8.0,14.0,13.0,33.0,14.0,20.0,15.0,3.0,43.0,14.0,1.0,20.0,3.0,6.0,0.0,2.0,9.0,2.0,63.0,0.0,0.0,2.0,8.0,6.0,10.0,4.0,6.0,0.0,0.0,11.0,6.0,0.0,10.0,0.0,10.0,23.0,13.0,23.0,8.0,17.0,6.0,0.0,2.0,0.0,59.0,1.78285,1.82237,1.14891,0.737705
2016-11,1.78285,12.0,12.0,12.0,12.0,0.0,20.0,0.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,54.0,13.0,6.0,0.0,0.0,10.0,0.0,0.0,4.0,9.0,9.0,2.0,5.0,0.0,8.0,0.0,0.0,11.0,54.0,8.0,11.0,1.0,3.0,0.0,0.0,4.0,4.0,4.0,6.0,23.0,36.0,4.0,0.0,3.0,0.0,8.0,14.0,13.0,33.0,14.0,20.0,15.0,3.0,43.0,14.0,1.0,20.0,3.0,6.0,0.0,2.0,9.0,2.0,63.0,0.0,0.0,2.0,8.0,6.0,10.0,4.0,6.0,0.0,0.0,11.0,6.0,0.0,10.0,0.0,10.0,23.0,13.0,23.0,8.0,17.0,6.0,0.0,2.0,0.0,59.0,1.82237,1.4758799999999999,0.880677,0.6354489999999999
2016-12,1.82237,12.0,12.0,12.0,12.0,0.0,20.0,0.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,54.0,13.0,6.0,0.0,0.0,10.0,0.0,0.0,4.0,9.0,9.0,2.0,5.0,0.0,8.0,0.0,0.0,11.0,54.0,8.0,11.0,1.0,3.0,0.0,0.0,4.0,4.0,4.0,6.0,23.0,36.0,4.0,0.0,3.0,0.0,8.0,14.0,13.0,33.0,14.0,20.0,15.0,3.0,43.0,14.0,1.0,20.0,3.0,6.0,0.0,2.0,9.0,2.0,63.0,0.0,0.0,2.0,8.0,6.0,10.0,4.0,6.0,0.0,0.0,11.0,6.0,0.0,10.0,0.0,10.0,23.0,13.0,23.0,8.0,17.0,6.0,0.0,2.0,0.0,59.0,1.4758799999999999,1.14891,1.05375,0.547341
2016-13,1.4758799999999999,12.0,12.0,12.0,12.0,0.0,20.0,0.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,54.0,13.0,6.0,0.0,0.0,10.0,0.0,0.0,4.0,9.0,9.0,2.0,5.0,0.0,8.0,0.0,0.0,11.0,54.0,8.0,11.0,1.0,3.0,0.0,0.0,4.0,4.0,4.0,6.0,23.0,36.0,4.0,0.0,3.0,0.0,8.0,14.0,13.0,33.0,14.0,20.0,15.0,3.0,43.0,14.0,1.0,20.0,3.0,6.0,0.0,2.0,9.0,2.0,63.0,0.0,0.0,2.0,8.0,6.0,10.0,4.0,6.0,0.0,0.0,11.0,6.0,0.0,10.0,0.0,10.0,23.0,13.0,23.0,8.0,17.0,6.0,0.0,2.0,0.0,59.0,1.14891,0.880677,0.838148,0.468722
2016-14,1.14891,10.0,13.0,25.0,0.0,0.0,10.0,1.0,1.0,1.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,36.0,16.0,10.0,0.0,0.0,5.0,0.0,0.0,2.0,7.0,12.0,1.0,4.0,0.0,6.0,6.0,0.0,4.0,47.0,0.0,8.0,0.0,1.0,0.0,0.0,3.0,9.0,9.0,4.0,19.0,37.0,0.0,0.0,3.0,0.0,3.0,6.0,14.0,28.0,14.0,0.0,10.0,0.0,12.0,6.0,4.0,16.0,2.0,3.0,0.0,0.0,6.0,0.0,60.0,0.0,0.0,1.0,6.0,4.0,16.0,0.0,13.0,2.0,2.0,2.0,7.0,2.0,7.0,0.0,4.0,10.0,8.0,14.0,6.0,16.0,6.0,0.0,2.0,0.0,56.0,0.880677,1.05375,0.737705,0.49365299999999995
2016-15,0.880677,10.0,13.0,25.0,0.0,0.0,10.0,1.0,1.0,1.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,36.0,16.0,10.0,0.0,0.0,5.0,0.0,0.0,2.0,7.0,12.0,1.0,4.0,0.0,6.0,6.0,0.0,4.0,47.0,0.0,8.0,0.0,1.0,0.0,0.0,3.0,9.0,9.0,4.0,19.0,37.0,0.0,0.0,3.0,0.0,3.0,6.0,14.0,28.0,14.0,0.0,10.0,0.0,12.0,6.0,4.0,16.0,2.0,3.0,0.0,0.0,6.0,0.0,60.0,0.0,0.0,1.0,6.0,4.0,16.0,0.0,13.0,2.0,2.0,2.0,7.0,2.0,7.0,0.0,4.0,10.0,8.0,14.0,6.0,16.0,6.0,0.0,2.0,0.0,56.0,1.05375,0.838148,0.6354489999999999,0.48147799999999996
2016-16,1.05375,10.0,13.0,25.0,0.0,0.0,10.0,1.0,1.0,1.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,36.0,16.0,10.0,0.0,0.0,5.0,0.0,0.0,2.0,7.0,12.0,1.0,4.0,0.0,6.0,6.0,0.0,4.0,47.0,0.0,8.0,0.0,1.0,0.0,0.0,3.0,9.0,9.0,4.0,19.0,37.0,0.0,0.0,3.0,0.0,3.0,6.0,14.0,28.0,14.0,0.0,10.0,0.0,12.0,6.0,4.0,16.0,2.0,3.0,0.0,0.0,6.0,0.0,60.0,0.0,0.0,1.0,6.0,4.0,16.0,0.0,13.0,2.0,2.0,2.0,7.0,2.0,7.0,0.0,4.0,10.0,8.0,14.0,6.0,16.0,6.0,0.0,2.0,0.0,56.0,0.838148,0.737705,0.547341,0.495964
2016-17,0.838148,10.0,13.0,25.0,0.0,0.0,10.0,1.0,1.0,1.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,36.0,16.0,10.0,0.0,0.0,5.0,0.0,0.0,2.0,7.0,12.0,1.0,4.0,0.0,6.0,6.0,0.0,4.0,47.0,0.0,8.0,0.0,1.0,0.0,0.0,3.0,9.0,9.0,4.0,19.0,37.0,0.0,0.0,3.0,0.0,3.0,6.0,14.0,28.0,14.0,0.0,10.0,0.0,12.0,6.0,4.0,16.0,2.0,3.0,0.0,0.0,6.0,0.0,60.0,0.0,0.0,1.0,6.0,4.0,16.0,0.0,13.0,2.0,2.0,2.0,7.0,2.0,7.0,0.0,4.0,10.0,8.0,14.0,6.0,16.0,6.0,0.0,2.0,0.0,56.0,0.737705,0.6354489999999999,0.468722,0.432526
2016-18,0.737705,6.0,0.0,14.0,14.0,0.0,4.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,36.0,18.0,7.0,0.0,4.0,4.0,0.0,0.0,1.0,6.0,5.0,3.0,2.0,0.0,0.0,0.0,0.0,4.0,47.0,0.0,0.0,0.0,2.0,0.0,0.0,6.0,3.0,3.0,0.0,11.0,45.0,4.0,0.0,0.0,0.0,6.0,3.0,0.0,15.0,0.0,0.0,8.0,0.0,6.0,6.0,1.0,16.0,2.0,2.0,2.0,2.0,0.0,0.0,61.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,5.0,0.0,0.0,8.0,6.0,0.0,2.0,0.0,0.0,7.0,13.0,7.0,4.0,13.0,4.0,0.0,0.0,0.0,37.0,0.6354489999999999,0.547341,0.49365299999999995,0.444115
2016-19,0.6354489999999999,6.0,0.0,14.0,14.0,0.0,4.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,36.0,18.0,7.0,0.0,4.0,4.0,0.0,0.0,1.0,6.0,5.0,3.0,2.0,0.0,0.0,0.0,0.0,4.0,47.0,0.0,0.0,0.0,2.0,0.0,0.0,6.0,3.0,3.0,0.0,11.0,45.0,4.0,0.0,0.0,0.0,6.0,3.0,0.0,15.0,0.0,0.0,8.0,0.0,6.0,6.0,1.0,16.0,2.0,2.0,2.0,2.0,0.0,0.0,61.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,5.0,0.0,0.0,8.0,6.0,0.0,2.0,0.0,0.0,7.0,13.0,7.0,4.0,13.0,4.0,0.0,0.0,0.0,37.0,0.547341,0.468722,0.48147799999999996,0.42262299999999997
2016-20,0.547341,6.0,0.0,14.0,14.0,0.0,4.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,36.0,18.0,7.0,0.0,4.0,4.0,0.0,0.0,1.0,6.0,5.0,3.0,2.0,0.0,0.0,0.0,0.0,4.0,47.0,0.0,0.0,0.0,2.0,0.0,0.0,6.0,3.0,3.0,0.0,11.0,45.0,4.0,0.0,0.0,0.0,6.0,3.0,0.0,15.0,0.0,0.0,8.0,0.0,6.0,6.0,1.0,16.0,2.0,2.0,2.0,2.0,0.0,0.0,61.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,5.0,0.0,0.0,8.0,6.0,0.0,2.0,0.0,0.0,7.0,13.0,7.0,4.0,13.0,4.0,0.0,0.0,0.0,37.0,0.468722,0.49365299999999995,0.495964,0.41758
2016-21,0.468722,6.0,0.0,14.0,14.0,0.0,4.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,36.0,18.0,7.0,0.0,4.0,4.0,0.0,0.0,1.0,6.0,5.0,3.0,2.0,0.0,0.0,0.0,0.0,4.0,47.0,0.0,0.0,0.0,2.0,0.0,0.0,6.0,3.0,3.0,0.0,11.0,45.0,4.0,0.0,0.0,0.0,6.0,3.0,0.0,15.0,0.0,0.0,8.0,0.0,6.0,6.0,1.0,16.0,2.0,2.0,2.0,2.0,0.0,0.0,61.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,5.0,0.0,0.0,8.0,6.0,0.0,2.0,0.0,0.0,7.0,13.0,7.0,4.0,13.0,4.0,0.0,0.0,0.0,37.0,0.49365299999999995,0.48147799999999996,0.432526,0.33673800000000004
2016-22,0.49365299999999995,6.0,0.0,14.0,14.0,0.0,4.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,36.0,18.0,7.0,0.0,4.0,4.0,0.0,0.0,1.0,6.0,5.0,3.0,2.0,0.0,0.0,0.0,0.0,4.0,47.0,0.0,0.0,0.0,2.0,0.0,0.0,6.0,3.0,3.0,0.0,11.0,45.0,4.0,0.0,0.0,0.0,6.0,3.0,0.0,15.0,0.0,0.0,8.0,0.0,6.0,6.0,1.0,16.0,2.0,2.0,2.0,2.0,0.0,0.0,61.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,5.0,0.0,0.0,8.0,6.0,0.0,2.0,0.0,0.0,7.0,13.0,7.0,4.0,13.0,4.0,0.0,0.0,0.0,37.0,0.48147799999999996,0.495964,0.444115,0.36846
2016-23,0.48147799999999996,6.0,13.0,13.0,0.0,0.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,27.0,25.0,7.0,0.0,0.0,3.0,0.0,0.0,1.0,5.0,8.0,4.0,4.0,0.0,13.0,0.0,6.0,0.0,30.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,6.0,50.0,4.0,0.0,0.0,0.0,5.0,3.0,0.0,37.0,0.0,0.0,14.0,0.0,6.0,5.0,1.0,9.0,1.0,1.0,2.0,0.0,8.0,2.0,56.0,0.0,0.0,1.0,4.0,0.0,4.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,9.0,0.0,0.0,6.0,11.0,8.0,4.0,4.0,0.0,0.0,2.0,0.0,50.0,0.495964,0.432526,0.42262299999999997,0.507446
2016-24,0.495964,6.0,13.0,13.0,0.0,0.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,27.0,25.0,7.0,0.0,0.0,3.0,0.0,0.0,1.0,5.0,8.0,4.0,4.0,0.0,13.0,0.0,6.0,0.0,30.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,6.0,50.0,4.0,0.0,0.0,0.0,5.0,3.0,0.0,37.0,0.0,0.0,14.0,0.0,6.0,5.0,1.0,9.0,1.0,1.0,2.0,0.0,8.0,2.0,56.0,0.0,0.0,1.0,4.0,0.0,4.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,9.0,0.0,0.0,6.0,11.0,8.0,4.0,4.0,0.0,0.0,2.0,0.0,50.0,0.432526,0.444115,0.41758,0.39069899999999996
2016-25,0.432526,6.0,13.0,13.0,0.0,0.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,27.0,25.0,7.0,0.0,0.0,3.0,0.0,0.0,1.0,5.0,8.0,4.0,4.0,0.0,13.0,0.0,6.0,0.0,30.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,6.0,50.0,4.0,0.0,0.0,0.0,5.0,3.0,0.0,37.0,0.0,0.0,14.0,0.0,6.0,5.0,1.0,9.0,1.0,1.0,2.0,0.0,8.0,2.0,56.0,0.0,0.0,1.0,4.0,0.0,4.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,9.0,0.0,0.0,6.0,11.0,8.0,4.0,4.0,0.0,0.0,2.0,0.0,50.0,0.444115,0.42262299999999997,0.33673800000000004,0.41114700000000004
2016-26,0.444115,6.0,13.0,13.0,0.0,0.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,27.0,25.0,7.0,0.0,0.0,3.0,0.0,0.0,1.0,5.0,8.0,4.0,4.0,0.0,13.0,0.0,6.0,0.0,30.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,6.0,50.0,4.0,0.0,0.0,0.0,5.0,3.0,0.0,37.0,0.0,0.0,14.0,0.0,6.0,5.0,1.0,9.0,1.0,1.0,2.0,0.0,8.0,2.0,56.0,0.0,0.0,1.0,4.0,0.0,4.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,9.0,0.0,0.0,6.0,11.0,8.0,4.0,4.0,0.0,0.0,2.0,0.0,50.0,0.42262299999999997,0.41758,0.36846,0.44551599999999997
2016-27,0.42262299999999997,6.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,30.0,21.0,14.0,0.0,4.0,3.0,0.0,0.0,1.0,2.0,7.0,0.0,4.0,0.0,6.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,3.0,5.0,5.0,10.0,27.0,0.0,0.0,0.0,0.0,3.0,5.0,0.0,15.0,0.0,0.0,9.0,0.0,9.0,3.0,4.0,14.0,1.0,6.0,4.0,0.0,2.0,0.0,51.0,0.0,0.0,0.0,4.0,0.0,9.0,0.0,5.0,3.0,0.0,2.0,3.0,0.0,2.0,0.0,0.0,4.0,13.0,4.0,4.0,8.0,8.0,0.0,2.0,0.0,59.0,0.41758,0.33673800000000004,0.507446,0.474225
2016-28,0.41758,6.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,30.0,21.0,14.0,0.0,4.0,3.0,0.0,0.0,1.0,2.0,7.0,0.0,4.0,0.0,6.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,3.0,5.0,5.0,10.0,27.0,0.0,0.0,0.0,0.0,3.0,5.0,0.0,15.0,0.0,0.0,9.0,0.0,9.0,3.0,4.0,14.0,1.0,6.0,4.0,0.0,2.0,0.0,51.0,0.0,0.0,0.0,4.0,0.0,9.0,0.0,5.0,3.0,0.0,2.0,3.0,0.0,2.0,0.0,0.0,4.0,13.0,4.0,4.0,8.0,8.0,0.0,2.0,0.0,59.0,0.33673800000000004,0.36846,0.39069899999999996,0.677401
2016-29,0.33673800000000004,6.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,30.0,21.0,14.0,0.0,4.0,3.0,0.0,0.0,1.0,2.0,7.0,0.0,4.0,0.0,6.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,3.0,5.0,5.0,10.0,27.0,0.0,0.0,0.0,0.0,3.0,5.0,0.0,15.0,0.0,0.0,9.0,0.0,9.0,3.0,4.0,14.0,1.0,6.0,4.0,0.0,2.0,0.0,51.0,0.0,0.0,0.0,4.0,0.0,9.0,0.0,5.0,3.0,0.0,2.0,3.0,0.0,2.0,0.0,0.0,4.0,13.0,4.0,4.0,8.0,8.0,0.0,2.0,0.0,59.0,0.36846,0.507446,0.41114700000000004,0.629051
2016-30,0.36846,6.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,30.0,21.0,14.0,0.0,4.0,3.0,0.0,0.0,1.0,2.0,7.0,0.0,4.0,0.0,6.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,3.0,5.0,5.0,10.0,27.0,0.0,0.0,0.0,0.0,3.0,5.0,0.0,15.0,0.0,0.0,9.0,0.0,9.0,3.0,4.0,14.0,1.0,6.0,4.0,0.0,2.0,0.0,51.0,0.0,0.0,0.0,4.0,0.0,9.0,0.0,5.0,3.0,0.0,2.0,3.0,0.0,2.0,0.0,0.0,4.0,13.0,4.0,4.0,8.0,8.0,0.0,2.0,0.0,59.0,0.507446,0.39069899999999996,0.44551599999999997,0.628536
2016-31,0.507446,6.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,30.0,21.0,14.0,0.0,4.0,3.0,0.0,0.0,1.0,2.0,7.0,0.0,4.0,0.0,6.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,3.0,5.0,5.0,10.0,27.0,0.0,0.0,0.0,0.0,3.0,5.0,0.0,15.0,0.0,0.0,9.0,0.0,9.0,3.0,4.0,14.0,1.0,6.0,4.0,0.0,2.0,0.0,51.0,0.0,0.0,0.0,4.0,0.0,9.0,0.0,5.0,3.0,0.0,2.0,3.0,0.0,2.0,0.0,0.0,4.0,13.0,4.0,4.0,8.0,8.0,0.0,2.0,0.0,59.0,0.39069899999999996,0.41114700000000004,0.474225,0.8365809999999999
2016-32,0.39069899999999996,16.0,0.0,0.0,0.0,0.0,10.0,1.0,0.0,1.0,14.0,1.0,1.0,0.0,0.0,0.0,0.0,72.0,36.0,26.0,0.0,7.0,7.0,0.0,0.0,4.0,5.0,18.0,2.0,7.0,0.0,0.0,0.0,0.0,4.0,35.0,4.0,12.0,1.0,34.0,0.0,0.0,0.0,10.0,10.0,3.0,18.0,49.0,4.0,4.0,0.0,3.0,10.0,3.0,14.0,41.0,0.0,0.0,14.0,3.0,19.0,6.0,5.0,9.0,4.0,3.0,6.0,2.0,2.0,0.0,59.0,0.0,0.0,1.0,12.0,0.0,4.0,0.0,12.0,0.0,0.0,3.0,8.0,0.0,2.0,0.0,4.0,22.0,18.0,20.0,12.0,12.0,0.0,0.0,0.0,0.0,60.0,0.41114700000000004,0.44551599999999997,0.677401,0.581257
2016-33,0.41114700000000004,16.0,0.0,0.0,0.0,0.0,10.0,1.0,0.0,1.0,14.0,1.0,1.0,0.0,0.0,0.0,0.0,72.0,36.0,26.0,0.0,7.0,7.0,0.0,0.0,4.0,5.0,18.0,2.0,7.0,0.0,0.0,0.0,0.0,4.0,35.0,4.0,12.0,1.0,34.0,0.0,0.0,0.0,10.0,10.0,3.0,18.0,49.0,4.0,4.0,0.0,3.0,10.0,3.0,14.0,41.0,0.0,0.0,14.0,3.0,19.0,6.0,5.0,9.0,4.0,3.0,6.0,2.0,2.0,0.0,59.0,0.0,0.0,1.0,12.0,0.0,4.0,0.0,12.0,0.0,0.0,3.0,8.0,0.0,2.0,0.0,4.0,22.0,18.0,20.0,12.0,12.0,0.0,0.0,0.0,0.0,60.0,0.44551599999999997,0.474225,0.629051,0.6006729999999999
2016-34,0.44551599999999997,16.0,0.0,0.0,0.0,0.0,10.0,1.0,0.0,1.0,14.0,1.0,1.0,0.0,0.0,0.0,0.0,72.0,36.0,26.0,0.0,7.0,7.0,0.0,0.0,4.0,5.0,18.0,2.0,7.0,0.0,0.0,0.0,0.0,4.0,35.0,4.0,12.0,1.0,34.0,0.0,0.0,0.0,10.0,10.0,3.0,18.0,49.0,4.0,4.0,0.0,3.0,10.0,3.0,14.0,41.0,0.0,0.0,14.0,3.0,19.0,6.0,5.0,9.0,4.0,3.0,6.0,2.0,2.0,0.0,59.0,0.0,0.0,1.0,12.0,0.0,4.0,0.0,12.0,0.0,0.0,3.0,8.0,0.0,2.0,0.0,4.0,22.0,18.0,20.0,12.0,12.0,0.0,0.0,0.0,0.0,60.0,0.474225,0.677401,0.628536,0.57097
2016-35,0.474225,16.0,0.0,0.0,0.0,0.0,10.0,1.0,0.0,1.0,14.0,1.0,1.0,0.0,0.0,0.0,0.0,72.0,36.0,26.0,0.0,7.0,7.0,0.0,0.0,4.0,5.0,18.0,2.0,7.0,0.0,0.0,0.0,0.0,4.0,35.0,4.0,12.0,1.0,34.0,0.0,0.0,0.0,10.0,10.0,3.0,18.0,49.0,4.0,4.0,0.0,3.0,10.0,3.0,14.0,41.0,0.0,0.0,14.0,3.0,19.0,6.0,5.0,9.0,4.0,3.0,6.0,2.0,2.0,0.0,59.0,0.0,0.0,1.0,12.0,0.0,4.0,0.0,12.0,0.0,0.0,3.0,8.0,0.0,2.0,0.0,4.0,22.0,18.0,20.0,12.0,12.0,0.0,0.0,0.0,0.0,60.0,0.677401,0.629051,0.8365809999999999,0.691365
2016-36,0.677401,22.0,12.0,36.0,0.0,24.0,11.0,0.0,0.0,2.0,19.0,0.0,1.0,0.0,1.0,0.0,0.0,53.0,28.0,51.0,0.0,0.0,11.0,0.0,0.0,3.0,11.0,18.0,0.0,15.0,0.0,17.0,6.0,6.0,19.0,45.0,0.0,15.0,1.0,53.0,0.0,0.0,6.0,8.0,10.0,10.0,11.0,43.0,0.0,0.0,3.0,0.0,11.0,10.0,13.0,27.0,13.0,13.0,8.0,0.0,18.0,8.0,3.0,19.0,1.0,2.0,0.0,0.0,4.0,0.0,59.0,0.0,0.0,1.0,12.0,4.0,8.0,0.0,14.0,0.0,2.0,8.0,2.0,2.0,5.0,0.0,6.0,19.0,21.0,13.0,11.0,6.0,11.0,0.0,0.0,2.0,48.0,0.629051,0.628536,0.581257,0.7530399999999999
2016-37,0.629051,22.0,12.0,36.0,0.0,24.0,11.0,0.0,0.0,2.0,19.0,0.0,1.0,0.0,1.0,0.0,0.0,53.0,28.0,51.0,0.0,0.0,11.0,0.0,0.0,3.0,11.0,18.0,0.0,15.0,0.0,17.0,6.0,6.0,19.0,45.0,0.0,15.0,1.0,53.0,0.0,0.0,6.0,8.0,10.0,10.0,11.0,43.0,0.0,0.0,3.0,0.0,11.0,10.0,13.0,27.0,13.0,13.0,8.0,0.0,18.0,8.0,3.0,19.0,1.0,2.0,0.0,0.0,4.0,0.0,59.0,0.0,0.0,1.0,12.0,4.0,8.0,0.0,14.0,0.0,2.0,8.0,2.0,2.0,5.0,0.0,6.0,19.0,21.0,13.0,11.0,6.0,11.0,0.0,0.0,2.0,48.0,0.628536,0.8365809999999999,0.6006729999999999,0.7612270000000001
2016-38,0.628536,22.0,12.0,36.0,0.0,24.0,11.0,0.0,0.0,2.0,19.0,0.0,1.0,0.0,1.0,0.0,0.0,53.0,28.0,51.0,0.0,0.0,11.0,0.0,0.0,3.0,11.0,18.0,0.0,15.0,0.0,17.0,6.0,6.0,19.0,45.0,0.0,15.0,1.0,53.0,0.0,0.0,6.0,8.0,10.0,10.0,11.0,43.0,0.0,0.0,3.0,0.0,11.0,10.0,13.0,27.0,13.0,13.0,8.0,0.0,18.0,8.0,3.0,19.0,1.0,2.0,0.0,0.0,4.0,0.0,59.0,0.0,0.0,1.0,12.0,4.0,8.0,0.0,14.0,0.0,2.0,8.0,2.0,2.0,5.0,0.0,6.0,19.0,21.0,13.0,11.0,6.0,11.0,0.0,0.0,2.0,48.0,0.8365809999999999,0.581257,0.57097,0.724849
