date,alabama_flu,flu,flu recovery,having the flu,flu duration,remedies for the flu,influenza a and b,cure the flu,remedies for flu,flu season,dangerous fever,break a fever,flu versus cold,how long is the flu contagious,treating flu,flu like symptoms,pneumonia,flu how long,flu and cold,flu lasts,braun thermoscan,the flu,cure flu,cold vs. flu,how long flu,how long is the flu,fever reducer,cold and flu,flu contagious period,treating the flu,incubation period for flu,reduce a fever,how long contagious,i have the flu,treat the flu,flu treatment,is the flu contagious,do i have the flu,flu 2018,cold versus flu,incubation period for the flu,flu vs cold,flu care,flu headache,flu vs. cold,human temperature,medicine for flu,flu treatments,cold vs flu,influenza type a,flu a symptoms,influenza symptoms,the flu virus,how to treat flu,type a influenza,influenza incubation period,thermoscan,normal body temperature,flu virus,how long does the flu last,fever flu,stomach flu,flu vaccine,flu cough,over the counter flu,contagious flu,flu report,symptoms,signs of flu,flu test,normal body,flu or cold,get rid of the flu,is flu contagious,ear thermometer,flu fever,early flu symptoms,how long is flu contagious,tamiflu,treatment for flu,taking temperature,exposed to flu,flu length,flu alabama,bronchitis,get over the flu,symptoms of bronchitis,what is the flu,oscillococcinum,cold or flu,flu remedies,flu in alabama,flu complications,signs of the flu,how to get rid of the flu,body temperature,target_1,target_2,target_4,target_8
2016-14,4.41285,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,24.0,36.0,0.0,0.0,0.0,1.0,32.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,4.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,19.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,11.0,3.0,0.0,4.0,13.0,4.0,0.0,0.0,4.0,0.0,66.0,0.0,0.0,23.0,6.0,6.0,6.0,3.0,4.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,38.0,0.0,3.0,2.0,0.0,2.0,4.0,0.0,0.0,4.0,5.0,43.0,3.6293599999999997,3.92021,2.5481700000000003,1.9292599999999998
2016-15,3.6293599999999997,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,24.0,36.0,0.0,0.0,0.0,1.0,32.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,4.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,19.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,11.0,3.0,0.0,4.0,13.0,4.0,0.0,0.0,4.0,0.0,66.0,0.0,0.0,23.0,6.0,6.0,6.0,3.0,4.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,38.0,0.0,3.0,2.0,0.0,2.0,4.0,0.0,0.0,4.0,5.0,43.0,3.92021,3.1061400000000003,2.51917,1.64923
2016-16,3.92021,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,24.0,36.0,0.0,0.0,0.0,1.0,32.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,4.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,19.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,11.0,3.0,0.0,4.0,13.0,4.0,0.0,0.0,4.0,0.0,66.0,0.0,0.0,23.0,6.0,6.0,6.0,3.0,4.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,38.0,0.0,3.0,2.0,0.0,2.0,4.0,0.0,0.0,4.0,5.0,43.0,3.1061400000000003,2.5481700000000003,2.69975,1.1813200000000001
2016-17,3.1061400000000003,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,24.0,36.0,0.0,0.0,0.0,1.0,32.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,4.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,19.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,11.0,3.0,0.0,4.0,13.0,4.0,0.0,0.0,4.0,0.0,66.0,0.0,0.0,23.0,6.0,6.0,6.0,3.0,4.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,38.0,0.0,3.0,2.0,0.0,2.0,4.0,0.0,0.0,4.0,5.0,43.0,2.5481700000000003,2.51917,2.23771,1.23199
2016-18,2.5481700000000003,4.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,5.0,24.0,0.0,0.0,0.0,0.0,1.0,25.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,13.0,6.0,0.0,0.0,0.0,0.0,9.0,3.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,17.0,9.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,2.0,0.0,2.0,15.0,8.0,0.0,3.0,6.0,0.0,66.0,0.0,0.0,18.0,0.0,6.0,0.0,2.0,2.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,17.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,31.0,2.51917,2.69975,1.9292599999999998,1.09025
2016-19,2.51917,4.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,5.0,24.0,0.0,0.0,0.0,0.0,1.0,25.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,13.0,6.0,0.0,0.0,0.0,0.0,9.0,3.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,17.0,9.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,2.0,0.0,2.0,15.0,8.0,0.0,3.0,6.0,0.0,66.0,0.0,0.0,18.0,0.0,6.0,0.0,2.0,2.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,17.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,31.0,2.69975,2.23771,1.64923,1.08565
2016-20,2.69975,4.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,5.0,24.0,0.0,0.0,0.0,0.0,1.0,25.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,13.0,6.0,0.0,0.0,0.0,0.0,9.0,3.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,17.0,9.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,2.0,0.0,2.0,15.0,8.0,0.0,3.0,6.0,0.0,66.0,0.0,0.0,18.0,0.0,6.0,0.0,2.0,2.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,17.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,31.0,2.23771,1.9292599999999998,1.1813200000000001,0.77436
2016-21,2.23771,4.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,5.0,24.0,0.0,0.0,0.0,0.0,1.0,25.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,13.0,6.0,0.0,0.0,0.0,0.0,9.0,3.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,17.0,9.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,2.0,0.0,2.0,15.0,8.0,0.0,3.0,6.0,0.0,66.0,0.0,0.0,18.0,0.0,6.0,0.0,2.0,2.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,17.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,31.0,1.9292599999999998,1.64923,1.23199,1.212
2016-22,1.9292599999999998,4.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,5.0,24.0,0.0,0.0,0.0,0.0,1.0,25.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,13.0,6.0,0.0,0.0,0.0,0.0,9.0,3.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,17.0,9.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,2.0,0.0,2.0,15.0,8.0,0.0,3.0,6.0,0.0,66.0,0.0,0.0,18.0,0.0,6.0,0.0,2.0,2.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,17.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,31.0,1.64923,1.1813200000000001,1.09025,0.659184
2016-23,1.64923,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,0.0,0.0,0.0,0.0,23.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,4.0,2.0,0.0,9.0,3.0,3.0,0.0,3.0,0.0,70.0,0.0,0.0,12.0,0.0,6.0,6.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,15.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,1.1813200000000001,1.23199,1.08565,0.9919879999999999
2016-24,1.1813200000000001,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,0.0,0.0,0.0,0.0,23.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,4.0,2.0,0.0,9.0,3.0,3.0,0.0,3.0,0.0,70.0,0.0,0.0,12.0,0.0,6.0,6.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,15.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,1.23199,1.09025,0.77436,1.55411
2016-25,1.23199,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,0.0,0.0,0.0,0.0,23.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,4.0,2.0,0.0,9.0,3.0,3.0,0.0,3.0,0.0,70.0,0.0,0.0,12.0,0.0,6.0,6.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,15.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,1.09025,1.08565,1.212,1.39542
2016-26,1.09025,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,0.0,0.0,0.0,0.0,23.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,4.0,2.0,0.0,9.0,3.0,3.0,0.0,3.0,0.0,70.0,0.0,0.0,12.0,0.0,6.0,6.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,15.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,1.08565,0.77436,0.659184,1.38221
2016-27,1.08565,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,36.0,0.0,0.0,1.0,1.0,25.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,4.0,0.0,4.0,4.0,0.0,0.0,0.0,22.0,3.0,0.0,2.0,7.0,3.0,3.0,0.0,3.0,0.0,64.0,0.0,0.0,35.0,6.0,6.0,6.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,20.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,35.0,0.77436,1.212,0.9919879999999999,1.3963
2016-28,0.77436,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,36.0,0.0,0.0,1.0,1.0,25.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,4.0,0.0,4.0,4.0,0.0,0.0,0.0,22.0,3.0,0.0,2.0,7.0,3.0,3.0,0.0,3.0,0.0,64.0,0.0,0.0,35.0,6.0,6.0,6.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,20.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,35.0,1.212,0.659184,1.55411,1.32311
2016-29,1.212,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,36.0,0.0,0.0,1.0,1.0,25.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,4.0,0.0,4.0,4.0,0.0,0.0,0.0,22.0,3.0,0.0,2.0,7.0,3.0,3.0,0.0,3.0,0.0,64.0,0.0,0.0,35.0,6.0,6.0,6.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,20.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,35.0,0.659184,0.9919879999999999,1.39542,1.76768
2016-30,0.659184,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,36.0,0.0,0.0,1.0,1.0,25.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,4.0,0.0,4.0,4.0,0.0,0.0,0.0,22.0,3.0,0.0,2.0,7.0,3.0,3.0,0.0,3.0,0.0,64.0,0.0,0.0,35.0,6.0,6.0,6.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,20.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,35.0,0.9919879999999999,1.55411,1.38221,1.8797
2016-31,0.9919879999999999,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,36.0,0.0,0.0,1.0,1.0,25.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,4.0,0.0,4.0,4.0,0.0,0.0,0.0,22.0,3.0,0.0,2.0,7.0,3.0,3.0,0.0,3.0,0.0,64.0,0.0,0.0,35.0,6.0,6.0,6.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,20.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,35.0,1.55411,1.39542,1.3963,1.5117200000000002
2016-32,1.55411,8.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,9.0,11.0,11.0,0.0,0.0,0.0,0.0,48.0,1.0,1.0,0.0,0.0,6.0,1.0,0.0,1.0,2.0,18.0,12.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,9.0,0.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,23.0,16.0,0.0,12.0,8.0,9.0,0.0,5.0,0.0,10.0,0.0,0.0,0.0,5.0,0.0,3.0,11.0,19.0,3.0,3.0,5.0,0.0,66.0,0.0,0.0,44.0,6.0,0.0,0.0,2.0,3.0,2.0,2.0,2.0,0.0,1.0,0.0,0.0,4.0,34.0,0.0,2.0,5.0,0.0,2.0,4.0,6.0,0.0,4.0,0.0,70.0,1.39542,1.38221,1.32311,2.22398
2016-33,1.39542,8.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,9.0,11.0,11.0,0.0,0.0,0.0,0.0,48.0,1.0,1.0,0.0,0.0,6.0,1.0,0.0,1.0,2.0,18.0,12.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,9.0,0.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,23.0,16.0,0.0,12.0,8.0,9.0,0.0,5.0,0.0,10.0,0.0,0.0,0.0,5.0,0.0,3.0,11.0,19.0,3.0,3.0,5.0,0.0,66.0,0.0,0.0,44.0,6.0,0.0,0.0,2.0,3.0,2.0,2.0,2.0,0.0,1.0,0.0,0.0,4.0,34.0,0.0,2.0,5.0,0.0,2.0,4.0,6.0,0.0,4.0,0.0,70.0,1.38221,1.3963,1.76768,1.6809
2016-34,1.38221,8.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,9.0,11.0,11.0,0.0,0.0,0.0,0.0,48.0,1.0,1.0,0.0,0.0,6.0,1.0,0.0,1.0,2.0,18.0,12.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,9.0,0.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,23.0,16.0,0.0,12.0,8.0,9.0,0.0,5.0,0.0,10.0,0.0,0.0,0.0,5.0,0.0,3.0,11.0,19.0,3.0,3.0,5.0,0.0,66.0,0.0,0.0,44.0,6.0,0.0,0.0,2.0,3.0,2.0,2.0,2.0,0.0,1.0,0.0,0.0,4.0,34.0,0.0,2.0,5.0,0.0,2.0,4.0,6.0,0.0,4.0,0.0,70.0,1.3963,1.32311,1.8797,1.99635
2016-35,1.3963,8.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,9.0,11.0,11.0,0.0,0.0,0.0,0.0,48.0,1.0,1.0,0.0,0.0,6.0,1.0,0.0,1.0,2.0,18.0,12.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,9.0,0.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,23.0,16.0,0.0,12.0,8.0,9.0,0.0,5.0,0.0,10.0,0.0,0.0,0.0,5.0,0.0,3.0,11.0,19.0,3.0,3.0,5.0,0.0,66.0,0.0,0.0,44.0,6.0,0.0,0.0,2.0,3.0,2.0,2.0,2.0,0.0,1.0,0.0,0.0,4.0,34.0,0.0,2.0,5.0,0.0,2.0,4.0,6.0,0.0,4.0,0.0,70.0,1.32311,1.76768,1.5117200000000002,2.40322
2016-36,1.32311,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,22.0,11.0,0.0,0.0,1.0,1.0,36.0,3.0,1.0,0.0,0.0,6.0,0.0,0.0,5.0,0.0,0.0,23.0,6.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,8.0,0.0,0.0,8.0,0.0,5.0,10.0,5.0,3.0,0.0,0.0,0.0,20.0,5.0,2.0,6.0,16.0,41.0,3.0,3.0,3.0,0.0,64.0,0.0,0.0,16.0,5.0,0.0,0.0,2.0,6.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,5.0,35.0,0.0,2.0,7.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,49.0,1.76768,1.8797,2.22398,2.70133
2016-37,1.76768,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,22.0,11.0,0.0,0.0,1.0,1.0,36.0,3.0,1.0,0.0,0.0,6.0,0.0,0.0,5.0,0.0,0.0,23.0,6.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,8.0,0.0,0.0,8.0,0.0,5.0,10.0,5.0,3.0,0.0,0.0,0.0,20.0,5.0,2.0,6.0,16.0,41.0,3.0,3.0,3.0,0.0,64.0,0.0,0.0,16.0,5.0,0.0,0.0,2.0,6.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,5.0,35.0,0.0,2.0,7.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,49.0,1.8797,1.5117200000000002,1.6809,2.46088
2016-38,1.8797,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,22.0,11.0,0.0,0.0,1.0,1.0,36.0,3.0,1.0,0.0,0.0,6.0,0.0,0.0,5.0,0.0,0.0,23.0,6.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,8.0,0.0,0.0,8.0,0.0,5.0,10.0,5.0,3.0,0.0,0.0,0.0,20.0,5.0,2.0,6.0,16.0,41.0,3.0,3.0,3.0,0.0,64.0,0.0,0.0,16.0,5.0,0.0,0.0,2.0,6.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,5.0,35.0,0.0,2.0,7.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,49.0,1.5117200000000002,2.22398,1.99635,2.8176200000000002
2016-39,1.5117200000000002,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,22.0,11.0,0.0,0.0,1.0,1.0,36.0,3.0,1.0,0.0,0.0,6.0,0.0,0.0,5.0,0.0,0.0,23.0,6.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,8.0,0.0,0.0,8.0,0.0,5.0,10.0,5.0,3.0,0.0,0.0,0.0,20.0,5.0,2.0,6.0,16.0,41.0,3.0,3.0,3.0,0.0,64.0,0.0,0.0,16.0,5.0,0.0,0.0,2.0,6.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,5.0,35.0,0.0,2.0,7.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,49.0,2.22398,1.6809,2.40322,2.6207700000000003
2016-40,2.22398,7.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,0.0,11.0,0.0,22.0,0.0,1.0,39.0,2.0,1.0,0.0,0.0,6.0,1.0,0.0,4.0,1.0,9.0,26.0,0.0,0.0,3.0,3.0,27.0,0.0,9.0,30.0,0.0,9.0,0.0,0.0,0.0,1.0,15.0,8.0,0.0,0.0,16.0,0.0,8.0,0.0,7.0,3.0,5.0,0.0,0.0,0.0,0.0,20.0,8.0,2.0,6.0,24.0,10.0,3.0,0.0,3.0,0.0,58.0,0.0,0.0,38.0,5.0,0.0,0.0,2.0,6.0,0.0,3.0,3.0,0.0,1.0,0.0,0.0,4.0,45.0,1.0,4.0,4.0,5.0,2.0,4.0,4.0,4.0,0.0,0.0,30.0,1.6809,1.99635,2.70133,2.6957299999999997
2016-41,1.6809,7.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,0.0,11.0,0.0,22.0,0.0,1.0,39.0,2.0,1.0,0.0,0.0,6.0,1.0,0.0,4.0,1.0,9.0,26.0,0.0,0.0,3.0,3.0,27.0,0.0,9.0,30.0,0.0,9.0,0.0,0.0,0.0,1.0,15.0,8.0,0.0,0.0,16.0,0.0,8.0,0.0,7.0,3.0,5.0,0.0,0.0,0.0,0.0,20.0,8.0,2.0,6.0,24.0,10.0,3.0,0.0,3.0,0.0,58.0,0.0,0.0,38.0,5.0,0.0,0.0,2.0,6.0,0.0,3.0,3.0,0.0,1.0,0.0,0.0,4.0,45.0,1.0,4.0,4.0,5.0,2.0,4.0,4.0,4.0,0.0,0.0,30.0,1.99635,2.40322,2.46088,2.65332
2016-42,1.99635,7.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,0.0,11.0,0.0,22.0,0.0,1.0,39.0,2.0,1.0,0.0,0.0,6.0,1.0,0.0,4.0,1.0,9.0,26.0,0.0,0.0,3.0,3.0,27.0,0.0,9.0,30.0,0.0,9.0,0.0,0.0,0.0,1.0,15.0,8.0,0.0,0.0,16.0,0.0,8.0,0.0,7.0,3.0,5.0,0.0,0.0,0.0,0.0,20.0,8.0,2.0,6.0,24.0,10.0,3.0,0.0,3.0,0.0,58.0,0.0,0.0,38.0,5.0,0.0,0.0,2.0,6.0,0.0,3.0,3.0,0.0,1.0,0.0,0.0,4.0,45.0,1.0,4.0,4.0,5.0,2.0,4.0,4.0,4.0,0.0,0.0,30.0,2.40322,2.70133,2.8176200000000002,3.8447199999999997
2016-43,2.40322,7.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,0.0,11.0,0.0,22.0,0.0,1.0,39.0,2.0,1.0,0.0,0.0,6.0,1.0,0.0,4.0,1.0,9.0,26.0,0.0,0.0,3.0,3.0,27.0,0.0,9.0,30.0,0.0,9.0,0.0,0.0,0.0,1.0,15.0,8.0,0.0,0.0,16.0,0.0,8.0,0.0,7.0,3.0,5.0,0.0,0.0,0.0,0.0,20.0,8.0,2.0,6.0,24.0,10.0,3.0,0.0,3.0,0.0,58.0,0.0,0.0,38.0,5.0,0.0,0.0,2.0,6.0,0.0,3.0,3.0,0.0,1.0,0.0,0.0,4.0,45.0,1.0,4.0,4.0,5.0,2.0,4.0,4.0,4.0,0.0,0.0,30.0,2.70133,2.46088,2.6207700000000003,4.96494
2016-44,2.70133,7.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,0.0,11.0,0.0,22.0,0.0,1.0,39.0,2.0,1.0,0.0,0.0,6.0,1.0,0.0,4.0,1.0,9.0,26.0,0.0,0.0,3.0,3.0,27.0,0.0,9.0,30.0,0.0,9.0,0.0,0.0,0.0,1.0,15.0,8.0,0.0,0.0,16.0,0.0,8.0,0.0,7.0,3.0,5.0,0.0,0.0,0.0,0.0,20.0,8.0,2.0,6.0,24.0,10.0,3.0,0.0,3.0,0.0,58.0,0.0,0.0,38.0,5.0,0.0,0.0,2.0,6.0,0.0,3.0,3.0,0.0,1.0,0.0,0.0,4.0,45.0,1.0,4.0,4.0,5.0,2.0,4.0,4.0,4.0,0.0,0.0,30.0,2.46088,2.8176200000000002,2.6957299999999997,5.47445
2016-45,2.46088,10.0,12.0,0.0,0.0,0.0,0.0,4.0,8.0,4.0,11.0,22.0,0.0,11.0,0.0,1.0,46.0,5.0,2.0,0.0,0.0,8.0,0.0,0.0,9.0,1.0,11.0,48.0,0.0,0.0,8.0,3.0,29.0,5.0,9.0,13.0,13.0,13.0,0.0,0.0,1.0,2.0,7.0,0.0,0.0,22.0,11.0,0.0,23.0,8.0,8.0,0.0,3.0,3.0,10.0,0.0,0.0,10.0,9.0,0.0,7.0,22.0,20.0,7.0,0.0,6.0,0.0,61.0,0.0,0.0,26.0,5.0,5.0,0.0,4.0,7.0,0.0,3.0,9.0,1.0,1.0,1.0,1.0,2.0,44.0,2.0,2.0,5.0,2.0,2.0,3.0,5.0,0.0,3.0,5.0,62.0,2.8176200000000002,2.6207700000000003,2.65332,4.38736
