date,maryland_flu,flu,flu recovery,having the flu,bird flu,flu duration,flu in children,influenza a and b,cure the flu,remedies for flu,flu shots,dangerous fever,break a fever,flu versus cold,medicine for the flu,treating flu,pneumonia,flu how long,flu and cold,flu lasts,braun thermoscan,the flu,flu maryland,flu game,cure flu,cold vs. flu,how long is the flu,symptoms of flu,fever reducer,cold and flu,treating the flu,flu children,incubation period for flu,reduce a fever,i have the flu,low body,treat the flu,flu treatment,do i have the flu,flu shot,flu 2018,cold versus flu,flu vs cold,flu and fever,flu care,flu headache,human temperature,high fever,medicine for flu,flu treatments,influenza type a,fight the flu,influenza symptoms,the flu virus,reduce fever,cdc,type a influenza,influenza incubation period,normal body temperature,how to treat the flu,flu virus,how long does the flu last,stomach flu,how long does flu last,swine flu,flu vaccine,over the counter flu,contagious flu,what to do if you have the flu,flu report,fever,signs of flu,over the counter flu medicine,the flu symptoms,flu or cold,get rid of the flu,is flu contagious,flu germs,flu fever,early flu symptoms,stomach,how long is flu contagious,treatment for flu,cdc flu,taking temperature,exposed to flu,flu length,bronchitis,get over the flu,symptoms of bronchitis,oscillococcinum,cold or flu,flu medicine,flu remedies,signs of the flu,treat flu,how to get rid of the flu,body temperature,target
2017-13,3.57217,13.0,2.0,4.0,6.0,0.0,0.0,20.0,10.0,10.0,2.0,0.0,4.0,0.0,1.0,1.0,49.0,6.0,2.0,0.0,0.0,13.0,3.0,11.0,3.0,0.0,0.0,15.0,0.0,8.0,0.0,8.0,8.0,0.0,25.0,49.0,0.0,12.0,0.0,2.0,0.0,0.0,8.0,24.0,16.0,8.0,37.0,31.0,18.0,0.0,11.0,0.0,33.0,44.0,1.0,35.0,0.0,0.0,8.0,0.0,20.0,12.0,17.0,5.0,4.0,8.0,0.0,9.0,0.0,0.0,66.0,1.0,0.0,3.0,6.0,6.0,0.0,0.0,1.0,0.0,73.0,0.0,10.0,5.0,10.0,0.0,1.0,45.0,1.0,2.0,0.0,7.0,22.0,0.0,3.0,3.0,0.0,61.0,2.35602
2017-14,2.35602,7.0,0.0,0.0,6.0,2.0,10.0,0.0,10.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,34.0,2.0,2.0,0.0,0.0,6.0,3.0,7.0,3.0,0.0,2.0,7.0,2.0,3.0,0.0,8.0,8.0,16.0,0.0,55.0,6.0,6.0,0.0,2.0,0.0,0.0,16.0,12.0,20.0,8.0,49.0,49.0,0.0,0.0,0.0,0.0,11.0,11.0,1.0,32.0,0.0,0.0,16.0,4.0,8.0,4.0,9.0,3.0,2.0,4.0,0.0,0.0,0.0,0.0,59.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,2.0,0.0,0.0,7.0,7.0,0.0,3.0,3.0,66.0,1.83007
2017-15,1.83007,7.0,0.0,0.0,6.0,2.0,10.0,0.0,10.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,34.0,2.0,2.0,0.0,0.0,6.0,3.0,7.0,3.0,0.0,2.0,7.0,2.0,3.0,0.0,8.0,8.0,16.0,0.0,55.0,6.0,6.0,0.0,2.0,0.0,0.0,16.0,12.0,20.0,8.0,49.0,49.0,0.0,0.0,0.0,0.0,11.0,11.0,1.0,32.0,0.0,0.0,16.0,4.0,8.0,4.0,9.0,3.0,2.0,4.0,0.0,0.0,0.0,0.0,59.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,2.0,0.0,0.0,7.0,7.0,0.0,3.0,3.0,66.0,1.31684
2017-16,1.31684,7.0,0.0,0.0,6.0,2.0,10.0,0.0,10.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,34.0,2.0,2.0,0.0,0.0,6.0,3.0,7.0,3.0,0.0,2.0,7.0,2.0,3.0,0.0,8.0,8.0,16.0,0.0,55.0,6.0,6.0,0.0,2.0,0.0,0.0,16.0,12.0,20.0,8.0,49.0,49.0,0.0,0.0,0.0,0.0,11.0,11.0,1.0,32.0,0.0,0.0,16.0,4.0,8.0,4.0,9.0,3.0,2.0,4.0,0.0,0.0,0.0,0.0,59.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,2.0,0.0,0.0,7.0,7.0,0.0,3.0,3.0,66.0,1.15975
2017-17,1.15975,7.0,0.0,0.0,6.0,2.0,10.0,0.0,10.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,34.0,2.0,2.0,0.0,0.0,6.0,3.0,7.0,3.0,0.0,2.0,7.0,2.0,3.0,0.0,8.0,8.0,16.0,0.0,55.0,6.0,6.0,0.0,2.0,0.0,0.0,16.0,12.0,20.0,8.0,49.0,49.0,0.0,0.0,0.0,0.0,11.0,11.0,1.0,32.0,0.0,0.0,16.0,4.0,8.0,4.0,9.0,3.0,2.0,4.0,0.0,0.0,0.0,0.0,59.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,2.0,0.0,0.0,7.0,7.0,0.0,3.0,3.0,66.0,0.857281
2017-18,0.857281,7.0,0.0,0.0,6.0,2.0,10.0,0.0,10.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,34.0,2.0,2.0,0.0,0.0,6.0,3.0,7.0,3.0,0.0,2.0,7.0,2.0,3.0,0.0,8.0,8.0,16.0,0.0,55.0,6.0,6.0,0.0,2.0,0.0,0.0,16.0,12.0,20.0,8.0,49.0,49.0,0.0,0.0,0.0,0.0,11.0,11.0,1.0,32.0,0.0,0.0,16.0,4.0,8.0,4.0,9.0,3.0,2.0,4.0,0.0,0.0,0.0,0.0,59.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,2.0,0.0,0.0,7.0,7.0,0.0,3.0,3.0,66.0,0.902109
2017-19,0.902109,6.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,5.0,0.0,0.0,0.0,36.0,2.0,1.0,0.0,0.0,6.0,6.0,4.0,3.0,0.0,2.0,0.0,0.0,5.0,0.0,9.0,0.0,9.0,0.0,53.0,7.0,7.0,0.0,2.0,0.0,0.0,9.0,13.0,0.0,9.0,13.0,80.0,0.0,0.0,0.0,0.0,24.0,0.0,1.0,35.0,0.0,0.0,4.0,0.0,9.0,4.0,10.0,2.0,2.0,4.0,0.0,3.0,0.0,0.0,62.0,0.0,0.0,1.0,7.0,0.0,7.0,0.0,1.0,0.0,78.0,0.0,5.0,5.0,5.0,0.0,0.0,33.0,0.0,1.0,0.0,8.0,8.0,0.0,3.0,3.0,0.0,29.0,1.3683299999999998
2017-20,1.3683299999999998,6.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,5.0,0.0,0.0,0.0,36.0,2.0,1.0,0.0,0.0,6.0,6.0,4.0,3.0,0.0,2.0,0.0,0.0,5.0,0.0,9.0,0.0,9.0,0.0,53.0,7.0,7.0,0.0,2.0,0.0,0.0,9.0,13.0,0.0,9.0,13.0,80.0,0.0,0.0,0.0,0.0,24.0,0.0,1.0,35.0,0.0,0.0,4.0,0.0,9.0,4.0,10.0,2.0,2.0,4.0,0.0,3.0,0.0,0.0,62.0,0.0,0.0,1.0,7.0,0.0,7.0,0.0,1.0,0.0,78.0,0.0,5.0,5.0,5.0,0.0,0.0,33.0,0.0,1.0,0.0,8.0,8.0,0.0,3.0,3.0,0.0,29.0,0.842793
2017-21,0.842793,6.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,5.0,0.0,0.0,0.0,36.0,2.0,1.0,0.0,0.0,6.0,6.0,4.0,3.0,0.0,2.0,0.0,0.0,5.0,0.0,9.0,0.0,9.0,0.0,53.0,7.0,7.0,0.0,2.0,0.0,0.0,9.0,13.0,0.0,9.0,13.0,80.0,0.0,0.0,0.0,0.0,24.0,0.0,1.0,35.0,0.0,0.0,4.0,0.0,9.0,4.0,10.0,2.0,2.0,4.0,0.0,3.0,0.0,0.0,62.0,0.0,0.0,1.0,7.0,0.0,7.0,0.0,1.0,0.0,78.0,0.0,5.0,5.0,5.0,0.0,0.0,33.0,0.0,1.0,0.0,8.0,8.0,0.0,3.0,3.0,0.0,29.0,1.2579799999999999
2017-22,1.2579799999999999,6.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,5.0,0.0,0.0,0.0,36.0,2.0,1.0,0.0,0.0,6.0,6.0,4.0,3.0,0.0,2.0,0.0,0.0,5.0,0.0,9.0,0.0,9.0,0.0,53.0,7.0,7.0,0.0,2.0,0.0,0.0,9.0,13.0,0.0,9.0,13.0,80.0,0.0,0.0,0.0,0.0,24.0,0.0,1.0,35.0,0.0,0.0,4.0,0.0,9.0,4.0,10.0,2.0,2.0,4.0,0.0,3.0,0.0,0.0,62.0,0.0,0.0,1.0,7.0,0.0,7.0,0.0,1.0,0.0,78.0,0.0,5.0,5.0,5.0,0.0,0.0,33.0,0.0,1.0,0.0,8.0,8.0,0.0,3.0,3.0,0.0,29.0,0.9696299999999999
2017-23,0.9696299999999999,6.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,11.0,0.0,3.0,2.0,0.0,0.0,0.0,33.0,1.0,1.0,0.0,0.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,9.0,7.0,46.0,0.0,0.0,0.0,4.0,0.0,0.0,13.0,9.0,0.0,0.0,13.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,24.0,0.0,7.0,0.0,8.0,0.0,4.0,9.0,0.0,0.0,0.0,0.0,54.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,1.0,0.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,38.0,1.22888
2017-24,1.22888,6.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,11.0,0.0,3.0,2.0,0.0,0.0,0.0,33.0,1.0,1.0,0.0,0.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,9.0,7.0,46.0,0.0,0.0,0.0,4.0,0.0,0.0,13.0,9.0,0.0,0.0,13.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,24.0,0.0,7.0,0.0,8.0,0.0,4.0,9.0,0.0,0.0,0.0,0.0,54.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,1.0,0.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,38.0,1.06998
2017-25,1.06998,6.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,11.0,0.0,3.0,2.0,0.0,0.0,0.0,33.0,1.0,1.0,0.0,0.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,9.0,7.0,46.0,0.0,0.0,0.0,4.0,0.0,0.0,13.0,9.0,0.0,0.0,13.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,24.0,0.0,7.0,0.0,8.0,0.0,4.0,9.0,0.0,0.0,0.0,0.0,54.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,1.0,0.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,38.0,1.28205
2017-26,1.28205,6.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,11.0,0.0,3.0,2.0,0.0,0.0,0.0,33.0,1.0,1.0,0.0,0.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,9.0,7.0,46.0,0.0,0.0,0.0,4.0,0.0,0.0,13.0,9.0,0.0,0.0,13.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,24.0,0.0,7.0,0.0,8.0,0.0,4.0,9.0,0.0,0.0,0.0,0.0,54.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,1.0,0.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,38.0,1.3690799999999999
2017-27,1.3690799999999999,8.0,0.0,0.0,5.0,2.0,0.0,0.0,10.0,0.0,11.0,0.0,2.0,0.0,0.0,0.0,32.0,3.0,1.0,0.0,0.0,3.0,3.0,10.0,6.0,0.0,2.0,10.0,0.0,5.0,0.0,0.0,0.0,0.0,6.0,25.0,0.0,6.0,0.0,8.0,0.0,0.0,0.0,8.0,12.0,16.0,25.0,19.0,0.0,6.0,0.0,0.0,0.0,11.0,0.0,32.0,0.0,0.0,8.0,0.0,8.0,4.0,9.0,2.0,3.0,14.0,3.0,3.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,0.0,0.0,7.0,5.0,0.0,0.0,28.0,0.0,1.0,0.0,0.0,8.0,0.0,3.0,0.0,0.0,42.0,1.6493099999999998
2017-28,1.6493099999999998,8.0,0.0,0.0,5.0,2.0,0.0,0.0,10.0,0.0,11.0,0.0,2.0,0.0,0.0,0.0,32.0,3.0,1.0,0.0,0.0,3.0,3.0,10.0,6.0,0.0,2.0,10.0,0.0,5.0,0.0,0.0,0.0,0.0,6.0,25.0,0.0,6.0,0.0,8.0,0.0,0.0,0.0,8.0,12.0,16.0,25.0,19.0,0.0,6.0,0.0,0.0,0.0,11.0,0.0,32.0,0.0,0.0,8.0,0.0,8.0,4.0,9.0,2.0,3.0,14.0,3.0,3.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,0.0,0.0,7.0,5.0,0.0,0.0,28.0,0.0,1.0,0.0,0.0,8.0,0.0,3.0,0.0,0.0,42.0,0.8880629999999999
2017-29,0.8880629999999999,8.0,0.0,0.0,5.0,2.0,0.0,0.0,10.0,0.0,11.0,0.0,2.0,0.0,0.0,0.0,32.0,3.0,1.0,0.0,0.0,3.0,3.0,10.0,6.0,0.0,2.0,10.0,0.0,5.0,0.0,0.0,0.0,0.0,6.0,25.0,0.0,6.0,0.0,8.0,0.0,0.0,0.0,8.0,12.0,16.0,25.0,19.0,0.0,6.0,0.0,0.0,0.0,11.0,0.0,32.0,0.0,0.0,8.0,0.0,8.0,4.0,9.0,2.0,3.0,14.0,3.0,3.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,0.0,0.0,7.0,5.0,0.0,0.0,28.0,0.0,1.0,0.0,0.0,8.0,0.0,3.0,0.0,0.0,42.0,1.0459200000000002
2017-30,1.0459200000000002,8.0,0.0,0.0,5.0,2.0,0.0,0.0,10.0,0.0,11.0,0.0,2.0,0.0,0.0,0.0,32.0,3.0,1.0,0.0,0.0,3.0,3.0,10.0,6.0,0.0,2.0,10.0,0.0,5.0,0.0,0.0,0.0,0.0,6.0,25.0,0.0,6.0,0.0,8.0,0.0,0.0,0.0,8.0,12.0,16.0,25.0,19.0,0.0,6.0,0.0,0.0,0.0,11.0,0.0,32.0,0.0,0.0,8.0,0.0,8.0,4.0,9.0,2.0,3.0,14.0,3.0,3.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,0.0,0.0,7.0,5.0,0.0,0.0,28.0,0.0,1.0,0.0,0.0,8.0,0.0,3.0,0.0,0.0,42.0,1.0744200000000002
2017-31,1.0744200000000002,8.0,0.0,0.0,5.0,2.0,0.0,0.0,10.0,0.0,11.0,0.0,2.0,0.0,0.0,0.0,32.0,3.0,1.0,0.0,0.0,3.0,3.0,10.0,6.0,0.0,2.0,10.0,0.0,5.0,0.0,0.0,0.0,0.0,6.0,25.0,0.0,6.0,0.0,8.0,0.0,0.0,0.0,8.0,12.0,16.0,25.0,19.0,0.0,6.0,0.0,0.0,0.0,11.0,0.0,32.0,0.0,0.0,8.0,0.0,8.0,4.0,9.0,2.0,3.0,14.0,3.0,3.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,0.0,0.0,7.0,5.0,0.0,0.0,28.0,0.0,1.0,0.0,0.0,8.0,0.0,3.0,0.0,0.0,42.0,0.8563270000000001
2017-32,0.8563270000000001,21.0,0.0,0.0,3.0,0.0,10.0,0.0,0.0,0.0,31.0,2.0,0.0,0.0,0.0,1.0,51.0,3.0,3.0,0.0,0.0,11.0,11.0,4.0,3.0,0.0,2.0,7.0,2.0,20.0,0.0,24.0,8.0,0.0,9.0,56.0,0.0,6.0,0.0,31.0,1.0,0.0,16.0,8.0,8.0,21.0,6.0,43.0,6.0,6.0,11.0,0.0,11.0,17.0,0.0,29.0,0.0,0.0,21.0,0.0,21.0,8.0,14.0,3.0,51.0,30.0,3.0,8.0,0.0,0.0,70.0,0.0,0.0,1.0,26.0,0.0,13.0,0.0,0.0,0.0,72.0,0.0,5.0,12.0,5.0,0.0,1.0,46.0,0.0,2.0,7.0,30.0,7.0,15.0,0.0,0.0,0.0,61.0,0.9176860000000001
2017-33,0.9176860000000001,21.0,0.0,0.0,3.0,0.0,10.0,0.0,0.0,0.0,31.0,2.0,0.0,0.0,0.0,1.0,51.0,3.0,3.0,0.0,0.0,11.0,11.0,4.0,3.0,0.0,2.0,7.0,2.0,20.0,0.0,24.0,8.0,0.0,9.0,56.0,0.0,6.0,0.0,31.0,1.0,0.0,16.0,8.0,8.0,21.0,6.0,43.0,6.0,6.0,11.0,0.0,11.0,17.0,0.0,29.0,0.0,0.0,21.0,0.0,21.0,8.0,14.0,3.0,51.0,30.0,3.0,8.0,0.0,0.0,70.0,0.0,0.0,1.0,26.0,0.0,13.0,0.0,0.0,0.0,72.0,0.0,5.0,12.0,5.0,0.0,1.0,46.0,0.0,2.0,7.0,30.0,7.0,15.0,0.0,0.0,0.0,61.0,0.962269
2017-34,0.962269,21.0,0.0,0.0,3.0,0.0,10.0,0.0,0.0,0.0,31.0,2.0,0.0,0.0,0.0,1.0,51.0,3.0,3.0,0.0,0.0,11.0,11.0,4.0,3.0,0.0,2.0,7.0,2.0,20.0,0.0,24.0,8.0,0.0,9.0,56.0,0.0,6.0,0.0,31.0,1.0,0.0,16.0,8.0,8.0,21.0,6.0,43.0,6.0,6.0,11.0,0.0,11.0,17.0,0.0,29.0,0.0,0.0,21.0,0.0,21.0,8.0,14.0,3.0,51.0,30.0,3.0,8.0,0.0,0.0,70.0,0.0,0.0,1.0,26.0,0.0,13.0,0.0,0.0,0.0,72.0,0.0,5.0,12.0,5.0,0.0,1.0,46.0,0.0,2.0,7.0,30.0,7.0,15.0,0.0,0.0,0.0,61.0,1.1860600000000001
2017-35,1.1860600000000001,21.0,0.0,0.0,3.0,0.0,10.0,0.0,0.0,0.0,31.0,2.0,0.0,0.0,0.0,1.0,51.0,3.0,3.0,0.0,0.0,11.0,11.0,4.0,3.0,0.0,2.0,7.0,2.0,20.0,0.0,24.0,8.0,0.0,9.0,56.0,0.0,6.0,0.0,31.0,1.0,0.0,16.0,8.0,8.0,21.0,6.0,43.0,6.0,6.0,11.0,0.0,11.0,17.0,0.0,29.0,0.0,0.0,21.0,0.0,21.0,8.0,14.0,3.0,51.0,30.0,3.0,8.0,0.0,0.0,70.0,0.0,0.0,1.0,26.0,0.0,13.0,0.0,0.0,0.0,72.0,0.0,5.0,12.0,5.0,0.0,1.0,46.0,0.0,2.0,7.0,30.0,7.0,15.0,0.0,0.0,0.0,61.0,1.45644
2017-36,1.45644,28.0,0.0,6.0,4.0,2.0,0.0,0.0,0.0,10.0,69.0,4.0,3.0,0.0,0.0,0.0,56.0,6.0,2.0,0.0,1.0,18.0,12.0,8.0,3.0,0.0,2.0,13.0,2.0,10.0,0.0,12.0,8.0,0.0,15.0,53.0,6.0,18.0,0.0,62.0,0.0,0.0,16.0,8.0,31.0,8.0,18.0,30.0,0.0,6.0,0.0,0.0,11.0,11.0,1.0,35.0,0.0,0.0,8.0,0.0,18.0,12.0,15.0,3.0,5.0,49.0,3.0,4.0,0.0,0.0,58.0,1.0,0.0,1.0,6.0,0.0,6.0,0.0,1.0,0.0,71.0,0.0,5.0,37.0,9.0,0.0,1.0,51.0,2.0,2.0,7.0,7.0,7.0,14.0,4.0,6.0,0.0,59.0,0.9967379999999999
2017-37,0.9967379999999999,28.0,0.0,6.0,4.0,2.0,0.0,0.0,0.0,10.0,69.0,4.0,3.0,0.0,0.0,0.0,56.0,6.0,2.0,0.0,1.0,18.0,12.0,8.0,3.0,0.0,2.0,13.0,2.0,10.0,0.0,12.0,8.0,0.0,15.0,53.0,6.0,18.0,0.0,62.0,0.0,0.0,16.0,8.0,31.0,8.0,18.0,30.0,0.0,6.0,0.0,0.0,11.0,11.0,1.0,35.0,0.0,0.0,8.0,0.0,18.0,12.0,15.0,3.0,5.0,49.0,3.0,4.0,0.0,0.0,58.0,1.0,0.0,1.0,6.0,0.0,6.0,0.0,1.0,0.0,71.0,0.0,5.0,37.0,9.0,0.0,1.0,51.0,2.0,2.0,7.0,7.0,7.0,14.0,4.0,6.0,0.0,59.0,1.2177200000000001
2017-38,1.2177200000000001,28.0,0.0,6.0,4.0,2.0,0.0,0.0,0.0,10.0,69.0,4.0,3.0,0.0,0.0,0.0,56.0,6.0,2.0,0.0,1.0,18.0,12.0,8.0,3.0,0.0,2.0,13.0,2.0,10.0,0.0,12.0,8.0,0.0,15.0,53.0,6.0,18.0,0.0,62.0,0.0,0.0,16.0,8.0,31.0,8.0,18.0,30.0,0.0,6.0,0.0,0.0,11.0,11.0,1.0,35.0,0.0,0.0,8.0,0.0,18.0,12.0,15.0,3.0,5.0,49.0,3.0,4.0,0.0,0.0,58.0,1.0,0.0,1.0,6.0,0.0,6.0,0.0,1.0,0.0,71.0,0.0,5.0,37.0,9.0,0.0,1.0,51.0,2.0,2.0,7.0,7.0,7.0,14.0,4.0,6.0,0.0,59.0,1.0841
2017-39,1.0841,28.0,0.0,6.0,4.0,2.0,0.0,0.0,0.0,10.0,69.0,4.0,3.0,0.0,0.0,0.0,56.0,6.0,2.0,0.0,1.0,18.0,12.0,8.0,3.0,0.0,2.0,13.0,2.0,10.0,0.0,12.0,8.0,0.0,15.0,53.0,6.0,18.0,0.0,62.0,0.0,0.0,16.0,8.0,31.0,8.0,18.0,30.0,0.0,6.0,0.0,0.0,11.0,11.0,1.0,35.0,0.0,0.0,8.0,0.0,18.0,12.0,15.0,3.0,5.0,49.0,3.0,4.0,0.0,0.0,58.0,1.0,0.0,1.0,6.0,0.0,6.0,0.0,1.0,0.0,71.0,0.0,5.0,37.0,9.0,0.0,1.0,51.0,2.0,2.0,7.0,7.0,7.0,14.0,4.0,6.0,0.0,59.0,0.7683979999999999
2017-40,0.7683979999999999,21.0,0.0,2.0,8.0,0.0,9.0,9.0,9.0,14.0,28.0,6.0,2.0,0.0,0.0,0.0,64.0,5.0,3.0,0.0,0.0,16.0,20.0,2.0,5.0,0.0,0.0,9.0,0.0,15.0,7.0,7.0,7.0,7.0,6.0,67.0,8.0,6.0,0.0,32.0,1.0,0.0,7.0,18.0,22.0,7.0,17.0,61.0,11.0,0.0,0.0,0.0,15.0,20.0,1.0,29.0,0.0,0.0,17.0,4.0,17.0,7.0,24.0,3.0,2.0,21.0,2.0,6.0,0.0,0.0,63.0,1.0,0.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,77.0,0.0,4.0,19.0,4.0,0.0,0.0,66.0,0.0,4.0,7.0,0.0,54.0,20.0,6.0,8.0,3.0,54.0,0.9454950000000001
2017-41,0.9454950000000001,21.0,0.0,2.0,8.0,0.0,9.0,9.0,9.0,14.0,28.0,6.0,2.0,0.0,0.0,0.0,64.0,5.0,3.0,0.0,0.0,16.0,20.0,2.0,5.0,0.0,0.0,9.0,0.0,15.0,7.0,7.0,7.0,7.0,6.0,67.0,8.0,6.0,0.0,32.0,1.0,0.0,7.0,18.0,22.0,7.0,17.0,61.0,11.0,0.0,0.0,0.0,15.0,20.0,1.0,29.0,0.0,0.0,17.0,4.0,17.0,7.0,24.0,3.0,2.0,21.0,2.0,6.0,0.0,0.0,63.0,1.0,0.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,77.0,0.0,4.0,19.0,4.0,0.0,0.0,66.0,0.0,4.0,7.0,0.0,54.0,20.0,6.0,8.0,3.0,54.0,0.805459
2017-42,0.805459,21.0,0.0,2.0,8.0,0.0,9.0,9.0,9.0,14.0,28.0,6.0,2.0,0.0,0.0,0.0,64.0,5.0,3.0,0.0,0.0,16.0,20.0,2.0,5.0,0.0,0.0,9.0,0.0,15.0,7.0,7.0,7.0,7.0,6.0,67.0,8.0,6.0,0.0,32.0,1.0,0.0,7.0,18.0,22.0,7.0,17.0,61.0,11.0,0.0,0.0,0.0,15.0,20.0,1.0,29.0,0.0,0.0,17.0,4.0,17.0,7.0,24.0,3.0,2.0,21.0,2.0,6.0,0.0,0.0,63.0,1.0,0.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,77.0,0.0,4.0,19.0,4.0,0.0,0.0,66.0,0.0,4.0,7.0,0.0,54.0,20.0,6.0,8.0,3.0,54.0,0.906307
