date,district_of_columbia_flu,flu,flu recovery,having the flu,bird flu,flu duration,flu in children,influenza a and b,cure the flu,remedies for flu,flu shots,dangerous fever,break a fever,dc flu,how long is the flu contagious,medicine for the flu,treating flu,flu like symptoms,flu how long,fever cough,flu and cold,flu lasts,the flu,flu symptoms,flu shot cvs,flu game,cold vs. flu,how long flu,how long is the flu,symptoms of flu,cold and flu,flu contagious period,treating the flu,flu children,reduce a fever,how long contagious,i have the flu,low body,flu treatment,is the flu contagious,do i have the flu,flu shot,incubation period for the flu,flu vs cold,flu and fever,flu care,flu vs. cold,human temperature,high fever,spanish flu,flu treatments,cold vs flu,influenza type a,fight the flu,the flu virus,how to treat flu,reduce fever,cdc,cold symptoms,influenza incubation period,thermoscan,normal body temperature,flu virus,how long does the flu last,fever flu,stomach flu,swine flu,flu vaccine,flu cough,over the counter flu,what to do if you have the flu,flu report,signs of flu,over the counter flu medicine,flu or cold,get rid of the flu,is flu contagious,flu germs,flu fever,early flu symptoms,how long is flu contagious,symptoms of the flu,cdc flu,taking temperature,exposed to flu,flu contagious,bronchitis,get over the flu,stomach flu symptoms,symptoms of bronchitis,cold or flu,flu medicine,flu remedies,flu complications,treat flu,how to get rid of the flu,body temperature,target
2011-21,2.08451,4.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,17.0,43.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,46.0,14.0,0.0,0.0,14.0,6.0,0.0,6.0,20.0,10.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,13.0,13.0,0.0,0.0,12.0,0.0,0.0,0.0,36.0,0.0,0.0,3.0,20.0,0.0,0.0,0.0,8.0,0.0,51.0,2.3767099999999997
2011-22,2.3767099999999997,4.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,17.0,43.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,46.0,14.0,0.0,0.0,14.0,6.0,0.0,6.0,20.0,10.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,13.0,13.0,0.0,0.0,12.0,0.0,0.0,0.0,36.0,0.0,0.0,3.0,20.0,0.0,0.0,0.0,8.0,0.0,51.0,2.3967400000000003
2011-23,2.3967400000000003,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,24.0,5.0,0.0,9.0,0.0,3.0,1.0,0.0,1.0,0.0,6.0,0.0,6.0,17.0,0.0,0.0,0.0,0.0,22.0,0.0,27.0,0.0,0.0,0.0,2.0,0.0,0.0,16.0,0.0,0.0,17.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,38.0,25.0,0.0,0.0,22.0,0.0,0.0,0.0,12.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,3.0,6.0,20.0,0.0,0.0,0.0,0.0,0.0,39.0,2.72306
2011-24,2.72306,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,24.0,5.0,0.0,9.0,0.0,3.0,1.0,0.0,1.0,0.0,6.0,0.0,6.0,17.0,0.0,0.0,0.0,0.0,22.0,0.0,27.0,0.0,0.0,0.0,2.0,0.0,0.0,16.0,0.0,0.0,17.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,38.0,25.0,0.0,0.0,22.0,0.0,0.0,0.0,12.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,3.0,6.0,20.0,0.0,0.0,0.0,0.0,0.0,39.0,1.9452900000000002
2011-25,1.9452900000000002,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,24.0,5.0,0.0,9.0,0.0,3.0,1.0,0.0,1.0,0.0,6.0,0.0,6.0,17.0,0.0,0.0,0.0,0.0,22.0,0.0,27.0,0.0,0.0,0.0,2.0,0.0,0.0,16.0,0.0,0.0,17.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,38.0,25.0,0.0,0.0,22.0,0.0,0.0,0.0,12.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,3.0,6.0,20.0,0.0,0.0,0.0,0.0,0.0,39.0,2.40416
2011-26,2.40416,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,24.0,5.0,0.0,9.0,0.0,3.0,1.0,0.0,1.0,0.0,6.0,0.0,6.0,17.0,0.0,0.0,0.0,0.0,22.0,0.0,27.0,0.0,0.0,0.0,2.0,0.0,0.0,16.0,0.0,0.0,17.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,38.0,25.0,0.0,0.0,22.0,0.0,0.0,0.0,12.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,3.0,6.0,20.0,0.0,0.0,0.0,0.0,0.0,39.0,1.8218599999999998
2011-27,1.8218599999999998,6.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,4.0,0.0,2.0,4.0,1.0,0.0,0.0,0.0,0.0,5.0,8.0,0.0,0.0,0.0,0.0,10.0,0.0,16.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,17.0,41.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,43.0,24.0,0.0,0.0,0.0,8.0,0.0,6.0,14.0,0.0,9.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,13.0,12.0,0.0,0.0,0.0,12.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,37.0,3.40909
2011-28,3.40909,6.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,4.0,0.0,2.0,4.0,1.0,0.0,0.0,0.0,0.0,5.0,8.0,0.0,0.0,0.0,0.0,10.0,0.0,16.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,17.0,41.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,43.0,24.0,0.0,0.0,0.0,8.0,0.0,6.0,14.0,0.0,9.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,13.0,12.0,0.0,0.0,0.0,12.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,37.0,1.97669
2011-29,1.97669,6.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,4.0,0.0,2.0,4.0,1.0,0.0,0.0,0.0,0.0,5.0,8.0,0.0,0.0,0.0,0.0,10.0,0.0,16.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,17.0,41.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,43.0,24.0,0.0,0.0,0.0,8.0,0.0,6.0,14.0,0.0,9.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,13.0,12.0,0.0,0.0,0.0,12.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,37.0,2.0114900000000002
2011-30,2.0114900000000002,6.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,4.0,0.0,2.0,4.0,1.0,0.0,0.0,0.0,0.0,5.0,8.0,0.0,0.0,0.0,0.0,10.0,0.0,16.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,17.0,41.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,43.0,24.0,0.0,0.0,0.0,8.0,0.0,6.0,14.0,0.0,9.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,13.0,12.0,0.0,0.0,0.0,12.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,37.0,1.98068
2011-31,1.98068,6.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,4.0,0.0,2.0,4.0,1.0,0.0,0.0,0.0,0.0,5.0,8.0,0.0,0.0,0.0,0.0,10.0,0.0,16.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,17.0,41.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,43.0,24.0,0.0,0.0,0.0,8.0,0.0,6.0,14.0,0.0,9.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,13.0,12.0,0.0,0.0,0.0,12.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,37.0,1.9722400000000002
2011-32,1.9722400000000002,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,5.0,24.0,0.0,0.0,0.0,10.0,5.0,0.0,0.0,8.0,8.0,3.0,1.0,0.0,6.0,0.0,6.0,0.0,0.0,0.0,9.0,0.0,27.0,11.0,44.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,26.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,48.0,22.0,0.0,0.0,11.0,12.0,6.0,12.0,6.0,7.0,29.0,10.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,13.0,50.0,12.0,0.0,0.0,31.0,0.0,0.0,6.0,0.0,20.0,0.0,0.0,9.0,0.0,61.0,2.39398
2011-33,2.39398,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,5.0,24.0,0.0,0.0,0.0,10.0,5.0,0.0,0.0,8.0,8.0,3.0,1.0,0.0,6.0,0.0,6.0,0.0,0.0,0.0,9.0,0.0,27.0,11.0,44.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,26.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,48.0,22.0,0.0,0.0,11.0,12.0,6.0,12.0,6.0,7.0,29.0,10.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,13.0,50.0,12.0,0.0,0.0,31.0,0.0,0.0,6.0,0.0,20.0,0.0,0.0,9.0,0.0,61.0,2.99927
2011-34,2.99927,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,5.0,24.0,0.0,0.0,0.0,10.0,5.0,0.0,0.0,8.0,8.0,3.0,1.0,0.0,6.0,0.0,6.0,0.0,0.0,0.0,9.0,0.0,27.0,11.0,44.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,26.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,48.0,22.0,0.0,0.0,11.0,12.0,6.0,12.0,6.0,7.0,29.0,10.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,13.0,50.0,12.0,0.0,0.0,31.0,0.0,0.0,6.0,0.0,20.0,0.0,0.0,9.0,0.0,61.0,2.41935
2011-35,2.41935,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,5.0,24.0,0.0,0.0,0.0,10.0,5.0,0.0,0.0,8.0,8.0,3.0,1.0,0.0,6.0,0.0,6.0,0.0,0.0,0.0,9.0,0.0,27.0,11.0,44.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,26.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,48.0,22.0,0.0,0.0,11.0,12.0,6.0,12.0,6.0,7.0,29.0,10.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,13.0,50.0,12.0,0.0,0.0,31.0,0.0,0.0,6.0,0.0,20.0,0.0,0.0,9.0,0.0,61.0,4.17007
2011-36,4.17007,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0,0.0,7.0,0.0,0.0,0.0,53.0,13.0,4.0,9.0,0.0,20.0,16.0,4.0,0.0,0.0,16.0,0.0,31.0,16.0,0.0,0.0,8.0,0.0,34.0,10.0,34.0,0.0,0.0,0.0,42.0,0.0,15.0,0.0,15.0,0.0,16.0,47.0,16.0,0.0,24.0,0.0,0.0,0.0,0.0,1.0,44.0,36.0,0.0,0.0,13.0,16.0,5.0,11.0,5.0,13.0,48.0,4.0,0.0,0.0,0.0,28.0,0.0,30.0,0.0,0.0,0.0,24.0,0.0,0.0,35.0,23.0,0.0,0.0,11.0,51.0,0.0,8.0,0.0,36.0,36.0,0.0,0.0,8.0,0.0,83.0,4.24528
2011-37,4.24528,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0,0.0,7.0,0.0,0.0,0.0,53.0,13.0,4.0,9.0,0.0,20.0,16.0,4.0,0.0,0.0,16.0,0.0,31.0,16.0,0.0,0.0,8.0,0.0,34.0,10.0,34.0,0.0,0.0,0.0,42.0,0.0,15.0,0.0,15.0,0.0,16.0,47.0,16.0,0.0,24.0,0.0,0.0,0.0,0.0,1.0,44.0,36.0,0.0,0.0,13.0,16.0,5.0,11.0,5.0,13.0,48.0,4.0,0.0,0.0,0.0,28.0,0.0,30.0,0.0,0.0,0.0,24.0,0.0,0.0,35.0,23.0,0.0,0.0,11.0,51.0,0.0,8.0,0.0,36.0,36.0,0.0,0.0,8.0,0.0,83.0,5.13532
2011-38,5.13532,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0,0.0,7.0,0.0,0.0,0.0,53.0,13.0,4.0,9.0,0.0,20.0,16.0,4.0,0.0,0.0,16.0,0.0,31.0,16.0,0.0,0.0,8.0,0.0,34.0,10.0,34.0,0.0,0.0,0.0,42.0,0.0,15.0,0.0,15.0,0.0,16.0,47.0,16.0,0.0,24.0,0.0,0.0,0.0,0.0,1.0,44.0,36.0,0.0,0.0,13.0,16.0,5.0,11.0,5.0,13.0,48.0,4.0,0.0,0.0,0.0,28.0,0.0,30.0,0.0,0.0,0.0,24.0,0.0,0.0,35.0,23.0,0.0,0.0,11.0,51.0,0.0,8.0,0.0,36.0,36.0,0.0,0.0,8.0,0.0,83.0,4.66228
2011-39,4.66228,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0,0.0,7.0,0.0,0.0,0.0,53.0,13.0,4.0,9.0,0.0,20.0,16.0,4.0,0.0,0.0,16.0,0.0,31.0,16.0,0.0,0.0,8.0,0.0,34.0,10.0,34.0,0.0,0.0,0.0,42.0,0.0,15.0,0.0,15.0,0.0,16.0,47.0,16.0,0.0,24.0,0.0,0.0,0.0,0.0,1.0,44.0,36.0,0.0,0.0,13.0,16.0,5.0,11.0,5.0,13.0,48.0,4.0,0.0,0.0,0.0,28.0,0.0,30.0,0.0,0.0,0.0,24.0,0.0,0.0,35.0,23.0,0.0,0.0,11.0,51.0,0.0,8.0,0.0,36.0,36.0,0.0,0.0,8.0,0.0,83.0,3.87097
2011-40,3.87097,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,5.0,0.0,0.0,0.0,22.0,0.0,13.0,11.0,0.0,10.0,14.0,1.0,1.0,0.0,0.0,0.0,5.0,21.0,0.0,0.0,8.0,0.0,31.0,21.0,15.0,0.0,0.0,0.0,24.0,0.0,15.0,0.0,15.0,0.0,25.0,25.0,25.0,0.0,25.0,0.0,0.0,1.0,0.0,1.0,37.0,41.0,0.0,7.0,17.0,6.0,0.0,8.0,17.0,5.0,18.0,5.0,0.0,0.0,10.0,39.0,0.0,16.0,0.0,0.0,0.0,19.0,0.0,0.0,25.0,12.0,12.0,0.0,18.0,55.0,0.0,5.0,3.0,19.0,19.0,0.0,0.0,8.0,0.0,49.0,4.13112
2011-41,4.13112,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,5.0,0.0,0.0,0.0,22.0,0.0,13.0,11.0,0.0,10.0,14.0,1.0,1.0,0.0,0.0,0.0,5.0,21.0,0.0,0.0,8.0,0.0,31.0,21.0,15.0,0.0,0.0,0.0,24.0,0.0,15.0,0.0,15.0,0.0,25.0,25.0,25.0,0.0,25.0,0.0,0.0,1.0,0.0,1.0,37.0,41.0,0.0,7.0,17.0,6.0,0.0,8.0,17.0,5.0,18.0,5.0,0.0,0.0,10.0,39.0,0.0,16.0,0.0,0.0,0.0,19.0,0.0,0.0,25.0,12.0,12.0,0.0,18.0,55.0,0.0,5.0,3.0,19.0,19.0,0.0,0.0,8.0,0.0,49.0,4.8646199999999995
2011-42,4.8646199999999995,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,5.0,0.0,0.0,0.0,22.0,0.0,13.0,11.0,0.0,10.0,14.0,1.0,1.0,0.0,0.0,0.0,5.0,21.0,0.0,0.0,8.0,0.0,31.0,21.0,15.0,0.0,0.0,0.0,24.0,0.0,15.0,0.0,15.0,0.0,25.0,25.0,25.0,0.0,25.0,0.0,0.0,1.0,0.0,1.0,37.0,41.0,0.0,7.0,17.0,6.0,0.0,8.0,17.0,5.0,18.0,5.0,0.0,0.0,10.0,39.0,0.0,16.0,0.0,0.0,0.0,19.0,0.0,0.0,25.0,12.0,12.0,0.0,18.0,55.0,0.0,5.0,3.0,19.0,19.0,0.0,0.0,8.0,0.0,49.0,4.1700099999999996
2011-43,4.1700099999999996,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,5.0,0.0,0.0,0.0,22.0,0.0,13.0,11.0,0.0,10.0,14.0,1.0,1.0,0.0,0.0,0.0,5.0,21.0,0.0,0.0,8.0,0.0,31.0,21.0,15.0,0.0,0.0,0.0,24.0,0.0,15.0,0.0,15.0,0.0,25.0,25.0,25.0,0.0,25.0,0.0,0.0,1.0,0.0,1.0,37.0,41.0,0.0,7.0,17.0,6.0,0.0,8.0,17.0,5.0,18.0,5.0,0.0,0.0,10.0,39.0,0.0,16.0,0.0,0.0,0.0,19.0,0.0,0.0,25.0,12.0,12.0,0.0,18.0,55.0,0.0,5.0,3.0,19.0,19.0,0.0,0.0,8.0,0.0,49.0,3.91914
2011-44,3.91914,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,5.0,0.0,0.0,0.0,22.0,0.0,13.0,11.0,0.0,10.0,14.0,1.0,1.0,0.0,0.0,0.0,5.0,21.0,0.0,0.0,8.0,0.0,31.0,21.0,15.0,0.0,0.0,0.0,24.0,0.0,15.0,0.0,15.0,0.0,25.0,25.0,25.0,0.0,25.0,0.0,0.0,1.0,0.0,1.0,37.0,41.0,0.0,7.0,17.0,6.0,0.0,8.0,17.0,5.0,18.0,5.0,0.0,0.0,10.0,39.0,0.0,16.0,0.0,0.0,0.0,19.0,0.0,0.0,25.0,12.0,12.0,0.0,18.0,55.0,0.0,5.0,3.0,19.0,19.0,0.0,0.0,8.0,0.0,49.0,5.406569999999999
2011-45,5.406569999999999,13.0,0.0,0.0,27.0,0.0,0.0,0.0,52.0,0.0,12.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,4.0,12.0,6.0,0.0,6.0,15.0,1.0,0.0,0.0,5.0,0.0,20.0,11.0,0.0,0.0,8.0,0.0,38.0,0.0,29.0,0.0,0.0,0.0,12.0,0.0,14.0,0.0,0.0,0.0,0.0,23.0,15.0,0.0,23.0,0.0,0.0,1.0,0.0,1.0,30.0,54.0,0.0,6.0,16.0,13.0,0.0,0.0,16.0,4.0,11.0,8.0,0.0,0.0,0.0,9.0,0.0,29.0,0.0,15.0,0.0,0.0,0.0,11.0,23.0,11.0,11.0,0.0,11.0,66.0,0.0,3.0,5.0,35.0,18.0,0.0,0.0,0.0,0.0,77.0,5.67207
2011-46,5.67207,13.0,0.0,0.0,27.0,0.0,0.0,0.0,52.0,0.0,12.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,4.0,12.0,6.0,0.0,6.0,15.0,1.0,0.0,0.0,5.0,0.0,20.0,11.0,0.0,0.0,8.0,0.0,38.0,0.0,29.0,0.0,0.0,0.0,12.0,0.0,14.0,0.0,0.0,0.0,0.0,23.0,15.0,0.0,23.0,0.0,0.0,1.0,0.0,1.0,30.0,54.0,0.0,6.0,16.0,13.0,0.0,0.0,16.0,4.0,11.0,8.0,0.0,0.0,0.0,9.0,0.0,29.0,0.0,15.0,0.0,0.0,0.0,11.0,23.0,11.0,11.0,0.0,11.0,66.0,0.0,3.0,5.0,35.0,18.0,0.0,0.0,0.0,0.0,77.0,6.2333
2011-47,6.2333,13.0,0.0,0.0,27.0,0.0,0.0,0.0,52.0,0.0,12.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,4.0,12.0,6.0,0.0,6.0,15.0,1.0,0.0,0.0,5.0,0.0,20.0,11.0,0.0,0.0,8.0,0.0,38.0,0.0,29.0,0.0,0.0,0.0,12.0,0.0,14.0,0.0,0.0,0.0,0.0,23.0,15.0,0.0,23.0,0.0,0.0,1.0,0.0,1.0,30.0,54.0,0.0,6.0,16.0,13.0,0.0,0.0,16.0,4.0,11.0,8.0,0.0,0.0,0.0,9.0,0.0,29.0,0.0,15.0,0.0,0.0,0.0,11.0,23.0,11.0,11.0,0.0,11.0,66.0,0.0,3.0,5.0,35.0,18.0,0.0,0.0,0.0,0.0,77.0,4.6287400000000005
2011-48,4.6287400000000005,13.0,0.0,0.0,27.0,0.0,0.0,0.0,52.0,0.0,12.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,4.0,12.0,6.0,0.0,6.0,15.0,1.0,0.0,0.0,5.0,0.0,20.0,11.0,0.0,0.0,8.0,0.0,38.0,0.0,29.0,0.0,0.0,0.0,12.0,0.0,14.0,0.0,0.0,0.0,0.0,23.0,15.0,0.0,23.0,0.0,0.0,1.0,0.0,1.0,30.0,54.0,0.0,6.0,16.0,13.0,0.0,0.0,16.0,4.0,11.0,8.0,0.0,0.0,0.0,9.0,0.0,29.0,0.0,15.0,0.0,0.0,0.0,11.0,23.0,11.0,11.0,0.0,11.0,66.0,0.0,3.0,5.0,35.0,18.0,0.0,0.0,0.0,0.0,77.0,5.20887
2011-49,5.20887,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,14.0,7.0,7.0,0.0,17.0,17.0,2.0,0.0,0.0,0.0,8.0,33.0,12.0,0.0,0.0,12.0,0.0,23.0,16.0,31.0,2.0,2.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,39.0,67.0,0.0,0.0,36.0,8.0,0.0,13.0,42.0,10.0,28.0,0.0,7.0,0.0,15.0,0.0,0.0,24.0,0.0,71.0,0.0,28.0,0.0,28.0,37.0,18.0,18.0,0.0,54.0,53.0,0.0,8.0,8.0,29.0,0.0,0.0,0.0,0.0,0.0,62.0,4.59471
2011-50,4.59471,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,14.0,7.0,7.0,0.0,17.0,17.0,2.0,0.0,0.0,0.0,8.0,33.0,12.0,0.0,0.0,12.0,0.0,23.0,16.0,31.0,2.0,2.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,39.0,67.0,0.0,0.0,36.0,8.0,0.0,13.0,42.0,10.0,28.0,0.0,7.0,0.0,15.0,0.0,0.0,24.0,0.0,71.0,0.0,28.0,0.0,28.0,37.0,18.0,18.0,0.0,54.0,53.0,0.0,8.0,8.0,29.0,0.0,0.0,0.0,0.0,0.0,62.0,4.0776699999999995
2011-51,4.0776699999999995,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,14.0,7.0,7.0,0.0,17.0,17.0,2.0,0.0,0.0,0.0,8.0,33.0,12.0,0.0,0.0,12.0,0.0,23.0,16.0,31.0,2.0,2.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,39.0,67.0,0.0,0.0,36.0,8.0,0.0,13.0,42.0,10.0,28.0,0.0,7.0,0.0,15.0,0.0,0.0,24.0,0.0,71.0,0.0,28.0,0.0,28.0,37.0,18.0,18.0,0.0,54.0,53.0,0.0,8.0,8.0,29.0,0.0,0.0,0.0,0.0,0.0,62.0,6.99931
2011-52,6.99931,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,14.0,7.0,7.0,0.0,17.0,17.0,2.0,0.0,0.0,0.0,8.0,33.0,12.0,0.0,0.0,12.0,0.0,23.0,16.0,31.0,2.0,2.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,39.0,67.0,0.0,0.0,36.0,8.0,0.0,13.0,42.0,10.0,28.0,0.0,7.0,0.0,15.0,0.0,0.0,24.0,0.0,71.0,0.0,28.0,0.0,28.0,37.0,18.0,18.0,0.0,54.0,53.0,0.0,8.0,8.0,29.0,0.0,0.0,0.0,0.0,0.0,62.0,5.34629
2012-01,5.34629,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,41.0,3.0,10.0,3.0,0.0,4.0,8.0,0.0,1.0,0.0,4.0,0.0,16.0,6.0,0.0,0.0,6.0,0.0,34.0,15.0,19.0,0.0,0.0,0.0,2.0,0.0,0.0,23.0,0.0,0.0,24.0,36.0,36.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,35.0,25.0,0.0,10.0,10.0,8.0,4.0,4.0,34.0,3.0,3.0,3.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,18.0,9.0,17.0,0.0,9.0,50.0,0.0,6.0,5.0,0.0,28.0,0.0,0.0,0.0,0.0,60.0,3.88206
