date,iowa_flu,flu,flu recovery,having the flu,bird flu,flu duration,flu in children,influenza,influenza a and b,cure the flu,flu season,flu shots,dangerous fever,break a fever,how long is the flu contagious,medicine for the flu,treating flu,flu like symptoms,flu how long,fever cough,flu and cold,flu lasts,the flu,flu symptoms,cure flu,cold vs. flu,how long is the flu,symptoms of flu,fever reducer,cold and flu,treating the flu,flu children,flu iowa,incubation period for flu,how long contagious,i have the flu,low body,treat the flu,is the flu contagious,do i have the flu,flu shot,flu 2018,incubation period for the flu,flu vs cold,flu and fever,flu care,flu vs. cold,flu symptoms 2018,human temperature,high fever,medicine for flu,flu treatments,cold vs flu,influenza type a,influenza symptoms,the flu virus,how to treat flu,reduce fever,type a influenza,influenza incubation period,thermoscan,normal body temperature,how long does the flu last,fever flu,stomach flu,how long does flu last,influenza a,swine flu,flu vaccine,flu cough,contagious flu,what to do if you have the flu,flu report,flu in iowa,over the counter flu medicine,normal body,flu or cold,get rid of the flu,flu germs,ear thermometer,flu fever,early flu symptoms,symptoms of the flu,treatment for flu,cdc flu,taking temperature,flu contagious,flu length,bronchitis,get over the flu,symptoms of bronchitis,oscillococcinum,cold or flu,flu medicine,flu shot side effects,flu complications,signs of the flu,treat flu,body temperature,target_1,target_2,target_4,target_8
2016-21,0.17256300000000002,5.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,12.0,0.0,7.0,0.0,7.0,6.0,0.0,0.0,0.0,6.0,6.0,9.0,0.0,0.0,3.0,0.0,7.0,0.0,32.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,20.0,6.0,4.0,12.0,6.0,0.0,0.0,1.0,0.0,19.0,0.0,0.0,0.0,0.0,30.0,0.0,10.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,10.0,7.0,0.0,31.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,0.115075,0.0001,0.0001,0.0001
2016-22,0.115075,5.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,12.0,0.0,7.0,0.0,7.0,6.0,0.0,0.0,0.0,6.0,6.0,9.0,0.0,0.0,3.0,0.0,7.0,0.0,32.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,20.0,6.0,4.0,12.0,6.0,0.0,0.0,1.0,0.0,19.0,0.0,0.0,0.0,0.0,30.0,0.0,10.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,10.0,7.0,0.0,31.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,0.0001,0.19305,0.0001,0.271003
2016-23,0.0001,5.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,19.0,10.0,7.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,10.0,0.0,18.0,7.0,14.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,2.0,0.0,0.0,0.0,19.0,0.0,0.0,18.0,0.0,0.0,0.0,1.0,0.0,9.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,10.0,3.0,0.0,16.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,12.0,30.0,0.19305,0.0001,0.0001,0.0001
2016-24,0.19305,5.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,19.0,10.0,7.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,10.0,0.0,18.0,7.0,14.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,2.0,0.0,0.0,0.0,19.0,0.0,0.0,18.0,0.0,0.0,0.0,1.0,0.0,9.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,10.0,3.0,0.0,16.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,12.0,30.0,0.0001,0.0001,0.0001,0.0001
2016-25,0.0001,5.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,19.0,10.0,7.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,10.0,0.0,18.0,7.0,14.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,2.0,0.0,0.0,0.0,19.0,0.0,0.0,18.0,0.0,0.0,0.0,1.0,0.0,9.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,10.0,3.0,0.0,16.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,12.0,30.0,0.0001,0.0001,0.0001,0.0001
2016-26,0.0001,5.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,19.0,10.0,7.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,10.0,0.0,18.0,7.0,14.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,2.0,0.0,0.0,0.0,19.0,0.0,0.0,18.0,0.0,0.0,0.0,1.0,0.0,9.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,10.0,3.0,0.0,16.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,12.0,30.0,0.0001,0.0001,0.271003,0.306435
2016-27,0.0001,8.0,0.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,6.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0,5.0,9.0,5.0,0.0,9.0,2.0,0.0,0.0,0.0,6.0,0.0,6.0,0.0,0.0,5.0,3.0,20.0,7.0,13.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,4.0,8.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,4.0,0.0,24.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,29.0,0.0,0.0,0.0,22.0,0.0,30.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0001,0.0001,0.0001,0.0001
2016-28,0.0001,8.0,0.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,6.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0,5.0,9.0,5.0,0.0,9.0,2.0,0.0,0.0,0.0,6.0,0.0,6.0,0.0,0.0,5.0,3.0,20.0,7.0,13.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,4.0,8.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,4.0,0.0,24.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,29.0,0.0,0.0,0.0,22.0,0.0,30.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0001,0.271003,0.0001,0.0001
2016-29,0.0001,8.0,0.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,6.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0,5.0,9.0,5.0,0.0,9.0,2.0,0.0,0.0,0.0,6.0,0.0,6.0,0.0,0.0,5.0,3.0,20.0,7.0,13.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,4.0,8.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,4.0,0.0,24.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,29.0,0.0,0.0,0.0,22.0,0.0,30.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.271003,0.0001,0.0001,0.0001
2016-30,0.271003,8.0,0.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,6.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0,5.0,9.0,5.0,0.0,9.0,2.0,0.0,0.0,0.0,6.0,0.0,6.0,0.0,0.0,5.0,3.0,20.0,7.0,13.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,4.0,8.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,4.0,0.0,24.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,29.0,0.0,0.0,0.0,22.0,0.0,30.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0001,0.0001,0.306435,0.0858369
2016-31,0.0001,8.0,0.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,6.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0,5.0,9.0,5.0,0.0,9.0,2.0,0.0,0.0,0.0,6.0,0.0,6.0,0.0,0.0,5.0,3.0,20.0,7.0,13.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,4.0,8.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,4.0,0.0,24.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,29.0,0.0,0.0,0.0,22.0,0.0,30.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0001,0.0001,0.0001,0.163132
2016-32,0.0001,17.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,11.0,37.0,6.0,6.0,0.0,0.0,0.0,25.0,8.0,4.0,0.0,0.0,11.0,10.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,13.0,0.0,12.0,6.0,30.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,7.0,23.0,0.0,3.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,25.0,8.0,0.0,0.0,9.0,19.0,9.0,17.0,0.0,9.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,14.0,26.0,0.0,16.0,0.0,30.0,0.0001,0.306435,0.0001,0.129116
2016-33,0.0001,17.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,11.0,37.0,6.0,6.0,0.0,0.0,0.0,25.0,8.0,4.0,0.0,0.0,11.0,10.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,13.0,0.0,12.0,6.0,30.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,7.0,23.0,0.0,3.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,25.0,8.0,0.0,0.0,9.0,19.0,9.0,17.0,0.0,9.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,14.0,26.0,0.0,16.0,0.0,30.0,0.306435,0.0001,0.0001,0.165472
2016-34,0.306435,17.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,11.0,37.0,6.0,6.0,0.0,0.0,0.0,25.0,8.0,4.0,0.0,0.0,11.0,10.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,13.0,0.0,12.0,6.0,30.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,7.0,23.0,0.0,3.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,25.0,8.0,0.0,0.0,9.0,19.0,9.0,17.0,0.0,9.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,14.0,26.0,0.0,16.0,0.0,30.0,0.0001,0.0001,0.0858369,0.11706199999999999
2016-35,0.0001,17.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,11.0,37.0,6.0,6.0,0.0,0.0,0.0,25.0,8.0,4.0,0.0,0.0,11.0,10.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,13.0,0.0,12.0,6.0,30.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,7.0,23.0,0.0,3.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,25.0,8.0,0.0,0.0,9.0,19.0,9.0,17.0,0.0,9.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,14.0,26.0,0.0,16.0,0.0,30.0,0.0001,0.0001,0.163132,0.168431
2016-36,0.0001,27.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,8.0,44.0,0.0,0.0,0.0,0.0,0.0,24.0,6.0,8.0,6.0,0.0,21.0,7.0,0.0,0.0,0.0,10.0,5.0,7.0,0.0,3.0,13.0,0.0,21.0,9.0,24.0,0.0,1.0,1.0,48.0,0.0,0.0,0.0,39.0,19.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,19.0,3.0,0.0,0.0,2.0,16.0,0.0,16.0,0.0,0.0,14.0,21.0,0.0,1.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,8.0,0.0,9.0,37.0,0.0,9.0,0.0,8.0,9.0,0.0,0.0,60.0,0.0,40.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,67.0,0.0001,0.0858369,0.129116,0.0883913
2016-37,0.0001,27.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,8.0,44.0,0.0,0.0,0.0,0.0,0.0,24.0,6.0,8.0,6.0,0.0,21.0,7.0,0.0,0.0,0.0,10.0,5.0,7.0,0.0,3.0,13.0,0.0,21.0,9.0,24.0,0.0,1.0,1.0,48.0,0.0,0.0,0.0,39.0,19.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,19.0,3.0,0.0,0.0,2.0,16.0,0.0,16.0,0.0,0.0,14.0,21.0,0.0,1.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,8.0,0.0,9.0,37.0,0.0,9.0,0.0,8.0,9.0,0.0,0.0,60.0,0.0,40.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,67.0,0.0858369,0.163132,0.165472,0.405051
2016-38,0.0858369,27.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,8.0,44.0,0.0,0.0,0.0,0.0,0.0,24.0,6.0,8.0,6.0,0.0,21.0,7.0,0.0,0.0,0.0,10.0,5.0,7.0,0.0,3.0,13.0,0.0,21.0,9.0,24.0,0.0,1.0,1.0,48.0,0.0,0.0,0.0,39.0,19.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,19.0,3.0,0.0,0.0,2.0,16.0,0.0,16.0,0.0,0.0,14.0,21.0,0.0,1.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,8.0,0.0,9.0,37.0,0.0,9.0,0.0,8.0,9.0,0.0,0.0,60.0,0.0,40.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,67.0,0.163132,0.129116,0.11706199999999999,0.402646
2016-39,0.163132,27.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,8.0,44.0,0.0,0.0,0.0,0.0,0.0,24.0,6.0,8.0,6.0,0.0,21.0,7.0,0.0,0.0,0.0,10.0,5.0,7.0,0.0,3.0,13.0,0.0,21.0,9.0,24.0,0.0,1.0,1.0,48.0,0.0,0.0,0.0,39.0,19.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,19.0,3.0,0.0,0.0,2.0,16.0,0.0,16.0,0.0,0.0,14.0,21.0,0.0,1.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,8.0,0.0,9.0,37.0,0.0,9.0,0.0,8.0,9.0,0.0,0.0,60.0,0.0,40.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,67.0,0.129116,0.165472,0.168431,0.5784060000000001
2016-40,0.129116,19.0,0.0,2.0,3.0,0.0,0.0,6.0,0.0,0.0,8.0,38.0,0.0,5.0,0.0,0.0,0.0,16.0,6.0,12.0,8.0,0.0,21.0,7.0,1.0,0.0,0.0,20.0,0.0,10.0,0.0,3.0,6.0,0.0,26.0,12.0,15.0,6.0,2.0,2.0,26.0,0.0,0.0,19.0,19.0,19.0,0.0,0.0,10.0,7.0,18.0,0.0,18.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,16.0,0.0,3.0,7.0,41.0,3.0,2.0,0.0,4.0,1.0,8.0,0.0,8.0,8.0,0.0,41.0,0.0,8.0,0.0,9.0,18.0,9.0,0.0,0.0,0.0,8.0,3.0,0.0,77.0,0.0,26.0,0.0,0.0,0.0,15.0,0.0,10.0,20.0,41.0,0.165472,0.11706199999999999,0.0883913,0.607287
2016-41,0.165472,19.0,0.0,2.0,3.0,0.0,0.0,6.0,0.0,0.0,8.0,38.0,0.0,5.0,0.0,0.0,0.0,16.0,6.0,12.0,8.0,0.0,21.0,7.0,1.0,0.0,0.0,20.0,0.0,10.0,0.0,3.0,6.0,0.0,26.0,12.0,15.0,6.0,2.0,2.0,26.0,0.0,0.0,19.0,19.0,19.0,0.0,0.0,10.0,7.0,18.0,0.0,18.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,16.0,0.0,3.0,7.0,41.0,3.0,2.0,0.0,4.0,1.0,8.0,0.0,8.0,8.0,0.0,41.0,0.0,8.0,0.0,9.0,18.0,9.0,0.0,0.0,0.0,8.0,3.0,0.0,77.0,0.0,26.0,0.0,0.0,0.0,15.0,0.0,10.0,20.0,41.0,0.11706199999999999,0.168431,0.405051,0.385757
2016-42,0.11706199999999999,19.0,0.0,2.0,3.0,0.0,0.0,6.0,0.0,0.0,8.0,38.0,0.0,5.0,0.0,0.0,0.0,16.0,6.0,12.0,8.0,0.0,21.0,7.0,1.0,0.0,0.0,20.0,0.0,10.0,0.0,3.0,6.0,0.0,26.0,12.0,15.0,6.0,2.0,2.0,26.0,0.0,0.0,19.0,19.0,19.0,0.0,0.0,10.0,7.0,18.0,0.0,18.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,16.0,0.0,3.0,7.0,41.0,3.0,2.0,0.0,4.0,1.0,8.0,0.0,8.0,8.0,0.0,41.0,0.0,8.0,0.0,9.0,18.0,9.0,0.0,0.0,0.0,8.0,3.0,0.0,77.0,0.0,26.0,0.0,0.0,0.0,15.0,0.0,10.0,20.0,41.0,0.168431,0.0883913,0.402646,0.363942
2016-43,0.168431,19.0,0.0,2.0,3.0,0.0,0.0,6.0,0.0,0.0,8.0,38.0,0.0,5.0,0.0,0.0,0.0,16.0,6.0,12.0,8.0,0.0,21.0,7.0,1.0,0.0,0.0,20.0,0.0,10.0,0.0,3.0,6.0,0.0,26.0,12.0,15.0,6.0,2.0,2.0,26.0,0.0,0.0,19.0,19.0,19.0,0.0,0.0,10.0,7.0,18.0,0.0,18.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,16.0,0.0,3.0,7.0,41.0,3.0,2.0,0.0,4.0,1.0,8.0,0.0,8.0,8.0,0.0,41.0,0.0,8.0,0.0,9.0,18.0,9.0,0.0,0.0,0.0,8.0,3.0,0.0,77.0,0.0,26.0,0.0,0.0,0.0,15.0,0.0,10.0,20.0,41.0,0.0883913,0.405051,0.5784060000000001,0.6372329999999999
2016-44,0.0883913,19.0,0.0,2.0,3.0,0.0,0.0,6.0,0.0,0.0,8.0,38.0,0.0,5.0,0.0,0.0,0.0,16.0,6.0,12.0,8.0,0.0,21.0,7.0,1.0,0.0,0.0,20.0,0.0,10.0,0.0,3.0,6.0,0.0,26.0,12.0,15.0,6.0,2.0,2.0,26.0,0.0,0.0,19.0,19.0,19.0,0.0,0.0,10.0,7.0,18.0,0.0,18.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,16.0,0.0,3.0,7.0,41.0,3.0,2.0,0.0,4.0,1.0,8.0,0.0,8.0,8.0,0.0,41.0,0.0,8.0,0.0,9.0,18.0,9.0,0.0,0.0,0.0,8.0,3.0,0.0,77.0,0.0,26.0,0.0,0.0,0.0,15.0,0.0,10.0,20.0,41.0,0.405051,0.402646,0.607287,1.43392
2016-45,0.405051,22.0,2.0,2.0,3.0,0.0,0.0,8.0,0.0,0.0,0.0,21.0,0.0,11.0,16.0,0.0,0.0,16.0,17.0,8.0,12.0,0.0,20.0,10.0,0.0,0.0,10.0,14.0,10.0,14.0,0.0,0.0,7.0,3.0,37.0,0.0,37.0,0.0,1.0,0.0,16.0,0.0,0.0,19.0,19.0,19.0,0.0,0.0,3.0,13.0,0.0,0.0,18.0,18.0,8.0,2.0,0.0,3.0,16.0,0.0,31.0,31.0,3.0,12.0,73.0,3.0,6.0,0.0,2.0,1.0,31.0,0.0,0.0,0.0,0.0,59.0,8.0,16.0,0.0,18.0,31.0,0.0,25.0,8.0,8.0,16.0,8.0,0.0,66.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,19.0,19.0,55.0,0.402646,0.5784060000000001,0.385757,0.829384
2016-46,0.402646,22.0,2.0,2.0,3.0,0.0,0.0,8.0,0.0,0.0,0.0,21.0,0.0,11.0,16.0,0.0,0.0,16.0,17.0,8.0,12.0,0.0,20.0,10.0,0.0,0.0,10.0,14.0,10.0,14.0,0.0,0.0,7.0,3.0,37.0,0.0,37.0,0.0,1.0,0.0,16.0,0.0,0.0,19.0,19.0,19.0,0.0,0.0,3.0,13.0,0.0,0.0,18.0,18.0,8.0,2.0,0.0,3.0,16.0,0.0,31.0,31.0,3.0,12.0,73.0,3.0,6.0,0.0,2.0,1.0,31.0,0.0,0.0,0.0,0.0,59.0,8.0,16.0,0.0,18.0,31.0,0.0,25.0,8.0,8.0,16.0,8.0,0.0,66.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,19.0,19.0,55.0,0.5784060000000001,0.607287,0.363942,1.0427899999999999
2016-47,0.5784060000000001,22.0,2.0,2.0,3.0,0.0,0.0,8.0,0.0,0.0,0.0,21.0,0.0,11.0,16.0,0.0,0.0,16.0,17.0,8.0,12.0,0.0,20.0,10.0,0.0,0.0,10.0,14.0,10.0,14.0,0.0,0.0,7.0,3.0,37.0,0.0,37.0,0.0,1.0,0.0,16.0,0.0,0.0,19.0,19.0,19.0,0.0,0.0,3.0,13.0,0.0,0.0,18.0,18.0,8.0,2.0,0.0,3.0,16.0,0.0,31.0,31.0,3.0,12.0,73.0,3.0,6.0,0.0,2.0,1.0,31.0,0.0,0.0,0.0,0.0,59.0,8.0,16.0,0.0,18.0,31.0,0.0,25.0,8.0,8.0,16.0,8.0,0.0,66.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,19.0,19.0,55.0,0.607287,0.385757,0.6372329999999999,1.7576900000000002
2016-48,0.607287,22.0,2.0,2.0,3.0,0.0,0.0,8.0,0.0,0.0,0.0,21.0,0.0,11.0,16.0,0.0,0.0,16.0,17.0,8.0,12.0,0.0,20.0,10.0,0.0,0.0,10.0,14.0,10.0,14.0,0.0,0.0,7.0,3.0,37.0,0.0,37.0,0.0,1.0,0.0,16.0,0.0,0.0,19.0,19.0,19.0,0.0,0.0,3.0,13.0,0.0,0.0,18.0,18.0,8.0,2.0,0.0,3.0,16.0,0.0,31.0,31.0,3.0,12.0,73.0,3.0,6.0,0.0,2.0,1.0,31.0,0.0,0.0,0.0,0.0,59.0,8.0,16.0,0.0,18.0,31.0,0.0,25.0,8.0,8.0,16.0,8.0,0.0,66.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,19.0,19.0,55.0,0.385757,0.363942,1.43392,2.64603
2016-49,0.385757,12.0,2.0,0.0,2.0,0.0,0.0,14.0,0.0,0.0,10.0,5.0,8.0,5.0,15.0,15.0,0.0,0.0,8.0,13.0,4.0,0.0,11.0,4.0,0.0,0.0,5.0,5.0,0.0,5.0,0.0,0.0,8.0,0.0,30.0,11.0,33.0,0.0,1.0,0.0,3.0,0.0,0.0,18.0,0.0,27.0,0.0,0.0,6.0,6.0,17.0,0.0,17.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,3.0,10.0,29.0,5.0,9.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,8.0,0.0,0.0,26.0,0.0,16.0,0.0,16.0,8.0,13.0,0.0,46.0,0.0,0.0,12.0,0.0,25.0,9.0,0.0,9.0,0.0,48.0,0.363942,0.6372329999999999,0.829384,2.2503900000000003
2016-50,0.363942,12.0,2.0,0.0,2.0,0.0,0.0,14.0,0.0,0.0,10.0,5.0,8.0,5.0,15.0,15.0,0.0,0.0,8.0,13.0,4.0,0.0,11.0,4.0,0.0,0.0,5.0,5.0,0.0,5.0,0.0,0.0,8.0,0.0,30.0,11.0,33.0,0.0,1.0,0.0,3.0,0.0,0.0,18.0,0.0,27.0,0.0,0.0,6.0,6.0,17.0,0.0,17.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,3.0,10.0,29.0,5.0,9.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,8.0,0.0,0.0,26.0,0.0,16.0,0.0,16.0,8.0,13.0,0.0,46.0,0.0,0.0,12.0,0.0,25.0,9.0,0.0,9.0,0.0,48.0,0.6372329999999999,1.43392,1.0427899999999999,3.20677
2016-51,0.6372329999999999,12.0,2.0,0.0,2.0,0.0,0.0,14.0,0.0,0.0,10.0,5.0,8.0,5.0,15.0,15.0,0.0,0.0,8.0,13.0,4.0,0.0,11.0,4.0,0.0,0.0,5.0,5.0,0.0,5.0,0.0,0.0,8.0,0.0,30.0,11.0,33.0,0.0,1.0,0.0,3.0,0.0,0.0,18.0,0.0,27.0,0.0,0.0,6.0,6.0,17.0,0.0,17.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,3.0,10.0,29.0,5.0,9.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,8.0,0.0,0.0,26.0,0.0,16.0,0.0,16.0,8.0,13.0,0.0,46.0,0.0,0.0,12.0,0.0,25.0,9.0,0.0,9.0,0.0,48.0,1.43392,0.829384,1.7576900000000002,2.7972
