date,west_virginia_flu,flu,flu recovery,having the flu,bird flu,flu duration,flu in children,influenza a and b,cure the flu,remedies for flu,dangerous fever,break a fever,flu versus cold,how long is the flu contagious,treating flu,pneumonia,flu how long,fever cough,flu lasts,braun thermoscan,the flu,flu symptoms,cold vs. flu,how long flu,how long is the flu,symptoms of flu,cold and flu,flu contagious period,treating the flu,flu children,reduce a fever,how long contagious,i have the flu,low body,flu treatment,is the flu contagious,do i have the flu,flu shot,cold versus flu,incubation period for the flu,flu vs cold,flu and fever,flu care,flu headache,flu vs. cold,flu symptoms 2018,high fever,medicine for flu,flu treatments,cold vs flu,dog flu,fight the flu,flu a symptoms,influenza symptoms,how to treat flu,reduce fever,type a influenza,what is flu a,thermoscan,normal body temperature,how to treat the flu,how long does the flu last,stomach flu,how long does flu last,swine flu,flu cough,contagious flu,what to do if you have the flu,flu report,signs of flu,normal body,flu or cold,get rid of the flu,is flu contagious,ear thermometer,flu fever,early flu symptoms,how long is flu contagious,tamiflu,flu map,treatment for flu,cdc flu,exposed to flu,keto flu,flu contagious,flu length,get over the flu,stomach flu symptoms,flu a and b,symptoms of bronchitis,cold or flu,flu medicine,flu remedies,flu shot side effects,signs of the flu,treat flu,how to get rid of the flu,body temperature,target
2015-49,1.3086799999999998,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,2.0,2.0,0.0,1.0,11.0,10.0,0.0,18.0,0.0,6.0,33.0,0.0,0.0,0.0,0.0,35.0,13.0,17.0,0.0,0.0,3.0,15.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,38.0,31.0,0.0,0.0,16.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,15.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,15.0,0.0,15.0,30.0,0.0,24.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,37.0,1.27957
2015-50,1.27957,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,2.0,4.0,0.0,0.0,14.0,13.0,0.0,5.0,0.0,18.0,36.0,0.0,0.0,0.0,0.0,38.0,8.0,23.0,3.0,5.0,3.0,7.0,0.0,0.0,16.0,16.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,13.0,14.0,0.0,21.0,14.0,0.0,16.0,0.0,16.0,0.0,26.0,0.0,13.0,25.0,0.0,0.0,6.0,15.0,0.0,10.0,0.0,33.0,13.0,0.0,26.0,10.0,21.0,0.0,11.0,5.0,0.0,0.0,3.0,0.0,0.0,15.0,0.0,0.0,0.0,13.0,13.0,15.0,30.0,15.0,0.0,0.0,7.0,0.0,14.0,1.78188
2015-51,1.78188,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,2.0,4.0,0.0,0.0,14.0,13.0,0.0,5.0,0.0,18.0,36.0,0.0,0.0,0.0,0.0,38.0,8.0,23.0,3.0,5.0,3.0,7.0,0.0,0.0,16.0,16.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,13.0,14.0,0.0,21.0,14.0,0.0,16.0,0.0,16.0,0.0,26.0,0.0,13.0,25.0,0.0,0.0,6.0,15.0,0.0,10.0,0.0,33.0,13.0,0.0,26.0,10.0,21.0,0.0,11.0,5.0,0.0,0.0,3.0,0.0,0.0,15.0,0.0,0.0,0.0,13.0,13.0,15.0,30.0,15.0,0.0,0.0,7.0,0.0,14.0,1.5285799999999998
2015-52,1.5285799999999998,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,2.0,4.0,0.0,0.0,14.0,13.0,0.0,5.0,0.0,18.0,36.0,0.0,0.0,0.0,0.0,38.0,8.0,23.0,3.0,5.0,3.0,7.0,0.0,0.0,16.0,16.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,13.0,14.0,0.0,21.0,14.0,0.0,16.0,0.0,16.0,0.0,26.0,0.0,13.0,25.0,0.0,0.0,6.0,15.0,0.0,10.0,0.0,33.0,13.0,0.0,26.0,10.0,21.0,0.0,11.0,5.0,0.0,0.0,3.0,0.0,0.0,15.0,0.0,0.0,0.0,13.0,13.0,15.0,30.0,15.0,0.0,0.0,7.0,0.0,14.0,1.65355
2015-53,1.65355,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,2.0,4.0,0.0,0.0,14.0,13.0,0.0,5.0,0.0,18.0,36.0,0.0,0.0,0.0,0.0,38.0,8.0,23.0,3.0,5.0,3.0,7.0,0.0,0.0,16.0,16.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,13.0,14.0,0.0,21.0,14.0,0.0,16.0,0.0,16.0,0.0,26.0,0.0,13.0,25.0,0.0,0.0,6.0,15.0,0.0,10.0,0.0,33.0,13.0,0.0,26.0,10.0,21.0,0.0,11.0,5.0,0.0,0.0,3.0,0.0,0.0,15.0,0.0,0.0,0.0,13.0,13.0,15.0,30.0,15.0,0.0,0.0,7.0,0.0,14.0,1.24065
2016-01,1.24065,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,2.0,4.0,0.0,0.0,14.0,13.0,0.0,5.0,0.0,18.0,36.0,0.0,0.0,0.0,0.0,38.0,8.0,23.0,3.0,5.0,3.0,7.0,0.0,0.0,16.0,16.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,13.0,14.0,0.0,21.0,14.0,0.0,16.0,0.0,16.0,0.0,26.0,0.0,13.0,25.0,0.0,0.0,6.0,15.0,0.0,10.0,0.0,33.0,13.0,0.0,26.0,10.0,21.0,0.0,11.0,5.0,0.0,0.0,3.0,0.0,0.0,15.0,0.0,0.0,0.0,13.0,13.0,15.0,30.0,15.0,0.0,0.0,7.0,0.0,14.0,1.21729
2016-02,1.21729,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,2.0,4.0,0.0,0.0,14.0,13.0,0.0,5.0,0.0,18.0,36.0,0.0,0.0,0.0,0.0,38.0,8.0,23.0,3.0,5.0,3.0,7.0,0.0,0.0,16.0,16.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,13.0,14.0,0.0,21.0,14.0,0.0,16.0,0.0,16.0,0.0,26.0,0.0,13.0,25.0,0.0,0.0,6.0,15.0,0.0,10.0,0.0,33.0,13.0,0.0,26.0,10.0,21.0,0.0,11.0,5.0,0.0,0.0,3.0,0.0,0.0,15.0,0.0,0.0,0.0,13.0,13.0,15.0,30.0,15.0,0.0,0.0,7.0,0.0,14.0,1.3248799999999998
2016-03,1.3248799999999998,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,2.0,4.0,0.0,0.0,14.0,13.0,0.0,5.0,0.0,18.0,36.0,0.0,0.0,0.0,0.0,38.0,8.0,23.0,3.0,5.0,3.0,7.0,0.0,0.0,16.0,16.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,13.0,14.0,0.0,21.0,14.0,0.0,16.0,0.0,16.0,0.0,26.0,0.0,13.0,25.0,0.0,0.0,6.0,15.0,0.0,10.0,0.0,33.0,13.0,0.0,26.0,10.0,21.0,0.0,11.0,5.0,0.0,0.0,3.0,0.0,0.0,15.0,0.0,0.0,0.0,13.0,13.0,15.0,30.0,15.0,0.0,0.0,7.0,0.0,14.0,1.47666
2016-04,1.47666,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,2.0,4.0,0.0,0.0,14.0,13.0,0.0,5.0,0.0,18.0,36.0,0.0,0.0,0.0,0.0,38.0,8.0,23.0,3.0,5.0,3.0,7.0,0.0,0.0,16.0,16.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,13.0,14.0,0.0,21.0,14.0,0.0,16.0,0.0,16.0,0.0,26.0,0.0,13.0,25.0,0.0,0.0,6.0,15.0,0.0,10.0,0.0,33.0,13.0,0.0,26.0,10.0,21.0,0.0,11.0,5.0,0.0,0.0,3.0,0.0,0.0,15.0,0.0,0.0,0.0,13.0,13.0,15.0,30.0,15.0,0.0,0.0,7.0,0.0,14.0,1.13276
2016-05,1.13276,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,2.0,4.0,0.0,0.0,14.0,13.0,0.0,5.0,0.0,18.0,36.0,0.0,0.0,0.0,0.0,38.0,8.0,23.0,3.0,5.0,3.0,7.0,0.0,0.0,16.0,16.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,13.0,14.0,0.0,21.0,14.0,0.0,16.0,0.0,16.0,0.0,26.0,0.0,13.0,25.0,0.0,0.0,6.0,15.0,0.0,10.0,0.0,33.0,13.0,0.0,26.0,10.0,21.0,0.0,11.0,5.0,0.0,0.0,3.0,0.0,0.0,15.0,0.0,0.0,0.0,13.0,13.0,15.0,30.0,15.0,0.0,0.0,7.0,0.0,14.0,1.81735
2016-06,1.81735,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,2.0,4.0,0.0,0.0,14.0,13.0,0.0,5.0,0.0,18.0,36.0,0.0,0.0,0.0,0.0,38.0,8.0,23.0,3.0,5.0,3.0,7.0,0.0,0.0,16.0,16.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,13.0,14.0,0.0,21.0,14.0,0.0,16.0,0.0,16.0,0.0,26.0,0.0,13.0,25.0,0.0,0.0,6.0,15.0,0.0,10.0,0.0,33.0,13.0,0.0,26.0,10.0,21.0,0.0,11.0,5.0,0.0,0.0,3.0,0.0,0.0,15.0,0.0,0.0,0.0,13.0,13.0,15.0,30.0,15.0,0.0,0.0,7.0,0.0,14.0,1.7426599999999999
2016-07,1.7426599999999999,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,2.0,4.0,0.0,0.0,14.0,13.0,0.0,5.0,0.0,18.0,36.0,0.0,0.0,0.0,0.0,38.0,8.0,23.0,3.0,5.0,3.0,7.0,0.0,0.0,16.0,16.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,13.0,14.0,0.0,21.0,14.0,0.0,16.0,0.0,16.0,0.0,26.0,0.0,13.0,25.0,0.0,0.0,6.0,15.0,0.0,10.0,0.0,33.0,13.0,0.0,26.0,10.0,21.0,0.0,11.0,5.0,0.0,0.0,3.0,0.0,0.0,15.0,0.0,0.0,0.0,13.0,13.0,15.0,30.0,15.0,0.0,0.0,7.0,0.0,14.0,2.69257
2016-08,2.69257,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,2.0,4.0,0.0,0.0,14.0,13.0,0.0,5.0,0.0,18.0,36.0,0.0,0.0,0.0,0.0,38.0,8.0,23.0,3.0,5.0,3.0,7.0,0.0,0.0,16.0,16.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,13.0,14.0,0.0,21.0,14.0,0.0,16.0,0.0,16.0,0.0,26.0,0.0,13.0,25.0,0.0,0.0,6.0,15.0,0.0,10.0,0.0,33.0,13.0,0.0,26.0,10.0,21.0,0.0,11.0,5.0,0.0,0.0,3.0,0.0,0.0,15.0,0.0,0.0,0.0,13.0,13.0,15.0,30.0,15.0,0.0,0.0,7.0,0.0,14.0,2.71718
2016-09,2.71718,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,2.0,4.0,0.0,0.0,14.0,13.0,0.0,5.0,0.0,18.0,36.0,0.0,0.0,0.0,0.0,38.0,8.0,23.0,3.0,5.0,3.0,7.0,0.0,0.0,16.0,16.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,13.0,14.0,0.0,21.0,14.0,0.0,16.0,0.0,16.0,0.0,26.0,0.0,13.0,25.0,0.0,0.0,6.0,15.0,0.0,10.0,0.0,33.0,13.0,0.0,26.0,10.0,21.0,0.0,11.0,5.0,0.0,0.0,3.0,0.0,0.0,15.0,0.0,0.0,0.0,13.0,13.0,15.0,30.0,15.0,0.0,0.0,7.0,0.0,14.0,3.1039999999999996
2016-10,3.1039999999999996,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,2.0,4.0,0.0,0.0,14.0,13.0,0.0,5.0,0.0,18.0,36.0,0.0,0.0,0.0,0.0,38.0,8.0,23.0,3.0,5.0,3.0,7.0,0.0,0.0,16.0,16.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,13.0,14.0,0.0,21.0,14.0,0.0,16.0,0.0,16.0,0.0,26.0,0.0,13.0,25.0,0.0,0.0,6.0,15.0,0.0,10.0,0.0,33.0,13.0,0.0,26.0,10.0,21.0,0.0,11.0,5.0,0.0,0.0,3.0,0.0,0.0,15.0,0.0,0.0,0.0,13.0,13.0,15.0,30.0,15.0,0.0,0.0,7.0,0.0,14.0,2.38769
2016-11,2.38769,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,2.0,4.0,0.0,0.0,14.0,13.0,0.0,5.0,0.0,18.0,36.0,0.0,0.0,0.0,0.0,38.0,8.0,23.0,3.0,5.0,3.0,7.0,0.0,0.0,16.0,16.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,13.0,14.0,0.0,21.0,14.0,0.0,16.0,0.0,16.0,0.0,26.0,0.0,13.0,25.0,0.0,0.0,6.0,15.0,0.0,10.0,0.0,33.0,13.0,0.0,26.0,10.0,21.0,0.0,11.0,5.0,0.0,0.0,3.0,0.0,0.0,15.0,0.0,0.0,0.0,13.0,13.0,15.0,30.0,15.0,0.0,0.0,7.0,0.0,14.0,2.28422
2016-12,2.28422,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,2.0,4.0,0.0,0.0,14.0,13.0,0.0,5.0,0.0,18.0,36.0,0.0,0.0,0.0,0.0,38.0,8.0,23.0,3.0,5.0,3.0,7.0,0.0,0.0,16.0,16.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,13.0,14.0,0.0,21.0,14.0,0.0,16.0,0.0,16.0,0.0,26.0,0.0,13.0,25.0,0.0,0.0,6.0,15.0,0.0,10.0,0.0,33.0,13.0,0.0,26.0,10.0,21.0,0.0,11.0,5.0,0.0,0.0,3.0,0.0,0.0,15.0,0.0,0.0,0.0,13.0,13.0,15.0,30.0,15.0,0.0,0.0,7.0,0.0,14.0,2.6980299999999997
2016-13,2.6980299999999997,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,2.0,4.0,0.0,0.0,14.0,13.0,0.0,5.0,0.0,18.0,36.0,0.0,0.0,0.0,0.0,38.0,8.0,23.0,3.0,5.0,3.0,7.0,0.0,0.0,16.0,16.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,13.0,14.0,0.0,21.0,14.0,0.0,16.0,0.0,16.0,0.0,26.0,0.0,13.0,25.0,0.0,0.0,6.0,15.0,0.0,10.0,0.0,33.0,13.0,0.0,26.0,10.0,21.0,0.0,11.0,5.0,0.0,0.0,3.0,0.0,0.0,15.0,0.0,0.0,0.0,13.0,13.0,15.0,30.0,15.0,0.0,0.0,7.0,0.0,14.0,2.26966
2016-14,2.26966,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,2.0,4.0,0.0,1.0,6.0,4.0,0.0,13.0,0.0,8.0,15.0,0.0,0.0,0.0,0.0,20.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,29.0,7.0,7.0,7.0,15.0,0.0,0.0,0.0,20.0,0.0,0.0,14.0,11.0,0.0,0.0,11.0,14.0,0.0,0.0,0.0,10.0,0.0,15.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,2.4510400000000003
2016-15,2.4510400000000003,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,2.0,4.0,0.0,1.0,6.0,4.0,0.0,13.0,0.0,8.0,15.0,0.0,0.0,0.0,0.0,20.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,29.0,7.0,7.0,7.0,15.0,0.0,0.0,0.0,20.0,0.0,0.0,14.0,11.0,0.0,0.0,11.0,14.0,0.0,0.0,0.0,10.0,0.0,15.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,2.43372
2016-16,2.43372,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,2.0,4.0,0.0,1.0,6.0,4.0,0.0,13.0,0.0,8.0,15.0,0.0,0.0,0.0,0.0,20.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,29.0,7.0,7.0,7.0,15.0,0.0,0.0,0.0,20.0,0.0,0.0,14.0,11.0,0.0,0.0,11.0,14.0,0.0,0.0,0.0,10.0,0.0,15.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,2.4771099999999997
2016-17,2.4771099999999997,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,2.0,4.0,0.0,1.0,6.0,4.0,0.0,13.0,0.0,8.0,15.0,0.0,0.0,0.0,0.0,20.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,29.0,7.0,7.0,7.0,15.0,0.0,0.0,0.0,20.0,0.0,0.0,14.0,11.0,0.0,0.0,11.0,14.0,0.0,0.0,0.0,10.0,0.0,15.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,1.32095
2016-18,1.32095,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,2.0,2.0,0.0,0.0,3.0,3.0,0.0,6.0,0.0,12.0,32.0,0.0,0.0,0.0,0.0,17.0,0.0,25.0,3.0,3.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,14.0,7.0,0.0,0.0,11.0,0.0,0.0,0.0,15.0,0.0,0.0,15.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,1.2315399999999999
2016-19,1.2315399999999999,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,2.0,2.0,0.0,0.0,3.0,3.0,0.0,6.0,0.0,12.0,32.0,0.0,0.0,0.0,0.0,17.0,0.0,25.0,3.0,3.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,14.0,7.0,0.0,0.0,11.0,0.0,0.0,0.0,15.0,0.0,0.0,15.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,1.16541
2016-20,1.16541,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,2.0,2.0,0.0,0.0,3.0,3.0,0.0,6.0,0.0,12.0,32.0,0.0,0.0,0.0,0.0,17.0,0.0,25.0,3.0,3.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,14.0,7.0,0.0,0.0,11.0,0.0,0.0,0.0,15.0,0.0,0.0,15.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,1.34412
2016-21,1.34412,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,2.0,2.0,0.0,0.0,3.0,3.0,0.0,6.0,0.0,12.0,32.0,0.0,0.0,0.0,0.0,17.0,0.0,25.0,3.0,3.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,14.0,7.0,0.0,0.0,11.0,0.0,0.0,0.0,15.0,0.0,0.0,15.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.975107
2016-22,0.975107,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,2.0,2.0,0.0,0.0,3.0,3.0,0.0,6.0,0.0,12.0,32.0,0.0,0.0,0.0,0.0,17.0,0.0,25.0,3.0,3.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,14.0,7.0,0.0,0.0,11.0,0.0,0.0,0.0,15.0,0.0,0.0,15.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.577954
2016-23,0.577954,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,3.0,5.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,14.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,23.0,0.65882
2016-24,0.65882,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,3.0,5.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,14.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,23.0,0.454908
2016-25,0.454908,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,3.0,5.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,14.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,23.0,0.5240520000000001
2016-26,0.5240520000000001,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,3.0,5.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,14.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,23.0,0.522784
2016-27,0.522784,6.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,2.0,2.0,0.0,1.0,1.0,4.0,0.0,5.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,16.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,14.0,14.0,0.0,0.0,7.0,7.0,0.0,7.0,0.0,0.0,0.0,10.0,21.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,15.0,0.0,0.0,0.0,26.0,0.358852
