date,texas_flu,flu,treating flu,medicine for the flu,high fever,is the flu contagious,get over the flu,medicine for flu,how to get rid of the flu,fever cough,pneumonia,fever flu,flu type a,normal body,signs of flu,symptoms of the flu,cold or flu,stomach flu,flu 2018,cold versus flu,incubation period for flu,how long flu,treating the flu,flu treatments,flu complications,flu contagious,contagious flu,how to treat flu,flu fever,symptoms of bronchitis,cure the flu,flu vs cold,flu contagious period,bronchitis,flu test,signs of the flu,the flu virus,flu cough,treat flu,ear thermometer,taking temperature,treatment for flu,over the counter flu,reduce a fever,flu and cold,fight the flu,flu vs. cold,cure flu,human temperature,how to treat the flu,flu length,remedies for flu,how long does flu last,break a fever,flu shots,symptoms of flu,treat the flu,flu headache,flu report,incubation period for the flu,influenza a and b,how long is the flu contagious,normal body temperature,tamiflu,flu germs,flu lasts,thermoscan,flu treatment,is flu contagious,flu care,flu children,swine flu,cold vs flu,flu like symptoms,flu recovery,flu versus cold,exposed to flu,body temperature,influenza type a,flu medicine,symptoms,flu texas,the flu symptoms,flu shot,flu or cold,the flu,cold vs. flu,flu a symptoms,flu in children,do i have the flu,i have the flu,influenza incubation period,flu season,oscillococcinum,what is the flu,low body,remedies for the flu,target
2012-02,2.1558,9.0,4.0,4.0,58.0,3.0,2.0,8.0,5.0,34.0,50.0,2.0,1.0,5.0,6.0,11.0,5.0,42.0,0.0,0.0,1.0,3.0,0.0,1.0,0.0,3.0,2.0,1.0,7.0,8.0,0.0,1.0,0.0,60.0,7.0,3.0,8.0,7.0,8.0,13.0,17.0,10.0,1.0,3.0,17.0,1.0,0.0,18.0,80.0,18.0,0.0,3.0,10.0,3.0,1.0,10.0,2.0,1.0,10.0,5.0,0.0,5.0,2.0,4.0,0.0,0.0,6.0,12.0,10.0,2.0,1.0,6.0,2.0,5.0,0.0,1.0,1.0,63.0,0.0,0.0,82.0,0.0,2.0,2.0,0.0,7.0,0.0,5.0,0.0,0.0,3.0,1.0,4.0,4.0,8.0,38.0,1.0,2.30727
2012-03,2.30727,9.0,4.0,4.0,58.0,3.0,2.0,8.0,5.0,34.0,50.0,2.0,1.0,5.0,6.0,11.0,5.0,42.0,0.0,0.0,1.0,3.0,0.0,1.0,0.0,3.0,2.0,1.0,7.0,8.0,0.0,1.0,0.0,60.0,7.0,3.0,8.0,7.0,8.0,13.0,17.0,10.0,1.0,3.0,17.0,1.0,0.0,18.0,80.0,18.0,0.0,3.0,10.0,3.0,1.0,10.0,2.0,1.0,10.0,5.0,0.0,5.0,2.0,4.0,0.0,0.0,6.0,12.0,10.0,2.0,1.0,6.0,2.0,5.0,0.0,1.0,1.0,63.0,0.0,0.0,82.0,0.0,2.0,2.0,0.0,7.0,0.0,5.0,0.0,0.0,3.0,1.0,4.0,4.0,8.0,38.0,1.0,2.25494
2012-04,2.25494,9.0,4.0,4.0,58.0,3.0,2.0,8.0,5.0,34.0,50.0,2.0,1.0,5.0,6.0,11.0,5.0,42.0,0.0,0.0,1.0,3.0,0.0,1.0,0.0,3.0,2.0,1.0,7.0,8.0,0.0,1.0,0.0,60.0,7.0,3.0,8.0,7.0,8.0,13.0,17.0,10.0,1.0,3.0,17.0,1.0,0.0,18.0,80.0,18.0,0.0,3.0,10.0,3.0,1.0,10.0,2.0,1.0,10.0,5.0,0.0,5.0,2.0,4.0,0.0,0.0,6.0,12.0,10.0,2.0,1.0,6.0,2.0,5.0,0.0,1.0,1.0,63.0,0.0,0.0,82.0,0.0,2.0,2.0,0.0,7.0,0.0,5.0,0.0,0.0,3.0,1.0,4.0,4.0,8.0,38.0,1.0,2.52889
2012-05,2.52889,9.0,4.0,4.0,58.0,3.0,2.0,8.0,5.0,34.0,50.0,2.0,1.0,5.0,6.0,11.0,5.0,42.0,0.0,0.0,1.0,3.0,0.0,1.0,0.0,3.0,2.0,1.0,7.0,8.0,0.0,1.0,0.0,60.0,7.0,3.0,8.0,7.0,8.0,13.0,17.0,10.0,1.0,3.0,17.0,1.0,0.0,18.0,80.0,18.0,0.0,3.0,10.0,3.0,1.0,10.0,2.0,1.0,10.0,5.0,0.0,5.0,2.0,4.0,0.0,0.0,6.0,12.0,10.0,2.0,1.0,6.0,2.0,5.0,0.0,1.0,1.0,63.0,0.0,0.0,82.0,0.0,2.0,2.0,0.0,7.0,0.0,5.0,0.0,0.0,3.0,1.0,4.0,4.0,8.0,38.0,1.0,2.65401
2012-06,2.65401,8.0,2.0,4.0,63.0,5.0,0.0,10.0,4.0,29.0,48.0,3.0,1.0,7.0,2.0,6.0,4.0,33.0,0.0,0.0,1.0,4.0,2.0,1.0,0.0,6.0,7.0,2.0,12.0,8.0,0.0,1.0,0.0,51.0,6.0,3.0,5.0,4.0,6.0,10.0,14.0,4.0,4.0,1.0,19.0,4.0,0.0,12.0,55.0,12.0,0.0,3.0,9.0,8.0,1.0,5.0,1.0,2.0,5.0,0.0,10.0,5.0,3.0,7.0,0.0,0.0,0.0,13.0,11.0,8.0,2.0,9.0,2.0,4.0,0.0,0.0,1.0,62.0,0.0,0.0,71.0,0.0,1.0,1.0,0.0,7.0,0.0,17.0,15.0,0.0,3.0,0.0,2.0,2.0,12.0,31.0,1.0,2.95371
2012-07,2.95371,8.0,2.0,4.0,63.0,5.0,0.0,10.0,4.0,29.0,48.0,3.0,1.0,7.0,2.0,6.0,4.0,33.0,0.0,0.0,1.0,4.0,2.0,1.0,0.0,6.0,7.0,2.0,12.0,8.0,0.0,1.0,0.0,51.0,6.0,3.0,5.0,4.0,6.0,10.0,14.0,4.0,4.0,1.0,19.0,4.0,0.0,12.0,55.0,12.0,0.0,3.0,9.0,8.0,1.0,5.0,1.0,2.0,5.0,0.0,10.0,5.0,3.0,7.0,0.0,0.0,0.0,13.0,11.0,8.0,2.0,9.0,2.0,4.0,0.0,0.0,1.0,62.0,0.0,0.0,71.0,0.0,1.0,1.0,0.0,7.0,0.0,17.0,15.0,0.0,3.0,0.0,2.0,2.0,12.0,31.0,1.0,3.23367
2012-08,3.23367,8.0,2.0,4.0,63.0,5.0,0.0,10.0,4.0,29.0,48.0,3.0,1.0,7.0,2.0,6.0,4.0,33.0,0.0,0.0,1.0,4.0,2.0,1.0,0.0,6.0,7.0,2.0,12.0,8.0,0.0,1.0,0.0,51.0,6.0,3.0,5.0,4.0,6.0,10.0,14.0,4.0,4.0,1.0,19.0,4.0,0.0,12.0,55.0,12.0,0.0,3.0,9.0,8.0,1.0,5.0,1.0,2.0,5.0,0.0,10.0,5.0,3.0,7.0,0.0,0.0,0.0,13.0,11.0,8.0,2.0,9.0,2.0,4.0,0.0,0.0,1.0,62.0,0.0,0.0,71.0,0.0,1.0,1.0,0.0,7.0,0.0,17.0,15.0,0.0,3.0,0.0,2.0,2.0,12.0,31.0,1.0,3.3250599999999997
2012-09,3.3250599999999997,8.0,2.0,4.0,63.0,5.0,0.0,10.0,4.0,29.0,48.0,3.0,1.0,7.0,2.0,6.0,4.0,33.0,0.0,0.0,1.0,4.0,2.0,1.0,0.0,6.0,7.0,2.0,12.0,8.0,0.0,1.0,0.0,51.0,6.0,3.0,5.0,4.0,6.0,10.0,14.0,4.0,4.0,1.0,19.0,4.0,0.0,12.0,55.0,12.0,0.0,3.0,9.0,8.0,1.0,5.0,1.0,2.0,5.0,0.0,10.0,5.0,3.0,7.0,0.0,0.0,0.0,13.0,11.0,8.0,2.0,9.0,2.0,4.0,0.0,0.0,1.0,62.0,0.0,0.0,71.0,0.0,1.0,1.0,0.0,7.0,0.0,17.0,15.0,0.0,3.0,0.0,2.0,2.0,12.0,31.0,1.0,2.87245
2012-10,2.87245,6.0,2.0,0.0,50.0,4.0,2.0,0.0,3.0,27.0,40.0,1.0,1.0,4.0,3.0,5.0,1.0,21.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,3.0,0.0,4.0,8.0,0.0,0.0,0.0,49.0,6.0,3.0,4.0,3.0,12.0,10.0,12.0,10.0,2.0,3.0,7.0,1.0,0.0,18.0,27.0,6.0,0.0,3.0,9.0,5.0,1.0,6.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,2.0,0.0,0.0,6.0,15.0,4.0,4.0,1.0,6.0,1.0,3.0,1.0,0.0,0.0,61.0,0.0,0.0,78.0,0.0,0.0,1.0,0.0,5.0,0.0,9.0,2.0,3.0,1.0,1.0,4.0,2.0,9.0,32.0,4.0,3.5936199999999996
2012-11,3.5936199999999996,6.0,2.0,0.0,50.0,4.0,2.0,0.0,3.0,27.0,40.0,1.0,1.0,4.0,3.0,5.0,1.0,21.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,3.0,0.0,4.0,8.0,0.0,0.0,0.0,49.0,6.0,3.0,4.0,3.0,12.0,10.0,12.0,10.0,2.0,3.0,7.0,1.0,0.0,18.0,27.0,6.0,0.0,3.0,9.0,5.0,1.0,6.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,2.0,0.0,0.0,6.0,15.0,4.0,4.0,1.0,6.0,1.0,3.0,1.0,0.0,0.0,61.0,0.0,0.0,78.0,0.0,0.0,1.0,0.0,5.0,0.0,9.0,2.0,3.0,1.0,1.0,4.0,2.0,9.0,32.0,4.0,2.79685
2012-12,2.79685,6.0,2.0,0.0,50.0,4.0,2.0,0.0,3.0,27.0,40.0,1.0,1.0,4.0,3.0,5.0,1.0,21.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,3.0,0.0,4.0,8.0,0.0,0.0,0.0,49.0,6.0,3.0,4.0,3.0,12.0,10.0,12.0,10.0,2.0,3.0,7.0,1.0,0.0,18.0,27.0,6.0,0.0,3.0,9.0,5.0,1.0,6.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,2.0,0.0,0.0,6.0,15.0,4.0,4.0,1.0,6.0,1.0,3.0,1.0,0.0,0.0,61.0,0.0,0.0,78.0,0.0,0.0,1.0,0.0,5.0,0.0,9.0,2.0,3.0,1.0,1.0,4.0,2.0,9.0,32.0,4.0,2.7007
2012-13,2.7007,6.0,2.0,0.0,50.0,4.0,2.0,0.0,3.0,27.0,40.0,1.0,1.0,4.0,3.0,5.0,1.0,21.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,3.0,0.0,4.0,8.0,0.0,0.0,0.0,49.0,6.0,3.0,4.0,3.0,12.0,10.0,12.0,10.0,2.0,3.0,7.0,1.0,0.0,18.0,27.0,6.0,0.0,3.0,9.0,5.0,1.0,6.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,2.0,0.0,0.0,6.0,15.0,4.0,4.0,1.0,6.0,1.0,3.0,1.0,0.0,0.0,61.0,0.0,0.0,78.0,0.0,0.0,1.0,0.0,5.0,0.0,9.0,2.0,3.0,1.0,1.0,4.0,2.0,9.0,32.0,4.0,2.5217
2012-14,2.5217,6.0,2.0,0.0,50.0,4.0,2.0,0.0,3.0,27.0,40.0,1.0,1.0,4.0,3.0,5.0,1.0,21.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,3.0,0.0,4.0,8.0,0.0,0.0,0.0,49.0,6.0,3.0,4.0,3.0,12.0,10.0,12.0,10.0,2.0,3.0,7.0,1.0,0.0,18.0,27.0,6.0,0.0,3.0,9.0,5.0,1.0,6.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,2.0,0.0,0.0,6.0,15.0,4.0,4.0,1.0,6.0,1.0,3.0,1.0,0.0,0.0,61.0,0.0,0.0,78.0,0.0,0.0,1.0,0.0,5.0,0.0,9.0,2.0,3.0,1.0,1.0,4.0,2.0,9.0,32.0,4.0,2.13492
2012-15,2.13492,5.0,0.0,2.0,54.0,4.0,2.0,3.0,2.0,24.0,35.0,1.0,0.0,5.0,3.0,3.0,2.0,26.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,4.0,3.0,1.0,5.0,4.0,0.0,0.0,0.0,42.0,2.0,3.0,4.0,4.0,8.0,10.0,17.0,8.0,0.0,2.0,9.0,0.0,0.0,11.0,42.0,0.0,0.0,3.0,2.0,7.0,1.0,4.0,0.0,0.0,5.0,0.0,0.0,9.0,1.0,1.0,0.0,0.0,5.0,7.0,4.0,4.0,2.0,3.0,1.0,3.0,1.0,0.0,0.0,56.0,0.0,0.0,81.0,0.0,0.0,0.0,0.0,4.0,0.0,8.0,4.0,1.0,1.0,0.0,2.0,1.0,10.0,29.0,1.0,2.16547
2012-16,2.16547,5.0,0.0,2.0,54.0,4.0,2.0,3.0,2.0,24.0,35.0,1.0,0.0,5.0,3.0,3.0,2.0,26.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,4.0,3.0,1.0,5.0,4.0,0.0,0.0,0.0,42.0,2.0,3.0,4.0,4.0,8.0,10.0,17.0,8.0,0.0,2.0,9.0,0.0,0.0,11.0,42.0,0.0,0.0,3.0,2.0,7.0,1.0,4.0,0.0,0.0,5.0,0.0,0.0,9.0,1.0,1.0,0.0,0.0,5.0,7.0,4.0,4.0,2.0,3.0,1.0,3.0,1.0,0.0,0.0,56.0,0.0,0.0,81.0,0.0,0.0,0.0,0.0,4.0,0.0,8.0,4.0,1.0,1.0,0.0,2.0,1.0,10.0,29.0,1.0,2.0598799999999997
2012-17,2.0598799999999997,5.0,0.0,2.0,54.0,4.0,2.0,3.0,2.0,24.0,35.0,1.0,0.0,5.0,3.0,3.0,2.0,26.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,4.0,3.0,1.0,5.0,4.0,0.0,0.0,0.0,42.0,2.0,3.0,4.0,4.0,8.0,10.0,17.0,8.0,0.0,2.0,9.0,0.0,0.0,11.0,42.0,0.0,0.0,3.0,2.0,7.0,1.0,4.0,0.0,0.0,5.0,0.0,0.0,9.0,1.0,1.0,0.0,0.0,5.0,7.0,4.0,4.0,2.0,3.0,1.0,3.0,1.0,0.0,0.0,56.0,0.0,0.0,81.0,0.0,0.0,0.0,0.0,4.0,0.0,8.0,4.0,1.0,1.0,0.0,2.0,1.0,10.0,29.0,1.0,2.09649
2012-18,2.09649,5.0,0.0,2.0,54.0,4.0,2.0,3.0,2.0,24.0,35.0,1.0,0.0,5.0,3.0,3.0,2.0,26.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,4.0,3.0,1.0,5.0,4.0,0.0,0.0,0.0,42.0,2.0,3.0,4.0,4.0,8.0,10.0,17.0,8.0,0.0,2.0,9.0,0.0,0.0,11.0,42.0,0.0,0.0,3.0,2.0,7.0,1.0,4.0,0.0,0.0,5.0,0.0,0.0,9.0,1.0,1.0,0.0,0.0,5.0,7.0,4.0,4.0,2.0,3.0,1.0,3.0,1.0,0.0,0.0,56.0,0.0,0.0,81.0,0.0,0.0,0.0,0.0,4.0,0.0,8.0,4.0,1.0,1.0,0.0,2.0,1.0,10.0,29.0,1.0,2.0889
2012-19,2.0889,3.0,0.0,0.0,50.0,0.0,2.0,0.0,2.0,23.0,35.0,1.0,0.0,4.0,1.0,3.0,1.0,21.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,4.0,1.0,6.0,3.0,1.0,0.0,0.0,30.0,2.0,0.0,2.0,3.0,7.0,9.0,20.0,9.0,1.0,4.0,4.0,0.0,0.0,13.0,39.0,0.0,0.0,3.0,4.0,5.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,3.0,0.0,3.0,0.0,1.0,0.0,61.0,0.0,0.0,82.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,1.0,0.0,2.0,1.0,2.0,31.0,3.0,2.2620299999999998
2012-20,2.2620299999999998,3.0,0.0,0.0,50.0,0.0,2.0,0.0,2.0,23.0,35.0,1.0,0.0,4.0,1.0,3.0,1.0,21.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,4.0,1.0,6.0,3.0,1.0,0.0,0.0,30.0,2.0,0.0,2.0,3.0,7.0,9.0,20.0,9.0,1.0,4.0,4.0,0.0,0.0,13.0,39.0,0.0,0.0,3.0,4.0,5.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,3.0,0.0,3.0,0.0,1.0,0.0,61.0,0.0,0.0,82.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,1.0,0.0,2.0,1.0,2.0,31.0,3.0,2.19944
2012-21,2.19944,3.0,0.0,0.0,50.0,0.0,2.0,0.0,2.0,23.0,35.0,1.0,0.0,4.0,1.0,3.0,1.0,21.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,4.0,1.0,6.0,3.0,1.0,0.0,0.0,30.0,2.0,0.0,2.0,3.0,7.0,9.0,20.0,9.0,1.0,4.0,4.0,0.0,0.0,13.0,39.0,0.0,0.0,3.0,4.0,5.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,3.0,0.0,3.0,0.0,1.0,0.0,61.0,0.0,0.0,82.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,1.0,0.0,2.0,1.0,2.0,31.0,3.0,2.95784
2012-22,2.95784,3.0,0.0,0.0,50.0,0.0,2.0,0.0,2.0,23.0,35.0,1.0,0.0,4.0,1.0,3.0,1.0,21.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,4.0,1.0,6.0,3.0,1.0,0.0,0.0,30.0,2.0,0.0,2.0,3.0,7.0,9.0,20.0,9.0,1.0,4.0,4.0,0.0,0.0,13.0,39.0,0.0,0.0,3.0,4.0,5.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,3.0,0.0,3.0,0.0,1.0,0.0,61.0,0.0,0.0,82.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,1.0,0.0,2.0,1.0,2.0,31.0,3.0,1.60563
2012-23,1.60563,3.0,2.0,2.0,50.0,2.0,2.0,2.0,2.0,30.0,33.0,1.0,0.0,4.0,4.0,3.0,6.0,20.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,3.0,1.0,0.0,0.0,33.0,2.0,0.0,3.0,3.0,8.0,18.0,16.0,6.0,1.0,0.0,5.0,0.0,0.0,12.0,33.0,0.0,1.0,3.0,3.0,5.0,2.0,4.0,0.0,1.0,0.0,0.0,0.0,10.0,1.0,1.0,0.0,0.0,2.0,2.0,4.0,2.0,3.0,3.0,1.0,4.0,0.0,0.0,0.0,49.0,0.0,0.0,80.0,0.0,0.0,1.0,1.0,2.0,0.0,3.0,0.0,0.0,1.0,0.0,2.0,1.0,10.0,24.0,1.0,1.5692
2012-24,1.5692,3.0,2.0,2.0,50.0,2.0,2.0,2.0,2.0,30.0,33.0,1.0,0.0,4.0,4.0,3.0,6.0,20.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,3.0,1.0,0.0,0.0,33.0,2.0,0.0,3.0,3.0,8.0,18.0,16.0,6.0,1.0,0.0,5.0,0.0,0.0,12.0,33.0,0.0,1.0,3.0,3.0,5.0,2.0,4.0,0.0,1.0,0.0,0.0,0.0,10.0,1.0,1.0,0.0,0.0,2.0,2.0,4.0,2.0,3.0,3.0,1.0,4.0,0.0,0.0,0.0,49.0,0.0,0.0,80.0,0.0,0.0,1.0,1.0,2.0,0.0,3.0,0.0,0.0,1.0,0.0,2.0,1.0,10.0,24.0,1.0,1.68002
2012-25,1.68002,3.0,2.0,2.0,50.0,2.0,2.0,2.0,2.0,30.0,33.0,1.0,0.0,4.0,4.0,3.0,6.0,20.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,3.0,1.0,0.0,0.0,33.0,2.0,0.0,3.0,3.0,8.0,18.0,16.0,6.0,1.0,0.0,5.0,0.0,0.0,12.0,33.0,0.0,1.0,3.0,3.0,5.0,2.0,4.0,0.0,1.0,0.0,0.0,0.0,10.0,1.0,1.0,0.0,0.0,2.0,2.0,4.0,2.0,3.0,3.0,1.0,4.0,0.0,0.0,0.0,49.0,0.0,0.0,80.0,0.0,0.0,1.0,1.0,2.0,0.0,3.0,0.0,0.0,1.0,0.0,2.0,1.0,10.0,24.0,1.0,2.77603
2012-26,2.77603,3.0,2.0,2.0,50.0,2.0,2.0,2.0,2.0,30.0,33.0,1.0,0.0,4.0,4.0,3.0,6.0,20.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,3.0,1.0,0.0,0.0,33.0,2.0,0.0,3.0,3.0,8.0,18.0,16.0,6.0,1.0,0.0,5.0,0.0,0.0,12.0,33.0,0.0,1.0,3.0,3.0,5.0,2.0,4.0,0.0,1.0,0.0,0.0,0.0,10.0,1.0,1.0,0.0,0.0,2.0,2.0,4.0,2.0,3.0,3.0,1.0,4.0,0.0,0.0,0.0,49.0,0.0,0.0,80.0,0.0,0.0,1.0,1.0,2.0,0.0,3.0,0.0,0.0,1.0,0.0,2.0,1.0,10.0,24.0,1.0,1.85638
2012-27,1.85638,3.0,2.0,2.0,50.0,2.0,2.0,2.0,2.0,30.0,33.0,1.0,0.0,4.0,4.0,3.0,6.0,20.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,3.0,1.0,0.0,0.0,33.0,2.0,0.0,3.0,3.0,8.0,18.0,16.0,6.0,1.0,0.0,5.0,0.0,0.0,12.0,33.0,0.0,1.0,3.0,3.0,5.0,2.0,4.0,0.0,1.0,0.0,0.0,0.0,10.0,1.0,1.0,0.0,0.0,2.0,2.0,4.0,2.0,3.0,3.0,1.0,4.0,0.0,0.0,0.0,49.0,0.0,0.0,80.0,0.0,0.0,1.0,1.0,2.0,0.0,3.0,0.0,0.0,1.0,0.0,2.0,1.0,10.0,24.0,1.0,1.52724
2012-28,1.52724,5.0,0.0,0.0,31.0,4.0,0.0,2.0,7.0,19.0,30.0,2.0,0.0,4.0,2.0,4.0,1.0,14.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,2.0,6.0,2.0,0.0,0.0,0.0,26.0,3.0,1.0,4.0,2.0,4.0,10.0,8.0,0.0,0.0,1.0,5.0,0.0,0.0,6.0,21.0,6.0,1.0,1.0,2.0,7.0,4.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,2.0,2.0,0.0,1.0,10.0,1.0,3.0,0.0,0.0,0.0,46.0,0.0,0.0,98.0,0.0,1.0,2.0,0.0,3.0,0.0,6.0,3.0,1.0,2.0,1.0,2.0,1.0,5.0,27.0,0.0,1.50484
2012-29,1.50484,5.0,0.0,0.0,31.0,4.0,0.0,2.0,7.0,19.0,30.0,2.0,0.0,4.0,2.0,4.0,1.0,14.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,2.0,6.0,2.0,0.0,0.0,0.0,26.0,3.0,1.0,4.0,2.0,4.0,10.0,8.0,0.0,0.0,1.0,5.0,0.0,0.0,6.0,21.0,6.0,1.0,1.0,2.0,7.0,4.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,2.0,2.0,0.0,1.0,10.0,1.0,3.0,0.0,0.0,0.0,46.0,0.0,0.0,98.0,0.0,1.0,2.0,0.0,3.0,0.0,6.0,3.0,1.0,2.0,1.0,2.0,1.0,5.0,27.0,0.0,1.42374
2012-30,1.42374,5.0,0.0,0.0,31.0,4.0,0.0,2.0,7.0,19.0,30.0,2.0,0.0,4.0,2.0,4.0,1.0,14.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,2.0,6.0,2.0,0.0,0.0,0.0,26.0,3.0,1.0,4.0,2.0,4.0,10.0,8.0,0.0,0.0,1.0,5.0,0.0,0.0,6.0,21.0,6.0,1.0,1.0,2.0,7.0,4.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,2.0,2.0,0.0,1.0,10.0,1.0,3.0,0.0,0.0,0.0,46.0,0.0,0.0,98.0,0.0,1.0,2.0,0.0,3.0,0.0,6.0,3.0,1.0,2.0,1.0,2.0,1.0,5.0,27.0,0.0,1.4590100000000001
2012-31,1.4590100000000001,5.0,0.0,0.0,31.0,4.0,0.0,2.0,7.0,19.0,30.0,2.0,0.0,4.0,2.0,4.0,1.0,14.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,2.0,6.0,2.0,0.0,0.0,0.0,26.0,3.0,1.0,4.0,2.0,4.0,10.0,8.0,0.0,0.0,1.0,5.0,0.0,0.0,6.0,21.0,6.0,1.0,1.0,2.0,7.0,4.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,2.0,2.0,0.0,1.0,10.0,1.0,3.0,0.0,0.0,0.0,46.0,0.0,0.0,98.0,0.0,1.0,2.0,0.0,3.0,0.0,6.0,3.0,1.0,2.0,1.0,2.0,1.0,5.0,27.0,0.0,1.44944
2012-32,1.44944,10.0,0.0,3.0,68.0,5.0,0.0,4.0,4.0,19.0,41.0,3.0,0.0,5.0,2.0,9.0,3.0,29.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,5.0,4.0,1.0,10.0,3.0,0.0,0.0,0.0,38.0,4.0,1.0,6.0,4.0,4.0,8.0,21.0,10.0,2.0,0.0,14.0,1.0,0.0,12.0,61.0,0.0,0.0,3.0,5.0,3.0,13.0,7.0,0.0,1.0,0.0,0.0,0.0,10.0,3.0,1.0,0.0,0.0,0.0,13.0,8.0,4.0,2.0,8.0,1.0,5.0,0.0,0.0,0.0,71.0,0.0,0.0,94.0,0.0,1.0,10.0,0.0,5.0,0.0,9.0,3.0,2.0,1.0,1.0,5.0,2.0,11.0,32.0,0.0,1.42747
2012-33,1.42747,10.0,0.0,3.0,68.0,5.0,0.0,4.0,4.0,19.0,41.0,3.0,0.0,5.0,2.0,9.0,3.0,29.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,5.0,4.0,1.0,10.0,3.0,0.0,0.0,0.0,38.0,4.0,1.0,6.0,4.0,4.0,8.0,21.0,10.0,2.0,0.0,14.0,1.0,0.0,12.0,61.0,0.0,0.0,3.0,5.0,3.0,13.0,7.0,0.0,1.0,0.0,0.0,0.0,10.0,3.0,1.0,0.0,0.0,0.0,13.0,8.0,4.0,2.0,8.0,1.0,5.0,0.0,0.0,0.0,71.0,0.0,0.0,94.0,0.0,1.0,10.0,0.0,5.0,0.0,9.0,3.0,2.0,1.0,1.0,5.0,2.0,11.0,32.0,0.0,1.4741
2012-34,1.4741,10.0,0.0,3.0,68.0,5.0,0.0,4.0,4.0,19.0,41.0,3.0,0.0,5.0,2.0,9.0,3.0,29.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,5.0,4.0,1.0,10.0,3.0,0.0,0.0,0.0,38.0,4.0,1.0,6.0,4.0,4.0,8.0,21.0,10.0,2.0,0.0,14.0,1.0,0.0,12.0,61.0,0.0,0.0,3.0,5.0,3.0,13.0,7.0,0.0,1.0,0.0,0.0,0.0,10.0,3.0,1.0,0.0,0.0,0.0,13.0,8.0,4.0,2.0,8.0,1.0,5.0,0.0,0.0,0.0,71.0,0.0,0.0,94.0,0.0,1.0,10.0,0.0,5.0,0.0,9.0,3.0,2.0,1.0,1.0,5.0,2.0,11.0,32.0,0.0,1.4297799999999998
