date,connecticut_flu,flu,flu recovery,having the flu,flu duration,remedies for the flu,influenza a and b,cure the flu,remedies for flu,flu season,dangerous fever,break a fever,flu versus cold,how long is the flu contagious,treating flu,pneumonia,flu how long,fever cough,flu lasts,braun thermoscan,the flu,flu symptoms,cold vs. flu,how long flu,how long is the flu,symptoms of flu,cold and flu,flu contagious period,treating the flu,flu children,reduce a fever,how long contagious,i have the flu,low body,flu treatment,is the flu contagious,do i have the flu,flu shot,cold versus flu,incubation period for the flu,flu vs cold,flu and fever,flu connecticut,flu headache,flu vs. cold,ct flu,high fever,cvs flu shot,medicine for flu,flu treatments,influenza type a,fight the flu,influenza symptoms,the flu virus,reduce fever,cdc,type a influenza,influenza incubation period,normal body temperature,how to treat the flu,flu virus,how long does the flu last,stomach flu,how long does flu last,swine flu,flu vaccine,over the counter flu,contagious flu,what to do if you have the flu,flu report,flu test,over the counter flu medicine,the flu symptoms,normal body,get rid of the flu,is flu contagious,flu germs,ear thermometer,early flu symptoms,how long is flu contagious,symptoms of the flu,treatment for flu,taking temperature,exposed to flu,flu in ct,flu contagious,bronchitis,get over the flu,symptoms of bronchitis,what is the flu,cold or flu,flu clinic,flu medicine,flu remedies,signs of the flu,treat flu,how to get rid of the flu,body temperature,target_1,target_2,target_4,target_8
2015-49,0.956304,12.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,56.0,3.0,1.0,0.0,0.0,8.0,12.0,0.0,6.0,3.0,6.0,48.0,0.0,0.0,12.0,0.0,52.0,0.0,37.0,0.0,0.0,0.0,13.0,0.0,0.0,32.0,0.0,2.0,2.0,0.0,6.0,24.0,20.0,8.0,0.0,0.0,0.0,0.0,0.0,2.0,35.0,0.0,0.0,7.0,0.0,13.0,0.0,25.0,4.0,0.0,18.0,0.0,12.0,0.0,0.0,0.0,0.0,16.0,11.0,0.0,23.0,0.0,15.0,0.0,15.0,15.0,0.0,0.0,0.0,9.0,6.0,49.0,0.0,6.0,7.0,9.0,9.0,9.0,9.0,0.0,0.0,7.0,63.0,1.7386,1.97822,2.95939,3.29925
2015-50,1.7386,14.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,10.0,16.0,16.0,0.0,16.0,0.0,58.0,5.0,4.0,0.0,0.0,10.0,8.0,0.0,10.0,2.0,8.0,37.0,0.0,0.0,0.0,11.0,34.0,0.0,46.0,2.0,2.0,0.0,2.0,0.0,12.0,12.0,0.0,4.0,2.0,0.0,8.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,2.0,40.0,0.0,0.0,10.0,0.0,5.0,15.0,14.0,8.0,3.0,5.0,12.0,18.0,0.0,0.0,4.0,0.0,19.0,16.0,0.0,12.0,24.0,0.0,0.0,0.0,19.0,0.0,3.0,0.0,5.0,10.0,81.0,0.0,3.0,4.0,0.0,7.0,7.0,0.0,5.0,5.0,5.0,48.0,1.97822,2.39398,2.65283,3.19507
2015-51,1.97822,14.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,10.0,16.0,16.0,0.0,16.0,0.0,58.0,5.0,4.0,0.0,0.0,10.0,8.0,0.0,10.0,2.0,8.0,37.0,0.0,0.0,0.0,11.0,34.0,0.0,46.0,2.0,2.0,0.0,2.0,0.0,12.0,12.0,0.0,4.0,2.0,0.0,8.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,2.0,40.0,0.0,0.0,10.0,0.0,5.0,15.0,14.0,8.0,3.0,5.0,12.0,18.0,0.0,0.0,4.0,0.0,19.0,16.0,0.0,12.0,24.0,0.0,0.0,0.0,19.0,0.0,3.0,0.0,5.0,10.0,81.0,0.0,3.0,4.0,0.0,7.0,7.0,0.0,5.0,5.0,5.0,48.0,2.39398,2.95939,2.82404,4.15838
2015-52,2.39398,14.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,10.0,16.0,16.0,0.0,16.0,0.0,58.0,5.0,4.0,0.0,0.0,10.0,8.0,0.0,10.0,2.0,8.0,37.0,0.0,0.0,0.0,11.0,34.0,0.0,46.0,2.0,2.0,0.0,2.0,0.0,12.0,12.0,0.0,4.0,2.0,0.0,8.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,2.0,40.0,0.0,0.0,10.0,0.0,5.0,15.0,14.0,8.0,3.0,5.0,12.0,18.0,0.0,0.0,4.0,0.0,19.0,16.0,0.0,12.0,24.0,0.0,0.0,0.0,19.0,0.0,3.0,0.0,5.0,10.0,81.0,0.0,3.0,4.0,0.0,7.0,7.0,0.0,5.0,5.0,5.0,48.0,2.95939,2.65283,2.8912,3.7072199999999995
2015-53,2.95939,14.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,10.0,16.0,16.0,0.0,16.0,0.0,58.0,5.0,4.0,0.0,0.0,10.0,8.0,0.0,10.0,2.0,8.0,37.0,0.0,0.0,0.0,11.0,34.0,0.0,46.0,2.0,2.0,0.0,2.0,0.0,12.0,12.0,0.0,4.0,2.0,0.0,8.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,2.0,40.0,0.0,0.0,10.0,0.0,5.0,15.0,14.0,8.0,3.0,5.0,12.0,18.0,0.0,0.0,4.0,0.0,19.0,16.0,0.0,12.0,24.0,0.0,0.0,0.0,19.0,0.0,3.0,0.0,5.0,10.0,81.0,0.0,3.0,4.0,0.0,7.0,7.0,0.0,5.0,5.0,5.0,48.0,2.65283,2.82404,3.29925,3.7826
2016-01,2.65283,14.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,10.0,16.0,16.0,0.0,16.0,0.0,58.0,5.0,4.0,0.0,0.0,10.0,8.0,0.0,10.0,2.0,8.0,37.0,0.0,0.0,0.0,11.0,34.0,0.0,46.0,2.0,2.0,0.0,2.0,0.0,12.0,12.0,0.0,4.0,2.0,0.0,8.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,2.0,40.0,0.0,0.0,10.0,0.0,5.0,15.0,14.0,8.0,3.0,5.0,12.0,18.0,0.0,0.0,4.0,0.0,19.0,16.0,0.0,12.0,24.0,0.0,0.0,0.0,19.0,0.0,3.0,0.0,5.0,10.0,81.0,0.0,3.0,4.0,0.0,7.0,7.0,0.0,5.0,5.0,5.0,48.0,2.82404,2.8912,3.19507,3.4711
2016-02,2.82404,14.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,10.0,16.0,16.0,0.0,16.0,0.0,58.0,5.0,4.0,0.0,0.0,10.0,8.0,0.0,10.0,2.0,8.0,37.0,0.0,0.0,0.0,11.0,34.0,0.0,46.0,2.0,2.0,0.0,2.0,0.0,12.0,12.0,0.0,4.0,2.0,0.0,8.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,2.0,40.0,0.0,0.0,10.0,0.0,5.0,15.0,14.0,8.0,3.0,5.0,12.0,18.0,0.0,0.0,4.0,0.0,19.0,16.0,0.0,12.0,24.0,0.0,0.0,0.0,19.0,0.0,3.0,0.0,5.0,10.0,81.0,0.0,3.0,4.0,0.0,7.0,7.0,0.0,5.0,5.0,5.0,48.0,2.8912,3.29925,4.15838,3.6110599999999997
2016-03,2.8912,14.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,10.0,16.0,16.0,0.0,16.0,0.0,58.0,5.0,4.0,0.0,0.0,10.0,8.0,0.0,10.0,2.0,8.0,37.0,0.0,0.0,0.0,11.0,34.0,0.0,46.0,2.0,2.0,0.0,2.0,0.0,12.0,12.0,0.0,4.0,2.0,0.0,8.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,2.0,40.0,0.0,0.0,10.0,0.0,5.0,15.0,14.0,8.0,3.0,5.0,12.0,18.0,0.0,0.0,4.0,0.0,19.0,16.0,0.0,12.0,24.0,0.0,0.0,0.0,19.0,0.0,3.0,0.0,5.0,10.0,81.0,0.0,3.0,4.0,0.0,7.0,7.0,0.0,5.0,5.0,5.0,48.0,3.29925,3.19507,3.7072199999999995,2.67584
2016-04,3.29925,14.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,10.0,16.0,16.0,0.0,16.0,0.0,58.0,5.0,4.0,0.0,0.0,10.0,8.0,0.0,10.0,2.0,8.0,37.0,0.0,0.0,0.0,11.0,34.0,0.0,46.0,2.0,2.0,0.0,2.0,0.0,12.0,12.0,0.0,4.0,2.0,0.0,8.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,2.0,40.0,0.0,0.0,10.0,0.0,5.0,15.0,14.0,8.0,3.0,5.0,12.0,18.0,0.0,0.0,4.0,0.0,19.0,16.0,0.0,12.0,24.0,0.0,0.0,0.0,19.0,0.0,3.0,0.0,5.0,10.0,81.0,0.0,3.0,4.0,0.0,7.0,7.0,0.0,5.0,5.0,5.0,48.0,3.19507,4.15838,3.7826,2.7936799999999997
2016-05,3.19507,14.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,10.0,16.0,16.0,0.0,16.0,0.0,58.0,5.0,4.0,0.0,0.0,10.0,8.0,0.0,10.0,2.0,8.0,37.0,0.0,0.0,0.0,11.0,34.0,0.0,46.0,2.0,2.0,0.0,2.0,0.0,12.0,12.0,0.0,4.0,2.0,0.0,8.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,2.0,40.0,0.0,0.0,10.0,0.0,5.0,15.0,14.0,8.0,3.0,5.0,12.0,18.0,0.0,0.0,4.0,0.0,19.0,16.0,0.0,12.0,24.0,0.0,0.0,0.0,19.0,0.0,3.0,0.0,5.0,10.0,81.0,0.0,3.0,4.0,0.0,7.0,7.0,0.0,5.0,5.0,5.0,48.0,4.15838,3.7072199999999995,3.4711,2.78382
2016-06,4.15838,14.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,10.0,16.0,16.0,0.0,16.0,0.0,58.0,5.0,4.0,0.0,0.0,10.0,8.0,0.0,10.0,2.0,8.0,37.0,0.0,0.0,0.0,11.0,34.0,0.0,46.0,2.0,2.0,0.0,2.0,0.0,12.0,12.0,0.0,4.0,2.0,0.0,8.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,2.0,40.0,0.0,0.0,10.0,0.0,5.0,15.0,14.0,8.0,3.0,5.0,12.0,18.0,0.0,0.0,4.0,0.0,19.0,16.0,0.0,12.0,24.0,0.0,0.0,0.0,19.0,0.0,3.0,0.0,5.0,10.0,81.0,0.0,3.0,4.0,0.0,7.0,7.0,0.0,5.0,5.0,5.0,48.0,3.7072199999999995,3.7826,3.6110599999999997,2.6139799999999997
2016-07,3.7072199999999995,14.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,10.0,16.0,16.0,0.0,16.0,0.0,58.0,5.0,4.0,0.0,0.0,10.0,8.0,0.0,10.0,2.0,8.0,37.0,0.0,0.0,0.0,11.0,34.0,0.0,46.0,2.0,2.0,0.0,2.0,0.0,12.0,12.0,0.0,4.0,2.0,0.0,8.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,2.0,40.0,0.0,0.0,10.0,0.0,5.0,15.0,14.0,8.0,3.0,5.0,12.0,18.0,0.0,0.0,4.0,0.0,19.0,16.0,0.0,12.0,24.0,0.0,0.0,0.0,19.0,0.0,3.0,0.0,5.0,10.0,81.0,0.0,3.0,4.0,0.0,7.0,7.0,0.0,5.0,5.0,5.0,48.0,3.7826,3.4711,2.67584,2.5015
2016-08,3.7826,14.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,10.0,16.0,16.0,0.0,16.0,0.0,58.0,5.0,4.0,0.0,0.0,10.0,8.0,0.0,10.0,2.0,8.0,37.0,0.0,0.0,0.0,11.0,34.0,0.0,46.0,2.0,2.0,0.0,2.0,0.0,12.0,12.0,0.0,4.0,2.0,0.0,8.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,2.0,40.0,0.0,0.0,10.0,0.0,5.0,15.0,14.0,8.0,3.0,5.0,12.0,18.0,0.0,0.0,4.0,0.0,19.0,16.0,0.0,12.0,24.0,0.0,0.0,0.0,19.0,0.0,3.0,0.0,5.0,10.0,81.0,0.0,3.0,4.0,0.0,7.0,7.0,0.0,5.0,5.0,5.0,48.0,3.4711,3.6110599999999997,2.7936799999999997,2.52809
2016-09,3.4711,14.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,10.0,16.0,16.0,0.0,16.0,0.0,58.0,5.0,4.0,0.0,0.0,10.0,8.0,0.0,10.0,2.0,8.0,37.0,0.0,0.0,0.0,11.0,34.0,0.0,46.0,2.0,2.0,0.0,2.0,0.0,12.0,12.0,0.0,4.0,2.0,0.0,8.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,2.0,40.0,0.0,0.0,10.0,0.0,5.0,15.0,14.0,8.0,3.0,5.0,12.0,18.0,0.0,0.0,4.0,0.0,19.0,16.0,0.0,12.0,24.0,0.0,0.0,0.0,19.0,0.0,3.0,0.0,5.0,10.0,81.0,0.0,3.0,4.0,0.0,7.0,7.0,0.0,5.0,5.0,5.0,48.0,3.6110599999999997,2.67584,2.78382,1.45228
2016-10,3.6110599999999997,14.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,10.0,16.0,16.0,0.0,16.0,0.0,58.0,5.0,4.0,0.0,0.0,10.0,8.0,0.0,10.0,2.0,8.0,37.0,0.0,0.0,0.0,11.0,34.0,0.0,46.0,2.0,2.0,0.0,2.0,0.0,12.0,12.0,0.0,4.0,2.0,0.0,8.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,2.0,40.0,0.0,0.0,10.0,0.0,5.0,15.0,14.0,8.0,3.0,5.0,12.0,18.0,0.0,0.0,4.0,0.0,19.0,16.0,0.0,12.0,24.0,0.0,0.0,0.0,19.0,0.0,3.0,0.0,5.0,10.0,81.0,0.0,3.0,4.0,0.0,7.0,7.0,0.0,5.0,5.0,5.0,48.0,2.67584,2.7936799999999997,2.6139799999999997,1.60955
2016-11,2.67584,14.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,10.0,16.0,16.0,0.0,16.0,0.0,58.0,5.0,4.0,0.0,0.0,10.0,8.0,0.0,10.0,2.0,8.0,37.0,0.0,0.0,0.0,11.0,34.0,0.0,46.0,2.0,2.0,0.0,2.0,0.0,12.0,12.0,0.0,4.0,2.0,0.0,8.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,2.0,40.0,0.0,0.0,10.0,0.0,5.0,15.0,14.0,8.0,3.0,5.0,12.0,18.0,0.0,0.0,4.0,0.0,19.0,16.0,0.0,12.0,24.0,0.0,0.0,0.0,19.0,0.0,3.0,0.0,5.0,10.0,81.0,0.0,3.0,4.0,0.0,7.0,7.0,0.0,5.0,5.0,5.0,48.0,2.7936799999999997,2.78382,2.5015,1.36275
2016-12,2.7936799999999997,14.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,10.0,16.0,16.0,0.0,16.0,0.0,58.0,5.0,4.0,0.0,0.0,10.0,8.0,0.0,10.0,2.0,8.0,37.0,0.0,0.0,0.0,11.0,34.0,0.0,46.0,2.0,2.0,0.0,2.0,0.0,12.0,12.0,0.0,4.0,2.0,0.0,8.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,2.0,40.0,0.0,0.0,10.0,0.0,5.0,15.0,14.0,8.0,3.0,5.0,12.0,18.0,0.0,0.0,4.0,0.0,19.0,16.0,0.0,12.0,24.0,0.0,0.0,0.0,19.0,0.0,3.0,0.0,5.0,10.0,81.0,0.0,3.0,4.0,0.0,7.0,7.0,0.0,5.0,5.0,5.0,48.0,2.78382,2.6139799999999997,2.52809,1.53846
2016-13,2.78382,14.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,10.0,16.0,16.0,0.0,16.0,0.0,58.0,5.0,4.0,0.0,0.0,10.0,8.0,0.0,10.0,2.0,8.0,37.0,0.0,0.0,0.0,11.0,34.0,0.0,46.0,2.0,2.0,0.0,2.0,0.0,12.0,12.0,0.0,4.0,2.0,0.0,8.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,2.0,40.0,0.0,0.0,10.0,0.0,5.0,15.0,14.0,8.0,3.0,5.0,12.0,18.0,0.0,0.0,4.0,0.0,19.0,16.0,0.0,12.0,24.0,0.0,0.0,0.0,19.0,0.0,3.0,0.0,5.0,10.0,81.0,0.0,3.0,4.0,0.0,7.0,7.0,0.0,5.0,5.0,5.0,48.0,2.6139799999999997,2.5015,1.45228,1.38504
2016-14,2.6139799999999997,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,16.0,0.0,16.0,0.0,42.0,2.0,5.0,0.0,0.0,5.0,5.0,0.0,4.0,2.0,3.0,9.0,9.0,0.0,9.0,0.0,48.0,0.0,14.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,18.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,28.0,0.0,0.0,25.0,0.0,10.0,0.0,22.0,0.0,0.0,5.0,0.0,6.0,0.0,0.0,0.0,0.0,7.0,21.0,11.0,11.0,0.0,0.0,0.0,0.0,11.0,0.0,3.0,0.0,6.0,3.0,42.0,0.0,4.0,3.0,0.0,0.0,7.0,13.0,5.0,5.0,0.0,45.0,2.5015,2.52809,1.60955,1.3274299999999999
2016-15,2.5015,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,16.0,0.0,16.0,0.0,42.0,2.0,5.0,0.0,0.0,5.0,5.0,0.0,4.0,2.0,3.0,9.0,9.0,0.0,9.0,0.0,48.0,0.0,14.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,18.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,28.0,0.0,0.0,25.0,0.0,10.0,0.0,22.0,0.0,0.0,5.0,0.0,6.0,0.0,0.0,0.0,0.0,7.0,21.0,11.0,11.0,0.0,0.0,0.0,0.0,11.0,0.0,3.0,0.0,6.0,3.0,42.0,0.0,4.0,3.0,0.0,0.0,7.0,13.0,5.0,5.0,0.0,45.0,2.52809,1.45228,1.36275,0.980392
2016-16,2.52809,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,16.0,0.0,16.0,0.0,42.0,2.0,5.0,0.0,0.0,5.0,5.0,0.0,4.0,2.0,3.0,9.0,9.0,0.0,9.0,0.0,48.0,0.0,14.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,18.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,28.0,0.0,0.0,25.0,0.0,10.0,0.0,22.0,0.0,0.0,5.0,0.0,6.0,0.0,0.0,0.0,0.0,7.0,21.0,11.0,11.0,0.0,0.0,0.0,0.0,11.0,0.0,3.0,0.0,6.0,3.0,42.0,0.0,4.0,3.0,0.0,0.0,7.0,13.0,5.0,5.0,0.0,45.0,1.45228,1.60955,1.53846,0.564334
2016-17,1.45228,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,16.0,0.0,16.0,0.0,42.0,2.0,5.0,0.0,0.0,5.0,5.0,0.0,4.0,2.0,3.0,9.0,9.0,0.0,9.0,0.0,48.0,0.0,14.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,18.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,28.0,0.0,0.0,25.0,0.0,10.0,0.0,22.0,0.0,0.0,5.0,0.0,6.0,0.0,0.0,0.0,0.0,7.0,21.0,11.0,11.0,0.0,0.0,0.0,0.0,11.0,0.0,3.0,0.0,6.0,3.0,42.0,0.0,4.0,3.0,0.0,0.0,7.0,13.0,5.0,5.0,0.0,45.0,1.60955,1.36275,1.38504,0.350058
2016-18,1.60955,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,33.0,0.0,1.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,2.0,10.0,0.0,0.0,0.0,0.0,33.0,6.0,12.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,42.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,29.0,0.0,0.0,0.0,0.0,16.0,0.0,6.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,4.0,4.0,12.0,25.0,0.0,25.0,0.0,0.0,8.0,0.0,0.0,3.0,3.0,4.0,36.0,0.0,7.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,1.36275,1.53846,1.3274299999999999,0.303951
2016-19,1.36275,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,33.0,0.0,1.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,2.0,10.0,0.0,0.0,0.0,0.0,33.0,6.0,12.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,42.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,29.0,0.0,0.0,0.0,0.0,16.0,0.0,6.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,4.0,4.0,12.0,25.0,0.0,25.0,0.0,0.0,8.0,0.0,0.0,3.0,3.0,4.0,36.0,0.0,7.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,1.53846,1.38504,0.980392,0.335946
2016-20,1.53846,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,33.0,0.0,1.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,2.0,10.0,0.0,0.0,0.0,0.0,33.0,6.0,12.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,42.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,29.0,0.0,0.0,0.0,0.0,16.0,0.0,6.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,4.0,4.0,12.0,25.0,0.0,25.0,0.0,0.0,8.0,0.0,0.0,3.0,3.0,4.0,36.0,0.0,7.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,1.38504,1.3274299999999999,0.564334,0.308642
2016-21,1.38504,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,33.0,0.0,1.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,2.0,10.0,0.0,0.0,0.0,0.0,33.0,6.0,12.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,42.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,29.0,0.0,0.0,0.0,0.0,16.0,0.0,6.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,4.0,4.0,12.0,25.0,0.0,25.0,0.0,0.0,8.0,0.0,0.0,3.0,3.0,4.0,36.0,0.0,7.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,1.3274299999999999,0.980392,0.350058,0.325733
2016-22,1.3274299999999999,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,33.0,0.0,1.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,2.0,10.0,0.0,0.0,0.0,0.0,33.0,6.0,12.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,42.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,29.0,0.0,0.0,0.0,0.0,16.0,0.0,6.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,4.0,4.0,12.0,25.0,0.0,25.0,0.0,0.0,8.0,0.0,0.0,3.0,3.0,4.0,36.0,0.0,7.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.980392,0.564334,0.303951,0.243013
2016-23,0.980392,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,17.0,0.0,0.0,0.0,0.0,37.0,3.0,1.0,0.0,0.0,2.0,1.0,0.0,7.0,0.0,2.0,9.0,0.0,0.0,0.0,0.0,41.0,0.0,18.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,28.0,6.0,0.0,0.0,0.0,0.0,0.0,13.0,1.0,26.0,0.0,0.0,10.0,0.0,5.0,0.0,6.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,24.0,0.0,0.0,8.0,8.0,5.0,0.0,3.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.564334,0.350058,0.335946,0.275482
2016-24,0.564334,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,17.0,0.0,0.0,0.0,0.0,37.0,3.0,1.0,0.0,0.0,2.0,1.0,0.0,7.0,0.0,2.0,9.0,0.0,0.0,0.0,0.0,41.0,0.0,18.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,28.0,6.0,0.0,0.0,0.0,0.0,0.0,13.0,1.0,26.0,0.0,0.0,10.0,0.0,5.0,0.0,6.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,24.0,0.0,0.0,8.0,8.0,5.0,0.0,3.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.350058,0.303951,0.308642,0.22701500000000002
2016-25,0.350058,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,17.0,0.0,0.0,0.0,0.0,37.0,3.0,1.0,0.0,0.0,2.0,1.0,0.0,7.0,0.0,2.0,9.0,0.0,0.0,0.0,0.0,41.0,0.0,18.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,28.0,6.0,0.0,0.0,0.0,0.0,0.0,13.0,1.0,26.0,0.0,0.0,10.0,0.0,5.0,0.0,6.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,24.0,0.0,0.0,8.0,8.0,5.0,0.0,3.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.303951,0.335946,0.325733,0.27322399999999997
2016-26,0.303951,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,17.0,0.0,0.0,0.0,0.0,37.0,3.0,1.0,0.0,0.0,2.0,1.0,0.0,7.0,0.0,2.0,9.0,0.0,0.0,0.0,0.0,41.0,0.0,18.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,28.0,6.0,0.0,0.0,0.0,0.0,0.0,13.0,1.0,26.0,0.0,0.0,10.0,0.0,5.0,0.0,6.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,24.0,0.0,0.0,8.0,8.0,5.0,0.0,3.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.335946,0.308642,0.243013,0.314218
