date,hawaii_flu,flu,bird flu,cure the flu,flu season,pneumonia,flu how long,fever cough,flu and cold,braun thermoscan,the flu,flu symptoms,cure flu,how long flu,how long is the flu,symptoms of flu,fever reducer,cold and flu,flu children,incubation period for flu,how long contagious,i have the flu,low body,flu treatment,is the flu contagious,do i have the flu,flu shot,flu hawaii,flu vs cold,flu and fever,flu care,flu headache,flu symptoms 2018,human temperature,high fever,spanish flu,medicine for flu,cold vs flu,influenza symptoms,the flu virus,reduce fever,thermoscan,normal body temperature,how long does the flu last,fever flu,stomach flu,how long does flu last,food poisoning,flu symptoms 2016,swine flu,flu cough,contagious flu,flu report,signs of flu,normal body,flu or cold,is flu contagious,flu germs,ear thermometer,flu fever,how long is flu contagious,symptoms of the flu,tamiflu,flu map,cdc flu,taking temperature,flu symptoms 2019,flu shot symptoms,keto flu,flu contagious,bronchitis,stomach flu symptoms,symptoms of bronchitis,oscillococcinum,cold or flu,flu medicine,flu remedies,flu shot side effects,treat flu,body temperature,h1n1 flu,target_1,target_2,target_4,target_8
2015-37,2.0979,28.0,0.0,0.0,39.0,60.0,70.0,30.0,100.0,0.0,28.0,21.0,36.0,0.0,100.0,41.0,71.0,100.0,0.0,0.0,22.0,0.0,19.0,21.0,35.0,0.0,64.0,21.0,18.0,0.0,62.0,0.0,0.0,36.0,60.0,0.0,38.0,18.0,42.0,0.0,39.0,0.0,28.0,34.0,48.0,28.0,26.0,42.0,0.0,0.0,35.0,30.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,71.0,0.0,0.0,38.0,0.0,30.0,57.0,28.0,0.0,38.0,0.0,82.0,33.0,32.0,41.0,21.0,0.0,2.0552,2.17267,2.33303,2.1827400000000003
2015-38,2.0552,28.0,0.0,0.0,39.0,60.0,70.0,30.0,100.0,0.0,28.0,21.0,36.0,0.0,100.0,41.0,71.0,100.0,0.0,0.0,22.0,0.0,19.0,21.0,35.0,0.0,64.0,21.0,18.0,0.0,62.0,0.0,0.0,36.0,60.0,0.0,38.0,18.0,42.0,0.0,39.0,0.0,28.0,34.0,48.0,28.0,26.0,42.0,0.0,0.0,35.0,30.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,71.0,0.0,0.0,38.0,0.0,30.0,57.0,28.0,0.0,38.0,0.0,82.0,33.0,32.0,41.0,21.0,0.0,2.17267,1.89255,1.7902799999999999,1.69851
2015-39,2.17267,28.0,0.0,0.0,39.0,60.0,70.0,30.0,100.0,0.0,28.0,21.0,36.0,0.0,100.0,41.0,71.0,100.0,0.0,0.0,22.0,0.0,19.0,21.0,35.0,0.0,64.0,21.0,18.0,0.0,62.0,0.0,0.0,36.0,60.0,0.0,38.0,18.0,42.0,0.0,39.0,0.0,28.0,34.0,48.0,28.0,26.0,42.0,0.0,0.0,35.0,30.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,71.0,0.0,0.0,38.0,0.0,30.0,57.0,28.0,0.0,38.0,0.0,82.0,33.0,32.0,41.0,21.0,0.0,1.89255,2.33303,1.30685,1.47727
2015-40,1.89255,28.0,0.0,0.0,39.0,60.0,70.0,30.0,100.0,0.0,28.0,21.0,36.0,0.0,100.0,41.0,71.0,100.0,0.0,0.0,22.0,0.0,19.0,21.0,35.0,0.0,64.0,21.0,18.0,0.0,62.0,0.0,0.0,36.0,60.0,0.0,38.0,18.0,42.0,0.0,39.0,0.0,28.0,34.0,48.0,28.0,26.0,42.0,0.0,0.0,35.0,30.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,71.0,0.0,0.0,38.0,0.0,30.0,57.0,28.0,0.0,38.0,0.0,82.0,33.0,32.0,41.0,21.0,0.0,2.33303,1.7902799999999999,1.5625,2.4834400000000003
2015-41,2.33303,21.0,19.0,0.0,60.0,59.0,0.0,0.0,0.0,0.0,24.0,25.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,22.0,0.0,19.0,21.0,0.0,0.0,25.0,18.0,18.0,0.0,0.0,44.0,0.0,36.0,61.0,0.0,0.0,18.0,0.0,0.0,40.0,0.0,0.0,0.0,37.0,72.0,0.0,59.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,49.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,31.0,34.0,19.0,0.0,0.0,0.0,41.0,0.0,22.0,0.0,22.0,0.0,1.7902799999999999,1.30685,2.1827400000000003,2.1764
2015-42,1.7902799999999999,21.0,19.0,0.0,60.0,59.0,0.0,0.0,0.0,0.0,24.0,25.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,22.0,0.0,19.0,21.0,0.0,0.0,25.0,18.0,18.0,0.0,0.0,44.0,0.0,36.0,61.0,0.0,0.0,18.0,0.0,0.0,40.0,0.0,0.0,0.0,37.0,72.0,0.0,59.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,49.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,31.0,34.0,19.0,0.0,0.0,0.0,41.0,0.0,22.0,0.0,22.0,0.0,1.30685,1.5625,1.69851,1.8315
2015-43,1.30685,21.0,19.0,0.0,60.0,59.0,0.0,0.0,0.0,0.0,24.0,25.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,22.0,0.0,19.0,21.0,0.0,0.0,25.0,18.0,18.0,0.0,0.0,44.0,0.0,36.0,61.0,0.0,0.0,18.0,0.0,0.0,40.0,0.0,0.0,0.0,37.0,72.0,0.0,59.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,49.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,31.0,34.0,19.0,0.0,0.0,0.0,41.0,0.0,22.0,0.0,22.0,0.0,1.5625,2.1827400000000003,1.47727,2.04221
2015-44,1.5625,21.0,19.0,0.0,60.0,59.0,0.0,0.0,0.0,0.0,24.0,25.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,22.0,0.0,19.0,21.0,0.0,0.0,25.0,18.0,18.0,0.0,0.0,44.0,0.0,36.0,61.0,0.0,0.0,18.0,0.0,0.0,40.0,0.0,0.0,0.0,37.0,72.0,0.0,59.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,49.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,31.0,34.0,19.0,0.0,0.0,0.0,41.0,0.0,22.0,0.0,22.0,0.0,2.1827400000000003,1.69851,2.4834400000000003,1.5873
2015-45,2.1827400000000003,17.0,0.0,0.0,39.0,100.0,17.0,29.0,25.0,0.0,9.0,24.0,0.0,0.0,0.0,61.0,0.0,25.0,0.0,55.0,22.0,0.0,56.0,0.0,0.0,0.0,4.0,14.0,0.0,0.0,0.0,0.0,0.0,35.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,47.0,26.0,39.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,36.0,0.0,0.0,0.0,30.0,81.0,57.0,36.0,0.0,0.0,41.0,33.0,0.0,41.0,64.0,0.0,1.69851,1.47727,2.1764,2.1164
2015-46,1.69851,17.0,0.0,0.0,39.0,100.0,17.0,29.0,25.0,0.0,9.0,24.0,0.0,0.0,0.0,61.0,0.0,25.0,0.0,55.0,22.0,0.0,56.0,0.0,0.0,0.0,4.0,14.0,0.0,0.0,0.0,0.0,0.0,35.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,47.0,26.0,39.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,36.0,0.0,0.0,0.0,30.0,81.0,57.0,36.0,0.0,0.0,41.0,33.0,0.0,41.0,64.0,0.0,1.47727,2.4834400000000003,1.8315,1.22735
2015-47,1.47727,17.0,0.0,0.0,39.0,100.0,17.0,29.0,25.0,0.0,9.0,24.0,0.0,0.0,0.0,61.0,0.0,25.0,0.0,55.0,22.0,0.0,56.0,0.0,0.0,0.0,4.0,14.0,0.0,0.0,0.0,0.0,0.0,35.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,47.0,26.0,39.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,36.0,0.0,0.0,0.0,30.0,81.0,57.0,36.0,0.0,0.0,41.0,33.0,0.0,41.0,64.0,0.0,2.4834400000000003,2.1764,2.04221,1.7543900000000001
2015-48,2.4834400000000003,17.0,0.0,0.0,39.0,100.0,17.0,29.0,25.0,0.0,9.0,24.0,0.0,0.0,0.0,61.0,0.0,25.0,0.0,55.0,22.0,0.0,56.0,0.0,0.0,0.0,4.0,14.0,0.0,0.0,0.0,0.0,0.0,35.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,47.0,26.0,39.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,36.0,0.0,0.0,0.0,30.0,81.0,57.0,36.0,0.0,0.0,41.0,33.0,0.0,41.0,64.0,0.0,2.1764,1.8315,1.5873,2.45362
2015-49,2.1764,17.0,0.0,0.0,39.0,100.0,17.0,29.0,25.0,0.0,9.0,24.0,0.0,0.0,0.0,61.0,0.0,25.0,0.0,55.0,22.0,0.0,56.0,0.0,0.0,0.0,4.0,14.0,0.0,0.0,0.0,0.0,0.0,35.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,47.0,26.0,39.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,36.0,0.0,0.0,0.0,30.0,81.0,57.0,36.0,0.0,0.0,41.0,33.0,0.0,41.0,64.0,0.0,1.8315,2.04221,2.1164,3.19211
2015-50,1.8315,18.0,0.0,0.0,15.0,70.0,21.0,0.0,20.0,0.0,24.0,19.0,28.0,26.0,39.0,16.0,28.0,20.0,0.0,0.0,52.0,0.0,15.0,0.0,0.0,0.0,14.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,27.0,30.0,0.0,0.0,0.0,62.0,0.0,30.0,27.0,38.0,37.0,41.0,52.0,17.0,0.0,0.0,47.0,0.0,32.0,15.0,27.0,27.0,0.0,30.0,38.0,56.0,30.0,44.0,0.0,56.0,0.0,0.0,30.0,0.0,47.0,30.0,15.0,0.0,31.0,0.0,32.0,0.0,0.0,0.0,56.0,0.0,2.04221,1.5873,1.22735,2.35911
2015-51,2.04221,18.0,0.0,0.0,15.0,70.0,21.0,0.0,20.0,0.0,24.0,19.0,28.0,26.0,39.0,16.0,28.0,20.0,0.0,0.0,52.0,0.0,15.0,0.0,0.0,0.0,14.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,27.0,30.0,0.0,0.0,0.0,62.0,0.0,30.0,27.0,38.0,37.0,41.0,52.0,17.0,0.0,0.0,47.0,0.0,32.0,15.0,27.0,27.0,0.0,30.0,38.0,56.0,30.0,44.0,0.0,56.0,0.0,0.0,30.0,0.0,47.0,30.0,15.0,0.0,31.0,0.0,32.0,0.0,0.0,0.0,56.0,0.0,1.5873,2.1164,1.7543900000000001,4.0253
2015-52,1.5873,18.0,0.0,0.0,15.0,70.0,21.0,0.0,20.0,0.0,24.0,19.0,28.0,26.0,39.0,16.0,28.0,20.0,0.0,0.0,52.0,0.0,15.0,0.0,0.0,0.0,14.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,27.0,30.0,0.0,0.0,0.0,62.0,0.0,30.0,27.0,38.0,37.0,41.0,52.0,17.0,0.0,0.0,47.0,0.0,32.0,15.0,27.0,27.0,0.0,30.0,38.0,56.0,30.0,44.0,0.0,56.0,0.0,0.0,30.0,0.0,47.0,30.0,15.0,0.0,31.0,0.0,32.0,0.0,0.0,0.0,56.0,0.0,2.1164,1.22735,2.45362,4.25139
2015-53,2.1164,18.0,0.0,0.0,15.0,70.0,21.0,0.0,20.0,0.0,24.0,19.0,28.0,26.0,39.0,16.0,28.0,20.0,0.0,0.0,52.0,0.0,15.0,0.0,0.0,0.0,14.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,27.0,30.0,0.0,0.0,0.0,62.0,0.0,30.0,27.0,38.0,37.0,41.0,52.0,17.0,0.0,0.0,47.0,0.0,32.0,15.0,27.0,27.0,0.0,30.0,38.0,56.0,30.0,44.0,0.0,56.0,0.0,0.0,30.0,0.0,47.0,30.0,15.0,0.0,31.0,0.0,32.0,0.0,0.0,0.0,56.0,0.0,1.22735,1.7543900000000001,3.19211,5.57043
2016-01,1.22735,18.0,0.0,0.0,15.0,70.0,21.0,0.0,20.0,0.0,24.0,19.0,28.0,26.0,39.0,16.0,28.0,20.0,0.0,0.0,52.0,0.0,15.0,0.0,0.0,0.0,14.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,27.0,30.0,0.0,0.0,0.0,62.0,0.0,30.0,27.0,38.0,37.0,41.0,52.0,17.0,0.0,0.0,47.0,0.0,32.0,15.0,27.0,27.0,0.0,30.0,38.0,56.0,30.0,44.0,0.0,56.0,0.0,0.0,30.0,0.0,47.0,30.0,15.0,0.0,31.0,0.0,32.0,0.0,0.0,0.0,56.0,0.0,1.7543900000000001,2.45362,2.35911,6.0241
2016-02,1.7543900000000001,18.0,0.0,0.0,15.0,70.0,21.0,0.0,20.0,0.0,24.0,19.0,28.0,26.0,39.0,16.0,28.0,20.0,0.0,0.0,52.0,0.0,15.0,0.0,0.0,0.0,14.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,27.0,30.0,0.0,0.0,0.0,62.0,0.0,30.0,27.0,38.0,37.0,41.0,52.0,17.0,0.0,0.0,47.0,0.0,32.0,15.0,27.0,27.0,0.0,30.0,38.0,56.0,30.0,44.0,0.0,56.0,0.0,0.0,30.0,0.0,47.0,30.0,15.0,0.0,31.0,0.0,32.0,0.0,0.0,0.0,56.0,0.0,2.45362,3.19211,4.0253,7.6116899999999985
2016-03,2.45362,18.0,0.0,0.0,15.0,70.0,21.0,0.0,20.0,0.0,24.0,19.0,28.0,26.0,39.0,16.0,28.0,20.0,0.0,0.0,52.0,0.0,15.0,0.0,0.0,0.0,14.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,27.0,30.0,0.0,0.0,0.0,62.0,0.0,30.0,27.0,38.0,37.0,41.0,52.0,17.0,0.0,0.0,47.0,0.0,32.0,15.0,27.0,27.0,0.0,30.0,38.0,56.0,30.0,44.0,0.0,56.0,0.0,0.0,30.0,0.0,47.0,30.0,15.0,0.0,31.0,0.0,32.0,0.0,0.0,0.0,56.0,0.0,3.19211,2.35911,4.25139,7.2810000000000015
2016-04,3.19211,18.0,0.0,0.0,15.0,70.0,21.0,0.0,20.0,0.0,24.0,19.0,28.0,26.0,39.0,16.0,28.0,20.0,0.0,0.0,52.0,0.0,15.0,0.0,0.0,0.0,14.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,27.0,30.0,0.0,0.0,0.0,62.0,0.0,30.0,27.0,38.0,37.0,41.0,52.0,17.0,0.0,0.0,47.0,0.0,32.0,15.0,27.0,27.0,0.0,30.0,38.0,56.0,30.0,44.0,0.0,56.0,0.0,0.0,30.0,0.0,47.0,30.0,15.0,0.0,31.0,0.0,32.0,0.0,0.0,0.0,56.0,0.0,2.35911,4.0253,5.57043,6.41673
2016-05,2.35911,18.0,0.0,0.0,15.0,70.0,21.0,0.0,20.0,0.0,24.0,19.0,28.0,26.0,39.0,16.0,28.0,20.0,0.0,0.0,52.0,0.0,15.0,0.0,0.0,0.0,14.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,27.0,30.0,0.0,0.0,0.0,62.0,0.0,30.0,27.0,38.0,37.0,41.0,52.0,17.0,0.0,0.0,47.0,0.0,32.0,15.0,27.0,27.0,0.0,30.0,38.0,56.0,30.0,44.0,0.0,56.0,0.0,0.0,30.0,0.0,47.0,30.0,15.0,0.0,31.0,0.0,32.0,0.0,0.0,0.0,56.0,0.0,4.0253,4.25139,6.0241,5.2356
2016-06,4.0253,18.0,0.0,0.0,15.0,70.0,21.0,0.0,20.0,0.0,24.0,19.0,28.0,26.0,39.0,16.0,28.0,20.0,0.0,0.0,52.0,0.0,15.0,0.0,0.0,0.0,14.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,27.0,30.0,0.0,0.0,0.0,62.0,0.0,30.0,27.0,38.0,37.0,41.0,52.0,17.0,0.0,0.0,47.0,0.0,32.0,15.0,27.0,27.0,0.0,30.0,38.0,56.0,30.0,44.0,0.0,56.0,0.0,0.0,30.0,0.0,47.0,30.0,15.0,0.0,31.0,0.0,32.0,0.0,0.0,0.0,56.0,0.0,4.25139,5.57043,7.6116899999999985,5.4134400000000005
2016-07,4.25139,18.0,0.0,0.0,15.0,70.0,21.0,0.0,20.0,0.0,24.0,19.0,28.0,26.0,39.0,16.0,28.0,20.0,0.0,0.0,52.0,0.0,15.0,0.0,0.0,0.0,14.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,27.0,30.0,0.0,0.0,0.0,62.0,0.0,30.0,27.0,38.0,37.0,41.0,52.0,17.0,0.0,0.0,47.0,0.0,32.0,15.0,27.0,27.0,0.0,30.0,38.0,56.0,30.0,44.0,0.0,56.0,0.0,0.0,30.0,0.0,47.0,30.0,15.0,0.0,31.0,0.0,32.0,0.0,0.0,0.0,56.0,0.0,5.57043,6.0241,7.2810000000000015,3.65935
2016-08,5.57043,18.0,0.0,0.0,15.0,70.0,21.0,0.0,20.0,0.0,24.0,19.0,28.0,26.0,39.0,16.0,28.0,20.0,0.0,0.0,52.0,0.0,15.0,0.0,0.0,0.0,14.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,27.0,30.0,0.0,0.0,0.0,62.0,0.0,30.0,27.0,38.0,37.0,41.0,52.0,17.0,0.0,0.0,47.0,0.0,32.0,15.0,27.0,27.0,0.0,30.0,38.0,56.0,30.0,44.0,0.0,56.0,0.0,0.0,30.0,0.0,47.0,30.0,15.0,0.0,31.0,0.0,32.0,0.0,0.0,0.0,56.0,0.0,6.0241,7.6116899999999985,6.41673,3.1511299999999998
2016-09,6.0241,18.0,0.0,0.0,15.0,70.0,21.0,0.0,20.0,0.0,24.0,19.0,28.0,26.0,39.0,16.0,28.0,20.0,0.0,0.0,52.0,0.0,15.0,0.0,0.0,0.0,14.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,27.0,30.0,0.0,0.0,0.0,62.0,0.0,30.0,27.0,38.0,37.0,41.0,52.0,17.0,0.0,0.0,47.0,0.0,32.0,15.0,27.0,27.0,0.0,30.0,38.0,56.0,30.0,44.0,0.0,56.0,0.0,0.0,30.0,0.0,47.0,30.0,15.0,0.0,31.0,0.0,32.0,0.0,0.0,0.0,56.0,0.0,7.6116899999999985,7.2810000000000015,5.2356,1.9390599999999998
2016-10,7.6116899999999985,18.0,0.0,0.0,15.0,70.0,21.0,0.0,20.0,0.0,24.0,19.0,28.0,26.0,39.0,16.0,28.0,20.0,0.0,0.0,52.0,0.0,15.0,0.0,0.0,0.0,14.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,27.0,30.0,0.0,0.0,0.0,62.0,0.0,30.0,27.0,38.0,37.0,41.0,52.0,17.0,0.0,0.0,47.0,0.0,32.0,15.0,27.0,27.0,0.0,30.0,38.0,56.0,30.0,44.0,0.0,56.0,0.0,0.0,30.0,0.0,47.0,30.0,15.0,0.0,31.0,0.0,32.0,0.0,0.0,0.0,56.0,0.0,7.2810000000000015,6.41673,5.4134400000000005,2.0773599999999997
2016-11,7.2810000000000015,18.0,0.0,0.0,15.0,70.0,21.0,0.0,20.0,0.0,24.0,19.0,28.0,26.0,39.0,16.0,28.0,20.0,0.0,0.0,52.0,0.0,15.0,0.0,0.0,0.0,14.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,27.0,30.0,0.0,0.0,0.0,62.0,0.0,30.0,27.0,38.0,37.0,41.0,52.0,17.0,0.0,0.0,47.0,0.0,32.0,15.0,27.0,27.0,0.0,30.0,38.0,56.0,30.0,44.0,0.0,56.0,0.0,0.0,30.0,0.0,47.0,30.0,15.0,0.0,31.0,0.0,32.0,0.0,0.0,0.0,56.0,0.0,6.41673,5.2356,3.65935,2.13476
2016-12,6.41673,18.0,0.0,0.0,15.0,70.0,21.0,0.0,20.0,0.0,24.0,19.0,28.0,26.0,39.0,16.0,28.0,20.0,0.0,0.0,52.0,0.0,15.0,0.0,0.0,0.0,14.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,27.0,30.0,0.0,0.0,0.0,62.0,0.0,30.0,27.0,38.0,37.0,41.0,52.0,17.0,0.0,0.0,47.0,0.0,32.0,15.0,27.0,27.0,0.0,30.0,38.0,56.0,30.0,44.0,0.0,56.0,0.0,0.0,30.0,0.0,47.0,30.0,15.0,0.0,31.0,0.0,32.0,0.0,0.0,0.0,56.0,0.0,5.2356,5.4134400000000005,3.1511299999999998,2.27273
2016-13,5.2356,18.0,0.0,0.0,15.0,70.0,21.0,0.0,20.0,0.0,24.0,19.0,28.0,26.0,39.0,16.0,28.0,20.0,0.0,0.0,52.0,0.0,15.0,0.0,0.0,0.0,14.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,27.0,30.0,0.0,0.0,0.0,62.0,0.0,30.0,27.0,38.0,37.0,41.0,52.0,17.0,0.0,0.0,47.0,0.0,32.0,15.0,27.0,27.0,0.0,30.0,38.0,56.0,30.0,44.0,0.0,56.0,0.0,0.0,30.0,0.0,47.0,30.0,15.0,0.0,31.0,0.0,32.0,0.0,0.0,0.0,56.0,0.0,5.4134400000000005,3.65935,1.9390599999999998,2.1428599999999998
2016-14,5.4134400000000005,18.0,15.0,0.0,0.0,46.0,14.0,23.0,39.0,0.0,15.0,13.0,0.0,13.0,0.0,0.0,0.0,50.0,26.0,0.0,0.0,0.0,15.0,17.0,0.0,0.0,7.0,11.0,0.0,31.0,0.0,34.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,29.0,46.0,0.0,30.0,0.0,19.0,30.0,20.0,74.0,0.0,0.0,0.0,24.0,0.0,0.0,45.0,27.0,0.0,0.0,30.0,0.0,0.0,0.0,20.0,0.0,28.0,0.0,0.0,0.0,0.0,24.0,75.0,0.0,29.0,0.0,0.0,32.0,0.0,0.0,32.0,34.0,0.0,3.65935,3.1511299999999998,2.0773599999999997,2.13068
2016-15,3.65935,18.0,15.0,0.0,0.0,46.0,14.0,23.0,39.0,0.0,15.0,13.0,0.0,13.0,0.0,0.0,0.0,50.0,26.0,0.0,0.0,0.0,15.0,17.0,0.0,0.0,7.0,11.0,0.0,31.0,0.0,34.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,29.0,46.0,0.0,30.0,0.0,19.0,30.0,20.0,74.0,0.0,0.0,0.0,24.0,0.0,0.0,45.0,27.0,0.0,0.0,30.0,0.0,0.0,0.0,20.0,0.0,28.0,0.0,0.0,0.0,0.0,24.0,75.0,0.0,29.0,0.0,0.0,32.0,0.0,0.0,32.0,34.0,0.0,3.1511299999999998,1.9390599999999998,2.13476,1.6129
2016-16,3.1511299999999998,18.0,15.0,0.0,0.0,46.0,14.0,23.0,39.0,0.0,15.0,13.0,0.0,13.0,0.0,0.0,0.0,50.0,26.0,0.0,0.0,0.0,15.0,17.0,0.0,0.0,7.0,11.0,0.0,31.0,0.0,34.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,29.0,46.0,0.0,30.0,0.0,19.0,30.0,20.0,74.0,0.0,0.0,0.0,24.0,0.0,0.0,45.0,27.0,0.0,0.0,30.0,0.0,0.0,0.0,20.0,0.0,28.0,0.0,0.0,0.0,0.0,24.0,75.0,0.0,29.0,0.0,0.0,32.0,0.0,0.0,32.0,34.0,0.0,1.9390599999999998,2.0773599999999997,2.27273,1.0649600000000001
2016-17,1.9390599999999998,18.0,15.0,0.0,0.0,46.0,14.0,23.0,39.0,0.0,15.0,13.0,0.0,13.0,0.0,0.0,0.0,50.0,26.0,0.0,0.0,0.0,15.0,17.0,0.0,0.0,7.0,11.0,0.0,31.0,0.0,34.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,29.0,46.0,0.0,30.0,0.0,19.0,30.0,20.0,74.0,0.0,0.0,0.0,24.0,0.0,0.0,45.0,27.0,0.0,0.0,30.0,0.0,0.0,0.0,20.0,0.0,28.0,0.0,0.0,0.0,0.0,24.0,75.0,0.0,29.0,0.0,0.0,32.0,0.0,0.0,32.0,34.0,0.0,2.0773599999999997,2.13476,2.1428599999999998,1.37773
2016-18,2.0773599999999997,12.0,0.0,0.0,0.0,56.0,14.0,0.0,0.0,31.0,16.0,20.0,0.0,0.0,0.0,0.0,89.0,0.0,27.0,0.0,18.0,0.0,0.0,0.0,0.0,58.0,0.0,6.0,15.0,32.0,52.0,36.0,0.0,0.0,58.0,28.0,0.0,15.0,0.0,0.0,0.0,36.0,0.0,0.0,100.0,39.0,21.0,35.0,18.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,31.0,100.0,0.0,0.0,29.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,35.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,0.0,2.13476,2.27273,2.13068,1.21279
2016-19,2.13476,12.0,0.0,0.0,0.0,56.0,14.0,0.0,0.0,31.0,16.0,20.0,0.0,0.0,0.0,0.0,89.0,0.0,27.0,0.0,18.0,0.0,0.0,0.0,0.0,58.0,0.0,6.0,15.0,32.0,52.0,36.0,0.0,0.0,58.0,28.0,0.0,15.0,0.0,0.0,0.0,36.0,0.0,0.0,100.0,39.0,21.0,35.0,18.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,31.0,100.0,0.0,0.0,29.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,35.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,0.0,2.27273,2.1428599999999998,1.6129,2.26064
2016-20,2.27273,12.0,0.0,0.0,0.0,56.0,14.0,0.0,0.0,31.0,16.0,20.0,0.0,0.0,0.0,0.0,89.0,0.0,27.0,0.0,18.0,0.0,0.0,0.0,0.0,58.0,0.0,6.0,15.0,32.0,52.0,36.0,0.0,0.0,58.0,28.0,0.0,15.0,0.0,0.0,0.0,36.0,0.0,0.0,100.0,39.0,21.0,35.0,18.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,31.0,100.0,0.0,0.0,29.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,35.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,0.0,2.1428599999999998,2.13068,1.0649600000000001,0.804829
