date,minnesota_flu,flu,flu recovery,having the flu,bird flu,flu duration,flu in children,influenza,mn flu,influenza a and b,remedies for flu,flu season,flu shots,dangerous fever,flu versus cold,how long is the flu contagious,medicine for the flu,treating flu,flu how long,fever cough,flu and cold,flu in mn,braun thermoscan,the flu,flu symptoms,cure flu,how long flu,how long is the flu,symptoms of flu,fever reducer,flu contagious period,treating the flu,flu children,incubation period for flu,how long contagious,flu minnesota,i have the flu,low body,flu treatment,is the flu contagious,do i have the flu,flu shot,cold versus flu,incubation period for the flu,flu vs cold,flu and fever,flu headache,flu vs. cold,human temperature,high fever,flu treatments,cold vs flu,influenza type a,fight the flu,the flu virus,how to treat flu,reduce fever,cdc,influenza incubation period,thermoscan,normal body temperature,how to treat the flu,how long does the flu last,fever flu,stomach flu,how long does flu last,flu vaccine,flu cough,over the counter flu,contagious flu,flu report,signs of flu,over the counter flu medicine,normal body,get rid of the flu,is flu contagious,flu germs,ear thermometer,early flu symptoms,how long is flu contagious,symptoms of the flu,treatment for flu,taking temperature,exposed to flu,flu contagious,flu length,get over the flu,stomach flu symptoms,symptoms of bronchitis,what is the flu,cold or flu,flu medicine,flu remedies,flu shot side effects,signs of the flu,treat flu,how to get rid of the flu,body temperature,target_1,target_2,target_4,target_8
2011-50,1.32592,15.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,1.0,0.0,4.0,4.0,0.0,0.0,52.0,0.0,26.0,21.0,14.0,5.0,4.0,0.0,17.0,11.0,1.0,21.0,0.0,7.0,0.0,0.0,0.0,34.0,35.0,19.0,11.0,8.0,15.0,1.0,1.0,0.0,7.0,0.0,0.0,20.0,0.0,0.0,0.0,29.0,23.0,0.0,16.0,0.0,0.0,3.0,0.0,2.0,40.0,0.0,14.0,35.0,0.0,2.0,0.0,29.0,4.0,9.0,4.0,4.0,16.0,0.0,20.0,0.0,44.0,0.0,27.0,0.0,0.0,11.0,16.0,10.0,11.0,0.0,7.0,25.0,0.0,0.0,33.0,19.0,14.0,15.0,15.0,0.0,20.0,7.0,0.0,13.0,78.0,2.1711,3.25009,1.66667,1.7008299999999998
2011-51,2.1711,15.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,1.0,0.0,4.0,4.0,0.0,0.0,52.0,0.0,26.0,21.0,14.0,5.0,4.0,0.0,17.0,11.0,1.0,21.0,0.0,7.0,0.0,0.0,0.0,34.0,35.0,19.0,11.0,8.0,15.0,1.0,1.0,0.0,7.0,0.0,0.0,20.0,0.0,0.0,0.0,29.0,23.0,0.0,16.0,0.0,0.0,3.0,0.0,2.0,40.0,0.0,14.0,35.0,0.0,2.0,0.0,29.0,4.0,9.0,4.0,4.0,16.0,0.0,20.0,0.0,44.0,0.0,27.0,0.0,0.0,11.0,16.0,10.0,11.0,0.0,7.0,25.0,0.0,0.0,33.0,19.0,14.0,15.0,15.0,0.0,20.0,7.0,0.0,13.0,78.0,3.25009,1.80741,1.16015,1.7797599999999998
2011-52,3.25009,15.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,1.0,0.0,4.0,4.0,0.0,0.0,52.0,0.0,26.0,21.0,14.0,5.0,4.0,0.0,17.0,11.0,1.0,21.0,0.0,7.0,0.0,0.0,0.0,34.0,35.0,19.0,11.0,8.0,15.0,1.0,1.0,0.0,7.0,0.0,0.0,20.0,0.0,0.0,0.0,29.0,23.0,0.0,16.0,0.0,0.0,3.0,0.0,2.0,40.0,0.0,14.0,35.0,0.0,2.0,0.0,29.0,4.0,9.0,4.0,4.0,16.0,0.0,20.0,0.0,44.0,0.0,27.0,0.0,0.0,11.0,16.0,10.0,11.0,0.0,7.0,25.0,0.0,0.0,33.0,19.0,14.0,15.0,15.0,0.0,20.0,7.0,0.0,13.0,78.0,1.80741,1.66667,1.48064,1.825
2012-01,1.80741,6.0,3.0,0.0,8.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,14.0,11.0,3.0,3.0,0.0,6.0,9.0,0.0,14.0,3.0,10.0,3.0,0.0,0.0,13.0,0.0,9.0,3.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9.0,0.0,44.0,49.0,0.0,0.0,12.0,0.0,1.0,0.0,3.0,36.0,0.0,11.0,11.0,0.0,0.0,0.0,13.0,0.0,5.0,3.0,0.0,10.0,0.0,8.0,0.0,53.0,0.0,0.0,0.0,31.0,0.0,8.0,16.0,8.0,6.0,0.0,17.0,0.0,0.0,29.0,11.0,18.0,0.0,0.0,8.0,0.0,0.0,5.0,5.0,42.0,1.66667,1.16015,1.65403,2.11864
2012-02,1.66667,6.0,3.0,0.0,8.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,14.0,11.0,3.0,3.0,0.0,6.0,9.0,0.0,14.0,3.0,10.0,3.0,0.0,0.0,13.0,0.0,9.0,3.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9.0,0.0,44.0,49.0,0.0,0.0,12.0,0.0,1.0,0.0,3.0,36.0,0.0,11.0,11.0,0.0,0.0,0.0,13.0,0.0,5.0,3.0,0.0,10.0,0.0,8.0,0.0,53.0,0.0,0.0,0.0,31.0,0.0,8.0,16.0,8.0,6.0,0.0,17.0,0.0,0.0,29.0,11.0,18.0,0.0,0.0,8.0,0.0,0.0,5.0,5.0,42.0,1.16015,1.48064,1.7008299999999998,1.9972299999999998
2012-03,1.16015,6.0,3.0,0.0,8.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,14.0,11.0,3.0,3.0,0.0,6.0,9.0,0.0,14.0,3.0,10.0,3.0,0.0,0.0,13.0,0.0,9.0,3.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9.0,0.0,44.0,49.0,0.0,0.0,12.0,0.0,1.0,0.0,3.0,36.0,0.0,11.0,11.0,0.0,0.0,0.0,13.0,0.0,5.0,3.0,0.0,10.0,0.0,8.0,0.0,53.0,0.0,0.0,0.0,31.0,0.0,8.0,16.0,8.0,6.0,0.0,17.0,0.0,0.0,29.0,11.0,18.0,0.0,0.0,8.0,0.0,0.0,5.0,5.0,42.0,1.48064,1.65403,1.7797599999999998,2.28088
2012-04,1.48064,6.0,3.0,0.0,8.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,14.0,11.0,3.0,3.0,0.0,6.0,9.0,0.0,14.0,3.0,10.0,3.0,0.0,0.0,13.0,0.0,9.0,3.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9.0,0.0,44.0,49.0,0.0,0.0,12.0,0.0,1.0,0.0,3.0,36.0,0.0,11.0,11.0,0.0,0.0,0.0,13.0,0.0,5.0,3.0,0.0,10.0,0.0,8.0,0.0,53.0,0.0,0.0,0.0,31.0,0.0,8.0,16.0,8.0,6.0,0.0,17.0,0.0,0.0,29.0,11.0,18.0,0.0,0.0,8.0,0.0,0.0,5.0,5.0,42.0,1.65403,1.7008299999999998,1.825,2.41331
2012-05,1.65403,6.0,3.0,0.0,8.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,14.0,11.0,3.0,3.0,0.0,6.0,9.0,0.0,14.0,3.0,10.0,3.0,0.0,0.0,13.0,0.0,9.0,3.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9.0,0.0,44.0,49.0,0.0,0.0,12.0,0.0,1.0,0.0,3.0,36.0,0.0,11.0,11.0,0.0,0.0,0.0,13.0,0.0,5.0,3.0,0.0,10.0,0.0,8.0,0.0,53.0,0.0,0.0,0.0,31.0,0.0,8.0,16.0,8.0,6.0,0.0,17.0,0.0,0.0,29.0,11.0,18.0,0.0,0.0,8.0,0.0,0.0,5.0,5.0,42.0,1.7008299999999998,1.7797599999999998,2.11864,1.74662
2012-06,1.7008299999999998,6.0,3.0,0.0,8.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,14.0,11.0,3.0,3.0,0.0,6.0,9.0,0.0,14.0,3.0,10.0,3.0,0.0,0.0,13.0,0.0,9.0,3.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9.0,0.0,44.0,49.0,0.0,0.0,12.0,0.0,1.0,0.0,3.0,36.0,0.0,11.0,11.0,0.0,0.0,0.0,13.0,0.0,5.0,3.0,0.0,10.0,0.0,8.0,0.0,53.0,0.0,0.0,0.0,31.0,0.0,8.0,16.0,8.0,6.0,0.0,17.0,0.0,0.0,29.0,11.0,18.0,0.0,0.0,8.0,0.0,0.0,5.0,5.0,42.0,1.7797599999999998,1.825,1.9972299999999998,1.9106900000000002
2012-07,1.7797599999999998,6.0,3.0,0.0,8.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,14.0,11.0,3.0,3.0,0.0,6.0,9.0,0.0,14.0,3.0,10.0,3.0,0.0,0.0,13.0,0.0,9.0,3.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9.0,0.0,44.0,49.0,0.0,0.0,12.0,0.0,1.0,0.0,3.0,36.0,0.0,11.0,11.0,0.0,0.0,0.0,13.0,0.0,5.0,3.0,0.0,10.0,0.0,8.0,0.0,53.0,0.0,0.0,0.0,31.0,0.0,8.0,16.0,8.0,6.0,0.0,17.0,0.0,0.0,29.0,11.0,18.0,0.0,0.0,8.0,0.0,0.0,5.0,5.0,42.0,1.825,2.11864,2.28088,1.55039
2012-08,1.825,6.0,3.0,0.0,8.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,14.0,11.0,3.0,3.0,0.0,6.0,9.0,0.0,14.0,3.0,10.0,3.0,0.0,0.0,13.0,0.0,9.0,3.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9.0,0.0,44.0,49.0,0.0,0.0,12.0,0.0,1.0,0.0,3.0,36.0,0.0,11.0,11.0,0.0,0.0,0.0,13.0,0.0,5.0,3.0,0.0,10.0,0.0,8.0,0.0,53.0,0.0,0.0,0.0,31.0,0.0,8.0,16.0,8.0,6.0,0.0,17.0,0.0,0.0,29.0,11.0,18.0,0.0,0.0,8.0,0.0,0.0,5.0,5.0,42.0,2.11864,1.9972299999999998,2.41331,1.27344
2012-09,2.11864,6.0,3.0,0.0,8.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,14.0,11.0,3.0,3.0,0.0,6.0,9.0,0.0,14.0,3.0,10.0,3.0,0.0,0.0,13.0,0.0,9.0,3.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9.0,0.0,44.0,49.0,0.0,0.0,12.0,0.0,1.0,0.0,3.0,36.0,0.0,11.0,11.0,0.0,0.0,0.0,13.0,0.0,5.0,3.0,0.0,10.0,0.0,8.0,0.0,53.0,0.0,0.0,0.0,31.0,0.0,8.0,16.0,8.0,6.0,0.0,17.0,0.0,0.0,29.0,11.0,18.0,0.0,0.0,8.0,0.0,0.0,5.0,5.0,42.0,1.9972299999999998,2.28088,1.74662,1.2901799999999999
2012-10,1.9972299999999998,6.0,3.0,0.0,8.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,14.0,11.0,3.0,3.0,0.0,6.0,9.0,0.0,14.0,3.0,10.0,3.0,0.0,0.0,13.0,0.0,9.0,3.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9.0,0.0,44.0,49.0,0.0,0.0,12.0,0.0,1.0,0.0,3.0,36.0,0.0,11.0,11.0,0.0,0.0,0.0,13.0,0.0,5.0,3.0,0.0,10.0,0.0,8.0,0.0,53.0,0.0,0.0,0.0,31.0,0.0,8.0,16.0,8.0,6.0,0.0,17.0,0.0,0.0,29.0,11.0,18.0,0.0,0.0,8.0,0.0,0.0,5.0,5.0,42.0,2.28088,2.41331,1.9106900000000002,1.64442
2012-11,2.28088,6.0,3.0,0.0,8.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,14.0,11.0,3.0,3.0,0.0,6.0,9.0,0.0,14.0,3.0,10.0,3.0,0.0,0.0,13.0,0.0,9.0,3.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9.0,0.0,44.0,49.0,0.0,0.0,12.0,0.0,1.0,0.0,3.0,36.0,0.0,11.0,11.0,0.0,0.0,0.0,13.0,0.0,5.0,3.0,0.0,10.0,0.0,8.0,0.0,53.0,0.0,0.0,0.0,31.0,0.0,8.0,16.0,8.0,6.0,0.0,17.0,0.0,0.0,29.0,11.0,18.0,0.0,0.0,8.0,0.0,0.0,5.0,5.0,42.0,2.41331,1.74662,1.55039,1.76962
2012-12,2.41331,6.0,3.0,0.0,8.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,14.0,11.0,3.0,3.0,0.0,6.0,9.0,0.0,14.0,3.0,10.0,3.0,0.0,0.0,13.0,0.0,9.0,3.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9.0,0.0,44.0,49.0,0.0,0.0,12.0,0.0,1.0,0.0,3.0,36.0,0.0,11.0,11.0,0.0,0.0,0.0,13.0,0.0,5.0,3.0,0.0,10.0,0.0,8.0,0.0,53.0,0.0,0.0,0.0,31.0,0.0,8.0,16.0,8.0,6.0,0.0,17.0,0.0,0.0,29.0,11.0,18.0,0.0,0.0,8.0,0.0,0.0,5.0,5.0,42.0,1.74662,1.9106900000000002,1.27344,1.36265
2012-13,1.74662,6.0,3.0,0.0,8.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,14.0,11.0,3.0,3.0,0.0,6.0,9.0,0.0,14.0,3.0,10.0,3.0,0.0,0.0,13.0,0.0,9.0,3.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9.0,0.0,44.0,49.0,0.0,0.0,12.0,0.0,1.0,0.0,3.0,36.0,0.0,11.0,11.0,0.0,0.0,0.0,13.0,0.0,5.0,3.0,0.0,10.0,0.0,8.0,0.0,53.0,0.0,0.0,0.0,31.0,0.0,8.0,16.0,8.0,6.0,0.0,17.0,0.0,0.0,29.0,11.0,18.0,0.0,0.0,8.0,0.0,0.0,5.0,5.0,42.0,1.9106900000000002,1.55039,1.2901799999999999,0.529942
2012-14,1.9106900000000002,5.0,0.0,0.0,2.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,18.0,4.0,10.0,5.0,0.0,1.0,4.0,6.0,0.0,4.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,13.0,13.0,0.0,16.0,0.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,31.0,0.0,0.0,10.0,9.0,1.0,0.0,15.0,3.0,3.0,3.0,0.0,3.0,0.0,7.0,0.0,34.0,0.0,0.0,0.0,14.0,0.0,0.0,21.0,0.0,0.0,0.0,5.0,0.0,0.0,16.0,19.0,0.0,0.0,0.0,7.0,0.0,9.0,0.0,5.0,56.0,1.55039,1.27344,1.64442,0.694225
2012-15,1.55039,5.0,0.0,0.0,2.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,18.0,4.0,10.0,5.0,0.0,1.0,4.0,6.0,0.0,4.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,13.0,13.0,0.0,16.0,0.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,31.0,0.0,0.0,10.0,9.0,1.0,0.0,15.0,3.0,3.0,3.0,0.0,3.0,0.0,7.0,0.0,34.0,0.0,0.0,0.0,14.0,0.0,0.0,21.0,0.0,0.0,0.0,5.0,0.0,0.0,16.0,19.0,0.0,0.0,0.0,7.0,0.0,9.0,0.0,5.0,56.0,1.27344,1.2901799999999999,1.76962,0.75266
2012-16,1.27344,5.0,0.0,0.0,2.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,18.0,4.0,10.0,5.0,0.0,1.0,4.0,6.0,0.0,4.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,13.0,13.0,0.0,16.0,0.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,31.0,0.0,0.0,10.0,9.0,1.0,0.0,15.0,3.0,3.0,3.0,0.0,3.0,0.0,7.0,0.0,34.0,0.0,0.0,0.0,14.0,0.0,0.0,21.0,0.0,0.0,0.0,5.0,0.0,0.0,16.0,19.0,0.0,0.0,0.0,7.0,0.0,9.0,0.0,5.0,56.0,1.2901799999999999,1.64442,1.36265,0.705467
2012-17,1.2901799999999999,5.0,0.0,0.0,2.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,18.0,4.0,10.0,5.0,0.0,1.0,4.0,6.0,0.0,4.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,13.0,13.0,0.0,16.0,0.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,31.0,0.0,0.0,10.0,9.0,1.0,0.0,15.0,3.0,3.0,3.0,0.0,3.0,0.0,7.0,0.0,34.0,0.0,0.0,0.0,14.0,0.0,0.0,21.0,0.0,0.0,0.0,5.0,0.0,0.0,16.0,19.0,0.0,0.0,0.0,7.0,0.0,9.0,0.0,5.0,56.0,1.64442,1.76962,0.529942,0.383142
2012-18,1.64442,5.0,0.0,0.0,2.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,18.0,4.0,10.0,5.0,0.0,1.0,4.0,6.0,0.0,4.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,13.0,13.0,0.0,16.0,0.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,31.0,0.0,0.0,10.0,9.0,1.0,0.0,15.0,3.0,3.0,3.0,0.0,3.0,0.0,7.0,0.0,34.0,0.0,0.0,0.0,14.0,0.0,0.0,21.0,0.0,0.0,0.0,5.0,0.0,0.0,16.0,19.0,0.0,0.0,0.0,7.0,0.0,9.0,0.0,5.0,56.0,1.76962,1.36265,0.694225,0.898802
2012-19,1.76962,4.0,0.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,4.0,5.0,0.0,0.0,1.0,5.0,3.0,0.0,4.0,2.0,7.0,2.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,3.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,28.0,0.0,0.0,12.0,44.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,34.0,0.0,0.0,14.0,0.0,0.0,1.0,8.0,0.0,0.0,0.0,0.0,5.0,7.0,7.0,0.0,41.0,0.0,9.0,0.0,9.0,7.0,7.0,0.0,0.0,5.0,0.0,8.0,0.0,0.0,7.0,13.0,7.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,45.0,1.36265,0.529942,0.75266,1.02547
2012-20,1.36265,4.0,0.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,4.0,5.0,0.0,0.0,1.0,5.0,3.0,0.0,4.0,2.0,7.0,2.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,3.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,28.0,0.0,0.0,12.0,44.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,34.0,0.0,0.0,14.0,0.0,0.0,1.0,8.0,0.0,0.0,0.0,0.0,5.0,7.0,7.0,0.0,41.0,0.0,9.0,0.0,9.0,7.0,7.0,0.0,0.0,5.0,0.0,8.0,0.0,0.0,7.0,13.0,7.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,45.0,0.529942,0.694225,0.705467,0.765373
2012-21,0.529942,4.0,0.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,4.0,5.0,0.0,0.0,1.0,5.0,3.0,0.0,4.0,2.0,7.0,2.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,3.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,28.0,0.0,0.0,12.0,44.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,34.0,0.0,0.0,14.0,0.0,0.0,1.0,8.0,0.0,0.0,0.0,0.0,5.0,7.0,7.0,0.0,41.0,0.0,9.0,0.0,9.0,7.0,7.0,0.0,0.0,5.0,0.0,8.0,0.0,0.0,7.0,13.0,7.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,45.0,0.694225,0.75266,0.383142,0.467897
2012-22,0.694225,4.0,0.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,4.0,5.0,0.0,0.0,1.0,5.0,3.0,0.0,4.0,2.0,7.0,2.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,3.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,28.0,0.0,0.0,12.0,44.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,34.0,0.0,0.0,14.0,0.0,0.0,1.0,8.0,0.0,0.0,0.0,0.0,5.0,7.0,7.0,0.0,41.0,0.0,9.0,0.0,9.0,7.0,7.0,0.0,0.0,5.0,0.0,8.0,0.0,0.0,7.0,13.0,7.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,45.0,0.75266,0.705467,0.898802,0.676956
2012-23,0.75266,3.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,5.0,2.0,0.0,0.0,0.0,0.0,5.0,7.0,3.0,0.0,0.0,3.0,3.0,1.0,5.0,0.0,2.0,2.0,0.0,0.0,33.0,0.0,12.0,0.0,2.0,12.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,13.0,7.0,0.0,7.0,56.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,25.0,0.0,0.0,27.0,0.0,0.0,0.0,10.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,17.0,0.0,0.0,7.0,7.0,5.0,0.0,0.0,0.0,0.0,9.0,12.0,6.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,57.0,0.705467,0.383142,1.02547,0.709906
2012-24,0.705467,3.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,5.0,2.0,0.0,0.0,0.0,0.0,5.0,7.0,3.0,0.0,0.0,3.0,3.0,1.0,5.0,0.0,2.0,2.0,0.0,0.0,33.0,0.0,12.0,0.0,2.0,12.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,13.0,7.0,0.0,7.0,56.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,25.0,0.0,0.0,27.0,0.0,0.0,0.0,10.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,17.0,0.0,0.0,7.0,7.0,5.0,0.0,0.0,0.0,0.0,9.0,12.0,6.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,57.0,0.383142,0.898802,0.765373,0.659898
2012-25,0.383142,3.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,5.0,2.0,0.0,0.0,0.0,0.0,5.0,7.0,3.0,0.0,0.0,3.0,3.0,1.0,5.0,0.0,2.0,2.0,0.0,0.0,33.0,0.0,12.0,0.0,2.0,12.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,13.0,7.0,0.0,7.0,56.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,25.0,0.0,0.0,27.0,0.0,0.0,0.0,10.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,17.0,0.0,0.0,7.0,7.0,5.0,0.0,0.0,0.0,0.0,9.0,12.0,6.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,57.0,0.898802,1.02547,0.467897,0.278862
2012-26,0.898802,3.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,5.0,2.0,0.0,0.0,0.0,0.0,5.0,7.0,3.0,0.0,0.0,3.0,3.0,1.0,5.0,0.0,2.0,2.0,0.0,0.0,33.0,0.0,12.0,0.0,2.0,12.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,13.0,7.0,0.0,7.0,56.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,25.0,0.0,0.0,27.0,0.0,0.0,0.0,10.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,17.0,0.0,0.0,7.0,7.0,5.0,0.0,0.0,0.0,0.0,9.0,12.0,6.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,57.0,1.02547,0.765373,0.676956,0.475059
2012-27,1.02547,10.0,3.0,0.0,5.0,0.0,1.0,3.0,4.0,0.0,0.0,0.0,3.0,0.0,20.0,20.0,0.0,0.0,4.0,4.0,5.0,8.0,0.0,4.0,7.0,0.0,4.0,3.0,4.0,0.0,0.0,0.0,13.0,0.0,6.0,12.0,0.0,12.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,39.0,0.0,11.0,32.0,0.0,0.0,1.0,4.0,0.0,12.0,5.0,0.0,0.0,0.0,8.0,0.0,26.0,0.0,20.0,0.0,10.0,0.0,0.0,8.0,0.0,5.0,0.0,0.0,0.0,0.0,7.0,7.0,11.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,37.0,0.765373,0.467897,0.709906,0.300996
2012-28,0.765373,10.0,3.0,0.0,5.0,0.0,1.0,3.0,4.0,0.0,0.0,0.0,3.0,0.0,20.0,20.0,0.0,0.0,4.0,4.0,5.0,8.0,0.0,4.0,7.0,0.0,4.0,3.0,4.0,0.0,0.0,0.0,13.0,0.0,6.0,12.0,0.0,12.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,39.0,0.0,11.0,32.0,0.0,0.0,1.0,4.0,0.0,12.0,5.0,0.0,0.0,0.0,8.0,0.0,26.0,0.0,20.0,0.0,10.0,0.0,0.0,8.0,0.0,5.0,0.0,0.0,0.0,0.0,7.0,7.0,11.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,37.0,0.467897,0.676956,0.659898,0.43114399999999997
